Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
39000	-87.55811	-143.5895	56.03141	10	1.334951	0.015215	0.0233359	0.0214566	0.21591	0.0360724	0.250252	0.161722	0.0170224	0.054493	0.0499622	0.0297547	0.0172177	0.00761806	0.0150235	0.227526	0.0331395	0.195472	0.115984	0.0443181	0.235758	0.206172	0.0706055	0.170889	0.198663	0.558561	1.03906	2.20372	5	2.21492
40000	-94.36216	-143.2896	48.92743	10	2.760875	0.00985023	0.0186957	0.0632069	0.0617369	0.0322727	0.0365343	0.333429	0.124827	0.033177	0.00897511	0.213779	0.0233648	0.0644158	0.0340822	0.442024	0.21383	0.0060288	0.0147801	0.0866854	0.0349163	0.38533	0.185819	0.0435995	0.369873	0.717365	1.08105	1.83171	5	2.47136
41000	-95.60057	-146.7082	51.10766	10	1.362833	0.0114079	0.0121666	0.153893	0.0763035	0.194016	0.20726	0.0912641	0.157294	0.0327073	0.0204176	0.138817	0.0140593	0.159784	0.134618	0.028379	0.000762849	0.292819	0.029539	0.00270377	0.0368149	0.0987013	0.0131035	0.379695	0.203334	0.56401	1.04124	2.19142	5	2.286525
42000	-78.84832	-137.6467	58.79841	10	0.8046276	0.00550044	0.0146925	0.0271192	0.161922	0.105189	0.135481	0.156723	0.0597779	0.0145815	0.00785233	0.00858193	0.0159889	0.239832	0.0106376	0.27243	0.134119	0.0356442	0.368788	0.432944	0.00586137	0.0563876	0.0122687	0.00951778	0.0965431	0.40899	0.958229	2.53624	5	2.291841
43000	-101.1143	-150.3084	49.19405	10	0.9788889	0.0531813	0.0335534	0.0373419	0.0728431	0.137159	0.0160688	0.162043	0.0300797	0.0741699	0.0178704	0.007589	0.208101	0.0427237	0.187494	0.119535	0.0588908	0.20846	0.0817935	0.00231176	0.00840824	0.864674	0.118718	0.0315385	0.132723	0.470313	0.996412	2.40055	5	2.57455
44000	-92.1589	-142.7242	50.56528	10	1.491372	0.000535033	0.0254833	0.0256995	0.0646853	0.0205967	0.288703	0.0825527	0.0198862	0.0085301	0.0029707	0.0419298	0.128836	0.239635	0.261219	0.00344235	0.280171	0.178045	0.185485	0.103111	0.0786828	0.00375919	0.0021408	0.217154	0.223987	0.587114	1.04991	2.13899	5	2.263251
45000	-84.34057	-142.9313	58.59075	10	1.590894	0.00244417	0.00232896	0.0145911	0.0850576	0.290421	0.0210446	0.0475213	0.288563	0.00201418	0.00709633	0.00223689	0.0260986	0.0100036	0.125234	0.0173085	0.176324	0.180036	0.0741242	0.14991	0.0541078	0.0154496	0.117947	0.190201	0.239028	0.603018	1.05534	2.10261	5	1.900063
46000	-99.64356	-147.8459	48.20237	10	3.003125	0.0397621	0.0155296	0.0170006	0.0285069	0.139192	0.442495	0.0935599	0.0966661	0.00217534	0.017721	0.0122136	0.0186314	0.149184	0.193803	0.0078168	0.0238955	0.00482651	0.0159104	0.311243	0.275908	0.193606	0.309484	0.346076	0.389504	0.731701	1.08253	1.79626	5	2.755207
47000	-90.03483	-147.1268	57.09196	10	0.4771587	0.00519782	0.0441716	0.0358051	0.082099	0.113119	0.00335328	0.109296	0.0455475	0.0304161	0.0238273	0.0591363	0.0604031	0.0776094	0.292535	0.0852121	0.0317091	0.344206	0.0155696	0.00643294	0.268915	0.154179	0.0395588	0.0436617	0.0292364	0.236743	0.80291	2.93111	5	1.971961
48000	-123.6089	-139.9743	16.36539	2	6.465501	0.011396	0.0161102	0.0306217	0.0456468	0.00852513	0.0831933	0.200909	0.262236	0.163863	0.0902158	0.0642774	0.000736965	0.228852	0.0225927	0.328302	0.158533	0.0321597	0.618857	0.267329	0.549533	0.00482066	0.0231809	0.0188288	0.553505	0.832328	1.0802	1.53397	4	3.230721
