Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
859000	-719.3963	-757.7601	38.36376	10	1.67258	0.0238074	0.0223814	0.0379623	0.055181	0.00719946	0.0361392	0.0225304	0.0183746	0.0341295	0.0132286	0.110415	0.0682074	0.0058004	0.0413291	0.00567147	0.103923	0.0125327	0.0349896	0.0458824	0.071345	0.137362	0.110451	0.110692	0.22439	0.0712692	0.247913	0.0774357	0.00540454	0.0399209	0.0704276	0.0965375	0.145002	0.0672733	0.0228954	0.0239246	0.250794	0.614971	1.05913	2.0751	5	2.221927
860000	-739.7784	-760.0755	20.29717	1	1.878722	0.0226247	0.137522	0.0137393	0.0292211	0.00679316	0.0119461	0.0405522	0.0231795	0.000961924	0.070819	0.00129845	0.0566192	0.00820886	0.0593097	0.0348583	0.133724	0.0146748	0.0701418	0.0192222	0.0867552	0.0371194	0.156474	0.309305	0.191593	0.0795267	0.330908	0.0371387	0.0463045	0.0530689	0.1255	0.140971	0.0528081	0.22382	0.0161413	0.0220434	0.278355	0.641465	1.06664	2.01354	3	2.664893
861000	-729.451	-758.0249	28.5739	10	2.811948	0.0170442	0.00341641	0.0682963	0.0555906	0.0171124	0.00378425	0.040432	0.0089942	0.0155866	0.0494121	0.03749	0.0806655	0.00312133	0.087092	0.0313289	0.216261	0.000283266	0.0582927	0.0480699	0.119143	0.136317	0.0883819	0.0689574	0.15822	0.0653278	0.0377448	0.077316	0.0324893	0.00996601	0.201208	0.00986813	0.244738	0.0310609	0.0194986	0.191847	0.37417	0.720554	1.08142	1.82386	5	2.334358
862000	-725.2054	-755.6689	30.46349	10	3.50548	0.0337757	0.151047	0.0306629	0.0177649	0.00183125	0.00608723	0.0272478	0.0440021	0.0121772	0.0468656	0.0122806	0.133747	0.0145115	0.0312395	0.0327164	0.185817	0.0153532	0.0480552	0.0678333	0.0928044	0.110556	0.0459477	0.103099	0.120294	0.106689	0.174279	0.0605426	0.0946365	0.0863082	0.054002	0.0619552	0.176306	0.00307455	0.0825398	0.0894246	0.424944	0.756161	1.08408	1.73481	5	2.375473
863000	-726.2681	-759.6636	33.39556	10	1.732426	0.0320003	0.0205471	0.124609	0.0411692	0.0535974	0.0225284	0.0249082	0.0244133	0.0433124	0.101108	0.00120622	0.167032	0.0152065	0.100727	0.0229462	0.189935	0.00185316	0.0643686	0.0522657	0.100499	0.140088	0.137487	0.0615438	0.106876	0.0576111	0.136166	0.0574949	0.0470273	0.080343	0.0915766	0.0599841	0.211149	0.0779339	0.11311	0.187518	0.259099	0.623168	1.06159	2.05615	5	2.770141
864000	-727.2612	-764.6292	37.36802	10	0.6657355	0.00611607	0.00207791	0.0321992	0.0247211	0.00719038	0.0176775	0.0281577	0.0206481	0.0264993	0.0132513	0.0191453	0.0362974	0.00752047	0.00876607	0.0520956	0.208484	0.0449702	0.0452495	0.0123364	0.176656	0.0805647	0.0945527	0.0559052	0.193347	0.0684838	0.0959951	0.0841604	0.00111081	0.0707886	0.0117774	0.0539386	0.363488	0.0602891	0.175575	0.153524	0.0668898	0.346904	0.911478	2.67473	5	2.35356
865000	-728.8036	-756.8869	28.08329	10	3.854463	0.0219874	0.130108	0.066946	0.0661401	0.00480777	0.0154418	0.009513	0.0349711	0.0189228	0.13941	0.00503495	0.0855617	0.00309269	0.0244724	0.0330199	0.223101	0.0393352	0.0337167	0.0305128	0.0549493	0.0861583	0.162301	0.17167	0.157265	0.176994	0.0449807	0.180656	0.0126048	0.0285679	0.0622909	0.0335471	0.406649	0.0926472	0.211621	0.0142633	0.446184	0.770021	1.08439	1.6994	5	2.883259
866000	-729.9226	-757.2347	27.31206	10	1.188676	0.025293	0.231899	0.0261537	0.00929587	0.00517865	0.0088777	0.034419	0.0239598	0.0102396	0.063822	0.0212933	0.115307	0.0213519	0.0183708	0.0221458	0.128739	0.0114249	0.0372173	0.0435019	0.0835233	0.0436671	0.131977	0.122653	0.131145	0.0822441	0.169974	0.00440657	0.0764333	0.0649641	0.103729	0.0981294	0.213187	0.102234	0.104811	0.0697516	0.172995	0.526945	1.02537	2.27469	5	2.461319
867000	-734.9271	-761.9015	26.97436	10	3.80076	0.0235345	0.103269	0.0418416	0.00143567	0.0007824	0.0377726	0.0602687	0.0338651	0.00582401	0.0836053	0.0142042	0.0834332	0.0793284	0.00479638	0.0527058	0.362422	0.00347721	0.103353	0.0117815	0.048065	0.0635259	0.167613	0.0966303	0.156532	0.0840234	0.130558	0.0152962	0.140116	0.314948	0.101568	0.392406	0.0641729	0.12582	0.148232	0.015397	0.443071	0.768025	1.08438	1.70453	5	3.172604
868000	-736.9762	-762.5533	25.57709	2	1.480145	0.0139848	0.168008	0.0180034	0.0260679	0.0233631	0.0226269	0.0669017	0.0224138	0.00253045	0.0481641	0.00740212	0.0819433	0.00656035	0.0217328	0.0312929	0.223801	0.00914451	0.0115613	0.0822433	0.186603	0.082247	0.021919	0.0345688	0.187895	0.0798059	0.111773	0.00980926	0.129937	0.127669	0.147294	0.143399	0.106	0.0548776	0.148151	0.0787284	0.222239	0.585218	1.04923	2.14331	4	2.538424
869000	-741.0601	-759.7817	18.72165	1	3.535417	0.0168515	0.112888	0.0198017	0.0129463	0.0182098	0.0461828	0.0114439	0.0162998	0.0440399	0.0350261	0.00618516	0.0822237	0.0136658	0.0420303	0.00491455	0.06973	0.0100198	0.0466881	0.0286213	0.0162505	0.0182867	0.19142	0.106467	0.133395	0.157957	0.023311	0.173939	0.119236	0.666768	0.0253314	0.0339731	0.0978521	0.0693362	0.0162506	0.169232	0.426864	0.757438	1.08413	1.73157	3	2.656775
870000	-725.7032	-755.3374	29.63417	10	1.927408	0.0165502	0.17265	0.00102855	0.0116511	0.00071004	0.0313646	0.00539623	0.0519461	0.0661201	0.00190951	0.0718784	0.0696912	0.0182266	0.0203928	0.0378787	0.174436	0.027491	0.128844	0.0484934	0.0948777	0.0955674	0.152367	0.0526873	0.14332	0.1532	0.137609	0.00397761	0.0930064	0.267231	0.00452251	0.0295768	0.112579	0.231662	0.224755	0.200661	0.284453	0.647065	1.06806	2.00042	5	2.954258
871000	-725.448	-762.7201	37.27207	10	1.069996	0.014624	0.0417415	0.0670617	0.0476903	0.0214441	0.123419	0.0736777	0.0283524	0.0165088	0.0569741	0.00833656	0.00650948	0.00327273	0.0473345	1.97617e-07	0.14468	0.000789716	0.0697238	0.0220997	0.174867	0.0467338	0.0959878	0.00750226	0.188566	0.225327	0.0377542	0.130697	0.0884342	0.167033	0.0650785	0.0579714	0.0885748	0.0421474	0.0573146	0.0839945	0.150705	0.496825	1.01069	2.34178	5	2.352223
872000	-725.9166	-756.4944	30.57777	10	1.717072	0.0506239	0.00939365	0.0478099	0.101875	0.0101123	0.0518025	0.00926073	0.0410458	0.0485053	0.0770533	0.0412866	0.0855445	0.0105958	0.0571256	0.0326798	0.0623532	0.0180645	0.0810571	0.0579829	0.239802	0.104068	0.0715652	0.0104706	0.228822	0.174499	0.0103874	0.119705	0.0849716	0.34106	0.108402	0.131407	0.0445312	0.0182944	0.17578	0.0479124	0.256993	0.621107	1.06098	2.06092	5	2.80585
873000	-735.4709	-755.8136	20.34268	2	3.841419	0.00239702	0.0102205	0.0972616	0.0983797	0.00956278	0.00184836	0.100447	0.0869666	0.032081	0.0345897	0.0198408	0.151951	0.00306915	0.0352971	0.0119132	0.121408	0.00469633	0.0906743	0.0562251	0.0202849	0.12361	0.0815189	0.25301	0.127128	0.152289	0.0106215	0.378903	0.114757	0.240899	0.0615993	0.159103	0.00733856	0.0336138	0.044315	0.0442507	0.445433	0.76954	1.08439	1.70064	4	2.822071
874000	-736.2258	-762.8857	26.65988	10	3.301485	0.0137231	0.149777	0.0535755	0.00309539	0.000467364	0.0166696	0.0103803	0.0148559	0.143899	0.0463692	0.0475796	0.0639416	0.00967953	0.030618	0.073556	0.0356446	0.0250455	0.0616018	0.0373603	0.244574	0.0545515	0.0755849	0.0320739	0.145212	0.21678	0.191445	0.12966	0.157727	0.400555	0.0318439	0.0125118	0.139355	0.186483	0.0651187	0.0856244	0.411319	0.746963	1.08365	1.75807	5	3.006939
875000	-734.2903	-756.2217	21.9314	10	4.100399	0.069413	0.179237	0.0138278	0.0158403	0.00527694	0.0267569	0.00413115	0.0195531	0.0118985	0.121289	0.0031692	0.20091	0.012842	0.0211617	0.0626645	0.166553	0.0317792	0.118009	0.0513048	0.0741422	0.0488409	0.121352	0.0250013	0.137	0.0912791	0.102361	0.0585404	0.259646	0.209574	0.21758	0.12421	0.101029	0.181159	0.0171661	0.00490452	0.459794	0.778611	1.08437	1.67722	5	2.909401
876000	-742.519	-762.8125	20.29351	10	2.439411	0.0211116	0.0783893	0.0247635	0.0394873	0.00655469	0.0244307	0.00705491	0.0355951	0.00873889	0.0695689	0.0454377	0.198079	0.024995	0.0452427	0.0160621	0.123087	0.0147171	0.0836699	0.0193575	0.274325	0.0758889	0.180334	0.193859	0.164753	0.0807562	0.0863921	0.0732337	0.0428674	0.153422	0.0102649	0.0757934	0.14564	0.102617	0.0996161	0.17009	0.340636	0.694856	1.07791	1.8866	5	2.816195
877000	-718.4725	-751.4492	32.97669	10	1.584996	0.0465649	0.0841125	0.0603504	0.00940811	0.0208761	0.0596656	0.0355111	0.016943	0.0140327	0.0421128	0.00787461	0.0735514	0.000165306	0.0477988	0.000107338	0.156321	0.00185782	0.0702859	0.0430927	0.0498958	0.0434605	0.13272	0.16586	0.168784	0.0383605	0.0752802	0.165022	0.134637	0.298223	0.0680727	0.0642552	0.132783	0.100958	0.2106	0.0295819	0.238159	0.602119	1.05505	2.10468	5	2.669125
878000	-735.8951	-758.145	22.24991	2	1.536994	0.00879094	0.0142081	0.109004	0.0257267	0.00415952	0.0625233	0.0289171	0.0219296	0.0797618	0.0544903	0.0113002	0.00847657	0.00721007	0.0650545	0.0491241	0.14419	0.0258914	0.0257628	0.0510203	0.0218047	0.0943804	0.274888	0.0378455	0.11977	0.101867	0.12537	0.286538	0.073177	0.398849	0.119415	0.0743279	0.0321294	0.0761376	0.137419	0.0278682	0.230981	0.594601	1.05252	2.1219	4	2.799327
879000	-726.1972	-754.4515	28.25429	10	1.739442	0.00540292	0.217994	0.0290216	0.0349531	0.0102186	0.0283651	0.0396996	0.0215213	0.0480716	0.0136519	0.0522731	0.0400349	0.000774077	0.0438271	0.0234828	0.265024	0.00198568	0.107196	0.0432672	0.01235	0.0733239	0.160286	0.12962	0.135229	0.0936229	0.219947	0.0103819	0.0352412	0.451013	0.197018	0.13733	0.108118	0.187159	0.0996774	0.052143	0.260056	0.6241	1.06186	2.05399	5	3.129224
880000	-739.5121	-767.6561	28.14395	10	1.17925	0.0380074	0.0726202	0.112987	0.0393449	0.00524368	0.165925	0.00436049	0.00242547	0.00417904	0.0557818	0.0198264	0.0576653	0.00824801	0.0306531	0.0743421	0.26865	0.0214676	0.147716	0.0291729	0.0500019	0.0286225	0.0109903	0.184081	0.112724	0.0578813	0.118632	0.244147	0.0331018	0.170393	0.315582	0.107166	0.265512	0.183112	0.11338	0.0550635	0.171273	0.524713	1.02434	2.27967	5	3.209007
881000	-728.6853	-756.752	28.06669	10	4.22789	0.0402973	0.104032	0.0151766	0.0151515	0.00538617	0.0153499	0.0790685	0.0187617	0.00912885	0.0348891	0.0256912	0.117801	0.00252517	0.0322045	9.48191e-05	0.085246	0.00466789	0.126429	0.0649356	0.102669	0.0896781	0.167879	0.254131	0.190543	0.0526703	0.108124	0.120072	0.138368	0.271975	0.151302	0.0717304	0.0680462	0.301132	0.0371258	0.00340828	0.466459	0.782739	1.0843	1.6665	5	2.92569
882000	-727.5041	-749.7439	22.23981	2	1.844642	0.0549826	0.00690101	0.080155	0.0469732	0.0161619	0.0130813	0.00515926	0.03055	0.0417467	0.0259038	0.0080593	0.0943495	0.0138765	0.0282091	0.0241705	0.121627	4.3051e-05	0.0547632	0.030556	0.167065	0.383524	0.00950635	0.171322	0.203218	0.0545412	0.00856685	0.136702	0.152908	0.0651876	0.0265817	0.410681	0.0674606	0.163757	0.100876	0.0556498	0.273997	0.637406	1.06557	2.02303	4	2.874816
883000	-738.0802	-763.3824	25.30215	2	1.035902	0.0222937	0.0041135	0.0238788	0.072566	0.0149511	0.0325535	0.0636944	0.0463536	0.0140792	0.0478538	0.0201907	0.0474665	0.0160462	0.00638028	0.0153542	0.205846	0.0366463	0.0227842	0.05429	0.028241	0.119022	0.200967	0.033736	0.0690222	0.267035	0.0106712	0.0678373	0.169459	0.0734881	0.0557802	0.179566	0.0364343	0.088521	0.306429	0.0498602	0.144061	0.487283	1.0057	2.36295	4	2.523412
884000	-732.3478	-753.579	21.23111	2	0.9534545	0.0243063	0.0624822	0.0446218	0.0429977	0.00543757	0.089376	0.0114044	0.0381745	0.036874	0.0448427	0.0530316	0.0531803	0.0175686	0.00796428	0.0159988	0.123847	0.0360398	0.102299	0.00053047	0.00670462	0.113807	0.0597643	0.219242	0.154985	0.253173	0.00054872	0.187574	0.210724	0.103131	0.201371	0.313042	0.0329674	0.230081	0.0224343	0.0913167	0.127576	0.4623	0.991838	2.41829	4	3.011844
885000	-734.6299	-761.1564	26.52645	2	1.623876	0.0232712	0.11037	0.0221394	0.0209264	0.00309857	0.0193996	0.030642	0.0421381	0.0280781	0.0787588	0.0107823	0.0474631	0.0635832	0.00336634	0.0574463	0.103114	0.0164957	0.102443	0.0304086	0.179085	0.0214249	0.00314913	0.0329087	0.0892274	0.126688	0.00186698	0.0140975	0.236338	0.0620524	0.120959	0.247097	0.0415839	0.122805	0.137772	0.0683926	0.24384	0.607956	1.05694	2.09127	4	2.319372
886000	-744.9646	-768.0145	23.04993	2	1.461207	0.0025126	0.00322675	0.055513	0.109189	0.0335446	0.00100207	0.0496048	0.0655017	0.0591006	0.0699723	0.0113634	0.112645	0.00903464	0.00933612	0.0326993	0.0618838	0.0245	0.109155	0.0371901	0.0168556	0.148734	0.380538	0.0878728	0.137606	0.116908	0.0180815	0.0893223	0.275315	0.0460531	0.123121	0.140366	0.0275342	0.0090598	0.0899724	0.0344909	0.219267	0.581969	1.04806	2.1507	4	2.598806
887000	-733.5816	-758.0603	24.47877	10	0.8481416	0.0406808	0.028754	0.0823198	0.102511	0.0075296	0.0312003	0.0218544	0.00949504	0.0106861	0.0264508	0.0499615	0.0821765	0.0173437	0.000235058	0.0192139	0.131577	0.00179914	0.108418	0.00660731	0.176765	0.169732	0.043449	0.0221463	0.335577	0.203793	0.0342855	0.122706	0.296051	0.0132398	0.357547	0.277536	0.0247342	0.161156	0.0947053	0.0729154	0.105754	0.425817	0.969451	2.49898	5	3.185152
888000	-713.6157	-748.731	35.11531	10	3.173763	0.000731465	0.175987	0.0115721	0.0411539	0.0087086	0.0027716	0.0199101	0.027548	0.000583525	0.0514684	0.0184086	0.0380795	0.00569315	0.0353841	0.00410945	0.106086	0.00228916	0.065487	0.0434952	0.112185	0.0748282	0.137479	0.243081	0.130965	0.072164	0.0596451	0.0176548	0.160497	0.0469969	0.0515939	0.227962	0.00980736	0.0706805	0.0107259	0.0116145	0.402273	0.740717	1.08325	1.77376	5	2.097347
889000	-740.7119	-768.0464	27.33448	10	1.509985	0.024577	0.0715857	0.144283	0.0621324	0.0179537	0.0206876	0.0024233	0.110615	0.033963	0.0454277	0.0346587	0.201273	0.0554359	0.0530456	0.046978	0.0582927	0.0223129	0.0475073	0.0991196	0.198876	0.120914	0.0110053	0.0733703	0.142031	0.121574	0.123753	0.317507	0.185069	0.0514091	0.0496663	0.257799	0.256231	0.111806	0.0497406	0.0357196	0.226861	0.59021	1.051	2.13193	5	3.258742
890000	-750.6069	-763.9647	13.35786	2	2.797305	0.0113696	0.117626	0.071676	0.00489495	0.0198807	0.0590422	0.0268659	0.0169425	0.23864	0.132313	0.00210042	0.0923598	0.00648131	0.0370667	0.00584982	0.0916291	0.0167861	0.0727695	0.0844138	0.32405	0.0846994	0.0956064	0.169328	0.166853	0.00295667	0.230762	0.298066	0.0169749	0.0612512	0.268361	0.189852	0.0185121	0.0676902	0.0120461	0.0888382	0.372947	0.71965	1.08131	1.82609	4	3.204555
891000	-726.7712	-756.3444	29.57317	10	1.783885	0.00167982	0.160936	0.0120615	0.0128164	0.00874345	0.0471535	0.0542258	0.105474	0.0385249	0.0344932	0.0050254	0.0997632	0.00138934	0.0251426	0.022621	0.0387364	0.0155285	0.0481683	0.0484834	0.0456622	0.0562639	0.055138	0.143445	0.201657	0.0334364	0.125456	0.183505	0.138342	0.0864258	0.119023	0.23	0.13215	0.00340003	0.0691758	0.176992	0.266037	0.629871	1.06351	2.04059	5	2.581039
892000	-721.6102	-754.8725	33.26232	10	1.596394	0.0162407	0.0818837	0.0139176	0.042288	0.00939492	0.0992882	0.0384082	0.00334923	0.0215989	0.0397371	0.0424555	0.103832	0.0186262	0.0399534	0.0303173	0.193926	3.8253e-05	0.0804212	0.0707613	0.0799809	0.0351754	0.203604	0.113556	0.14174	0.0704301	0.00254471	0.113932	0.0536217	0.0796204	0.0735859	0.228705	0.176059	0.126179	0.218615	0.0319238	0.239836	0.603853	1.05561	2.1007	5	2.69571
893000	-718.2516	-752.181	33.92941	10	2.791218	0.0105927	0.13333	0.0193904	0.0217323	0.0283572	0.00708164	0.055184	0.00534947	0.0227473	0.0446382	0.00454991	0.125753	0.0073629	0.0275001	0.00308697	0.103877	0.038341	0.0705899	0.035808	0.0119851	0.0235416	0.147719	0.104199	0.145976	0.0871176	0.0943428	0.139819	0.00928907	0.0695079	0.0439821	0.201827	0.00878287	0.183984	0.0943347	0.124474	0.372436	0.719271	1.08127	1.82702	5	2.256155
894000	-743.1962	-765.5433	22.34712	2	1.02194	0.0564343	0.160577	0.0432936	0.0102026	0.00501213	0.0292433	0.0249637	0.00495849	0.00392347	0.0781634	0.0334182	0.0326027	0.0640264	0.023903	0.0686431	0.191197	0.0183652	0.0582178	0.0310954	0.094596	0.103168	0.172145	0.0828456	0.110021	0.00222115	0.0785387	0.209886	0.205184	0.131103	0.12654	0.314991	0.215148	0.0873066	0.136323	0.00616663	0.141311	0.483249	1.00354	2.3719	4	3.014423
895000	-731.8107	-756.6627	24.85203	2	3.652028	0.0156079	0.112862	0.0847882	0.0036516	0.0486331	0.0408266	0.00832801	0.0212202	0.0640455	0.0239271	0.0340403	0.0415824	0.0283489	0.0188167	0.0148358	0.128953	0.00572161	0.0441191	0.0344063	0.209363	0.0669281	0.10032	0.0437698	0.14064	0.0822774	0.0641837	0.100008	0.0833394	0.0582284	0.0250006	0.252681	0.177138	0.160218	0.0761667	0.0332572	0.434161	0.762246	1.08427	1.71932	4	2.448233
896000	-733.6558	-750.5364	16.88053	2	1.630885	0.00567267	0.172326	0.0184449	0.0103832	0.043208	0.0225725	0.0347479	0.0444722	0.0540533	0.079647	0.0112044	0.0808302	0.00693186	0.0290092	0.0278313	0.169988	0.00706776	0.0515484	0.0575529	0.244438	0.042668	0.338182	0.0064545	0.142333	0.274714	0.0494014	0.278379	0.0183807	0.0739328	0.00887543	0.386357	0.0433974	0.263694	0.0880132	0.223476	0.244852	0.608985	1.05727	2.0889	4	3.410187
897000	-748.7632	-764.0121	15.24886	2	3.842635	0.00181113	0.0487828	0.0801023	0.0154155	0.00529286	0.0756716	0.0181883	0.0342758	0.0840718	0.0524372	0.0471627	0.130051	0.0188783	0.00819778	0.00967547	0.126917	0.0391497	0.0569308	0.0602652	0.108841	0.17974	0.166672	0.278137	0.174199	0.0565454	0.157331	0.189487	0.0177289	0.0982607	0.0479448	0.256492	0.172236	0.181503	0.113309	0.107617	0.445503	0.769585	1.08439	1.70052	4	3.219323
898000	-724.5408	-755.0953	30.55451	10	2.154184	0.000149553	0.0172622	0.092436	0.0957143	0.0150043	0.0469293	0.0826981	0.0324682	0.0612323	0.0712842	0.00474509	0.0563095	0.0519186	0.0094214	0.0017418	0.0897527	0.00724535	0.0252527	0.0454659	0.0160196	0.146012	0.0256797	0.0941203	0.158033	0.133577	0.0996243	0.125698	0.151957	0.00452745	0.190183	0.310357	0.177427	0.0795595	0.083035	0.0317844	0.31101	0.670468	1.07341	1.94511	5	2.634627
899000	-722.4202	-754.0548	31.63457	2	1.07104	0.0270036	0.0148447	0.0415008	0.039754	0.0122368	0.0299607	0.0159446	0.0252154	0.0234049	0.0296219	0.00994039	0.0243559	0.00345806	0.0452238	0.00773224	0.0707824	0.00696031	0.0938524	0.00762096	0.0632047	0.124722	0.0470285	0.132693	0.122648	0.141253	0.0587817	0.000264154	0.0185789	0.0145464	0.086873	0.221564	0.134801	0.0650904	0.138688	0.106805	0.150906	0.49711	1.01084	2.34114	4	2.006955
900000	-726.8737	-756.0551	29.18144	10	0.5973664	0.00686161	0.052165	0.0944086	0.0501133	0.00808855	0.043867	0.0391354	0.0189784	0.0112153	0.0756521	0.0029329	0.0261401	0.00199148	0.0684154	0.0170704	0.137406	0.00866117	0.0350824	0.0496789	0.265304	0.144072	0.0990071	0.311529	0.17812	0.142945	0.247448	0.122681	0.177223	0.285611	0.0730946	0.0426217	0.0625126	0.109887	0.0158546	0.0501553	0.0525653	0.310805	0.879969	2.75666	5	3.07593
901000	-719.0356	-753.3089	34.27326	10	3.560126	0.00776232	0.068457	0.0308498	0.0318034	0.0118229	0.0189177	0.0272461	0.0510355	0.000993695	0.030776	0.00650028	0.0557474	0.0212617	0.0283137	0.033471	0.183566	0.0298694	0.054126	0.0446402	0.125687	0.0872637	0.125739	0.12415	0.121905	0.10775	0.194112	0.00390673	0.13019	0.251192	0.0535414	0.0673763	0.0680018	0.151836	0.177488	0.0446575	0.428434	0.758478	1.08416	1.72892	5	2.571957
902000	-734.5433	-760.5263	25.98302	10	1.618748	0.00171434	0.0211464	0.168865	0.0321742	0.00038372	0.0943127	0.0308323	0.0542635	0.0041388	0.0537166	0.0313823	0.0898107	0.0132004	0.0389459	0.0151189	0.253733	0.00262309	0.16816	0.00261259	0.271507	0.122093	0.0449586	0.0924364	0.127076	0.0553784	0.157471	0.13435	0.0784094	0.382447	0.213001	0.109536	0.233212	0.0538827	0.115633	0.00516732	0.243097	0.607198	1.0567	2.09301	5	3.273693
903000	-721.927	-757.0826	35.15558	10	1.041696	0.00320671	0.0269169	0.0584648	0.0447517	0.0216939	0.00939935	0.0807795	0.00327814	0.0467675	0.0543413	0.0135713	0.131602	0.00424791	0.034125	0.00779622	0.101657	0.00474344	0.0517796	0.0270835	0.134063	0.0658075	0.0596383	0.0228232	0.116394	0.178923	0.0757922	0.0413685	0.197952	0.207209	0.0700133	0.0534643	0.0666741	0.0212164	0.015912	0.0570051	0.145198	0.488935	1.00658	2.35929	5	2.110461
904000	-720.2613	-749.0624	28.80103	10	2.484383	0.0348424	0.0210323	0.12179	0.0429749	0.0229431	0.0117516	0.0235131	0.0445758	0.0217475	0.0851288	0.0105886	0.0168361	0.0143864	0.0315979	0.0359786	0.166218	0.000512643	0.119709	0.0416521	0.131794	0.105724	0.0563355	0.0883724	0.165388	0.0396416	0.188461	0.152065	0.00383966	0.237766	0.143906	0.0309779	0.235319	0.211354	0.000434243	0.0307267	0.344971	0.698287	1.07845	1.87829	5	2.689884
905000	-734.617	-760.5369	25.91983	10	2.792107	0.0683088	0.102972	0.0274084	0.0245546	0.0028016	0.00989846	0.0384666	0.158314	0.0530074	0.0323028	0.0481668	0.0837316	0.00863517	0.0442597	0.0375831	0.119603	0.0239803	0.0806484	0.0408946	0.156353	0.0295668	0.0278564	0.249299	0.0816513	0.186658	0.110776	0.0165062	0.00136178	0.406517	0.0187385	0.105842	0.101553	0.0154358	0.117516	0.0824219	0.372511	0.719327	1.08128	1.82689	5	2.713591
906000	-731.0837	-758.4545	27.37074	2	1.904758	0.0226722	0.0865132	0.0804195	0.0443661	0.00847143	0.0294354	0.0131759	0.0346297	0.00107557	0.0268159	0.0262147	0.190445	0.0148615	0.060333	0.00285762	0.077907	0.00999864	0.0440777	0.0217023	0.102892	0.172325	0.0870528	0.107464	0.108202	0.00541055	0.0805547	0.00500798	0.164892	0.216282	0.00848111	0.0446619	0.0309613	0.0923489	0.126545	0.0813541	0.281634	0.644488	1.06741	2.00646	4	2.230408
907000	-728.6312	-763.2543	34.62308	10	0.9554149	0.0506229	0.110192	0.00114724	0.0603649	0.0306682	0.020096	0.0527493	0.0476293	0.000582721	0.0585311	0.00478226	0.0631035	0.00535823	0.0289534	0.0212884	0.0884197	0.00199876	0.0506403	0.0501707	0.151372	0.0546665	0.0930648	0.286567	0.216748	0.134207	0.0442184	0.0208596	0.0628719	0.210002	0.0892211	0.0447674	0.0936758	0.0803326	0.223517	0.104234	0.127974	0.462928	0.992201	2.4169	5	2.657624
908000	-735.2622	-761.7501	26.48789	10	2.800043	0.0626063	0.141194	0.0252044	0.0850781	0.0380527	0.0286489	0.0879964	0.00601582	0.0125992	0.0557957	0.00429093	0.0679621	0.00289853	0.0182688	0.0365077	0.0759621	0.0141162	0.125404	0.0100389	0.228093	0.12071	0.122056	0.0201685	0.110078	0.241454	0.085497	0.288153	0.228332	0.244212	0.0133363	0.0533163	0.027379	0.224993	0.0168713	0.048325	0.373176	0.719819	1.08133	1.82567	5	2.971617
909000	-739.8257	-764.1752	24.34946	2	1.206011	0.019997	0.0512164	0.103968	0.03911	0.0146351	0.0736087	0.0234269	0.022214	0.0884548	0.0463581	0.00168421	0.152545	0.00851504	0.0631512	0.0353099	0.0924658	0.00815327	0.076298	0.0266112	0.0865206	0.152841	0.0532534	0.0705893	0.163642	0.0162901	0.164731	0.0916875	0.23569	0.291173	0.109111	0.0427166	0.143843	0.0287414	0.0327623	0.0322239	0.176141	0.530983	1.02722	2.26566	4	2.663537
910000	-741.523	-764.3118	22.78883	10	1.660873	0.0340995	0.24663	0.0668304	0.00712003	0.0266454	0.0452309	0.0126004	0.04873	0.0175546	0.0689918	0.00999488	0.142744	0.00267098	0.114115	0.0161547	0.20351	0.00667611	0.0985377	0.0888582	0.150033	0.00430572	0.16125	0.0912421	0.29824	0.016243	0.073172	0.142149	0.203488	0.109037	0.0673679	0.196052	0.131942	0.166999	0.0240255	0.271865	0.249139	0.613314	1.05862	2.07893	5	3.365106
911000	-737.9606	-769.0912	31.1306	10	4.125666	0.0239273	0.105662	0.0443004	0.0177889	0.013287	0.0194961	2.73557e-05	0.0121212	0.0375719	0.0386269	0.0825592	0.0804372	0.0244123	0.00178701	0.0252962	0.064007	0.0206434	0.179933	0.046306	0.0433294	0.0525257	0.158465	0.0828025	0.157352	0.12476	0.16309	0.026791	0.146971	0.100459	0.205118	0.173741	0.125936	0.166518	0.0381993	0.0712972	0.461135	0.779446	1.08436	1.67506	5	2.675545
912000	-730.4895	-757.0312	26.54175	10	2.879878	0.018056	0.187734	0.0148047	0.00360251	0.0122369	0.035254	0.0258587	0.0337247	0.0233051	0.128522	0.0434944	0.0356488	0.00683721	0.0155968	0.00166835	0.153986	0.0200297	0.0565302	0.025689	0.00786074	0.159704	0.129355	0.0996968	0.0586538	0.0267232	0.0663431	0.135635	0.237998	0.0768537	0.226331	0.331019	0.0327634	0.228756	0.00135411	0.134023	0.37975	0.724653	1.08185	1.81374	5	2.795649
