Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
835000	-52.62002	-91.34741	38.72739	2	0.09759457	0.0177501	0.0193	0.126004	0.497711	0.154069	0.00320482	0.0492479	0.00696801	0.0498893	0.0841299	0.00117934	0.0713741	0.0964993	0.018195	0.0424103	3.74275e-07	0.00090916	0.0873621	3.91173	4	1.237932
836000	-36.53788	-91.39325	54.85537	10	0.03720041	0.00202256	0.0934635	0.0101049	0.131083	0.0981254	0.0150441	0.101077	0.0125707	0.0298901	0.0230307	0.152204	0.0318201	0.00698665	0.299137	0.00830469	3.64989e-17	9.02451e-09	0.000733073	3.99927	5	1.014864
837000	-38.6039	-89.64473	51.04084	10	0.4564891	0.0153797	0.138399	0.0174232	0.0319412	0.105197	0.275017	0.0699684	0.0903581	0.0346747	0.153061	0.238711	0.325752	0.0735003	0.0257223	0.675992	0.0256354	0.222565	0.785831	2.96597	5	2.271097
838000	-30.04499	-91.30614	61.26115	10	0.07627602	0.0094112	0.0867978	0.0107036	0.270114	0.0239886	0.119978	0.00618367	0.0274451	0.119076	0.0506474	0.0146866	0.107257	0.14699	0.0243867	0.0991219	7.08764e-09	0.000125346	0.0383967	3.96148	5	1.116787
839000	-38.37037	-91.93445	53.56408	10	1.326221	0.00673909	0.0936049	0.0911945	0.0123072	0.15429	0.0250209	0.0456438	0.118271	0.0385099	0.0383526	0.0171709	0.238777	0.108519	0.434595	0.0416269	0.197187	0.55682	1.03835	2.20765	5	1.464623
840000	-24.81562	-86.72247	61.90686	10	0.01789083	0.00706822	0.0520558	0.0670318	0.117925	0.251835	0.0276	0.00945899	0.00952572	0.0112439	0.0625355	0.0331029	0.0326684	0.0913699	0.0819777	0.146958	1.24759e-34	1.67125e-17	1.74453e-07	4	5	1.002357
841000	-30.24778	-89.50971	59.26193	10	0.09472031	0.00552294	0.0587163	0.00564482	0.336161	0.143151	0.0386636	0.0331945	0.0304248	0.0354072	0.0949357	0.0413094	0.0468851	0.259714	0.0146404	0.138828	2.43329e-07	0.000733257	0.0799132	3.91935	5	1.283198
842000	-62.82471	-91.86465	29.03994	2	2.126187	0.0675509	0.0738938	0.0896407	0.143713	0.131999	0.09005	0.0281406	0.0487671	0.0322184	0.515557	0.127293	0.0673408	0.187299	0.213491	0.0185156	0.307886	0.667795	1.07285	1.95147	4	1.83547
843000	-47.3709	-95.5939	48.223	10	0.498262	0.0144038	0.048671	0.0399044	0.408325	0.259075	0.263239	0.0637435	0.0228538	0.0736444	0.0645594	0.127314	0.0538129	0.151153	0.0922491	0.0889431	0.0330661	0.25078	0.819	2.89715	5	1.771892
844000	-29.21098	-88.45688	59.2459	10	0.09647128	0.0712504	0.103063	0.0127386	0.0146271	0.182902	0.0700865	0.00371503	0.00331857	0.00461551	0.0355162	0.0207548	0.000525952	0.245372	0.0649728	0.212898	3.17277e-07	0.000837161	0.0844256	3.91474	5	1.046356
845000	-25.48067	-85.55317	60.0725	10	0.01001726	0.00029971	0.115854	0.0018205	0.0172651	0.103668	0.0686572	0.0102274	0.0235031	0.0137048	0.120794	0.0592376	0.45871	0.420494	0.0739491	0.0248584	4.4291e-61	9.96467e-31	5.66671e-13	4	5	1.513043
846000	-47.38578	-103.0741	55.68837	10	0.09676587	0.0116356	0.0594249	0.0636873	0.308773	0.223101	0.0311881	0.0776301	0.0765521	0.00536793	0.159466	0.0431579	0.0829711	0.111004	0.0345236	0.0436805	3.31449e-07	0.000855631	0.0851926	3.91395	5	1.332163
847000	-32.70033	-91.1741	58.47377	10	2.16882	0.0210223	0.0889027	0.0327976	0.155685	0.0748783	0.176945	0.0084029	0.0989671	0.0261835	0.182787	0.177852	0.0489141	0.301648	0.0039957	0.0209838	0.312627	0.671843	1.07369	1.94184	5	1.419965
848000	-60.56095	-91.70711	31.14617	2	0.01218307	0.148338	0.0964207	0.0936556	0.336973	0.158096	0.072909	0.00744828	0.0267236	0.0188276	0.217854	0.0123468	0.0917706	0.0248443	0.0563674	0.156987	2.14114e-50	2.19051e-25	9.34112e-11	4	4	1.519562
849000	-27.00398	-88.33362	61.32964	10	0.03914483	0.00157438	0.0351108	0.0480343	0.0147426	0.0740408	0.0279345	0.00570665	0.0431742	0.00493969	0.043191	0.136693	0.09727	0.065909	0.190765	0.0645115	2.32298e-16	2.27633e-08	0.0010761	3.99892	5	0.8535977
850000	-35.50019	-93.44781	57.94762	10	0.1232733	0.0527247	0.0559763	0.158185	0.170787	0.0883094	0.0525108	0.00032039	0.022841	0.00562945	0.028811	0.256924	0.191882	0.0506446	0.124129	0.0566042	7.18586e-06	0.00397331	0.160719	3.8353	5	1.316279
851000	-73.70149	-94.49301	20.79152	2	3.249663	0.0209632	0.0245616	0.0963603	0.33665	0.307293	0.110337	0.0247826	0.0065682	0.172557	0.469101	0.25237	0.047401	0.00671793	0.0914226	0.0509665	0.407699	0.744477	1.0835	1.76432	4	2.018053
852000	-56.80538	-89.89525	33.08986	2	0.06424568	0.000277685	0.0119068	0.0191118	0.0203681	0.166731	0.148722	0.043732	0.0445644	0.109258	0.225767	0.00790279	0.0918452	0.0787968	0.0368491	0.390372	2.36223e-10	2.29064e-05	0.0189604	3.98102	4	1.396205
853000	-42.61566	-92.45491	49.83926	10	0.0342628	0.00618998	0.108354	0.033248	0.291658	0.416221	0.0297144	0.054085	0.0137856	0.0872302	0.00456561	0.028406	0.118088	0.174923	0.0684068	0.0976067	1.49588e-18	1.82743e-09	0.000377911	3.99962	5	1.532482
854000	-56.70425	-93.85113	37.14689	10	0.8372984	0.0191922	0.129913	0.07671	0.0982123	0.481637	0.16137	0.00122775	0.23288	0.226464	0.0204629	0.148321	0.223016	0.0338649	0.177066	0.462042	0.103467	0.421728	0.966777	2.50803	5	2.492379
855000	-34.55716	-90.66138	56.10422	10	0.05789075	0.0348427	0.0666366	0.0407473	0.00996474	0.227302	0.0320458	0.00174654	0.0247094	0.0604236	0.127709	0.0286451	0.0253302	0.0490845	0.00389848	0.468349	2.2134e-11	7.01547e-06	0.0116021	3.98839	5	1.201435
856000	-33.72592	-92.59103	58.86511	10	0.6638992	0.0234568	0.0075317	0.0383583	0.0948981	0.00111128	0.0208242	0.0722584	0.0387322	0.0196429	0.136784	0.132585	0.148744	0.201432	0.231817	0.0259464	0.0665002	0.345987	0.910719	2.67679	5	1.194123
857000	-29.58391	-84.08563	54.50171	10	0.03995884	0.00996136	0.0407875	0.0157716	0.0870161	0.0147482	0.0148227	0.00295277	0.0026775	0.0519896	0.273532	0.408885	0.00327369	0.0495891	0.103012	0.0265236	4.77859e-16	3.26462e-08	0.00124974	3.99875	5	1.105543
858000	-31.63795	-86.69613	55.05818	10	0.9421289	0.0156285	0.0848915	0.00797255	0.147525	0.286942	0.0548564	0.00395988	0.0362278	0.0361044	0.0976198	0.0659991	0.00276196	0.183292	0.0842509	0.421504	0.125267	0.458638	0.989708	2.42639	5	1.529536
859000	-43.11033	-89.28775	46.17742	10	3.414246	0.0226814	0.0431277	0.103208	0.0123225	0.182797	0.0872601	0.0563055	0.00576749	0.0328983	0.422931	0.318286	0.235931	0.57942	0.0662681	0.0332715	0.41897	0.752159	1.08392	1.74496	5	2.202475
860000	-35.5905	-90.26533	54.67482	10	0.5105588	0.0733338	0.163865	0.00113888	0.190423	0.213631	0.0140754	0.00629696	0.0373558	0.0031833	0.04284	0.354719	0.229164	0.153409	0.0633648	0.115006	0.0353611	0.258753	0.827802	2.87808	5	1.661806
861000	-35.14177	-94.26485	59.12308	10	0.4254161	0.0299149	0.0684931	0.102589	0.010342	0.192994	0.0317001	0.208668	0.0549939	0.00380378	0.0411068	0.00730345	0.0996475	0.0969117	0.47227	0.0380137	0.0205453	0.200474	0.757381	3.0216	5	1.458752
862000	-27.46806	-88.45953	60.99147	10	0.1103627	0.00370831	0.031928	0.00290187	0.313043	0.104135	0.00460694	0.0426543	0.0753566	0.00610753	0.0834135	0.0362409	0.0828389	0.123335	0.0835115	0.0319631	1.93204e-06	0.00206309	0.122637	3.8753	5	1.025744
863000	-26.58334	-89.60403	63.02069	10	0.03204226	0.00664858	0.127636	0.0104726	0.0660579	0.114304	0.0770592	0.00274303	0.0522986	0.00512674	0.0398047	0.0167518	0.0513458	0.0843702	0.240212	0.105762	9.06426e-20	4.49927e-10	0.000211272	3.99979	5	1.000593
864000	-43.52917	-90.39018	46.86101	10	0.4834019	0.049462	0.090587	0.0236976	0.0498395	0.306951	0.0404113	0.0165714	0.118757	0.0369286	0.0881844	0.59541	0.0889769	0.091552	0.013608	0.0941924	0.0303541	0.240942	0.807805	2.9209	5	1.705129
865000	-43.54897	-92.21999	48.67102	10	0.9524084	0.0491658	0.142733	0.22422	0.0579585	0.169031	0.144349	0.0175546	0.194784	0.0522278	0.0111544	0.0224872	0.264357	0.0642335	0.493468	0.00767372	0.127363	0.461964	0.991644	2.41903	5	1.915398
866000	-35.83612	-90.75199	54.91587	10	0.105307	0.0383744	0.155299	0.0123701	0.173369	0.158757	0.0472128	0.00813443	0.00523887	0.0013748	0.467849	0.0101879	0.201578	0.0563109	0.0581822	0.165943	1.05794e-06	0.00152742	0.1083	3.89017	5	1.560181
867000	-45.42963	-93.97601	48.54638	10	0.005541083	0.0059311	0.193141	0.053214	0.0719717	0.238905	0.0153827	0.0430449	0.0617992	0.168361	0.166209	0.017465	0.0187213	0.159747	0.536931	0.398468	1.24464e-109	5.28442e-55	4.76763e-23	4	5	2.149292
868000	-37.68021	-85.08819	47.40798	10	1.285683	0.0187393	0.125818	0.0916253	0.0583533	0.177698	0.044085	0.0100431	0.0658037	0.0346842	0.442192	0.00637781	0.112351	0.047521	0.600951	0.134808	0.190238	0.548507	1.03489	2.22636	5	1.971051
869000	-65.60148	-87.1279	21.52642	2	0.8949407	0.0171667	0.0705417	0.0654565	0.686597	0.304479	0.0220768	0.00922608	0.0624266	0.0248003	0.0716294	0.579444	0.0556785	0.166521	0.470748	0.00168633	0.115545	0.442725	0.98015	2.46158	4	2.60848
870000	-62.41482	-95.48516	33.07034	2	0.3137234	0.0331721	0.0246222	0.218887	0.0917998	0.0248074	0.0126123	0.100966	0.0473661	0.0375112	0.0861628	0.001469	0.438263	0.0940496	0.378987	0.010077	0.00647438	0.115204	0.618146	3.26018	4	1.600753
871000	-48.57232	-89.42051	40.84819	2	0.06408427	0.00259449	0.0071765	0.0129673	0.127763	0.0786892	0.0612448	0.00605673	0.0114363	0.0107512	0.144254	0.00621835	0.182236	0.120906	0.00333777	0.0332452	2.23733e-10	2.22929e-05	0.0187479	3.98123	4	0.8088773
872000	-61.10221	-94.10651	33.0043	2	0.7411882	0.0425595	0.170695	0.0398364	0.195481	0.0717467	0.0462376	0.0411422	0.0178056	0.00665717	0.00263749	0.0665021	0.228353	0.336593	0.417013	0.144216	0.0829989	0.382333	0.939225	2.59544	4	1.827476
873000	-54.1578	-85.97927	31.82148	2	0.3709028	0.00503721	0.0601479	0.093671	0.486035	0.137429	0.0214899	0.00151136	0.0269136	0.00063473	0.338464	0.114289	0.0689664	0.265912	0.00903394	0.150821	0.0127502	0.15971	0.697771	3.12977	4	1.780356
874000	-54.52684	-89.3478	34.82096	2	0.5827284	0.197912	0.131577	0.000198699	0.0629776	0.069057	0.0874554	0.0062858	0.0310869	0.00603158	0.016977	0.387887	0.0590777	0.311038	0.18998	0.0280785	0.0495664	0.302534	0.872245	2.77565	4	1.585619
875000	-34.75906	-92.16198	57.40293	10	0.2878373	0.0772752	0.000583008	0.0721031	0.0635696	0.0942129	0.0657341	0.0264696	0.0115916	0.0333873	0.00185996	0.0532644	0.187334	0.0824683	0.183017	0.058338	0.00436067	0.0950732	0.5748	3.32577	5	1.011208
876000	-36.30604	-91.75924	55.4532	10	0.5100615	0.0254254	0.0402658	0.0324337	0.337755	0.151052	0.0202133	0.10523	0.032841	0.0457646	0.210053	0.335422	0.040876	0.0443102	0.0552058	0.0485797	0.0352674	0.258434	0.827454	2.87885	5	1.525426
877000	-53.74781	-91.04346	37.29565	2	0.1978272	0.00359623	0.0106048	0.00235667	0.0271333	0.15043	0.0895284	0.011356	0.036705	0.00153511	0.066331	0.00856609	0.0380112	0.143933	0.0734557	0.274622	0.000492404	0.0325315	0.377963	3.58901	4	0.9381652
878000	-28.54488	-88.1827	59.63782	10	0.2081598	0.0107763	0.0648126	0.0547573	0.00639224	0.00184497	0.090548	0.00415956	0.0378518	0.0514326	0.0126854	0.29902	0.253094	0.125998	0.0379371	0.0448198	0.000696291	0.0386115	0.404617	3.55608	5	1.09613
879000	-29.72442	-87.7723	58.04788	10	0.3020874	0.0642161	0.0626114	0.0289162	0.163135	0.0408716	0.0295274	0.00783467	0.0466425	0.0320764	0.351138	0.0748119	0.0812514	0.0843777	0.0668806	0.00639671	0.00546616	0.10612	0.599292	3.28912	5	1.140687
880000	-40.90244	-90.56172	49.65928	10	1.134836	0.0320826	0.0383676	0.081295	0.196149	0.0472605	0.12942	0.016051	0.0580404	0.0326493	0.628389	0.116112	0.059984	0.0620443	0.169729	0.0954169	0.163045	0.51384	1.01919	2.30393	5	1.762991
881000	-25.58622	-87.50623	61.92002	10	0.1789117	0.0149051	0.0715881	0.012239	0.145136	0.0773621	0.00196677	0.0960653	0.0480545	0.00815837	0.0246995	0.0540852	0.211781	0.0552336	0.0871716	0.177937	0.000235341	0.0225636	0.326432	3.65077	5	1.086384
882000	-34.80883	-93.01732	58.20849	10	0.02189028	0.0433236	0.0312074	0.0325386	0.0802371	0.0114279	0.149877	0.100423	0.0786671	0.0102695	0.130248	0.128062	0.325425	0.0220433	0.011406	0.0207418	1.75434e-28	1.98113e-14	3.29058e-06	4	5	1.175897
883000	-38.56491	-93.60403	55.03912	10	0.0679629	0.00609161	0.0359799	0.236595	0.019836	0.157228	0.155972	0.0679467	0.0342508	0.0403904	0.258969	0.000937615	0.306234	0.0301301	0.0207733	0.109393	7.68446e-10	4.13017e-05	0.0242174	3.97574	5	1.480727
884000	-53.54715	-96.95399	43.40684	10	0.4352141	0.196642	0.0346848	0.055839	0.262452	0.0968468	0.14534	0.0658661	0.237762	0.126448	0.0201439	0.283665	0.0877697	0.0745725	0.0553848	0.535778	0.022105	0.207537	0.766738	3.00362	5	2.279194
885000	-35.16353	-87.62321	52.45968	10	2.137107	0.0102374	0.037658	0.000690391	0.194755	0.140354	0.0417222	0.0675781	0.0420065	0.0347639	0.459418	0.0768732	0.160788	0.143058	0.0798396	0.132688	0.30911	0.668844	1.07307	1.94898	5	1.622431
886000	-37.33348	-88.72945	51.39597	10	0.08964414	0.00947028	0.00981352	0.0698125	0.411182	0.0673025	0.0692281	0.0327291	0.0581694	0.00366261	0.107038	0.0252033	0.373542	0.0319211	0.20389	0.0635505	1.06322e-07	0.000484919	0.0673203	3.93219	5	1.536515
887000	-46.35464	-88.80759	42.45294	2	0.002887103	0.00212524	0.141401	0.000187454	0.0255134	0.0796689	0.019152	0.0104316	0.0459586	0.012883	0.0467499	0.0408746	0.0592364	0.00764675	0.179186	0.161479	1.63987e-209	6.06712e-105	8.94217e-44	4	4	0.8324936
888000	-53.39976	-88.74222	35.34246	1	0.02425507	0.000971477	0.0200249	0.0927211	0.280753	0.0528321	0.0177882	0.0604612	0.00583475	0.0101983	0.163595	0.0164002	0.0465614	0.130264	0.001573	0.109013	8.42265e-26	4.34001e-13	1.18457e-05	3.99999	3	1.008991
889000	-42.06728	-87.33083	45.26355	10	2.979184	0.0357676	0.16756	0.0320715	0.0990739	0.055614	0.110718	0.0859709	0.046204	0.0263405	0.0215242	0.32008	0.692628	0.0346081	0.294457	0.167256	0.387645	0.730369	1.08241	1.79957	5	2.189874
890000	-42.59336	-93.41127	50.81791	10	0.04096834	0.062049	0.00730124	0.037395	0.304535	0.0214461	0.268276	0.0211189	0.038317	0.0142449	0.00896111	0.0195681	0.256675	0.334521	0.070907	0.0245127	1.12329e-15	5.00485e-08	0.00149213	3.99851	5	1.489828
891000	-30.57575	-91.17277	60.59702	10	0.3552319	0.00904625	0.1044	0.0864096	0.202886	0.00804013	0.0189878	0.00872721	0.182584	0.0101126	0.152753	0.0130446	0.296958	0.0440543	0.00887421	0.0806423	0.0108207	0.147618	0.677909	3.16365	5	1.227521
892000	-47.48134	-92.00224	44.5209	10	1.42264	0.0237218	0.0267237	0.102012	0.288104	0.113224	0.0408893	0.0194162	0.0157134	0.0778022	0.0769125	0.102068	0.145302	0.200662	0.27011	0.0747987	0.213121	0.575152	1.04554	2.16619	5	1.577462
893000	-49.11992	-91.98087	42.86095	10	3.636967	0.101518	0.0777157	0.0305794	0.179157	0.0497486	0.318774	0.0479014	0.122886	0.058674	0.368834	0.0947027	0.0654125	0.392941	0.0834583	0.277596	0.433235	0.761639	1.08426	1.72087	5	2.269899
894000	-43.3223	-95.33082	52.00852	10	0.0888358	0.0226849	0.0664116	0.0669982	0.0831038	0.0590496	0.0694063	0.107329	0.143797	0.00214135	0.0663841	0.174018	0.228394	0.0146755	0.382446	0.382223	9.23781e-08	0.000452036	0.0653876	3.93416	5	1.869062
895000	-32.99392	-87.81583	54.82191	10	0.06991806	0.00793667	0.0248026	0.0840729	0.0782216	0.18854	0.0869032	0.00748761	0.0494475	0.026501	0.425312	0.185518	0.105031	0.0426321	0.034953	0.0150729	1.35892e-09	5.49145e-05	0.0272578	3.97269	5	1.362432
896000	-32.08815	-91.73059	59.64244	10	0.08575509	0.0357518	0.178534	0.0122781	0.283468	0.106298	0.0603678	0.0177965	0.0274371	0.00120802	0.127067	0.0645229	0.00528854	0.021643	0.0308828	0.352577	5.27615e-08	0.000341715	0.0582212	3.94144	5	1.325122
897000	-35.74683	-98.21807	62.47124	10	0.07180962	0.0708268	0.0402691	0.0394181	0.0704559	0.0496624	0.0483041	0.0830777	0.181074	0.0390574	0.0338117	0.182607	0.0913303	0.130356	0.0422887	0.0899472	2.29024e-09	7.1279e-05	0.0303752	3.96955	5	1.192487
898000	-79.57602	-103.4677	23.89166	1	0.04820377	0.121484	0.00667342	0.0695031	0.583597	0.380756	0.186282	0.0929168	0.144694	0.00447342	0.0155982	0.0171186	0.172454	0.0766777	0.268743	0.0107062	1.8022e-13	6.33551e-07	0.00427746	3.99572	3	2.151677
899000	-32.74871	-88.2183	55.46959	10	0.05437005	0.0246177	0.127424	0.0647264	0.082335	0.122203	0.0728097	0.0451665	0.0198209	0.0180401	0.0192088	0.229432	0.110641	0.0166524	0.173311	0.16682	4.69757e-12	3.23289e-06	0.00841194	3.99158	5	1.293209
900000	-33.62358	-89.91619	56.29261	10	0.6433323	0.00207529	0.0763533	0.0257367	0.153833	0.135834	0.21649	0.0851853	0.0251541	0.0200533	0.171865	0.230298	0.474045	0.0149349	0.0109761	0.024339	0.0621509	0.335519	0.901912	2.70042	5	1.667174
901000	-40.09102	-90.16209	50.07107	10	2.670794	0.0401512	0.247309	0.0121467	0.0169932	0.0664204	0.0115285	0.0428691	0.0992383	0.111472	0.237773	0.0325487	0.363733	0.289666	0.080028	0.0883481	0.362074	0.711502	1.08033	1.8461	5	1.740226
902000	-40.76492	-96.51309	55.74817	10	0.07599829	0.139358	0.00433172	0.0690096	0.238835	0.00656464	0.0882205	0.0553975	0.0136497	0.0470445	0.0363233	0.286632	0.189008	0.0347296	0.0619689	0.147918	6.63249e-09	0.000121257	0.0378717	3.96201	5	1.418991
903000	-55.60495	-94.84943	39.24448	2	0.1017813	0.000819834	0.0319451	0.0047824	0.130341	0.132949	0.0764515	0.00985965	0.243524	0.0153998	0.0937489	0.0562867	0.0981818	0.0670924	0.237765	0.0429497	6.70901e-07	0.00121676	0.0985711	3.90021	4	1.242096
904000	-29.73218	-89.14168	59.4095	10	0.1939844	0.0731284	0.0472676	0.0409357	0.0777103	0.0212453	0.0207098	0.0129724	0.0296641	0.00581309	0.14038	0.198678	0.106932	0.0890106	0.00392141	0.0102544	0.000428804	0.0303788	0.367776	3.60142	5	0.8786233
905000	-38.52266	-90.70329	52.18064	10	0.5229143	0.0278664	0.0147755	0.0329919	0.0293693	0.157036	0.109139	0.00684319	0.0414759	0.0159006	0.317407	0.0892991	0.0428597	0.13884	0.00904424	0.406556	0.0377094	0.266612	0.836251	2.85943	5	1.439404
906000	-46.84306	-93.6514	46.80834	10	0.009335457	0.0362013	0.0763789	0.0121651	0.0620807	0.036178	0.0400015	0.176795	0.0592215	0.0354607	0.00766643	0.0153039	0.123858	0.217002	0.123648	0.00408102	1.80655e-65	6.36438e-33	6.95786e-14	4	5	1.026043
907000	-35.6232	-94.11681	58.49361	10	0.006386475	0.00852923	0.0192813	0.0516125	0.0174721	0.0750889	0.00135498	0.0397115	0.143263	0.0685914	0.130879	0.0535935	0.010884	0.205398	0.334324	0.107124	3.0042e-95	8.20934e-48	4.60181e-20	4	5	1.267107
908000	-38.36855	-95.71283	57.34428	10	0.3075531	0.00405382	0.0111748	0.0363257	0.14183	0.136145	0.138915	0.145414	0.0595364	0.0463989	0.102449	0.0822823	0.0534872	0.10979	0.164257	0.0225973	0.00592799	0.110382	0.608272	3.27542	5	1.254656
909000	-37.14377	-85.90826	48.76449	10	0.0720482	0.0187024	0.0566391	0.00324196	0.0143278	0.372109	0.0265947	9.48864e-05	0.0752463	0.0247552	0.0155106	0.0209714	0.0570257	0.21154	0.982265	0.0282959	2.44133e-09	7.35912e-05	0.0307805	3.96915	5	1.90732
910000	-42.88648	-89.86404	46.97756	10	0.02274628	0.0176014	0.0384652	0.0298999	0.0163368	0.100689	0.00619919	0.0840515	0.167985	0.072705	0.00771293	0.00870769	0.305575	0.5338	0.35452	0.0712781	1.90144e-27	6.52176e-14	5.39508e-06	3.99999	5	1.815527
911000	-35.0435	-90.75708	55.71358	10	0.06876591	0.0242269	0.0470101	0.0190653	0.210521	0.328846	0.108516	0.0469379	0.0550078	0.100347	0.0222843	0.241585	0.0824143	0.13872	0.0667833	0.0389238	9.74995e-10	4.65193e-05	0.0254435	3.97451	5	1.53119
912000	-47.52619	-92.58854	45.06235	10	2.228425	0.0835368	0.0254839	0.00115299	0.065334	0.0996182	0.0042581	0.0243549	0.300039	0.0196844	0.0529813	0.0434668	0.187354	0.628478	0.2178	0.049988	0.319098	0.677296	1.07478	1.92883	5	1.803531
913000	-59.46399	-94.04517	34.58117	2	0.2795902	0.0473666	0.0574146	0.0771338	0.0402975	0.0681001	0.060215	0.0436538	0.0536134	0.0522506	0.251049	0.0497136	0.374921	0.0599872	0.0372896	0.240724	0.00378607	0.088744	0.55988	3.34759	4	1.51373
914000	-59.30901	-95.12849	35.81948	2	0.1079175	0.0718428	0.0855439	0.000361813	0.127992	0.147108	0.001953	0.0339373	0.0345649	0.000473323	0.308224	0.0203121	0.0249676	0.0586236	0.207821	0.0835402	1.45405e-06	0.00179021	0.115651	3.88256	4	1.207266
915000	-71.89868	-94.92724	23.02856	1	1.794788	0.000796275	0.0693784	0.00462816	0.48005	0.182614	0.150008	0.0167265	0.0190751	0.160715	0.544625	0.108242	0.0310508	0.0327269	0.236842	0.0258519	0.267484	0.631253	1.06389	2.03737	3	2.063328
916000	-58.35905	-86.92157	28.56252	2	3.561242	0.00658469	0.109293	0.00461616	0.190018	0.00823138	0.0102265	0.0465503	0.103854	0.111463	0.192505	0.0222658	0.126815	0.208723	0.465291	0.297146	0.428505	0.758525	1.08417	1.7288	4	1.903583
917000	-32.2226	-89.49838	57.27577	10	0.4117646	0.0400244	0.0225145	0.0241197	0.0367255	0.0189089	0.0117851	0.0191126	0.0465339	0.0604184	0.213049	0.134074	0.056896	0.342626	0.0515408	0.318672	0.0184476	0.190488	0.743704	3.04736	5	1.397001
918000	-47.04357	-89.52918	42.48562	10	0.471635	0.0050942	0.0055233	0.018413	0.425987	0.169441	0.0572313	0.075448	0.0613226	0.0139883	0.165468	0.105401	0.181785	0.270889	0.0211936	0.751209	0.0282587	0.232995	0.798479	2.94027	5	2.328393
919000	-50.95563	-87.69971	36.74408	2	0.0675759	0.000423201	0.155326	0.0658264	0.227623	0.0260319	0.00204925	0.0230705	0.0180718	0.0178108	0.12486	0.00377357	0.181588	0.148054	0.189452	0.0528814	6.83766e-10	3.89609e-05	0.0236379	3.97632	4	1.236842
920000	-53.18021	-92.24757	39.06736	2	0.1334142	0.039436	0.0574741	0.00560167	0.0752409	0.0314853	0.00284062	0.0394551	0.00929184	0.00147488	0.00952629	0.203022	0.0104835	0.412959	0.175238	0.00460531	1.68668e-05	0.00608016	0.19144	3.80246	4	1.078135
921000	-36.68202	-89.77746	53.09544	10	2.083189	0.00831406	0.0645613	0.0691686	0.0330203	0.0822845	0.000409623	0.0138688	0.0678009	0.0552641	0.233399	0.0839639	0.0973151	0.568343	0.188092	0.0455917	0.303007	0.663578	1.07194	1.96148	5	1.611397
922000	-41.26498	-93.41008	52.1451	10	0.05436739	0.0296093	0.018113	0.0824511	0.321568	0.0780969	0.117002	0.0106866	0.137539	0.158859	0.0862688	0.210414	0.0215513	0.212913	0.00378415	0.124902	4.69173e-12	3.23088e-06	0.00840977	3.99159	5	1.613759
923000	-57.31835	-89.95182	32.63347	1	0.08837486	0.107368	0.0983394	0.0421679	0.0583178	0.107085	0.0424343	0.00289166	0.0287574	0.00869834	0.290812	0.30777	0.046791	0.0904901	0.0213633	0.0201928	8.51634e-08	0.000434043	0.064295	3.93527	3	1.273479
924000	-53.29113	-91.61753	38.3264	2	0.0814052	0.0780019	0.0512852	0.0282104	0.0243948	0.197888	0.125654	0.00328087	0.0185921	0.0145778	0.187531	0.00263397	0.0639513	0.0171249	0.152628	0.0700587	2.22573e-08	0.000222026	0.0486817	3.9511	4	1.035813
925000	-67.14521	-96.47343	29.32822	1	0.01748232	0.00952964	0.0195188	0.0974667	0.168545	0.0358596	0.0911429	0.138648	0.0304695	0.020366	0.0240172	0.484743	0.0563248	0.312481	0.0827646	0.0392161	2.04065e-35	6.75937e-18	1.1982e-07	4	3	1.611093
926000	-40.52439	-89.57259	49.0482	10	1.262237	0.0133821	0.00145955	0.10002	0.124796	0.144667	0.0788868	0.0226756	0.0515081	0.0276899	0.293709	0.0794903	0.0978323	0.257062	0.081867	0.352901	0.186151	0.543519	1.03276	2.23757	5	1.727947
927000	-46.04601	-93.63749	47.59148	10	0.5497365	0.0283133	0.0703465	0.0339703	0.090107	0.317202	0.245032	0.0905161	0.270256	0.0552186	0.135937	0.0115214	0.456357	0.203381	0.024494	0.143131	0.0429363	0.283151	0.853337	2.82058	5	2.175783
928000	-36.94044	-92.59597	55.65553	10	0.1286401	0.0155408	0.0505474	0.0525246	0.394084	0.307688	0.0392116	0.00215057	0.0573301	0.0246845	0.0293647	0.0867783	0.110461	0.00910652	0.0299871	0.00976054	1.14782e-05	0.0050186	0.176931	3.81804	5	1.21922
929000	-33.77739	-87.36932	53.59193	10	0.052659	0.0776756	0.0106224	0.0255662	0.0523727	0.203079	0.040631	0.00962936	0.0568551	0.0104761	0.254119	0.0204741	0.0593616	0.0553095	0.103623	0.0467732	2.05207e-12	2.13704e-06	0.0070842	3.99291	5	1.026568
930000	-39.79936	-92.89286	53.0935	10	0.5745668	0.0116798	0.0335293	0.175689	0.0631731	0.300535	0.07347	0.060948	0.174044	0.00777757	0.0868627	0.159058	0.0983662	0.0420633	0.207366	0.186464	0.0479085	0.297836	0.867767	2.78649	5	1.681026
931000	-32.46914	-92.57824	60.10909	10	0.9057431	0.00144359	0.0780396	0.15718	0.0240563	0.137803	0.0506922	0.0225931	0.0638291	0.0165819	0.170849	0.139273	0.198485	0.133837	0.0605273	0.031204	0.117785	0.446465	0.98244	2.45331	5	1.286394
