Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
26000	-106.6855	-149.2183	42.53284	10	0.2804764	0.00719813	0.0999497	0.0583361	0.531062	0.0113053	0.0149605	0.250095	0.0791524	0.0124387	0.0165555	0.0466224	0.00834586	0.0130134	0.0402675	0.550438	0.063101	0.241103	0.133031	0.110218	0.0502624	0.00738007	0.17167	0.0455578	0.00384553	0.0894213	0.561511	3.34522	5	2.562065
27000	-95.67467	-144.0949	48.42022	10	1.147673	0.0161202	0.0556656	0.0494411	0.0735954	0.0144995	0.0848559	0.135957	0.15367	0.0105071	0.0457826	0.138471	0.0836869	0.0656246	0.20748	0.166207	0.0345998	0.0743664	0.112885	0.117676	0.140754	0.465364	0.0161365	0.218667	0.165442	0.517045	1.02073	2.29679	5	2.482011
28000	-94.54004	-144.247	49.70697	10	1.528869	0.051608	0.0331031	0.1586	0.165588	0.164418	0.0402652	0.407136	0.222659	0.0635571	0.0237961	0.0597762	0.00899197	0.0897948	0.114065	0.00157943	0.191683	0.00230435	0.177305	0.0727491	0.0818014	0.411215	0.189625	0.00466277	0.229748	0.593292	1.05207	2.12489	5	2.736284
29000	-98.73067	-143.1089	44.37823	10	1.883966	0.0423999	0.366351	0.0435191	0.140096	0.0537517	0.0315045	0.364754	0.155485	0.0203109	0.0139852	0.0548945	0.0260395	0.0883626	0.126495	0.265513	0.219613	0.25928	0.0305142	0.0897837	0.306668	0.0444424	0.000718025	0.0098247	0.279019	0.642079	1.0668	2.01211	5	2.754306
30000	-101.5134	-142.9195	41.40602	10	3.462668	0.026687	0.00511026	0.0432727	0.0418225	0.24113	0.038049	0.0882159	0.180123	0.0244676	0.029741	0.050431	0.187285	0.215175	0.179011	0.0384609	0.000317389	0.407195	0.139405	0.0470474	0.184795	0.256772	0.0427556	0.0571773	0.422164	0.754305	1.08401	1.73952	5	2.524447
31000	-87.55338	-145.3175	57.76411	10	0.15205	0.0214065	0.0362764	0.03187	0.225417	1.39949e-05	0.06154	0.0620406	0.0146318	0.00520221	0.0220586	0.115742	0.00345917	0.0210569	0.0917691	0.00543354	0.0885375	0.0116691	0.0311815	0.0106902	0.171906	0.176772	0.0862736	0.00912448	6.01038e-05	0.0114496	0.248001	3.74049	5	1.304071
32000	-92.31846	-142.0815	49.76301	10	1.583083	0.00416112	0.0975622	0.0763734	0.164887	0.0542336	0.0477967	0.16499	0.029561	0.0677497	0.0295694	0.0737809	0.0222223	0.0692185	0.0766689	0.0116713	0.46841	0.132472	0.0739592	0.0529467	0.121955	0.00782483	0.0773731	0.178633	0.237876	0.601826	1.05495	2.10535	5	2.104019
33000	-96.29842	-149.8653	53.56685	10	0.2869288	0.0177016	0.000842105	0.0437178	0.0308665	0.223151	0.0761887	0.16936	0.0422274	0.000526131	0.0400819	0.045508	0.0032019	0.00909093	0.0414424	0.36114	0.0168066	0.0952183	0.497748	0.219305	0.0823859	0.143138	0.0114428	0.032829	0.00429503	0.0943733	0.573184	3.32815	5	2.20392
34000	-111.0104	-144.0546	33.04417	2	5.644517	0.0110225	0.106177	0.025274	0.00421313	0.0885793	0.0549827	0.120614	0.000114806	0.0103113	0.0221843	0.0131972	0.0226146	0.183851	0.20255	0.306018	0.238411	0.0388451	0.110804	0.0655478	0.0452932	0.177465	0.00294175	0.243919	0.526828	0.81793	1.08204	1.57321	4	2.094929
35000	-89.4705	-143.8399	54.3694	10	0.9515309	0.00396793	0.233458	0.00860104	0.0629965	0.0844537	0.055483	0.0954575	0.0356561	0.0310891	0.00106349	0.0287881	0.0205159	0.0759075	0.0638341	0.2875	0.0675892	0.274264	0.089502	0.030703	0.11453	0.0190515	0.0712067	0.207015	0.127184	0.461682	0.99148	2.41965	5	1.962634
36000	-112.5919	-145.6662	33.07427	2	1.443597	0.0128739	0.020156	0.0217445	0.00815339	0.0802092	0.0457521	0.100796	0.144627	0.124891	0.0775981	0.0739697	0.00715612	0.116344	0.0179276	0.0758755	0.136397	0.142032	0.10826	0.365325	0.350199	0.331909	0.0257791	0.0367294	0.216477	0.578891	1.04693	2.1577	4	2.424705
37000	-124.4003	-147.5309	23.13055	2	0.6126879	0.0127567	0.000625465	0.022176	0.0117998	0.126518	0.0438221	0.0970133	0.0696097	0.127473	0.0273538	0.0332756	0.0602587	0.0924885	0.142791	0.442109	0.393018	0.0162225	0.0267348	0.830393	0.0571658	0.0676028	0.296286	0.124585	0.055735	0.319252	0.887656	2.73736	4	3.122079
38000	-99.24721	-140.1885	40.94134	10	1.579464	0.0122192	0.0549043	0.00427044	0.159968	0.320068	0.0706472	0.0828606	0.156763	0.0790384	0.0487557	0.0877006	0.00111807	0.0192856	0.163905	0.0852995	0.371009	0.203996	0.109884	0.0701995	0.0950362	0.574599	0.342518	0.0203097	0.237341	0.60127	1.05477	2.10662	5	3.134354
39000	-98.96287	-144.4625	45.49965	10	0.6552397	0.0371818	0.0117856	0.0235745	0.0520343	0.559043	0.0338244	0.132979	0.0694765	0.0557831	0.0262742	0.0346005	0.0209563	0.00141525	0.0154746	0.0952589	0.166411	0.126271	0.0261625	0.181186	0.0142061	0.00641874	0.238072	0.0307265	0.0646655	0.341623	0.907081	2.68663	5	1.959116
40000	-89.07517	-146.1583	57.08316	10	0.4357138	0.0556119	0.035334	0.0151232	0.00156629	0.0745476	0.118454	0.0921469	0.0823582	0.0258983	0.0875523	0.136324	0.0397581	0.0483928	0.120824	0.129067	0.027544	0.0419422	0.329277	0.265782	0.0285985	0.0257324	0.261612	0.0856205	0.0221857	0.207895	0.767206	3.00271	5	2.129066
