Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
15000	-82.34273	-110.6656	28.32286	1000	1.128129	0.0517003	0.0511904	0.0076435	0.021318	0.00261815	0.0502934	0.0985106	0.140752	0.0458319	0.000166491	0.126522	0.074345	0.00527672	0.0546916	7.73383e-05	0.092259	0.0104382	0.168142	0.102403	0.176327	0.0297146	0.23384	0.389471	0.161787	0.512145	1.01836	2.3077	6	1.933532
16000	-90.46854	-110.3256	19.85702	0.2	1.712012	0.00328448	0.132864	0.00192491	0.0206783	0.0060162	0.0247163	0.0371802	0.00251389	0.00610476	0.0617906	0.00287507	0.0325245	0.0152818	0.310118	0.0185833	0.0393091	0.102838	0.141472	0.302946	0.0414397	0.0598886	0.0620645	0.0158556	0.256295	0.620422	1.06078	2.06251	2	1.44227
17000	-89.82579	-112.9776	23.15183	1000	2.424299	0.0877027	0.0353521	0.00109984	0.00227361	0.0126008	0.0393121	0.0350515	0.156586	0.249913	0.0361989	0.0220795	0.0840613	0.00314584	0.146802	0.0363856	0.0490457	0.147517	0.518232	0.026095	0.564705	0.00653412	0.10021	0.0169096	0.33916	0.693681	1.07771	1.88944	6	2.377813
18000	-91.41169	-106.9491	15.53738	10	0.7190127	0.0255504	0.0531993	0.0303572	0.0381683	0.0038043	0.0314397	0.000711606	0.0155498	0.0555379	0.0325096	0.0581895	0.0426266	0.0500548	0.00739464	0.00943957	0.0523972	0.028331	0.0097202	0.322323	0.0741644	0.631654	0.0469602	0.575729	0.0782531	0.372364	0.931715	2.61767	5	2.195812
19000	-76.21056	-110.7601	34.54951	1000	1.731453	0.0712046	0.175317	0.00776342	0.0209856	0.0061241	0.0555602	0.0168834	0.0164577	0.0228299	0.0121264	0.0455311	0.0546925	0.000431527	0.048297	0.00193896	0.00466861	0.0286918	0.0547184	0.0172222	0.256783	0.434858	0.00855465	0.0773786	0.258967	0.623038	1.06155	2.05645	6	1.439019
20000	-80.07418	-105.9746	25.90045	10	0.3364969	0.0330761	0.0150895	0.00836332	0.00150763	0.0139705	0.0157529	0.0141331	0.0155551	0.00441607	0.021366	0.00424872	0.0141239	0.0173154	0.487099	0.0157581	0.004579	0.200509	0.0773309	0.027522	0.170904	0.0586563	0.0271926	0.143011	0.00871722	0.133026	0.652299	3.20596	5	1.391479
21000	-93.21073	-112.4302	19.21944	10	0.8999123	0.102691	0.0269142	0.0125587	0.0042979	0.00320986	0.00965123	0.0339584	0.00907659	0.0815746	0.0226266	0.0181277	0.0621001	0.111122	0.28687	0.000351478	0.0174317	0.129026	0.0245778	0.0128677	0.00628705	0.276112	0.370332	0.265702	0.116577	0.444453	0.981212	2.45776	5	1.887466
22000	-101.4404	-118.6526	17.21214	10	2.683733	0.0700583	0.0182432	0.0474881	0.0162318	0.111101	0.0234495	0.0294006	0.00299326	0.0993686	0.0296006	0.00399691	0.0156119	0.00823533	0.138112	0.00107687	0.0415118	0.249041	0.0476758	0.289343	0.250894	0.298776	0.045195	0.0665438	0.363212	0.712363	1.08044	1.84399	5	1.90395
23000	-93.8021	-109.6672	15.86514	2	0.9677744	0.0530223	0.0738329	0.000653969	0.00637837	0.0438956	0.0237421	0.0320522	0.100758	0.169808	0.0312459	0.0138874	0.0210034	0.0386562	0.398168	0.0020664	0.00648695	0.195706	0.0372444	0.0241764	0.321716	0.232468	0.000433634	0.0524964	0.13048	0.466847	0.994448	2.40823	4	1.8799
24000	-88.47907	-112.6136	24.13457	1000	2.411903	0.0443529	0.0676029	0.0329633	0.0149213	0.0724962	0.0691864	0.0497839	0.10039	0.298819	0.000482703	0.0296151	0.0905879	0.0254886	0.387323	0.0100918	0.143612	0.0133593	0.0353596	0.0332213	0.205647	0.0958884	0.236747	0.339779	0.337942	0.692707	1.07755	1.8918	6	2.397718
25000	-95.19235	-111.8446	16.65229	10	2.792956	0.0557519	0.0201724	0.00489218	0.00623752	0.000454478	0.0651111	0.084479	0.0319145	0.189701	0.0284011	0.0239816	0.0717038	0.00602031	0.20833	0.0977267	0.00590081	0.194895	0.0107083	0.400239	0.176718	0.00410458	0.285253	0.0421435	0.372582	0.71938	1.08128	1.82676	5	2.014839
26000	-105.7614	-119.5078	13.74638	2	0.6510587	0.0376213	0.0552415	0.0129153	0.0561143	0.0344394	0.159864	0.0316695	0.0180186	0.127916	0.0309195	0.173436	0.0310891	0.0319902	0.0505466	0.0623083	0.152717	0.182456	0.0614186	0.0339738	0.135285	0.0115189	0.2287	0.383737	0.0637814	0.339493	0.905289	2.69144	4	2.103896
27000	-91.33357	-106.7999	15.46637	10	1.196999	0.00126404	0.099785	0.0242407	0.0377327	0.0087799	0.00615702	0.0446379	0.0095436	0.0309672	0.00404697	0.0227669	0.155385	0.0391532	0.0293585	0.00900095	0.0266303	0.111681	0.402871	0.0340592	0.290415	0.133908	0.658103	0.0811399	0.174509	0.528895	1.02627	2.27033	5	2.261626
28000	-92.01989	-117.5899	25.56999	1000	1.12662	0.0435768	0.139821	0.00105919	0.0655464	0.00556845	0.0595866	0.00587203	0.0472813	0.165913	0.0529698	0.0969122	0.0439908	0.0484443	0.0225595	0.0604949	0.0206921	0.480633	0.0381654	0.279498	0.00792291	0.0251404	0.026158	0.294622	0.161503	0.511761	1.01818	2.30856	6	2.032428
29000	-78.77304	-107.1705	28.39743	1000	1.177574	0.0160472	0.0455234	0.016369	0.00216123	0.00467859	0.0415978	0.0569066	0.0708654	0.0280508	0.0100412	0.0698385	0.0263811	0.0459632	0.0592173	0.00551419	0.00269393	0.090747	0.138333	0.289319	0.105548	0.523421	0.17707	0.0281311	0.170966	0.524314	1.02416	2.28056	6	1.854418
30000	-91.18254	-109.9204	18.73788	10	3.39541	0.157364	0.0187813	0.00630699	0.00505037	0.00553065	0.0237868	0.016595	0.010757	0.0406334	0.00348133	0.0845567	0.134496	0.0288797	0.0424787	0.0588773	0.0100897	0.0398469	0.0215185	0.242806	0.114192	0.02167	0.258733	0.308872	0.417713	0.751311	1.08388	1.7471	5	1.655304
31000	-88.73804	-109.3311	20.59302	10	1.180038	0.00180996	0.0360038	0.0135063	0.00914988	0.0829697	0.0112368	0.116491	0.0124368	0.0157789	0.0138156	0.0702018	0.0504471	0.0117349	0.0382147	0.0407485	0.0218953	0.0957016	0.490347	0.423409	0.0304213	0.189181	0.0319528	0.0216914	0.171417	0.524901	1.02443	2.27925	5	1.829146
