Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
16000	-102.8548	-154.807	51.95224	10	0.2352957	0.0369596	0.0216137	0.0574782	0.144801	0.128757	0.0659456	0.190765	0.191407	0.0795405	0.0278204	0.100595	0.0445281	0.056841	0.0411552	0.0827156	0.0463153	0.00469894	0.00243237	0.58782	0.23644	0.00346918	0.0959614	0.0725818	0.00149582	0.0562959	0.469434	3.47277	5	2.320641
17000	-120.1232	-147.6508	27.52763	2	3.34109	0.00923976	0.112039	0.104659	0.0896568	0.107394	0.129552	0.195483	0.0986023	0.0808076	0.00904763	0.129172	0.0268028	0.106059	0.429418	0.393373	0.0592041	0.271183	0.027723	0.0163342	0.0660773	0.131296	0.115436	0.151636	0.414041	0.748821	1.08375	1.75339	4	2.860196
18000	-121.0563	-151.185	30.1287	1	0.7747925	0.0215809	0.0218872	0.0357674	0.303499	0.0111138	0.0762112	0.244407	0.0367126	0.0149112	0.0184995	0.00747555	0.00273471	0.130845	0.150289	0.0719775	0.234513	0.0813145	0.00917412	0.107363	0.0576306	0.193986	0.320736	0.0396874	0.0901847	0.396784	0.949718	2.56331	3	2.192317
19000	-97.08433	-147.1022	50.01788	10	0.7040356	0.000579104	0.0524187	0.0391878	0.0157768	0.0549857	0.328574	0.23424	0.0215436	0.0638752	0.0266928	0.129946	0.125738	0.097508	0.00945842	0.329834	0.290747	0.0132004	0.0334693	0.404266	0.00471081	0.0186289	0.130085	0.101536	0.0750505	0.365428	0.926355	2.63317	5	2.527001
20000	-92.72827	-147.1814	54.45311	10	0.2942607	0.0203631	0.00306498	0.0169443	0.154858	0.115457	0.195877	0.188654	0.0771338	0.000446471	0.0127104	0.0546216	0.0476184	0.0491339	0.14242	0.229032	0.0895013	0.201978	0.155089	0.086917	0.0757304	0.337251	0.0621686	0.0729975	0.00484132	0.100038	0.586037	3.30908	5	2.389969
21000	-89.07473	-146.0638	56.98911	10	0.6796599	0.0304009	0.013102	0.0231791	0.06195	0.0556684	0.0281065	0.19769	0.00703918	0.0692524	0.00803024	0.140315	0.0094084	0.0906075	0.0117578	0.0167094	0.0305667	0.735522	0.159811	0.0200758	0.126146	0.595676	0.0467258	0.00870325	0.06985	0.353773	0.917091	2.65929	5	2.486443
22000	-87.04975	-145.3694	58.31969	10	0.5089561	0.0231584	0.0614576	0.0748473	0.165355	0.131067	0.16111	0.0548374	0.120416	0.00118187	0.0109923	0.0545818	0.00225687	0.135566	0.140198	0.00941613	0.0290312	0.121841	0.228936	0.127828	0.00398927	0.187952	0.0508606	0.0521572	0.0350595	0.257722	0.826677	2.88054	5	1.949038
23000	-86.13213	-141.0442	54.91208	10	0.976497	0.0489028	0.019674	0.00689516	0.0757959	0.0216059	0.10535	0.1181	0.0759878	0.0221011	0.00205844	0.100152	0.057912	0.134248	0.0436596	0.167471	0.0743927	0.0297828	0.0245814	0.0478421	0.448547	0.0757951	0.0585665	0.305058	0.132241	0.469572	0.995994	2.40219	5	2.064478
24000	-97.20472	-148.6895	51.48479	10	0.9134515	0.0559255	0.251555	0.0128588	0.029428	0.0904602	0.179067	0.105826	0.051425	0.132797	0.0635816	0.00847037	0.005983	0.0451387	0.0658363	0.0451116	0.23549	0.127499	0.113048	0.126683	0.558902	0.119275	0.00672529	0.0536652	0.119378	0.449097	0.984036	2.44749	5	2.484751
25000	-93.48102	-142.2008	48.71976	10	1.750242	0.000910857	0.0278122	0.0102619	0.087851	0.013907	0.0231787	0.244962	0.196213	0.0226474	0.0525459	0.119232	0.0473497	0.0151829	0.0541742	0.134324	0.0223233	0.0825017	0.0230502	0.127069	0.225067	0.468188	0.136041	0.074814	0.261522	0.625523	1.06227	2.05068	5	2.209608
26000	-83.59248	-143.3175	59.72507	10	0.08183538	0.00783318	0.000485355	0.00979349	0.0249926	0.183675	0.117093	0.190731	0.0341725	0.00256641	0.0257724	0.0443636	0.00959398	0.0879385	0.00989484	0.0164693	0.0114107	0.00251768	0.117171	0.365989	0.0218242	0.087464	0.196621	0.101208	2.43399e-08	0.000232173	0.049593	3.95017	5	1.669581
27000	-105.9249	-145.9449	40.01998	10	0.8027731	0.0159569	0.00614991	0.101367	0.0456346	0.073194	0.0229676	0.208328	0.0605099	0.0165135	0.0383506	0.0663634	0.0202872	0.0390845	0.109937	0.369517	0.00631046	0.170914	0.132289	0.193144	0.326668	0.139902	0.412663	0.0620026	0.0961487	0.408248	0.95772	2.53788	5	2.638054
28000	-95.70889	-143.6158	47.90687	10	0.4976471	0.0128987	0.0070965	0.00443009	0.239074	0.195083	0.00863012	0.428689	0.105975	0.00581684	0.0107272	0.00550508	0.000376583	0.108528	0.0744857	0.0798854	0.140482	0.153725	0.0398826	0.329071	0.404413	0.0259674	0.00299023	0.212056	0.0329525	0.250377	0.818549	2.89812	5	2.595788
29000	-83.04966	-140.9851	57.9354	10	2.573913	0.00678089	0.0980454	0.0085146	0.145902	0.0740136	0.0627377	0.172349	0.112739	0.0250556	0.0188009	0.0237987	0.0709477	0.114485	0.0579575	0.112701	0.00544447	0.146725	0.0357197	0.320051	0.107382	0.398112	0.0413761	0.0589248	0.353354	0.704827	1.07942	1.8624	5	2.218563
30000	-90.20516	-144.836	54.63084	10	1.633059	0.0160123	0.0434632	0.129983	0.113081	0.390382	0.0238456	0.128623	0.141895	0.0116079	0.033835	0.153177	0.018038	0.128885	0.0379202	0.0330179	0.00109698	0.191404	0.137649	0.140928	0.020434	0.00238843	0.08177	0.282213	0.245165	0.609303	1.05737	2.08817	5	2.261651
31000	-92.87013	-150.1333	57.26321	10	1.815716	0.0693775	0.000923003	0.0110363	0.019573	0.223505	0.0529268	0.136136	0.0407877	0.0163589	0.0288796	0.0121019	0.0235884	0.00279334	0.21609	0.1666	0.219603	0.113152	0.079681	0.00897575	0.380411	0.0405339	0.12873	0.0591827	0.270238	0.633868	1.06461	2.03128	5	2.050947
32000	-96.9566	-145.1266	48.17004	10	1.584492	0.000411782	0.0395735	0.190444	0.0550533	0.216532	0.261607	0.0532788	0.0379564	0.0890585	0.0276596	0.00524232	0.0580027	0.261007	0.0973513	0.0722784	0.480991	0.298505	0.0230774	0.00118896	0.159436	0.174209	0.348735	0.0257228	0.238085	0.602042	1.05502	2.10485	5	2.977323
33000	-99.05181	-150.782	51.73014	10	0.8912641	0.0668947	0.0220174	0.0772308	0.0635764	0.286212	0.124462	0.0345352	0.0877303	0.109685	0.0320736	0.193823	0.0649768	0.0675172	0.0166404	0.2217	0.0672235	0.152092	0.244133	0.0450669	0.01591	0.654254	0.0583545	0.149293	0.114781	0.441439	0.979356	2.46442	5	2.8554
