Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
910000	-726.8448	-858.6772	131.8324	0.05	1.759075	0.3968	0.0615221	0.0078419	0.00744316	0.0221988	0.0486088	0.151084	0.045044	0.0808284	0.00681157	0.343088	0.0408368	0.0369159	0.0285245	0.0288359	0.0646409	0.00267892	0.0480525	0.0540253	0.0258217	0.0807376	0.00703417	0.00644413	0.0417108	0.0538547	0.158897	0.0265473	0.117757	0.157333	0.016367	0.00162302	0.0868343	0.818168	0.109857	0.0417566	0.0623009	0.00509301	0.0603052	0.0858361	0.0582605	0.0664121	0.145965	0.00632935	0.0213343	0.00948677	0.262715	0.626677	1.0626	2.04801	1	3.747848
911000	-727.3625	-855.4175	128.055	0.05	1.049451	0.0805471	0.0144529	0.0243759	0.102346	0.118327	0.0703518	0.0902541	0.114474	0.048204	0.112097	0.0356156	0.110617	0.0157007	0.0379945	0.0145988	0.0867841	0.0374002	0.0112008	0.0636306	0.0201081	0.0489083	0.000171806	0.0461315	0.0365193	0.189819	0.0453811	0.189398	0.0234494	0.112747	0.0275093	0.00519962	0.358076	0.46445	0.0449898	0.0306959	0.16477	0.104539	0.0712885	0.00817378	0.222028	0.00413694	0.0172229	0.590665	0.0509348	0.123892	0.146714	0.491127	1.00773	2.35443	1	4.190175
912000	-726.2461	-857.4059	131.1598	0.05	0.882692	0.486783	0.099247	0.0602447	0.0233737	0.0934608	0.0162991	0.0538199	0.160327	0.0234655	0.221949	0.0535993	0.0893687	0.0249638	0.0244745	0.00250809	0.0684822	0.0566923	0.0379202	0.0107517	0.0602805	0.0462726	0.022016	0.0204924	0.0102274	0.026219	8.62293e-05	0.0234072	0.659767	0.127494	0.180439	0.058388	0.1594	0.0851236	0.00133055	0.0213639	0.055294	0.109353	0.0652815	0.0837361	0.0357705	0.014854	0.0215916	0.311323	0.0531479	0.0500926	0.112995	0.438413	0.977475	2.47112	1	3.910482
913000	-732.5499	-864.7613	132.2114	0.05	1.791385	0.668189	0.0326218	0.0579715	0.0104454	0.0599408	0.0351601	0.0792629	0.0610813	0.0817412	0.113156	0.0778602	0.0523933	0.0621426	0.030367	0.00800249	0.145693	0.0299851	0.0505976	0.0170107	0.0339852	0.0387104	0.0334269	0.0483221	0.029329	0.114757	0.0100303	0.0432967	0.0893941	0.105301	0.0103481	0.523745	0.00986334	0.0373887	0.00842174	0.00612365	0.0405252	0.0305749	0.105745	0.149052	0.0583232	0.0462442	0.052397	0.0142007	0.0313193	0.362313	0.267033	0.630823	1.06377	2.03837	1	3.70676
914000	-728.3724	-853.8335	125.4611	0.05	0.6013943	0.442738	0.000508937	0.0307244	0.0278932	0.0275759	0.0721752	0.0814967	0.137959	0.0501615	0.0784401	0.0411352	0.0496287	0.0376432	0.0313744	0.00270135	0.119617	0.0111929	0.114255	0.231934	0.0610169	0.0900931	0.0139476	0.185974	0.00470125	0.000750054	0.000372874	0.0466444	0.0407072	0.0440084	0.13663	0.314376	0.0367981	0.19695	0.044381	0.0610392	0.50963	0.030575	0.622321	0.0338589	0.124906	0.0508046	0.0234602	0.0409388	0.13854	0.0483133	0.0533958	0.313046	0.882029	2.75153	1	4.490893
915000	-731.5755	-858.3102	126.7347	0.05	0.5262291	0.522733	0.0152006	0.00087121	0.00274009	0.178336	0.0397833	0.0876958	0.2083	0.140588	0.0790587	0.0411932	0.0872131	0.029654	0.0165036	0.00928132	0.0911164	0.020728	0.00514694	0.175073	0.0772696	0.0562475	0.0327215	0.000185107	0.00786835	0.489096	0.0287112	0.0141767	0.0203186	0.532065	0.158873	0.252209	0.0454428	0.136514	0.0772852	0.00194582	0.00578405	0.397594	0.0152689	0.0522339	0.0514995	0.0964787	0.00321696	0.030054	0.0446175	0.0224237	0.0383462	0.268694	0.838453	2.85451	1	4.401316
916000	-727.3635	-861.0293	133.6657	0.05	0.4954712	0.506571	0.00935662	0.0227207	0.0292587	0.0217097	0.011701	0.0770603	0.0519401	0.0596213	0.00771495	0.00168052	0.020151	0.0475695	0.0358345	0.0254509	0.0844191	0.0194606	0.127238	0.0695751	0.0421212	0.0298607	0.111142	0.0933694	0.0138777	0.0814404	0.101132	0.00771979	0.114092	0.0882018	0.052048	0.692385	0.115557	0.0107947	0.0387406	0.0738628	0.00279991	0.0681372	0.00153675	0.0305613	0.0290959	0.0879002	0.479638	0.0320964	0.00505605	0.0548791	0.0325515	0.248949	0.816945	2.90155	1	3.687081
917000	-724.9765	-855.6546	130.6781	0.05	1.746851	0.560387	0.00497785	0.0565094	0.0529257	0.316533	0.0311149	0.131293	0.0239265	0.115778	0.0186855	0.104896	0.0215347	0.058685	0.0311386	0.00873814	0.216159	0.0239913	0.0526357	0.0293788	0.0189322	0.00785986	0.0075409	0.0569224	0.0183905	0.197079	0.0578761	0.119765	0.0675268	0.140214	0.00376859	0.0242851	0.0285138	0.0387008	0.013557	0.0142312	0.0308144	0.198511	0.638137	0.0235349	0.0729346	0.0702886	0.0367627	0.0248299	0.0155322	0.0751635	0.261063	0.625078	1.06214	2.05172	1	3.860959
918000	-721.1162	-861.2023	140.0861	0.05	1.100569	0.387554	0.00379327	0.0489966	0.00511031	0.015748	0.00825251	0.00907189	0.0367242	0.084977	0.0641554	0.0333007	0.022722	0.0763846	0.0308132	0.0270605	0.161079	0.0397191	0.0251295	0.0256559	0.0156885	0.0676383	0.0569159	0.0109767	0.0364176	0.0501072	0.015564	0.0211502	0.345232	0.150798	0.043246	0.136557	0.0834315	0.125457	0.0283176	0.0332144	0.0125635	0.212029	0.15176	0.0183802	0.0970883	0.0550191	0.0703004	0.0342893	0.0131199	0.0172671	0.156572	0.505025	1.01485	2.32355	1	3.008777
919000	-733.1672	-860.4817	127.3145	0.05	0.6403395	0.808772	0.0093507	0.00863869	0.029913	0.303812	0.0690726	0.0844717	0.0973824	0.0272697	0.126798	0.0100119	0.00554902	0.00316792	0.0335954	0.0360508	0.19195	0.00459526	0.0427862	0.00844381	0.0208259	0.073765	0.09024	0.148327	0.0120394	0.0760471	0.0629003	0.0667623	0.20908	0.0186437	0.00664008	0.0701848	0.00899502	0.0217579	0.151	0.0251323	0.023933	0.204585	0.131272	0.0274465	0.0405658	0.0275048	0.0185534	0.720231	0.142406	0.0126638	0.0615205	0.333967	0.900582	2.70393	1	4.313133
920000	-729.6017	-855.9265	126.3248	0.05	0.6642264	0.544568	0.0702251	0.0184687	0.113489	0.108455	0.159702	0.0664478	0.0729446	0.0315206	0.0222485	0.0478178	0.0697644	0.0196103	0.0130535	0.0926497	0.197493	0.0389631	0.00036142	0.111043	0.005803	0.0345415	0.105602	0.139326	0.0121947	0.0350411	0.0154853	0.0134031	0.794598	0.174652	0.0177264	0.0213811	0.155687	0.123146	0.000383715	0.153539	0.042514	0.00428543	0.0446373	0.0468765	0.0125359	0.0492814	0.00398722	0.0602336	0.491415	0.0616898	0.0665696	0.346151	0.910855	2.67643	1	4.418791
921000	-728.1618	-860.9649	132.8031	0.05	0.6946789	0.319601	0.00617404	0.0165747	0.0302319	0.0680249	0.0737753	0.171869	0.0466464	0.0743254	0.012961	0.00129251	0.0641873	0.00354825	0.0416636	0.00470082	0.1714	0.019194	0.0537589	0.0142045	0.023119	0.168491	0.0552279	0.0121409	0.014583	0.101779	0.109941	0.12915	0.036118	0.104558	0.61744	0.0783318	0.0422824	0.192592	0.218588	0.101221	0.00353237	0.160943	0.0249976	0.0388427	0.0280469	0.0440977	0.047448	0.00317183	0.189854	0.0116793	0.073052	0.361009	0.92288	2.64306	1	3.752311
922000	-725.5062	-857.1293	131.6231	0.05	0.4836481	0.517935	0.0188882	0.048699	0.0148125	0.00980892	0.0272757	0.112714	0.0804207	0.0563997	0.0242651	0.00443842	0.0410129	0.035826	0.0134015	0.0354254	0.195889	0.0117356	0.030545	0.205786	0.0609498	0.124406	0.032245	0.0261705	0.0306933	0.0134206	0.0160356	0.0688919	0.00722446	0.0240151	0.0256721	0.0340698	0.03779	0.224276	0.13677	0.0043538	0.0131437	0.294364	0.255723	0.015227	0.47606	0.277318	0.07852	0.0807196	0.0425542	0.0342158	0.0303985	0.241107	0.807996	2.9205	1	3.92011
923000	-716.8255	-857.6112	140.7857	0.05	0.3943194	0.486133	0.00200423	0.0123021	0.00948618	0.122269	0.0985478	0.000617272	0.0664499	0.0425794	0.0218847	0.0470497	0.157397	0.0267822	0.0536381	0.0288674	0.156162	0.0211429	0.0328718	0.0247315	0.0080436	0.0474128	0.0557628	0.0518573	0.00940233	0.0658052	0.00842416	0.0878132	0.0236866	0.0169911	0.0215438	0.000603173	0.00471922	0.0414274	0.248372	0.0367731	0.0366713	0.0921683	0.106886	0.0624432	0.0229424	0.0709788	0.363577	0.0706556	0.0429113	0.00404274	0.0159035	0.1775	0.72506	3.08154	1	3.012831
924000	-721.1101	-854.9431	133.833	0.05	0.8086822	0.400067	0.00459639	0.0246139	0.0109806	0.0779146	0.0839474	0.0293902	0.162561	0.0995481	0.0274634	0.00300309	0.0585244	0.0482792	0.0134711	0.00586318	0.0681966	0.0545789	0.026113	0.011973	0.00390931	0.0921458	0.00471333	0.00600006	0.0261525	0.0149245	0.0191866	0.134434	0.0662591	0.176527	0.0417009	0.0218527	0.79174	0.242167	0.0608759	0.0590338	0.0916095	0.045804	0.0316511	0.0336712	0.119815	0.173226	0.0845031	0.0148441	0.0761839	0.0109218	0.0974049	0.410606	0.959332	2.53266	1	3.654938
925000	-737.7307	-869.7446	132.0138	0.05	0.6590844	0.489901	0.060893	0.0174936	0.0423504	0.319499	0.0869194	0.00263633	0.109268	0.0355292	0.160525	0.0633727	0.0317255	0.0195117	0.0756232	0.0760884	0.159281	0.000294772	0.00435776	0.0986463	0.00979524	0.0575023	0.0298134	0.0315806	0.0155622	0.00624174	0.00996781	0.0760647	0.113302	0.0698101	0.651817	0.0876543	0.0682772	0.0167895	0.019806	0.0612084	0.0352642	0.119579	0.0286316	0.0146249	0.0721551	0.0767282	0.00456276	0.0394007	0.237513	0.033309	0.0654795	0.343568	0.908709	2.68224	1	3.840876
926000	-729.5191	-860.3944	130.8753	0.05	1.02041	0.516109	0.0119369	0.00688249	0.00782543	0.129077	0.0268294	0.0522194	0.168359	0.0246444	0.127482	0.0518584	0.318497	0.0514601	0.0224252	0.00824005	0.178765	0.0273703	0.0244568	0.0144934	0.0252042	0.0840258	0.0777951	0.016572	0.000366694	0.0103322	0.0752939	0.509691	0.302136	0.0397252	0.0707987	0.0296197	0.0628373	0.00414194	0.0241654	0.00791247	0.137814	0.185655	0.0694221	0.0414949	0.0638346	0.108878	0.0437136	0.046864	0.0188328	0.0898976	0.141008	0.482802	1.0033	2.37289	1	3.915955
927000	-731.5198	-853.4732	121.9534	0.05	1.322549	0.266025	0.0274169	0.0175871	0.0967826	0.187913	0.134794	0.141268	0.0971487	0.0735574	0.12458	0.146711	0.0188851	0.003151	0.00919047	0.0293187	0.186071	0.0399861	0.0332053	0.0937298	0.0696735	0.0696086	0.0313662	0.031652	0.00132061	0.0816239	0.0320517	0.173177	0.355808	0.0611793	0.057188	0.00762615	0.0891292	0.0594369	0.0899831	0.00822236	1.13349	0.0715688	0.0531733	0.0740576	0.137322	0.166715	0.00243095	0.0808074	0.0846306	0.0366747	0.196563	0.556083	1.03805	2.20931	1	4.787242
928000	-740.729	-860.0927	119.3637	0.05	0.9914661	0.434236	0.0160031	0.0086088	0.113757	0.37167	0.0049976	0.0928076	0.135362	0.0560361	0.0447447	0.007743	0.224032	0.0659448	0.0438039	0.0696818	0.259545	0.0555853	0.0719875	0.0788043	0.00189586	0.105666	0.03292	0.026427	0.0256204	0.198347	0.0303483	0.319606	0.241661	0.105791	0.0954653	0.0472142	0.0355275	0.188034	0.162078	0.0443302	0.022139	1.05837	0.0130574	0.0010218	0.0168159	0.0135492	0.0136284	0.00339734	0.034127	0.0855235	0.135248	0.474172	0.998571	2.39201	1	5.077908
929000	-720.4663	-852.8031	132.3368	0.05	0.7551587	0.446335	0.0191614	0.0122106	0.0419678	0.374293	0.0151472	0.144979	0.0507184	0.0748745	0.0066405	0.0263274	0.0292439	0.0292602	0.0301318	0.0408438	0.0598501	0.0141511	0.020097	0.0274416	0.00874112	0.0528338	0.0326464	0.0707468	0.0293588	0.264201	0.00397725	0.507624	0.0115511	0.0301996	0.0390767	0.027608	0.1979	0.0580147	0.00292379	0.297426	0.00409135	0.111594	0.0993411	0.0938714	0.00911031	0.0575897	0.0271877	0.205937	0.0360452	0.0549842	0.0859882	0.388434	0.943711	2.58187	1	3.798256
930000	-716.0048	-853.5656	137.5608	0.05	1.488409	0.564535	0.0245207	0.0555543	0.0495258	0.0217808	0.0056702	0.118491	0.0526388	0.061009	0.180765	0.134116	0.0673862	0.0181032	0.0229253	0.000243822	0.14197	0.0423529	0.0706584	0.0365005	0.00737447	0.012509	0.00669304	0.00448495	0.014687	0.025518	0.030829	0.0253675	0.00727595	0.0719962	0.076218	0.0545563	0.0202754	0.00530447	0.0922896	0.0859121	0.0196304	0.0253463	0.11996	0.059355	0.0177014	0.0251398	0.0339798	0.0670749	0.462994	0.163638	0.223526	0.586616	1.04973	2.14012	1	3.204858
931000	-724.8081	-862.5307	137.7226	0.05	0.4721941	0.374007	0.0237138	0.0532107	0.0188204	0.00952054	0.0528989	0.0540966	0.0454062	0.061116	0.106934	0.00776729	0.0628661	0.0339536	0.00902771	0.0225284	0.200642	0.0591816	0.00184173	0.0105683	0.0561322	0.0716997	0.00153097	0.00521549	0.0205963	0.0607491	0.0145752	0.0586733	0.00231365	0.015425	0.0716577	0.000188133	0.0750868	0.0929121	0.346447	0.249636	0.0206526	0.0389071	0.0367084	0.00784014	0.102582	0.03061	0.150505	0.0593715	0.40274	0.0937814	0.0283572	0.233376	0.798932	2.93933	1	3.294637
932000	-723.049	-860.4815	137.4325	0.05	1.49362	0.223812	0.0169725	0.0247728	0.0158618	0.0893448	0.0255683	0.0739917	0.0955662	0.082058	0.00585548	0.0398864	0.102499	0.0424393	0.0646643	0.0520679	0.149575	0.0432085	0.0836014	0.0326635	0.0114845	0.0697744	0.00279473	0.0077557	0.00730894	0.128062	0.0216592	0.121084	0.0757088	0.179663	0.0375349	0.00314858	0.0550946	0.0592878	0.0517769	0.166849	0.206362	0.0296925	0.0568176	0.0490726	0.0235241	0.000320704	0.117573	0.0496399	0.150409	0.277115	0.224335	0.587491	1.05004	2.13813	1	3.223923
933000	-727.0895	-863.2852	136.1957	0.05	1.799637	0.0705372	0.0252411	0.052638	0.000423263	0.197283	0.0441508	0.167059	0.0884154	0.0369251	0.0551007	0.0155553	0.11574	0.0381979	0.0386964	0.0202265	0.131236	0.0145171	0.0240369	0.0715515	0.0283605	0.14618	0.0394555	0.0146914	0.0021453	0.0866079	0.00809417	0.00501583	0.0253108	0.123065	0.0789405	0.0506034	0.0596056	0.0418106	0.0143031	0.0919324	0.198172	0.264308	0.273596	0.00232815	0.112473	0.311552	0.00354171	0.00658121	0.0846621	0.0521055	0.268125	0.631863	1.06406	2.03595	1	3.332975
934000	-740.2829	-862.5632	122.2803	0.05	0.5914034	0.885281	0.0209037	0.0375842	0.00925018	0.0498176	0.111201	0.0263337	0.0813036	0.153737	0.0319127	0.0906144	0.0332466	0.0477029	0.0681931	0.0165346	0.296894	0.00609479	0.000619681	0.147411	0.0271341	0.0364761	0.0323843	0.102531	0.000843545	0.00152589	0.0647139	0.0713187	0.172115	0.0296453	0.0155421	0.119528	0.12488	0.220037	0.102175	0.0461116	0.186395	0.477196	0.520507	0.0238721	0.0170653	0.16219	0.0610076	0.0502414	0.00858621	0.0414649	0.05134	0.30746	0.876869	2.76433	1	4.830124
935000	-728.7243	-861.3148	132.5905	0.05	1.268611	0.462437	0.00322189	0.00947945	0.0150672	0.282456	0.0645042	0.0963148	0.0241564	0.107042	0.00312877	0.00520553	0.149576	0.0272172	0.0582252	0.0636022	0.125952	0.0200707	0.123808	0.0201831	0.0400878	0.0780766	0.123143	0.0131666	0.00165821	0.082481	0.239811	0.00433397	0.0241383	0.00730098	0.00978485	0.0184844	0.136414	0.0381595	0.0460459	0.0625057	0.630672	0.0612216	0.0951614	0.0130897	0.199817	0.0130614	0.0379173	0.0269319	0.0165113	0.0409785	0.187267	0.544888	1.03335	2.23449	1	3.722602
936000	-734.1989	-861.9922	127.7934	0.05	1.254013	0.0590975	0.173501	0.0150169	0.00408419	0.161232	0.02736	0.113915	0.0625841	0.0852427	0.149809	0.0263151	0.0741073	0.0147117	0.0274719	0.00261812	0.0729186	0.100748	0.0368199	0.0100682	0.015723	0.0964254	0.0393657	0.0660918	0.0252147	0.0624057	0.325169	0.135496	0.0267692	0.0546129	0.00995158	0.148797	0.103667	0.4248	0.108337	0.193526	0.16884	0.0213833	0.14641	0.374257	0.282275	0.000105055	0.0074348	0.108501	0.0132539	0.0415578	0.184705	0.541737	1.03199	2.24156	1	4.21799
937000	-735.441	-861.0366	125.5956	0.05	2.986829	0.421682	0.0265908	0.0391411	0.00893598	0.0540198	0.134544	0.0692543	0.0469746	0.145035	0.204432	0.00794462	0.123961	0.0431609	0.0251176	0.0195449	0.145819	0.0616956	0.0423061	0.0645619	0.0503375	0.0906144	0.00759295	0.102624	0.0260072	0.0759593	0.0780066	0.0247744	0.0109201	0.0124843	0.0319446	0.00584185	0.0442296	0.242802	0.0457249	0.12845	0.386985	0.0485796	0.0573042	0.119137	0.700318	0.00388723	0.00510171	0.122476	0.0828854	0.0723279	0.38824	0.730796	1.08245	1.79851	1	4.262037
938000	-726.9971	-852.5663	125.5692	0.05	2.364868	0.443439	0.0513426	0.0143095	0.0411449	0.214317	0.00483786	0.0596463	0.09131	0.0719469	0.190421	0.0500389	0.115555	0.0358709	0.00689701	0.0160125	0.168493	0.0225288	0.0359683	0.070787	0.0294459	0.0951463	0.00320287	0.067259	0.0414821	0.0979822	0.0116831	0.0969833	0.00755355	0.203544	0.010619	0.055112	0.0635134	0.0428183	0.0914968	0.238125	0.527635	0.00893322	0.0850709	0.0550983	0.28596	0.141718	0.0742429	0.0528773	0.231269	0.00331518	0.333259	0.68894	1.07692	1.90088	1	4.326953
939000	-714.5205	-855.9515	141.431	0.05	0.4767941	0.306725	0.020079	0.0139382	0.000128208	0.0241565	0.0343586	0.0623997	0.0319781	0.0518307	0.105881	0.0890102	0.00159673	0.0197842	0.0172803	0.00568281	0.0164505	0.0107602	0.0557006	0.0181216	0.0159872	0.0498633	0.0798126	0.0981279	0.00390994	0.0993811	0.0279033	0.133667	0.00341818	0.00807005	0.0455973	0.0842892	0.00601911	0.100323	0.0537417	0.0486002	0.739133	0.0329673	0.094011	0.0915376	0.051753	0.00364099	0.0598911	0.0239962	0.0385487	0.0303708	0.0291715	0.236497	0.80262	2.93171	1	2.910423
940000	-734.484	-860.6624	126.1785	0.05	1.406905	0.42994	0.0086188	0.0267358	0.20658	0.174717	0.0137091	0.0551075	0.115448	0.0474533	0.0847756	0.311884	0.116851	0.0427102	0.0438208	0.00058685	0.0759125	0.0201022	0.0211685	0.113385	0.00255782	0.0122182	0.00161776	0.0232787	0.0242268	0.00974372	0.00913039	0.134366	0.0267224	0.00425609	0.0720596	0.0637759	0.0391621	0.246502	0.14014	0.0890486	0.00865906	0.0982843	0.209952	0.0785833	1.02126	0.0315921	0.0126328	0.00905756	0.0134474	0.0712627	0.210576	0.57229	1.04445	2.17268	1	4.363049
941000	-736.3559	-861.9872	125.6314	0.05	0.9591777	0.421209	0.00596578	0.0107134	0.0405698	0.0162884	0.0440103	0.0415685	0.0280963	0.0503722	0.101387	0.136096	0.12453	0.0882725	0.0387802	0.0130563	0.214289	0.00933893	0.0693926	0.0296978	0.00737313	0.00474918	0.00492406	0.0698814	0.0162265	0.0284222	0.0307523	0.180355	0.202983	0.0789508	0.105267	0.137889	0.0723305	0.105251	0.111813	0.00423077	0.131352	0.0679325	0.39296	0.0227636	0.0716488	0.0535342	0.0744745	0.0598787	0.801672	0.140707	0.128738	0.464128	0.992892	2.41424	1	4.461956
942000	-716.3713	-854.1654	137.794	0.05	0.4261224	0.385618	0.0228052	0.0406234	0.0382939	0.125362	0.0550037	0.13369	0.0444039	0.048131	0.0373023	0.0282596	0.0105344	0.0195151	0.0388438	0.0112035	0.171772	0.069954	0.120819	0.00352568	0.00685695	0.0149947	0.0131415	0.0432073	0.00641525	0.156757	0.0059654	0.208533	0.0128912	0.023175	0.0236998	0.0375858	0.0316573	0.568961	0.041194	0.025625	0.133865	0.0270476	0.0504155	0.0337622	0.0906854	0.0285306	0.00230082	0.0901677	0.157618	0.0379163	0.0206563	0.200986	0.758068	3.02029	1	3.27863
943000	-722.9651	-851.7543	128.7892	0.05	0.9366815	0.785522	0.00306961	0.00809653	0.0230471	0.276294	0.0208293	0.0177387	0.0803293	0.0159718	0.104529	0.141111	0.276881	0.0505051	0.0394648	0.00593859	0.0732881	0.00754432	0.000579154	0.097423	0.00455728	0.0191426	0.00305702	0.0272767	0.0110664	0.029485	0.0807652	0.551437	0.00605763	0.0110705	0.0119103	0.108074	0.0553883	0.0198263	0.00767689	0.0292439	0.174721	0.0115297	0.0751325	0.143557	0.0349546	0.271155	0.119011	0.145263	0.0735781	0.0789814	0.124153	0.456856	0.988661	2.43033	1	4.132081
944000	-725.4137	-852.011	126.5973	0.05	1.761919	0.49161	0.0342974	0.0277033	0.0238709	0.141427	0.0372109	0.0858914	0.0274294	0.145232	0.0231885	0.134019	0.13653	0.0277489	0.0424278	0.0506069	0.231957	0.0102003	0.0737495	0.0062133	0.0821194	0.0659851	0.00308386	0.0153511	0.0288818	0.0266057	0.0468749	0.0595854	0.0816445	0.00580444	0.0467245	0.0444051	0.0702165	0.0254129	0.0584639	0.0494731	0.15738	0.15004	0.281943	0.0116043	0.127065	0.184032	0.561393	0.0544222	0.0423033	0.250387	0.263098	0.627047	1.06271	2.04715	1	4.282514
945000	-735.2055	-865.834	130.6284	0.05	0.5838525	0.170959	0.0518292	0.0171747	0.0764998	0.110789	0.0552702	0.0778183	0.104454	0.0659881	0.0981269	0.0139954	0.185784	0.0282379	0.0210099	0.0334809	0.137359	0.0903741	0.0148759	0.0367881	0.0184292	0.0165355	0.0590149	0.0056328	0.0115156	0.014019	0.114672	0.0298196	0.0341593	0.0150071	0.0499709	0.0877569	0.0193443	0.0443292	0.0188645	0.0277102	0.161467	0.17631	0.0610474	0.182242	0.00542859	0.504602	0.0311005	0.478458	0.0524321	0.364852	0.0497956	0.303176	0.872852	2.77418	1	3.975536
946000	-728.8975	-852.6408	123.7433	0.05	0.8362932	0.62029	0.0141405	0.0258144	0.0690609	0.0837858	0.0919484	0.0404298	0.182525	0.0781695	0.0480935	0.00318254	0.0288112	0.0276629	0.0800927	0.0229698	0.12011	0.00730177	0.020519	0.0646877	0.0267818	0.0818018	0.0320713	0.0683499	0.046907	0.0372478	0.0449405	0.10213	0.0656659	0.0133649	0.329313	0.0996858	0.00694259	0.944945	0.130566	0.100164	0.00737968	0.203763	0.201432	0.0395895	0.00913697	0.0977771	0.0110008	0.194861	0.0138803	0.104651	0.103255	0.421346	0.966525	2.50887	1	4.643945
947000	-744.3098	-863.7569	119.4472	0.05	1.039844	0.532577	0.00834201	0.0274367	0.0533426	0.0218869	0.0387654	0.0380174	0.156477	0.0583341	0.127466	0.133231	0.0188788	0.106035	0.0350817	0.0173108	0.113405	0.0423971	0.0416245	0.560446	0.0759699	0.114572	0.013912	0.183726	0.0118489	0.105908	0.037145	0.0742628	0.00832977	0.133596	0.0469742	0.010793	0.150825	0.0238061	0.0368437	0.00941368	0.0254988	0.192558	0.0223749	0.0590874	0.0355878	1.01079	0.0860607	0.230302	0.177949	0.0366384	0.144835	0.488409	1.0063	2.36046	1	5.045831
948000	-720.1756	-855.5831	135.4076	0.05	0.6707475	0.102308	0.0330935	0.0290038	0.0446742	0.0895816	0.101869	0.089634	0.0425431	0.00906727	0.0844162	0.0846715	0.0148896	0.090794	0.00536139	0.0198112	0.216592	0.0151431	0.0350032	0.0465698	0.0430762	0.0601518	0.00693479	0.0435819	0.0135147	0.0562121	0.483535	0.193673	0.0617879	0.0173673	0.108755	0.0185493	0.0298724	0.0308943	0.0364239	0.115219	0.103039	0.0714505	0.011608	0.0281432	0.322491	0.187166	0.0285009	0.202786	0.0175066	0.0471388	0.0679542	0.349395	0.913527	2.66912	1	3.494404
949000	-716.6087	-856.835	140.2263	0.05	1.271602	0.37213	0.0149768	0.0125781	0.0081059	0.0294743	0.021533	0.068821	0.0832718	0.0375228	0.237016	0.0840324	0.0638032	0.0226363	0.00738798	0.016655	0.0950362	0.0213026	0.016213	0.0326633	0.0125348	0.0112441	0.0353754	0.0339197	0.00695717	0.0552745	0.106426	0.0373484	0.000949281	0.0683169	1.04812e-05	0.154444	0.0501217	0.0466502	0.00504542	0.161209	0.0154371	0.0225645	0.101348	0.0598818	0.0551082	0.430562	0.119294	0.00947345	0.0973696	0.0279994	0.187789	0.545528	1.03363	2.23306	1	2.970025
950000	-710.459	-848.0409	137.5819	0.05	0.5131364	0.461884	0.00695314	0.0023916	0.0198701	0.0208477	0.139182	0.00843348	0.0193342	0.0512953	0.00173288	0.0437138	0.277612	0.0178507	0.0327181	0.0596115	0.15559	0.0128791	0.00777399	0.0530615	0.0422306	0.0334329	0.00231177	0.0021072	0.00309167	0.0101194	0.104949	0.161446	0.165582	0.0484577	0.0227321	0.0538225	0.0171964	0.108218	0.0353032	0.268612	0.201248	0.0405309	0.0745173	0.201612	0.00122819	0.00998612	0.0314737	0.0730801	0.0428771	0.159005	0.0358476	0.260405	0.829596	2.87415	1	3.307904
951000	-722.7861	-857.9651	135.1791	0.05	0.6548963	0.544726	0.0131996	0.032872	0.0843546	0.0358116	0.0337947	0.0674996	0.0622184	0.041164	0.0976221	0.0991721	0.197809	0.0110685	0.0467957	0.00813615	0.147601	0.0183166	0.0721332	0.0221632	0.0419763	0.0119521	0.079916	0.00259597	0.00919662	0.0573373	0.0749935	0.0028529	0.0760449	0.00154429	0.330897	0.0221442	0.178937	0.0924588	0.258148	0.227426	0.0766338	0.0488623	0.0865574	0.00391759	0.0308712	0.0325453	0.0724065	0.030095	0.00440203	0.0263615	0.0645928	0.341448	0.906935	2.68702	1	3.51753
952000	-744.1125	-867.8021	123.6896	0.05	2.121403	0.848619	0.00791028	0.00782261	0.0184768	0.213397	0.0707036	0.128267	0.077498	0.0580125	0.0854071	0.107093	0.0300484	0.0810735	0.049889	0.0265012	0.191835	0.0350578	0.0351645	0.0277858	0.0509883	0.0334197	0.0693284	0.0221518	0.0219137	0.0742431	0.00626964	0.112592	0.0277268	0.333634	0.155184	0.00946827	0.149574	0.103067	0.105155	0.0655355	0.0429562	0.0605364	0.0996949	0.0352864	0.0424232	0.0203406	0.723374	0.0180864	0.011563	0.0244506	0.307348	0.667332	1.07275	1.95257	1	4.519524
