Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
27000	-189.4966	-224.0183	34.5217	10	1.634545	0.00595899	0.0461782	0.0119853	0.00569769	0.0282973	0.0359729	0.0242005	0.0458123	0.0238382	0.0377208	0.000587319	0.00390938	0.253951	0.145937	0.110167	0.104935	0.326217	0.162661	0.237563	0.0175069	0.0118698	0.245379	0.60952	1.05743	2.08767	5	1.640966
28000	-196.5532	-221.3312	24.77801	10	4.961926	0.0289038	0.00785176	0.10696	0.088743	0.0498582	0.0311655	0.0139707	0.0339789	0.0068012	0.00704497	0.0125245	0.0412189	0.170322	0.0238503	0.0805022	0.146095	0.0504905	0.0604722	0.639572	0.00170533	0.0707365	0.500489	0.803042	1.08337	1.6131	5	1.672767
29000	-190.5771	-226.1487	35.57153	10	1.7793	0.0580158	0.00716848	0.130489	0.0440344	0.0969453	0.053225	0.0198933	0.122516	0.0611964	0.0160533	0.00822634	0.00254924	0.111681	0.00467146	0.0602982	0.0848146	0.0579073	0.0499997	0.139209	0.5496	0.0541801	0.265427	0.629286	1.06334	2.04195	5	1.732674
30000	-199.9146	-226.2552	26.34063	2	1.208697	0.0973246	0.0272558	0.0186706	0.0889837	0.0114654	0.018932	0.0072134	0.0239948	0.0648679	0.00411531	0.0167599	0.0173725	0.025614	0.0993634	0.125825	0.124744	0.0526325	0.0159144	0.0528875	0.604339	0.0550719	0.176626	0.531602	1.0275	2.26427	4	1.553348
31000	-184.2538	-225.3558	41.10196	10	0.8968606	0.0263531	0.00179926	0.0415476	0.0990824	0.00239419	0.00646696	0.0304904	0.0403821	0.0449938	0.00975554	0.00174985	0.000939792	0.201424	0.149054	0.0936221	0.0473668	0.174553	0.111672	0.0330033	0.0668065	0.0208227	0.115943	0.443394	0.980561	2.4601	5	1.20428
32000	-186.5522	-224.6021	38.04989	10	1.850596	0.0177359	0.000119539	0.0176369	0.0183419	0.266286	0.062042	0.0127613	0.0337159	0.00490352	0.0238714	0.0325669	0.0531369	0.232909	0.0692035	0.0198759	0.0114017	0.170993	0.0314341	0.140583	0.11111	0.209007	0.274764	0.638124	1.06576	2.02135	5	1.539636
33000	-185.0977	-220.8755	35.77777	10	0.9217454	0.0478705	0.00928865	0.102191	0.0210456	0.0636277	0.0496369	0.0256561	0.0883468	0.00236244	0.0282968	0.00997183	0.00659348	0.0366812	0.0139109	0.0199364	0.105666	0.00612765	0.604805	0.0921114	0.066864	0.139879	0.121088	0.451897	0.985718	2.4413	5	1.540869
34000	-183.5321	-215.6036	32.07145	2	2.343622	0.0095118	0.00425995	0.00612845	0.00350866	0.0660806	0.0363562	0.000867896	0.024415	0.0355148	0.00632856	0.000221921	0.00711929	0.106544	0.0616029	0.105393	0.0357928	0.0160825	0.0393809	0.0465594	0.180392	0.0669688	0.331111	0.687198	1.07661	1.90508	4	0.8590288
35000	-183.5597	-220.4058	36.84603	10	1.216048	0.0560967	0.00227385	0.048995	0.0507318	0.01361	0.0422844	0.00118286	0.017988	0.0080013	0.00832441	0.00135071	0.0234451	0.116726	0.0156858	0.0850973	0.0920952	0.0478885	0.306254	0.00992167	0.0321118	0.10545	0.177949	0.533283	1.02826	2.26051	5	1.085515
36000	-191.12	-225.5994	34.47938	10	1.622768	0.0311529	0.0133947	0.0057963	0.0650597	0.0453582	0.0285061	0.000799751	0.0334403	0.00595332	0.0436394	0.00301531	0.0250052	0.123899	0.149586	0.0758285	0.0503682	0.0781693	0.433081	0.155254	0.0211947	0.137913	0.24368	0.607793	1.05689	2.09164	5	1.526415
37000	-190.4257	-223.1367	32.71104	10	0.6811303	0.0123767	0.00420585	0.0394726	0.0418865	0.0204084	0.12075	0.0088002	0.0301292	0.033555	0.00226671	0.00994738	0.000395777	0.13895	0.100681	0.0267406	0.132319	0.155103	0.119787	0.393489	0.0835398	0.00503909	0.0701631	0.354489	0.91767	2.65768	5	1.479843
38000	-191.6897	-218.4383	26.74856	2	2.089139	0.0246537	5.04788e-05	0.0130758	0.0817175	0.134208	0.00961029	0.0208426	0.0143859	5.72612e-05	0.00627455	0.0267076	0.00559562	0.0770978	0.0972349	0.263957	0.0745787	0.0843784	0.135668	0.0827618	0.0115861	0.198749	0.303688	0.66417	1.07207	1.96007	4	1.363191
39000	-190.2399	-224.3484	34.1085	10	2.778106	0.0791177	0.00619423	0.0318165	0.00837313	0.0951317	0.0615794	0.0203258	0.0235796	0.033118	0.0430921	0.0175384	0.0551434	0.161184	0.0787524	0.162002	0.149654	0.0916311	0.0392097	0.0344156	0.0589602	0.390964	0.371332	0.718452	1.08118	1.82904	5	1.641784
40000	-185.2148	-221.3435	36.12876	10	1.36374	0.0408764	0.00286718	0.0428971	0.0707192	0.00824831	0.0348636	0.00126272	0.0138974	0.000435915	0.0811929	0.012403	0.00272759	0.019132	0.115046	0.0415079	0.0106807	0.151332	0.0959563	0.115745	0.0462833	0.393664	0.203485	0.564184	1.04131	2.19103	5	1.301738
41000	-181.129	-220.0823	38.95332	10	1.631284	0.0104303	0.0140746	0.0158848	0.0548658	0.100895	0.0474186	0.00534226	0.0788831	0.0480983	0.00917756	0.0248526	0.00512364	0.0921755	0.193865	0.0684512	0.0199053	0.116883	0.0916868	0.0178036	0.0748123	0.373842	0.244909	0.609044	1.05728	2.08876	5	1.464472
42000	-195.9182	-225.7693	29.85113	2	0.6958813	0.0080741	0.00904787	0.0502622	0.142571	0.0169706	0.0112655	0.0587236	0.089222	0.0774414	0.00477674	0.003031	0.00525722	0.00563175	0.0366125	0.0374348	0.450323	0.0435921	0.0862022	0.0679713	0.0371496	0.0523121	0.0733087	0.36158	0.923333	2.64178	4	1.293873
43000	-194.9711	-229.0007	34.02959	10	1.689396	0.0448388	0.0679007	0.0174359	0.071491	0.0105104	0.0195458	0.0303859	0.0524493	0.0483799	0.00737772	0.0372491	0.00403645	0.00756252	0.060966	0.229962	0.273882	0.166619	0.198835	0.00719856	0.199378	0.21919	0.253154	0.617319	1.05985	2.06968	5	1.775193
44000	-193.8657	-222.8346	28.96897	2	2.37425	0.0304937	0.0106589	0.00644346	0.0710887	0.034223	0.0106892	0.047596	0.0766247	0.00195356	0.00578646	0.00693196	0.00424826	0.0268234	0.0469533	0.0608811	0.034327	0.0411509	0.0308128	0.241408	0.0996017	0.164433	0.334201	0.689701	1.07705	1.89905	4	1.053129
45000	-190.246	-220.6689	30.42297	10	2.594036	0.0373414	0.0466612	0.000834	0.0230932	0.0874673	0.0301094	0.010899	0.0580833	0.00839875	0.0166457	0.0118238	0.0055656	0.0421855	0.202842	0.124659	0.0670138	0.0383235	0.0899459	0.356648	0.0857448	0.0665331	0.355195	0.706246	1.07962	1.85894	5	1.410818
46000	-197.3781	-230.6307	33.25267	10	0.3812874	0.0465571	0.0236142	0.0334009	0.0862525	0.0878228	0.0157055	0.00432867	0.0238165	0.00881954	0.0684829	0.00896266	0.00649357	0.196267	0.0581354	0.136476	0.463644	0.0369009	0.00977308	0.086306	0.173017	0.107846	0.01411	0.167645	0.71021	3.10803	5	1.682622
47000	-198.7497	-227.7631	29.01337	2	0.9195606	0.0207404	0.000174628	0.0581155	0.0278116	0.0211741	0.0289941	0.0207134	0.0052043	0.0384647	0.0110124	0.00493623	0.0153237	0.215547	0.0144816	0.0104481	0.255748	0.0488191	0.062211	0.0668387	0.0550797	0.125477	0.120638	0.451163	0.985279	2.44292	4	1.107316
48000	-198.9264	-225.019	26.09266	10	1.830764	0.0506449	0.0333601	0.00503504	0.114947	0.0338068	0.0352551	0.0106056	0.0542687	0.0217632	0.0997509	0.0193046	0.013645	0.025593	0.161539	0.234555	0.117959	0.0369679	0.208566	0.0190097	0.58663	0.1832	0.2722	0.63572	1.06511	2.02697	5	2.066405
49000	-189.1503	-228.7644	39.61404	10	0.8203407	0.0017025	0.098345	0.044426	0.0836736	0.0444556	0.0140284	0.037336	0.0181338	0.0202793	0.003354	0.00537891	0.0130198	0.0781475	0.0657858	0.0793836	0.0842894	0.1297	0.0584764	0.307668	0.0449254	0.0728291	0.0998791	0.415196	0.962435	2.52249	5	1.305338
50000	-191.1084	-224.0358	32.92743	10	1.552702	0.0220671	0.0108157	0.041718	0.105862	0.00497434	0.0860756	0.0021147	0.0831456	0.0131955	0.0597804	0.00954016	0.00585324	0.77695	0.0446057	0.0756685	0.0536351	0.089607	0.0845907	0.200101	0.0752196	0.157955	0.23335	0.5971	1.05337	2.11618	5	2.003474
