Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
197000	-195.8201	-227.0852	31.26514	10	0.2274911	0.15832	0.186593	0.0114226	0.0157355	0.010406	0.134199	0.0226108	0.0427799	0.0216867	0.143697	0.0707689	0.0258296	0.0816979	0.143258	0.136817	0.062112	0.0694617	0.0764582	0.0735913	0.0183246	0.266472	0.0217409	0.206541	0.153502	0.067426	0.0108745	0.0293744	0.0403813	0.232254	0.0940099	0.207035	0.0603614	0.110203	0.0831616	0.110762	0.170317	0.109365	0.0353773	0.00612906	0.0180711	0.177929	0.210753	0.0351111	0.162928	0.72469	0.00122322	0.0509873	0.451556	3.49623	5	4.850542
198000	-191.1193	-216.2484	25.12906	10	0.6891914	0.487194	0.152721	0.00221615	0.00380113	0.0386593	0.363628	0.00223815	0.0829423	0.0621141	0.0838325	0.153665	0.00593763	0.193979	0.0100981	0.0310261	0.13999	0.0434879	0.636704	0.0303135	0.0625783	0.0403548	0.0366199	0.00305603	0.437071	0.115336	0.251804	0.079647	0.168058	0.0915211	0.0767641	0.019325	0.230487	0.0177858	0.0131141	0.057336	0.101828	0.0413506	0.0666229	0.154325	0.0695338	0.0272544	0.0647306	0.0265884	0.0663859	0.0987104	0.0718812	0.358385	0.920796	2.64894	5	4.942737
199000	-181.995	-222.4467	40.45168	10	0.2808925	0.215145	0.154139	0.00456119	0.0344602	0.0618927	0.0229419	0.0691931	0.0575209	0.0714126	0.030052	0.209785	0.000196823	0.033455	0.0178938	0.115703	0.115241	0.0624065	0.174512	0.0124025	0.0414094	0.0760416	0.0225226	0.081296	0.0047843	0.076534	0.192804	0.0619097	0.0193224	0.24542	0.00691956	0.183748	0.0069758	0.0814633	0.0806183	0.100279	0.230787	0.00144826	0.291866	0.0731789	0.0579061	0.0400037	0.0342293	0.0122234	0.12603	0.0338126	0.00387364	0.0897395	0.562274	3.34411	5	3.646448
200000	-179.9269	-215.881	35.95409	10	0.3781063	0.365404	0.0216648	0.00525922	0.0199882	0.0762257	0.147324	0.0572485	0.0538538	0.00628113	0.123559	0.223504	0.0205139	0.0959763	0.0388287	0.0539885	0.0772265	0.0290182	0.473752	0.0716522	0.161146	0.0369191	0.292167	0.145989	0.098511	0.0258828	0.171032	0.109502	0.114983	0.0741056	0.0239036	0.0156011	0.0311881	0.0307101	0.165968	0.031451	0.0117023	0.000842336	0.0331912	0.0599084	0.119296	0.0107358	0.0835157	0.0132307	0.0241405	0.029986	0.0136867	0.165222	0.706459	3.11463	5	3.876877
201000	-182.9309	-215.1352	32.20432	10	0.1232623	0.309902	0.0765667	0.0020259	0.0223992	0.275897	0.135809	0.00170263	0.0059458	0.0621435	0.0112933	0.125567	0.0224033	0.121206	0.0952647	0.00429534	0.0062416	0.0883194	0.311978	0.0489587	0.0907864	0.0377689	0.236035	0.0212794	0.064627	0.0932157	0.0106742	0.205054	0.106243	0.0728147	0.085368	0.0569838	0.00306253	0.0128517	0.119656	0.112746	0.0187721	0.146161	0.0270648	0.00805214	0.0803852	0.129737	0.101316	0.145727	0.0550993	0.0815157	7.17864e-06	0.00397132	0.160686	3.83534	5	3.850916
202000	-217.6013	-232.6865	15.08512	2	0.358298	0.172199	0.0850523	0.00579796	0.00390211	0.128292	0.0433064	0.119183	0.0433263	0.00386559	0.0545531	0.164775	0.111741	0.227285	0.0424364	0.0134408	0.0946519	0.0488668	0.223069	0.0127275	0.0306978	0.0303006	0.0218831	0.0201657	0.0455338	0.287201	0.135151	0.137305	0.0119192	0.129794	0.136909	0.0447497	0.189445	0.040285	0.601075	0.108003	0.0823743	0.109051	0.126987	0.106108	0.0203182	0.200353	0.056002	0.188682	0.051868	0.290484	0.0111863	0.149993	0.681903	3.15692	4	4.801117
203000	-190.098	-220.0193	29.92132	10	0.2326485	0.0700835	0.0115457	0.0516082	0.0410529	0.0138913	0.679334	0.0395544	0.0686341	0.141765	0.0593243	0.186107	0.0653642	0.0233943	0.107785	0.0187993	0.0596265	0.0101048	0.260964	0.0440934	0.000105461	0.0438727	0.0801814	0.0456212	0.26138	0.0777635	0.00278186	0.226904	0.0676857	0.12384	0.041568	0.0789939	0.13766	0.22314	0.016707	0.0269569	0.0640796	0.287584	0.190193	0.0114427	0.0499088	0.277477	0.107422	0.0010021	0.0847139	0.115709	0.00139927	0.0544775	0.463438	3.48069	5	4.597725
204000	-193.3256	-220.1146	26.78902	10	0.5426423	0.325074	0.0968947	0.00772039	0.0330772	0.249187	0.104578	0.193744	0.0706246	0.000795644	0.138651	0.0358925	0.00726792	0.02159	0.00221248	0.0217575	0.0567393	0.0395289	0.294701	0.016354	0.0599292	0.055732	0.0522022	0.0829183	0.361687	0.031048	0.0170607	0.0647101	0.10041	0.0850476	0.0830823	0.164788	0.00542366	0.323429	0.301986	0.0851017	0.0433006	0.1668	0.162056	0.0366174	0.520504	0.165884	0.0139342	0.0388468	0.0257351	0.0825751	0.041538	0.278845	0.848977	2.83064	5	4.847199
205000	-192.4527	-214.9551	22.50249	2	0.3205799	0.249335	0.109489	0.00467622	0.0925637	0.0425682	0.0123924	0.281064	0.024154	0.0218075	0.00931071	0.242982	0.00676514	0.0592715	0.081684	0.0794804	0.122787	0.0140162	0.277149	0.0571358	0.00142345	0.0318213	0.11568	0.0198079	0.0575798	0.0543179	0.149318	0.0390618	0.0190051	0.0675898	0.0215426	0.0602018	0.00272641	0.00285374	0.01313	0.410787	0.111095	0.28183	0.0858533	0.110486	0.0849169	0.101581	0.237269	0.0474785	0.0861698	0.0456213	0.00711245	0.12057	0.628799	3.24352	4	4.047779
206000	-226.1199	-227.882	1.762083	2	0.3266205	0.666207	0.153421	0.035689	0.000546895	0.0874436	0.00673128	0.0236159	0.0467291	0.00298186	0.151037	0.297382	0.0116401	0.164848	0.19235	0.080608	0.499061	0.0336193	0.266917	0.00718643	0.113235	0.118742	0.0810279	0.0383715	0.330094	0.121519	0.179954	0.0531493	0.173606	0.27579	0.0653364	0.0869227	0.105646	0.00610024	0.0459505	0.115671	0.517624	0.0557903	0.21909	0.0496851	0.0983031	0.0842625	0.0313999	0.117552	0.147929	0.0733923	0.00770131	0.1253	0.637916	3.22908	4	6.034158
207000	-215.6251	-225.4586	9.833487	2	0.2137092	0.108063	0.244505	0.0743283	0.00657556	0.107406	0.332466	0.210773	0.0702265	0.0524373	0.0523421	0.296171	0.0267576	0.018386	0.0605941	0.0340716	0.125593	0.0525198	0.261338	0.0100141	0.0825944	0.0578315	0.134736	0.0506136	0.212635	0.108355	0.0480943	0.160871	0.033978	0.0568724	0.0552214	0.0666552	0.278531	0.0838594	0.0466614	0.0596837	0.0996324	0.375865	0.0706981	0.0631185	0.192944	0.255781	0.173851	0.068922	0.124657	0.0597403	0.000827147	0.0420397	0.418482	3.53865	4	5.166972
208000	-196.3479	-224.0681	27.72019	10	0.2665019	0.0135335	0.230282	0.0110085	0.00200246	0.0527045	0.064836	0.111636	0.0154997	0.0687497	0.00247921	0.321509	0.0453098	0.149064	0.235737	0.0191846	0.0984974	0.00647072	0.187595	0.0192452	0.218459	0.109493	0.0114347	0.0718816	0.237576	0.0593318	0.0145191	0.0686455	0.250214	0.110718	0.0643965	0.131925	0.0407855	0.219174	0.0860493	0.0402159	0.0270272	0.11106	0.084065	0.0105011	0.0782949	0.22185	0.0659517	0.0171268	0.20774	0.0148837	0.00297164	0.0788397	0.535018	3.38317	5	4.228662
209000	-205.3216	-226.8065	21.48495	10	0.2884438	0.248944	0.293194	0.141351	0.024963	0.218396	0.189197	0.0835327	0.0366064	0.0680354	0.18406	0.580482	0.038365	0.268546	0.035686	0.0998018	0.0126105	0.0281324	0.10319	0.0351441	0.0723948	0.00219068	0.0682751	0.106713	0.130817	0.19091	0.0154893	0.100345	0.0468018	0.104976	0.187999	0.228272	0.00711413	0.188905	0.0569469	0.439204	0.0464096	0.0516487	0.163031	0.0422835	0.0575949	0.0394836	0.0212809	0.251889	0.242855	0.0252253	0.00440481	0.0955408	0.575875	3.32418	5	5.579293
210000	-198.0841	-211.4491	13.36498	2	0.2805736	0.185221	0.0141324	0.016502	0.00346422	0.0209893	0.091611	0.0460826	0.0106245	0.00518271	0.176763	0.0490604	0.00454058	0.265379	0.0571865	0.0376119	0.360616	0.237274	0.337486	0.0458067	0.0822675	0.0165807	0.0864629	0.0411779	0.10323	0.0507397	0.132305	0.404942	0.317152	0.0489519	0.0569944	0.0167491	0.257968	0.0316946	0.225687	0.0596012	0.100807	0.00475884	0.0332547	0.00382468	0.00154041	0.337042	0.0445385	0.030611	0.131781	0.226869	0.00385209	0.0894956	0.561689	3.34496	4	4.813063
211000	-195.0989	-219.7606	24.66168	10	0.5522428	0.212012	0.161736	0.10413	0.0391096	0.146411	0.0904528	0.00782861	0.115675	0.043253	0.111175	0.0649627	0.0982099	0.0239652	0.0902429	0.0205861	0.0466264	0.0570606	0.314092	0.0448916	0.0129363	0.058934	0.131699	0.00299648	0.188797	0.0196374	0.00131772	0.0534552	0.180163	0.0377936	0.078623	0.344548	0.200541	0.213752	0.0550833	0.111497	0.0803967	0.254461	0.589925	0.07624	0.0374821	0.0422677	0.136922	0.0856863	0.0802157	0.0951038	0.0434328	0.28466	0.854852	2.81706	5	4.962894
212000	-189.2141	-214.9659	25.75172	10	0.1403479	0.122967	0.145636	0.0295992	0.0460345	0.188791	0.177038	0.434296	0.00590935	0.0732953	0.00347683	0.126334	0.120644	0.0049004	0.225874	0.0045703	0.0479088	0.272421	0.149711	0.0468663	0.0387622	0.00271033	0.0522728	0.0837935	0.115144	0.0757877	0.000835867	0.0872352	0.263763	0.0774196	0.101688	0.369317	0.0192208	0.024823	0.0683859	0.158272	0.223974	0.426209	0.125585	0.163704	0.019927	0.0710131	0.13025	0.00507305	0.101113	0.0672997	2.81525e-05	0.0078484	0.212556	3.77957	5	5.09985
213000	-216.5352	-225.8707	9.335471	2	0.8125893	0.296456	0.0441146	0.0432462	0.0458583	0.172834	0.10335	0.268413	0.0944849	0.0274425	0.0401418	0.278775	0.0331237	0.036837	0.0316309	0.263292	0.00206544	0.0456454	0.672357	0.239268	0.0313887	0.0499683	0.190639	0.180362	0.00324994	0.113897	0.0196287	0.0443646	0.00618194	0.13881	0.036104	0.155482	0.017233	0.109474	0.0959438	0.00469739	0.278456	0.141395	0.0371211	0.158261	0.0486575	0.101817	0.042981	0.0212059	0.0290824	0.168595	0.0982347	0.412154	0.960383	2.52923	4	4.964332
214000	-200.5603	-227.3738	26.81346	10	1.21001	0.153553	0.18468	0.031372	0.0202199	0.00913904	0.0983777	0.106574	0.00836752	0.123075	0.0419111	0.263904	0.051127	0.00604535	0.0393132	0.0154901	0.0620416	0.0312406	0.426254	0.0735642	0.209549	0.121778	0.038178	0.0560852	0.309876	0.128746	0.125729	0.22765	0.0515534	0.0334997	0.0444034	0.355579	0.0102618	0.179275	0.0270248	0.0152597	0.0877808	0.0888883	0.113256	0.123365	0.0661414	0.198517	0.0119585	0.0529089	0.163168	0.0654509	0.176862	0.531903	1.02764	2.2636	5	4.652134
215000	-201.5854	-222.4165	20.83108	10	0.5239216	0.0208668	0.14451	0.00219482	0.014542	0.0886202	0.199198	0.100716	0.0758023	0.0513056	0.207563	0.317007	0.0193413	0.293019	0.110498	0.472543	0.412561	0.0195645	0.396135	0.0222896	0.000544548	0.126875	0.000369424	0.0512199	0.0735448	0.291624	0.00024403	0.340136	0.0937896	0.0574732	0.107204	0.107428	0.0522777	0.0736531	0.225812	0.00985121	0.0232746	0.258402	0.0990924	0.119374	0.0321607	0.0840203	0.156138	0.00949431	0.19061	0.00857382	0.0379026	0.267246	0.836923	2.85793	5	5.561464
216000	-194.7152	-215.6942	20.97899	10	1.094793	0.237457	0.0723359	0.02585	0.00280596	0.237328	0.200356	0.083034	0.0629674	0.0315544	0.0442332	0.271114	0.00104487	0.0839288	0.0844625	0.030048	0.118025	0.105606	0.188712	0.046141	0.0594504	0.00790888	0.11989	0.0782653	0.330192	0.134123	0.12837	0.162233	0.118917	0.00817692	0.0879902	0.34893	0.0331313	0.0126834	0.299664	0.278885	0.0350974	0.000912209	0.00739673	0.0458302	0.0552811	0.151595	0.198896	0.161025	0.170335	0.0608695	0.15547	0.503501	1.01409	2.32694	5	5.02305
217000	-201.7805	-224.5619	22.78132	10	1.491017	0.249954	0.228736	0.0266982	0.0124383	0.00789331	0.0764951	0.151706	0.0583888	0.10597	0.0391974	0.347627	0.0767125	0.0220752	0.0734659	0.00663306	0.13086	0.335264	0.222176	0.13014	0.101914	0.0602865	0.088357	0.44139	0.0639325	0.243037	0.0671652	0.119458	0.0508032	0.0151219	0.0565253	0.306584	0.0330223	0.0736868	0.0121226	0.318324	0.0377378	0.187418	0.209051	0.0458028	0.183043	0.0917906	0.162052	0.0492301	0.0289238	0.0947584	0.223932	0.587054	1.04989	2.13912	5	5.443968
218000	-238.9401	-234.4378	-4.502281	2	1.6578	0.407052	0.173979	0.0658616	0.0786405	0.195979	0.068052	0.189291	0.0242911	0.204518	0.0198438	0.352932	0.0857185	0.209899	0.063491	0.0501253	0.253232	0.043517	0.142162	0.0387532	0.119617	0.0564053	0.0725591	0.28747	0.132225	0.0619462	0.107734	0.0749614	0.243614	0.0994215	0.108235	0.0710009	0.405581	0.0608072	0.210094	0.0941056	0.125939	0.10015	0.217627	0.00697266	0.222804	0.152338	0.192941	0.0637765	0.120632	0.33221	0.248703	0.612876	1.05849	2.07994	4	6.408504
219000	-190.623	-216.8825	26.25951	10	0.3006898	0.0915971	0.0501413	0.00408656	0.00349922	0.0101554	0.227608	0.047303	0.0172729	0.0731623	0.021136	0.188927	0.0183855	0.470595	0.0951695	0.080686	0.0317739	0.0482594	0.409031	0.0148922	0.0131311	0.0369332	0.140072	0.423886	0.0231271	0.0533074	0.0186738	0.267077	0.251799	0.0627546	0.0474301	0.240265	0.0861386	0.147233	0.0672943	0.233837	0.116832	0.245554	0.051516	0.187147	0.0161243	0.334433	0.109967	0.0372779	0.00484357	0.0170667	0.00535143	0.105032	0.596959	3.29266	5	5.137401
220000	-206.8695	-223.7609	16.89137	10	2.013921	0.406738	0.197767	0.0821583	0.00732022	0.330081	0.208945	0.0249624	0.0707324	0.0361443	0.187642	0.664534	0.0770206	0.07271	0.110522	0.0507398	0.116016	0.125318	0.386211	0.0403843	0.00537296	0.0365034	0.0102782	0.0414512	0.0707835	0.366203	0.148615	0.0157139	0.0190352	0.0875482	0.335502	0.0727216	0.0710654	0.0279669	0.0355317	0.202122	0.232949	0.0235636	0.0162515	0.0435112	0.143095	0.102364	0.136528	0.0195694	0.16981	0.120016	0.294931	0.656486	1.07033	1.97825	5	5.750017
221000	-191.9578	-227.606	35.64821	10	0.4290676	0.196328	0.0176017	0.105988	0.133001	0.106746	0.142429	0.0433084	0.106543	0.0879384	0.116878	0.20097	0.056738	0.0346348	0.182231	0.0507118	0.0102632	0.0571011	0.0857033	0.232203	0.012446	0.0487018	0.0487935	0.0296933	0.0312278	0.289654	0.0600831	0.0637722	0.125678	0.158973	0.0704029	0.0128268	0.0849467	0.0727349	0.113622	0.048766	0.0618328	0.060222	0.0441061	0.00638375	0.156593	0.101948	0.056965	0.30313	0.0181339	0.00285597	0.0211215	0.203116	0.760912	3.01485	5	4.05181
222000	-196.9969	-220.4775	23.48061	10	0.186951	0.210195	0.20856	0.0275272	0.0241678	0.0422194	0.21113	0.196976	0.18341	0.00320766	0.208906	0.168451	0.0290968	0.235237	0.0960995	0.0189431	0.151271	0.0367955	0.209038	0.0880641	0.032697	0.0361157	0.0436354	0.0581243	0.505006	0.0619742	0.0463859	0.0484278	0.0630875	0.217694	0.0846059	0.0606885	0.171979	0.172302	0.216069	0.08017	0.000695015	0.0827414	0.0149349	0.371835	0.0447889	0.0476596	0.000716347	0.0552952	0.0862062	0.0326513	0.000328032	0.026603	0.348753	3.62432	5	4.98578
223000	-192.9298	-220.132	27.20216	10	0.6582191	0.392545	0.138275	0.0510333	0.00446336	0.116802	0.431996	0.0956958	0.00420344	0.0227948	0.0512833	0.230555	0.0428479	0.142327	0.0770134	0.0172692	0.0633321	0.0248083	0.198118	0.0919689	0.157686	0.0204151	0.112924	0.0238806	0.0891269	0.0772538	0.0798541	0.0631404	0.200567	0.00954875	0.0749785	0.113318	0.023342	0.210678	0.181921	0.39597	0.055323	0.00706132	0.0228621	0.0716019	0.0361257	0.100591	0.0344363	0.00157659	0.252738	0.0742461	0.0652962	0.343131	0.908344	2.68323	5	4.6885
224000	-189.3852	-218.9863	29.60111	10	1.323693	0.144874	0.0274674	0.0868013	0.00204674	0.00921266	0.241963	0.118482	0.14691	0.00143879	0.0165592	0.178778	0.224152	0.174872	0.109154	0.115711	0.00791251	0.0516359	0.383752	0.147342	0.016448	0.0125124	0.037727	0.145471	0.0660211	0.0431671	0.16057	0.00414751	0.0552188	0.00255513	0.0605809	0.0203461	0.0582702	0.0874557	0.132428	0.0180787	0.100621	0.193809	0.0193777	0.0186724	0.155049	0.0639604	0.16132	0.144943	0.444155	0.0916198	0.196758	0.556313	1.03814	2.20879	5	4.50359
225000	-178.3307	-216.4365	38.10575	10	0.3369954	0.234413	0.0210896	0.00553489	0.0170747	0.0138518	0.142983	0.0825351	0.0270328	0.0559291	0.0750581	0.246036	0.00252097	0.20241	0.304377	0.113536	0.271407	0.0179909	0.297936	0.0143269	0.140914	0.0084112	0.0773597	0.00602598	0.0286551	0.0805853	0.0113439	0.00525524	0.163132	0.0720501	0.0422942	0.0295606	0.0449097	0.1703	0.125856	0.104887	0.19076	0.106699	0.207437	0.0434369	0.000975312	0.00633268	0.0685906	0.0172343	0.0806746	0.0664571	0.00877023	0.133416	0.653009	3.20481	5	4.04618
226000	-211.8814	-220.6761	8.79469	2	0.2084519	0.0790413	0.0812754	0.0322876	0.0244804	0.0756114	0.400774	0.0849986	0.0603523	0.0326136	0.037264	0.645695	0.046185	0.258092	0.104858	0.0995995	0.22118	0.0527092	0.225368	0.280223	0.039412	0.0558011	0.0613687	0.00946212	0.0557348	0.231378	0.0468457	0.105869	0.145887	0.0560835	0.0526745	0.364186	0.052492	0.0428607	0.0425524	0.0723422	0.0172737	0.0105894	0.0802524	0.139979	0.0487158	0.335167	0.123083	0.0484589	0.00598065	0.113286	0.000702791	0.0387892	0.405354	3.55515	4	5.200344
227000	-213.5788	-225.9144	12.33566	2	2.248403	0.147269	0.0890889	0.00980144	0.103268	0.0971779	0.119696	0.142634	0.176075	0.00995937	0.155415	0.410052	0.102098	0.11913	0.00235623	0.0578137	0.159055	0.0873306	0.181181	0.0111059	0.0743551	0.0197732	0.0436139	0.0302252	0.204027	0.166237	0.0527482	0.000407597	0.163737	0.290918	0.147873	0.123818	0.179924	0.0236011	0.117352	0.1532	0.274653	0.129861	0.0073039	0.0484779	0.0255878	0.0750585	0.00980084	0.0791031	0.19143	0.0244059	0.321227	0.679071	1.07512	1.92458	4	4.837997
228000	-195.6171	-225.355	29.73785	10	0.4870742	0.479533	0.262631	0.00198267	0.0165914	0.0317912	0.000174678	0.00403504	0.00151483	0.0795995	0.00770584	0.266001	0.0789874	0.108134	0.162634	0.0326988	0.0210981	0.032367	0.216858	0.0456596	0.0384394	1.13546e-05	0.00435839	0.0100936	0.186621	0.0301624	0.0137437	0.186386	0.00522178	0.0128125	0.123836	0.0932173	0.12422	0.0390392	0.4247	0.0203112	0.121138	0.0916122	0.0675663	0.1443	0.183816	0.242794	0.0100186	0.127158	0.0649477	0.0619843	0.0310177	0.243394	0.810631	2.91496	5	4.278507
229000	-218.0067	-240.8741	22.86744	10	0.2062709	0.235713	0.0587358	0.163889	0.123046	0.017324	0.293848	0.167678	0.208626	0.0945792	0.130226	0.156194	0.120615	0.0887225	0.0943508	0.0089074	0.141341	0.0485608	0.33355	0.0809882	0.0836137	0.0128977	0.304883	0.0507344	0.0694784	0.000628148	0.186443	0.115486	0.167826	0.137459	0.269959	0.0750347	0.0492528	0.102508	0.00578307	0.0746851	0.0951654	0.0243375	0.457728	0.0765233	0.0221948	0.00255579	0.0268628	0.0142704	0.0446484	0.0376979	0.000655257	0.0374697	0.399825	3.56205	5	5.07555
230000	-183.1403	-213.0631	29.92278	10	0.2175231	0.231742	0.068366	0.0582538	0.0162593	0.0998088	0.114008	0.0582462	0.0211908	0.0357339	0.0419979	0.374912	0.00191279	0.106871	0.204932	0.131853	0.0812978	0.0379381	0.167385	0.0815837	0.137223	0.000328419	0.0752825	0.055075	0.0508556	0.020382	0.432903	0.121801	0.0744495	0.10951	0.199259	0.235673	0.0570592	0.0551633	0.0481511	0.369738	0.152533	0.00456638	0.0893906	0.00938624	0.114685	0.0477588	0.0945698	0.0675133	0.0270275	0.0488518	0.000926331	0.0444565	0.427828	3.52679	5	4.633427
231000	-208.4704	-236.2648	27.79434	10	0.4265782	0.0792833	0.188105	0.00393965	0.0637983	0.0311259	0.0845775	0.0462425	0.0479254	0.148539	0.0187532	0.268003	0.144414	0.0560433	0.0546016	0.117408	0.370884	0.120183	0.0756468	0.0878565	0.143795	0.0447955	0.074717	0.205393	0.175832	0.0155051	0.268893	0.125521	0.074675	0.261279	0.077895	0.524561	0.0758022	0.0499216	0.00940426	0.00130503	0.0214433	0.21795	0.0132346	0.118403	0.0735142	0.141779	0.00368776	0.113444	0.149849	0.00990145	0.020728	0.201316	0.758511	3.01945	5	4.99983
232000	-218.5219	-232.5739	14.05199	2	1.985411	0.275237	0.156679	0.0249484	0.0172036	0.17063	0.160514	0.0458427	0.286552	0.100972	0.0765131	0.323968	0.0116318	0.0449064	0.030285	0.0430963	0.107063	0.0497674	0.0798659	0.013025	0.0100781	0.0369393	0.0822227	0.138356	0.152121	0.122985	0.0276556	0.102242	0.0920717	0.0061414	0.0252453	0.156739	0.193961	0.1535	0.312923	0.0733098	0.0582499	0.384668	0.0864124	0.0659536	0.0888229	0.230506	0.0964977	0.0545322	0.0150084	0.0541462	0.291527	0.653453	1.06962	1.9854	4	4.83999
233000	-209.9094	-234.3912	24.48178	2	0.1353798	0.186876	0.0945238	0.0267195	0.00335617	0.260703	0.0879618	0.0983402	0.211686	0.0778177	0.0045954	0.131985	0.0683523	0.133734	0.101018	0.0432503	0.228695	0.116008	0.0546781	0.0191367	0.00335319	0.0226754	0.17493	0.0448497	0.0318971	0.00140855	0.0655126	0.107155	0.186965	0.0674478	0.122676	0.0629645	0.0720135	0.163274	0.16561	0.0606838	0.0243645	0.0258076	0.142628	0.0132992	0.229885	0.0434643	0.0640496	0.00734811	0.0116701	0.0167751	1.96075e-05	0.00655398	0.197425	3.796	4	3.882143
234000	-194.1054	-226.4503	32.34488	10	0.1848869	0.117068	0.0112258	0.0134239	0.0159922	0.00526244	0.176712	0.146947	0.109836	0.023473	0.0563438	0.244454	0.163765	0.125992	0.0103569	0.0414779	0.0676412	0.0691405	0.249535	0.121373	0.0240147	0.0514176	0.0117025	0.00840861	0.168069	0.0158686	0.03368	0.126383	0.104208	0.19215	0.0217969	0.206355	0.472144	0.0117349	0.0167268	0.239758	0.0903084	0.222373	0.0412026	0.106749	0.0375497	0.081766	0.00879363	0.0108871	0.0955294	0.0676013	0.000302056	0.0255369	0.34308	3.63108	5	4.237198
235000	-200.7948	-228.7648	27.97	10	0.424634	0.24191	0.0860195	0.00154425	0.0373725	0.405618	0.160773	0.125381	0.0567049	0.0973168	0.0512189	0.167407	0.000829149	0.0186818	0.0567321	0.154084	0.164198	0.0838078	0.237751	0.142647	0.090765	0.0079831	0.265639	0.0805414	0.0158638	0.134156	0.167001	0.0194749	0.00646815	0.0490984	0.0847681	0.051637	0.0240606	0.0466697	0.141854	0.127452	0.166537	0.014899	0.218765	0.11071	0.158176	0.0210818	0.123472	0.237925	0.0232324	0.0509025	0.0204227	0.199906	0.756618	3.02305	5	4.729129
236000	-182.4113	-213.9492	31.53791	10	0.6119604	0.289328	0.0671385	0.0455349	0.0535608	0.231031	0.271645	0.0108602	0.0073364	0.0467474	0.0973295	0.574861	0.00340925	0.241964	0.0409413	0.0811878	0.00115264	0.188304	0.365254	0.00266132	0.0503828	0.0399426	0.118306	0.0288468	0.0364652	0.0690383	0.0447082	0.242488	0.0761839	0.0622599	0.0152281	0.0174965	0.0993319	0.0449748	0.0481407	0.0205041	0.162944	0.0371914	0.0239083	0.0978682	0.0670904	0.0689902	0.0229607	0.0750224	0.144895	0.141691	0.0555839	0.318855	0.8873	2.73826	5	4.477109
237000	-220.1823	-229.5763	9.393951	1	0.8791103	0.113096	0.13403	0.0894598	0.0692418	0.0351208	0.00571642	0.145154	0.183363	0.0749875	0.0644099	0.248731	0.113866	0.110819	0.123702	0.0376872	0.066064	0.00138308	0.168336	0.0815266	0.33271	0.0148531	0.139936	0.107129	0.182056	0.134053	0.0432167	0.160748	0.265712	0.0975892	0.0920023	0.170424	0.108921	0.106848	0.025938	0.00720435	0.0734605	0.0501624	0.133854	0.201401	0.182871	0.0276133	0.302175	0.0195538	0.0500322	0.00591927	0.112248	0.437137	0.976676	2.47394	3	4.903076
238000	-201.8181	-225.7902	23.97207	10	1.086535	0.17554	0.151664	0.0851688	0.0013582	0.40102	0.262057	0.0903468	0.016055	0.00396544	0.0548653	0.276863	0.057053	0.220694	0.0765589	0.0676609	0.153537	0.126761	0.299982	0.0281551	0.0105775	0.0940499	0.016224	0.124189	0.190358	0.126927	0.213436	0.140229	0.0790449	0.015614	0.0604754	0.0124858	0.141858	0.0683496	0.00653923	0.106376	0.054064	0.112801	0.154698	0.323294	0.0362367	0.0444694	0.198537	0.103463	0.128993	0.104495	0.153889	0.501301	1.01298	2.33183	5	5.217092
239000	-211.2066	-211.3739	0.167311	2	0.126214	0.340822	0.0450002	0.0331913	0.0149072	0.0141703	0.0798318	0.130023	0.191877	0.0154356	0.0200065	0.652457	0.0154431	0.18969	0.0911389	0.296719	0.118255	0.0477831	0.401885	0.228471	0.0380125	0.00165239	0.00974358	0.0299055	0.138749	0.020276	0.1089	0.0807073	0.277015	0.151883	0.491983	0.0339077	0.0912899	0.257945	0.191141	0.142163	0.068725	0.00220834	0.159483	0.0119157	0.133489	0.160715	0.0607312	0.429111	0.0874657	0.0159206	9.33413e-06	0.00452694	0.169585	3.82588	4	6.122146
240000	-203.4512	-223.6595	20.20825	10	0.4763533	0.129617	0.00794651	0.048846	0.131861	0.090089	0.0170643	0.290828	0.0740089	0.211337	0.120667	0.348415	0.0176393	0.151323	0.0542722	0.0224498	0.0248695	0.091443	0.164515	0.00320363	0.123266	0.00294572	0.10424	0.155529	0.142179	0.18046	0.166695	0.0533085	0.160154	0.0602422	0.0890299	0.160681	0.0476674	0.251215	0.246494	0.0694862	0.662942	0.149997	0.0360989	0.0793835	0.0161773	0.0473829	0.0111867	0.0272991	0.0117094	0.462326	0.0290931	0.236198	0.802269	2.93244	5	5.518493
