Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
12000	-225.5072	-257.83	32.32279	0.2	0.8923199	0.0164455	0.0892347	0.280589	0.143885	0.047439	0.0282655	0.104819	0.08384	0.103252	0.054661	0.0337387	0.0349531	0.0662646	0.0958543	0.050323	0.108546	0.0241336	0.0302902	0.10297	0.588747	0.0182689	0.115	0.441809	0.979584	2.46361	2	2.10652
13000	-233.829	-261.627	27.79805	0.2	0.2936554	0.161413	0.0213025	0.116351	0.00697973	0.0520978	0.047782	0.0840268	0.0487154	0.00840575	0.192462	0.0485082	0.042331	0.0307934	0.0100412	0.0390683	0.120351	0.047723	0.0214695	0.416475	0.0269901	0.0547936	0.00479478	0.0995693	0.584992	3.31064	2	1.59808
14000	-233.5896	-253.9783	20.38865	0.2	1.965287	0.0503984	0.229082	0.178652	0.131938	0.0290393	0.0060623	0.0644341	0.0335372	0.0558335	0.0679846	0.0681691	0.0129952	0.0422001	0.0526802	0.0491212	0.180624	0.0905084	0.096812	0.259084	0.0321773	0.0350151	0.289095	0.651271	1.0691	1.99054	2	1.766348
15000	-242.9746	-259.6691	16.69451	0.2	0.5360574	0.267959	0.0550792	0.285398	0.112071	0.0555237	0.065876	0.0868266	0.0182955	0.0819125	0.142874	0.0532625	0.0254496	0.119872	0.120112	0.0418189	0.550301	0.186855	0.0652656	0.0260073	0.0354411	0.366934	0.0402499	0.274805	0.84483	2.84012	2	2.763136
16000	-236.2737	-262.0109	25.73722	0.2	0.3623152	0.090733	0.0607913	0.106867	0.339356	0.0214591	0.0569759	0.0225523	0.0243177	0.0304945	0.0817256	0.166895	0.00874953	0.0548815	0.0177452	0.308226	0.153599	0.234688	0.236977	0.0214303	0.0479535	0.161001	0.0116742	0.153099	0.687055	3.14817	2	2.247419
17000	-225.2819	-254.3465	29.06452	0.05	0.9233031	0.140935	0.300349	0.101495	0.132518	0.00551562	0.00748783	0.0838507	0.046404	7.30901e-06	0.0316445	0.151966	0.0311542	0.0547728	0.0734432	0.184671	0.0322437	0.0839901	0.375507	0.0248156	0.0774835	0.282789	0.121408	0.452419	0.98603	2.44014	1	2.223043
18000	-238.2551	-264.9128	26.65779	0.2	0.6563428	0.0203687	0.10772	0.176959	0.140311	0.0360646	0.042727	0.0737467	0.0857144	0.0397511	0.216005	0.222189	0.0203975	0.0326891	0.0610297	0.0702625	0.0957385	0.0177984	0.305985	0.156874	0.0551136	0.191393	0.0648989	0.342182	0.90755	2.68537	2	2.168838
19000	-229.0161	-260.4206	31.4045	0.2	0.2641198	0.0905644	0.150866	0.064104	0.0375282	0.0114146	0.0220314	0.0457818	0.125041	0.00354133	0.0529013	0.0453529	0.00539005	0.0787632	0.0205557	0.176221	0.105591	0.123773	0.0118633	0.294113	0.24877	0.0227226	0.00283615	0.0770598	0.530332	3.38977	2	1.736889
20000	-232.1375	-256.8528	24.7153	0.2	2.975206	0.217306	0.0314624	0.408294	0.0389297	0.103445	0.0448443	0.0890154	0.0624826	0.0220538	0.218356	0.0365581	0.0844633	0.0890115	0.0569173	0.145041	0.127787	0.395716	0.056185	0.041993	0.16452	0.0380047	0.387335	0.730146	1.08239	1.80013	2	2.472386
21000	-215.6069	-260.2123	44.60536	0.2	0.2507966	0.0613801	0.071234	0.219209	0.125926	0.0227202	0.0222679	0.0138414	0.0356176	0.0535518	0.0193934	0.00128791	0.00290583	0.155082	0.143909	0.0879338	0.095909	0.0449531	0.131298	0.0705502	0.0477251	0.0647185	0.00214909	0.0672658	0.503162	3.42742	2	1.491413
22000	-224.7256	-261.339	36.61332	0.2	0.3622914	0.0419597	0.162281	0.0272088	0.177863	0.00607102	0.034941	0.0508977	0.0221967	0.00245255	0.0148004	0.0399144	0.017441	0.198798	0.0117602	0.0748314	0.171455	0.112019	0.036661	0.0138263	0.0147634	0.0834558	0.0116712	0.153081	0.687025	3.14822	2	1.315597
23000	-232.1044	-256.3849	24.28048	0.2	0.9845439	0.157715	0.2653	0.238376	0.0829109	0.035411	0.0207854	0.00160389	0.0206208	0.064329	0.0149219	0.109092	0.0915274	0.25048	0.162398	0.129015	0.00903291	0.0172607	0.0020231	0.0617977	0.258509	0.117111	0.13386	0.472056	0.997391	2.39669	2	2.110219
24000	-227.1566	-255.6155	28.45891	0.2	0.3314782	0.174016	0.345052	0.042486	0.092146	0.00401241	0.023534	0.0524754	0.0170984	0.00601209	0.171494	0.0201754	0.0178027	0.0237735	0.06144	0.153422	0.0553353	0.0120586	0.145634	0.0119266	0.375127	0.106259	0.00819281	0.129101	0.64507	3.21764	2	1.911281
25000	-249.4907	-257.0712	7.580556	1	0.6563142	0.0673609	0.129928	0.110597	0.203482	0.0153746	0.103292	0.0271168	0.146877	0.0262907	0.0456988	0.145659	0.147895	0.0771463	0.0912624	0.114717	0.432136	0.0331791	0.0239273	0.107725	0.239814	0.125362	0.0648929	0.342168	0.907538	2.6854	3	2.414842
26000	-252.9158	-259.8219	6.906096	1	0.8283027	0.108696	0.124358	0.043085	0.0696841	0.067531	0.0226145	0.105454	0.0931393	0.070296	0.0367988	0.0846231	0.105587	0.03532	0.0170332	0.531636	0.033234	0.167345	0.396026	0.117722	0.0198995	0.215004	0.101565	0.418284	0.964499	2.51565	3	2.465089
27000	-248.9268	-259.8522	10.92541	10	0.256357	0.0998345	0.0497478	0.562802	0.0988132	0.0803688	0.0863948	0.00508399	0.0805729	0.0170214	0.0130264	0.106312	0.243177	0.1104	0.495869	0.104507	0.00854375	0.114562	0.00943191	0.0243266	0.0242094	0.0746283	0.00242136	0.0713177	0.514701	3.41156	5	2.409633
28000	-257.4545	-263.0112	5.55663	2	1.007641	0.0333647	0.0462668	0.231936	0.162487	0.0494231	0.122702	0.123631	0.0786026	0.0428576	0.170179	0.0115311	0.0962351	0.176543	0.024704	0.0444747	0.0346636	0.0371437	0.364251	0.237582	0.0670232	0.592885	0.138476	0.479037	1.00125	2.38123	4	2.748488
29000	-251.1271	-260.6281	9.500959	0.2	0.4167683	0.059423	0.100567	0.469952	0.127445	0.00220878	0.0298248	0.104062	0.0349908	0.0132964	0.175255	0.190582	0.0271954	0.464193	0.0648922	0.217362	0.0644531	0.0481211	0.117784	0.0273932	0.0559423	0.00870556	0.019206	0.194167	0.748806	3.03782	2	2.403648
30000	-242.4653	-258.2283	15.76303	10	1.866321	0.0161847	0.00940618	0.285504	0.129672	0.0489545	0.0531139	0.0181772	0.196604	0.0293298	0.0277033	0.0376308	0.0624949	0.151313	0.043517	0.186666	0.0750391	0.138665	0.0454212	0.177049	0.0943638	0.204855	0.276778	0.640002	1.06625	2.01697	5	2.031665
31000	-243.6838	-257.7486	14.06488	10	1.521325	0.0121399	0.0595884	0.270064	0.104322	0.00778635	0.0809194	0.0018689	0.0227165	0.0746022	0.0938701	0.103234	0.0910826	0.0313936	0.196447	0.311628	0.0116588	0.103888	0.122544	0.159581	0.129026	0.0710826	0.228598	0.592068	1.05165	2.12768	5	2.059444
32000	-246.3372	-255.636	9.298791	2	1.035389	0.195317	0.0437406	0.182381	0.0857812	0.0542901	0.131947	0.0900173	0.110569	0.0177416	0.0126222	0.0259734	0.100795	0.211125	0.0825888	0.0816466	0.0803895	0.301173	0.119127	0.144259	0.15113	0.0159608	0.143961	0.487136	1.00562	2.36328	4	2.238576
33000	-249.1823	-260.893	11.71071	10	0.4284334	0.00118634	0.147537	0.0563907	0.160718	0.0153961	0.00200892	0.097864	0.147661	0.00610684	0.058887	0.35513	0.190085	0.0296578	0.114416	0.000515178	0.252583	0.318112	0.0943315	0.212142	0.121595	0.0501319	0.021021	0.202658	0.760302	3.01602	5	2.432455
34000	-244.7294	-256.0983	11.36887	10	0.3347424	0.0897107	0.0849346	0.132822	0.0863505	0.0506283	0.0467616	0.0187623	0.021642	0.000580011	0.118316	0.115858	0.0803369	0.179281	0.0636353	0.101297	0.0658753	0.619982	0.118597	0.301392	0.115408	0.0538411	0.00853198	0.131654	0.64979	3.21002	5	2.466012
35000	-245.7936	-260.3669	14.57329	1	0.2409185	0.0121176	0.0968184	0.166534	0.00465444	0.0366388	0.00237951	0.0313679	0.00750379	0.0488823	0.271927	0.0732183	0.0174466	0.067438	0.0641899	0.0833257	0.0190402	0.0646756	0.130977	0.0336692	0.454484	0.0698201	0.00171519	0.0602144	0.481939	3.45613	3	1.757108
36000	-243.7313	-259.0521	15.32072	1	0.6310793	0.291271	0.0527126	0.283242	0.0527887	0.0401535	0.0102756	0.0400715	0.0549252	0.00474665	0.0442869	0.0266279	0.0209925	0.0250434	0.0339864	0.000589993	0.112195	0.0111251	0.0708081	0.115511	0.1691	0.182896	0.0595749	0.329113	0.896383	2.71493	3	1.643349
37000	-242.8184	-257.4941	14.67568	10	0.7566823	0.00810657	0.118667	0.24142	0.0917871	0.050015	0.00975592	0.054035	0.0483008	0.119826	0.00124521	0.247111	0.147923	0.134151	0.129762	0.176776	0.1445	0.0673307	0.0220604	0.230713	0.0829094	0.0287466	0.086314	0.389091	0.94419	2.58041	5	2.155143
38000	-255.7668	-262.2016	6.434754	1	0.4584858	0.117737	0.0588707	0.370208	0.0995397	0.0429719	0.0626293	0.0430024	0.147961	0.0366356	0.159901	0.063	0.0373369	0.0149705	0.0080948	0.427288	0.0705405	0.0253518	0.42998	0.176685	0.107828	0.0486727	0.0259762	0.223953	0.787542	2.96253	3	2.549205
39000	-248.7023	-259.0823	10.38007	10	1.276508	0.186147	0.0188625	0.190339	0.0254334	0.00165898	0.0405384	0.0182797	0.264093	0.0758862	0.0746503	0.045252	0.148227	0.130001	0.0192635	0.129975	0.150836	0.183764	0.187636	0.147933	0.0102359	0.38925	0.188645	0.546571	1.03407	2.23071	5	2.438261
40000	-250.1294	-257.4592	7.329803	1	0.4690127	0.0816687	0.204884	0.328621	0.000960114	0.00162445	0.146726	0.0163961	0.0861434	0.0481442	0.0723739	0.0519876	0.0389619	0.147299	0.454965	0.000483112	0.185261	0.00387696	0.331834	0.145351	0.110637	0.000448803	0.0277984	0.231206	0.796342	2.94465	3	2.458647
41000	-243.7197	-257.9955	14.27572	10	0.2575301	0.0725744	0.114975	0.134381	0.115058	0.0313968	0.0650253	0.012196	0.0636606	0.0612519	0.110209	0.193744	0.0127376	0.221724	0.220867	0.0734564	0.159088	0.0496707	0.158125	0.0310718	0.0261072	0.196026	0.00248143	0.0721793	0.517099	3.40824	5	2.123345
42000	-246.3502	-256.4443	10.09411	2	0.2215643	0.269872	0.0353349	0.0630122	0.0362405	0.0354622	0.142643	0.128669	0.0817466	0.0067307	0.0136943	0.0795452	0.00899799	0.298556	0.0738868	0.00227156	0.231218	0.0920422	0.00383495	0.134302	0.0188138	0.563015	0.00103999	0.0470682	0.43757	3.51432	4	2.319889
43000	-233.525	-259.3038	25.77883	1000	0.4923953	0.0474761	0.111456	0.0682575	0.0519576	0.0296901	0.0618287	0.00665144	0.0623356	0.0723695	0.0403672	0.0613482	0.0757602	0.356157	0.0864071	0.243852	0.128835	0.14001	0.00235204	0.114774	0.00364306	0.285449	0.031987	0.246922	0.814655	2.90644	6	2.050978
44000	-231.0504	-260.7676	29.71724	1000	0.3688425	0.00733637	0.0810657	0.161134	0.114369	0.0140183	0.132603	0.0446221	0.0183809	0.0466625	0.00286103	0.166723	0.0971944	0.0885381	0.0394799	0.122876	0.0226814	0.142845	0.070791	0.0590561	0.252837	0.193738	0.012488	0.158127	0.695237	3.13415	6	1.879812
45000	-248.097	-257.2706	9.173563	1000	1.28482	0.0620282	0.304281	0.439515	0.148422	0.01339	0.00852589	0.20906	0.164282	0.0100858	0.116169	0.131365	0.043005	0.119261	0.188853	0.0768181	0.378965	0.0511822	0.0254025	0.135586	0.178001	0.281573	0.190089	0.548326	1.03482	2.22677	6	3.085771
46000	-246.6114	-267.0316	20.42022	1000	0.8367765	0.0215658	0.159134	0.228244	0.0577498	0.0405741	0.0290303	0.0470125	0.323466	0.0131228	0.00117027	0.147825	0.164166	0.0661049	0.0145602	0.206284	0.00888243	0.449141	0.0865086	0.352256	0.0332371	0.159881	0.103357	0.42153	0.966646	2.50847	6	2.609915
47000	-250.5854	-256.159	5.573621	10	1.042906	0.00782363	0.192146	0.49953	0.0156773	0.0353301	0.209284	0.140262	0.023697	0.052268	0.0813286	0.075518	0.244575	0.0200075	0.571591	0.11687	0.0351477	0.101751	0.0997532	0.075416	0.0599132	0.456537	0.145435	0.489279	1.00676	2.35853	5	3.114427
48000	-262.7355	-269.916	7.180509	1	1.087588	0.0354029	0.418208	0.457715	0.010473	0.0508781	0.0856861	0.0379324	0.0707626	0.0253531	0.00108916	0.0832086	0.107908	0.11404	0.260979	0.161756	0.0779739	0.0138173	0.0786493	0.116357	0.0249567	0.178572	0.154091	0.501583	1.01312	2.3312	3	2.411719
49000	-243.8894	-255.6994	11.81002	2	1.769212	0.0120662	0.0732849	0.214837	0.0956173	0.00382257	0.0960615	0.0475535	0.0515339	0.00522357	0.0780546	0.0131883	0.101939	0.0881173	0.281932	0.151363	0.234092	0.0428013	0.127537	0.0615177	0.0837643	0.0193811	0.264078	0.627991	1.06297	2.04496	4	1.883688
50000	-250.4689	-261.3138	10.84494	2	1.061706	0.0182673	0.118945	0.0356668	0.0684169	0.0347104	0.0405292	0.0345211	0.0450559	0.036117	0.027289	0.012204	0.0501243	0.298956	0.176377	0.402543	0.0340445	0.141012	0.20104	0.00982073	0.0149165	0.226163	0.149099	0.494544	1.00952	2.34684	4	2.02672
51000	-245.0555	-261.2888	16.23331	2	1.461641	0.0340147	0.187591	0.129226	0.0942033	0.0127815	0.0438487	0.0388668	0.0958646	0.0446941	0.0762468	0.0286196	0.00909194	0.138186	0.0570469	0.0601534	0.00969845	0.104819	0.0470952	0.0725239	0.0138857	0.270823	0.219336	0.582044	1.04809	2.15053	4	1.569281
52000	-249.6697	-267.1689	17.49915	1000	1.670008	0.0951027	0.205163	0.265649	0.277454	0.16797	0.000508138	0.107919	0.406904	0.0445692	0.0546594	0.0774045	0.0966348	0.0540933	0.15401	0.154764	0.188298	0.0131046	0.289838	0.168537	0.038939	0.0111251	0.250431	0.614608	1.05902	2.07594	6	2.872649
53000	-244.3035	-254.7852	10.4817	2	0.354569	0.0719739	0.016462	0.379586	0.140989	0.0207649	0.0104356	0.0412122	0.202602	0.0459655	0.024095	0.098948	0.0501962	0.163568	0.00770235	0.138829	0.00820613	0.0454673	0.0658247	0.472111	0.113276	0.205308	0.0107424	0.147104	0.677039	3.16511	4	2.323522
54000	-246.2663	-256.919	10.65271	2	0.6695621	0.0722765	0.0527506	0.0363992	0.119842	0.083606	0.0221816	0.146374	0.0389163	0.0104791	0.0819419	0.104724	0.0382288	0.0776796	0.182561	0.522705	0.384043	0.0136753	0.124014	0.0541018	0.0455989	0.0274176	0.0677023	0.348808	0.913045	2.67045	4	2.239516
55000	-235.7298	-254.0758	18.34602	10	0.5464664	0.0138152	0.148568	0.14409	0.129286	0.0160911	0.00837409	0.0176697	0.00423829	0.0201327	0.0556529	0.0247285	0.0249978	0.260602	0.106187	0.0973744	0.0694553	0.199953	0.0718015	0.126232	0.0557595	0.110788	0.0422904	0.281172	0.851341	2.8252	5	1.705797
56000	-245.1116	-257.2625	12.15087	1	0.2456782	0.0886364	0.0585157	0.172407	0.0316461	0.0186661	0.153986	0.029634	0.0680724	0.0193112	0.0880787	0.124687	0.0895195	0.0401976	0.0870787	0.107762	0.149441	0.208263	0.0403052	0.128001	0.0749355	0.219731	0.00191642	0.0635871	0.492283	3.44221	3	1.998874
57000	-236.8614	-255.6293	18.76789	2	0.1650802	0.044254	0.14744	0.0167063	0.0411371	0.0550946	0.0112146	0.0690306	0.0735138	0.00530913	0.0331578	0.0646394	0.01921	0.0594805	0.0272895	0.0501345	0.180433	0.0916096	0.0602646	0.00541269	0.0117512	0.419048	0.0001232	0.0163613	0.286702	3.69681	4	1.486132
58000	-252.5221	-260.5299	8.007762	1	0.2747722	0.289024	0.199073	0.0346439	0.126174	0.00237107	0.0323227	0.109688	0.0272801	0.00995346	0.00178404	0.129582	0.0486409	0.104501	0.0293609	0.464771	0.284715	0.137358	0.095902	0.181564	0.0731085	0.0284579	0.00347243	0.0850757	0.550901	3.36055	3	2.410275
59000	-241.7041	-256.227	14.52292	10	1.119917	0.179937	0.0419258	0.150323	0.126827	0.0638325	0.0190159	0.0805361	0.196805	0.0105789	0.00715603	0.0714983	0.0306528	0.132073	0.0147098	0.481656	0.0405165	0.216482	0.0498965	0.0462455	0.124163	0.0465651	0.16024	0.510049	1.01734	2.31237	5	2.131396
60000	-230.5415	-257.7895	27.24799	1000	1.124973	0.0286201	0.0514758	0.244285	0.0809948	0.118038	0.0328947	0.0172794	0.0506468	0.0435004	0.00946359	0.0159392	0.0849974	0.100387	0.287857	0.0867081	0.0538485	0.204	0.00049601	0.173225	0.0656496	0.115926	0.161193	0.511342	1.01797	2.30949	6	1.866233
61000	-239.2229	-255.0813	15.85839	10	0.2990466	0.00263344	0.164726	0.0957229	0.0917434	0.0586043	0.0556739	0.0132188	0.0444295	0.0257709	0.0897465	0.149394	0.0291338	0.152349	0.214408	0.0364453	0.355879	0.103392	0.0491395	0.0437735	0.0316174	0.130644	0.00521829	0.103754	0.594198	3.29683	5	1.938445
62000	-237.2796	-259.5278	22.24822	1000	1.76953	0.069245	0.0517134	0.248232	0.139395	0.0614388	0.0652409	0.0013465	0.0234719	0.0804658	0.161011	0.0279458	0.0142973	0.143517	0.0111124	0.0303938	0.215261	0.236273	0.46031	0.221578	0.00207885	0.126528	0.26412	0.628032	1.06299	2.04486	6	2.390854
63000	-239.0846	-259.1905	20.10583	1000	0.5262854	0.00340546	0.266933	0.543071	0.0831924	0.0390104	0.0347339	0.0451926	0.110665	0.0541476	0.025208	0.0475552	0.148186	0.0192164	0.160381	0.420354	0.0420321	0.0824251	0.1021	0.182866	0.196164	0.0863935	0.038357	0.26873	0.83849	2.85442	6	2.693231
64000	-249.7292	-262.0669	12.33772	1	0.6122904	0.0721627	0.187543	0.0415231	0.0301261	0.00451955	0.0135058	0.0986866	0.215963	0.00256631	0.0457638	0.101806	0.0190384	0.0245542	0.0607396	0.218149	0.0209549	0.0699397	0.0966411	0.316012	0.0610131	0.242318	0.0556525	0.319035	0.887462	2.73785	3	1.943528
65000	-246.6821	-257.6122	10.93007	1	2.139986	0.0759734	0.110069	0.194884	0.0686546	0.128229	0.014602	0.0775751	0.0299807	0.010085	0.122561	0.17958	0.0343789	0.212402	0.0590618	0.0388446	0.0212484	0.223367	0.0156967	0.168131	0.00131581	0.144882	0.309431	0.669119	1.07313	1.94832	3	1.931523
66000	-235.4272	-250.5176	15.09034	10	1.35893	0.0190092	0.16341	0.245958	0.132522	0.000285691	0.0179585	0.0496485	0.103594	0.0576323	0.0109713	0.103753	0.0071538	0.0173577	0.0433791	0.172945	0.14723	0.0574378	0.155687	0.0887906	0.169286	0.0746006	0.202685	0.563257	1.04094	2.19312	5	1.838609
67000	-242.1392	-254.6253	12.48609	10	0.1223532	0.143081	0.00200048	0.395192	0.083571	0.00592401	0.0449271	0.0332401	0.0199614	0.0391578	0.183704	0.0462973	0.0739673	0.0242077	0.016433	0.728634	0.0886623	0.0105419	0.0101489	0.151101	0.212112	0.122073	6.60411e-06	0.00380947	0.157956	3.83823	5	2.434938
68000	-253.3348	-257.4797	4.14492	0.2	0.7263611	0.0127012	0.130769	0.232704	0.0188892	0.01258	0.0509398	0.0687939	0.0451876	0.0546036	0.0870394	0.206252	0.0356716	1.02919	0.0913942	0.0107022	0.122681	0.0860567	0.149982	0.241356	0.0230763	0.0491566	0.0798255	0.375707	0.934259	2.61021	2	2.759722
69000	-229.3291	-261.1674	31.83831	0.05	1.323772	0.106536	0.144405	0.1408	0.0476467	0.0888802	0.0268194	0.174375	0.138396	0.011295	0.129018	0.131504	0.0615175	0.0209413	0.485871	0.0560968	0.194117	0.415598	0.0565287	0.0278242	0.0334988	0.0183355	0.196771	0.556329	1.03815	2.20875	1	2.510004
70000	-229.3641	-255.6817	26.31756	0.2	0.3706776	0.212534	0.0373284	0.462886	0.0513764	0.0177726	0.0205307	0.0230807	0.0449289	0.00311522	0.065568	0.20892	0.0219813	0.112449	0.00665839	0.117275	0.416158	0.31857	0.160153	0.173226	0.159729	0.0273743	0.0127214	0.159537	0.697495	3.13025	2	2.661615
71000	-233.4613	-254.2168	20.75552	0.2	0.9072468	0.0947384	0.244749	0.191916	0.11091	0.0176235	5.65106e-05	0.182177	0.193064	0.0212407	0.0180511	0.0575199	0.0118784	0.00526876	0.141189	0.0669567	0.231377	0.0901226	0.106261	0.258826	0.11408	0.0267666	0.118096	0.44698	0.982754	2.45217	2	2.184774
72000	-217.1164	-259.2127	42.0963	0.2	0.1467709	0.0472654	0.185147	0.179981	0.0362256	0.0519854	0.0495189	0.105144	0.0104922	0.0318118	0.000517747	0.0477543	8.84586e-05	0.0536888	0.0531134	0.764571	0.0876938	0.164819	0.0161643	0.0801252	0.0619028	0.0532521	4.33334e-05	0.00972896	0.232065	3.75816	2	2.081261
73000	-232.5835	-253.4139	20.83033	0.2	0.1910973	0.124085	0.026513	0.390868	0.0297747	0.0138621	0.0563211	0.0374287	0.035495	0.0891357	0.0256755	0.139393	0.0910581	0.0187949	0.25068	0.661638	0.0858282	0.0521951	0.177375	0.204013	0.241758	0.00978258	0.00038507	0.0288025	0.360026	3.61079	2	2.761675
74000	-220.9616	-264.0851	43.12345	0.05	0.3111842	0.100744	0.118164	0.0247213	0.0394755	0.00369794	0.0252743	0.0486664	0.0656759	0.00661701	0.0494341	0.154789	0.0415111	0.0131998	0.356799	0.328722	0.193941	0.0663777	0.166923	0.064522	0.0214879	0.110115	0.00624632	0.113219	0.614116	3.26642	1	2.000858
75000	-219.8422	-261.1995	41.35734	0.05	0.2261004	0.128144	0.124532	0.307363	0.0682808	0.0912473	0.081329	0.0191392	0.0579299	0.0299174	0.0573889	0.198915	0.198549	0.65369	0.116447	0.00314292	0.0746819	0.0199947	0.00816075	0.158961	0.0181488	0.0418995	0.00117842	0.0500586	0.448306	3.50046	1	2.457861
76000	-230.6881	-263.6642	32.97601	0.2	0.2624052	0.0546174	0.106807	0.094676	0.153516	0.0093156	0.064438	0.0922455	0.0940994	0.0101808	0.101896	0.016663	0.0293682	0.437412	0.259431	0.0987803	0.521078	0.0323757	0.0185052	0.0836698	0.0319778	0.0105588	0.00274102	0.0757837	0.526927	3.39455	2	2.321611
77000	-212.4801	-261.7468	49.26666	0.05	1.270152	0.00235806	0.291711	0.109918	0.108946	0.00440479	0.0429956	0.0191577	0.172389	0.0559445	0.0453447	0.117806	0.115843	0.015558	0.0640197	0.166992	0.00549134	0.208876	0.141227	0.0693468	0.0114584	0.0887139	0.187536	0.545218	1.0335	2.23375	1	1.858502
