Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
60000	-251.5608	-265.7393	14.17853	2	0.4187727	0.237023	0.027629	0.0949008	0.155388	0.0484764	0.0212088	0.0490996	0.00731171	0.0605252	0.0330593	0.0466848	0.0153701	0.237521	0.0125308	0.0580912	0.336769	0.020014	0.116123	0.04111	0.0777972	0.147382	0.0195132	0.195635	0.750821	3.03403	4	1.844015
61000	-248.1411	-256.5568	8.415689	10	1.912281	0.143298	0.0486793	0.280583	0.169961	0.0083392	0.0145157	0.0314147	0.00929777	0.0428224	0.168148	0.160554	0.0872597	0.105696	0.0179366	0.165626	0.124202	0.532035	0.186348	0.0181759	0.0476526	0.14731	0.282574	0.645349	1.06763	2.00445	5	2.509855
62000	-247.403	-255.6294	8.226401	1	0.2880891	0.129735	0.0526259	0.0254566	0.0686405	0.017266	0.123107	0.0253346	0.0423524	0.00796148	0.156023	0.140743	0.0135829	0.387664	0.00690734	0.0312016	0.022916	0.527728	0.229282	0.316736	0.02494	0.0368758	0.00437897	0.0952673	0.575247	3.32511	3	2.38708
63000	-252.9777	-261.7593	8.781571	2	3.764904	0.00547774	0.104208	0.32993	0.0431172	0.0096647	0.0552368	0.178282	0.0732081	0.0803887	0.0257905	0.347625	0.0393077	0.0269743	0.0774016	0.0236325	0.102205	0.144821	0.160753	0.0690068	0.125223	0.090546	0.440962	0.766666	1.08436	1.70801	4	2.1128
64000	-247.6421	-258.1498	10.50774	2	1.574593	0.0149846	0.182699	0.205572	0.134543	0.0451073	0.0305522	0.0553459	0.00311739	0.0241928	0.0779073	0.173165	0.0527647	0.130527	0.0790382	0.393578	0.0191613	0.0754546	0.237057	0.0961533	0.0577987	0.116455	0.236619	0.600519	1.05452	2.10834	4	2.205174
65000	-248.4176	-256.0916	7.673984	2	0.7052513	0.0141937	0.189125	0.0711598	0.119197	0.00682282	0.114448	0.0552436	0.129498	0.0494162	0.026575	0.129745	0.00241723	0.282778	0.0139095	0.181469	0.101627	0.428598	0.234978	0.0857889	0.117663	0.177253	0.0753103	0.365997	0.926799	2.63189	4	2.531907
66000	-235.3769	-252.0828	16.70587	10	0.9325641	0.0557453	0.182855	0.0891804	0.0979597	0.0189328	0.0313669	0.0578985	0.0907913	0.0527248	0.00495991	0.112558	0.027378	0.0899068	0.129808	0.103635	0.0453373	0.124625	0.00873176	0.138342	0.06164	0.297136	0.12331	0.4555	0.987861	2.43333	5	1.821514
67000	-251.9979	-256.8366	4.838699	2	0.3957799	0.0622957	0.0895854	0.231091	0.0977495	0.00345431	0.0547139	0.00321119	0.150137	0.0199593	0.134617	0.0560947	0.148328	0.652558	0.217604	0.059123	0.0397721	0.00241781	0.146861	0.0132378	0.371988	0.220062	0.0161103	0.178597	0.726673	3.07862	4	2.77486
68000	-239.7786	-259.66	19.88131	10	0.5253196	0.0334392	0.100224	0.0669765	0.12455	0.0011143	0.07546	0.0598961	0.0106855	0.0628858	0.00826059	0.0905597	0.0393864	0.124053	0.119775	0.0575321	0.053221	0.229684	0.14526	0.0668187	0.0867413	0.0292185	0.0381712	0.268124	0.837852	2.85585	5	1.585742
69000	-249.0014	-259.6937	10.6923	2	0.2478028	0.0435017	0.257532	0.174753	0.0583805	0.00129411	0.032737	0.0032092	0.162756	0.0105111	0.0799104	0.159908	0.0607743	0.0999227	0.11764	0.0254204	0.0718989	0.14595	0.0963147	0.0338844	0.4332	0.0580075	0.00201093	0.0651078	0.496829	3.43605	4	2.127505
70000	-255.2209	-260.2909	5.070021	10	0.3966503	0.00942404	0.284999	0.0804425	0.188806	0.00769934	0.0137548	0.110637	0.0230667	0.117042	0.412479	0.108295	0.00533791	0.00356673	0.24563	0.642711	0.259335	0.0946508	0.0142966	0.0476986	0.0803614	0.226967	0.0162341	0.179249	0.72763	3.07689	5	2.9772
71000	-238.948	-254.6798	15.73174	10	0.2870549	0.0722705	0.0674524	0.0817388	0.134126	0.0380395	0.044126	0.0798567	0.148197	0.0393615	0.0203828	0.0928238	0.0104234	0.083253	0.0622403	0.343627	0.266628	0.160549	0.0671071	0.0500132	0.12966	0.0395681	0.00430411	0.0944704	0.573409	3.32782	5	2.031443
72000	-244.571	-263.7971	19.22616	1000	1.020764	0.0823387	0.0340005	0.314642	0.054259	0.025174	0.306718	0.0608459	0.0813328	0.0153047	0.20624	0.0442582	0.10963	0.237056	0.108895	0.0644962	0.0247305	0.0301065	0.166059	0.10111	0.0297486	0.46741	0.141078	0.482905	1.00336	2.37266	6	2.564356
