Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
641000	-3264.811	-3305.991	41.17995	2	1.150563	0.122208	0.00422474	0.00212097	0.146855	0.015572	0.510727	0.000656633	0.0234643	0.140949	0.0166596	0.0183429	0.00371861	0.0284123	0.047131	0.012556	0.0149625	0.0371465	0.00701363	0.0213613	0.029533	0.0400708	0.0120395	0.0582845	0.0387214	0.0243599	0.00752656	0.0372975	0.00054374	0.0900391	0.0375561	0.0317432	0.00898345	0.0149155	0.00509836	0.0203222	0.0150379	0.00128402	0.0671671	0.0148178	0.0235342	0.0639174	0.0129833	0.081503	0.0789942	0.048588	0.211342	0.078476	0.0722296	0.0650624	0.288145	0.452745	0.0969097	0.0258385	0.0517827	0.0109222	0.284056	0.143963	0.127307	0.0153703	0.0807474	0.0105267	0.182264	0.285698	0.00147334	0.059089	0.0881465	0.398952	0.0281046	0.0256861	0.00852027	0.0300128	0.0140764	0.112789	0.203382	0.104308	0.00520126	0.0282684	0.0359066	0.0651068	0.16598	0.517759	1.02107	2.29519	4	5.731354
642000	-3269.475	-3308.041	38.56536	2	1.441185	0.170832	0.0301445	0.0298139	0.0902921	0.0585177	0.554412	0.0108031	0.023133	0.114645	0.0711186	0.00581107	0.0463402	0.0249273	0.0316483	0.062326	0.110942	0.0500313	0.0386633	0.0451139	0.0651952	0.0913219	0.022689	0.09182	0.0237887	0.0282449	0.0109512	0.0370761	0.0697865	0.102089	0.0525222	0.0267017	0.0198458	0.0312696	0.0400503	0.0373913	0.0101139	0.0297146	0.157381	0.00224357	0.0357271	0.11558	0.00635037	0.0204117	0.119835	0.0868373	0.00752211	0.0300536	0.0986553	0.0141542	0.347063	0.0331362	0.0256322	0.0429993	0.227719	0.00944461	0.112189	0.0807561	0.151372	0.0700283	0.148355	0.296718	0.114725	0.281725	0.12561	0.0213565	0.0186868	0.191588	0.0111496	0.0410321	0.0466167	0.0101839	0.0248971	0.209433	0.368258	0.195721	0.00524039	0.0299282	0.199904	0.0975506	0.216092	0.578465	1.04677	2.15867	4	6.593859
643000	-3274.733	-3312.645	37.91197	2	1.081038	0.115885	0.0491486	0.0345765	0.0974603	0.0765449	0.36971	0.0119279	0.00643547	0.135457	0.138416	0.0537533	0.000611378	0.00378513	0.0310622	0.17466	0.0153811	0.0424859	0.00464421	0.00353031	0.0447517	0.0718515	0.00534345	0.104597	0.022567	0.0256268	0.006996	0.053034	0.0197182	0.179234	0.0534522	0.0328517	0.0073117	0.00748201	0.00500126	0.0891908	0.0095569	0.0554928	0.100073	0.0206808	0.0108714	0.0878918	0.109765	0.254113	0.0367088	0.158068	0.196615	0.0271998	0.105161	0.00471498	0.0253909	0.174509	0.0232616	0.175395	0.0258642	0.151476	0.117194	0.00306214	0.143923	0.0741587	0.166929	0.425182	0.10075	0.01847	0.132359	0.00308011	0.0685378	0.345597	0.0237835	0.0298256	0.0453752	0.0557863	0.072839	0.202765	0.1621	0.134226	0.00258846	0.0326085	0.103849	0.0142051	0.152834	0.499824	1.01223	2.33511	4	6.326487
644000	-3285.247	-3321.02	35.77251	2	1.712546	0.100416	0.0359454	0.042992	0.0937516	0.0640943	0.738384	0.0125968	0.0235244	0.118031	0.0303144	0.0160356	0.0311158	0.0109622	0.078038	0.00406806	0.125777	0.0645753	0.00301898	0.0239409	0.0284173	0.113127	0.0111926	0.110135	0.052695	0.0158447	0.0101362	0.00973453	0.0634191	0.0734899	0.0226023	0.0191827	0.0156682	0.00471839	0.0220496	0.027944	0.00995396	0.0721147	0.140362	0.0139251	0.0371882	0.0809615	0.0269975	0.409229	0.0325187	0.239934	0.0675042	0.0408198	0.0540652	0.00579604	0.0126667	0.286446	0.00547607	0.0242795	0.0157576	0.116227	0.105448	0.0338049	0.117408	0.0216841	0.0482271	0.357164	0.196408	0.0557286	0.142678	0.138885	0.0446138	0.215338	0.037171	0.0245409	0.0312256	0.00748265	0.130607	0.371462	0.322163	0.105739	0.0146487	0.0348082	0.0752986	0.0631146	0.256369	0.620494	1.0608	2.06234	4	6.605809
645000	-3265.234	-3299.452	34.2183	2	1.312023	0.13262	0.0638492	0.0125556	0.153552	0.0635318	0.463813	0.0303887	0.0115669	0.10189	0.0580447	0.0198627	0.0255623	0.011167	0.00947455	0.094028	0.107472	0.0256197	0.00629026	0.030052	0.0857334	0.0439906	0.00921144	0.102374	0.0328581	0.0175655	0.0133843	0.04558	0.0310018	0.108396	0.0492973	0.0172916	0.0109556	0.0244022	0.00903092	0.0451266	0.0085636	0.0285534	0.187451	0.0417028	0.0257432	0.123938	0.0236257	0.159394	0.20999	0.222761	0.157549	0.0455116	0.0339236	0.0164664	0.0373437	0.418987	0.00284104	0.0332548	0.034039	0.049591	0.0893345	0.0914972	0.164888	0.0353262	0.265017	0.120015	0.0865873	0.122731	0.230498	0.200607	0.0396875	0.210956	0.0251726	0.0165677	0.033885	0.0168072	0.0741946	0.0261854	0.131785	0.148069	0.175522	0.0260509	0.150293	0.072833	0.19477	0.553952	1.03717	2.21411	4	6.483281
646000	-3250.552	-3295.542	44.98927	2	1.1343	0.123259	0.0559467	0.0464742	0.0262859	0.0275808	0.357047	0.0164444	0.00840085	0.0664936	0.0642824	0.01559	0.00588551	0.0103429	0.0914335	0.00580395	0.140007	0.0105691	0.0278298	0.0385104	0.00960736	0.0716885	0.00500614	0.0734138	0.0286274	0.0347337	0.0010087	0.0467712	0.0105375	0.117323	0.0511704	0.0230562	0.0163922	0.0108555	0.017015	0.0641655	0.00222706	0.0262743	0.110546	0.00384519	0.034634	0.0720948	0.0084784	0.0135473	0.404879	0.118488	0.0799015	0.0507002	0.0405171	0.0290357	0.0129984	0.11367	0.0200705	0.0284227	0.00914172	0.0397176	0.116072	0.0220652	0.155924	0.0366968	0.208325	0.348664	0.0968177	0.0300669	0.143737	0.196488	0.0256916	0.241436	0.0159435	0.0156327	0.00857419	0.0200884	0.150914	0.000760876	0.168571	0.0971158	0.445398	0.0327499	0.0920163	0.103874	0.162945	0.513705	1.01912	2.30423	4	5.712372
647000	-3286.109	-3321.205	35.09597	2	0.877203	0.153531	0.00465773	0.0470986	0.0143265	0.0654975	0.454838	0.00786414	0.0297706	0.0612788	0.126205	0.0511158	0.00984046	0.100754	0.0644785	0.0909378	0.0776377	0.0135165	0.0080291	0.0833532	0.00637994	0.118222	0.0291084	0.0895005	0.0122861	0.0461319	0.00617858	0.00725699	0.0507686	0.166292	0.0294044	0.0183189	0.0114094	0.0138219	0.00695913	0.07428	0.0166355	0.0269752	0.0869778	0.0164794	0.048946	0.115184	0.000683027	0.0160247	0.300815	0.337725	0.145798	0.0207823	0.0869023	0.0303789	0.129235	0.427428	0.0193547	0.0149424	0.0495346	0.0217396	0.272965	0.0812393	0.178587	0.006432	0.0816607	0.173035	0.131764	0.0558719	0.0809084	0.0888617	0.0502136	0.125661	0.0360883	0.02327	0.0602085	0.044661	0.0676196	0.0164661	0.222458	0.105886	0.287469	0.0660915	0.022703	0.185745	0.11185	0.436455	0.976248	2.47545	4	6.529458
648000	-3279.845	-3316.473	36.62742	2	1.13638	0.0856945	0.0355397	0.0624248	0.0524143	0.029398	0.41191	0.0717514	0.00456067	0.12627	0.0775687	0.00402509	0.00556481	0.046549	0.113466	0.0386545	0.0714624	0.0985881	0.023194	0.0229372	0.0926573	0.0812498	0.0349753	0.0673226	0.000372271	0.0266029	0.00246509	0.0493714	0.0386892	0.138142	0.0391836	0.0628323	0.0143155	0.0101255	0.00364255	0.0265071	0.0102664	0.0728587	0.154805	0.015117	0.026335	0.134159	0.0156354	0.184569	0.206438	0.110968	0.0716563	0.0770005	0.113187	0.0140239	0.00503611	0.363854	0.0273801	0.0247912	0.0308316	0.0184884	0.325469	0.105309	0.175186	0.0174939	0.0510095	0.312129	0.053619	0.0462917	0.00230567	0.242464	0.0073845	0.0901176	0.0369804	0.0286968	0.0186565	0.0421	0.0291293	0.0266258	0.483377	0.153985	0.202901	0.0312181	0.0357484	0.135514	0.163334	0.514228	1.01937	2.30306	4	6.40154
649000	-3269.318	-3310.993	41.67472	2	1.04249	0.136115	0.0207228	0.000641443	0.0855526	0.00434928	0.532125	0.0349455	0.0018465	0.175263	0.0487001	0.00236421	0.0320117	0.04231	0.032107	0.0362789	0.00199626	0.0898078	0.00199108	0.0445852	0.03197	0.0411788	0.0574642	0.109372	0.0173382	0.0541664	0.00320698	0.0343563	0.00327147	0.150641	0.0807367	0.00699231	0.0200925	0.0236882	0.0319197	0.0163698	0.0238904	0.0112438	0.0901096	0.0139684	0.0318423	0.157959	0.0208148	0.157335	0.140783	0.146115	0.32819	0.0130565	0.0468733	0.0474605	0.022242	0.119724	0.0373603	0.0204042	0.0319664	0.0361271	0.283472	0.068224	0.235801	0.0156138	0.0980402	0.184249	0.120548	0.0387367	0.0914035	0.189815	0.134135	0.296601	0.011227	0.0092581	0.0190023	0.0154213	0.0829481	0.140717	0.204783	0.100165	0.039411	0.051479	0.114646	0.0249311	0.145353	0.489161	1.0067	2.35879	4	6.074571
650000	-3270.963	-3312.527	41.56366	2	1.266911	0.107893	0.000318866	0.05018	0.059927	0.0411033	0.427946	0.0145605	0.0308141	0.0858069	0.0146706	0.0281603	0.0212079	0.0584565	0.0455593	0.0160633	0.00855252	0.00550908	0.0242481	0.00882854	0.0374685	0.0561258	0.0110027	0.13689	0.0324167	0.0211202	0.00902781	0.0431732	0.0108282	0.0918626	0.0504336	0.0228831	0.0105309	0.0331854	0.0350417	0.0193224	0.00224296	0.018825	0.12351	0.00481089	0.0263868	0.101262	0.0146075	0.149685	0.366466	0.070075	0.164074	0.0884246	0.0518447	0.0618091	0.0225878	0.17286	0.0645183	0.262257	0.129747	0.0116515	0.187217	0.0207684	0.15698	0.0238574	0.137623	0.250126	0.0650665	0.0761814	0.0557828	0.065117	0.286623	0.110751	0.0240161	0.0394962	0.0126125	0.0226999	0.0275925	0.190104	0.251647	0.0940857	0.0678325	0.0317062	0.0737205	0.00598872	0.18697	0.544524	1.0332	2.23531	4	5.85636
651000	-3274.928	-3315.657	40.7288	2	1.676456	0.139855	0.0624293	0.055486	0.0218951	0.0603868	0.346914	0.00727565	0.037291	0.10135	0.0267707	0.0359498	0.0048059	0.0141049	0.103757	0.0547196	0.116707	0.0191601	0.0341966	0.0169253	0.0845744	0.0464611	0.0327559	0.0527691	0.0281947	0.0517707	0.0129365	0.042217	0.0171554	0.113142	0.0251751	0.0243961	0.0130098	0.0155287	0.0151834	0.0716025	0.00636741	0.031024	0.0558581	0.00325295	0.035177	0.0611664	0.0755727	0.00516478	0.259501	0.16894	0.0716905	0.0353033	0.0567136	0.0408221	0.166725	0.107253	0.120599	0.0959482	0.0220906	0.0406755	0.304108	0.00943528	0.106721	0.0190717	0.0311708	0.171832	0.0637567	0.403946	0.108777	0.156031	0.0542665	0.153427	0.0255162	0.0172107	0.00450961	0.0209149	0.0693741	0.233756	0.235285	0.105253	0.0104082	0.0488723	0.112158	0.0566233	0.25134	0.615515	1.0593	2.07385	4	5.889122
652000	-3300.558	-3324.621	24.06304	1	1.814722	0.0735959	0.137523	0.0152904	0.0570344	0.0258608	0.472892	0.0174198	0.0397382	0.120224	0.0915148	0.00217983	0.0305014	0.0347194	0.0329516	0.00609809	0.13135	0.0110389	0.0347726	0.0123648	0.0753752	0.0972806	0.00422871	0.114919	0.025105	0.0498525	0.00630131	0.0667427	0.0480061	0.152966	0.0341136	0.0287809	0.0176771	0.010943	0.00614422	0.0227124	0.0179805	0.0353766	0.0822281	0.0398771	0.0304245	0.0759548	0.0562985	0.00716137	0.537823	0.181049	0.0763257	0.00736553	0.115253	0.0510274	0.0194836	0.0222673	0.0317544	0.268202	0.00345348	0.0313129	0.289883	0.0382098	0.0939386	0.017112	0.0118146	0.364921	0.125899	0.639087	0.24867	0.0542622	0.0536294	0.20622	0.00871215	0.0429806	0.0711917	0.034379	0.019349	0.288427	0.157261	0.111049	0.0880616	0.0606912	0.00425413	0.00599678	0.270108	0.633745	1.06458	2.03157	3	6.834837
653000	-3266.396	-3299.518	33.12172	2	0.9914737	0.139915	0.0444109	0.00511792	0.0502705	0.0242329	0.469695	0.0190336	0.0268953	0.126328	0.100763	0.00130104	0.0173219	0.0377199	0.0642216	0.0683866	0.0543523	0.0263858	0.0168938	0.0666634	0.0290566	0.0899902	0.00606837	0.0980275	0.0371467	0.0315252	0.013395	0.0488972	0.0217565	0.103499	0.0372191	0.0336822	0.0163971	0.0133881	0.0338488	0.0315541	0.0123737	0.0212316	0.120865	0.0116116	0.0399654	0.100439	0.00819713	0.0700229	0.147554	0.22477	0.180355	0.0345827	0.0412197	0.0202825	0.0149724	0.304893	0.04134	0.249291	0.00360447	0.0303874	0.233352	0.0303075	0.144747	0.0466129	0.0600684	0.149472	0.117502	0.313782	0.444851	0.134485	0.0295282	0.162441	0.033371	0.00727356	0.00840094	0.034902	0.00395295	0.201301	0.0164509	0.136706	0.0232841	0.0405397	0.104767	0.122153	0.135249	0.474174	0.998573	2.392	4	6.28357
654000	-3260.499	-3301.435	40.9364	2	1.507798	0.152491	0.0165456	0.0489911	0.136145	0.00573071	0.679975	0.00629426	0.00656441	0.141533	0.0611564	0.0256758	0.00352791	0.0167241	0.0365124	0.0357564	0.0166824	0.015779	0.000374285	0.0183534	0.0472095	0.0708456	0.00572065	0.0777923	0.0196781	0.0321235	0.00934909	0.0228149	0.00512166	0.148217	0.035201	0.0263988	0.0238809	0.0143197	0.0218626	0.061867	0.00355844	0.00921644	0.11736	0.00885713	0.0351239	0.109836	0.0181246	0.151301	0.157456	0.240977	0.122733	0.0446319	0.0505774	0.0545455	0.023651	0.0810393	0.0180539	0.195231	0.0405334	0.00610032	0.162564	0.0970303	0.140701	0.00954846	0.0537189	0.287755	0.0900458	0.191894	0.1136	0.0749335	0.151228	0.166086	0.00154627	0.0300117	0.0350667	0.0242246	0.075461	0.0308565	0.0224538	0.123838	0.19291	0.0923605	0.0898292	0.166502	0.226525	0.589849	1.05088	2.13275	4	5.960288
655000	-3274.381	-3306.083	31.70263	2	1.58865	0.117234	0.0211771	0.034113	0.0901639	0.0113729	0.466292	0.0488454	0.0235623	0.0860256	0.0504289	0.0438592	0.0625273	0.00871301	0.147778	0.0764862	0.0648468	0.0408669	0.04199	0.0180871	0.00752599	0.0689085	0.00882069	0.127373	0.0315961	0.032224	0.0104443	0.0872226	0.0429688	0.190617	0.0251023	0.0660254	0.0181545	0.0159307	0.0255451	0.0149	0.00452275	0.0384573	0.151451	0.0118626	0.0233939	0.103901	0.0444447	0.0288752	0.609582	0.163798	0.117285	0.0285618	0.0290946	0.0021879	0.0709991	0.117943	0.164852	0.207696	0.110705	0.0291655	0.228729	0.0259384	0.12981	0.0624103	0.0851219	0.371722	0.0838453	0.321782	0.241015	0.00647442	0.00297212	0.461142	0.0288435	0.0529528	0.0232715	0.0255545	0.0683367	0.0101249	0.0762789	0.106306	0.0490302	0.0192645	0.0039017	0.238194	0.238698	0.602677	1.05523	2.1034	4	7.009528
656000	-3298.048	-3337.03	38.98192	2	1.794859	0.196919	0.00854112	0.00486552	0.0799341	0.111868	0.430645	0.0440258	0.0230071	0.138828	0.0418853	0.00654338	0.0223451	0.0520825	0.162529	0.0375324	0.120977	0.0161072	0.0571732	0.0937637	0.0481558	0.0153945	0.021871	0.0962293	0.00404524	0.0390305	0.0155071	0.0222515	0.0419683	0.0770416	0.0305802	0.0747576	0.0118334	0.0226391	0.0293827	0.0315685	0.000313176	0.028844	0.0843425	0.0347813	0.00932727	0.0997334	0.00469174	0.112653	0.20901	0.144204	0.139337	0.0334977	0.0544739	0.037717	0.0306955	0.26693	0.0702414	0.0374422	0.386022	0.0941512	0.0545394	0.0159891	0.113545	0.0718293	0.197172	0.0699499	0.0905115	0.163229	0.233816	0.096004	0.0250038	0.216112	0.0461283	0.077913	0.00395623	0.0334056	0.0920994	0.0204367	0.105082	0.0710255	0.0323472	0.0114166	0.134717	0.16227	0.267493	0.631262	1.06389	2.03735	4	6.248736
657000	-3285.931	-3320.792	34.86072	2	1.472024	0.104873	0.0439188	0.00656469	0.0492563	0.0360304	0.60393	0.0128221	0.00217376	0.197614	0.0619852	0.0218439	0.0121282	0.00485563	0.0874703	0.0507923	0.122008	0.0362638	0.00224333	0.0377218	0.0122261	0.140116	0.0416514	0.121983	0.0605743	0.0428558	0.0117447	0.0351939	0.0537418	0.072044	0.0354119	0.00520453	0.0201235	0.0297323	0.0521851	0.0398392	0.0131808	0.0458609	0.129729	0.0243372	0.0392916	0.100222	0.0229795	0.391764	0.0682652	0.157826	0.278079	0.0691989	0.0796578	0.0428462	0.101935	0.0909292	0.00692208	0.0262998	0.0531612	0.00353178	0.0888199	0.0874511	0.211969	0.0371672	0.0997471	0.142115	0.0921638	0.196829	0.11994	0.148282	0.233094	0.19815	0.0311297	0.0268971	0.00560117	0.0101268	0.0345112	0.0340503	0.0130217	0.128907	0.18536	0.0211181	0.21062	0.207642	0.220968	0.583833	1.04874	2.14646	4	6.579851
658000	-3275.492	-3301.98	26.48768	2	1.575107	0.202935	0.0552023	0.0284765	0.0937589	0.0633291	0.603399	0.0489925	0.00808039	0.173589	0.0417743	0.016359	0.0174427	0.00741034	0.122979	0.0637818	0.0241406	0.0464727	0.0242465	0.0174032	0.023038	0.0331788	0.00417762	0.0611055	0.0136387	0.0521515	0.0229494	0.0407372	0.0456752	0.176588	0.0672108	0.0151798	0.0135481	0.0237546	0.028444	0.0767479	0.0173087	0.0230191	0.151984	0.00680035	0.0371096	0.118194	0.0548738	0.418614	0.0192531	0.214373	0.065575	0.0288524	0.0107032	0.0178752	0.00392348	0.0580661	0.307533	0.0106111	0.0328664	0.0227057	0.0810274	0.168523	0.156374	0.0571367	0.188198	0.285295	0.11406	0.317233	0.26019	0.0797342	0.212106	0.0842603	0.0300334	0.0125963	0.0341225	0.0274057	0.0372486	0.0127438	0.0613441	0.122127	0.0115898	0.0189047	0.475699	0.190622	0.236695	0.600599	1.05454	2.10816	4	7.016714
659000	-3269.889	-3298.352	28.4628	2	1.507068	0.16754	0.0460338	0.0971142	0.0917367	0.019864	0.559294	0.00466357	0.0148555	0.110735	0.0287676	0.0246569	0.0354839	0.00960731	0.0254835	0.00517652	0.226744	0.0593388	0.00709852	0.0559659	0.0167464	0.0857787	0.00967852	0.0876874	0.0568357	0.0202586	0.00285874	0.024016	0.00910954	0.0862549	0.0562524	0.0122235	0.013481	0.0254406	0.0422965	0.0982678	0.00390727	0.0314471	0.102896	0.0278658	0.0274312	0.0876914	0.0420168	0.380446	0.247263	0.153162	0.162232	0.0239978	0.0172538	0.0416236	0.00178302	0.0737057	0.193365	0.0199396	0.0468897	0.00836663	0.127763	0.334716	0.138108	0.06368	0.079469	0.326822	0.0809488	0.392158	0.282849	0.222789	0.0801697	0.117821	0.00438474	0.0540483	0.0259315	0.0259244	0.0433166	0.0529878	0.0262691	0.172775	0.0190441	0.030456	0.333575	0.105122	0.226412	0.589729	1.05083	2.13302	4	7.071757
660000	-3270.232	-3309.808	39.57597	2	1.545145	0.0880811	0.0837268	0.028131	0.163701	0.0324729	0.428156	0.0377743	0.0121771	0.134914	0.0579805	0.0831144	0.00525806	0.00112928	0.032053	0.0392578	0.217809	0.00272182	0.0433469	0.0366651	0.0660407	0.0406048	0.0237564	0.0650421	0.0203902	0.0308653	0.0169332	0.0400129	0.00813265	0.16213	0.0651336	0.0259611	0.0325758	0.0111062	0.0256419	0.0417828	0.0166098	0.102122	0.0709034	0.0205011	0.0242917	0.134922	0.0895734	0.442287	0.0711178	0.147538	0.156318	0.0169717	0.0370361	0.0365271	0.0098207	0.064676	0.00250458	0.0368871	0.18612	0.0366256	0.0763194	0.104202	0.175327	0.0570223	0.289995	0.131931	0.0720515	0.069218	0.31814	0.108737	0.0329932	0.0659767	0.025819	0.0397412	0.00832346	0.00984664	0.0387534	0.00209528	0.00617322	0.126312	0.0178158	0.0221936	0.249381	0.10463	0.232213	0.595902	1.05297	2.11892	4	6.060929
661000	-3286.515	-3311.022	24.50753	1	0.8025597	0.0826892	0.168814	0.0365957	0.077056	0.0568388	0.40286	0.0491108	0.00116443	0.124143	0.0656155	0.0296767	0.0256706	0.00348559	0.0124981	0.0107274	0.153579	0.0215352	0.0322576	0.0185666	0.0241546	0.0585895	0.0129116	0.0383095	0.0354329	0.031134	0.00968315	0.0416106	0.0281316	0.200838	0.0172521	0.0417786	0.0152011	0.0192026	0.0483142	0.033331	0.018692	0.0103137	0.128301	0.00609355	0.0523816	0.0725931	0.0380847	0.311061	0.251697	0.338606	0.0166429	0.0165732	0.0820716	0.0236347	0.0357562	0.135969	0.100202	0.0502512	0.318679	0.0272004	0.0888287	0.0221848	0.141755	0.0724566	0.387533	0.0643785	0.0962819	0.267091	0.318628	0.1253	0.0218168	0.0755633	0.0147065	0.0306914	0.0116658	0.0132014	0.00843501	0.00338036	0.236372	0.150507	0.0178642	0.0216563	0.345907	0.291839	0.0961033	0.408163	0.957662	2.53807	3	6.891605
662000	-3262.077	-3297.457	35.38035	2	1.155171	0.118781	0.0271914	0.00763458	0.0401216	0.0775506	0.353149	0.022921	0.00833166	0.144178	0.0931515	0.00584928	0.00521864	0.0185831	0.0430927	0.0249497	0.184903	0.00144182	0.0230698	0.0608544	0.0153381	0.0381628	0.0174866	0.0622064	0.0214267	0.0215865	0.00800765	0.017942	0.0222652	0.110413	0.0244186	0.0537655	0.0189673	0.0307934	0.0481572	0.0203979	0.00284737	0.0211307	0.133921	0.0465181	0.0693823	0.0827158	0.0729413	0.280461	0.136145	0.150822	0.0886684	0.0234365	0.0179006	0.0340699	0.0323888	0.363262	0.0248862	0.0226533	0.264797	0.0234523	0.140042	0.109492	0.110799	0.0704058	0.0938858	0.109755	0.064904	0.378832	0.388703	0.14241	0.049786	0.129345	0.0149352	0.0182707	0.0134087	0.022773	0.0499985	0.029092	0.0888329	0.19674	0.00117718	0.0270506	0.268419	0.167469	0.166835	0.518893	1.02161	2.29266	4	6.371233
663000	-3257.943	-3297.784	39.84058	2	1.155171	0.118781	0.0271914	0.00763458	0.0401216	0.0775506	0.353149	0.022921	0.00833166	0.144178	0.0931515	0.00584928	0.00521864	0.0185831	0.0430927	0.0249497	0.184903	0.00144182	0.0230698	0.0608544	0.0153381	0.0381628	0.0174866	0.0622064	0.0214267	0.0215865	0.00800765	0.017942	0.0222652	0.110413	0.0244186	0.0537655	0.0189673	0.0307934	0.0481572	0.0203979	0.00284737	0.0211307	0.133921	0.0465181	0.0693823	0.0827158	0.0729413	0.280461	0.136145	0.150822	0.0886684	0.0234365	0.0179006	0.0340699	0.0323888	0.363262	0.0248862	0.0226533	0.264797	0.0234523	0.140042	0.109492	0.110799	0.0704058	0.0938858	0.109755	0.064904	0.378832	0.388703	0.14241	0.049786	0.129345	0.0149352	0.0182707	0.0134087	0.022773	0.0499985	0.029092	0.0888329	0.19674	0.00117718	0.0270506	0.268419	0.167469	0.166835	0.518893	1.02161	2.29266	4	6.371233
664000	-3265.714	-3307.3	41.58592	2	1.19522	0.128958	0.0226016	0.00626418	0.0530312	0.0286151	0.368093	0.0131132	0.0121784	0.185516	0.0662908	0.0121138	0.023432	0.0339031	0.0301133	0.0357426	0.203384	0.00113699	0.0441062	0.0528498	0.0187094	0.0809583	0.0160108	0.0974445	0.0141385	0.0249022	0.00906179	0.0132721	0.0213491	0.11936	0.0396633	0.0278161	0.0132552	0.0444573	0.0315295	0.00643477	0.0020978	0.0260575	0.0919312	0.0120291	0.0149245	0.0616611	0.0795232	0.268782	0.0890432	0.102634	0.0945494	0.0209798	0.0180216	0.0476122	0.00611855	0.326429	0.012191	0.0651633	0.229025	0.0706408	0.0928468	0.0787507	0.14499	0.0556116	0.0608472	0.191939	0.0592519	0.180182	0.200431	0.120397	0.144431	0.123757	0.0191951	0.0420751	0.00698913	0.0300196	0.021002	0.0418434	0.0555264	0.077009	0.00725793	0.0301733	0.284474	0.297628	0.174186	0.52848	1.02608	2.27126	4	5.905851
665000	-3275.5	-3313.88	38.3803	2	1.497686	0.140511	0.0157774	0.0147492	0.0863019	0.0431666	0.838307	0.0225272	0.00440762	0.130915	0.0424443	0.00654583	0.0271003	0.0143097	0.0732503	0.0216586	0.169887	0.000236007	0.0323117	0.0310512	0.0277486	0.0836498	0.0046529	0.0991805	0.00538101	0.0471883	0.00932443	0.0460991	0.0104696	0.0513708	0.0335515	0.0399749	0.0153137	0.0175249	0.0431142	0.113035	0.0310722	0.0288145	0.100817	0.00823237	0.034037	0.139026	0.0044816	0.303565	0.138813	0.0792503	0.134991	0.0397639	0.203134	0.0155164	0.0497875	0.135922	0.00340136	0.00756494	0.184201	0.0558508	0.0857197	0.0490339	0.0274363	0.00964093	0.122866	0.0723946	0.0574954	0.0854024	0.229097	0.0432285	0.113049	0.12075	0.00220505	0.129625	0.029353	0.0269648	0.0560274	0.0777055	0.0285645	0.110235	0.0285501	0.00595562	0.234989	0.0590036	0.224965	0.588171	1.05029	2.13658	4	5.866572
666000	-3287.572	-3322.979	35.40655	2	1.422643	0.123017	0.0258745	0.0590587	0.0840649	0.00431735	0.405252	0.0443131	0.0455093	0.0587357	0.0514556	0.00592554	0.0480539	0.0368184	0.0441484	0.0784393	0.00732886	0.000720349	0.00522271	0.0393303	0.033546	0.0106924	0.0150095	0.0660843	0.062934	0.0266126	0.00374771	0.0129196	0.0543514	0.0916386	0.0229699	0.0315834	0.0243596	0.0274582	0.0190607	0.0186126	0.00103512	0.0469371	0.176054	0.022129	0.0225099	0.086438	0.0544591	0.363246	0.0529444	0.0461197	0.109221	0.0743091	0.325066	0.0253829	0.111452	0.193956	0.0120418	0.0189748	0.267475	0.00357072	0.0890415	0.0716507	0.0230743	0.0185049	0.288468	0.119973	0.0920254	0.379242	0.332818	0.0406164	0.0411193	0.214373	0.00100523	0.0757394	0.0358095	0.0405754	0.0451056	0.176662	0.225785	0.0917227	0.0343144	0.00839051	0.283995	0.00929149	0.213121	0.575153	1.04554	2.16619	4	6.44179
