Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
40000	-201.3893	-224.5223	23.13302	2	3.271255	0.0249872	0.00800197	0.0257951	0.0663517	0.0659321	0.0651288	0.00757533	0.0342255	0.0356794	0.0157265	0.0369506	0.0321225	0.105573	0.323756	0.215207	0.0901534	0.0494071	0.0365419	0.0974374	0.091625	0.028859	0.409216	0.745521	1.08356	1.7617	4	1.457037
41000	-194.0339	-219.2063	25.17242	2	3.960913	0.0165672	0.00535988	0.0152834	0.0199681	0.0658295	0.0218981	0.0220274	0.0467463	0.0237791	0.0177171	0.00102612	0.00623793	0.13149	0.158526	0.027731	0.29724	0.20004	0.0809918	0.0826444	0.0505797	0.008532	0.452202	0.773846	1.08441	1.68955	4	1.300215
42000	-193.8664	-226.4051	32.53872	10	0.7996338	0.0156098	0.015947	0.0196229	0.115563	0.0196048	0.0209212	0.0229093	0.0236548	0.0386046	0.0170452	0.0648847	0.0138697	0.0224892	0.110821	0.830859	0.00360009	0.0346316	0.188259	0.12189	0.0728809	0.162819	0.0954808	0.406987	0.956853	2.54068	5	1.936488
43000	-183.7043	-227.5749	43.87063	10	0.5954933	0.0208115	0.00697563	0.0670071	0.0240259	0.00798234	0.000848962	0.0502828	0.0177733	0.0103791	0.0117545	0.0202471	0.000243352	0.0648042	0.0627476	0.124211	0.0563961	0.0501448	0.105253	0.121854	0.166467	0.0423466	0.0521799	0.309758	0.879002	2.75906	5	1.032556
44000	-204.2913	-226.1227	21.83142	2	2.139964	0.0154765	0.0133426	0.00930914	0.137279	0.0679529	0.0579226	0.0532849	0.042742	0.0207661	0.00493127	0.00245599	0.00408735	0.195049	0.0602886	0.530781	0.00545008	0.0078745	0.0454249	0.152998	0.146785	0.0299698	0.309429	0.669117	1.07313	1.94833	4	1.604173
45000	-186.9407	-220.5665	33.6258	10	3.154173	0.0351304	0.0405718	0.029482	0.048355	0.0459293	0.00427646	0.000506074	0.0118277	0.0022979	0.00303017	0.0146397	0.026013	0.0772896	0.0954626	0.2802	0.118749	0.131401	0.0147483	0.0627049	0.105184	0.0356183	0.400848	0.739722	1.08318	1.77625	5	1.183417
46000	-198.9896	-230.9237	31.93416	10	0.5410727	0.0839718	0.0652286	0.0279806	0.0393048	0.0123821	0.0258846	0.0322484	0.0530723	0.0111347	0.0513199	0.0336563	0.0126263	0.0145701	0.115595	0.261027	0.266519	0.275827	0.0581901	0.0985561	0.161338	0.13075	0.0412301	0.277886	0.847997	2.83289	5	1.831183
47000	-191.4539	-220.4379	28.98399	10	2.940491	0.0221498	0.0388403	0.0225825	0.0224919	0.0586445	0.0427419	0.0346339	0.0706158	0.040131	0.0135906	0.00655439	0.00367314	0.042204	0.0423034	0.362394	0.0659457	0.142589	0.157043	0.0867243	0.0742066	0.203444	0.384605	0.728179	1.08221	1.80501	5	1.553504
48000	-189.8318	-222.7261	32.89425	10	2.163402	0.0698475	0.000806045	0.13882	0.100308	0.0714601	0.0595725	0.00447039	0.0522073	0.0416708	0.00418827	0.00181165	0.0352005	0.0161613	0.0776003	0.597847	0.0821313	0.123245	0.0853072	0.0330688	0.124027	0.00523636	0.31203	0.671336	1.07359	1.94305	5	1.724988
49000	-189.3557	-218.4648	29.10908	2	1.150242	0.0963894	3.29852e-05	0.00980267	0.00670903	0.0983797	0.0215124	0.00421871	0.0187573	0.0150726	0.000557722	0.00383283	0.00019736	0.121305	0.147354	0.0205817	0.0807385	0.0783819	0.000222013	0.07474	0.258235	0.0937735	0.16592	0.51768	1.02103	2.29537	4	1.150794
