Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
24000	-324.1696	-378.5682	54.39865	10	0.0717107	0.00152292	0.0306018	0.00660551	0.0332247	0.0535115	0.0365903	0.0544424	0.00760983	0.263595	0.412355	0.217795	0.00229371	0.00738446	0.0326187	0.0736316	0.00862764	0.152661	0.0551203	0.0310834	0.0480815	0.041562	0.125019	0.0123205	0.129146	0.0814396	2.2301e-09	7.03375e-05	0.030208	3.96972	5	1.918843
25000	-332.0288	-391.0001	58.97129	10	0.08819729	0.233559	0.0779684	0.0126958	0.00926468	0.0551871	0.0026904	0.00960923	0.011662	0.00568485	0.216471	0.321989	0.00963823	0.0161724	0.00324615	0.0722285	0.012948	0.0272545	0.00191449	0.0657102	0.000145679	0.485127	0.0240343	0.224614	0.0160594	0.0654259	8.25181e-08	0.000427255	0.063876	3.9357	5	1.9813
26000	-330.1769	-390.3677	60.19081	10	0.01194627	0.299005	0.0503408	0.00887561	0.0674024	0.0709554	0.0405822	0.0487997	0.0832643	0.0195677	0.0501519	0.416243	0.0649195	0.0353263	0.00807248	0.227246	0.00417744	0.145078	0.0702045	0.172475	0.0252253	0.0205671	0.154375	0.0396901	0.0130898	0.0782236	2.24437e-51	7.09217e-26	5.84976e-11	4	5	2.213858
27000	-332.4427	-389.3785	56.93586	10	0.01394699	0.0189576	0.0217977	0.0927814	0.0724665	0.019404	0.000328951	0.0785658	0.0318398	0.312972	0.0658471	0.0857791	0.0178273	0.0168617	0.0306715	0.0029456	0.0396472	0.10882	0.139782	0.090421	0.159481	0.302796	0.0315977	0.212983	0.125624	0.0627813	3.80646e-44	2.92022e-22	1.85037e-09	4	5	2.142981
28000	-329.1907	-386.0223	56.83163	10	0.0441346	0.141729	0.021127	0.00707232	0.0655814	0.0704859	0.000955521	0.0464867	0.0289277	0.137143	0.0671626	0.186879	0.00186963	0.0332242	0.000748916	0.00545741	0.0836347	0.0353841	0.0786119	0.0226063	0.406974	0.0120468	0.0360117	0.20105	0.0764344	0.18963	1.27217e-14	1.68384e-07	0.00246839	3.99753	5	1.957234
29000	-315.2874	-383.8306	68.5432	10	0.004484355	0.0835406	0.0210891	0.0426667	0.0311059	0.0432071	0.0184087	0.0685334	0.0010814	0.139969	0.0430725	0.115435	0.0190773	0.0153301	0.00115536	0.0370108	0.0649466	0.0861535	0.0167208	0.0104223	0.0768234	0.0749625	0.126316	0.0461034	0.00265553	0.125313	3.09803e-135	8.33795e-68	2.31774e-28	4	5	1.311099
30000	-320.2949	-378.9426	58.64776	10	0.05860692	0.0405218	0.0395614	0.0337768	0.0536247	0.043949	0.00267814	0.0206979	0.0583001	0.338008	0.114545	0.218139	0.0129054	0.00324455	0.0091507	0.144309	0.0408785	0.062066	0.158871	0.0754642	0.0225736	0.194961	0.0092471	0.201625	0.0190536	0.0306953	2.96548e-11	8.11985e-06	0.0123279	3.98766	5	1.948848
31000	-331.3003	-383.0634	51.76307	10	0.0287266	0.00327478	0.143653	0.00622562	0.0139807	0.0581387	0.00474451	0.0425808	0.0166329	0.266606	0.0748645	0.497628	0.0582318	0.0110771	0.00979265	0.0106333	0.357096	0.336991	0.039327	0.123565	0.186077	0.0219562	0.0801679	0.0181643	0.00373932	0.000665375	6.14987e-22	3.70708e-11	7.49947e-05	3.99993	5	2.385814
32000	-324.3345	-385.9279	61.59343	10	0.0197956	0.0400342	0.0677178	0.0259482	0.0392961	0.0660016	0.00565777	0.0857086	0.0226896	0.198551	0.0630881	0.187643	0.0804734	0.0162596	0.00324496	0.0305063	0.0269867	0.244433	0.00269273	0.183425	0.0274932	0.0323965	0.193582	0.0135751	0.201006	0.00298157	2.15768e-31	6.94908e-16	8.19392e-07	4	5	1.861393
33000	-332.1144	-388.8457	56.73136	10	0.04178498	0.0355837	0.0360016	0.00880122	0.00809392	0.061535	0.027478	0.0952264	0.0597073	0.0747244	0.0163077	0.179109	0.0548396	0.0268433	0.0010763	0.0384213	0.205647	0.132342	0.0132512	0.290921	0.0519744	0.0693362	0.501499	0.0394908	0.0120689	0.214254	2.17592e-15	6.96525e-08	0.00171144	3.99829	5	2.254535
