Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
246000	-386.7562	-396.8289	10.07273	1	1.57646	0.0112312	0.0559662	0.0347842	0.0253137	0.0238951	0.0341223	0.0462058	0.0343212	0.0369449	0.040873	0.0322197	0.483927	0.219585	0.406392	0.0168985	0.236896	0.600807	1.05461	2.10768	3	1.50268
247000	-381.3147	-394.6522	13.3375	10	0.7531722	0.0215455	0.0355293	0.13499	0.0236322	0.0157736	0.0225777	0.0221881	0.0266551	0.030011	0.02175	0.00624688	0.363449	0.107804	0.704019	0.0231504	0.0855632	0.387575	0.943084	2.58378	5	1.559322
248000	-389.8705	-398.8794	9.008865	1	4.635835	0.00623481	0.0936992	0.0861854	0.0234066	0.0312755	0.0166846	0.0505547	0.0144264	0.0408769	0.0185445	0.00651082	0.241166	0.170639	0.480453	0.0224717	0.486212	0.794676	1.08387	1.63524	3	1.303129
249000	-381.247	-394.7393	13.49227	2	0.9174036	0.0577429	0.0138764	0.0284481	0.00304816	0.0299712	0.0329036	0.0329092	0.0207623	0.00327863	0.0250912	0.0115301	0.201314	0.126554	0.518455	0.0102717	0.120193	0.450436	0.984842	2.44453	4	1.116156
250000	-383.3892	-394.1287	10.73953	1	1.949237	0.0403882	0.0127024	0.101069	0.0066169	0.0225657	0.0133412	0.0273314	0.014055	0.0269793	0.0188753	0.0114154	0.29485	0.260051	0.525469	0.0230123	0.287139	0.649505	1.06867	1.99469	3	1.398722
251000	-384.419	-401.1391	16.72014	2	1.407182	0.016807	0.0462381	0.120013	0.0233041	0.0192551	0.0350471	0.0481968	0.014092	0.0320431	0.0175579	0.000212425	0.160989	0.11211	0.271435	0.000430176	0.210621	0.572341	1.04447	2.17257	4	0.9177315
252000	-392.2369	-406.4902	14.25331	10	0.8609386	0.104417	0.0825007	0.130446	0.0242551	0.0206907	0.0268175	0.0214006	0.00893076	0.0134689	0.00534055	0.00286702	0.186266	0.159274	0.584188	0.0148591	0.108444	0.430558	0.972508	2.48849	5	1.385721
253000	-395.7073	-408.3611	12.65386	1	3.150407	0.045289	0.0401855	0.0632909	0.125164	0.012081	0.0656461	0.0378385	0.0240515	0.00985928	0.00958173	0.0174983	0.291472	0.0769343	0.241286	0.0269944	0.400573	0.73953	1.08316	1.77673	3	1.087172
254000	-381.1535	-397.8012	16.6477	1	0.4841056	0.0672815	0.013138	0.0482421	0.0279281	0.0217597	0.0261014	0.0192217	0.0227059	0.0376782	0.010439	0.000878318	0.283491	0.107673	0.254133	0.0137481	0.030481	0.241413	0.80835	2.91976	3	0.9544189
255000	-393.1543	-403.725	10.57074	10	1.085603	0.0912136	0.0344674	0.0258081	0.0478735	0.0121142	0.0239773	0.0551299	0.0316422	0.0143791	0.00594275	0.0382288	0.944206	0.217452	0.290412	0.0509364	0.153711	0.501052	1.01285	2.33239	5	1.883784
256000	-386.6804	-401.5874	14.90701	10	1.071077	0.0809001	0.0384786	0.0133517	0.012905	0.0330924	0.0221416	0.0435601	0.0653216	0.0203352	0.0182415	0.0178028	0.361396	0.0995512	0.358175	0.00168658	0.150914	0.49712	1.01085	2.34112	5	1.18694
257000	-387.0634	-404.8359	17.77252	2	0.7799843	0.102277	0.0343396	0.00919481	0.0265458	0.0200237	0.00229182	0.0295215	0.0130551	0.0397214	0.00191854	0.0443279	0.329847	0.0797181	0.2301	0.00630032	0.091293	0.398949	0.951251	2.55851	4	0.9691832
258000	-385.3951	-398.1891	12.79406	1	2.488891	0.0362169	0.0458714	0.0667334	0.0535728	0.031872	0.0151484	0.0192011	0.0137818	0.015783	0.00595044	0.0417108	0.389659	0.130918	0.259517	0.0133678	0.345401	0.698625	1.0785	1.87747	3	1.139304
259000	-384.4836	-401.0798	16.59619	1	1.044055	0.0155027	0.0486284	0.0615284	0.0239382	0.0127517	0.0342451	0.0278007	0.0676711	0.00267447	0.0251686	0.0194076	0.334721	0.0635804	0.163107	0.00284893	0.145659	0.489605	1.00693	2.3578	3	0.9035741
260000	-380.0193	-394.7564	14.73715	10	0.4245518	0.00682859	0.0939915	0.00882216	0.0377319	0.00640497	0.0100128	0.0250819	0.00956684	0.0135573	0.0114354	0.0184801	0.714606	0.127507	0.286163	0.0163833	0.0204099	0.199846	0.756538	3.02321	5	1.386572
261000	-384.6495	-396.0559	11.4064	10	1.730162	0.0707239	0.0783301	0.0361164	0.0498654	0.0113592	0.0209664	0.0211892	0.0159786	0.019401	0.0249286	0.00850145	0.772138	0.11499	0.290504	0.0293409	0.25879	0.622866	1.0615	2.05685	5	1.564333
262000	-384.9166	-399.0851	14.16851	2	1.449228	0.00582789	0.0639241	0.0255563	0.0024617	0.0165518	0.00881138	0.0464381	0.0157526	0.0145434	0.0023972	0.0274297	0.405941	0.15764	0.32738	0.0650324	0.217372	0.579881	1.0473	2.15545	4	1.185688
263000	-393.7023	-403.6359	9.933659	1	1.426773	0.010217	0.0618602	0.0733413	0.164866	0.0512556	0.00826551	0.0425993	0.0222413	0.0225308	0.0221311	0.0010814	0.598879	0.106747	0.320163	0.0253776	0.213786	0.575896	1.04582	2.1645	3	1.531556
264000	-383.0701	-396.4306	13.36046	2	1.547287	0.00195779	0.0939721	0.077489	0.00305153	0.026205	0.0312575	0.022432	0.0687503	0.0265949	0.0344607	0.0364086	0.378235	0.223929	0.256844	0.0141877	0.232536	0.596243	1.05308	2.11814	4	1.295776
265000	-382.2392	-401.9119	19.67267	10	1.282869	0.0255681	0.0612989	0.0825643	0.010264	0.0220404	0.0231244	0.0286531	0.0303281	0.0199167	0.00619449	0.0322424	0.187556	0.0969361	0.247806	0.00694357	0.18975	0.547915	1.03464	2.22769	5	0.8814359
266000	-383.8599	-400.9898	17.12992	2	0.8535207	0.00704709	0.110622	0.04417	0.105464	0.023938	0.00971987	0.0323572	0.0194029	0.00901734	0.00965205	0.00651659	0.262351	0.100596	0.194642	0.0189549	0.106886	0.427821	0.970749	2.49454	4	0.9544515
267000	-377.8228	-393.1496	15.32679	2	0.5423787	0.0228595	0.0376745	0.023134	0.0250016	0.0112446	0.00959882	0.0249098	0.0195793	0.0185422	0.00668904	0.0202096	0.590339	0.135993	0.242275	0.00695991	0.0414863	0.278684	0.848813	2.83102	4	1.19501
268000	-393.0911	-399.4708	6.37971	2	0.8029234	0.0144269	0.0508197	0.0344595	0.026411	0.0401266	0.0242559	0.0219942	0.021563	0.0538336	0.0170332	0.042501	0.86529	0.261019	0.535749	0.0184234	0.0961807	0.408308	0.957762	2.53775	4	2.027906
269000	-387.7364	-398.46	10.72354	1	2.218049	0.0247271	0.0910704	0.0978173	0.0222252	0.0209659	0.0177105	0.0315857	0.0405232	0.0278472	0.00304546	0.0271804	0.491414	0.153831	0.317071	0.00642588	0.317984	0.676363	1.0746	1.93105	3	1.373441
270000	-388.5264	-398.0369	9.510505	1	0.7594709	0.0212999	0.0827775	0.0373645	0.0373582	0.0103264	0.00541114	0.0452966	0.015054	0.0362191	0.00493546	0.0386509	0.749941	0.165678	0.37166	0.0186291	0.0869104	0.39029	0.94506	2.57774	3	1.640602
271000	-383.3293	-395.0906	11.76127	1	1.808496	0.0116451	0.0683725	0.0180382	0.0135771	0.0264799	0.0214919	0.0530637	0.0195174	0.0225083	0.0220153	0.0224271	0.482577	0.148684	0.363594	0.0166312	0.269291	0.632971	1.06437	2.03337	3	1.310622
272000	-380.351	-395.784	15.43295	1	0.8331021	0.00130184	0.0886391	0.0191096	0.0366129	0.0238926	0.00884436	0.0339118	0.0104054	0.00326468	0.0180038	0.0165724	0.421672	0.0938454	0.246281	0.0186373	0.10258	0.420127	0.965721	2.51157	3	1.040994
273000	-385.9568	-397.088	11.13124	2	1.275092	0.0111859	0.0616846	0.113973	0.0286228	0.0354165	0.0238626	0.012515	0.0200495	0.0152965	0.025662	0.0116432	0.645483	0.158037	0.195836	0.0383296	0.188398	0.54627	1.03395	2.23139	4	1.397597
274000	-387.86	-397.0741	9.214141	2	1.311891	0.0552173	0.0443057	0.0594756	0.0393399	0.0175953	0.0165185	0.0195511	0.0369805	0.00483018	0.0219865	0.0312747	0.728793	0.105369	0.36527	0.0412921	0.194747	0.553925	1.03716	2.21417	4	1.5878
275000	-388.744	-398.8118	10.06784	2	0.3571976	0.0611877	0.0386612	0.0893343	0.00105943	0.0491559	0.0211989	0.0228305	0.0451679	0.0168347	0.217701	0.00990117	0.9049	0.0148841	0.202599	0.0187264	0.0110544	0.149141	0.680476	3.15933	4	1.714142
276000	-385.157	-397.1824	12.02543	10	1.063073	0.077398	0.104462	0.105053	0.0113678	0.033515	0.0162606	0.021811	0.0329902	0.0286461	0.271574	0.0167794	0.653147	0.022399	0.353556	0.0180648	0.149364	0.494922	1.00971	2.346	5	1.767024
277000	-380.8687	-398.7685	17.89975	2	0.6256769	0.0203399	0.0166433	0.0846322	0.0121966	0.00895583	0.0203857	0.0317552	0.0151794	0.0169127	0.0857561	0.0306012	0.463947	0.00541038	0.131186	0.00947	0.0584434	0.326247	0.893874	2.72144	4	0.9533716
278000	-380.7266	-392.8278	12.10125	2	1.56874	0.00111452	0.0775251	0.036436	0.054684	0.0165137	0.0283039	0.0296326	0.0438758	0.0254571	0.153239	0.0186558	0.438888	0.00306649	0.490839	0.0255414	0.235749	0.599612	1.05422	2.11042	4	1.443773
279000	-378.983	-395.9447	16.96163	2	0.5248301	0.017784	0.0495847	0.0443373	0.00509853	0.0284537	0.0106894	0.0121701	0.0309448	0.0196547	0.136844	0.00898755	0.497705	0.00737112	0.175117	0.019051	0.0380771	0.267817	0.837527	2.85658	4	1.063793
280000	-385.4432	-401.6933	16.25004	10	0.7491603	0.0610514	0.0552201	0.0490701	0.0430444	0.0146378	0.0331297	0.0184593	0.021958	0.0286508	0.203202	0.00932811	0.452282	0.0196256	0.415176	0.0179821	0.0847049	0.385831	0.941807	2.58766	5	1.442819
281000	-386.6359	-402.568	15.93214	2	1.71748	0.0559694	0.0198803	0.055043	0.0102098	0.0290315	0.0159917	0.0713114	0.0165268	0.0116841	0.101737	0.025738	0.298697	0.0152928	0.254617	0.0051416	0.257049	0.621162	1.061	2.06079	4	0.9868713
282000	-379.9783	-400.19	20.21174	2	0.2279836	0.016704	0.0228399	0.0701465	0.0111603	0.00827819	0.01294	0.0131291	0.0280329	0.0110248	0.0613486	0.0166059	0.221715	0.0164996	0.186141	0.00299135	0.00123935	0.0513175	0.452702	3.49474	4	0.6995582
283000	-382.6031	-400.5587	17.95564	1	0.9429805	0.0176425	0.0472431	0.0243738	0.0228274	0.0392629	0.0322043	0.0151464	0.029861	0.0102155	0.0921473	0.0170868	0.22798	0.00351094	0.193347	0.00488891	0.125441	0.458916	0.98987	2.42577	3	0.7777375
284000	-385.9615	-401.3274	15.3659	1	0.7589497	0.0299965	0.00360803	0.0607372	0.0116968	0.0358398	0.0211184	0.0295132	0.0255036	0.00606696	0.161964	0.00412158	0.458684	0.0248799	0.162273	0.0191114	0.0867989	0.390066	0.944897	2.57824	3	1.055114
285000	-389.4956	-398.2129	8.717305	2	0.5848	0.0494952	0.0172888	0.217965	0.0480336	0.0299439	0.0328191	0.051295	0.0256676	0.0247137	0.287227	0.0197866	0.544438	0.0117942	0.433758	0.0516646	0.0499889	0.303717	0.873362	2.77293	4	1.845891
286000	-382.7816	-397.8619	15.08035	1	0.8451766	0.0273738	0.0386054	0.0715148	0.0251365	0.0109919	0.0225584	0.0297025	0.00865154	0.00208597	0.157098	0.0351217	0.41078	0.00923758	0.205217	0.0209717	0.105129	0.424706	0.968727	2.50144	3	1.075047
287000	-383.3395	-397.1321	13.7926	2	1.251897	0.0424752	0.0560988	0.0226689	0.000623594	0.0607362	0.0101244	0.0425759	0.0273489	0.00785676	0.153457	0.01569	0.442603	0.0222415	0.28762	0.0417786	0.184332	0.541276	1.03179	2.2426	4	1.233899
288000	-383.2997	-396.4094	13.10976	2	2.262192	0.000232587	0.12215	0.0488108	0.0647429	0.00446158	0.0292186	0.0465404	0.0339204	0.0260801	0.129376	0.00322289	0.487114	0.0112694	0.23041	0.0214258	0.322685	0.680282	1.07535	1.92168	4	1.258976
289000	-388.2853	-399.4874	11.20208	1	0.8898524	0.0312656	0.0675044	0.0741235	0.0635391	0.0293427	0.0347752	0.0318515	0.00804078	0.0477464	0.0919245	0.000669561	0.598894	0.0446209	0.329838	0.00426994	0.114487	0.440943	0.979049	2.46552	3	1.458406
290000	-383.331	-398.5262	15.19518	2	0.9204154	0.00703728	0.0849836	0.0182892	0.0158457	0.017188	0.0110922	0.0242077	0.00772039	0.0347806	0.171487	0.0367468	0.337135	0.0122872	0.335701	0.0181484	0.120814	0.45145	0.985451	2.44228	4	1.13265
291000	-381.0151	-397.9072	16.89217	10	0.6690664	0.0130287	0.121728	0.0321012	0.0683032	0.0178337	0.00582033	0.0165943	0.0203989	0.0144895	0.0823023	0.00910314	0.471675	0.00773862	0.234313	0.00849785	0.067597	0.348562	0.912843	2.671	5	1.123928
292000	-392.8934	-402.116	9.222592	1	5.742627	6.98548e-05	0.0538665	0.0132114	0.00913779	0.0296205	0.0138393	0.0279349	0.0172735	0.0323418	0.218516	0.015641	0.522954	0.0250646	0.18043	0.0111758	0.530275	0.819828	1.08183	1.56807	3	1.171077
293000	-387.9079	-403.7413	15.83337	2	1.596077	0.0714362	0.0329716	0.0962151	0.00328098	0.0274447	0.0222147	0.0285891	0.0120769	0.00819153	0.224973	0.0267727	0.161007	0.0190271	0.269875	0.0105509	0.23979	0.603805	1.0556	2.10081	4	1.014627
294000	-379.9313	-394.2294	14.29817	2	1.231914	0.0147892	0.057067	0.0425261	0.00830055	0.0243674	0.0215739	0.0180974	0.0349009	0.0416585	0.15437	0.0223838	0.522272	0.032578	0.244404	0.0161941	0.180789	0.536863	1.02985	2.25249	4	1.255482
295000	-381.8611	-394.4467	12.5856	1	1.239046	0.00283222	0.0743138	0.00628461	0.0171221	0.0293363	0.0189753	0.0546731	0.013865	0.0184157	0.16768	0.0098536	0.518186	0.0136484	0.310551	0.0293972	0.182058	0.53845	1.03056	2.24894	3	1.285135
296000	-377.238	-395.225	17.98696	10	0.3203699	0.00893887	0.0303824	0.00875789	0.017101	0.0110606	0.0236815	0.0401484	0.0142046	0.020314	0.199563	0.0192659	0.521353	0.00864786	0.350274	0.0042646	0.00709243	0.120406	0.628477	3.24402	5	1.277959
297000	-380.8527	-393.1756	12.32288	2	0.9948	0.0299407	0.027566	0.0955069	0.00460321	0.0227709	0.0167004	0.0302097	0.0136428	0.0160226	0.194354	0.00800716	0.690884	0.0129844	0.225875	0.0258669	0.135915	0.475183	0.999133	2.38977	4	1.414935
298000	-383.8108	-397.2146	13.40386	2	1.256453	0.0458837	0.0714207	0.0158617	0.0369054	0.0293054	0.0226607	0.0454434	0.0251667	0.0247656	0.19998	0.0234073	0.461044	0.00813915	0.212535	0.0424362	0.185134	0.542268	1.03222	2.24037	4	1.264955
299000	-385.4847	-398.6844	13.19969	10	0.2427508	0.0964226	0.035385	0.0873872	0.0108371	0.0136183	0.0269447	0.0166936	0.0454023	0.00601465	0.0881286	0.0302398	0.80242	0.0175362	0.264131	0.0118022	0.00179095	0.061507	0.485947	3.45076	5	1.552964
300000	-390.3228	-401.903	11.58022	2	0.5782115	0.00408615	0.0456623	0.0878314	0.0748954	0.0299134	0.0167661	0.0521258	0.0167441	0.00634454	0.238743	0.0283472	0.571725	0.0260538	0.251301	0.0273764	0.0486475	0.299942	0.869782	2.78163	4	1.477915
301000	-385.2745	-399.7906	14.51611	1	1.767231	0.00320681	0.0973036	0.056412	0.012765	0.0246271	0.0130008	0.0171963	0.012795	0.0191902	0.122768	0.0447643	0.319723	0.0278855	0.256352	0.0112744	0.263812	0.627735	1.0629	2.04555	3	1.039265
302000	-394.1094	-401.7088	7.599381	2	1.541182	0.102726	0.00495536	0.029022	0.0385348	0.0417359	0.0471183	0.0199698	0.00771183	0.00598048	0.188665	0.0475918	0.702585	0.0464645	0.476375	0.0569197	0.231615	0.595271	1.05275	2.12036	4	1.816356
303000	-390.2344	-403.2321	12.99771	1	1.181825	0.002403	0.0545067	0.0929308	0.0177623	0.0399734	0.0383036	0.0500098	0.0214976	0.020131	0.00810643	0.172083	0.28614	0.00269051	0.434836	0.00827111	0.171744	0.525326	1.02463	2.2783	3	1.249645
304000	-387.8107	-397.7276	9.916906	2	1.449605	0.0581907	0.0397301	0.0282955	0.0426148	0.020662	0.052527	0.0777485	0.0596412	0.034118	0.00383707	0.21728	0.550561	0.0330441	0.392055	0.0520525	0.217432	0.579947	1.04732	2.1553	4	1.662358
305000	-375.2975	-394.7961	19.4986	10	0.482403	0.0142849	0.0480172	0.100913	0.00956352	0.0251758	0.0153282	0.0283508	0.010079	0.0184889	0.00698461	0.12284	0.260476	0.0220344	0.190647	0.000947053	0.0301744	0.240273	0.80703	2.92252	5	0.8741302
306000	-377.7605	-399.7885	22.02802	0.2	1.033795	0.0445455	0.0304318	0.0563858	0.00593546	0.019221	0.0504418	0.031561	0.0180887	0.0244833	0.0333246	0.253469	0.53918	0.0155663	0.203439	0.0201682	0.143647	0.486679	1.00538	2.36429	2	1.346241
307000	-365.1433	-398.0319	32.88864	0.2	0.9765895	0.0201136	0.0824883	0.0491786	0.000791044	0.047479	0.0256734	0.016805	0.0396686	0.00623703	0.0226202	0.162457	0.511361	0.00475781	0.580333	0.0134975	0.132259	0.4696	0.99601	2.40213	2	1.583462
308000	-359.5478	-396.8742	37.32639	0.05	0.6157433	0.00778359	0.048049	0.0233186	0.00137778	0.0196898	0.0140681	0.0327707	0.0285146	0.0213617	0.00900674	0.107138	0.288594	0.032908	0.225446	0.00940299	0.0563705	0.320911	0.889143	2.73358	1	0.8694298
309000	-345.6786	-398.3001	52.62152	0.2	1.691491	0.0215903	0.0765808	0.0136606	0.014406	0.0304612	0.023247	0.0751354	0.0241132	0.0194834	0.0289616	0.235449	0.242192	0.0422082	0.496256	0.0121381	0.253447	0.61761	1.05993	2.06901	2	1.355883
310000	-350.6854	-396.9834	46.29799	0.05	1.669574	0.0348266	0.0402134	0.0304195	0.0224427	0.0258266	0.0162768	0.0138601	0.00465661	0.0178427	0.0173871	0.15498	0.434969	0.0388807	0.361282	0.0376835	0.25037	0.614547	1.059	2.07608	1	1.251547
311000	-356.9065	-402.5786	45.67209	0.05	1.079143	0.0379307	0.0337225	0.117747	0.0943253	0.058822	0.00415685	0.0587208	0.0209499	0.0169384	0.0191679	0.303121	0.481641	0.0441168	0.389134	0.0140258	0.152469	0.499313	1.01197	2.33625	1	1.694519
312000	-336.2522	-395.4231	59.17093	0.05	2.198112	0.0420112	0.0789534	0.0713281	0.0049595	0.0419177	0.0339824	0.051394	0.0380626	0.021187	0.00161993	0.351231	0.370953	0.0454592	0.433823	0.00776072	0.315829	0.674552	1.07424	1.93538	1	1.594642
313000	-330.5119	-397.1864	66.67457	0.05	1.075102	0.0119752	0.0598079	0.0132484	0.0606965	0.0249621	0.0226599	0.0302617	0.0598242	0.00827889	0.0277188	0.15056	0.334544	0.00818701	0.252285	0.00681578	0.151691	0.498217	1.01141	2.33868	1	1.071826
314000	-323.1266	-397.369	74.24233	0.05	1.145829	0.0126168	0.0576055	0.0415296	0.0149245	0.0142209	0.00871398	0.0353783	0.0295534	0.0242441	0.0208086	0.11388	0.318336	0.0351044	0.203109	0.0226165	0.165099	0.516588	1.02051	2.2978	1	0.9526424
315000	-333.027	-394.2016	61.17462	0.05	0.7646232	0.0197208	0.0554689	0.113014	0.0075671	0.0366527	0.0100206	0.0271898	0.0235575	0.00479088	0.0259528	0.214579	0.919763	0.0194794	0.162455	0.0256176	0.0880119	0.392491	0.946649	2.57285	1	1.665828
316000	-354.1549	-409.1875	55.03254	0.05	0.9318911	0.031587	0.0478452	0.081499	0.0868981	0.025384	0.0171127	0.0396267	0.0426083	0.0564656	0.0615471	0.135519	0.301273	0.0406356	0.451045	0.0620162	0.123172	0.455277	0.987729	2.43382	1	1.481063
317000	-340.7544	-394.5983	53.84382	0.05	1.77652	0.0217752	0.0585293	0.0437589	0.0119453	0.0104193	0.0277692	0.0376004	0.0239902	0.0139671	0.0206432	0.178966	0.567804	0.00996072	0.258405	0.0167468	0.265056	0.62893	1.06324	2.04277	1	1.302281
318000	-332.2837	-398.0258	65.74208	0.05	1.160429	0.0081949	0.051782	0.0324544	0.0394073	0.0335248	0.0503339	0.0241664	0.0617542	0.00402672	0.0092908	0.156917	0.82497	0.016512	0.371794	0.0540207	0.167809	0.520179	1.02222	2.2898	1	1.739149
319000	-326.6404	-396.6437	70.00334	0.05	1.332501	0.0255178	0.0616697	0.000618954	0.121457	0.0566826	0.0330549	0.041733	0.0503354	0.0159734	0.0404026	0.333569	0.606973	0.0132866	0.634685	0.0197235	0.19825	0.558074	1.03886	2.20482	1	2.055682
320000	-321.4648	-392.9359	71.47109	0.05	0.9994018	0.00391768	0.0996896	0.021383	0.0102297	0.00588105	0.0113796	0.0391445	0.034287	0.0227299	0.0248266	0.138758	0.634785	0.0167007	0.298326	0.0157547	0.136834	0.476572	0.999901	2.38669	1	1.377793
321000	-316.9324	-394.4894	77.55692	0.05	1.365058	0.00236823	0.0653161	0.00267057	0.00397968	0.0225281	0.0174875	0.0588389	0.0174266	0.0210622	0.0243722	0.20901	0.414887	0.0234479	0.348656	0.00842849	0.203704	0.564437	1.04141	2.19045	1	1.240479
322000	-313.7684	-400.7946	87.02617	0.05	0.992252	0.0305793	0.0659528	0.0319052	0.0452973	0.0103122	0.0488729	0.0346036	0.0187818	0.00200324	0.0175452	0.168301	0.334847	0.00910937	0.164835	0.0571209	0.135405	0.474411	0.998704	2.39148	1	1.040067
323000	-309.4614	-396.1716	86.71026	0.05	0.9497371	0.0161155	0.038104	0.0375416	0.000531234	0.0237161	0.0220587	0.0490294	0.0195659	0.0205124	0.00214114	0.0179333	0.349462	0.0194486	0.1884	0.169537	0.126819	0.461105	0.991145	2.42093	1	0.9740974
324000	-306.5452	-397.6518	91.10663	0.05	1.043932	0.0264683	0.0657496	0.00121418	0.00249499	0.0203264	0.00811366	0.0357848	0.0162822	0.0205203	0.0462257	0.0137566	0.43206	0.0125941	0.445725	0.116457	0.145635	0.48957	1.00691	2.35788	1	1.263773
325000	-300.4917	-395.159	94.66736	0.05	1.619414	0.00266882	0.0605312	0.0402381	0.0156477	0.0371054	0.00990807	0.0473976	0.0547852	0.0107888	0.0443555	0.0114585	0.305442	0.00237238	0.295855	0.168353	0.243194	0.607297	1.05673	2.09278	1	1.106907
326000	-302.6836	-400.1946	97.511	0.05	0.395976	0.010825	0.0621904	0.000186494	0.00342428	0.0386695	0.0157471	0.0453789	0.0192608	0.0230649	0.0405411	0.0350063	0.439066	0.0144268	0.319204	0.171429	0.0161382	0.178744	0.726889	3.07823	1	1.23842
327000	-289.4222	-397.5062	108.084	0.05	1.233728	0.00665147	0.0394426	0.0178903	0.0356437	0.0205258	0.0234084	0.0265954	0.0312768	0.00706867	0.0239642	0.0204297	0.144379	0.0174534	0.179995	0.130832	0.181112	0.537267	1.03003	2.25159	1	0.7255566
328000	-310.9935	-397.0589	86.06537	0.05	0.9658058	0.00962031	0.103839	0.0319648	0.042027	0.0333314	0.0137615	0.0310866	0.0696266	0.00691914	0.0323404	0.00934706	0.762346	0.0226894	0.736758	0.335038	0.130082	0.466227	0.994095	2.4096	1	2.240695
329000	-293.1776	-401.8763	108.6987	0.05	1.668337	0.0376011	0.0428461	0.00762717	0.0456773	0.0224581	0.0080954	0.0421717	0.0237251	0.0201653	0.0102887	0.0231331	0.234857	0.00408395	0.142258	0.127984	0.250195	0.614372	1.05895	2.07648	1	0.792972
330000	-291.4179	-395.9866	104.5686	0.05	0.7867663	0.0344801	0.0595607	0.0812565	0.0283184	0.00998831	0.0279722	0.0812448	0.0465863	0.0231557	0.00268236	0.0320078	0.550637	0.0226618	0.292799	0.228067	0.0927398	0.401751	0.953219	2.55229	1	1.521418
331000	-280.4804	-396.6148	116.1344	0.05	0.5202382	0.0352091	0.0427865	0.00502577	0.0562496	0.0109476	0.00823402	0.0106834	0.0342744	0.0124903	0.0103408	0.00838218	0.409107	0.0113479	0.331447	0.0663107	0.0371973	0.264923	0.834453	2.86343	1	1.052836
332000	-281.8827	-394.776	112.8934	0.05	0.618889	0.0745617	0.00831475	0.0234584	0.0144678	0.00963383	0.0116986	0.0435404	0.0237046	0.0279703	0.0195733	0.00299078	0.593262	0.0252286	0.350563	0.156086	0.0570258	0.32261	0.890658	2.72971	1	1.385055
333000	-288.1486	-401.9916	113.843	0.05	1.949518	0.0122554	0.0681276	0.0379288	0.0539758	0.0275087	0.0185496	0.0272553	0.0263178	0.00888956	0.0171422	0.0236152	0.155489	0.0286041	0.140068	0.0682159	0.287173	0.649536	1.06867	1.99462	1	0.7139422
334000	-292.9043	-397.204	104.2997	0.05	0.5862945	0.0873337	0.0231597	0.027185	0.00798657	0.0417881	0.0303474	0.0279949	0.0274384	0.0276254	0.021465	0.02623	0.848427	0.0198713	0.212449	0.311161	0.0502941	0.304568	0.874162	2.77098	1	1.740462
335000	-281.2102	-397.2987	116.0886	0.05	1.08737	0.0307327	0.00185191	0.0505966	0.0304355	0.00504051	0.01736	0.0234275	0.0215071	0.00893041	0.00807398	0.0181892	0.555594	0.026013	0.187133	0.123394	0.15405	0.501525	1.01309	2.33133	1	1.108278
336000	-292.5803	-403.5224	110.9421	0.05	1.757875	0.0377722	0.0553282	0.13599	0.0491973	0.0405893	0.043572	0.0212975	0.0299061	0.014676	0.0893277	0.00265442	0.47083	0.0413138	0.222333	0.168059	0.262554	0.626521	1.06256	2.04837	1	1.422846
337000	-294.8988	-397.6647	102.766	0.05	2.591749	0.0480133	0.138947	0.186305	0.00211699	0.0275583	0.0651806	0.0590959	0.0450799	0.0323287	0.0272354	0.0166777	0.454704	0.0250849	0.650296	0.254823	0.354986	0.706086	1.0796	1.85933	1	2.033447
338000	-268.3297	-390.8801	122.5504	0.05	0.5110871	0.00508983	0.0895689	0.00420477	0.00420869	0.0133261	0.0203317	0.0386234	0.0229133	0.0161417	0.00979588	0.00664651	0.272166	0.0163138	0.635361	0.205923	0.0354606	0.259092	0.828171	2.87728	1	1.360615
339000	-273.2163	-395.8067	122.5905	0.05	0.6402953	0.0199859	0.0455671	0.0494454	0.0184066	0.0255347	0.0191735	0.0144168	0.0290584	0.0301768	0.00461803	0.0259583	0.227224	0.0170185	0.225425	0.154953	0.0615112	0.333944	0.900562	2.70398	1	0.906961
340000	-267.5667	-392.2826	124.7159	0.05	0.7246453	0.0129576	0.0508468	0.00800059	0.00356019	0.00882883	0.0142772	0.0230874	0.0344874	0.00617359	0.0143183	0.0170059	0.273099	0.0141289	0.285748	0.118659	0.0794583	0.37493	0.93367	2.61194	1	0.8851788
341000	-277.3006	-397.5789	120.2783	0.05	0.9041801	0.0278874	0.0379105	0.0478868	0.0400694	0.0268901	0.0308754	0.049383	0.00356476	0.0106131	0.0052146	0.0154821	0.249566	0.0190226	0.390965	0.109895	0.117461	0.445927	0.982112	2.4545	1	1.065225
342000	-278.0524	-396.9557	118.9033	0.05	0.7397838	0.0126124	0.0385268	0.00290007	0.0217577	0.0224802	0.0261578	0.0389279	0.0235628	0.0472854	0.00844565	0.00944312	0.214089	0.00719386	0.37416	0.216168	0.0826983	0.381712	0.938764	2.59683	1	1.063711
