Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
26000	-101.1079	-130.2979	29.19	1000	2.081452	0.147235	0.159862	0.00408981	0.0797512	0.0250825	0.0783477	0.0571712	0.0507298	0.154273	0.0270517	0.0398653	0.016307	0.00112382	0.0213554	0.0262348	0.0116913	0.299164	0.0310175	0.0135527	0.122511	0.0331811	0.0243728	0.18746	0.302808	0.663405	1.0719	1.96189	6	1.611432
27000	-120.4794	-128.6489	8.169527	1	2.148742	0.0341486	0.0983696	0.221273	0.0841729	0.0309315	0.0584416	0.00515893	0.097853	0.145141	0.109175	0.000523495	0.0957373	0.0162973	0.10528	0.093026	0.0861575	0.0383107	0.244443	0.0350072	0.353631	0.056379	0.108506	0.254811	0.310406	0.669953	1.0733	1.94634	3	2.372775
28000	-99.60492	-122.2855	22.68055	1000	1.16145	0.0291439	0.0251438	0.036355	0.0811669	0.0228144	0.0849167	0.00843885	0.07192	0.122013	0.060053	0.171745	0.0397098	0.0263933	0.116747	0.363473	0.134585	0.0893105	0.0418521	0.0591143	0.447728	0.0801974	0.0854371	0.301084	0.167998	0.520427	1.02233	2.28924	6	2.499342
29000	-108.0615	-127.8122	19.7507	10	0.855997	0.0133537	0.0606512	0.0999652	0.223934	0.0194101	0.0233567	0.0690815	0.18013	0.0922845	0.0191131	0.017079	0.0117282	0.00616549	0.0431258	0.0793947	0.00678976	0.0334758	0.0965599	0.11136	0.0371047	0.0517347	0.22391	0.349835	0.107406	0.428738	0.97134	2.49252	5	1.869543
30000	-110.7316	-136.4736	25.74209	1000	1.932215	0.0296573	0.144991	0.0270444	0.214474	0.241226	0.00591499	0.0678348	0.0278449	0.176269	0.0682176	0.140619	0.0430989	0.0665741	0.124614	0.264222	0.0294274	0.0476891	0.0373989	0.0434107	0.0962126	0.0595399	0.0368765	0.329755	0.285047	0.647606	1.0682	1.99915	6	2.322913
31000	-115.5215	-130.3196	14.79807	2	2.504043	0.0632117	0.0995896	0.0841681	0.0499522	0.084242	0.148756	0.058144	0.0339481	0.145576	0.175139	0.0339944	0.0498532	0.0103199	0.0809118	0.149915	0.0222819	0.037663	0.0716838	0.0285198	0.11287	0.00350953	0.0132353	0.2487	0.34684	0.699755	1.07867	1.87473	4	1.806186
32000	-101.1095	-122.1518	21.04239	10	0.7588293	0.0211828	0.0536972	0.0133806	0.179524	0.0279136	0.0173904	0.00160905	0.010192	0.0293157	0.15268	0.00263603	0.028886	0.00755384	0.0700725	0.19673	0.0918305	0.0481584	0.131933	0.0542375	0.211298	0.153222	0.0437002	0.155351	0.0867732	0.390015	0.94486	2.57835	5	1.702495
33000	-100.9929	-123.4078	22.41487	10	2.270527	0.000264987	0.0809711	0.0248783	0.057386	0.00145474	0.0296769	0.00487158	0.0395551	0.0363445	0.0394824	0.0397511	0.023565	0.00377702	0.168465	0.0833334	0.0315145	0.037416	0.0911381	0.106535	0.0897611	0.115565	0.0829732	0.0680445	0.323562	0.681008	1.07549	1.91994	5	1.256724
34000	-108.1775	-125.5434	17.36596	1000	3.514899	0.163384	0.0364705	0.18804	0.148535	0.0151809	0.011592	0.0927973	0.0282222	0.233725	0.0133016	0.112635	0.00793311	0.0222155	0.136214	0.348147	0.08321	0.254508	0.224854	0.0584301	0.284881	0.242387	0.0465846	0.061226	0.42555	0.756565	1.0841	1.73379	6	2.814474
35000	-104.8668	-127.6129	22.7461	10	0.5579955	0.0550904	0.0657825	0.197946	0.2105	0.0104665	0.0487616	0.0227614	0.0100632	0.095479	0.014088	0.0093569	0.0208244	0.0125517	0.0990798	0.0980941	0.185299	0.0742387	0.00376614	0.00209586	0.00440384	0.00507322	0.133825	0.0744883	0.0445772	0.288101	0.858277	2.80904	5	1.454035
36000	-98.47068	-122.2595	23.78883	1000	2.414437	0.03232	0.0422747	0.147001	0.16668	0.20466	0.0255056	0.172807	0.060676	0.0396675	0.0323202	0.0466147	0.031564	0.0159559	0.0936327	0.275761	0.283249	0.117836	0.0425886	0.119381	0.0313899	0.265976	0.00988722	0.047478	0.338191	0.692907	1.07759	1.89131	6	2.305227
37000	-100.7393	-125.2661	24.52673	1000	0.4777492	0.00873064	0.0649807	0.092477	0.238035	0.155965	0.10077	0.00645861	0.157526	0.0314925	0.0350325	0.0805346	0.0101606	0.0783081	0.24163	0.156805	0.448328	0.12544	0.08854	0.13679	0.0140088	0.0489808	0.0665528	0.130993	0.0293415	0.237142	0.803378	2.93014	6	2.518539
38000	-95.88615	-124.4982	28.612	1000	0.4657159	0.0486443	0.0452744	0.0557659	0.186831	0.0904287	0.0628443	0.0202911	0.0227604	0.156045	0.0277346	0.0402525	0.0573274	0.0115115	0.300993	0.0289783	0.211118	0.203076	0.149126	0.138625	0.0289167	0.0281657	0.0259854	0.0343405	0.0272232	0.228946	0.793625	2.95021	6	1.975034
