Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
530000	-431.004	-562.7783	131.7743	10	0.234605	0.184493	0.0121055	0.0239277	0.00909432	0.12678	0.0485417	0.00975284	0.013155	0.0995174	0.560026	0.072542	0.0852713	0.00959411	0.00494827	0.198958	0.267121	0.0521823	0.00507888	0.0356185	0.139515	0.0383891	0.00251591	0.0850077	0.0590474	0.00408174	0.0436145	0.0711266	0.00147022	0.0558197	0.467876	3.47483	5	2.262005
531000	-427.1169	-562.508	135.3911	10	0.2260077	0.0549055	0.0665403	0.0698108	0.00543693	0.0803094	0.0647042	0.0056024	0.0136171	0.0963615	0.501444	0.14133	0.0035469	0.0198643	0.00595834	0.12133	0.0887189	0.0708995	0.0470621	0.0247364	0.362978	0.0756605	0.0106994	0.116296	0.0857074	0.281255	0.048714	0.0199288	0.00117547	0.0499969	0.448089	3.50074	5	2.483417
532000	-431.416	-565.0569	133.6409	10	0.5738706	0.103789	0.0544904	0.122617	0.00430016	0.0999154	0.161347	0.0316601	0.00888178	0.204583	0.360072	0.0969636	0.00807938	0.00506982	0.0577368	0.153154	0.0753578	0.0266588	0.16055	0.333087	0.375706	0.0796573	0.138062	0.163226	0.0021534	0.0498714	0.00857196	0.123276	0.0477675	0.297432	0.86738	2.78742	5	3.008839
533000	-428.7944	-555.9926	127.1982	10	0.3030223	0.243244	0.0871948	0.0147135	0.0455487	0.285689	0.0347667	0.0381696	0.00908614	0.0678667	0.634021	0.0837913	0.00936	0.00931076	0.00459485	0.331178	0.0367357	0.0156272	0.109237	0.0629319	0.489472	0.0222679	0.0252559	0.132683	0.0576799	0.0475317	0.0851257	0.0721719	0.00554368	0.106848	0.600844	3.28676	5	3.055255
534000	-429.1013	-556.2631	127.1618	10	0.4341569	0.0797822	0.0325367	0.027474	0.0144016	0.29188	0.0950642	0.0252521	0.0561428	0.210152	1.18046	0.0705027	0.0198143	0.0150716	0.0155507	0.100119	0.0129816	0.0575767	0.033502	0.0517904	0.624014	0.171997	0.0835941	0.102159	0.289844	0.15912	0.0553148	0.00858912	0.0219346	0.206779	0.765747	3.00554	5	3.884684
535000	-431.5269	-567.1696	135.6427	10	0.3682025	0.00184592	0.0143797	0.0659679	0.0236942	0.0617736	0.0823919	0.00643425	0.00551157	0.151218	0.422691	0.139742	0.0454878	0.0189278	0.0124662	0.252769	0.0165103	0.0393411	0.0425596	0.12394	0.702764	0.00641584	0.0428016	0.167519	0.0724129	0.045965	0.019346	0.0134382	0.012407	0.157635	0.694445	3.13551	5	2.598314
536000	-434.4047	-566.2611	131.8564	10	0.5494884	0.124355	0.0345135	0.0749141	0.0852438	0.204507	0.0699324	0.0730811	0.000535139	0.133787	0.856388	0.0612175	0.0541023	0.0153812	0.0347269	0.247859	0.0340001	0.00837814	0.0261509	0.070863	0.287009	0.101785	0.089572	0.0285983	0.0221383	0.0351639	0.00895076	0.0388691	0.0428872	0.283001	0.853187	2.82093	5	2.822023
537000	-425.2118	-564.9819	139.77	10	0.2317263	0.0439302	0.087905	0.0175243	0.0198074	0.130262	0.0782973	0.0135883	0.0442096	0.0803251	0.542478	0.142768	0.0421536	0.0317591	0.0106283	0.206374	0.0749547	0.015738	0.37773	0.253477	0.0128598	0.0672385	0.0151235	0.00557017	0.0841183	0.0727849	0.0939359	0.0369271	0.00136663	0.0538483	0.461333	3.48345	5	2.602468
538000	-433.62	-565.9756	132.3556	10	0.7110567	0.311939	0.0775711	0.0384127	0.0748205	0.085612	0.0697727	0.0254571	0.0201386	0.208514	0.715724	0.0803374	0.0224121	0.0121542	0.0159816	0.0934326	0.0973346	0.137986	0.0289718	0.469843	0.10543	0.131855	0.0226118	0.0370192	0.0700251	0.0198173	0.0232432	0.137951	0.0765514	0.368701	0.928898	2.62585	5	3.134367
539000	-421.6796	-554.6972	133.0176	10	0.4160083	0.0247896	0.0169938	0.0800861	0.0571916	0.0967922	0.0661935	0.0446679	0.0163541	0.201781	0.58218	0.134723	0.00202898	0.00163931	0.044006	0.173379	0.465544	0.0833713	0.0681762	0.0810216	0.210361	0.0261427	0.0406061	0.0943097	0.0724729	0.0232594	0.0622883	0.144539	0.01909	0.19361	0.748038	3.03926	5	2.914899
540000	-442.8079	-561.2424	118.4345	10	0.4353229	0.206099	0.00981161	0.0760018	0.00529724	0.144847	0.0558201	0.0398646	0.027035	0.258885	0.713737	0.103377	0.0136126	0.00549001	0.0013486	0.214618	0.552688	0.00924874	0.0123765	0.0897126	0.162837	0.0285738	0.0431601	0.0607058	0.108452	0.0730218	0.0372943	0.0423645	0.0221226	0.207615	0.76684	3.00342	5	3.096279
541000	-444.8103	-568.5458	123.7356	10	0.5521837	0.153022	0.0513733	0.102842	0.0643942	0.239946	0.208191	0.00781142	0.0293554	0.427809	0.981366	0.123716	0.00399399	0.0448163	0.0126068	0.137944	0.0804313	0.0293586	0.00737706	0.022499	0.0392932	0.441654	0.114595	0.0571623	0.0458444	0.204087	0.0938693	0.0863828	0.0434211	0.284624	0.854816	2.81714	5	3.811743
542000	-429.4077	-561.4551	132.0475	10	0.3381103	0.353357	0.0251682	0.0548813	0.0195567	0.187187	0.0936426	0.045644	0.0148014	0.113792	0.821199	0.108183	0.00106294	0.0149778	0.0288433	0.109528	0.197991	0.0912116	0.0941554	0.10696	0.00751609	0.466817	0.0452427	0.0515412	0.057622	0.0157024	0.0799224	0.0156578	0.00888937	0.134287	0.65459	3.20223	5	3.222164
543000	-414.8701	-559.4568	144.5867	10	0.1835376	0.235268	0.0397724	0.0471449	0.0149418	0.117654	0.0363681	0.00665996	0.0624121	0.120227	0.486456	0.0751376	0.022966	0.0332634	0.00813326	0.0189682	0.0396516	0.0702657	0.00170793	0.00236003	0.13291	0.260792	0.146284	0.00555907	0.0749804	0.0664243	0.00888521	0.0750198	0.00028591	0.0248507	0.339349	3.63551	5	2.210213
544000	-435.3405	-562.3295	126.9891	10	1.37148	0.106337	0.0234948	0.0395982	0.0681819	0.276577	0.0970683	0.0673622	0.0440429	0.160944	0.454629	0.175385	0.0219731	0.0102283	0.0265729	0.302678	0.18959	0.0867163	0.033305	0.0405725	0.121753	0.576956	0.0569368	0.0775358	0.142276	0.0182341	0.144449	0.139752	0.204769	0.565666	1.04189	2.18768	5	3.50315
545000	-439.2541	-568.0916	128.8374	10	0.5009976	0.0182126	0.034383	0.12205	0.0425986	0.101564	0.0168558	0.0438959	0.0571003	0.338934	0.654285	0.177728	0.0330373	0.00402076	0.0525833	0.173458	0.30789	0.23773	0.0330867	0.0636358	0.097701	0.00171165	0.0879732	0.211221	0.0449115	0.0292502	0.10501	0.0369262	0.0335728	0.252567	0.820993	2.89287	5	3.127754
546000	-421.2978	-562.4826	141.1848	10	0.1968156	0.0530965	0.0295216	0.0305654	0.0256964	0.165421	0.0262102	0.000600974	0.0345226	0.184241	0.434707	0.0803776	0.0177804	0.0176161	0.00651926	0.0901675	0.0241758	0.439813	0.0181285	0.11443	0.0170027	0.0207105	0.0509268	0.0567049	0.0411037	0.0393806	0.0326622	0.194028	0.000475048	0.0319588	0.375296	3.59227	5	2.246111
547000	-421.4681	-558.5097	137.0416	10	0.2304259	0.141115	0.000637429	0.0285188	0.0515339	0.0919408	0.0802133	0.0162407	0.000931604	0.143604	0.631672	0.102721	0.0332827	0.0162254	0.020964	0.218587	0.114635	0.270518	0.095691	0.0862122	0.00681891	0.0232988	0.0635164	0.0394311	0.110847	0.0209116	0.00872551	0.0729503	0.00132147	0.0529647	0.45835	3.48736	5	2.491743
548000	-445.3119	-575.0916	129.7798	10	0.2831418	0.310448	0.0613413	0.0841127	0.00855145	0.114832	0.0985293	0.0200435	0.0526453	0.00701284	1.00772	0.0672864	0.0981087	0.0451076	0.0200839	0.0982158	0.100983	0.106827	0.129342	0.00227163	0.0143815	0.0830776	0.120565	0.054185	0.0228101	0.0360455	0.0421953	0.0726582	0.00402767	0.0914626	0.566375	3.33814	5	2.87938
549000	-419.9083	-552.9495	133.0412	10	0.3229598	0.010387	0.0581671	0.065327	0.00853126	0.130431	0.0731235	0.0136196	0.0284232	0.149868	0.554196	0.0574651	0.0396806	0.0178001	0.00451804	0.146084	0.0723012	0.0208493	0.163151	0.0461681	0.0170887	0.043713	0.570118	0.0328329	0.0507077	0.206567	0.00814975	0.0850256	0.00734148	0.122434	0.63242	3.2378	5	2.674294
550000	-420.1466	-559.3229	139.1763	10	0.3659205	0.0150117	0.035788	0.128313	0.0284676	0.0971615	0.0352019	0.0253111	0.0226118	0.16664	0.422548	0.111501	0.0127974	0.0177415	0.00223147	0.126464	0.0426348	0.171177	0.0282505	0.196058	0.0345213	0.0357137	0.307161	0.0844166	0.0524195	0.0574762	0.0295574	0.00995621	0.0121205	0.155879	0.691603	3.1404	5	2.297133
551000	-427.7803	-558.4687	130.6885	10	0.2926824	0.0728374	0.0137567	0.0923721	0.0184987	0.164007	0.0770333	0.00962058	0.0251271	0.0281177	0.369498	0.073364	0.0370069	0.0163041	0.0015226	0.0859677	0.0350515	0.0146187	0.00780331	0.0570694	0.0836635	0.100596	0.124497	0.0592058	0.0591085	0.0223354	0.085591	0.507168	0.00472052	0.0988158	0.583307	3.31316	5	2.241742
552000	-424.1027	-557.2518	133.1492	10	0.2986942	0.286068	0.0565676	0.0579137	0.0922355	0.101234	0.0749807	0.0417938	0.0191919	0.116958	0.821342	0.0710037	0.034987	0.0464659	0.0195689	0.135667	0.197476	0.0692629	0.0437433	0.0106248	0.00708651	0.0625545	0.0258259	0.015233	0.076679	0.0258642	0.0575277	0.579555	0.00518998	0.10348	0.593603	3.29773	5	3.147411
553000	-432.9483	-561.2872	128.3389	10	0.5249419	0.144912	0.0832282	0.0618286	0.0257984	0.132667	0.115279	0.0407744	0.0153934	0.156434	0.91567	0.197405	0.00301841	0.00500993	0.0193317	0.135593	0.0311308	0.0415522	0.00996263	0.171572	0.0996489	0.0501297	0.126306	0.438284	0.0139807	0.0620001	0.0736115	0.0729785	0.0380986	0.267887	0.837601	2.85641	5	3.243499
554000	-438.5166	-568.298	129.7814	10	0.8193243	0.186596	0.086786	0.0861876	0.0345058	0.156586	0.112939	0.0102795	0.0121696	0.00272394	0.520891	0.186372	0.0370789	0.0131678	0.00509904	0.133648	0.369686	0.0535244	0.129214	0.0169363	0.0819476	0.0128582	0.096596	0.104999	0.060425	0.0921154	0.0835465	0.12678	0.0996636	0.414799	0.962169	2.52337	5	2.813658
555000	-426.9471	-557.4619	130.5148	10	0.534414	0.112804	0.00792877	0.0890688	0.10188	0.107715	0.113164	0.0444355	0.00844898	0.253131	1.03161	0.203659	0.027615	0.0115851	0.0350152	0.151198	0.103173	0.058104	0.0705504	0.0207127	0.0455395	0.0474688	0.107371	0.0174919	0.00354291	0.229805	0.016406	0.497922	0.03993	0.27379	0.843779	2.8425	5	3.517339
556000	-425.4222	-554.2999	128.8777	10	0.2484209	0.143941	0.0241352	0.0367068	0.0700175	0.0200908	0.0931617	0.0219479	0.0317575	0.199962	0.673788	0.0995874	0.043362	0.00971292	0.0502341	0.168688	0.958681	0.0738558	0.0162436	0.122848	0.000858062	0.0993092	0.083375	0.133636	0.0307935	0.0435793	0.00342674	0.0443576	0.00203898	0.065552	0.498144	3.43427	5	3.298058
557000	-429.1949	-565.8381	136.6432	10	0.3437078	0.111394	0.0548821	0.0786177	0.0151763	0.0951534	0.0681309	0.0456715	0.0237252	0.111647	0.404472	0.0746722	0.0459771	0.0303962	0.0241821	0.173804	0.367819	0.0976804	0.0133747	0.00362706	0.0277797	0.00856127	0.00242686	0.0028832	0.0250946	0.0749263	0.157261	0.0346886	0.00949988	0.138655	0.662408	3.18944	5	2.174024
558000	-422.2696	-556.9543	134.6846	10	0.6800782	0.0531401	0.0401663	0.0466018	0.0245698	0.0798618	0.109721	0.00174629	0.0376762	0.208413	0.606462	0.163176	0.0370577	0.00427482	0.0139578	0.15577	0.359636	0.128473	0.043786	0.0323054	0.00676136	0.0330101	0.0847052	0.0685995	0.09355	0.0640073	0.0960257	0.100446	0.069939	0.353977	0.917256	2.65883	5	2.693899
559000	-425.8867	-564.4229	138.5361	10	0.2547988	0.175931	0.0438845	0.0586194	0.0527649	0.0833974	0.0309235	0.00937726	0.0064763	0.150438	0.6707	0.0621649	0.0331506	0.00755351	0.00246345	0.18628	0.282114	0.06114	0.0483376	0.0144727	0.0324866	0.0307117	0.0875629	0.0890242	0.0185165	0.0616023	0.0168499	0.0365747	0.00234299	0.0701768	0.511497	3.41598	5	2.353519
560000	-428.3438	-560.9659	132.6222	10	0.9597333	0.0212044	0.0546767	0.0399961	0.0803544	0.198138	0.0944049	0.0748632	0.0525471	0.118465	0.888705	0.1604	0.0973464	0.0184527	0.00801123	0.122757	0.392962	0.100639	0.174288	0.257051	0.119687	0.157132	0.045958	0.0935622	0.0212999	0.0548575	0.0409616	0.0234167	0.128851	0.464305	0.992994	2.41385	5	3.512139
561000	-416.1731	-559.9452	143.772	10	0.3964265	0.323521	0.0407417	0.0545223	0.0167774	0.195476	0.0621201	0.01184	0.0187072	0.179928	0.632952	0.0653016	0.0300745	0.0266364	0.0142344	0.14912	0.198985	0.0108665	0.134917	0.0584426	0.00967764	0.0801334	0.109262	0.0319567	0.0447751	0.0510902	0.0444367	0.0324969	0.0162023	0.179082	0.727385	3.07733	5	2.628993
562000	-427.2632	-565.4944	138.2312	10	1.109168	0.281688	0.00331882	0.0405965	0.115096	0.129539	0.0755958	0.0183782	0.0168757	0.218207	0.790924	0.129517	0.0127549	0.0119873	0.0218592	0.158001	0.0209859	0.643923	0.0706278	0.0216735	0.0609288	0.0725356	0.12493	0.00328525	0.112342	0.0291048	0.124707	0.0988737	0.158207	0.507273	1.01597	2.31855	5	3.408257
563000	-428.9731	-560.4377	131.4646	10	0.8268166	0.368137	0.0823265	0.13996	0.048061	0.111459	0.0416707	0.0306457	0.0349687	0.214553	1.07608	0.0786644	0.0649779	0.00193772	0.00096227	0.270481	0.0605714	0.481493	0.0508669	0.0541975	0.0173785	0.167834	0.0295541	0.0114361	0.0994914	0.0864689	0.0170134	0.00150907	0.101251	0.417711	0.964117	2.51692	5	3.642699
564000	-433.2911	-566.9995	133.7084	10	0.5606515	0.298662	0.0623041	0.044813	0.0238316	0.182382	0.015339	0.0272352	0.051383	0.275857	0.608414	0.120216	0.00592772	0.0335941	0.00229479	0.270081	0.0207705	0.0455795	0.0168681	0.00594816	0.0321755	0.0987594	0.100191	0.266764	0.0401211	0.0233562	0.148293	0.04528	0.0451078	0.289679	0.859835	2.80538	5	2.866441
565000	-413.5571	-553.4868	139.9297	10	0.2440286	0.0228895	0.05893	0.059205	0.0232609	0.115515	0.084264	0.0220538	0.000811272	0.082675	0.775472	0.111616	0.00907841	0.0136103	0.00484164	0.114504	0.0566743	0.0211718	0.152368	0.126988	0.054683	0.00321216	0.0200091	0.0125043	0.0740499	0.116846	0.405389	0.0366182	0.00184504	0.0624127	0.488722	3.44702	5	2.579241
566000	-417.4301	-560.1387	142.7086	10	0.3050783	0.062978	0.0288289	0.0475283	0.0206885	0.0576705	0.0464055	0.0296203	0.00678887	0.193994	0.761644	0.0682552	0.0136236	0.0431966	0.0177695	0.12323	0.0504241	0.0394755	0.111077	0.0623656	0.00210113	0.024983	0.064974	0.00876585	0.208956	0.252802	0.229355	0.0643436	0.00571629	0.108451	0.604233	3.2816	5	2.641845
567000	-446.4565	-569.7678	123.3113	10	0.4180873	0.0938114	0.00642823	0.102525	0.0190874	0.174892	0.113615	0.0705307	0.0157669	0.116423	0.415202	0.140491	0.100836	0.0051141	0.0306828	0.219452	0.0282122	0.0104707	0.135938	0.107347	0.0130663	0.130698	0.346837	0.101913	0.0300487	0.0456301	0.0495	0.0259821	0.0194079	0.195133	0.750134	3.03532	5	2.650501
568000	-421.5556	-557.0812	135.5255	10	0.2182474	0.0329674	0.0300452	0.0595262	0.0403089	0.100172	0.0132232	0.00444733	0.0159443	0.243017	0.45091	0.0795335	0.0283455	0.030149	0.00723564	0.150197	0.142176	0.167798	0.0464439	0.0415182	0.00647378	0.0356314	0.360523	0.0540454	0.0481333	0.00342586	0.0855949	0.205206	0.000946046	0.0449209	0.429587	3.52455	5	2.482992
569000	-434.454	-567.9451	133.4911	10	0.635569	0.0370913	0.0690634	0.0175505	0.0387691	0.168529	0.0136718	0.081473	0.0230663	0.156228	0.681211	0.172462	0.00995254	0.0108833	0.0140544	0.354545	0.211302	0.0190408	0.0352964	0.103788	0.0862035	0.0714385	0.117822	0.0170119	0.218337	0.183434	0.0335228	0.0285235	0.0605173	0.331475	0.898434	2.70957	5	2.974271
570000	-421.8215	-559.0599	137.2384	10	0.2960165	0.181587	0.0545806	0.0281002	0.00469715	0.139381	0.0715636	0.0179453	0.0142065	0.0669247	0.528585	0.101794	0.0193322	0.036966	0.0115829	0.0898021	0.0285381	0.00437863	0.0721702	0.00338132	0.0498845	0.101173	0.046435	0.036668	0.324053	0.0596878	0.0410233	0.0860434	0.00497774	0.1014	0.589052	3.30457	5	2.220484
571000	-443.0961	-564.4595	121.3634	10	0.9739267	0.273148	0.00374064	0.149389	0.0155363	0.206607	0.0319716	0.0300529	0.0161024	0.252099	1.14305	0.135577	0.032983	0.00579124	0.00804057	0.0658713	0.0342565	0.0895553	0.0406342	0.000219281	0.021105	0.0103572	0.078793	0.0287254	0.0744004	0.199696	0.376411	0.207705	0.131723	0.468772	0.995542	2.40396	5	3.531815
572000	-420.5489	-562.5101	141.9612	10	0.3309997	0.0798101	0.0676524	0.0584156	0.0654605	0.134012	0.0768438	0.0196872	0.0149885	0.0846267	0.420247	0.100181	0.00990908	0.0145221	0.00840901	0.260247	0.0918091	0.00258876	0.0447675	0.0568354	0.11872	0.202252	0.304325	0.170013	0.011951	0.0625106	0.313898	0.0563119	0.00814369	0.128727	0.644372	3.21876	5	2.850994
573000	-432.0548	-558.4505	126.3957	10	0.273792	0.244649	0.0195899	0.0274853	0.0756545	0.122314	0.0228719	0.00553575	0.0343911	0.239619	1.02218	0.0629472	0.00530099	0.0936629	0.0230534	0.192646	0.119546	0.180671	0.0755822	0.01225	0.106507	0.168989	0.0632278	0.0535554	0.0479261	0.0221858	0.495253	0.0021753	0.0034106	0.0843324	0.54905	3.36321	5	3.539767
574000	-450.011	-567.5166	117.5055	10	1.455909	0.032255	0.00998212	0.18348	0.0760501	0.336953	0.0356338	0.0119763	0.0659315	0.252963	0.540302	0.11064	0.0252278	0.0309375	0.0867699	0.298295	0.152761	0.101646	0.167831	0.0180929	0.00648338	0.110312	0.000137033	0.0298031	0.00452489	0.482979	0.480016	0.0236787	0.21843	0.581049	1.04772	2.1528	5	3.675663
575000	-427.6659	-568.3555	140.6896	10	0.4500299	0.0994705	0.123296	0.0403422	0.0540795	0.13571	0.0539024	0.00701915	0.00968644	0.0240676	0.463592	0.105087	0.0112287	0.0575938	0.00132103	0.0659671	0.0492189	0.0901399	0.0296331	0.00407385	0.116862	0.205916	0.0662853	0.0179363	0.0507082	0.00418904	0.406571	0.216089	0.0245436	0.218048	0.780205	2.9772	5	2.509985
576000	-438.2231	-571.1169	132.8938	10	0.6416936	0.0433245	0.0468289	0.0910907	0.0621352	0.082382	0.0619432	0.0316944	0.0244675	0.177562	0.645559	0.104523	0.0315405	0.0366465	0.08782	0.178696	0.0499772	0.0874136	0.299088	0.0931657	0.0337023	0.250501	0.132802	0.0400386	0.037415	0.0119218	0.177757	0.00198569	0.0618056	0.33467	0.901185	2.70234	5	2.921981
577000	-428.5754	-557.7039	129.1285	10	0.4167206	0.105883	0.118731	0.077535	0.0141237	0.0961626	0.0324475	0.0137118	0.0297437	0.235027	0.85728	0.0940496	0.0335508	0.0371149	0.00489979	0.135844	0.171872	0.0943717	0.123109	0.0223926	0.025789	0.030893	0.0777931	0.144353	0.0272359	0.0148925	0.568088	0.00602154	0.0191987	0.194132	0.748758	3.03791	5	3.192916
578000	-440.0877	-560.0732	119.9855	10	1.226828	0.426054	0.0974493	0.0809654	0.0235551	0.159504	0.184902	0.0210981	0.0202033	0.153149	1.07757	0.229492	0.00733142	0.0239818	0.00774072	0.200401	0.0303	0.0448096	0.021243	0.0415926	0.128548	0.0783106	0.181987	0.0755817	0.260088	0.105352	0.125253	0.0463221	0.179881	0.535722	1.02935	2.25505	5	3.852787
579000	-422.9873	-557.2593	134.2719	10	0.4183186	0.0268569	0.0111644	0.062401	0.0488079	0.0850462	0.0732362	2.32952e-05	0.0137551	0.394265	0.715082	0.191086	0.0180849	0.0225308	0.0147871	0.16016	0.0247092	0.0734039	0.0368281	0.180384	0.0535296	0.591405	0.0306453	0.0324826	0.150294	0.0639831	0.0244607	0.0605779	0.0194434	0.195303	0.750366	3.03489	5	3.159991
580000	-446.3864	-558.0847	111.6983	10	0.2945538	0.0893985	0.0550273	0.0784187	0.113925	0.0615053	0.0777495	0.00777324	0.0587743	0.0269626	1.21953	0.0913077	0.0232565	0.0617827	0.0177634	0.392935	0.394655	1.17938	0.0708182	0.176253	0.226201	0.174845	0.122099	0.085915	0.0116692	0.0336733	0.227126	0.0381039	0.00486394	0.100265	0.586542	3.30833	5	5.116851
581000	-422.7554	-559.9198	137.1644	10	0.3637196	0.0142903	0.0274563	0.0278612	0.0341012	0.214169	0.0444583	0.0274417	0.0528276	0.228524	0.675502	0.110786	0.039834	0.0153194	0.00913593	0.212423	0.0937288	0.244273	0.0659427	0.102067	0.0222506	0.0138471	0.101861	0.0277799	0.0342509	0.125841	0.0472314	0.0171327	0.0118471	0.154183	0.688835	3.14513	5	2.630336
582000	-417.1698	-557.1648	139.995	10	0.6199418	0.216227	0.121635	0.0453187	0.00104158	0.122495	0.0730978	0.0261567	0.0251876	0.0492596	0.74758	0.104483	0.0215221	0.021923	0.0395225	0.206576	0.0360506	0.0090404	0.124415	0.103519	0.458792	0.0262791	0.104286	0.0252917	0.0602966	0.0216281	0.0677155	0.103113	0.0572454	0.323177	0.891161	2.72842	5	2.962453
583000	-447.8043	-581.8073	134.003	10	0.9534485	0.0834101	0.00130235	0.0884576	0.106697	0.15376	0.089464	0.0797847	0.036098	0.0735635	0.550637	0.111207	0.014706	0.0229747	0.0746837	0.0674072	0.117534	0.0387526	0.0604429	0.116231	0.0431008	0.458174	0.114485	0.13253	0.0983432	0.170954	0.0119664	0.0502444	0.127575	0.462298	0.991837	2.41829	5	2.966912
584000	-432.4709	-557.5098	125.0389	10	0.5530887	0.347223	0.0698161	0.0587904	0.00509963	0.23456	0.106687	0.0142209	0.0934585	0.145939	1.17115	0.0588813	0.0456842	0.0213746	0.0165483	0.142559	0.0181916	0.11478	0.0378882	0.00390236	0.257588	0.0364266	0.00454387	0.15697	0.642389	0.0595066	0.0661198	0.0243142	0.0436007	0.285168	0.85536	2.81587	5	3.954613
585000	-446.1849	-567.1439	120.959	10	0.3406266	0.0444137	0.112994	0.103572	0.0179628	0.260238	0.0995913	0.0695948	0.0481826	0.21248	0.777417	0.190837	0.0517169	0.0216676	0.0363189	0.131418	0.414766	0.141603	0.0512679	0.0714025	0.121642	0.00638209	0.120644	0.0239867	0.0476174	0.0197733	0.46406	0.214556	0.00916127	0.136252	0.658128	3.19646	5	3.876104
586000	-429.1663	-575.3617	146.1954	10	0.1892755	0.0863747	0.0286649	0.038183	0.0143487	0.0550647	0.154625	0.0266136	0.00124662	0.161867	0.430707	0.0428832	0.0505792	0.048291	0.0293195	0.0939337	0.115804	0.191561	0.00467294	0.00484317	0.00887336	0.0141305	0.0457521	0.00332891	0.0803934	0.0250831	0.0626153	0.128192	0.000359191	0.0278267	0.355093	3.61672	5	1.947951
587000	-431.919	-561.3499	129.4308	10	0.2231612	0.101567	0.00524665	0.186075	0.0383735	0.1854	0.0731042	0.0595544	0.0384087	0.156591	0.687258	0.154998	0.0148372	0.0125868	0.00622234	0.166729	0.549705	0.0720434	0.0329718	0.144861	0.14222	0.0336916	0.039096	0.0209775	0.0229056	0.141474	0.00208253	0.0575622	0.00108739	0.0481141	0.441373	3.50943	5	3.146542
588000	-443.1872	-571.5084	128.3212	10	0.2427423	0.36335	0.00822021	0.115013	0.01427	0.0110492	0.0765344	0.00151197	0.0367882	0.195087	0.323133	0.0931285	0.0216701	0.00833313	0.071161	0.0565238	0.178694	0.343284	0.251449	0.090717	0.09752	0.0316127	0.0366316	0.00148007	0.130365	0.186824	0.03624	0.0800733	0.00179059	0.0615009	0.485928	3.45078	5	2.860664
589000	-444.2753	-565.1555	120.8802	10	1.584565	0.101125	0.0807635	0.0685676	0.022395	0.139221	0.125808	0.00411124	0.0874175	0.225631	0.551997	0.125189	0.0879022	0.0757232	0.0206819	0.240395	0.11142	0.0288152	0.774748	0.108442	0.142531	0.0876017	0.0778484	0.001359	0.211407	0.0325032	0.0163124	0.0203133	0.238095	0.602053	1.05502	2.10483	5	3.570229
590000	-434.9961	-558.3493	123.3532	10	0.3568371	0.210967	0.0427395	0.0899372	0.0150602	0.098278	0.137729	0.000800197	0.0502788	0.100303	0.706999	0.0865758	0.0154785	0.0714964	0.000914996	0.153942	0.051104	0.0327112	0.8122	0.0269353	0.0262416	0.0282056	0.0470828	0.0686672	0.0798063	0.105036	0.148844	0.00704053	0.0110114	0.148862	0.680007	3.16012	5	3.215374
591000	-431.1662	-563.8794	132.7132	10	0.2875892	0.159103	0.0657548	0.0310321	0.0299373	0.118866	0.038517	0.0274183	0.00888637	0.210974	0.706043	0.128787	0.0586504	0.0177581	0.0175074	0.150838	0.0469306	0.0199903	0.138527	0.0479692	0.56505	0.0129193	0.111757	0.0227738	0.0262798	0.0133199	0.0800743	0.11671	0.00434269	0.094882	0.574359	3.32642	5	2.972375
592000	-421.0846	-556.7451	135.6605	10	1.050328	0.335183	0.0600919	0.118654	0.00361049	0.198036	0.0595992	0.0162232	0.018896	0.239165	1.08264	0.159077	0.109524	0.000888494	0.00701934	0.185188	0.186573	0.0632733	0.100762	0.100751	0.356719	0.0491671	0.0521809	0.0452953	0.0621836	0.0244968	0.182347	0.0964148	0.146885	0.491373	1.00786	2.35388	5	3.913961
593000	-420.4825	-558.1939	137.7114	10	0.3382886	0.104756	0.0127151	0.057706	0.0829904	0.0979865	0.0960323	0.0245971	0.0281136	0.160183	0.275408	0.0958704	0.00670231	0.0119967	0.0120866	0.184865	0.0619938	0.0772844	0.0624397	0.046795	0.490584	0.00200079	0.0796888	0.15141	0.377213	0.0249426	0.0214564	0.0246502	0.0089085	0.134426	0.654842	3.20182	5	2.672468
594000	-434.5582	-563.1635	128.6052	10	0.7953109	0.201751	0.0117723	0.0790468	0.0130521	0.0782299	0.0877108	0.0343464	0.0350208	0.187982	0.746649	0.113103	0.00202141	0.0451168	0.00851626	0.161688	0.0586794	0.0636207	0.0603858	0.0147166	0.259794	0.0696541	0.0232011	0.111403	0.0638505	0.0881635	0.0769896	0.066573	0.0945606	0.405239	0.955647	2.54455	5	2.763038
595000	-422.6118	-567.6343	145.0225	10	0.2663432	0.132895	0.0408462	0.052582	0.00813679	0.174501	0.0348566	0.0169531	0.0300846	0.0784539	0.585784	0.0374523	0.0680984	0.00338625	0.0145248	0.309232	0.0366155	0.0627937	0.0222192	0.00549252	0.223024	0.0817631	0.0438541	0.03794	0.0604951	0.0142726	0.111775	0.00256309	0.0029625	0.0787209	0.534708	3.38361	5	2.290595
