Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
25000	-318.3643	-339.1229	20.75855	1	0.9187105	0.0608528	0.000441807	0.0220842	0.00588948	0.0111929	0.014875	0.00625757	0.00752796	0.00267279	0.0269606	0.0891524	0.000127402	0.0254693	0.160305	0.000455332	0.0383754	0.0110671	0.117897	0.123142	0.00347193	0.0632153	0.222269	0.223174	0.120463	0.450877	0.985107	2.44355	3	1.236876
26000	-323.4487	-336.4737	13.02497	1	2.128249	0.048657	0.0601258	0.0250644	0.0286982	0.081459	0.0284428	0.0054313	0.0255991	0.0182237	0.00486823	0.0682112	0.0266475	0.0341263	0.186143	0.218477	0.0949877	0.0715077	0.168761	0.0324142	0.0818905	0.00891901	0.16347	0.407155	0.308118	0.667993	1.07289	1.951	3	1.88928
27000	-330.4351	-339.2979	8.862815	2	2.841713	0.078093	0.00703488	0.0215047	0.00875484	0.130698	0.209862	0.0211661	0.0023558	0.0999607	0.0048243	0.0789982	0.0549551	0.0646909	0.242739	0.0718182	0.0449035	0.104961	0.156627	0.214231	0.0951592	0.125571	0.132615	0.446793	0.376633	0.72237	1.08161	1.81938	4	2.418315
28000	-326.3975	-344.4153	18.01785	2	2.082009	0.0740322	0.0318435	0.0244996	0.00403392	0.00093631	0.160712	0.0119757	0.0296916	0.0637373	0.00519437	0.0197188	0.0085567	0.0415036	0.091114	0.107643	0.00290139	0.131088	0.101053	0.00315038	0.0135253	0.130667	0.124422	0.273184	0.302872	0.66346	1.07191	1.96176	4	1.455185
29000	-327.2221	-338.8438	11.62168	1	2.316031	0.0292139	0.0559572	0.0252647	0.021149	0.00653316	0.114711	0.00825439	0.0366995	0.0257566	0.00757723	0.0859696	0.0196797	0.0274834	0.0430666	0.20527	0.129201	0.178626	0.266264	0.0308269	0.0972419	0.149841	0.0178117	0.428432	0.328291	0.684899	1.0762	1.91061	3	2.010831
30000	-329.9377	-342.9989	13.06121	1	3.562221	0.0687976	0.0162595	0.0149998	0.0170745	0.0292489	0.131474	0.0191015	0.0209172	0.118453	0.00253582	0.0363603	0.0103488	0.103882	0.287976	0.0408945	0.107627	0.104119	0.0808353	0.0356401	0.286292	0.02011	0.164377	0.0249337	0.428567	0.758566	1.08417	1.7287	3	1.742259
31000	-328.5809	-338.6736	10.09273	1	1.666673	0.0966917	0.0180613	0.0153467	0.0159472	0.0244477	0.00809291	0.00941865	0.00151104	0.0653264	0.0324321	0.12732	0.00658735	0.101121	0.142187	0.0750302	0.228045	0.725736	0.00992394	0.0420298	0.214772	0.0637423	0.1537	0.0511918	0.24996	0.614137	1.05888	2.07703	3	2.228662
32000	-323.0859	-338.8815	15.79562	2	2.699068	0.045743	0.0417984	0.0780382	0.0153935	0.0229498	0.145512	0.0216506	0.00330149	0.0107635	0.00157306	0.0195509	0.0113928	0.033557	0.187827	0.137749	0.0770673	0.14736	0.0375439	0.0794024	0.0345145	0.125757	0.276401	0.0234691	0.364553	0.713376	1.08056	1.84151	4	1.578316
33000	-328.8972	-341.9774	13.08017	1	5.199838	0.0398064	0.0142384	0.0475821	0.0260038	0.0736404	0.0252925	0.00605001	0.0163186	0.0651055	0.0281891	0.0306103	0.00390887	0.0331431	0.236018	0.146389	0.125044	0.0718151	0.196526	0.102379	0.101048	0.094562	0.0579392	0.0349914	0.510171	0.808596	1.08294	1.5983	3	1.576601
34000	-330.2881	-340.5955	10.30736	2	2.037294	0.0248109	0.0717098	0.0295584	0.0182714	0.0247737	0.0644944	0.00947629	0.0218814	0.0272138	0.0144913	0.0770477	0.064623	0.123733	0.127461	0.230822	0.21912	0.0279488	0.418865	0.216928	0.0243149	0.0424976	0.325	0.0723952	0.297686	0.658922	1.0709	1.9725	4	2.277439
35000	-324.9196	-336.3924	11.47286	2	4.870654	0.0982606	0.0262596	0.0208562	0.0013852	0.0687866	0.0460512	0.0469767	0.00756984	0.024878	0.0193236	0.0237659	0.0100314	0.0310533	0.0565075	0.198016	0.195331	0.233331	0.039037	0.319762	0.0816342	0.00249038	0.104496	0.17394	0.496615	0.800794	1.08352	1.61907	4	1.829742
