Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
695000	-56.0964	-117.3059	61.20953	10	4.829755	0.114902	0.0759679	0.333166	0.677242	0.0701754	0.0160695	0.0658104	0.0615857	0.246591	0.0902717	0.187218	0.073075	0.108981	0.312564	0.0354967	0.0437012	0.0459391	0.181264	0.0808597	0.494849	0.799764	1.08359	1.6218	5	2.820881
696000	-23.81213	-112.303	88.49087	10	0.1864808	0.0738428	0.0198412	0.125488	0.199733	0.00342446	0.139947	0.00571539	0.0133812	0.0393954	0.0716351	0.00164843	0.0355025	0.00767389	0.0903415	0.0769331	0.0755645	0.0500513	0.0361786	0.0968084	0.000321975	0.0263584	0.347464	3.62586	5	1.163106
697000	-33.80626	-106.3116	72.50539	10	0.8306444	0.0717972	0.0601461	0.108035	0.053902	0.0124171	0.101093	0.00787725	0.0130873	0.0633717	0.0369448	0.043563	0.0557509	0.356513	0.101373	0.116872	0.160231	0.0537527	0.105238	0.120696	0.102061	0.419185	0.965097	2.51366	5	1.642661
698000	-37.84861	-107.7392	69.89061	10	1.354333	0.162769	0.0103246	0.229095	0.139052	0.115683	0.205082	0.00213961	0.0284271	0.0134341	0.0298187	0.00718201	0.175934	0.0415705	0.267426	0.0195113	0.0255133	0.0203929	0.21434	0.0346995	0.201918	0.562367	1.04058	2.19513	5	1.742395
699000	-35.02679	-106.5634	71.53662	10	1.658459	0.0718658	0.0583888	0.186061	0.0288734	0.0304273	0.0613332	0.061272	0.0692154	0.00773021	0.0104658	0.0398765	0.0322718	0.169878	0.387041	0.286696	0.182636	0.172878	0.0661774	0.0473226	0.248796	0.61297	1.05851	2.07972	5	1.97041
700000	-28.50244	-104.1888	75.68639	10	1.236639	0.149522	0.0349019	0.177096	0.229051	0.0075412	0.132618	0.00979225	0.0049584	0.0238743	0.075057	0.0727406	0.0564279	0.175795	0.0984869	0.0988142	0.0406047	0.18657	0.135569	0.0621737	0.18163	0.537915	1.03032	2.25013	5	1.771594
701000	-37.18189	-108.3909	71.20902	10	1.156375	0.0504614	0.0105474	0.0961836	0.0891421	0.00449181	0.445734	0.00995488	0.0335844	0.100767	0.152546	0.0529542	0.360694	0.385211	0.0123617	0.0553043	0.203598	0.0606918	0.0133573	0.0168214	0.167058	0.519188	1.02175	2.29201	5	2.154405
702000	-38.93647	-109.2043	70.26785	10	0.9237784	0.25082	0.0663796	0.0357227	0.16081	0.0734403	0.427354	0.00699031	0.000174889	0.0151449	0.00772288	0.0251061	0.00197135	0.529852	0.322952	0.227638	0.00699433	0.0189336	0.0211201	0.117527	0.121506	0.452578	0.986125	2.43979	5	2.316653
703000	-36.66832	-110.5595	73.89117	10	0.9338293	0.012858	0.0111065	0.200808	0.0310147	0.0866465	0.583223	0.0109463	0.0123624	0.0603163	0.00600871	0.0956719	0.0884923	0.162889	0.128041	0.0166909	0.0475244	0.356857	0.152103	0.375023	0.123569	0.455917	0.988108	2.43241	5	2.438583
704000	-32.05513	-103.2389	71.1838	10	0.5911639	0.16683	0.0771225	0.0378241	0.0191726	0.0623786	0.225477	0.0209465	0.0099112	0.00174635	0.101108	0.000505206	0.10164	0.228529	0.315161	0.138866	0.185873	0.0346645	0.444371	0.0656759	0.0512909	0.307325	0.876743	2.76464	5	2.237802
705000	-37.8853	-108.5924	70.70709	10	0.2364749	0.0889225	0.0137112	0.0481756	0.0975418	0.0688548	0.199029	0.0237435	0.0363501	0.000334195	0.00696813	0.0317479	0.544526	0.0403224	0.104435	0.198974	0.116196	0.0358373	0.142845	0.0172115	0.0015402	0.0571114	0.472082	3.46927	5	1.815726
706000	-33.69426	-111.1477	77.45347	10	0.3559687	0.180216	0.0200358	0.0244915	0.315454	0.0566128	0.0164124	0.032117	0.0809448	0.252208	0.00209402	0.0122549	0.296568	0.096225	0.207945	0.045743	0.0617929	0.299552	0.0706111	0.0535971	0.010908	0.148189	0.678874	3.16203	5	2.124875
707000	-36.31432	-109.5084	73.19412	10	1.119293	0.0252434	0.0831664	0.0392506	0.13925	0.0266907	0.220433	0.00276574	0.00675302	0.00161566	0.0709949	0.200664	0.113193	0.0944948	0.104902	0.156412	0.0742573	0.263936	0.326453	0.0421309	0.160123	0.509889	1.01726	2.31273	5	1.992608
708000	-37.25869	-104.2802	67.02155	10	2.717687	0.0387843	0.0557979	0.251718	0.296898	0.0303216	0.0465541	0.0322491	0.00199867	0.0405499	0.0395495	0.0340185	0.017734	0.186609	0.506963	0.170287	0.541325	0.0470521	0.0430941	0.238764	0.36617	0.714593	1.08072	1.83852	5	2.620268
709000	-24.78637	-108.9069	84.12051	10	0.3930049	0.164223	0.00405197	0.0638553	0.256653	0.0108411	0.0273761	0.00634772	0.0403596	0.0819963	0.0217276	0.0173902	0.0402495	0.257289	0.079377	0.214169	0.0753707	0.14103	0.0402216	0.0324723	0.0157183	0.176512	0.723599	3.08417	5	1.575001
710000	-38.04178	-107.553	69.51124	10	3.008313	0.0770684	0.0738877	0.152531	0.131545	0.388695	0.0364539	0.0375121	0.0041277	0.0337476	0.0073726	0.155223	0.176751	0.124612	0.158452	0.196163	0.0539735	0.145347	0.0420206	0.345967	0.389904	0.731987	1.08256	1.79555	5	2.341452
711000	-19.36618	-106.9724	87.60619	10	0.4806064	0.0500202	0.131758	0.0294972	0.00416511	0.0785323	0.0311853	0.00490312	0.0171364	0.0194737	0.0145972	0.0633377	0.0920692	0.0261682	0.00283919	0.0870053	0.0523815	0.0575446	0.248627	0.173897	0.029852	0.239067	0.805628	2.92545	5	1.185138
712000	-27.64329	-106.7798	79.13655	10	2.707217	0.14856	0.0296481	0.189855	0.192447	0.0323998	0.0569868	0.0210804	0.00122808	0.0141121	0.0210197	0.0305274	0.00845801	0.00476628	0.139921	0.0217916	0.203786	0.0569283	0.0872172	0.227445	0.365262	0.713911	1.08063	1.8402	5	1.488177
713000	-37.49975	-111.8866	74.38688	10	0.726601	0.0875357	0.135661	0.0712559	0.252049	0.150371	0.0352311	0.0692585	0.0779118	0.154976	0.0271162	0.00304413	0.125007	0.301782	0.091456	0.0496254	0.0128213	0.0479165	0.140492	0.167707	0.0798769	0.375815	0.934341	2.60997	5	2.001217
714000	-36.84379	-102.948	66.10418	10	0.8919851	0.277886	0.0481106	0.0335565	0.0447727	0.0405815	0.0123155	0.00950019	0.00370991	0.00147866	0.1379	0.0202643	0.557519	0.124735	0.17476	0.18295	0.118444	0.0460958	0.31285	0.0290704	0.114931	0.441692	0.979512	2.46387	5	2.1765
715000	-27.34746	-105.4159	78.06841	10	0.3485489	0.17643	0.00279831	0.105647	0.0629894	0.0369099	0.0117837	0.0107735	0.020236	0.0223975	0.0633892	0.00936831	0.00913639	0.0684861	0.157617	0.166365	0.477195	0.0805107	0.156983	0.173843	0.0100444	0.142426	0.669016	3.17851	5	1.812859
716000	-57.9629	-107.3797	49.41679	2	0.9106706	0.429208	0.0323267	0.059829	0.152321	0.0917313	0.00119395	0.0466908	0.0253031	0.0145719	0.0149416	0.0860457	0.082901	0.0567431	0.0656254	0.217256	0.0659246	0.21171	0.0783465	0.0984921	0.118804	0.448151	0.983464	2.44958	4	1.831162
717000	-68.23012	-112.4832	44.2531	1	1.558922	0.135092	0.0226168	0.18642	0.183871	0.129894	0.0640684	0.00326968	0.0289644	0.0109665	0.0133391	0.00463806	0.27706	0.0915139	0.115035	0.0738013	0.26047	0.021422	0.209428	0.0241916	0.234283	0.598079	1.0537	2.11394	3	1.856061
718000	-73.75137	-110.7675	37.01611	1	2.482587	0.257667	0.0417924	0.11102	0.647036	0.0611769	0.0557143	0.0225141	0.0010866	0.0350701	0.00607793	0.0790073	0.241503	0.0662124	0.0577274	0.0251775	0.0431531	0.18164	0.470701	0.083118	0.3448	0.698152	1.07843	1.87862	3	2.487394
719000	-65.45416	-109.7431	44.28893	2	0.444663	0.199276	0.0203164	0.198377	0.226403	0.06291	0.0884935	0.00701911	0.000900755	0.181314	0.151379	0.00949904	0.217339	0.326939	0.0469302	0.0921296	0.0289796	0.152143	0.0838723	0.123985	0.0236495	0.214265	0.775418	2.98667	4	2.218205
720000	-60.07209	-112.1195	52.04738	2	1.177086	0.020413	0.013587	0.0140375	0.296092	0.166172	0.138654	0.0487313	0.0250087	0.0524695	0.0213147	0.0603296	0.122692	0.0337551	0.261412	0.24573	0.141657	0.196036	0.0479698	0.0228672	0.170876	0.524197	1.0241	2.28082	4	1.928927
721000	-55.73847	-107.806	52.06749	2	2.519796	0.173681	0.00620339	0.152654	0.0358149	0.243131	0.173039	0.00730231	0.00306939	0.0492859	0.0144092	0.00387863	0.0902371	0.113367	0.223881	0.0552041	0.149832	0.19776	0.0635978	0.0219307	0.348325	0.700918	1.07885	1.87191	4	1.778278
722000	-58.39305	-107.1291	48.73601	2	1.26673	0.110976	0.0317108	0.0985097	0.117449	0.0429676	0.0422245	0.0159156	0.00656101	0.0219964	0.0815936	0.169783	0.0204592	0.187701	0.0549466	0.0301521	0.689202	0.228427	0.05842	0.0968793	0.186938	0.544485	1.03318	2.2354	4	2.105874
723000	-65.07949	-110.8297	45.7502	2	1.933061	0.0727026	0.0255523	0.00387968	0.345611	0.00679426	0.279025	0.00545431	0.0248693	0.0899157	0.0917279	0.010794	0.497408	0.194242	0.184384	0.0102329	0.0898679	0.0373914	0.0680068	0.139053	0.285151	0.647701	1.06822	1.99893	4	2.176913
724000	-54.96607	-111.1179	56.15182	2	1.915253	0.030579	0.0513662	0.125488	0.0529003	0.0702268	0.0746732	0.0540525	0.00126638	0.0268292	0.0164959	0.0246704	0.280396	0.0482805	0.00228006	0.0472661	0.0192218	0.150336	0.182952	0.06589	0.282944	0.645688	1.06772	2.00365	4	1.325171
725000	-59.89345	-106.2257	46.33221	2	2.194266	0.0719645	0.0268633	0.020522	0.0471505	0.0229785	0.0177726	0.111131	0.0350251	0.0199049	0.0399488	0.012342	0.0394238	0.113967	0.0145862	0.235249	0.486665	0.358139	0.116756	0.160623	0.315411	0.6742	1.07417	1.93622	4	1.951013
726000	-65.26518	-110.998	45.73282	1	0.9201596	0.0733008	0.0259578	0.13043	0.000785564	0.194651	0.228273	0.036395	0.0351047	0.101212	0.0236828	0.00659542	0.244546	0.00444753	0.0434478	0.220083	0.0717763	0.0409027	0.0573051	0.23307	0.120761	0.451364	0.985399	2.44248	3	1.771965
727000	-50.8673	-106.3101	55.44283	2	0.1895613	0.137971	0.0219088	0.172494	0.00726038	0.0624685	0.0512015	0.00331302	0.00833831	0.0133542	0.0108312	0.000632813	0.303126	0.208249	0.0126387	0.00968005	0.213331	0.0998586	0.0399625	0.056137	0.000363165	0.0279788	0.355869	3.61579	4	1.432757
728000	-49.99632	-104.493	54.49664	2	0.4223573	0.129485	0.000485686	0.0125087	0.0297763	0.0216871	0.0588627	0.0472863	0.0386489	0.0156595	0.00765326	0.0374598	0.318582	0.0602545	0.00575689	0.0841418	0.0124737	0.153362	0.138126	0.17466	0.0200675	0.198251	0.754383	3.0273	4	1.34687
729000	-58.56316	-113.118	54.55482	2	0.605619	0.081324	0.0706272	0.0892405	0.221308	0.0232894	0.0513533	0.0359853	0.0157969	0.00144844	0.0815135	0.00701882	0.027634	0.24987	0.23134	0.217806	0.0370567	0.138343	0.000215528	0.0781906	0.054269	0.315381	0.884159	2.74619	4	1.659361
730000	-51.63355	-108.9408	57.30725	2	1.309839	0.0671611	0.00632393	0.0703508	0.0771318	0.0294663	0.00727034	0.0204279	0.0063282	0.0298451	0.0404115	0.00622103	0.0962962	0.0806387	0.0868157	0.228716	0.234809	0.0265786	0.0606736	0.114271	0.194397	0.553507	1.03699	2.21511	4	1.289737
731000	-60.78059	-107.9908	47.21025	1	0.8817818	0.105863	0.0285767	0.0964434	0.00137301	0.0462842	0.0688817	0.00104676	0.00365049	0.0380816	0.0842978	0.0179615	0.0802881	0.151073	0.259309	0.0984882	0.0769025	0.344327	0.106602	0.0186103	0.112806	0.438089	0.977273	2.47183	3	1.62806
732000	-57.12014	-107.6162	50.49608	2	2.048316	0.116623	0.00567712	0.190822	0.142168	0.0635905	0.143479	0.00442102	0.0199194	0.0767973	0.0161138	0.0414076	0.148451	0.0204746	0.177612	0.283194	0.028692	0.0379877	0.0165125	0.389293	0.298975	0.660055	1.07115	1.96982	4	1.923235
733000	-66.77915	-113.6855	46.90632	1	0.8223435	0.0895445	0.00741362	0.0737699	0.106102	0.135444	0.00957173	0.010426	0.0157437	0.0655948	0.0405363	0.0944059	0.0337782	0.272309	0.138984	0.191469	0.00237828	0.0636938	0.174699	0.138534	0.100304	0.415976	0.962959	2.52076	3	1.664397
734000	-57.83145	-106.6052	48.77375	2	2.210487	0.155309	0.0257658	0.206306	0.0443637	0.0621094	0.0281701	0.0145411	0.0514591	0.0691958	0.0256742	0.0358622	0.213982	0.0340668	0.320726	0.100474	0.0572236	0.032646	0.110368	0.345635	0.317169	0.67568	1.07446	1.93269	4	1.933878
735000	-82.29752	-118.3657	36.06819	1	1.989349	0.309671	0.322323	0.022182	0.405938	0.13369	0.166421	0.0676154	0.0153012	0.0288057	0.0608446	0.129871	0.0298598	0.0275491	0.437393	0.0755827	0.0765405	0.0210656	0.128789	0.172066	0.292	0.653876	1.06972	1.9844	3	2.63151
736000	-29.79152	-108.4725	78.68102	10	0.5216992	0.0714893	0.0205566	0.03662	0.0380817	0.142252	0.000310626	0.0309402	0.0451075	0.0375222	0.0251749	0.311744	0.178477	0.0114427	0.076072	0.336081	0.0972075	0.224401	0.153689	0.124734	0.0374767	0.265846	0.835437	2.86124	5	1.961904
737000	-28.44078	-104.6986	76.25781	10	2.212199	0.0672721	0.00283692	0.103519	0.0925321	0.035072	0.246844	0.0139442	0.000323154	0.00593655	0.0142799	0.113347	0.146769	0.17244	0.0825148	0.0132576	0.397193	0.0622634	0.0862332	0.387106	0.317354	0.675835	1.07449	1.93232	5	2.043685
738000	-34.69489	-107.8533	73.15839	10	0.5050195	0.0545808	0.00761004	0.0313555	0.132023	0.0438909	0.0587101	0.0489733	0.00148557	0.0306638	0.0331317	0.0942681	0.0917721	0.00853876	0.515542	0.0328297	0.0284121	0.0381956	0.424366	0.0513172	0.0343218	0.25518	0.823887	2.88661	5	1.727666
739000	-33.95158	-114.9804	81.02881	10	0.2570816	0.170416	0.0111475	0.0702391	0.113536	0.0767124	0.133167	0.018969	0.0104141	0.0461778	0.0130275	0.019392	0.101591	0.0655336	0.0413186	0.0979762	0.126728	0.0678714	0.0295449	0.107137	0.00245836	0.0718497	0.516184	3.40951	5	1.3209
740000	-39.2951	-108.2866	68.99149	10	3.615801	0.127429	0.140176	0.349829	0.0635184	0.0976478	0.12222	0.0412774	0.0153626	0.0158652	0.0287256	0.0359295	0.149606	0.0766227	0.341226	0.167472	0.292841	0.140833	0.0976079	0.00287283	0.431924	0.760779	1.08423	1.72306	5	2.307061
741000	-27.63005	-104.8351	77.20508	10	1.162306	0.0941793	0.0189787	0.0078639	0.0425857	0.108034	0.0709595	0.0283197	0.0204045	0.0812101	0.0201365	0.0876168	0.373548	0.28099	0.0198248	0.117692	0.00206695	0.193864	0.0451433	0.0815	0.168156	0.520636	1.02243	2.28878	5	1.694919
742000	-28.36626	-108.1732	79.80691	10	0.9714808	0.174234	0.0172946	0.0716492	0.0394248	0.0906427	0.0816073	0.0180307	0.0414474	0.0559798	0.0949094	0.017274	0.0565178	0.28175	0.248334	0.182435	0.222427	0.174608	0.00864417	0.10608	0.131229	0.468009	0.995109	2.40565	5	1.983289
743000	-42.01175	-107.3619	65.35013	10	1.096282	0.0794628	0.0121823	0.130109	0.377474	0.0446642	0.454633	0.0278507	0.0134701	0.105089	0.0402628	0.00495061	0.0155007	0.276934	0.279356	0.0825821	0.0656048	0.320566	0.0842418	0.0148989	0.155755	0.503895	1.01429	2.32606	5	2.429833
744000	-36.81574	-111.1952	74.37946	10	0.8342208	0.422191	0.106681	0.0052353	0.00239322	0.0420389	0.117284	0.0128844	0.156459	0.128402	0.0257422	0.00618242	0.0962547	0.360282	0.120613	0.21065	0.156585	0.145267	0.0519798	0.0191421	0.102817	0.420555	0.966004	2.51062	5	2.186268
745000	-27.15619	-106.9551	79.79893	10	1.068519	0.108422	0.00166341	0.0829781	0.245367	0.0141486	0.0862731	0.0368813	0.0106266	0.220119	0.0185841	0.0144541	0.00342534	0.0325384	0.44873	0.0408224	0.0542204	0.507438	0.0143182	0.0983133	0.150419	0.49642	1.01049	2.34267	5	2.039324
746000	-27.46756	-108.8411	81.37353	10	0.3275358	0.0247372	0.0238499	0.163632	0.0108278	0.0328951	0.125748	0.00371412	0.0109733	0.0209124	0.0332641	0.0022287	0.0271798	0.105627	0.148901	0.11246	0.00638928	0.0932429	0.129827	0.134414	0.00779271	0.126016	0.639276	3.22692	5	1.210823
747000	-32.70941	-105.279	72.56963	10	4.440859	0.0887134	0.0344152	0.0371164	0.00455621	0.0195158	0.0307165	0.0875126	0.0129382	0.177765	0.0355425	0.0282922	0.344236	0.165373	0.0140847	0.0184225	0.158493	0.19034	0.284205	0.177557	0.477055	0.789196	1.08411	1.64964	5	1.909796
748000	-37.19103	-112.2511	75.06005	10	1.967278	0.0439241	0.00586869	0.070465	0.209486	0.0123951	0.0916147	0.122092	0.033806	0.0872012	0.103381	0.190158	0.086923	0.332288	0.0734724	0.18016	0.0200829	0.0748315	0.112364	0.302551	0.289337	0.651488	1.06915	1.99003	5	2.153064
749000	-34.39107	-108.7954	74.40429	10	0.8548251	0.0678822	0.00674218	0.0361083	0.0278572	0.0259898	0.0556398	0.0305415	0.0671212	0.0545188	0.0643807	0.0111723	0.00190285	0.190603	0.256548	0.15125	0.263289	0.0738204	0.098409	0.131148	0.10716	0.428305	0.971061	2.49347	5	1.614924
750000	-27.27375	-107.7403	80.46658	10	1.612605	0.0933018	0.024052	0.0017612	0.148567	0.0577994	0.0985509	0.0609131	0.0216965	0.0453104	0.000418284	0.0683562	0.0352074	0.0799748	0.0483585	0.358143	0.207943	0.236844	0.0335061	0.0186716	0.242205	0.606286	1.0564	2.09511	5	1.639376
751000	-27.68109	-107.1781	79.49704	10	0.2769194	0.158569	0.0076037	0.026643	0.138704	0.0900567	0.100689	0.0206627	0.00143229	0.112561	0.0153256	0.016156	0.093426	0.245538	0.0218561	0.100868	0.0410706	0.532327	0.0279969	0.181343	0.00361021	0.0867076	0.554927	3.35476	5	1.932829
752000	-32.70628	-105.7806	73.07437	10	1.069519	0.245519	0.0886204	0.170735	0.133023	0.00455892	0.0254705	0.00135487	0.0389938	0.0106159	0.0576468	0.0833259	0.379567	0.0389469	0.05571	0.00276831	0.147542	0.153171	0.375609	0.188504	0.150613	0.496695	1.01063	2.34207	5	2.201682
753000	-42.35764	-112.3252	69.96757	10	1.261412	0.208256	0.00376001	0.231124	0.0995752	0.00990509	0.0739268	0.0638548	0.049351	0.0900655	0.049319	0.00630385	0.358147	0.0888372	0.0567559	0.0519721	0.0351462	0.0333053	0.114898	0.139831	0.186006	0.543341	1.03269	2.23797	5	1.764334
754000	-29.52514	-108.6582	79.13303	10	0.8914602	0.185743	0.0399221	0.0435945	0.274492	0.000306664	0.0118761	0.0441727	0.0347801	0.008446	0.163673	0.0460935	0.132122	0.0920484	0.0235494	0.299564	0.179903	0.0302085	0.203397	0.114171	0.114821	0.441508	0.979398	2.46427	5	1.928063
755000	-28.81703	-109.0762	80.25916	10	0.6355765	0.156878	0.128524	0.0453005	0.00470479	0.0310954	0.108829	0.0112037	0.0424369	0.0115963	0.00961722	0.136144	0.0735545	0.0835093	0.102867	0.505905	0.106077	0.0453392	0.169557	0.050647	0.0605188	0.331479	0.898438	2.70956	5	1.823786
756000	-29.13387	-107.1181	77.98418	10	1.905126	0.120264	0.0971331	0.0301672	0.0127834	0.0358563	0.0178006	0.0156188	0.0025788	0.0994922	0.0929526	0.0508306	0.0719217	0.0888852	0.000191426	0.189041	0.0433515	0.0899329	0.0752764	0.275044	0.28168	0.64453	1.06742	2.00637	5	1.409122
757000	-35.66389	-106.4489	70.78504	10	2.617557	0.225177	0.0269277	0.0622309	0.146765	0.0616698	0.092544	0.0221285	0.00589902	0.0535556	0.061955	0.0593424	0.656247	0.192872	0.0547382	0.0170202	0.149214	0.126201	0.154134	0.0251864	0.357326	0.707883	1.07985	1.85495	5	2.193808
758000	-29.50257	-108.908	79.40539	10	0.3437833	0.134309	0.0789615	0.0636792	0.11314	0.0731626	0.0196318	0.0361806	0.0498474	0.0233538	0.0510788	0.0166963	0.149551	0.0162804	0.0938873	0.303951	0.146912	0.173656	0.160078	0.0178213	0.00950827	0.138714	0.662513	3.18926	5	1.722178
759000	-35.79517	-108.6876	72.89243	10	0.4891717	0.148305	0.0133978	0.0624584	0.16666	0.142723	0.0603337	0.00188292	0.124286	0.0808693	0.00771191	0.157647	0.292142	0.13016	0.00375791	0.056358	0.343695	0.0299127	0.562246	0.10666	0.0313987	0.244788	0.812227	2.91159	5	2.491204
760000	-32.57373	-107.6638	75.09006	10	2.801025	0.278534	0.0309916	0.00333001	0.258497	0.031717	0.0387183	0.0747348	0.136773	0.0470619	0.00406823	0.00536199	0.307367	0.012522	0.451274	0.0274528	0.347175	0.00112368	0.254531	0.0298122	0.373258	0.71988	1.08134	1.82552	5	2.341045
761000	-32.11071	-104.2785	72.16782	10	1.854623	0.393403	0.0507726	0.0460705	0.0372858	0.00650837	0.164245	0.0426521	0.083017	0.126602	0.0823928	0.0102986	0.171465	0.31218	0.0260469	0.0726283	0.138589	0.418266	0.107722	0.363758	0.275281	0.638607	1.06589	2.02023	5	2.653904
762000	-17.86495	-103.8334	85.96846	10	1.873458	0.107657	0.0296806	0.0980622	0.118393	0.00538894	0.0728734	0.0183997	0.00938647	0.123284	0.028312	0.0064429	0.0323682	0.0614285	0.247844	0.0934286	0.115504	0.00574146	0.0719279	0.180912	0.277687	0.640846	1.06647	2.01499	5	1.427036
763000	-27.69778	-106.1867	78.48889	10	0.6162089	0.336677	0.0364708	0.159033	0.183341	0.0522741	0.126455	0.027031	0.0167072	0.0343766	0.0282182	0.0331628	0.329898	0.0185794	0.0069623	0.226697	0.123305	0.161038	0.138668	0.256574	0.0564674	0.321163	0.889368	2.733	5	2.295468
764000	-29.02001	-106.0981	77.07808	10	0.8937622	0.0953978	0.0560017	0.066427	0.0978441	0.0649345	0.145344	0.00756744	0.0262829	0.0679301	0.177536	0.0130557	0.0798598	0.248606	0.230207	0.086854	0.102763	0.00231931	0.177984	0.223055	0.1153	0.442314	0.979896	2.46249	5	1.969971
765000	-27.88748	-107.1684	79.28089	10	0.8102377	0.0929849	0.0172774	0.0494034	0.108288	0.0560015	0.0284375	0.0121933	0.0224312	0.00159488	0.114296	0.0164135	0.23769	0.143348	0.0217569	0.0812773	0.160303	0.026045	0.171575	0.0869843	0.0977353	0.411223	0.959752	2.53129	5	1.448301
766000	-24.99078	-108.0959	83.10516	10	0.4272263	0.254842	0.0821974	0.0408604	0.0829328	0.082628	0.0768816	0.00446129	0.0558515	0.158537	0.0576235	0.0209381	0.0114498	0.146756	0.0895192	0.00423831	0.00509518	0.276117	0.122713	0.144911	0.0208302	0.201785	0.759138	3.01825	5	1.718554
767000	-30.08889	-108.9813	78.8924	10	0.8037742	0.090102	0.0167226	0.0502524	0.263662	0.0851334	0.114871	0.0441228	0.0106009	0.041357	0.0195235	0.0269524	0.123348	0.0530545	0.280439	0.143798	0.0677747	0.112596	0.133221	0.029845	0.0963616	0.408649	0.957995	2.53699	5	1.707377
768000	-30.50572	-105.5307	75.02493	10	1.610988	0.115243	0.0198988	0.0444303	0.329128	0.0379271	0.0176922	0.0169241	0.00883592	0.065166	0.0725605	0.0323966	0.415117	0.262294	0.068032	0.164144	0.0370035	0.000974925	0.30734	0.0924853	0.24197	0.606045	1.05633	2.09566	5	2.107593
769000	-27.82052	-105.0813	77.26077	10	1.611972	0.185844	0.00900596	0.105707	0.196588	0.0216686	0.0204881	0.00436919	0.106079	0.0923254	0.0218993	0.0657507	0.0240732	0.427437	0.0266131	0.300824	0.137299	0.121149	0.0404631	0.0895009	0.242113	0.606192	1.05637	2.09532	5	1.997085
770000	-69.8307	-112.4518	42.62114	2	0.2674144	0.0515184	0.107821	0.0481319	0.292614	0.0611415	0.170664	0.0460337	0.0685629	0.00647166	0.147661	0.0173851	0.0929275	0.0202534	0.375369	0.127243	0.0884362	0.149606	0.288458	0.472652	0.00302458	0.0795236	0.5368	3.38065	4	2.632951
771000	-61.19352	-107.3821	46.18858	2	0.6173076	0.193456	0.0139029	0.0899518	0.0967735	0.0635374	0.0124765	0.0132825	0.0444767	0.107302	0.0197904	0.00649106	0.101588	0.053023	0.00828614	0.561941	0.0748767	0.20808	0.152821	0.315971	0.0566962	0.321757	0.889898	2.73165	4	2.138027
772000	-58.89687	-106.5314	47.63451	2	3.13619	0.213813	0.0308039	0.0380354	0.0318326	0.0728205	0.218519	0.00602449	0.00383832	0.0397202	0.00416449	0.0826083	0.0201166	0.0856247	0.405677	0.082147	0.12095	0.0106025	0.29974	0.260873	0.399531	0.7388	1.08311	1.77856	4	2.02791
773000	-49.93173	-104.5915	54.65977	2	0.7897334	0.144053	0.0920742	0.0516006	0.0697878	0.00694255	0.00814068	0.0159059	0.0366118	0.0221039	0.00915865	0.00268772	0.12857	0.0640183	0.149141	0.0642747	0.101278	0.170306	0.18205	0.25923	0.0933723	0.402968	0.954069	2.54959	4	1.577935
774000	-66.63499	-113.3096	46.67459	2	0.3740987	0.0873226	0.0626753	0.0288606	0.0992244	0.0998464	0.154178	0.0262587	0.0574791	0.0527193	0.050048	0.0396236	0.24946	0.0319214	0.241528	0.0246985	0.026334	0.494366	0.0354253	0.250954	0.0131619	0.162159	0.701659	3.12302	4	2.112924
775000	-33.33307	-111.6791	78.34606	10	0.5372886	0.0196728	0.0846296	0.00883732	0.0159093	0.19174	0.113081	0.00708709	0.0552593	0.0097597	0.0251429	0.0113944	0.166586	0.0868048	0.00878712	0.291248	0.0805783	0.26517	0.0737844	0.0154267	0.04049	0.275563	0.845613	2.83833	5	1.530899
776000	-35.96186	-106.4895	70.52765	10	0.6032091	0.288142	0.0533976	0.0113177	0.0775574	0.129504	0.0369935	0.00988964	0.00798647	0.0194997	0.118434	0.0263813	0.298308	0.527553	0.339816	0.126734	0.0544064	0.147333	0.150941	0.18671	0.0537706	0.314051	0.882947	2.74923	5	2.610905
777000	-39.55867	-108.8756	69.31696	10	1.221478	0.12906	0.0159554	0.00550247	0.11995	0.00210765	0.0909637	0.0509973	0.0107724	0.026708	0.0290956	0.0733517	0.0103088	0.13306	0.40278	0.34253	0.188633	0.249185	0.223426	0.052316	0.178924	0.534516	1.02881	2.25775	5	2.156704
778000	-39.23348	-112.949	73.71554	10	0.4178408	0.0484011	0.0026291	0.281229	0.175026	0.210698	0.0905138	0.0146193	0.151604	0.153837	0.0289275	0.0600457	0.40583	0.211809	0.0808836	0.0680035	0.121945	0.0352887	0.0142072	0.111768	0.0193701	0.194953	0.749886	3.03579	5	2.267265
779000	-28.01882	-108.7376	80.71881	10	0.4849835	0.0931326	0.0252319	0.0354419	0.153018	0.0492725	0.0644957	0.0219047	0.0403153	0.0354724	0.0877817	0.00590748	0.169287	0.134783	0.0422962	0.262947	0.247367	0.0279373	0.0281837	0.034474	0.0306394	0.242	0.809027	2.91833	5	1.559249
