Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
910000	-353.4105	-389.6175	36.20697	10	1.175081	0.0558662	0.00273381	0.00290546	0.0210807	0.0224316	0.051094	0.0935077	0.137542	0.00324589	0.0252019	0.0539368	0.00323674	0.0609217	0.0271785	0.0340726	0.0537179	0.0565861	0.0311048	0.154534	0.037196	0.0416912	0.00590149	0.00163126	0.216812	0.51101	0.102391	0.103711	0.154369	0.196654	0.0144674	0.00191412	0.0103083	0.0503181	0.141862	0.0847381	0.107616	0.0562234	0.170508	0.523718	1.02388	2.2819	5	2.729712
911000	-355.0076	-387.5993	32.5917	10	0.7715587	0.0192527	0.00183449	0.0127977	0.00232746	0.0190061	0.0137011	0.0859657	0.0478987	0.00728964	0.0227578	0.0110034	0.00425375	0.0264273	0.00141155	0.0588353	0.0372071	0.0408828	0.109784	0.0415695	0.0738188	0.0272528	0.401236	0.0448657	0.147258	0.898741	0.0618883	0.0354952	0.0562598	0.16306	0.0340879	0.110903	0.0150583	0.0160161	0.0636479	0.0438022	0.0737274	0.203694	0.089494	0.395426	0.948752	2.56633	5	3.035018
912000	-350.3772	-386.2764	35.8993	10	0.8006582	0.0111704	0.00510008	0.0105848	0.0631389	0.0857179	0.167039	0.0460562	0.00691267	0.038302	0.0147497	0.00232333	0.11913	0.0250609	0.000511981	0.0166799	0.00258439	0.0113354	0.0365487	0.0428448	0.0533135	0.0271116	0.00426034	0.053784	0.191545	0.573993	0.0290378	0.0802881	0.0539801	0.0667278	0.0107564	0.0165685	0.103019	0.117173	0.138219	0.06001	0.0673617	0.0770787	0.0956988	0.407399	0.957137	2.53977	5	2.430018
913000	-358.5995	-385.622	27.02241	10	1.198403	0.0118448	0.00687899	0.0950788	0.0182241	0.0144071	0.081376	0.185685	0.0734707	0.0993205	0.00874419	0.00945233	0.0132289	0.0270866	0.00125519	0.05412	0.00532839	0.0245182	0.0625252	0.0279869	0.0743189	0.0430468	0.219288	0.0675408	1.08837	0.233988	0.0348313	0.00660506	0.115462	0.0596368	0.0743244	0.391033	0.110713	0.0177024	0.0343645	0.0259831	0.0312673	0.0441196	0.174763	0.529222	1.02642	2.2696	5	3.493129
914000	-369.6557	-395.0436	25.38792	10	2.894054	0.0551005	0.00559084	0.138772	0.0486868	0.0431463	0.0756015	0.0286786	0.130102	0.211382	0.0114965	0.0225872	0.0157977	0.00560232	0.0137351	0.00657795	0.00548045	0.0120198	0.00515095	0.00949478	0.0974725	0.0878292	0.0877132	0.0493218	0.854051	0.0720796	0.0275614	0.0233031	0.108219	0.00421426	0.308703	0.00498518	0.0769946	0.0575755	0.136321	0.066887	0.0626247	0.277822	0.380896	0.725488	1.08194	1.81168	5	3.248682
915000	-337.5235	-381.7475	44.22399	10	2.593226	0.0346467	0.0116411	0.00344296	0.00978979	0.0269345	0.010689	0.0403193	0.0573583	0.0383484	0.0558759	0.00675445	0.026233	0.0345833	0.0092859	0.0088208	0.0106938	0.0448336	0.0734428	0.0205123	0.0684427	0.0781912	0.0638844	0.124508	0.656739	0.0359295	0.0620039	0.0168468	0.0790987	0.0228631	0.0248893	0.0152867	0.0142526	0.065245	0.0354249	0.0228133	0.0168752	0.046123	0.355121	0.706189	1.07961	1.85908	5	1.973624
916000	-354.2608	-384.4897	30.22893	10	0.7549313	0.00762101	0.0136644	0.00512066	0.0407177	0.0104076	0.0181646	0.270057	0.00771071	0.060419	0.0226074	0.0964293	0.0286317	0.0146876	0.0224711	0.00150966	0.0197837	0.018311	0.0616397	0.0773273	0.0952289	0.0377444	0.0549129	0.0614665	0.950951	0.15785	0.124931	0.0589629	0.00623889	0.0364692	0.03651	0.0862157	0.0821665	0.00038234	0.00121873	0.117461	0.0548424	0.156897	0.0859395	0.388336	0.94364	2.58209	5	2.91773
917000	-365.5642	-384.1761	18.61183	10	0.6809868	0.0378296	0.038523	0.0289291	0.0203567	0.031885	0.00944913	0.116373	0.00806968	0.0405634	0.0598178	0.02903	0.0972587	0.0250607	0.0378532	0.0845875	0.007876	0.00573367	0.110776	0.0185672	0.203812	0.0339691	0.219436	0.0328711	1.84094	0.120563	0.118886	0.171912	0.1424	0.0737703	0.196838	0.133726	0.00243371	0.0652482	0.0161502	0.0483346	0.00882261	0.205542	0.0701325	0.354419	0.917614	2.65783	5	4.44419
918000	-350.7269	-382.5236	31.79676	10	0.9817042	0.0376067	0.028609	0.0124035	0.0477537	0.0605158	0.0481609	0.0380473	0.0423092	0.0805251	0.000792031	0.00675187	0.01336	0.0371471	0.0182239	0.0253474	0.0253865	0.0144331	0.0874058	0.0796488	0.0594016	0.171432	0.166396	0.0584669	1.00641	0.0224442	0.0105928	0.182249	0.098441	0.115657	0.0471266	0.0747736	0.0904179	0.0119598	0.0469525	0.0232842	0.0210302	0.111968	0.133289	0.471183	0.996901	2.39863	5	3.023434
919000	-359.7864	-387.7457	27.95926	10	0.4363921	0.01335	0.0147113	0.0513726	0.0388515	0.0326384	0.0717526	0.0725393	0.164071	0.0505019	0.00713583	0.00618108	0.104706	0.0593661	0.00200164	0.0580779	0.021476	0.0137591	0.0620547	0.0697687	0.0472085	0.176689	0.0105179	0.0411105	1.1971	0.0252368	0.114272	0.0919276	0.0346785	0.00227755	0.11914	0.0404601	0.110764	0.120367	0.0312999	0.00978752	0.0170346	0.276267	0.0222954	0.208381	0.767839	3.00149	5	3.380454
920000	-360.6507	-390.8796	30.22886	10	1.100377	0.00925557	0.0427117	0.00915667	0.0289168	0.0054751	0.0797004	0.0371449	0.0490949	0.0120134	0.0312811	0.047222	0.131948	0.0404878	0.00207319	0.0419988	0.00287958	0.0643339	0.273507	0.0455789	0.0969261	0.0447527	0.0123789	0.0543826	0.858285	0.0281405	0.00415152	0.00306967	0.0233969	0.0574233	0.0506595	0.0788503	0.121249	0.0387806	0.0286433	0.0487903	0.281878	0.119505	0.156535	0.504974	1.01483	2.32366	5	2.906044
921000	-352.9705	-383.3421	30.37167	10	1.541784	0.0334787	0.0161535	0.111754	0.0193205	0.0225395	0.0220129	0.160547	0.00137994	0.0583652	0.0218935	0.0293447	0.00411483	0.0640088	0.0071068	0.00599478	0.011367	0.0391899	0.0249914	0.0114227	0.13746	0.0198239	0.0151692	0.0681602	1.05719	0.0256203	0.0738968	0.0195267	0.111769	0.090135	0.0483878	0.0334533	0.0736087	0.0112401	0.10611	0.0348283	0.0304946	0.159638	0.231706	0.595367	1.05278	2.12014	5	2.781496
922000	-362.3561	-394.1667	31.81057	10	0.9981421	0.0247237	0.0079722	0.0193151	0.00936399	0.0133692	0.138642	0.11663	0.0439482	0.0510017	0.0131921	0.0187071	0.0947145	0.0105331	0.0443818	0.00323351	0.0198041	0.00760839	0.120413	0.0589279	0.0600461	0.170052	0.0153073	0.0730107	0.769541	0.0137448	0.0471633	0.0508164	0.0908962	0.0263572	0.174068	0.0107627	0.0172637	0.0782132	0.0637036	0.0307205	0.175988	0.160931	0.136583	0.476193	0.999691	2.38753	5	2.845068
923000	-361.1939	-392.043	30.84911	10	0.3900342	0.0337904	0.013025	0.0319079	0.0298778	0.0233949	0.0459556	0.122819	0.0026593	0.055321	0.0468023	0.0898048	0.0215796	0.0155491	0.0140277	0.0370605	0.00834138	0.00080124	0.0308023	0.222036	0.0929888	0.123054	0.123123	0.0340342	0.736511	0.0611389	0.0635932	0.0144539	0.0251026	0.16668	0.261078	0.184805	0.0382172	0.0768016	0.0120357	0.0330249	0.054652	0.0319692	0.0153033	0.174273	0.720267	3.09016	5	2.978818
924000	-355.8792	-391.9416	36.06241	10	1.05313	0.00295248	0.0274229	0.0587374	0.0548965	0.0879494	0.0198324	0.0119787	0.0507689	0.00352825	0.0318697	0.00485385	0.0434469	0.0191848	0.003207	0.0453573	0.00718596	0.0328425	0.103811	0.0627286	0.078157	0.0815264	0.0434809	0.0685816	0.600063	0.150162	0.0982023	0.0153024	0.00342316	0.079823	0.130062	0.0576728	0.047174	0.134373	0.0977182	0.072062	0.0418351	0.147079	0.147431	0.492159	1.00827	2.35214	5	2.619252
925000	-349.2267	-385.0554	35.82863	10	0.4602309	0.00718534	0.0343175	0.0200433	0.125584	0.0622573	0.0697562	0.0297996	0.00230113	0.0281946	0.0189058	0.0402129	0.0428554	0.0244409	0.0140311	0.00801965	0.00366598	0.0223893	0.041179	0.0217491	0.0753136	0.0806426	0.00841408	0.0812317	1.01914	0.0705594	0.0149224	0.0181746	0.114412	0.136693	0.169115	0.0240387	0.00573822	0.136203	0.0541589	0.00296851	0.0132056	0.00694408	0.0262754	0.225163	0.789026	2.95954	5	2.648768
926000	-361.0991	-387.3439	26.24476	10	1.287924	0.0144923	0.01679	0.16469	0.0187074	0.00438103	0.00453188	0.086641	0.046506	0.0117027	0.0101116	0.034134	0.00438179	0.120957	0.0115415	0.00350858	0.0162506	0.0727545	0.0117936	0.0484745	0.113444	0.0848197	0.0546985	0.0712022	0.998425	0.0552755	0.105358	0.0762432	0.0295507	0.0710934	0.292279	0.214656	0.0337394	0.0797116	0.125335	0.0131817	0.0552266	0.0474404	0.190626	0.548976	1.03509	2.2253	5	3.224029
927000	-355.3371	-389.9257	34.58859	10	2.130065	0.0506214	0.00188474	0.0251791	0.112525	0.0340813	0.0927823	0.0111003	0.104723	0.0255969	0.00716098	0.00915343	0.283315	0.0252814	0.00666553	0.0434202	0.0029897	0.0509641	0.127562	0.00203053	0.118716	0.00876439	0.0812031	0.0298063	0.840006	0.128875	0.066492	0.0110085	0.00943275	0.00347675	0.0624129	0.110854	0.113083	0.0382528	0.080607	0.0130666	0.0453303	0.0268714	0.308322	0.668168	1.07293	1.95058	5	2.805295
928000	-352.9083	-387.3367	34.42845	10	0.8312859	0.0316181	0.00429516	8.53994e-05	0.0393403	0.0650691	0.018865	0.0377288	0.105825	0.0162101	0.00660607	0.0159884	0.0840288	0.00172954	0.00102144	0.0417259	0.00110644	0.0385861	0.00316673	0.0164934	0.0747223	0.193113	0.0898621	0.251514	0.888413	0.0680967	0.049012	0.0648839	0.161366	0.0131334	0.0147257	0.0176025	0.147962	0.0444099	0.0260657	0.0875226	0.00321556	0.0647587	0.102197	0.419431	0.965261	2.51311	5	2.789869
929000	-341.2354	-378.0728	36.83739	10	1.379705	0.0267623	0.00677994	0.0423295	0.0213387	0.0106677	0.00842424	0.105155	0.00371132	0.0444853	0.00122793	0.000336418	0.0101366	0.019986	0.00937882	0.0156631	0.0323694	0.0326508	0.0385102	0.0651734	0.0110318	0.111759	0.123796	0.241173	1.01955	0.056456	0.0197336	0.0973693	0.00609784	0.0328328	0.126432	0.0335725	0.0287399	0.0727218	0.0624999	0.0352886	0.0276013	0.0781843	0.206127	0.567226	1.0425	2.18415	5	2.67993
930000	-358.9775	-388.4439	29.46641	10	1.173902	0.00796566	0.0430565	0.108986	0.0300439	0.058511	0.0137533	0.129886	0.077417	0.0539178	0.0537479	0.0240524	0.031128	0.000403126	0.0095998	0.14154	0.0107617	0.0199343	0.0173679	0.0503613	0.151768	0.00478361	0.050261	0.202925	0.952187	0.081788	0.163684	0.0397353	0.0227114	0.00153964	0.0591235	0.0330348	0.390838	0.0129415	0.0144741	0.0706918	0.0610792	0.186908	0.170292	0.523435	1.02375	2.28253	5	3.382908
931000	-353.7648	-385.7956	32.03077	10	1.636618	0.001542	0.0268824	0.0129035	0.062515	0.0502638	0.0169298	0.0542415	0.00393177	0.0352787	0.0301632	0.0158089	0.0773871	0.0202858	0.00202119	0.0163968	0.0159022	0.0251648	0.0637501	0.0242308	0.109875	0.019149	0.0193265	0.0762861	1.28313	0.106853	0.1812	0.00411025	0.142794	0.0416495	0.0705892	0.0842782	0.114674	0.0460563	0.0200747	0.193177	7.4069e-05	0.00843136	0.245677	0.609822	1.05753	2.08697	5	3.07733
932000	-350.908	-390.3244	39.41632	10	0.780037	0.0229482	0.0328749	0.00319846	0.0696272	0.0817542	0.0176969	0.0619448	0.0141	0.0245521	0.0133711	0.0208365	0.0864589	0.0518459	0.0298307	0.0344447	0.000876409	0.0303979	0.0475613	0.0179957	0.0375981	0.0301195	0.00817346	0.107477	0.818604	0.068753	0.0103931	0.068717	0.0263016	0.0886035	0.0154721	0.00648792	0.00967101	0.0184162	0.0905783	0.0789195	0.00359371	0.0651079	0.0913043	0.398971	0.951266	2.55846	5	2.215302
933000	-366.1942	-389.1726	22.9784	2	0.8599546	0.00526153	0.00980873	0.0254146	0.0608656	0.105682	0.0486213	0.0794671	0.0379555	0.0130755	0.00108267	0.0876534	0.0178248	0.0629616	0.0141531	0.0122293	0.0100215	0.0642762	0.0384809	0.046469	0.116879	0.0292798	0.00693974	0.204204	0.846248	0.125797	0.133078	0.0875207	0.120658	0.0496593	0.080469	0.0613174	0.0968315	0.0776663	0.0606097	0.00509984	0.00737251	0.0709701	0.108238	0.430197	0.972277	2.48929	4	2.921904
934000	-357.2221	-394.0036	36.7815	10	1.53302	0.00716592	0.0174222	0.0593713	0.000502068	0.0470673	0.0079043	0.246001	0.00836694	0.0075968	0.00155609	0.00641933	0.0396362	0.0152176	0.0123146	0.0218001	0.00599914	0.0464195	0.0317085	0.0395906	0.0411823	0.0439459	0.0811686	0.0792888	0.642152	0.217012	0.0162734	0.110842	0.0508078	0.0398954	0.0675435	0.0512641	0.132787	0.10984	0.052707	0.0517488	0.0266986	0.0116337	0.230379	0.593962	1.0523	2.12336	5	2.448851
935000	-367.9055	-396.1051	28.19957	10	1.02648	0.0336596	0.00664892	0.0053666	0.0636096	0.0134748	0.0571627	0.116663	0.0319659	0.0523669	0.0741457	0.0437696	0.057697	0.0253213	0.00363383	0.0551466	0.0166634	0.0440362	0.0993843	0.00826305	0.200234	0.17952	0.293404	0.0100152	0.601025	0.109647	0.142949	0.0278311	0.0141005	0.0213701	0.107066	0.16575	0.0376501	0.00273755	0.080199	0.135759	0.110309	0.0378803	0.142207	0.484569	1.00425	2.36897	5	3.086427
936000	-364.2149	-391.7324	27.51755	10	1.018378	0.0314243	0.013993	0.00815044	0.0589549	0.00411348	0.0510956	0.0866391	0.019605	0.0858885	0.103857	0.00601847	0.0120787	0.0321233	0.00250069	0.0265361	0.023416	0.0347404	0.183505	0.018685	0.031755	0.00207028	0.172521	0.0583346	1.25527	0.083301	0.116837	0.0569431	0.06322	0.234224	0.0975966	0.0627733	0.0151	0.0420938	0.0443674	0.0659901	0.0278002	0.0663835	0.140606	0.482207	1.00298	2.37421	5	3.29991
937000	-360.2633	-391.6958	31.43243	10	0.5204771	0.00385051	0.0450915	0.0031402	0.0291055	0.082051	0.112357	0.0717649	0.0208112	0.0146499	0.0207878	0.0292131	0.0223296	0.105238	0.0224853	0.0431191	0.0206367	0.0164575	0.04894	0.0210805	0.116865	0.0577319	0.0688652	0.0701928	0.138513	0.226439	0.0111723	0.041046	0.109712	0.177886	0.119858	0.952807	0.0515911	0.0882211	0.0735012	0.0618262	0.0122197	0.0596055	0.037243	0.265074	0.834615	2.86307	5	3.171163
938000	-362.2867	-391.7049	29.41821	10	0.7240536	0.0255273	0.00360511	0.020491	0.0504713	0.139925	0.200699	0.0519494	0.0375763	0.0352629	0.0807597	0.0246341	0.0453328	0.0365182	0.00968135	0.0171642	0.00658609	0.0143222	0.0280217	0.0326768	0.0401232	0.000161605	0.00835244	0.0058707	0.00750276	0.0624119	0.184578	0.010094	0.0848177	0.0700378	0.0885704	1.57147	0.0713776	0.191489	0.0427846	0.112474	0.110614	0.0450911	0.0793317	0.374662	0.933466	2.61254	5	3.569022
939000	-356.0886	-382.7079	26.61934	10	0.6064534	0.0639243	0.000395141	0.200619	0.0814895	0.0724423	0.0776747	0.0489288	0.0216175	0.00957717	0.0171949	0.0168057	0.0517399	0.00334299	0.00643468	0.00970121	0.00431821	0.113993	0.047632	0.0562017	0.115245	0.135723	0.11547	0.003788	0.0281831	0.110753	0.20383	0.0669757	0.0565433	0.0074727	6.65109e-05	1.51055	0.0181214	0.0547663	0.205684	0.164989	0.0220426	0.0222079	0.0544418	0.31584	0.884576	2.74514	5	3.746442
940000	-351.2702	-387.4217	36.15147	10	1.024865	0.0263991	0.00341699	0.0380032	0.0264025	0.0208913	0.0774935	0.140042	0.00993402	0.00341828	0.0530352	0.0142618	0.112952	0.00189768	0.0177394	0.000615745	0.0325188	0.0247978	0.0589821	0.0532074	0.0536718	0.230945	0.00473125	0.0113907	0.0655317	0.0878324	0.0108616	0.0100477	0.0362051	0.0800219	0.00536251	0.636769	0.0775416	0.0518709	0.11308	0.0266817	0.201849	0.0591548	0.141888	0.4841	1.004	2.37001	5	2.479556
941000	-345.4532	-380.5729	35.11972	10	1.413909	0.0292021	0.0324678	0.0389331	0.00812134	0.017778	0.0127413	0.0478907	0.0538146	0.00529407	0.0434738	0.0263305	0.0409525	0.0349103	0.00639131	0.02429	0.00792463	0.0630012	0.0620229	0.0880075	0.0849763	0.128263	0.0934033	0.0309099	0.0344808	0.00457099	0.0483875	0.0824036	0.050519	0.097354	0.0468895	0.892044	0.0236575	0.106842	0.120311	0.0440587	0.0323015	0.0776315	0.211712	0.57357	1.04494	2.16978	5	2.642552
942000	-354.9662	-384.7944	29.82826	10	1.192438	0.00379988	0.0958747	0.0960023	0.0052852	0.00212242	0.00391476	0.158494	0.00549694	0.0213851	0.0748683	0.000910636	0.0578851	0.0269582	0.0112091	0.00142437	0.0106628	0.0126196	0.014278	0.099876	0.0396645	0.0578994	0.0146031	0.0348487	0.0260008	0.0299093	0.0836229	0.106089	0.0715263	0.0740328	0.161656	1.29826	0.071464	0.0695525	0.10875	0.0387775	0.157625	0.0635712	0.17368	0.527829	1.02578	2.27271	5	3.210919
943000	-363.4019	-395.7309	32.32894	10	2.736704	0.030067	0.0383777	0.121795	0.0996312	0.00835908	0.048627	0.0555409	0.066935	0.0756629	0.00988428	0.0116169	0.00270285	0.0229065	0.00352092	0.0512451	0.00435803	0.0908571	0.148886	0.00753505	0.296561	0.159028	0.081483	0.062735	0.0826798	0.0119107	0.0769974	0.176305	0.130058	0.0229508	0.0166501	0.699782	0.120962	0.0382514	0.0599598	0.148633	0.112635	0.0395949	0.367808	0.715823	1.08087	1.8355	5	3.235685
944000	-358.8451	-389.8348	30.98974	10	0.917915	0.0550239	0.00395707	0.0287066	0.0692279	0.0536303	0.0358679	0.091873	0.10162	0.0264524	0.0102959	0.00509001	0.0424183	0.0167668	0.011933	0.0260539	0.0197178	0.0170238	0.0704703	0.09071	0.172449	0.0502772	0.0123391	0.0395642	0.144367	0.175677	0.0110969	0.0520147	0.0445654	0.0168822	0.141703	1.25238	0.0210688	0.0294038	0.00581561	0.184384	0.0884837	0.0648127	0.120299	0.450608	0.984946	2.44415	5	3.284127
945000	-366.5655	-392.8992	26.33368	10	2.411817	0.0313166	0.0127578	0.00469411	0.0477768	0.20618	0.0156803	0.187316	0.0239508	0.0103255	0.0499776	0.00228038	0.0138067	0.0442913	0.00229886	0.0156441	0.0151257	0.0895095	0.039916	0.0793706	0.0787886	0.352316	0.0305721	0.236734	0.0903245	0.00614196	0.0125852	0.164862	0.0226643	0.177339	0.188393	0.655013	0.134954	0.0909549	0.139586	0.0884852	0.0354917	0.0598143	0.337933	0.6927	1.07755	1.89181	5	3.457239
946000	-344.4219	-379.2629	34.84105	10	0.5063468	0.0427196	0.0164375	0.0101902	0.039481	0.00309128	0.00728574	0.0523167	0.0188176	0.0386975	0.0560006	0.036733	0.00743548	0.00308173	0.00297061	0.000828234	0.0187623	0.018534	0.0120486	0.0578851	0.0604559	0.178382	0.0101518	0.274728	0.0529603	0.0425459	0.0216898	0.0424908	0.0620058	0.0269093	0.00892265	0.993088	0.124448	0.0257944	0.0350553	0.00236035	0.0013988	0.033409	0.03457	0.256039	0.824832	2.88456	5	2.440113
947000	-369.8132	-393.4498	23.63658	10	1.368239	0.0358375	0.00715072	0.100976	0.118647	0.0274115	0.0528504	0.168066	0.00620204	0.00688598	0.0446229	0.00127325	0.110549	0.0240047	0.0267767	0.0364411	0.0339685	0.00337237	0.0406082	0.0130528	0.0627941	0.0327096	9.2041e-05	0.133382	0.103436	0.0400915	0.107566	0.0695762	0.0678896	0.0627348	0.0493367	1.1826	0.123874	0.246841	0.0884852	0.0600681	0.172933	0.0132402	0.204232	0.565047	1.04165	2.18908	5	3.476346
948000	-360.1961	-387.4939	27.2978	10	0.5296335	0.0122579	0.0164672	0.015336	0.00454563	0.00104043	0.197606	0.111004	0.00134543	0.0153999	0.0551422	0.0370414	0.0557077	0.00708032	0.0109047	0.0121109	0.00203063	0.0400521	0.0837232	0.0179003	0.219105	0.00623529	0.176863	0.110684	0.192244	0.247972	0.0137895	0.15014	0.0441312	0.0754985	0.0874583	0.0912945	0.0425203	0.0172427	0.00901066	0.0530659	0.884755	0.0510288	0.039003	0.270822	0.840688	2.84949	5	3.169735
949000	-344.9218	-375.0137	30.09191	2	1.792483	0.0168537	0.000989087	0.00910093	0.00553595	0.0173182	0.0123559	0.0525346	0.0964821	0.00181735	0.0143586	0.00744347	0.0299757	0.00777404	0.00597547	0.0156796	0.00307805	0.0239015	0.03446	0.0212164	0.0765545	0.0847918	0.0440008	0.0111656	0.0431717	0.0403561	0.0810453	0.0664837	0.0668733	0.0352415	0.0347241	0.164516	0.0565428	0.0118661	0.0532391	0.0217788	0.777514	0.0735464	0.267179	0.630962	1.06381	2.03805	4	2.120262
950000	-344.8962	-383.969	39.07282	10	0.633138	0.00901314	0.0287621	0.015488	0.0379046	0.00847076	0.154465	0.0890585	0.00119414	0.00171858	0.00237251	0.0197429	0.0240903	0.0257054	0.00396649	0.08573	0.00175573	0.0152912	0.0683084	0.0443973	0.161083	0.0275479	0.0432635	0.0549896	0.116181	0.0536833	0.0494298	0.089468	0.0175721	0.0407697	0.178713	0.0441586	0.0226546	0.00458862	0.0694758	0.0282126	0.745809	0.0608372	0.0600068	0.330199	0.897327	2.71247	5	2.445873
951000	-352.4363	-383.2289	30.79257	10	2.219986	0.0220303	0.013668	0.0305599	0.0466015	0.034223	0.0594984	0.295628	0.0919395	0.0247612	0.00163857	0.0113005	0.0182575	0.103685	0.00596462	0.00466058	0.00762554	0.0189182	0.0321427	0.117481	0.0921172	0.0772522	0.116737	0.0527926	0.0050822	0.118334	0.218497	0.184694	0.0470872	0.0470857	0.0193436	0.0574855	0.0276597	0.196649	0.128488	0.0441942	0.813442	0.102865	0.318192	0.676538	1.07463	1.93064	5	3.290391
952000	-359.9124	-389.3773	29.46489	10	0.9153416	0.0572768	0.0134739	0.141779	0.00988401	0.00759144	0.00395034	0.0443977	0.102083	0.101017	9.10157e-06	0.00739937	0.100652	0.109723	0.00966138	0.0245456	0.0249488	0.00147172	0.160761	0.140573	0.0343321	0.0489291	0.0367845	0.00494534	0.0754607	0.0617572	0.00658469	0.0988476	0.109982	0.0317989	0.042199	0.124282	0.0289285	0.037132	0.00695951	0.103671	1.36026	0.12956	0.119768	0.449738	0.984422	2.44607	5	3.403613
953000	-344.7261	-381.6681	36.94201	10	1.077727	0.00325754	0.0325687	0.0550095	0.0522354	0.046191	0.0482658	0.0685584	0.0125536	0.0372509	0.00388101	0.0205045	0.165119	0.00959042	0.000361472	0.0211553	0.00355537	0.0248555	0.0848367	0.00448601	0.0969594	0.0429102	0.0257275	0.10769	0.073891	0.0788573	0.0449601	0.100244	0.105519	0.00146882	0.0548848	0.12108	0.00383812	0.115824	0.00263528	0.154775	0.922049	0.0361144	0.152197	0.498929	1.01177	2.3371	5	2.783662
954000	-361.4124	-388.8983	27.48595	10	3.215126	0.0194453	0.044233	0.0156677	0.0668248	0.00571431	0.0455422	0.136371	0.0964806	0.0216062	0.00615609	0.0386893	0.0178337	0.0211464	0.0310318	0.00303325	0.0309421	0.13627	0.0835486	0.0219338	0.18521	0.102606	0.0321496	0.00311956	0.0332133	0.0291372	0.0332834	0.0278602	0.0720963	0.0625005	0.185973	0.0452897	0.0335643	0.0220154	0.161602	0.00447228	0.841883	0.0973433	0.405249	0.742784	1.08339	1.76858	5	2.815789
955000	-349.6523	-388.0555	38.40317	10	0.9409986	0.00563112	0.0588044	0.0256467	0.0397229	0.0372602	0.112118	0.057205	0.0722268	0.0316438	0.0309155	0.00285219	0.136788	0.00701284	0.000110001	0.0101196	0.00186693	0.0597004	0.085834	0.113009	0.100806	0.029779	0.49068	0.103121	0.0669652	0.201044	0.0412832	0.0315675	0.0687909	0.00112445	0.18355	0.07221	0.0272276	0.136542	0.0118507	0.00185126	0.024709	0.0095117	0.125036	0.45827	0.989492	2.4272	5	2.491081
956000	-361.2202	-388.9268	27.70668	10	2.769602	0.0404895	0.00704166	0.0193982	0.129993	0.00659743	0.0162467	0.0897535	0.106591	0.0477966	0.054443	0.0786353	0.10936	0.0443069	0.0170917	0.02971	0.00501715	0.0109476	0.0278883	0.0938816	0.0681351	0.0454395	0.82686	0.0103734	0.194437	0.013544	0.104657	0.27601	0.0169338	0.0804924	0.203747	0.0606794	0.0239683	0.0605226	0.021792	0.0606236	0.175479	0.042968	0.370613	0.717917	1.08111	1.83035	5	3.221852
957000	-354.5935	-385.4566	30.86313	10	1.681952	0.022059	0.0364469	0.0408091	0.00844424	0.0002385	0.0213991	0.0342595	0.0524535	0.0239644	0.0111713	0.00304115	0.0603471	0.059187	0.00864787	0.0203752	0.0263929	0.0691457	0.0204347	0.0260618	0.208518	0.0302681	1.14105	0.0130655	0.200072	0.0137197	0.109075	0.0723985	0.0305927	0.185841	0.0167597	0.0251651	0.0277565	0.0257592	0.134256	0.0249574	0.0111689	0.00183781	0.252112	0.616284	1.05953	2.07207	5	2.817138
958000	-357.3931	-387.204	29.81089	10	1.59641	0.0248326	0.0228321	0.0247545	0.10616	0.0205959	0.0236075	0.134789	0.0363626	0.0643772	0.0172364	0.00268614	0.0188634	0.0232644	0.0138022	0.0161943	0.0135756	0.0465447	0.0368165	0.119619	0.0900383	0.00702625	0.849874	0.011744	0.0752897	0.0305974	0.0401167	0.0221146	0.119652	0.0113539	0.0954491	0.0243675	0.160198	0.0010484	0.02114	0.0806888	0.330336	0.113606	0.239839	0.603855	1.05562	2.10069	5	2.851555
959000	-352.7719	-388.6377	35.86574	10	1.458585	0.000656259	0.0181969	0.029821	0.00600217	0.0315409	0.00773571	0.115344	0.0921732	0.0227519	0.0207451	0.0374816	0.00425228	0.0204093	0.00191	0.0190329	0.0150852	0.0383662	0.0259463	0.137379	0.0301013	0.0977996	0.607905	0.0606116	0.0191738	0.0769684	0.140559	0.0817827	0.0217048	0.0180882	0.0407208	0.0144236	0.0238803	0.176729	0.0901625	0.0246651	0.0872305	0.0506889	0.218853	0.581514	1.04789	2.15174	5	2.308026
960000	-362.8484	-388.6038	25.75538	2	0.7387289	0.0142872	0.0218875	0.0859335	0.0100317	0.0441418	0.0302403	0.0164756	0.0436455	0.0146538	0.0125888	0.0420459	0.107285	0.00343773	0.00527655	0.00448681	0.0116596	0.0462629	0.0382139	0.0247553	0.0779502	0.0314558	1.28614	0.0658981	0.0201692	0.163516	0.107507	0.0465409	0.00473558	0.0361568	0.016255	0.105581	0.00767878	0.00922151	0.0538728	0.00125557	0.0638058	0.0694312	0.0824725	0.381245	0.938416	2.59787	4	2.744477
