Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
642000	-57.10373	-86.9018	29.79806	1	1.403818	0.129649	0.273837	0.0113472	0.0308677	0.0146013	0.00428686	0.00691554	0.0117349	0.079506	0.0789035	0.0481472	0.0667849	0.068644	0.0444547	0.0454428	0.0195249	0.0304711	0.210075	0.571723	1.04424	2.17397	3	0.965118
643000	-61.98788	-83.55591	21.56802	1	2.252221	0.20979	0.437866	0.033904	0.00824226	0.00809247	0.06408	0.022801	0.0563153	0.00489133	0.00581442	0.0689859	0.0826477	0.14105	0.265829	0.0729238	0.189429	0.0306202	0.321631	0.679408	1.07519	1.92377	3	1.703282
644000	-49.41668	-83.49335	34.07666	2	0.628588	0.521149	0.131634	0.00590025	0.00375619	0.0229148	0.0241958	0.0197933	0.0275336	2.71242e-05	0.0475546	0.0831503	0.0317291	0.0135247	0.00387814	0.0233727	0.0834582	0.0197767	0.0590527	0.327795	0.895231	2.71792	4	1.063348
645000	-60.47168	-91.93139	31.45971	2	0.2314211	0.511308	0.303235	0.00458577	0.0123952	0.00588474	0.0563138	0.0242812	0.0132278	0.0237181	0.0339194	0.0216337	0.0480068	0.0494156	0.119655	0.0277582	0.00386458	0.0621768	0.00135594	0.0536405	0.460635	3.48437	4	1.321381
646000	-52.10216	-91.42288	39.32072	10	0.438462	0.178449	0.391462	0.0618154	0.0234396	0.00298131	0.0555331	0.0724802	0.00328141	0.0289674	0.0977563	0.0182926	0.0444073	0.0050877	0.00697289	0.103508	0.0903406	0.125094	0.0226315	0.209859	0.769759	2.99775	5	1.309868
647000	-59.22071	-87.47932	28.25861	1	0.8924761	0.215067	0.311998	0.144142	0.00953892	0.0133524	0.0417024	0.0106611	0.000853221	0.000416065	0.0306234	0.036606	0.117341	0.0390666	0.0467842	0.10502	0.0340509	0.012974	0.115033	0.441864	0.979618	2.46349	3	1.170198
648000	-56.17721	-85.03311	28.8559	2	2.00646	0.529446	0.190577	0.00990557	0.0743909	0.0151733	0.0161105	0.00279468	0.0209658	0.0467346	0.000843537	0.0950061	0.0344029	0.00935136	0.00576518	0.0194524	0.128978	0.105705	0.294045	0.655699	1.07015	1.98011	4	1.305602
649000	-46.53434	-85.84097	39.30663	10	2.648266	0.199802	0.323068	0.00910061	0.114227	0.0777629	0.0146496	0.0815379	0.00508855	0.022801	0.00103238	0.0799255	0.22102	0.0326334	0.159422	0.0334614	0.132756	0.168163	0.360078	0.709985	1.08013	1.84981	5	1.676452
650000	-55.93866	-83.13404	27.19538	2	2.084729	0.519315	0.097896	0.00692132	0.0123784	0.0114055	0.0737795	0.0375599	0.0397371	0.0209176	0.0124846	0.212402	0.0841368	0.221799	0.00580081	0.0641819	0.000294155	0.0319135	0.303183	0.663731	1.07197	1.96111	4	1.452923
651000	-64.51004	-83.86584	19.35579	2	4.823134	0.430015	0.587227	0.0179209	0.0490145	0.0161428	0.0460868	0.00233531	0.0570316	0.00477828	0.0183664	0.0327221	0.0378954	0.021435	0.0564552	0.0951484	0.0199507	0.0612197	0.494562	0.799595	1.0836	1.62225	4	1.553745
652000	-49.22614	-92.76835	43.54221	10	0.5679882	0.250309	0.117381	0.00503261	0.0284588	0.0233815	0.162859	0.0605327	0.013609	0.0185938	0.0473723	0.127453	0.0167925	0.0205004	0.320026	0.049579	0.0640912	0.0639976	0.0465801	0.294003	0.864065	2.79535	5	1.389969
653000	-51.4985	-83.736	32.2375	10	1.005451	0.376408	0.655167	0.025332	0.0505288	0.0226859	0.0302105	0.00632137	0.0148512	0.00438154	0.0287844	0.0318643	0.083104	0.00846596	0.032296	0.0367175	0.00859187	0.040923	0.13804	0.478384	1.0009	2.38268	5	1.456633
654000	-61.71659	-84.25289	22.53629	2	3.818649	0.496803	0.258319	0.0829617	0.0430171	0.0988336	0.0286647	0.00561561	0.00184169	0.020311	0.00143249	0.0864453	0.00221457	0.0899236	0.0613177	0.34835	0.0478399	0.107886	0.444114	0.768695	1.08438	1.70281	4	1.781777
655000	-64.91817	-88.65031	23.73214	1	1.753332	0.321282	0.114478	0.00881957	0.00621294	0.0775159	0.206553	0.0175988	0.0131231	0.0185448	0.0107757	0.123556	0.0442586	0.073922	0.182156	0.0158903	0.0795971	0.222475	0.26194	0.625928	1.06239	2.04975	3	1.536759
656000	-68.50264	-92.47875	23.9761	2	1.87382	0.469752	0.0903057	0.0409289	0.107484	0.0325201	0.0784054	0.0459802	0.0186182	0.00973268	0.0225366	0.174465	0.155466	0.0949348	0.0547433	0.176312	0.0229462	0.103321	0.277733	0.640888	1.06649	2.01489	4	1.698452
657000	-60.10848	-88.31372	28.20524	2	1.289403	0.470481	0.0735127	0.0697097	0.0256444	0.00803449	0.116457	0.011286	0.0056739	0.00724612	0.0201527	0.0900826	0.153349	0.0605764	0.373085	0.0406744	0.0269454	0.00107202	0.190882	0.549286	1.03522	2.22461	4	1.553983
658000	-50.6363	-84.05093	33.41463	2	0.5927768	0.150908	0.247766	0.0385148	0.00236307	0.0620266	0.0233788	0.0331694	0.00792719	0.0129871	0.00285545	0.108642	0.0888067	0.0657854	0.0813234	0.188625	0.0434753	0.00669549	0.0516218	0.308233	0.877589	2.76256	4	1.16525
659000	-63.81461	-87.2312	23.41658	2	0.8734832	0.268336	0.113431	0.0233289	0.0810713	0.0150705	0.014565	0.0120085	0.00586424	0.00297951	0.00176526	0.372174	0.017177	0.386921	0.297077	0.0839373	0.0587834	0.0344152	0.111072	0.435119	0.975407	2.4784	4	1.788905
660000	-65.39102	-89.66262	24.2716	2	0.7333864	0.499295	0.46244	0.0683136	0.006772	0.0481118	0.0490212	0.0122298	0.0326504	0.0188143	0.0585605	0.0160965	0.104373	0.0742339	0.0381576	0.430813	0.100316	0.0218887	0.0813291	0.378866	0.936639	2.60317	4	2.042088
661000	-58.83558	-87.50322	28.66763	2	0.5847986	0.420726	0.31817	0.107212	0.0252906	0.0293703	0.0195213	0.00698715	0.010705	0.0364756	0.024329	0.0316842	0.273736	0.0950389	0.018834	0.0651955	0.0753925	0.00541188	0.0499886	0.303716	0.873361	2.77293	4	1.564081
662000	-44.01346	-91.5194	47.50594	10	0.64328	0.343317	0.196709	0.0757079	0.028883	0.010595	0.0671138	0.0297065	0.0804168	0.00115463	0.0334756	0.0517811	0.0102301	0.128356	0.0469628	0.00510042	0.0883275	0.0632431	0.0621398	0.335492	0.901889	2.70048	5	1.26108
663000	-41.30264	-86.02635	44.72371	10	0.2817078	0.181434	0.0890467	0.0396217	0.049634	0.00918323	0.000718589	0.00799699	0.0304884	0.0210265	0.0164248	0.181219	0.038941	0.115267	0.000610569	0.25098	0.0277088	0.0302021	0.00392906	0.0903636	0.563765	3.34194	5	1.090503
664000	-41.45414	-87.2682	45.81406	10	1.976069	0.349807	0.0496426	0.000386348	0.00963403	0.0209803	0.11247	0.0504701	0.0631678	0.0381898	0.0263228	0.0906623	0.123017	0.00794134	0.0711924	0.256724	0.015642	0.0353471	0.290401	0.652445	1.06938	1.98778	5	1.321597
665000	-46.60936	-88.92263	42.31326	10	1.671954	0.390041	0.225175	0.0367283	0.0533854	0.0938378	0.0329108	0.0108001	0.00519818	0.0652467	0.00344304	0.0952418	0.399814	0.215076	0.0295861	0.0670238	0.0513056	0.0716916	0.250706	0.614882	1.0591	2.07531	5	1.846506
666000	-49.90705	-92.0619	42.15485	10	0.5893321	0.251983	0.217897	0.0553007	0.0909896	0.00040689	0.0175428	0.037844	0.0228607	0.048576	0.0260103	0.0769575	0.0279309	0.014485	0.0182895	0.124474	0.119394	0.0768877	0.0509155	0.30629	0.875777	2.76702	5	1.227829
667000	-39.78309	-80.81816	41.03506	10	4.667992	0.185701	0.245495	0.0195484	0.0190962	0.0310059	0.00462395	0.000848124	0.0038988	0.00136397	0.0296028	0.100795	0.0978447	0.100476	0.0436786	0.0450109	0.0579115	0.116969	0.487675	0.795544	1.08383	1.63295	5	1.10387
668000	-66.89313	-89.63179	22.73866	2	1.302057	0.313903	0.2021	0.0724799	0.0230182	0.0638912	0.0832248	0.0156842	0.00769575	0.0261123	0.0593278	0.0125837	0.117804	0.00954075	0.0160786	0.621494	0.15465	0.101403	0.193063	0.551911	1.03632	2.2187	4	1.900992
669000	-69.5965	-93.65548	24.05898	2	0.5372954	0.411199	0.416892	0.0336746	0.134344	0.0834254	0.0627931	0.0163245	0.00120537	0.0122412	0.0101019	0.0121249	0.0589647	0.0671243	0.0197862	0.0149915	0.102672	0.146413	0.0404913	0.275568	0.845617	2.83832	4	1.604277
670000	-46.27656	-89.94868	43.67211	10	0.6527692	0.375847	0.208887	0.00588859	0.0316897	0.0490091	0.0946685	0.013306	0.0242402	0.0147601	0.0139256	0.0380058	0.0415334	0.0527485	0.0582704	0.0121072	0.426452	0.023494	0.0641429	0.340366	0.906025	2.68947	5	1.484834
671000	-51.12633	-85.45179	34.32546	2	0.5801498	0.255916	0.0779746	0.0206365	0.00945728	0.0156595	0.040544	0.0328821	0.0379479	0.00102789	0.0143497	0.0805774	0.0803386	0.0401598	0.0387321	0.0492026	0.0276902	0.0404575	0.0490414	0.301057	0.870844	2.77906	4	0.8635536
672000	-42.10022	-86.95577	44.85555	10	1.421143	0.0638216	0.231096	0.0727846	0.0127843	0.0128029	0.0245517	0.0326039	0.0275984	0.0471586	0.00671269	0.0334508	0.246839	0.0592693	0.140291	0.110477	0.0611649	0.0478917	0.21288	0.574882	1.04543	2.1668	5	1.231298
673000	-42.37536	-82.88599	40.51063	10	0.8736258	0.459331	0.243581	0.00803507	0.0114189	0.000264265	0.0119934	0.00484101	0.0224729	0.00709634	0.0138119	0.322588	0.13557	0.0531954	0.11349	0.115921	0.044961	0.00658838	0.111102	0.43517	0.975439	2.47829	5	1.575158
674000	-48.29569	-81.21999	32.9243	2	0.5995635	0.251652	0.146879	0.00205997	0.0047556	0.0190368	0.0659311	0.00720566	0.0104549	0.000812542	0.00340175	0.152479	0.0971209	0.0621011	0.0311999	0.111253	0.024602	0.0350595	0.0530181	0.312029	0.881096	2.75386	4	1.026004
675000	-57.00653	-87.97579	30.96926	2	0.7496806	0.297254	0.351976	0.0365873	0.0301171	0.0812797	0.0300312	0.00107609	0.00537675	0.0012822	0.0400696	0.0545405	0.0406744	0.0554727	0.0135146	0.0204347	0.0677291	0.0264157	0.0848162	0.386058	0.941974	2.58715	4	1.153832
676000	-37.24471	-84.41028	47.16556	10	3.454549	0.334994	0.242234	0.00054126	0.0376134	0.03792	0.00543278	0.0902262	0.0373546	0.00563662	0.00840105	0.11421	0.149347	0.0988039	0.02966	0.0604732	0.0195596	0.0270122	0.421632	0.753948	1.084	1.74042	5	1.299419
677000	-52.54404	-83.99208	31.44804	2	1.629915	0.208349	0.193033	0.0151225	0.018888	0.0332485	0.0540569	0.0229279	0.00165523	0.0125597	0.0211888	0.140242	0.0404677	0.0482564	0.0885869	0.00441681	0.0476785	0.110685	0.244712	0.608843	1.05722	2.08922	4	1.061363
678000	-58.36489	-89.29505	30.93016	2	0.3755378	0.369149	0.231229	0.0109174	0.02713	0.00654119	0.112728	0.000448796	0.0205091	0.00185254	0.0219611	0.0593501	0.0422347	0.0122527	0.0261293	0.0595901	0.0214492	0.191072	0.0133493	0.16326	0.703392	3.12	4	1.214545
679000	-48.18445	-87.9362	39.75175	10	1.495685	0.378622	0.674476	0.00070071	0.111454	0.0816364	0.0575205	0.0107863	0.00100737	0.0205678	0.0196116	0.147606	0.073493	0.0529267	0.0454164	0.0739357	0.153931	0.0404281	0.224655	0.587837	1.05017	2.13734	5	1.944121
680000	-50.17361	-86.98103	36.80742	10	1.541059	0.374345	0.0575934	0.00659945	0.0140171	0.0414205	0.00439033	0.000473614	0.025208	0.0612422	0.0319248	0.0998565	0.0474396	0.0123379	0.0712462	0.0841325	0.113219	0.00358689	0.231596	0.595251	1.05274	2.12041	5	1.049033
681000	-44.66278	-81.43827	36.77549	10	1.930917	0.522068	0.0896261	0.012412	0.0135932	0.00911166	0.046018	0.0107332	0.0349369	0.00903826	0.00405915	0.13297	0.0326373	0.264439	0.341059	0.0393158	0.032403	0.0522634	0.284886	0.647461	1.06816	1.99949	5	1.646683
682000	-67.36358	-88.28097	20.91738	2	5.76736	0.663327	0.308229	0.00595975	0.018924	0.0268614	0.0663708	0.0249872	0.0730908	0.0221364	0.0201102	0.0685105	0.0354066	0.0516881	0.0881356	0.149334	0.115434	0.112368	0.531132	0.820298	1.08177	1.5668	4	1.850873
683000	-46.6833	-87.00298	40.31968	10	1.833066	0.458899	0.253362	0.0138936	0.0517306	0.00164643	0.00814203	0.0244537	0.000867758	0.0543918	0.0173173	0.124982	0.0944301	0.264412	0.00680926	0.117038	0.012811	0.00864969	0.272499	0.636001	1.06519	2.02631	5	1.513836
684000	-52.49231	-93.05375	40.56145	10	0.7442264	0.0725325	0.152227	0.0128748	0.0311781	0.00220748	0.112648	0.0837798	0.00493019	0.0039468	0.0131366	0.0978495	0.00717148	0.149566	0.0385081	0.0302859	0.221747	0.126395	0.0836491	0.383671	0.940216	2.59246	5	1.160984
685000	-54.65426	-92.58248	37.92823	10	3.124402	0.238237	0.0812073	0.165718	0.0129087	0.0313958	0.053981	0.00128326	0.00868149	0.0594256	0.00394959	0.0675409	0.0242274	0.10161	0.00227736	0.0382461	0.10607	0.0362025	0.398663	0.738191	1.08307	1.78008	5	1.032961
686000	-56.8893	-88.71395	31.82465	2	0.9693801	0.0750276	0.171937	0.0233197	0.0922284	0.0251051	0.0388734	0.00980255	0.0222967	0.00195567	0.00654597	0.0154907	0.272551	0.166594	0.0374142	0.0060623	0.0239024	0.177031	0.130805	0.467351	0.994735	2.40711	4	1.166138
687000	-40.23508	-83.83684	43.60176	10	1.3396	0.165351	0.442847	0.0407307	0.0432376	0.0260694	0.0461723	0.0154594	7.09635e-05	0.0159659	0.0368964	0.0830694	0.106873	0.0646971	0.0875545	0.175412	0.129292	0.0735122	0.199447	0.559481	1.03943	2.20164	5	1.55321
688000	-50.81556	-87.74289	36.92733	10	1.355629	0.433367	0.15925	0.0126699	0.0980272	0.0172161	0.0167896	0.0105889	0.0289233	0.00773598	0.00691605	0.0307552	0.127621	0.0439422	0.0566027	0.0122541	0.0591747	0.0764749	0.202134	0.562618	1.04068	2.19456	5	1.198309
689000	-31.29173	-84.48142	53.1897	10	0.760261	0.151035	0.17066	0.00532326	0.0237451	0.0522615	0.00219041	0.00267762	0.0249712	0.0138134	6.61441e-05	0.0233449	0.0201147	0.0279498	0.0310366	0.0552364	0.0518933	0.041954	0.0870793	0.390629	0.945305	2.57699	5	0.6982736
690000	-39.23873	-84.12694	44.88821	10	0.6662004	0.510775	0.243131	0.0318492	0.0288597	0.0197857	0.00808963	0.00115395	0.00612043	0.0130036	0.00204835	0.0698778	0.0426588	0.0279221	0.042151	0.122055	0.00717888	0.0335615	0.0669885	0.347136	0.911669	2.67421	5	1.210221
691000	-59.42064	-88.06061	28.63997	2	1.350411	0.248924	0.291356	0.0988283	0.0178917	0.0240936	0.107383	0.0308779	0.0127897	2.23748e-05	0.0373072	0.115223	0.110913	0.106944	0.0760714	0.0361301	0.0969115	0.0565359	0.201262	0.561603	1.04028	2.19686	4	1.468201
692000	-60.48157	-87.98458	27.50301	2	2.634186	0.20166	0.17877	0.00854361	0.0342418	0.0124383	0.0439543	0.00244866	0.0849249	0.0608459	0.0345646	0.0697221	0.114606	0.174824	0.0291436	0.00296015	0.0762859	0.135813	0.35882	0.709026	1.08	1.85215	4	1.265747
693000	-55.35551	-81.91821	26.5627	1	0.5288723	0.408939	0.300719	0.0145495	0.0281576	0.00714449	0.103593	0.00550246	8.10492e-05	0.00393449	0.0283805	0.046961	0.155454	0.00335381	0.167511	0.0680834	0.0221821	0.0116037	0.0388559	0.270347	0.840191	2.85061	3	1.376149
694000	-65.56796	-90.7826	25.21464	10	2.861496	0.028801	0.237834	0.0368596	0.00869253	0.098046	0.0586634	0.00353043	0.0139389	0.0664233	0.0225522	0.26254	0.120609	0.0478972	0.167033	0.0628056	0.336946	0.162344	0.378255	0.723559	1.08174	1.81645	5	1.735515
695000	-47.44364	-86.63596	39.19232	10	0.3609437	0.190773	0.727925	0.00299846	0.0288563	0.00667251	0.15297	0.0175301	0.0192706	0.0539861	0.00257973	0.0378308	0.0614181	0.00799158	0.0478525	0.116325	0.00909337	0.489846	0.0115065	0.15204	0.685306	3.15115	5	1.973919
696000	-57.39164	-82.65125	25.2596	2	0.7014664	0.659079	0.0339588	0.00735716	0.00986665	0.00255297	0.0644332	0.00068178	0.0373952	0.0222706	0.00492893	0.0567591	0.0188794	0.317447	0.0165912	0.00788023	0.232112	0.0445885	0.0745015	0.364221	0.925411	2.63587	4	1.536782
697000	-51.93883	-86.50912	34.57029	10	2.107396	0.369325	0.00678916	0.0635297	0.00272505	0.0419252	0.00559398	0.0100688	0.00464824	0.0379259	0.0101424	0.0510551	0.134231	0.226295	0.0512571	0.0813202	0.00735059	0.169815	0.305766	0.665969	1.07246	1.95581	5	1.273999
698000	-52.00901	-81.17886	29.16985	2	1.990341	0.388554	0.334626	0.000731618	0.053588	0.0307173	0.00519652	0.0165295	0.0182725	0.0389457	0.00917822	0.129506	0.0659145	0.00114885	0.0418956	0.0667723	0.0426823	0.123366	0.292119	0.653983	1.06975	1.98415	4	1.367624
699000	-56.92447	-86.9833	30.05883	1	1.646228	0.125341	0.280129	0.0128005	0.0264014	0.0121704	0.0276393	0.0773459	0.000615051	0.0141263	0.0143	0.0525656	0.0702699	0.0462143	0.104488	0.0340191	0.00189225	0.0144832	0.247054	0.611215	1.05797	2.08376	3	0.9148007
700000	-38.11599	-85.19709	47.0811	10	1.713257	0.10511	0.171024	0.0114618	0.0139845	0.0377792	0.0837969	0.0206146	0.00126324	0.0283256	0.00578779	0.0214846	0.0954461	0.102211	0.00876004	0.0119458	0.08427	0.0251971	0.256467	0.620591	1.06083	2.06211	5	0.828462
701000	-48.26381	-90.48775	42.22394	10	1.972748	0.256278	0.476111	0.0748051	0.0537427	0.0207138	0.060886	0.0169825	0.0695289	0.0361596	0.00468152	0.00367733	0.00223141	0.0253492	0.155499	0.032674	0.0872535	0.0272469	0.29	0.652084	1.06929	1.98862	5	1.403819
702000	-63.44165	-86.68165	23.24	2	1.643532	0.617127	0.0126858	0.00762856	0.0255432	0.0219739	0.0246773	0.00633787	0.0165188	0.0139571	0.00630091	0.0607572	0.0698476	0.218994	0.0236359	0.174878	0.267756	0.143416	0.246668	0.610826	1.05785	2.08466	4	1.712035
703000	-45.74592	-86.48147	40.73555	10	1.689451	0.231699	0.321537	0.0157667	0.11435	0.015166	0.0351451	0.0295284	0.00150887	0.014528	0.0329696	0.0205444	0.0840401	0.0332791	0.22293	0.101285	0.0463593	0.000666222	0.253162	0.617327	1.05985	2.06966	5	1.321303
704000	-45.39753	-89.84639	44.44886	10	2.193346	0.10349	0.228591	0.04601	0.0124932	0.0256268	0.0420647	0.0524903	0.0640795	0.0253941	0.0385015	0.0310868	0.106441	0.0966883	0.266196	0.041672	0.0390861	0.0349178	0.315311	0.674116	1.07415	1.93642	5	1.254829
705000	-54.87655	-83.99993	29.12338	2	0.7340133	0.203987	0.295173	0.00775723	0.0238985	0.0567125	0.0425151	0.00129273	0.0157808	0.00536375	0.0138583	0.296451	0.268143	0.120155	0.0405006	0.000381435	0.01928	0.00529495	0.0814633	0.379146	0.936849	2.60254	4	1.416546
706000	-57.36203	-83.15113	25.7891	2	0.9095799	0.385512	0.404947	0.018758	0.00669101	0.0652752	0.0135826	0.00559824	0.00127492	0.0268832	0.0199654	0.00535131	0.120603	0.0373092	0.0339229	0.224538	0.0497819	0.0245132	0.118578	0.447779	0.983238	2.45041	4	1.444507
707000	-65.74081	-89.89496	24.15414	1	1.224953	0.512935	0.283522	0.0225918	0.154549	0.00664304	0.0397381	0.0386568	0.0366262	0.00945612	0.00519185	0.0872477	0.0732355	0.0224041	0.0709311	0.00979704	0.139871	0.0340009	0.179546	0.5353	1.02916	2.25599	3	1.547397
708000	-53.03888	-81.13159	28.0927	2	1.945768	0.247918	0.229567	0.0740255	0.0291106	0.00238801	0.0209896	0.00619539	0.000128313	0.00629473	0.00824461	0.00675224	0.130789	0.189164	0.0227686	0.145377	0.00570254	0.116485	0.286714	0.64912	1.06857	1.99559	4	1.241899
709000	-56.9559	-88.55962	31.60372	2	1.330073	0.127106	0.243853	0.00130487	0.036744	0.0081384	0.0412789	0.0611942	0.0143105	0.0221814	0.0428619	0.0553241	0.0901597	0.130273	0.0583071	0.07708	0.0590177	0.0692139	0.197839	0.55759	1.03866	2.20591	4	1.138348
710000	-48.33572	-87.30414	38.96842	10	0.8257653	0.129639	0.234857	0.00334474	0.159058	0.0389793	0.0818683	7.32984e-05	0.0134851	0.0145216	0.00273877	0.132186	0.0363875	0.0152819	0.0309736	0.102282	0.031667	0.638847	0.101028	0.417304	0.963846	2.51782	5	1.66619
711000	-52.88856	-93.03164	40.14308	10	1.324511	0.303962	0.204048	2.80468e-05	0.0322975	0.00026415	0.0825361	0.0342563	0.0158245	0.144709	0.0253828	0.124418	0.0470429	0.38432	0.0194325	0.12806	0.0230527	0.0693384	0.196897	0.556477	1.03821	2.20842	5	1.638973
712000	-63.00902	-91.7548	28.74578	2	2.753691	0.354945	0.292543	0.00453123	0.00800941	0.0199308	0.0149558	0.0206648	0.0350589	0.0163868	0.00842209	0.129365	0.00119345	0.0248036	0.0854532	0.0324164	0.0917463	0.0212334	0.369261	0.716909	1.081	1.83283	4	1.16166
713000	-65.04309	-88.56922	23.52613	2	2.392624	0.280961	0.193835	0.0035318	0.00930173	0.0293461	0.123018	0.0046308	0.0175205	0.0157006	0.164271	0.0938282	0.0575845	0.173261	0.293737	0.0734688	0.0260159	0.136695	0.336034	0.691178	1.0773	1.89549	4	1.696707
714000	-68.32125	-88.02956	19.70831	2	4.299438	0.818007	0.33819	0.00963885	0.00419038	0.0679721	0.0186026	0.0297805	0.0354395	0.0566437	0.0504745	0.0365862	0.0599507	0.0339285	0.129188	0.134324	0.0588569	0.048669	0.470092	0.784967	1.08425	1.66069	4	1.930444
715000	-60.90641	-86.6636	25.75718	1	0.617453	0.527224	0.242165	0.0191585	0.0343489	0.00511815	0.0922575	0.00105668	0.00195915	0.1513	0.00537579	0.0582985	0.0698523	0.11656	0.0511592	0.0119385	0.017769	0.0423024	0.0567265	0.321835	0.889968	2.73147	3	1.447843
716000	-43.67371	-86.18921	42.5155	10	1.633875	0.192567	0.313869	0.0157243	0.0993441	0.0388306	0.0120768	0.0013741	0.0164207	0.0797993	0.0341254	0.0316197	0.166116	0.165485	0.0482151	0.185511	0.0137675	0.0214005	0.245282	0.609422	1.0574	2.08789	5	1.436246
717000	-42.54186	-89.83618	47.29432	10	0.6487073	0.325918	0.268603	0.00330712	0.00181573	0.164225	0.0110458	0.00781664	0.0350037	0.0314729	0.0275623	0.0757878	0.0714358	0.00407189	0.0923864	0.0275964	0.0618628	0.0347479	0.0632847	0.338289	0.90427	2.69416	5	1.244659
718000	-53.51084	-84.74797	31.23713	2	0.9985257	0.187997	0.35328	0.0196248	0.0418067	0.0338427	0.0539222	0.00363193	0.00605076	4.79852e-07	0.00154302	0.0698614	0.130292	0.0342037	0.0882165	0.0435104	0.0191301	0.0249311	0.13666	0.476308	0.999755	2.38728	4	1.111844
719000	-65.03814	-88.81401	23.77587	1	0.4018223	0.424659	0.131309	0.0258393	0.00848555	0.0245722	0.0973101	0.025568	0.0631066	0.00109746	0.0307505	0.00307622	0.0113909	0.41976	0.0624242	0.0305119	0.182812	0.124864	0.0169782	0.183116	0.733245	3.06666	3	1.667537
720000	-59.57354	-86.06066	26.48712	1	2.218598	0.186143	0.313814	0.00549414	0.031307	0.0152824	0.0635395	0.0130633	0.0453527	0.0408506	0.00201456	0.00405193	0.146899	0.172641	0.0213325	0.00405322	0.135492	0.0134034	0.318043	0.676413	1.07461	1.93094	3	1.214734
721000	-56.68647	-85.00573	28.31926	1	0.6866209	0.267613	0.14318	0.0289241	0.0233638	0.00544682	0.0435433	0.0391595	0.0404781	0.0061043	0.00763841	0.0430077	0.180074	0.0273895	0.0011899	0.108606	0.118097	0.100903	0.0713331	0.357149	0.919808	2.65171	3	1.184718
722000	-46.23436	-83.34072	37.10636	10	2.146053	0.272491	0.452204	0.00971527	0.0732622	0.00725217	0.0572654	0.0132165	0.0261667	0.021022	0.00263253	0.199881	0.0639813	0.00108516	0.21203	0.158305	0.0836215	0.0557572	0.310107	0.669697	1.07325	1.94695	5	1.70989
723000	-66.97844	-91.50587	24.52743	2	0.7879264	0.407417	0.275105	0.0548544	0.0748706	0.00432413	0.1014	0.0427677	0.0344181	0.00920991	0.0627896	0.00707042	0.362787	0.153501	0.0198424	0.033475	0.000867163	0.0282707	0.0929871	0.402227	0.953552	2.55123	4	1.67297
724000	-45.66799	-83.16391	37.49592	10	0.4566653	0.477451	0.5533	0.0121202	0.0682627	0.0122051	0.0179014	0.0143679	0.0198947	0.00122251	0.0203791	0.0954836	0.0336248	0.0693536	0.0297405	0.150266	0.0212567	0.0475099	0.0256654	0.222687	0.785983	2.96566	5	1.644339
725000	-63.11851	-89.13359	26.01508	1	0.4869172	0.113733	0.244649	0.0104302	0.0434175	0.019019	0.188108	0.0367561	0.00991536	0.00100617	0.00530525	0.000665146	0.0435982	0.281458	0.117866	0.109633	0.198553	0.010994	0.0309893	0.243289	0.810511	2.91521	3	1.435107
726000	-58.39033	-93.39714	35.00681	2	0.9700742	0.083036	0.0748927	0.0398632	0.0262671	0.0216718	0.063788	0.0258365	0.0300227	0.0128127	0.021166	0.0647769	0.00535408	0.0020835	0.0594545	0.385054	0.0105139	0.0108729	0.130945	0.467568	0.994859	2.40663	4	0.937467
727000	-34.02407	-80.46039	46.43632	10	0.3019488	0.0725849	0.227606	0.0103852	0.00890782	0.00727586	0.00165819	0.00100837	0.00970032	0.00503576	0.0108986	0.0290644	0.175327	0.0309866	0.03252	0.000247424	0.0373491	0.0562904	0.00545472	0.106012	0.599061	3.28947	5	0.7168455
728000	-50.53154	-87.39569	36.86414	10	4.686051	0.153801	0.273557	0.0511542	0.00385046	0.000259157	0.0460434	0.0132117	0.0166121	0.00479586	0.122168	0.0513747	0.092552	0.0168395	0.177603	0.260761	0.114129	0.0509945	0.488492	0.796027	1.0838	1.63168	5	1.449707
729000	-59.39053	-87.52683	28.1363	2	2.367871	0.493073	0.16482	0.0328523	0.0138047	0.0292138	0.0644465	0.0153687	0.0375367	0.00983496	0.0164381	0.123353	0.00227619	0.0449962	0.142137	0.0612331	0.000999916	0.0125585	0.333561	0.689184	1.07696	1.9003	4	1.264943
730000	-45.37888	-90.34325	44.96438	10	2.325265	0.147537	0.47807	0.00315022	0.0317292	0.00254863	0.0361218	0.0311487	0.0340717	0.0673884	0.00731294	0.091114	0.0860671	0.0250873	0.0296282	0.00618998	0.174766	0.158981	0.329239	0.685673	1.07634	1.90874	5	1.410912
731000	-67.08483	-91.82998	24.74516	1	2.702072	0.207565	0.308581	0.0160453	0.0293042	0.0621247	0.0538557	0.0573993	0.0267966	0.00178091	0.0009713	0.0396855	0.00797962	0.174694	0.117595	0.155581	0.0120352	0.0685902	0.364814	0.713574	1.08059	1.84102	3	1.340583
