Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
277000	-417.3499	-466.9678	49.61786	10	1.349962	0.134606	0.014766	0.02717	0.107675	0.0716271	0.0191699	0.0686383	0.286382	0.0756047	0.0106665	0.0156512	0.0148036	0.201418	0.00215011	0.0155661	0.0227838	0.161202	0.0457955	0.205708	0.117815	0.0165539	0.0333626	0.596856	0.0033388	0.186772	0.0308036	0.0892098	0.0733746	0.00438295	0.111005	0.0330619	0.0750534	0.0728305	0.201187	0.561515	1.04024	2.19705	5	2.945806
278000	-405.761	-461.3646	55.60368	10	1.303235	0.0735857	0.0259516	0.0600845	0.0721604	0.0550697	0.0350608	0.0246314	0.168211	0.0680209	0.0135304	0.0527394	0.0299639	0.0398627	0.0140638	0.0081786	0.032212	0.240889	0.0201515	0.134257	0.222851	0.102231	0.003466	0.841148	0.0567643	0.00908126	0.0616472	0.043044	0.0212579	0.0142482	0.202686	0.084183	0.0822412	0.0686944	0.193265	0.552153	1.03642	2.21816	5	2.982167
279000	-408.413	-460.4682	52.05521	10	1.09765	0.198516	0.00414416	0.0163568	0.0655321	0.110972	0.00577688	0.0461186	0.208383	0.148703	0.00157273	0.0237788	0.00416664	0.246137	0.000889334	0.00159495	0.0247946	0.20216	0.0109866	0.206749	0.00540958	0.0455267	0.0265864	0.0501217	0.369423	6.11272e-05	0.0673106	0.0468015	0.0430224	0.0865773	0.572726	0.00583646	0.00594625	0.0598215	0.156016	0.504256	1.01447	2.32526	5	2.912501
280000	-414.3123	-469.3863	55.07391	10	1.216093	0.196725	0.0142105	0.00411891	0.0645528	0.0675872	0.0104112	0.0171454	0.16732	0.145377	0.00363469	0.0182558	0.143959	0.0444716	0.0216299	0.00233098	0.0454847	0.214406	0.0391514	0.0106498	0.646231	0.000107576	0.0297139	0.0123435	0.0449359	0.0946736	0.172096	0.00816574	0.0110739	0.0566521	0.161654	0.00415373	0.232926	0.0242468	0.177957	0.533293	1.02826	2.26049	5	2.730395
281000	-411.9069	-459.8407	47.9338	10	4.384548	0.245636	0.024556	0.00963888	0.0822632	0.0993783	0.0296992	0.0763994	0.298275	0.138238	0.049874	0.0238344	0.0456588	0.172396	0.00748974	0.00243228	0.00668457	0.232294	0.165522	0.0478268	0.0841924	0.0840553	0.0520339	0.123957	0.0390307	0.0312232	0.0119208	0.122411	0.0580429	0.0294733	0.0140915	0.0129755	0.0727796	0.413221	0.474316	0.787539	1.08417	1.65398	5	2.907503
282000	-409.7313	-467.3403	57.609	10	1.47269	0.0831366	0.0299227	0.0199417	0.0793328	0.0358308	0.00254556	0.10451	0.223128	0.143513	0.00659706	0.0187481	0.0883497	0.185592	0.0315744	0.0493519	0.00606151	0.197985	0.0439973	0.0537388	0.0101002	0.02924	0.0284043	0.073203	0.0803997	0.0515922	0.00428625	0.208363	0.214788	0.0559184	0.149356	0.0049086	0.0219621	0.394496	0.221073	0.583947	1.04878	2.1462	5	2.730874
283000	-405.0427	-461.9855	56.94275	10	2.144755	0.167237	0.0180657	0.000738881	0.00996534	0.0330236	0.00276481	0.0428995	0.100852	0.00217641	0.00432928	0.0156158	0.061448	0.177332	0.00549899	0.0261252	0.0226689	0.108643	0.0652665	0.0904011	0.036439	0.074908	0.116251	0.154929	0.101723	0.0694614	0.044311	0.162381	0.0621024	0.0718972	0.59202	0.0278896	0.0443457	0.16464	0.309963	0.669574	1.07322	1.94724	5	2.678349
284000	-430.6621	-465.0877	34.4256	2	1.742358	0.167005	0.0253081	0.0101479	0.0228913	0.117401	0.00615048	0.0426775	0.26626	0.0548448	0.0196395	0.00462752	0.00847221	0.0698583	0.0158122	0.0131999	0.0316383	0.205725	0.0277702	0.0627672	0.126326	0.0148271	0.136223	0.117553	0.00776694	0.063011	0.0495222	0.182393	0.331649	0.0155891	0.737399	0.00650933	0.0651718	0.00677873	0.260453	0.624486	1.06197	2.05309	4	3.032915
285000	-423.218	-460.0721	36.85416	2	2.265653	0.302513	0.015192	0.0138363	0.00476961	0.0481017	0.0199995	0.120689	0.132017	0.257745	0.0151723	0.00621432	0.0645178	0.120323	2.9191e-05	0.0218192	0.018033	0.221105	0.02647	0.122454	0.0700365	0.0903823	0.057218	0.050155	0.0418978	0.106938	0.00638277	0.127004	0.206543	0.00379873	0.000627621	0.106611	0.404216	0.0537257	0.323049	0.680584	1.07541	1.92096	4	2.856539
286000	-406.5813	-459.8222	53.24084	10	0.6139623	0.0979244	0.0165183	0.0239665	0.0465137	0.0667303	0.000311394	0.0501859	0.285132	0.0932266	0.0217276	0.0284159	0.00626337	0.120626	0.0119856	0.00479656	0.0129793	0.232618	0.0440738	0.037148	0.0240764	0.0342564	0.0686306	0.0680509	0.0388195	0.0790775	0.0146388	0.144715	0.0863361	0.642422	0.028021	0.0223374	0.0058004	0.104515	0.056	0.319945	0.888278	2.73578	5	2.56284
287000	-431.3356	-477.9345	46.59895	10	2.68459	0.138079	0.00344462	0.00968715	0.00784956	0.0321356	0.0147195	0.0327113	0.152301	0.0998402	0.00104501	0.0168516	0.0602406	0.111339	0.00511686	0.018249	0.00410899	0.075542	0.0933944	0.120603	0.0608407	0.0790326	0.139846	0.142742	0.0922109	0.098545	0.0320717	0.15767	0.0237252	0.314433	0.0722871	0.0104133	0.0491486	0.234042	0.363287	0.71242	1.08044	1.84385	5	2.504267
288000	-390.7411	-453.244	62.50286	10	0.6243015	0.140491	0.0168941	0.00183916	0.0575897	0.00249902	0.000322605	0.0455991	0.170128	0.211771	0.00427413	0.071206	0.025862	0.107014	0.0119193	0.0296818	0.00710965	0.128587	0.059449	0.00835711	0.123926	0.0711678	0.0280784	0.0734392	0.00556152	0.0241129	0.12515	0.0757406	0.0208248	0.0700478	0.103765	0.00790194	0.481136	0.020724	0.0581558	0.325514	0.893228	2.7231	5	2.33217
289000	-411.6314	-463.1237	51.4923	10	2.228755	0.181119	0.0132257	0.0204549	0.0177272	0.0225823	0.000435801	0.0577034	0.158076	0.292526	0.0186368	0.000640754	0.104565	0.19415	0.00523148	0.0298331	0.0356454	0.13705	0.0433496	0.0409731	0.200006	0.151067	0.0468354	0.0411075	0.0325597	0.0209318	0.0244154	0.00562447	0.111523	0.431088	0.146864	0.0655313	0.147031	0.0721988	0.319133	0.677325	1.07479	1.92876	5	2.870711
290000	-410.4299	-461.0603	50.63036	10	2.965222	0.206514	0.0391388	0.000908926	0.0440796	0.0782849	0.00741511	0.0130656	0.227167	0.0515252	0.00709543	0.00541557	0.0163775	0.0211135	0.0114227	0.00171427	0.0210697	0.211075	0.0765321	0.810238	0.0858623	0.0379641	0.063055	0.13566	0.166869	0.0206377	0.0128953	0.0447362	0.0458502	0.143714	0.12097	0.0456569	0.0122633	0.0240732	0.386553	0.729584	1.08234	1.80152	5	2.81036
291000	-414.0594	-456.3111	42.25176	10	1.777585	0.291844	0.0170102	0.0138908	0.00214273	0.152309	0.0157086	0.111229	0.249263	0.0893498	0.0127145	0.0039975	0.0707775	0.232637	0.00784974	0.000270682	0.0842762	0.169711	0.161474	0.212172	0.077745	0.000263019	0.0982587	0.081984	0.061671	0.0451547	0.132146	0.0379491	0.0189521	1.14501	0.145	0.0744153	0.11572	0.034258	0.265198	0.629067	1.06328	2.04246	5	3.967159
292000	-418.7424	-463.3601	44.61772	10	1.537555	0.195732	0.0635156	0.0555027	0.145995	0.160093	0.00146388	0.0108481	0.272411	0.0846404	0.0116126	0.0906554	0.039329	0.243187	0.0126381	0.0347365	0.0571448	0.221513	0.00392814	0.112193	0.632108	0.231112	0.0297525	0.0151345	0.0313607	0.0123981	0.0374362	0.0859933	0.0539111	0.220827	0.152718	0.0429745	0.0677743	0.0179649	0.231066	0.59469	1.05255	2.12169	5	3.448607
293000	-409.3645	-457.9995	48.63499	10	2.040941	0.27425	0.0480081	0.0156767	0.0356729	0.0322375	0.00106404	0.0419267	0.259956	0.110114	0.00566782	0.0154793	0.00901237	0.158144	0.0287698	0.0323029	0.0264858	0.10376	0.0475148	0.655584	0.0579274	0.0675835	0.0651878	0.0254843	0.249122	0.0215011	0.0949377	0.117057	0.0491477	0.186073	0.115674	0.0159733	0.142206	0.165382	0.298113	0.659298	1.07098	1.97161	5	3.274884
294000	-412.4421	-468.9562	56.51415	10	1.63079	0.266492	0.081356	0.0264965	0.0882376	0.0288822	0.00782679	0.05511	0.23281	0.0987029	0.0575319	0.00564842	0.0711515	0.0137352	0.000827978	0.0637269	0.00012457	0.277257	0.0036962	0.0495661	0.0986581	0.0583365	0.0264164	0.384461	0.0394045	0.168729	0.00812511	0.0723804	0.234835	0.0206761	0.1261	0.0241234	0.0817284	0.106477	0.244838	0.608971	1.05726	2.08893	5	2.879628
295000	-400.2971	-461.8841	61.58705	10	1.591725	0.106054	0.00207511	0.0428586	0.01183	0.033493	0.00359291	0.0963907	0.207895	0.174731	0.0287749	0.030738	0.0092999	0.0526596	0.00247391	0.0179871	0.0188945	0.153456	0.0201438	0.0432445	0.000417714	0.00424799	0.093932	0.16675	0.0777765	0.0178455	0.0473953	0.0781293	0.036949	0.172768	0.251782	0.00345074	0.129614	0.375377	0.239151	0.603145	1.05538	2.10232	5	2.513027
296000	-413.1623	-470.9924	57.83003	10	0.907207	0.157066	0.075526	0.0675182	0.0319698	0.0459972	0.030417	0.060649	0.195096	0.0513367	0.0310615	0.000626309	0.120958	0.0541275	0.00182847	0.0129408	0.0366258	0.168991	0.000871155	0.507883	0.143352	0.0186898	0.0761723	0.0591265	0.0382299	0.00233516	0.004241	0.000805225	0.108017	0.051944	0.162949	0.0568444	0.0369225	0.126659	0.118088	0.446967	0.982745	2.4522	5	2.537775
297000	-415.8575	-463.9994	48.14189	10	1.435665	0.144867	0.134408	0.0289743	0.047309	0.0226962	0.0210311	0.012265	0.319473	0.00604125	0.0215594	0.000645633	0.00599075	0.193339	0.00395606	0.0240391	0.0421244	0.393785	0.0106137	0.0313287	0.00530868	0.0322765	0.0305829	0.880132	0.0256881	0.0887419	0.063786	0.0960071	0.151466	0.154155	0.15781	0.0977341	0.0376585	0.336544	0.215211	0.577485	1.04641	2.16089	5	3.622335
298000	-421.8218	-474.2433	52.42149	10	2.975792	0.112371	0.256962	0.00435436	0.0141416	0.00948709	0.0445758	0.045612	0.260481	0.262868	0.0217404	0.0219554	0.077725	0.207925	0.0015391	0.0213821	0.0246426	0.18335	0.0960036	0.0366532	0.179468	0.0133438	0.00558201	0.123539	0.120863	0.0219985	0.0108496	0.0444621	0.0961971	0.00825408	0.201932	0.110097	0.0271159	0.393557	0.38738	0.730179	1.08239	1.80005	5	3.06103
299000	-410.92	-458.0708	47.1508	10	2.052127	0.234398	0.0174768	0.0324895	0.00310717	0.0653279	0.0149144	0.0978133	0.267922	0.248034	0.0365299	0.0126842	0.0110069	0.153742	0.000787471	0.0266301	0.0508891	0.146696	0.0699861	0.297228	0.126868	0.0500365	0.182717	0.0237531	0.0353551	0.0200596	0.0174654	0.000920147	0.0165067	0.143803	0.204408	0.0222253	0.771494	0.101131	0.299419	0.660445	1.07124	1.9689	5	3.504403
300000	-409.6778	-462.3926	52.71478	10	1.698398	0.189834	0.0373748	0.0158481	0.0769816	0.0777019	0.00181379	0.0672918	0.213404	0.128821	0.0099794	0.0250541	0.143526	0.0204537	0.0207662	0.0129815	0.0411596	0.25982	0.0371111	0.0252796	0.0171337	0.0128528	0.0275457	0.0400687	0.0210343	0.0126546	0.0891295	0.106135	0.177861	0.0574519	0.123255	0.0240014	0.0455494	0.727495	0.254409	0.618562	1.06022	2.06681	5	2.88737
301000	-409.098	-460.9306	51.83264	10	2.740999	0.216091	0.00615385	0.0448946	0.0144572	0.127493	0.0287253	0.110329	0.145019	0.0285204	0.0170387	0.052112	0.0616773	0.0981477	0.0384408	0.00505441	0.0254583	0.282219	0.0575784	0.00392644	0.000923921	0.0318322	0.0306933	0.474624	0.0173085	0.0464525	0.0900111	0.0616596	0.0706299	0.204247	0.221314	0.0561861	0.000839911	0.182798	0.368177	0.716099	1.0809	1.83483	5	2.852856
302000	-412.1202	-462.0067	49.88647	10	1.19395	0.226085	0.0030687	0.00693117	0.0437373	0.127778	0.000283423	0.0571264	0.0276388	0.000392288	0.0505652	0.0319106	0.0698277	0.107849	0.0320985	0.00390924	0.0102075	0.18051	0.0720966	0.778108	0.0492253	0.0583819	0.162427	0.184285	0.00975866	0.0932163	0.0241052	0.0364986	0.00977241	0.143933	0.280433	0.0390817	0.0143185	0.0809407	0.173955	0.528183	1.02594	2.27192	5	3.016501
303000	-415.3119	-465.06	49.74814	10	1.121607	0.215789	0.00898017	0.0171652	0.0878606	0.0166604	0.0335881	0.0634283	0.269997	0.127014	0.00819758	0.0123071	0.155709	0.0411588	0.0053344	0.00807809	0.00821809	0.158775	0.1314	0.663422	0.0005119	0.0320769	0.0589676	0.00815609	0.0304735	0.0261967	0.151367	0.177584	0.00264467	0.128167	0.0676115	0.0658301	0.123711	0.269545	0.160559	0.510482	1.01755	2.31141	5	3.175926
304000	-425.4848	-465.8109	40.32613	10	1.277909	0.306574	0.0682837	0.0487775	0.0503226	0.121551	0.00784831	0.131923	0.426352	0.135467	0.0219364	0.0689314	0.174527	0.00956561	0.000673847	0.0187237	0.0411843	0.242157	0.0751978	0.10132	0.0534481	0.0368191	0.000181117	0.334948	0.0254923	0.00316037	0.0441118	0.0332694	0.0388724	0.151748	0.0817541	0.00023388	1.26276	0.024933	0.188889	0.546868	1.0342	2.23004	5	4.143051
305000	-399.7726	-462.3892	62.61666	10	1.571761	0.153668	0.0105975	0.0168923	0.00561262	0.00330478	0.00849446	0.0398022	0.24341	0.121391	0.0150127	0.0184469	0.0398904	0.0624644	0.0162651	0.0023036	0.00382673	0.184061	0.0815814	0.0873767	0.433681	0.029672	0.143278	0.0068	0.150669	0.00259189	0.0642423	0.267258	0.0771099	0.0039649	0.0820265	0.058555	0.02143	0.0697642	0.236198	0.600081	1.05437	2.10935	5	2.525445
306000	-412.6782	-460.5041	47.82593	10	3.819224	0.203262	0.0298504	0.0598227	0.00378019	0.0737853	0.0143978	0.0976606	0.108876	0.013039	0.0335775	0.00633218	0.0731217	0.139601	0.0058405	0.00077722	0.035921	0.173714	0.0219491	0.0331405	0.133008	0.156895	0.118608	0.0379007	0.0507312	0.0133853	0.042532	0.659272	0.0262697	0.117101	0.257369	0.0372717	0.159957	0.00568544	0.444147	0.768716	1.08438	1.70275	5	2.944435
307000	-401.9959	-459.8077	57.81178	10	1.356485	0.0778203	0.0538736	0.0525614	0.0329345	0.100658	0.000198466	0.0645107	0.108647	0.143049	0.00535474	0.00351673	0.025692	0.0788809	0.0131315	0.00427402	0.0383796	0.218981	0.0908757	0.0710153	0.905768	0.0577229	0.0527075	0.0577293	0.171805	0.0916208	0.0494196	0.0943435	0.0985416	0.00248483	0.10693	0.0044149	0.0439378	0.0205628	0.202277	0.562784	1.04075	2.19419	5	2.942342
308000	-414.1132	-466.9862	52.87294	10	4.494325	0.217687	0.0411989	0.0521837	0.082727	0.000950614	0.00291488	0.0284594	0.229541	0.0293225	0.00958359	0.0962251	0.110226	0.140177	0.0686646	0.00738113	0.0440133	0.137538	0.000862219	0.1507	0.170066	0.0668609	0.109561	0.0826501	0.0145119	0.25843	0.00168562	0.0316658	0.131112	0.439619	0.0932102	0.0209818	0.0291566	0.05707	0.479615	0.790738	1.08405	1.6456	5	2.956936
309000	-411.8465	-464.6852	52.8387	10	0.8946052	0.196774	0.0277348	0.0192036	0.0459491	0.0101377	0.00460064	0.0368633	0.180848	0.00560636	0.0180661	0.0492489	0.0908492	0.142827	0.00667631	0.0292721	0.0324196	0.27118	0.0443066	0.0501254	0.0205197	0.072375	0.00978211	0.081047	0.113704	0.011361	0.0486259	0.0297328	0.0668837	0.55694	0.0607012	0.0378079	0.186595	0.00700702	0.115475	0.442608	0.980078	2.46184	5	2.565771
310000	-422.5151	-470.4347	47.91953	10	5.964449	0.320438	0.0114085	0.0375362	0.0487946	0.00613403	0.0122471	0.0736671	0.308058	0.0945799	0.0896196	0.0068685	0.0416161	0.160034	0.00120268	0.00633826	0.0393454	0.128035	0.183205	0.0101386	0.0823879	0.0130676	0.0192586	0.162669	0.0626058	0.102858	0.00341928	0.024494	0.0559587	0.304153	0.335564	0.126543	0.166115	0.0703215	0.537793	0.823929	1.08134	1.55694	5	3.108682
311000	-404.2038	-461.1755	56.97169	10	1.363085	0.0933419	0.0330667	0.00401596	0.0530619	0.00474106	0.0198009	0.0350784	0.260868	0.176597	0.00512416	0.0294834	0.203879	0.030836	0.029852	0.00252544	0.0543757	0.0869906	0.0596817	0.0126767	0.099957	8.4187e-05	0.082513	0.0229288	0.0631135	0.00459223	0.0332131	0.712761	0.0846427	0.0544875	0.199157	0.0109946	0.0214265	0.0625687	0.203376	0.564058	1.04126	2.19131	5	2.648435
312000	-407.0461	-461.0714	54.02533	10	1.119164	0.194509	0.0455471	0.0408987	0.0553515	0.0339645	0.0592572	0.0732651	0.215228	0.106943	0.0177267	0.00146193	0.0850109	0.0533323	0.00956108	0.00319721	0.0416455	0.210412	0.0301853	0.114294	0.0879526	0.186902	0.00708992	0.0112536	0.0858926	0.0306327	0.0527271	0.428985	0.0252118	0.145198	0.0946101	0.0241663	0.0618445	0.130876	0.160098	0.509856	1.01724	2.3128	5	2.765133
313000	-411.4057	-463.9177	52.51203	10	4.365836	0.131446	0.0103242	0.000730231	0.079484	0.0197148	0.0080377	0.0930542	0.269111	0.130144	0.00521671	0.00859939	0.105328	0.103226	0.0221573	0.00362216	0.0274034	0.186124	0.0116554	0.122377	0.00513877	0.0617064	0.0658355	0.0138097	0.0181025	0.171728	0.0452217	0.950788	0.123985	0.0379761	0.160145	0.0910398	0.00732213	0.0391539	0.473396	0.78698	1.08419	1.65544	5	3.129706
314000	-415.1887	-472.7115	57.52277	10	1.443139	0.0650714	0.0761301	0.000969307	0.0367241	0.0118816	0.0241711	0.07505	0.0730471	0.0481172	0.0626748	0.0894596	0.119458	0.0415755	0.00857299	0.00767012	0.0137858	0.139164	0.0623262	0.201755	0.114666	0.0113351	0.111252	0.0496599	0.0744634	0.0501437	0.0265825	0.0151209	0.0959888	0.15824	0.020586	0.129335	0.0410395	0.649021	0.216404	0.57881	1.0469	2.15789	5	2.705036
315000	-411.4189	-462.9434	51.52452	10	2.557173	0.117983	0.0719942	0.0358326	0.0157014	0.0553908	0.0179336	0.0230706	0.122299	0.135082	0.0228759	0.0659398	0.00331485	0.129883	0.00936094	0.0346997	0.0136322	0.194068	0.00584073	0.241245	0.177669	0.121348	0.138512	0.0553897	0.0392569	0.00928875	0.0496617	0.0779929	0.0602958	0.709532	0.030039	0.0219279	0.0430538	0.0328138	0.351811	0.703632	1.07925	1.86531	5	2.882929
316000	-406.7874	-461.609	54.82157	10	1.726577	0.156299	0.0133449	0.00566242	0.00254609	0.00079892	0.0239687	0.154663	0.213845	0.277279	0.0299162	0.013524	0.124961	0.15151	0.00309637	0.0032739	0.0390308	0.125337	0.0200996	0.136757	0.0433067	0.0213054	0.17218	0.00799853	0.0406573	0.00787639	0.156206	0.0297655	0.03414	0.388379	0.19171	0.00229084	0.0519273	0.0792255	0.258299	0.622386	1.06136	2.05796	5	2.722884
317000	-410.8089	-467.8961	57.08714	10	2.236531	0.209446	0.00405366	0.0825777	0.0953171	0.0151321	0.0136029	0.0600858	0.270395	0.0165563	0.0226472	0.047209	0.0761978	0.161324	0.0472418	0.0124931	0.0307625	0.127503	0.0374683	0.445057	0.0653038	0.0145251	0.0120429	0.00227099	0.0240324	0.0357469	0.0379692	0.0311707	0.00928625	0.0898499	0.270002	0.108334	0.355664	0.144902	0.319964	0.678019	1.07492	1.9271	5	2.976171
318000	-412.6355	-458.4285	45.79299	10	2.060679	0.198992	0.0117698	0.0239995	0.0183678	0.0559469	0.00605337	0.15935	0.241722	0.156296	0.0529725	0.0106485	0.125761	0.103066	0.00871912	0.00376527	0.0166479	0.292333	0.0566076	0.0411897	0.109386	0.155709	0.0396381	0.00213456	0.0402285	0.0387291	7.85747e-05	0.090453	0.00643689	0.175687	0.0490064	0.111662	0.778955	0.127744	0.300412	0.661315	1.07144	1.96684	5	3.310056
319000	-417.4727	-464.239	46.76626	10	1.449789	0.129734	0.0189629	0.00973548	0.0857604	0.0529132	0.0147961	0.0591801	0.254784	0.129801	0.00834934	0.0112131	0.0192492	0.057159	0.00475264	0.0176936	0.0457646	0.210785	0.0358154	0.0360689	0.0296145	0.0118808	0.161824	0.106152	0.0217753	0.0236119	0.0157459	0.456924	0.067078	0.0466537	0.308801	0.0220448	0.120081	0.255289	0.217461	0.57998	1.04733	2.15523	5	2.849993
320000	-420.0705	-463.0369	42.96647	10	1.956604	0.0754761	0.00281302	0.056683	0.0670825	0.0376668	0.0133947	0.135294	0.24562	0.0553373	0.0231208	0.00612325	0.106312	0.12474	0.0256484	0.0136219	0.018442	0.246893	0.0526832	0.0289876	0.0498946	0.0274452	0.0352687	0.312783	0.0033367	0.0470245	0.101801	0.0906265	0.230165	0.629102	0.0257488	0.0632817	0.0425717	0.100058	0.288039	0.650318	1.06886	1.99278	5	3.095049
321000	-408.5685	-462.1663	53.5978	10	1.838772	0.239017	0.0161717	0.063116	0.0284344	0.104507	0.0102474	0.074304	0.113613	0.0477917	0.0135542	0.0455485	0.133972	0.101755	0.00491531	0.00193117	0.0396373	0.167353	0.0469156	0.0108809	0.117752	0.0102798	0.0607805	0.202442	0.130331	0.0419994	0.0812358	0.0155167	0.0411279	0.494785	0.0442581	0.215776	0.00696405	0.123754	0.273239	0.636696	1.06538	2.02469	5	2.850667
322000	-407.0056	-456.7537	49.74812	10	0.8801361	0.267706	0.00598291	0.0270693	0.0668882	0.0702099	0.0201352	0.033347	0.23675	0.0195583	0.00743332	0.0299449	0.0446078	0.154283	0.000178856	0.000178278	0.0396258	0.352855	0.0178798	0.00965045	0.0929849	0.0210822	0.000914882	0.0262223	0.157723	0.0248112	0.0306437	0.0401535	0.017414	0.519803	0.133423	0.114536	0.229997	0.16753	0.112462	0.437503	0.976906	2.47313	5	2.981522
323000	-417.6563	-462.6673	45.01098	10	1.509329	0.145098	0.0841956	0.0188432	0.0551825	0.0615424	0.0246154	0.102678	0.189467	0.0384972	0.0249123	0.0352184	0.0127962	0.0606385	0.00515888	0.0250015	0.0394183	0.217678	0.168807	0.0861148	0.0109655	0.0250632	0.0209867	0.0197193	0.00660609	0.0528127	0.249775	0.122964	0.137914	0.0362871	0.209538	0.0519795	0.537566	0.156443	0.22676	0.590102	1.05096	2.13217	5	3.034484
324000	-414.94	-469.7968	54.85682	10	1.068249	0.136887	0.0161397	0.0479258	0.016265	0.0132135	0.0303421	0.0360898	0.281837	0.278183	0.000818649	0.010433	0.17303	0.0519746	0.0173993	0.0647122	0.0444666	0.19351	0.0525527	0.0697226	0.109708	0.029742	0.106374	0.00073925	0.0258863	0.0854764	0.0687873	0.139607	0.101709	0.0343165	0.146171	0.032791	0.336561	0.139764	0.150367	0.496346	1.01045	2.34284	5	2.893134
325000	-406.3435	-463.1288	56.78538	10	1.345218	0.181532	0.021656	0.0215709	0.0108085	0.0131568	0.00858783	0.0859054	0.146094	0.164762	0.000663291	0.013387	0.0562394	0.138368	0.0463314	0.0211983	0.0150741	0.220577	0.0310666	0.18834	0.0788315	0.144941	0.0584348	0.502681	0.00241465	0.137777	0.195071	0.0608295	0.0819204	0.0322752	0.0527017	0.0341296	0.195657	0.249055	0.200391	0.560587	1.03987	2.19915	5	3.212039
326000	-398.0795	-460.5926	62.51311	10	1.619334	0.0796419	0.0222474	0.00649328	0.0407212	0.0141323	0.0105714	0.0590409	0.232234	0.107465	0.0402523	0.00895892	0.0462855	0.140795	0.00795364	0.000885848	0.00744701	0.144595	0.0339381	0.0153653	0.107	0.0173881	0.0635972	0.283676	0.0290301	0.262405	0.0866401	0.0358791	0.220324	0.00137241	0.158763	0.00364115	0.0364381	0.175197	0.243182	0.607285	1.05672	2.09281	5	2.500376
327000	-402.254	-459.6585	57.40453	10	1.585365	0.0774623	0.0996768	0.0289379	0.0464682	0.00404547	0.00406913	0.0823729	0.246511	0.0707282	0.0133453	0.0141954	0.0877505	0.134055	0.0198903	0.0178374	0.0109862	0.233565	0.014892	0.0210994	0.651679	0.0382511	0.0464032	0.0505279	0.0423645	0.190211	0.0925886	0.126282	0.0544664	0.0463358	0.0681136	0.0197782	0.0221216	0.167775	0.238213	0.602175	1.05506	2.10455	5	2.844787
328000	-410.6805	-466.4066	55.7261	10	1.826616	0.326953	0.0129913	0.00405743	0.0682353	0.0793034	0.0139906	0.0219435	0.178308	0.171688	0.0068935	0.043458	0.111185	0.0632346	0.00477366	0.0192018	0.0242255	0.125421	0.031933	0.0126409	0.0165944	0.023096	0.0105234	0.056373	0.360258	0.0214822	0.130538	0.353809	0.00617904	0.0865023	0.0350872	0.00998406	0.221825	0.0854638	0.271661	0.635212	1.06498	2.02815	5	2.738154
329000	-411.4412	-464.7519	53.31066	10	1.650578	0.227398	0.00593346	0.00083284	0.0130991	0.0416966	0.0141204	0.0849897	0.31892	0.134648	0.000257003	0.0387168	0.0127554	0.0079327	0.0148246	0.00710439	0.085275	0.17734	0.018712	0.0324551	0.31781	0.018335	0.0660576	0.0146583	0.00448644	0.135535	0.00615848	0.0790299	0.263361	0.11073	0.193038	0.176941	0.0167347	0.161241	0.247675	0.611841	1.05816	2.08232	5	2.801129
330000	-416.3504	-467.3908	51.04034	10	1.12757	0.147179	0.0504246	0.0726704	0.0341038	0.0266231	0.0307027	0.155746	0.200163	0.0139269	0.0933007	0.00711439	0.0494178	0.192183	0.00211743	0.0135646	0.00794587	0.171024	0.0445062	0.320125	0.00230118	0.11473	0.0114089	0.0107221	0.156048	0.0676592	0.0123104	0.113087	0.087187	0.0936333	0.53157	0.010225	0.104124	0.205915	0.161682	0.512003	1.01829	2.30802	5	3.153758
331000	-400.8891	-465.261	64.37192	10	0.7278065	0.211763	0.0247312	0.00847266	0.0280076	0.0431123	0.0145688	0.104066	0.0768302	0.0755052	0.0302114	0.0393417	0.0399734	0.110898	0.0347052	0.00236864	0.0183878	0.272106	0.0481379	0.00523745	0.0557968	0.0463058	0.0254092	0.0135813	0.0284686	0.111188	0.00874374	0.12685	0.0189183	0.227959	0.157715	0.00378935	0.0872955	0.0615038	0.0801349	0.37636	0.934752	2.60875	5	2.16195
332000	-413.011	-460.03	47.01897	10	7.095134	0.18191	0.0294438	0.00614305	0.0274696	0.161941	0.0238937	0.117882	0.145203	0.0521378	0.0584053	0.0243789	0.124561	0.110313	0.0187617	0.0088351	0.0258287	0.117302	0.0564997	0.0431356	0.0210182	0.0154954	0.0586258	0.0377389	0.0877062	0.0567822	0.0150865	0.122397	0.123512	0.824505	0.135941	0.166198	0.0544769	0.199161	0.571109	0.841478	1.07873	1.50868	5	3.25269
