Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
54000	-125.204	-184.5418	59.33787	10	1.625926	0.0370171	0.0462811	0.0566748	0.181861	0.105627	0.0400803	0.108794	0.00812455	0.0864419	0.298507	0.0863696	0.0142563	0.0293646	0.196466	0.465541	0.0547723	0.000519267	0.0142591	0.233037	0.0373258	0.361271	0.279404	0.00227195	0.0874144	0.227834	0.244136	0.608258	1.05703	2.09057	5	3.059514
55000	-126.3763	-189.5414	63.16508	10	1.567995	0.0994872	0.0902929	0.0518989	0.139198	0.182787	0.0671956	0.0169459	0.0292225	0.133421	0.100263	0.0861651	0.0875273	0.0480454	0.0226771	0.201658	0.252094	0.06863	0.0774191	0.0603502	0.102312	0.140868	0.404965	0.01026	0.107949	0.0335766	0.235638	0.599496	1.05418	2.11069	5	2.615209
56000	-117.6114	-186.2078	68.59637	10	1.833763	0.0221086	0.0887531	0.0292372	0.172376	0.116525	0.0649527	0.0212717	0.0363432	0.110786	0.0694776	0.0445748	0.115694	0.0622084	0.0438428	0.0810891	0.088619	0.00789887	0.271566	0.0134087	0.0220769	0.360423	0.0259841	0.179748	0.048959	0.0675872	0.27259	0.636086	1.06521	2.02611	5	2.165511
57000	-120.1735	-187.0885	66.91503	10	0.2862053	0.0220787	0.067101	0.0383938	0.0514955	0.00048344	0.0644865	0.0259329	0.00944995	0.121553	0.0306441	0.0344849	0.108155	0.0818517	0.0473183	0.0388167	0.250093	0.165701	0.0701921	0.571824	0.0479847	0.00991813	0.032055	0.268971	0.0146428	0.0035811	0.00424318	0.0938163	0.571892	3.33005	5	2.177208
58000	-134.9923	-192.1011	57.10882	10	1.220782	0.0771782	0.0670209	0.119436	0.031351	0.213558	0.0569195	0.122523	0.0307593	0.168405	0.227739	0.0731718	0.116777	0.00938735	0.254838	0.0039013	0.0518522	0.00340548	0.281752	0.0529267	0.695468	0.100431	0.181272	0.13343	0.0535788	0.243926	0.178799	0.534358	1.02874	2.2581	5	3.371006
59000	-114.3873	-178.8397	64.45238	10	1.793936	0.135919	0.0719817	0.0601537	0.0602512	0.0230708	0.00450993	0.00800208	0.0518705	0.170991	0.248558	0.0220384	0.0115517	0.0169768	0.00802394	0.366721	0.349076	0.0594491	0.303936	0.187506	0.0994979	0.00964115	0.13613	0.0573062	0.107958	0.0783378	0.267371	0.631145	1.06386	2.03762	5	2.649458
60000	-113.6133	-183.9622	70.34892	10	1.138128	0.0164626	0.0462852	0.0101841	0.0266606	0.0139138	0.0383351	0.0289508	0.0613709	0.170666	0.231541	0.00294079	0.0244918	0.0321342	0.0966365	0.302613	0.192937	0.0604625	0.191627	0.0621847	0.00509537	0.126096	0.215527	0.0632691	0.00698651	0.00294003	0.163662	0.514667	1.01959	2.30209	5	2.030311
61000	-112.5463	-182.367	69.82076	10	2.096575	0.0199312	0.0270575	0.116303	0.0389487	0.0741938	0.0388679	0.0141412	0.0190583	0.0993335	0.0318791	0.0298953	0.0130755	0.0480598	0.0297119	0.147503	0.0551282	0.035164	0.221528	0.0851337	0.279714	0.170237	0.0265423	0.095474	0.0622078	0.0162621	0.304537	0.664905	1.07223	1.95833	5	1.795351
62000	-139.8165	-195.4628	55.64634	10	0.8445571	0.0197515	0.0745154	0.0229178	0.0879002	0.0770786	0.0223192	0.00341473	0.202544	0.140142	0.3618	0.0566493	0.0894952	0.0342379	0.0140034	0.0806157	0.0193005	0.268401	0.0814279	0.188135	0.340336	0.122118	0.0178091	0.0703366	0.499502	0.0231188	0.104999	0.424473	0.968576	2.50195	5	2.917871
63000	-129.859	-192.113	62.25402	10	0.4437484	0.0212206	0.00708998	0.0856995	0.288614	0.0941973	0.00312305	0.0386256	0.103729	0.00259265	0.308308	0.0793287	0.108665	0.125607	0.143321	0.0752955	0.0625438	0.0548192	0.336846	0.0264957	0.24532	0.0176408	0.0574928	0.0898808	0.160522	0.0250458	0.0234983	0.213617	0.774593	2.98829	5	2.562025
64000	-120.8986	-182.8373	61.93871	10	0.8377345	0.0537407	0.111382	0.0745839	0.138537	0.196392	0.0101222	0.0265838	0.0360567	0.0540602	0.0915641	0.0975422	0.0175558	0.00089958	0.0434637	0.35266	0.0408511	0.245521	0.308482	0.125312	0.043314	0.0499728	0.0248157	0.126789	0.0138397	0.325213	0.103559	0.421894	0.966886	2.50766	5	2.609253
65000	-128.5037	-189.4992	60.9955	10	1.654943	0.0415298	0.00298556	0.139644	0.0636155	0.044644	0.0268485	0.117002	0.00279889	0.446457	0.27109	0.0346208	0.172813	0.0612679	0.0385299	0.0826672	0.134872	0.0625537	0.151223	0.0938508	0.0582314	0.323443	0.173222	0.0296319	0.0442133	0.311263	0.248296	0.612467	1.05836	2.08088	5	2.929017
66000	-128.121	-185.6456	57.52457	10	2.912685	0.00608944	0.0918743	0.112058	0.0282127	0.0187404	0.0916297	0.0429458	0.021547	0.0506464	0.283423	0.0801658	0.0763443	0.0509648	0.0308062	0.0968809	0.281412	0.251311	0.0767928	0.222924	0.221084	0.146765	0.133805	0.00925792	0.094539	0.113689	0.382392	0.726576	1.08205	1.80898	5	2.633908
67000	-115.6097	-183.071	67.46126	10	3.817647	0.0181742	0.0391372	0.106991	0.079092	0.0183381	0.0159949	0.00260458	0.0291249	0.0330807	0.0901501	0.112385	0.0400477	0.000325627	0.0184134	0.519783	0.174913	0.172691	0.00866675	0.0173342	0.0718468	0.0319169	0.160039	0.0323478	0.0886626	0.133891	0.444055	0.768657	1.08438	1.7029	5	2.01595
