Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
651000	-24.09816	-77.39235	53.2942	10	1.490393	0.0817402	0.0354021	0.016048	0.0994206	0.0076272	0.038474	0.0175053	0.123374	0.0372688	0.00983273	0.0212456	0.0213756	0.0415183	0.0103882	0.301983	0.293426	0.0851987	0.223835	0.58695	1.04985	2.13936	5	1.241828
652000	-37.39736	-86.26662	48.86927	10	0.3447903	0.151656	0.122839	0.19223	0.0715512	0.100955	0.00170816	0.071776	0.0163318	0.0319059	0.0622704	0.0873653	0.148844	0.0118944	0.0459855	0.609868	0.125042	0.0663961	0.00962032	0.139499	0.663898	3.18698	5	1.918618
653000	-26.67095	-80.87402	54.20307	10	2.132885	0.0285826	0.0402152	0.0464639	0.00287673	0.0352506	0.0493656	0.0542382	0.153486	0.0169268	0.061457	0.107454	0.0196576	0.204666	0.0326915	0.0495762	0.00158369	0.036145	0.308637	0.668439	1.07298	1.94994	5	0.9406365
654000	-22.59547	-80.86637	58.2709	10	0.8018136	0.0792728	0.0670307	0.105548	0.0748905	0.0528068	0.0256401	0.0332251	0.0100923	0.00811094	0.0523246	0.16648	0.00179468	0.0076691	0.298138	0.013541	0.0616523	0.0346421	0.0959446	0.407863	0.957456	2.53874	5	1.092859
655000	-32.35719	-78.00073	45.64354	10	0.5355666	0.102394	0.0257918	0.0492372	0.0581727	0.0561927	0.0114836	0.0248975	0.12782	0.0615012	0.0103935	0.35754	0.014328	0.00877785	0.78309	0.010522	0.167433	0.122482	0.0401543	0.274502	0.844517	2.84083	5	1.992056
656000	-29.85232	-79.91084	50.05852	10	0.6143788	0.13247	0.0210979	0.0475266	0.0568425	0.0204263	0.0299632	0.109558	0.0514803	0.0207556	0.00233697	0.0831929	0.0465822	0.131516	0.0472759	0.0731542	0.0284174	0.482343	0.0560866	0.320171	0.888481	2.73526	5	1.384938
657000	-51.14148	-83.26734	32.12586	2	1.61489	0.230995	0.158898	0.043033	0.0448266	0.0035703	0.000832572	0.276474	0.00929069	0.0581817	0.0185054	0.282746	0.000413109	0.0339662	0.388472	0.240442	0.00360179	0.026618	0.242537	0.606626	1.05651	2.09432	4	1.820866
658000	-47.40647	-81.93491	34.52844	2	0.5934054	0.0742112	0.167792	0.196882	0.163456	0.0728985	0.0214948	0.00242729	0.0239636	0.220691	0.00484801	0.0374604	0.0107905	0.155382	0.59115	0.0724632	0.0173517	0.05383	0.0517508	0.308587	0.877917	2.76175	4	1.887091
659000	-25.36136	-78.95777	53.59641	10	1.038836	0.0466827	0.0463418	0.00398322	0.127144	0.0818343	0.0109962	0.0117922	0.00521742	0.0757335	0.0274702	0.30151	0.0307739	0.0405491	0.586716	0.00917583	0.0913646	0.0481811	0.144637	0.488121	1.00615	2.36109	5	1.545466
660000	-22.62067	-77.1108	54.49013	10	0.7278837	0.117444	0.0144331	0.0214072	0.146443	0.000333137	0.0963641	0.0037373	0.0436624	0.0150515	0.0403745	0.0270774	0.137904	0.0400097	0.0178398	0.134267	0.131414	0.485607	0.0801514	0.376395	0.934779	2.60868	5	1.47337
661000	-38.94309	-84.53014	45.58705	10	1.394303	0.0215214	0.133511	0.128603	0.122017	0.0371977	0.0713841	0.0760796	0.237266	0.160993	0.114476	0.0742474	0.16125	0.0478107	0.0186703	0.239246	0.0391848	0.524337	0.208523	0.569962	1.04356	2.17795	5	2.207795
662000	-29.26024	-77.9729	48.71266	10	3.482068	0.157713	0.12224	0.100238	0.0490394	0.00372916	0.0315904	0.0153148	0.0278794	0.0459305	0.00805137	0.0816366	0.0366072	0.0582786	0.104636	0.499069	0.0477181	0.0596261	0.423429	0.755151	1.08404	1.73738	5	1.449298
663000	-22.82237	-76.66677	53.84439	10	0.7270348	0.0326673	0.00276707	0.0564387	0.0148988	0.00264319	0.00907797	0.00296349	0.035681	0.00489711	0.023055	0.137041	0.0096129	0.076998	0.010059	0.0756126	0.00167726	0.56869	0.0799697	0.376011	0.934489	2.60953	5	1.064781
664000	-15.80081	-75.71343	59.91262	10	0.9713802	0.0948999	0.0904178	0.0985065	0.0462053	0.0673004	0.0172597	0.00141046	0.0430378	0.0910346	0.00619833	0.100734	0.0061634	0.111594	0.129376	0.170392	0.121237	0.0187965	0.131209	0.467977	0.995091	2.40572	5	1.214563
665000	-45.31556	-78.32677	33.01121	2	1.485531	0.0232654	0.0505295	0.0129941	0.157633	0.023168	0.0474304	0.060413	0.016208	0.0365939	0.0241312	0.0703675	0.363823	0.495539	0.0350292	0.0303024	0.176043	0.0941193	0.223079	0.58613	1.04956	2.14123	4	1.717589
666000	-24.46368	-76.99054	52.52685	10	2.061245	0.0167541	0.0511747	0.0464387	0.0843542	0.0179678	0.000150491	0.0489307	0.0192357	0.0333419	0.0234119	0.00554746	0.0350835	0.00523158	0.022963	0.29095	0.0152619	0.0727486	0.300478	0.661372	1.07145	1.9667	5	0.7895456
667000	-28.94989	-76.56976	47.61987	10	0.6824194	0.0361648	0.0104172	0.0940584	0.0957573	0.0543108	0.0229251	0.0170591	0.0287108	0.0305785	0.00207697	0.101652	0.0193447	0.115057	0.0160869	0.183616	0.36449	0.0261249	0.0704377	0.355116	0.918175	2.65627	5	1.21843
668000	-40.78869	-79.73146	38.94278	2	3.078285	0.0789559	0.0464803	0.00788292	0.050607	0.0229605	0.0382411	0.0392154	0.00859428	0.0123347	0.0792974	0.0161476	0.14152	0.173908	0.051166	0.273512	0.119103	0.085305	0.395229	0.735772	1.08288	1.78612	4	1.245231
669000	-20.38081	-75.99842	55.61762	10	1.594675	0.08359	0.0618886	0.0876646	0.108023	0.0271032	0.0047085	0.0201832	0.221436	0.0539509	0.0298632	0.222252	0.00608391	0.551434	0.0594798	0.0384938	0.0321609	0.00106974	0.239584	0.603592	1.05553	2.10129	5	1.609385
670000	-18.82621	-76.83692	58.01071	10	1.714122	0.0322093	0.00175576	0.168125	0.0385259	0.00110044	0.0232135	0.0325403	0.164839	0.0260872	0.0345496	0.0996732	0.0669463	0.240491	0.0415292	0.0754979	0.0132025	0.0482187	0.256587	0.620708	1.06086	2.06184	5	1.108504
671000	-30.88483	-83.81005	52.92522	10	0.7727288	0.156972	4.06375e-05	0.149739	0.116067	0.0243647	0.0229289	0.0394987	0.0417858	0.0338934	0.0255583	0.0141287	0.164486	0.0913433	0.00413606	0.150687	0.0408194	0.0397641	0.0897439	0.395918	0.949102	2.56524	5	1.116212
672000	-31.19401	-81.74241	50.5484	10	1.952079	0.0429034	0.0345972	0.374043	0.0666216	0.0248543	0.0734548	0.012516	0.0789991	0.0808762	0.056928	0.204453	0.126471	0.3451	0.0418764	0.116266	0.0528029	0.0242115	0.287486	0.649819	1.06874	1.99395	5	1.756974
673000	-42.9689	-78.48896	35.52006	10	8.085207	0.0867301	0.00692383	0.232045	0.00735184	0.0414053	0.0169943	0.044125	0.108838	0.00308236	0.00089362	0.303126	0.159542	0.402473	0.00510325	0.278883	0.0494869	0.0877313	0.594949	0.853444	1.07645	1.47516	5	1.834734
674000	-28.37501	-76.17255	47.79754	10	0.8280118	0.0925806	0.0359508	0.0742972	0.0486485	0.00559971	0.00248766	0.00098534	0.0533081	0.0428995	0.103694	0.0104361	0.0293589	0.413328	0.0544023	0.0130974	0.0669199	0.0862517	0.101504	0.418172	0.964424	2.5159	5	1.134246
675000	-26.48641	-78.15007	51.66366	10	0.7605138	0.0216158	0.0149154	0.0698232	0.0518205	0.0497024	0.00550225	0.0273654	0.0142268	0.10007	0.0696904	0.108923	0.100825	0.277049	0.0163355	0.0768767	0.0905812	0.0272853	0.0871334	0.390737	0.945383	2.57675	5	1.122609
676000	-43.56346	-78.20095	34.6375	2	1.272429	0.106107	0.016329	0.0936867	0.227813	0.0612322	0.100548	0.0140926	0.00108503	0.102544	0.0528663	0.0179975	0.00515335	0.119391	0.194651	0.0478494	0.0319205	0.389476	0.187934	0.545704	1.0337	2.23266	4	1.582743
677000	-42.01206	-81.76316	39.7511	2	1.130184	0.0864065	0.122853	0.122092	0.0395067	0.0528183	0.0419758	0.0442171	0.00891442	0.01512	0.0443598	0.0944233	0.0363093	0.0494972	0.0432626	0.0672694	0.0856822	0.207682	0.162173	0.512665	1.01862	2.30654	4	1.16239
678000	-31.54191	-77.14174	45.59984	10	0.4044662	0.0288067	0.0636838	0.389486	0.0503494	0.0147506	0.0703019	0.00251192	0.0137243	0.0735458	0.0141762	0.0444603	0.0912839	0.530844	0.0434908	0.0107181	0.23016	0.106792	0.017364	0.185084	0.736069	3.06148	5	1.779085
679000	-43.48588	-79.47971	35.99383	1	2.89165	0.00945819	0.059497	0.0599363	0.00598744	0.00873364	0.0282568	0.0641876	0.0347683	0.073167	0.0491561	0.0416524	0.0093377	0.0141511	0.082268	0.0281489	0.0319105	0.289289	0.380702	0.725347	1.08193	1.81203	3	0.8899059
680000	-33.75803	-83.64632	49.88829	10	3.361609	0.164957	0.0394666	0.028699	0.0373157	0.0198199	0.174785	0.00526198	0.111249	0.107709	0.0475213	0.0711707	0.0632222	0.0012336	0.141664	0.123643	0.111911	0.253484	0.415436	0.749769	1.0838	1.75099	5	1.503113
681000	-37.45129	-81.05275	43.60146	10	2.338701	0.0768708	0.069659	0.0409609	0.106215	0.15977	0.0116139	0.024891	0.065835	0.0649374	0.166208	0.488335	0.168491	0.0680125	0.107738	0.214053	0.131776	0.188664	0.330611	0.686792	1.07654	1.90606	5	2.15403
682000	-23.9458	-82.6665	58.72071	10	1.170122	0.0923069	0.00842385	0.13494	0.143026	0.0663937	0.0794824	0.0717548	0.0150753	0.170323	0.0111212	0.00122407	0.0575662	0.196067	0.0922888	0.0325029	0.023953	0.021963	0.169597	0.522527	1.02332	2.28455	5	1.218413
683000	-22.29696	-78.07552	55.77856	10	0.4508156	0.0590293	0.023156	0.167736	0.047632	0.0355522	0.00985381	0.0273507	0.0874029	0.0539614	0.00899332	0.0164246	0.0865262	0.0307707	0.0404108	0.395784	0.0933817	0.132035	0.0246756	0.2186	0.780897	2.97583	5	1.316001
684000	-23.41086	-75.92185	52.51099	10	2.095419	0.0905325	0.0109709	0.0429451	0.117949	0.00199869	0.0183779	0.112055	0.0507738	0.0653915	0.0278725	0.173953	0.15541	0.116378	0.0363782	0.00548016	0.113696	0.439082	0.304405	0.664791	1.0722	1.9586	5	1.579244
685000	-22.3639	-83.36751	61.00362	10	0.6910769	0.144014	0.0265826	0.014873	0.0999996	0.014026	0.0340334	0.0412009	0.00235711	0.0294881	0.00371184	0.00285562	0.084841	0.0972799	0.0405654	0.108176	0.10724	0.104262	0.0722834	0.359289	0.921516	2.64691	5	0.9555062
686000	-26.07329	-80.71568	54.64239	10	0.5476382	0.0303883	0.049557	0.0623785	0.0129714	0.169348	0.0475227	0.016911	0.0823878	0.0779771	0.00388005	0.00839607	0.113445	0.267932	0.304093	0.0685214	0.0138353	0.184387	0.0425216	0.281882	0.852059	2.82354	5	1.513932
687000	-42.90326	-78.10972	35.20646	2	0.938832	0.0846827	0.0563686	0.0659212	0.0669296	0.0315456	0.0243017	0.0354614	0.110181	0.0698594	0.101203	0.00361073	0.165622	0.0619116	0.00925609	0.436255	0.122743	0.0416128	0.124593	0.457561	0.989076	2.42877	4	1.487466
688000	-45.77594	-77.84561	32.06967	2	0.6418266	0.0289862	0.15253	0.205866	0.102317	0.00995889	0.0472674	0.00156492	0.0710549	0.0248707	0.0895233	0.0379918	0.00525285	0.396684	0.187721	0.561591	0.0395562	0.0319097	0.0618336	0.334739	0.901244	2.70218	4	1.994645
689000	-26.66002	-78.9945	52.33449	10	1.572082	0.120984	0.0313804	0.11053	0.0988979	0.0486522	0.0458869	0.00185191	0.144098	0.0285117	0.0945491	0.109625	0.0548885	0.0406152	0.0719731	0.238127	0.00366941	0.0175458	0.236246	0.600131	1.05439	2.10924	5	1.261786
690000	-27.11793	-74.78974	47.67181	10	1.413123	0.0941674	0.0501698	0.0311713	0.00236172	0.000321978	0.00933266	0.123658	0.022901	0.0190196	0.015729	0.166926	0.0919876	0.0263143	0.00609689	0.482978	0.117524	0.0117836	0.211585	0.573427	1.04488	2.1701	5	1.272442
691000	-38.47589	-75.7598	37.2839	2	1.384306	0.0915564	0.0150379	0.0521785	0.0327971	0.0852385	0.0882955	0.065445	0.000769876	0.0108495	0.00374374	0.10381	0.322662	0.104871	0.0105303	0.0161724	0.088069	0.160522	0.206884	0.568094	1.04284	2.18218	4	1.252549
692000	-43.76291	-76.056	32.29309	2	3.293043	0.0911762	0.0672085	0.0806583	0.0649692	0.116163	0.0254809	0.0188986	0.0373209	0.0453659	0.0103743	0.425532	0.125592	0.0777128	0.0700426	0.000883836	0.12713	0.00958904	0.410734	0.746563	1.08362	1.75908	4	1.394098
693000	-19.37208	-72.37638	53.00431	10	1.06083	0.0347988	0.0534217	0.151084	0.0041642	0.0241282	0.00157819	0.000731389	0.0534119	0.0618208	0.0179213	0.469268	0.155287	0.0382242	0.125159	0.0160431	0.0786387	0.011826	0.148929	0.494302	1.00939	2.34738	5	1.297507
694000	-22.40573	-76.70615	54.30042	10	0.5625775	0.0537234	0.135418	0.0536712	0.0963809	0.0265641	0.0180197	0.0112911	0.00965877	0.118881	0.0103119	0.0876392	0.389215	0.127043	0.0369318	0.00441153	0.00428906	0.0708239	0.0454933	0.290819	0.860956	2.80273	5	1.254273
695000	-44.80522	-86.50591	41.70069	2	0.8687611	0.0315813	0.0133021	0.0377871	0.0583428	0.0507366	0.0149842	0.019056	0.0225149	0.00951494	0.060909	0.0623308	0.151765	0.0105545	0.186482	0.0111135	0.109794	0.0692635	0.110084	0.433412	0.974327	2.48218	4	0.9200324
696000	-28.01037	-78.4936	50.48322	10	1.089284	0.133768	0.0785501	0.0600324	0.0229791	0.0598863	0.094914	0.0218607	0.0822927	0.195702	0.0384304	0.110195	0.0351945	0.173949	0.350669	0.285043	0.0202593	0.00482616	0.154416	0.502036	1.01335	2.3302	5	1.768552
697000	-28.78961	-77.56027	48.77066	10	2.710651	0.100121	0.0180118	0.125122	0.00564442	0.0561286	0.00827172	0.0202262	0.059698	0.15794	0.0340307	0.571747	0.0275833	0.138289	0.035258	0.136899	0.0053219	0.0673836	0.36556	0.714135	1.08066	1.83965	5	1.567677
698000	-23.46704	-79.62359	56.15654	10	1.678559	0.0631004	0.10706	0.0419517	0.287865	0.0100052	0.0157342	0.0132912	0.0349867	0.0104175	0.101923	0.15234	0.0315777	0.0369918	0.0766212	0.261537	0.0167263	0.0193834	0.251635	0.61581	1.05939	2.07317	5	1.281512
699000	-44.13995	-78.69662	34.55667	2	1.451252	0.0728588	0.0877266	0.0819418	0.073681	0.0813547	0.00768077	0.0268556	0.00579926	0.0577252	0.0452952	0.461422	0.0203744	0.148476	0.185102	0.133849	0.141964	0.0387385	0.217693	0.580236	1.04743	2.15465	4	1.670845
700000	-20.13469	-75.40378	55.26909	10	1.685933	0.0419358	0.0488307	0.0726843	0.0294462	0.0118261	0.0238387	0.0289503	0.0287892	0.0276923	0.00597618	0.0966123	0.0286008	0.110437	0.0527773	0.0608249	0.0371434	0.140877	0.25267	0.616839	1.0597	2.07079	5	0.8472421
701000	-40.46641	-78.2718	37.80538	2	0.3692938	0.0803544	0.0827269	0.0676065	0.0170894	0.0611938	0.0616796	0.0081629	0.0109642	0.0445945	0.0506493	0.0794946	0.0349339	0.0820439	0.122352	0.393725	0.00165471	0.036169	0.0125452	0.158474	0.695794	3.13319	4	1.235395
702000	-49.96242	-84.67995	34.71753	2	1.171352	0.00321589	0.0920213	0.282886	0.108251	0.00839337	0.0190923	0.119571	0.0843713	0.0444624	0.0117811	0.109743	0.034823	0.0865373	0.0436696	0.0779301	0.0259361	0.255277	0.169823	0.522823	1.02346	2.28389	4	1.407963
703000	-29.20479	-79.05066	49.84587	10	4.933296	0.0158597	0.00674688	0.103143	0.0740665	0.00256155	0.0063197	0.1038	0.0235562	0.0329964	0.0303819	0.0731801	0.758186	0.0711688	0.0217571	0.137557	0.158268	0.0942484	0.499283	0.802344	1.08342	1.61496	5	1.713797
704000	-36.24784	-75.57203	39.32418	10	3.63526	0.0120219	0.0978986	0.18521	0.00241089	0.0296172	0.0565655	0.0324976	0.0646196	0.0394446	0.0040362	0.0045858	0.856079	0.0763034	0.106275	0.0959629	0.152738	0.00777865	0.433129	0.76157	1.08426	1.72105	5	1.824045
705000	-22.37212	-79.41725	57.04514	10	0.4371857	0.15706	0.00234263	0.0391936	0.112673	0.0386601	0.0354671	0.000345699	0.000239769	0.0230692	0.0117669	0.0267494	0.190661	0.0909147	0.00700911	0.0394241	0.141621	0.0474365	0.0224241	0.208948	0.768577	3.00005	5	0.9646339
706000	-33.59845	-80.47495	46.8765	10	1.441587	0.0617831	0.00265767	0.133608	0.162081	0.0144432	0.118111	0.0197986	0.0204217	0.159086	0.0364076	0.0308766	0.0761455	0.0219409	0.114121	0.360227	0.0115486	0.162048	0.216156	0.578536	1.0468	2.15851	5	1.505305
707000	-36.3352	-83.48416	47.14896	10	0.4590152	0.0358548	0.32605	0.124258	0.0517077	0.0811226	0.0216659	0.00870364	0.0385585	0.0166262	0.110454	0.238334	0.083245	0.0445249	0.0597077	0.234981	0.221349	0.307083	0.0260668	0.22432	0.787993	2.96162	5	2.004226
708000	-31.81452	-83.00089	51.18638	10	0.5607957	0.108912	0.0223682	0.0198842	0.229781	0.0851779	0.0165204	0.0116986	0.0621024	0.103341	0.049916	0.12635	0.352729	0.0385555	0.399931	0.161054	0.00807208	0.0764179	0.0451366	0.289765	0.85992	2.80518	5	1.872811
709000	-57.96596	-85.88103	27.91507	2	0.5771304	0.000157792	0.15978	0.12138	0.0380255	0.269623	0.158428	0.0963317	0.0648505	0.0455891	0.0343658	0.196319	0.375949	0.37999	0.0293465	0.19199	0.00820961	0.0515711	0.0484281	0.299318	0.869187	2.78307	4	2.221907
710000	-27.6215	-77.06258	49.44108	10	2.299215	0.142489	0.0520389	0.0685137	0.0989202	0.00226622	0.0216864	0.00579978	0.00706162	0.052693	0.0240584	0.21143	0.0600131	0.16456	0.0211631	0.483239	0.0398814	0.173599	0.326555	0.683475	1.07595	1.91402	5	1.629412
711000	-50.03275	-84.42308	34.39032	2	1.391479	0.0290105	0.146874	0.15233	0.0536852	0.118294	0.117582	0.0304837	0.114613	0.0236484	0.00491034	0.574327	0.0481783	0.0320768	0.0299825	0.0737639	0.0562998	0.0491766	0.208061	0.569437	1.04336	2.17914	4	1.655236
712000	-21.15824	-77.08223	55.92399	10	2.213316	0.0546958	0.0197814	0.0526975	0.088777	0.0157683	0.0331461	0.0282967	0.0051458	0.0173318	0.0414353	0.0436476	0.245445	0.0362902	0.0527886	0.216267	0.0198556	0.0384407	0.317474	0.675936	1.07451	1.93208	5	1.00981
713000	-30.79371	-79.33219	48.53848	10	0.6582835	0.0704209	0.0842394	0.208347	0.08133	0.0813728	0.0370795	0.0119285	0.0451012	0.178982	0.00643007	0.0177797	0.110003	0.208083	0.0736627	0.399194	0.0388687	0.0259216	0.0653098	0.343164	0.908371	2.68316	5	1.678744
714000	-30.50805	-80.6859	50.17785	10	2.301673	0.088169	0.0330647	0.193954	0.00614783	0.0160154	0.0627904	0.0561107	0.132905	0.0414093	0.000254355	0.0330588	0.451145	0.0983718	0.0175985	0.0922552	0.0247456	0.141787	0.326809	0.683684	1.07598	1.91352	5	1.489783
715000	-48.69283	-79.23671	30.54389	2	1.307988	0.134644	0.178802	0.324983	0.021717	0.0306822	0.061497	0.102374	0.0152952	0.00899381	0.00625758	0.0172716	0.0537895	0.0170637	0.244178	0.535402	0.008559	0.274872	0.19408	0.553128	1.03683	2.21596	4	2.036382
716000	-34.32418	-80.6682	46.34402	10	0.6302894	0.345969	0.0218538	0.0720847	0.0906156	0.0428746	0.0153709	0.0606647	0.100909	0.116728	0.00909716	0.0899604	0.0473573	0.0764106	3.43937e-05	0.591458	0.0607349	0.157473	0.0594093	0.328696	0.896018	2.71588	5	1.899596
717000	-28.72943	-80.85309	52.12366	10	1.269447	0.0152189	0.10938	0.081593	0.00900716	0.00156631	0.0709341	0.0025784	0.0113768	0.144178	0.0383567	0.0249811	0.0160501	0.0502757	0.000143303	0.00795055	0.221695	0.287525	0.187413	0.545067	1.03343	2.23409	5	1.092811
718000	-34.41567	-76.35162	41.93595	2	0.888971	0.0236358	0.0371949	0.118614	0.00929608	0.013921	0.0629379	0.0209623	0.0359413	0.0176972	0.00353131	0.14921	0.0199702	0.116696	0.0924651	0.0146652	0.0160298	0.176684	0.114304	0.440633	0.978857	2.46621	4	0.9294511
719000	-47.58066	-83.9124	36.33175	2	0.9769747	0.0448018	0.0843432	0.0441661	0.115338	0.00713474	0.0088381	0.00744111	0.00926807	0.0593409	0.0262781	0.092322	0.154598	0.0745577	0.10152	0.0922405	0.171404	0.0216549	0.132337	0.46972	0.996078	2.40187	4	1.115247
720000	-58.47207	-89.9177	31.44562	1	2.047289	0.013561	0.0548696	0.127612	0.109115	0.142684	0.121711	0.0338535	0.201037	0.0181024	0.0684679	0.292504	0.0403417	0.0168561	0.0682008	0.111018	0.00350293	0.00572459	0.298855	0.65995	1.07113	1.97007	3	1.429162
721000	-45.73806	-79.49433	33.75628	2	2.089507	0.0696963	0.148126	0.0976622	0.051208	0.141926	0.034662	0.0109136	0.0648301	0.0750545	0.00709247	0.335948	0.114483	0.355686	0.0774562	0.0367868	0.0643833	0.0290136	0.30373	0.664206	1.07208	1.95999	4	1.714929
722000	-56.68949	-84.12228	27.43279	1	0.6064257	0.200764	0.0560462	0.0217535	0.0142689	0.0943803	0.0592188	0.109218	0.0924341	0.0170852	0.139854	0.0563917	0.0175921	0.209758	0.0981539	0.0771287	0.628514	0.0819703	0.054436	0.315825	0.884562	2.74518	3	1.974532
723000	-49.80762	-83.71708	33.90946	1	0.7367059	0.0528142	0.0629664	0.0724845	0.057969	0.0306502	0.0121633	0.0801498	0.121768	0.0102038	0.00851123	0.436626	0.0210559	0.0604021	0.0987494	0.148535	0.036951	0.00183681	0.0820396	0.380346	0.937746	2.59987	3	1.313837
724000	-17.77843	-75.91088	58.13244	10	0.8426228	0.12174	0.00724727	0.143555	0.0201783	0.0395299	0.0214536	0.0339427	0.0155751	0.0020007	0.0106682	0.137473	0.041969	0.0178016	0.184453	0.0200269	0.115233	0.0813151	0.104591	0.423744	0.9681	2.50357	5	1.014162
725000	-30.64619	-78.18169	47.5355	10	1.089992	0.0496851	0.03965	0.378858	0.0672336	0.0599894	0.0037447	0.0294218	0.0413659	0.0185965	0.0363835	0.0571173	0.103182	0.0873997	0.0515887	0.351857	0.0791487	0.0423738	0.154552	0.502225	1.01345	2.32978	5	1.497596
726000	-46.67741	-77.7692	31.09179	2	0.4477878	0.0539718	0.0487244	0.145523	0.172214	0.00477685	0.0196145	0.018165	0.0365816	0.0420657	0.0332303	0.110396	0.0134438	0.0867622	0.169923	0.015549	0.566024	0.163816	0.0241686	0.216471	0.778217	2.98114	4	1.700781
727000	-24.80103	-75.6434	50.84237	10	2.856411	0.0826127	0.0110303	0.131386	0.0747878	0.0624755	0.0165548	0.00214274	0.0458172	0.0341407	0.0450838	0.0397502	0.0904887	0.0371684	0.40928	0.191936	0.251294	0.0202799	0.377839	0.723255	1.08171	1.8172	5	1.54623
728000	-29.11737	-78.49559	49.37822	10	0.9829586	0.0342702	0.0618422	0.1409	0.0178553	0.103517	0.0705222	0.00199272	0.0454801	0.0793106	0.0944173	0.0321884	0.00950578	0.0222395	0.0239372	0.0581938	0.57703	0.166664	0.133541	0.471569	0.997118	2.39777	5	1.539866
729000	-35.06872	-84.65246	49.58374	10	1.323002	0.127076	0.0192531	0.142642	0.0339189	0.0188218	0.0313592	0.0893701	0.0423826	0.0399171	0.143805	0.0487614	0.0251924	0.0889761	0.0228695	0.170067	0.0248259	0.0960995	0.19664	0.556174	1.03808	2.2091	5	1.165338
730000	-24.92251	-79.60122	54.67872	10	0.6263324	0.0723327	0.00195792	0.153906	0.0919055	0.0135101	0.0213702	0.0781291	0.0352539	0.033893	0.0480502	0.212045	0.0527249	0.113464	0.0653289	0.347047	0.13053	0.0062693	0.0585805	0.326596	0.89418	2.72064	5	1.477717
731000	-29.141	-81.71188	52.57089	10	0.8642358	0.0131364	0.0312981	0.328631	0.0824623	0.160683	0.0198	0.0133257	0.0190155	0.068328	0.0435229	0.0117987	0.186511	0.0344967	0.23235	0.0826825	0.00652792	0.126241	0.109136	0.431765	0.97328	2.48582	5	1.46081
732000	-23.30963	-78.95869	55.64906	10	0.4428454	0.104486	0.0274252	0.141995	0.0299221	0.129317	0.0483086	0.051878	0.136796	0.0134546	0.00690597	0.0852965	0.0584575	0.291769	0.0617148	0.0336038	0.0120151	0.447832	0.0233494	0.212977	0.773774	2.9899	5	1.681177
733000	-26.69626	-77.79234	51.09608	10	0.4151849	0.0511346	0.0404881	0.168588	0.0259258	0.0116414	0.0573241	0.00396957	0.00396103	0.0152943	0.00881493	0.604388	0.0341747	0.0464241	0.0274193	0.0680048	0.0526759	0.0114144	0.0189647	0.193005	0.747203	3.04083	5	1.231643
734000	-32.9704	-80.53312	47.56272	10	0.4569774	0.0989131	0.0192632	0.0837962	0.195677	0.041329	0.0134418	0.00550689	0.0750161	0.0312355	0.0229549	0.0911763	0.0234947	0.0106279	0.0483358	0.027843	0.0557195	0.264858	0.0257186	0.222905	0.786251	2.96513	5	1.109189
735000	-27.24772	-76.40552	49.1578	10	1.550467	0.0455999	0.097629	0.130425	0.00216453	0.0302449	0.0280191	0.00296213	0.0753016	0.0611005	0.0239063	0.0697656	0.211206	0.0130844	0.316852	0.188043	0.0421689	0.174731	0.233014	0.596747	1.05325	2.11699	5	1.513203
736000	-34.91295	-81.97304	47.06009	10	1.801267	0.043043	0.180979	0.104257	0.0918675	0.0544156	0.007882	0.187998	0.0236937	0.119516	0.0826797	0.143215	0.00924696	0.074522	0.0228518	0.00117326	0.0917908	0.288642	0.26834	0.632068	1.06412	2.03548	5	1.527774
737000	-43.7899	-78.92345	35.13355	10	0.4001187	0.0775571	0.117588	0.0992871	0.214092	0.00972708	0.0848518	0.0474975	0.0490167	0.0645119	0.0594187	0.0175349	0.0433123	0.143051	0.100709	0.0490961	1.20406	0.242098	0.0167315	0.181845	0.731409	3.07001	5	2.623411
738000	-37.46687	-82.04704	44.58016	10	0.8330232	0.114515	0.0487774	0.0547598	0.0822949	0.0807651	0.0815476	0.00962996	0.0296894	0.0487394	0.097623	0.827898	0.136176	0.0795877	0.0219402	0.180755	0.00526994	0.0878963	0.102564	0.420097	0.965701	2.51164	5	1.987864
739000	-36.11243	-77.75124	41.63881	10	1.220047	0.0572356	0.0634608	0.0720739	0.0349646	0.000803507	0.0829079	0.0050307	0.00472962	0.00225148	0.0446671	0.32566	0.173444	0.0574922	0.0236318	0.269011	0.77829	0.0707646	0.178667	0.534192	1.02867	2.25848	5	2.066418
740000	-22.83255	-77.86403	55.03148	10	0.9708327	0.195156	0.00968811	0.280716	0.109161	0.0123815	0.00384973	0.0336139	0.045673	0.088847	0.0153673	0.080712	0.153902	0.26633	0.00605761	0.12452	0.0150468	0.00231988	0.131098	0.467806	0.994994	2.4061	5	1.443342
741000	-23.06462	-76.65085	53.58623	10	0.8419405	0.189384	0.0510655	0.0779512	0.160611	0.0129155	0.133449	0.0263348	0.0230605	1.9575e-05	0.0126094	0.31741	0.370373	0.0154162	0.130561	0.0429773	0.0578241	0.0928161	0.104447	0.423487	0.967931	2.50413	5	1.714779
