Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
603000	81.07583	-54.97054	136.0464	0.05	0.8879458	0.109942	0.0220365	0.0317076	0.165648	0.00366309	0.0209688	0.0478981	0.00359667	0.0121449	0.385928	0.211531	0.0514223	0.0911533	0.11409	0.440272	0.978632	2.46701	1	1.15764
604000	85.34192	-50.57806	135.92	0.05	1.7262	0.13837	0.00642996	0.0599269	0.0141485	0.0356614	0.00382971	0.000351308	0.0330738	0.0725264	0.41468	0.127934	0.119469	0.0375039	0.258247	0.622336	1.06134	2.05807	1	1.063904
605000	86.86397	-49.34595	136.2099	0.05	0.8958615	0.0863741	0.0348479	0.0195409	0.0795542	0.122298	0.00175165	0.00314592	0.01108	0.0510822	0.0297055	0.0787251	0.5701	0.0480763	0.115736	0.443046	0.980347	2.46087	1	1.136282
606000	83.98689	-53.94214	137.929	0.05	0.43987	0.181944	0.0991956	0.0457338	0.0559902	0.0191776	0.0409181	0.0177018	0.0750191	0.0269924	0.279017	0.113476	0.0366917	0.0296365	0.0228612	0.210863	0.771057	2.99522	1	1.021494
607000	82.80426	-54.65614	137.4604	0.05	4.416971	0.0521097	0.0594246	0.0144463	0.0451814	0.0618911	0.0109343	0.0894975	0.00496368	0.0411745	0.220259	0.0145904	0.0242516	0.0172895	0.475898	0.788497	1.08414	1.65147	1	0.6560141
608000	84.31154	-50.28249	134.594	0.05	4.047854	0.0188306	0.0688873	0.0274322	0.0918081	0.028053	0.00531901	0.0399905	0.0206024	0.227113	0.256861	0.0803589	0.051919	0.058695	0.456972	0.776848	1.08439	1.68179	1	0.9758696
609000	80.61774	-56.67398	137.2917	0.05	1.624744	0.0892843	0.01952	0.0220027	0.0521775	0.0785171	0.112037	0.0496462	0.0414956	0.115882	0.0788709	0.0158402	0.11186	0.203763	0.243965	0.608084	1.05698	2.09097	1	0.9908958
610000	79.80939	-51.99051	131.7999	0.05	0.5179207	0.260587	0.00518388	0.0988793	0.112188	0.0946924	0.037541	0.0428478	0.022058	0.016181	0.72561	0.0320647	0.00404196	0.122685	0.0367554	0.263454	0.832882	2.86691	1	1.574559
611000	75.05513	-60.10274	135.1579	0.05	0.7673269	0.294252	0.177769	0.096175	0.0212871	0.0194186	0.0318758	0.0132899	0.0645876	0.143921	0.0082266	0.184461	0.181654	0.0073748	0.0885898	0.393639	0.947474	2.5703	1	1.244292
612000	86.80194	-53.25209	140.054	0.05	0.8273387	0.0365579	0.0546031	0.128671	0.0247878	0.0172226	0.0294138	0.0268741	0.0130859	0.00422391	0.245869	0.0830462	0.0280112	0.0788452	0.101361	0.417912	0.964251	2.51647	1	0.7712108
613000	87.03601	-50.59039	137.6264	0.05	2.359691	0.124008	0.00857614	0.00884601	0.0648552	0.0217284	0.0268653	0.0252123	0.0381552	0.00349423	0.0103593	0.135189	0.0687432	0.310456	0.332737	0.688518	1.07684	1.9019	1	0.8464878
614000	82.37307	-53.82708	136.2001	0.05	1.418007	0.0523018	0.0272005	0.0118252	0.0586534	0.0518654	0.00831379	0.0327529	0.0131763	0.255926	0.0261849	0.0124123	0.0136771	0.507967	0.212374	0.574314	1.04522	2.16809	1	1.072256
615000	78.31665	-56.62389	134.9405	0.05	2.511314	0.0822636	0.0266214	0.0623391	0.0559345	0.0364073	0.0874613	0.0435233	0.0466563	0.176932	0.017188	0.436603	0.0338841	0.028243	0.347527	0.700294	1.07876	1.87342	1	1.134057
616000	84.77952	-50.11646	134.896	0.05	3.533422	0.0918833	0.0108035	0.0353255	0.0314898	0.0369285	0.00714935	0.0133391	0.0192683	0.0737526	0.10814	0.0602837	0.457258	0.061414	0.426737	0.757353	1.08413	1.73178	1	1.007036
617000	80.93189	-56.13321	137.0651	0.05	0.4009292	0.0684755	0.0211577	0.105118	0.156583	0.0870314	0.0319688	0.0940878	0.0712199	0.0141365	0.0619773	0.126878	0.00472079	0.264593	0.0168487	0.18245	0.732284	3.06842	1	1.107949
618000	80.49013	-51.66787	132.158	0.05	2.432953	0.0147793	0.155544	0.150341	0.0285486	0.0235445	0.0483397	0.0712031	0.00381156	0.0590946	0.0521639	0.61507	0.0523975	0.115061	0.340006	0.694355	1.07782	1.88781	1	1.3899
619000	84.34683	-53.60282	137.9497	0.05	1.945782	0.0613011	0.206146	0.163778	0.000441949	0.0180995	0.0446583	0.0213152	0.00327752	0.0489224	0.0549842	0.189257	0.0443818	0.00424734	0.286716	0.649122	1.06857	1.99559	1	0.8608105
620000	83.89428	-49.90207	133.7963	0.05	3.464163	0.100974	0.00801586	0.114158	0.121879	0.0390989	0.0268037	0.00506761	0.00250803	0.213944	0.304394	0.0790085	0.0305109	0.0767259	0.422262	0.75437	1.08401	1.73936	1	1.123087
621000	81.89185	-53.42913	135.321	0.05	0.7556996	0.0185558	0.000838752	0.00721012	0.125202	0.0221935	0.00297092	0.125568	0.0102559	0.0691363	0.0480977	0.00372507	0.0512099	0.752773	0.0861038	0.388667	0.943881	2.58135	1	1.237737
622000	79.77427	-54.76518	134.5394	0.05	0.7622045	0.0336042	0.0928841	0.0246587	0.0765548	0.016719	0.24622	0.089351	0.000252756	0.0923062	0.0250074	0.118174	0.0207007	0.481613	0.0874949	0.39146	0.945906	2.57514	1	1.318046
623000	88.37432	-49.67801	138.0523	0.05	0.8903796	0.030348	0.112689	0.00888044	0.096214	0.0264164	0.0117756	0.0169513	0.011555	0.0105155	0.457815	0.152183	0.000524901	0.0309341	0.114597	0.441128	0.979163	2.46511	1	0.966803
624000	69.18091	-58.48105	127.662	0.05	2.73147	0.0624073	0.58661	0.0410923	0.0171987	0.0378769	0.0691702	0.0272581	0.0201191	0.027352	0.0211433	0.469675	0.273358	0.159932	0.367359	0.715486	1.08083	1.83633	1	1.813193
625000	76.29511	-63.88917	140.1843	0.05	0.4554979	0.0548924	0.074651	0.0713148	0.0789924	0.0570149	0.00957688	0.0755398	0.0159221	0.260682	0.0586959	0.0109272	0.00244689	0.00936121	0.0254667	0.221874	0.784977	2.96768	1	0.7800173
626000	89.0974	-50.18216	139.2796	0.05	0.6529057	0.0931019	0.08705	0.0243264	0.0379554	0.00671751	0.0196183	0.00961884	0.0126102	0.0117626	0.0874665	0.0567513	0.0832744	0.295552	0.0641718	0.340436	0.906083	2.68931	1	0.8258058
627000	89.54428	-48.59154	138.1358	0.05	1.208091	0.0249101	0.0610726	0.0730306	0.0231414	0.00977684	0.00188574	0.0274456	0.0375705	0.061216	0.387293	0.00102426	0.0525677	0.12425	0.176516	0.531462	1.02744	2.26459	1	0.8851837
628000	82.2012	-53.25615	135.4574	0.05	0.6086639	0.112013	0.0177998	0.143818	0.0431664	0.105403	0.0320205	0.0196412	0.0199246	0.0841601	0.220851	0.320367	0.0242004	0.0940459	0.0548998	0.317054	0.885675	2.74237	1	1.23741
629000	79.36047	-56.11091	135.4714	0.05	2.338848	0.035997	0.0406631	0.00257497	0.0349541	0.0652014	0.152324	0.0479925	0.0442703	0.112299	0.318862	0.0528071	0.125655	0.0866427	0.330625	0.686804	1.07654	1.90603	1	1.120243
630000	79.46293	-53.087	132.5499	0.05	2.139134	0.0188796	0.189232	0.0449959	0.104543	0.0167071	0.00506553	0.0369005	0.178557	0.114435	0.10316	0.318447	0.0516632	0.174242	0.309336	0.669038	1.07311	1.94852	1	1.356828
631000	87.5616	-47.45091	135.0125	0.05	3.122614	0.13531	0.0238568	0.00829051	0.0417461	0.0327889	0.0181732	0.00941902	0.0171976	0.0555707	0.138758	0.0370802	0.121785	0.381129	0.398531	0.738098	1.08306	1.78031	1	1.021105
632000	83.43702	-54.49352	137.9305	0.05	1.057769	0.120045	0.0382132	0.020077	0.0219572	0.0476989	0.0346968	0.00966662	0.112104	0.0514004	0.0912483	0.0696436	0.0722996	0.227088	0.148334	0.493453	1.00895	2.34926	1	0.916138
633000	82.94475	-54.79038	137.7351	0.05	0.5159197	0.0456264	0.0555514	0.0143325	0.00827074	0.0378706	0.13178	0.1011	0.0756666	0.0516273	0.000277654	0.300586	0.0723384	0.120841	0.036375	0.262182	0.831515	2.86993	1	1.015869
634000	85.45235	-51.27031	136.7227	0.05	1.480907	0.0191082	0.0401879	0.011239	0.105087	0.0202209	0.00869676	0.0107268	0.0752717	0.124958	0.114457	0.259811	0.0237499	0.194885	0.222358	0.585347	1.04928	2.14301	1	1.008399
635000	83.46763	-50.96844	134.4361	0.05	1.665783	0.128967	0.126699	0.00766818	0.0521721	0.0112846	0.0117819	0.0455164	0.0109234	0.131381	0.0156924	0.178163	0.341252	0.15497	0.249834	0.614011	1.05884	2.07732	1	1.216472
636000	82.30142	-53.35412	135.6555	0.05	1.214381	0.0874174	0.0312562	0.017725	0.0165867	0.153772	0.0224053	0.011987	0.000642423	0.215557	0.11328	0.359721	0.0411208	0.0691344	0.177649	0.532903	1.02809	2.26136	1	1.140606
637000	89.89398	-50.20469	140.0987	0.05	2.081356	0.127111	0.0979157	0.0031873	0.0670445	0.0211658	0.00188812	0.00200384	0.0117654	0.020797	0.0570572	0.0447122	0.163216	0.011743	0.302797	0.663395	1.0719	1.96191	1	0.6296072
638000	86.84762	-54.59581	141.4434	0.05	1.002458	0.0396819	0.0175486	0.00372134	0.060139	0.0971984	0.0105628	0.00330567	0.106796	0.0240055	0.0245779	0.0304238	0.0354128	0.160671	0.137444	0.477489	1.00041	2.38466	1	0.6140441
639000	81.13809	-53.61463	134.7527	0.05	1.237205	0.00157514	0.0312112	0.0752854	0.0494544	0.0844498	0.0167534	0.0695786	0.0380452	0.278971	0.424209	0.03936	0.122065	0.00209517	0.18173	0.538041	1.03038	2.24985	1	1.233054
640000	78.01247	-58.91277	136.9252	0.05	2.504782	0.0766835	0.00567486	0.145447	0.0572225	0.0190605	0.0268884	0.00907341	0.0166617	0.132906	0.0817511	0.0701139	0.174351	0.079544	0.34691	0.69981	1.07868	1.8746	1	0.8953776
641000	81.18916	-56.26532	137.4545	0.05	2.255374	0.014666	0.0810997	0.0123651	0.0696129	0.00446695	0.0417049	0.0727004	0.0738388	0.0892872	0.13754	0.106341	0.153667	0.0830013	0.321965	0.679685	1.07524	1.92311	1	0.9402917
642000	86.04582	-51.58046	137.6263	0.05	3.131603	0.0105266	0.10349	0.0626401	0.0780953	0.0257425	0.0258249	0.000352913	0.0200845	0.0393972	0.047577	0.22301	0.0926561	0.0775221	0.399193	0.738564	1.08309	1.77915	1	0.806919
643000	81.01011	-53.9348	134.9449	0.05	3.371878	0.00109796	0.0886278	0.00753651	0.0649565	0.0273789	0.0898397	0.00900125	0.0803867	0.0233066	0.241425	0.0525047	0.357322	0.0218339	0.416131	0.75024	1.08382	1.74981	1	1.065218
644000	83.68571	-55.34631	139.032	0.05	0.4072294	0.0360965	0.0115898	0.0126751	0.115778	0.059147	0.0217566	0.00931544	0.0437975	0.01975	0.227238	0.250874	0.00188396	0.0842949	0.017771	0.187136	0.738987	3.05611	1	0.8941974
645000	79.29326	-56.14701	135.4403	0.05	1.855707	0.0259644	0.106557	0.0241878	0.039985	0.0443256	0.0406826	0.0183661	0.0100507	0.015402	0.163828	0.0782077	0.0162518	0.514486	0.27542	0.638737	1.06592	2.01992	1	1.098295
646000	79.82127	-54.46781	134.2891	0.05	3.186328	0.151738	0.00348818	0.0733899	0.0372281	0.0581121	0.0158357	0.0514093	0.0558893	0.0248727	0.0159415	0.02006	0.0991228	0.479363	0.403182	0.741349	1.08329	1.77218	1	1.086451
647000	81.08755	-58.24899	139.3365	0.05	1.186745	0.0111187	0.13107	0.00361082	0.0705943	0.0518204	0.0714226	0.0539086	0.0354103	0.00794106	0.160522	0.137603	0.0445286	0.0357813	0.172643	0.52649	1.02516	2.2757	1	0.8153318
648000	82.84916	-54.75638	137.6055	0.05	2.370119	0.0104018	0.124723	0.0314554	0.0741784	0.0485056	0.103928	0.0147705	0.0136191	0.0557533	0.0264773	0.0532369	0.0396443	0.232334	0.333787	0.689366	1.07699	1.89986	1	0.8290277
649000	81.79014	-55.49024	137.2804	0.05	0.980537	0.103871	0.011023	0.00118784	0.139421	0.111713	0.0472464	0.0878448	0.014398	0.0604366	0.104296	0.087931	0.0827723	0.162574	0.133054	0.470823	0.996699	2.39942	1	1.014716
650000	77.79012	-53.40931	131.1994	0.05	2.398062	0.0120871	0.0681037	0.00151077	0.0786619	0.027788	0.0693251	0.0795223	0.0242822	0.430158	0.171528	0.111173	0.0574188	0.351644	0.336574	0.691611	1.07737	1.89444	1	1.483203
651000	87.67571	-50.3762	138.0519	0.05	1.314161	0.0403403	0.0936887	0.0857805	0.0119848	0.0625767	0.0455654	0.0110214	0.00393838	0.0547529	0.0752136	0.0116275	0.330091	0.0518154	0.195135	0.554387	1.03735	2.21313	1	0.8783971
652000	76.58297	-57.49349	134.0765	0.05	1.046686	0.170987	0.254774	0.09594	0.00217912	0.084296	0.0318405	0.0279385	0.181207	0.0176777	0.0847639	0.00646137	0.287877	0.0572361	0.146174	0.490348	1.00732	2.35615	1	1.303179
653000	87.12045	-50.39018	137.5106	0.05	0.6917961	0.191575	0.0410275	0.0985073	0.0328238	0.0131917	0.00466133	0.00601337	0.0178709	0.102433	0.357084	0.0189921	0.112317	0.0175148	0.0724368	0.359634	0.92179	2.64614	1	1.014012
654000	86.42923	-50.78109	137.2103	0.05	2.512997	0.0609516	0.0144549	0.0234077	0.104212	0.000433865	0.0109973	0.0163215	0.00747476	0.0101333	0.0518038	0.0142259	0.414366	0.132692	0.347685	0.700418	1.07877	1.87312	1	0.861474
655000	84.77442	-53.18895	137.9634	0.05	0.8662147	0.0769127	0.0701673	0.123607	0.0159192	0.00108974	0.0379802	0.065692	0.0144558	0.0450306	0.0660184	0.192577	0.153544	0.113938	0.109551	0.432487	0.973739	2.48422	1	0.9769317
656000	92.21373	-47.35631	139.57	0.05	1.7721	0.0206543	0.0575552	0.0495396	0.0101334	0.00819867	0.00950447	0.0132662	0.0020491	0.00951022	0.0746368	0.0743968	0.0172904	0.359371	0.264465	0.628363	1.06308	2.04409	1	0.706106
657000	80.6865	-54.34274	135.0292	0.05	0.5340665	0.104235	0.120738	0.0801984	0.0253921	0.128616	0.0159402	0.066417	0.00227697	0.0264374	0.00139463	0.235227	0.200645	0.258373	0.0398624	0.273575	0.843556	2.84301	1	1.265891
658000	86.45856	-51.68924	138.1478	0.05	1.079163	0.223716	3.78916e-05	0.0661395	0.0572707	0.0029963	0.00734346	0.00204624	0.0317182	0.0571482	0.0732721	0.00483622	0.148964	0.230731	0.152473	0.499318	1.01197	2.33624	1	0.9062207
659000	88.81536	-50.1262	138.9416	0.05	2.790984	0.0069673	0.0344292	0.0652255	0.0388345	0.0212344	0.00649041	0.00544348	0.0105785	0.139915	0.074695	0.190307	0.0661609	0.000323571	0.372417	0.719257	1.08127	1.82706	1	0.660605
660000	81.97989	-54.16988	136.1498	0.05	2.46055	0.0101446	0.0442608	0.0504081	0.0263871	0.00672822	0.0484093	0.0356309	0.00807366	0.0746573	0.344628	0.268515	0.00417331	0.0296622	0.342684	0.696481	1.07817	1.88267	1	0.9516783
661000	82.53116	-54.37512	136.9063	0.05	1.299374	0.0347404	0.0836352	0.0400135	0.000123039	0.0456855	0.00890768	0.0750825	0.128351	0.400034	0.0327099	0.0331138	0.113248	0.00238044	0.192602	0.551357	1.03609	2.21995	1	0.9980252
662000	84.49751	-51.16388	135.6614	0.05	2.171237	0.12437	0.0125092	0.0944865	0.0721365	0.0384048	0.0507554	0.0402859	0.00709806	0.019371	0.0263159	0.0445629	0.0243384	0.48202	0.312893	0.672069	1.07374	1.9413	1	1.036655
663000	77.34851	-59.90212	137.2506	0.05	1.862278	0.0438174	0.029007	0.035216	0.0787118	0.00878587	0.104232	0.0636705	0.169099	0.177665	0.091477	0.0370652	0.0210962	0.0599309	0.276261	0.639521	1.06613	2.01809	1	0.919774
664000	72.07957	-58.65943	130.739	0.05	3.250831	0.0416447	0.115236	0.252755	0.0112838	0.0413211	0.1152	0.129289	0.0567139	0.0229925	0.0327723	0.276907	0.156588	0.202526	0.407782	0.744534	1.0835	1.76418	1	1.45523
665000	89.43156	-51.7927	141.2243	0.05	0.6474646	0.0524876	0.0282387	0.0365885	0.0223877	0.000649639	0.00549746	0.023471	0.040027	0.0947712	0.059636	0.0444101	0.0402801	0.208074	0.0630224	0.337651	0.903728	2.6956	1	0.656519
666000	86.09044	-55.18038	141.2708	0.05	0.4477955	0.0512728	0.0961564	0.0188568	0.0338312	0.00627186	0.031243	0.00350123	0.0273275	0.0482979	0.0565198	0.0363739	0.224054	0.0602726	0.0241699	0.216476	0.778224	2.98113	1	0.6939793
667000	84.22121	-50.14693	134.3681	0.05	2.855063	0.0257069	0.149599	0.0286854	0.0125313	0.0496964	0.0222846	0.0148798	0.0701815	0.41212	0.0343872	0.195923	0.0597264	0.0559633	0.377729	0.723174	1.0817	1.8174	1	1.131685
668000	80.77166	-50.90354	131.6752	0.05	1.600712	0.0742302	0.0597724	0.0916976	0.0960984	0.00269523	0.0325097	0.0359501	0.0238307	0.0329297	0.184386	0.117728	0.454644	0.310062	0.240469	0.604505	1.05583	2.0992	1	1.516535
669000	84.79503	-50.00093	134.796	0.05	2.252424	0.0555925	0.0786389	0.0444097	0.201477	0.00284702	0.00909494	0.0287704	0.0125772	0.0545788	0.00986542	0.401389	0.0654659	0.161352	0.321653	0.679425	1.07519	1.92373	1	1.126058
670000	80.65706	-54.82478	135.4818	0.05	0.7827487	0.00426423	0.139817	0.0647294	0.000467203	0.185153	0.101928	0.000733523	0.00495488	0.0494698	0.188346	0.10358	0.0812604	0.294481	0.0918829	0.400095	0.952058	2.55596	1	1.219186
671000	76.24849	-59.55649	135.805	0.05	0.371409	0.198657	0.0564414	0.00667658	0.0811011	0.235413	0.0111819	0.0400263	0.0118493	0.0104947	0.292811	0.0576047	0.218925	0.00349706	0.012815	0.160098	0.698391	3.1287	1	1.22468
672000	83.54417	-52.34768	135.8919	0.05	1.206075	0.146869	0.0620372	0.0273261	0.118775	0.0580283	0.00976202	0.0106543	0.00909746	0.0485229	0.026779	0.0611313	0.285814	0.271066	0.176152	0.530998	1.02723	2.26562	1	1.135864
673000	93.02779	-50.37388	143.4017	0.05	0.3747541	0.0453185	0.0170843	0.00260223	0.00405187	0.00379593	0.013198	0.0127575	0.028835	0.0701501	0.111203	0.0259448	0.0614915	0.10232	0.0132471	0.162661	0.70245	3.12164	1	0.4987525
674000	78.87355	-57.08618	135.9597	0.05	0.6681236	0.0696584	0.0890163	0.218374	0.126374	0.0123922	0.0819233	0.0547502	0.0208423	0.0402444	0.156184	0.0843354	0.134331	0.0884823	0.0673968	0.348094	0.912458	2.67205	1	1.176908
675000	73.02207	-57.73536	130.7574	0.05	1.509518	0.0317509	0.159847	0.131471	0.0156872	0.0214527	0.00530708	0.0367853	0.106812	0.0280199	0.189916	0.371817	0.329145	0.189807	0.226789	0.590133	1.05098	2.1321	1	1.617818
676000	68.68754	-59.91818	128.6057	0.05	2.438622	0.195924	0.0532037	0.0803415	0.00200839	0.0653049	0.131748	0.121234	0.0140662	0.265513	0.0768866	0.244956	0.407911	0.0795306	0.340559	0.694795	1.0779	1.88675	1	1.738627
677000	79.96064	-55.30601	135.2667	0.05	0.7011745	0.115493	0.0941942	0.0837834	0.133356	0.0132296	0.0118912	0.0310103	0.0451204	0.021226	0.0447782	0.0412637	0.593282	0.0273769	0.0744392	0.364084	0.925303	2.63617	1	1.256006
678000	86.37444	-52.68981	139.0642	0.05	1.889872	0.0369604	0.00550478	0.00715756	0.0113205	0.00721643	0.00710981	0.0110725	0.000122397	0.112758	0.0823312	0.0457969	0.126879	0.283361	0.279764	0.642767	1.06697	2.0105	1	0.7375902
679000	87.05724	-51.68743	138.7447	0.05	0.196445	0.074318	0.0999269	0.0303817	0.0704203	0.00817519	0.000516068	0.0122364	0.0305685	0.0126619	0.0150753	0.16293	0.0498223	0.359112	0.000468801	0.0317501	0.374316	3.59347	1	0.9261442
680000	72.37776	-54.57707	126.9548	0.05	1.555685	0.0253908	0.182078	0.0182237	0.263446	0.0663079	0.116625	0.00958194	0.125592	0.100262	0.458112	0.151357	0.0312281	0.466178	0.233798	0.59757	1.05353	2.1151	1	2.014382
681000	83.04787	-54.95375	138.0016	0.05	3.095468	0.0180621	0.0345257	0.00639384	0.0475423	0.132659	0.0308968	0.0409884	0.0707404	0.0194107	0.015589	0.25584	0.0454437	0.0219049	0.396515	0.73668	1.08295	1.78386	1	0.7399973
682000	81.68516	-50.28217	131.9673	0.05	3.238193	0.0958666	0.0817367	0.0217174	0.0723225	0.0363312	0.00728883	0.0864657	0.027564	0.0590703	0.0356682	0.00841142	0.511436	0.264434	0.406889	0.743918	1.08346	1.76573	1	1.308313
683000	88.06884	-50.45313	138.522	0.05	1.606124	0.200421	0.0138683	0.0555635	0.106364	0.0179497	0.000892669	0.0153985	0.00661919	0.0401705	0.0508244	0.278467	0.014345	0.0481401	0.241261	0.605318	1.05609	2.09733	1	0.8490231
684000	86.49344	-52.49121	138.9846	0.05	0.6713211	0.0565724	0.0556048	0.0182017	0.0894148	0.00631912	0.0418222	0.00461894	0.0265441	0.108917	0.356138	0.0227392	0.0725617	0.0159316	0.0680761	0.349678	0.913759	2.66849	1	0.8753853
685000	81.71944	-53.22575	134.9452	0.05	1.187585	0.32252	0.00208664	0.0417546	0.0336249	0.00742543	0.0712921	0.0106952	0.00710894	0.167978	0.09942	0.0517204	0.291272	0.115967	0.172796	0.526688	1.02526	2.27526	1	1.222866
686000	83.24101	-53.54078	136.7818	0.05	2.083922	0.0804757	0.00565354	0.105694	0.0415991	0.132791	0.00216438	0.0201557	0.00777954	0.148482	0.0372618	0.205083	0.0657557	0.103087	0.303091	0.663651	1.07195	1.9613	1	0.9559819
687000	85.28301	-55.41817	140.7012	0.05	0.2997016	0.0109094	0.0493904	0.000325913	0.00738512	0.160059	0.0275886	0.00495292	0.0276419	0.101896	0.145592	0.0634786	0.136873	0.0018989	0.00527113	0.104263	0.595301	3.29516	1	0.7379926
688000	74.10406	-59.22557	133.3296	0.05	0.7556241	0.131583	0.157406	0.124052	0.0921916	0.0202825	0.00397678	0.0257322	0.0780234	0.0464288	0.153361	0.0573753	0.113225	0.402328	0.0860877	0.388635	0.943857	2.58142	1	1.405965
689000	76.48274	-53.31643	129.7992	0.05	3.16429	0.110633	0.0349745	0.108345	0.271888	0.019941	0.0550707	0.0435462	0.0173596	0.249731	0.0353155	0.0708448	0.155364	0.339664	0.401585	0.740237	1.08322	1.77496	1	1.512677
690000	72.62334	-57.64372	130.2671	0.05	2.55859	0.164843	0.106211	0.0895899	0.0678365	0.0268812	0.0585932	0.0676208	0.226859	0.000210759	0.292659	0.108446	0.110882	0.208003	0.351942	0.703734	1.07926	1.86506	1	1.528636
691000	88.20083	-50.41583	138.6167	0.05	1.205368	0.0642417	0.00632972	0.026673	0.00661838	0.00198403	0.00862324	0.00296155	0.00509026	0.483202	0.0406469	0.0866898	0.0438238	0.0781021	0.176024	0.530835	1.02715	2.26599	1	0.8549868
692000	80.68399	-52.0562	132.7402	0.05	3.660855	0.107163	0.0305564	0.04342	0.0422676	0.0931145	0.017311	0.125452	0.0111475	0.460754	0.207795	0.00649892	0.000734279	0.0421217	0.434702	0.762599	1.08428	1.71842	1	1.188336
693000	84.11412	-52.10203	136.2162	0.05	1.619626	0.0767562	0.0543577	0.000828837	0.153644	0.056542	0.0223587	0.0112488	0.163264	0.310921	0.0435075	0.0290092	0.0577209	0.0733742	0.243225	0.607328	1.05674	2.09271	1	1.053533
694000	88.52504	-50.58594	139.111	0.05	1.456313	0.0722198	0.0108562	0.0791432	0.00436616	0.0133538	0.0327612	0.0255573	0.0084569	0.132853	0.00355536	0.0540559	0.0376635	0.298452	0.218494	0.581119	1.04775	2.15264	1	0.7732945
695000	80.69774	-52.3398	133.0375	0.05	2.289415	0.180053	0.0930704	0.0167843	0.0233623	0.00885349	0.00142128	0.00157271	0.0733648	0.0392002	0.633489	0.169206	0.0486573	0.0157027	0.325537	0.682638	1.07579	1.91603	1	1.304737
696000	83.13882	-56.69416	139.833	0.05	0.433793	0.0431012	0.0372217	0.0120488	0.0236259	0.0672713	0.0704754	0.0499282	0.0618098	0.0233067	0.151688	0.00781149	0.0522283	0.196226	0.0218761	0.206518	0.765404	3.0062	1	0.7967419
697000	82.31289	-51.76	134.0729	0.05	1.580741	0.286624	0.00687932	0.140309	0.0163036	0.0581671	0.00872499	0.0187657	0.0009345	0.0349151	0.0721229	0.0700729	0.449052	0.0934548	0.23753	0.601466	1.05483	2.10617	1	1.256326
698000	87.92833	-51.49313	139.4215	0.05	0.4459623	0.0888473	0.0093239	0.0218472	0.0805224	0.0591421	0.0127946	0.00769767	0.0243201	0.465699	0.021412	0.00488641	0.0131481	0.0274265	0.0238649	0.215183	0.776587	2.98437	1	0.8370678
699000	89.87678	-51.1174	140.9942	0.05	0.8628062	0.0191031	0.00229766	0.0323928	0.0632648	0.0384873	0.0228021	0.0488529	0.0114367	0.0865805	0.0314206	0.233194	0.052669	0.027607	0.108836	0.431243	0.972946	2.48698	1	0.6701085
700000	67.38938	-59.64954	127.0389	0.05	1.763465	0.186661	0.149711	0.0507853	0.0975215	0.204234	0.0767475	0.0164959	0.067727	0.0118951	0.0414647	0.710744	0.296388	0.0436155	0.263306	0.627248	1.06276	2.04668	1	1.953991
701000	82.86682	-54.20115	137.068	0.05	2.119489	0.127901	0.0637898	0.0140194	0.0505222	0.0529729	0.0330269	0.150485	0.0352986	0.132855	0.191482	0.00164484	0.0573386	0.0161623	0.307133	0.667147	1.07271	1.95301	1	0.927499
702000	90.69279	-51.66407	142.3569	0.05	0.5277291	0.0833564	0.0261609	0.0287513	0.0288772	0.0319065	0.0393857	0.0185669	0.00301237	0.0206154	0.0281802	0.142286	0.00327168	0.102775	0.0386352	0.269633	0.839441	2.85229	1	0.5571453
703000	85.21416	-53.01656	138.2307	0.05	1.594434	0.00771012	0.0840439	0.01123	0.0320012	0.0638021	0.0316262	0.0843641	0.0135877	0.219153	0.0160042	0.0289816	0.234473	0.021161	0.239549	0.603556	1.05552	2.10138	1	0.8481378
704000	80.69837	-53.52231	134.2207	0.05	1.511094	0.0656683	0.0814024	0.130419	0.0119248	0.0774136	0.164892	0.0170042	0.0158551	0.104112	0.372375	0.0449245	0.12427	0.0561923	0.227031	0.590393	1.05107	2.13151	1	1.266454
705000	74.21407	-52.30007	126.5141	0.05	3.529884	0.00169608	0.139095	0.0762091	0.182438	0.14062	0.062632	0.0351399	0.0258673	0.0869666	0.0296286	0.002358	0.301459	0.775227	0.426511	0.757203	1.08412	1.73216	1	1.859336
706000	85.16078	-53.5063	138.6671	0.05	2.135159	0.0350475	0.0149663	0.0125431	0.228638	0.00845634	0.0735848	0.0196593	0.0262946	0.0746726	0.0338758	0.0251551	0.221867	0.0198995	0.308892	0.668657	1.07303	1.94942	1	0.7946594
707000	86.4316	-49.5242	135.9558	0.05	1.564293	0.122873	0.0906052	0.0205245	0.0197774	0.0420001	0.0275391	0.00335384	0.0211501	0.0245532	0.0356338	0.00302527	0.568169	0.0921901	0.235086	0.59892	1.05398	2.11201	1	1.071395
708000	83.99145	-53.78979	137.7812	0.05	0.4118294	0.030334	0.0634498	0.0118952	0.105007	0.0961929	0.0647143	0.00388556	0.0193221	0.100237	0.00323304	0.143263	0.362413	0.0163231	0.0184573	0.190536	0.74377	3.04724	1	1.020269
