Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
49000	-89.22187	-125.9537	36.73184	10	0.5867054	0.00294414	0.0418211	0.018943	0.000277881	0.0204624	0.134188	0.0894568	0.0218987	0.0684702	0.00306267	0.136127	0.0863743	0.0478478	0.0555045	0.048873	0.0449777	0.173743	0.026329	0.401741	0.14627	0.125698	0.0503781	0.304801	0.874382	2.77044	5	1.69501
50000	-99.41384	-128.1614	28.74754	2	4.099711	0.00346713	0.0380969	0.022264	0.0510691	0.00851709	0.0820123	0.0288949	0.01482	0.0120739	0.00194142	0.0162107	0.086606	0.0153877	0.0117522	0.0620867	0.140905	0.150691	0.00521155	0.00222541	0.0478723	0.0803118	0.459757	0.778588	1.08437	1.67728	4	0.8824171
51000	-97.6954	-124.9873	27.29191	2	2.292543	0.0501663	0.0255397	0.0412685	0.00423455	0.0472625	0.100089	0.0148706	0.0971924	0.00611183	0.00130437	0.0163501	0.0684259	0.149989	0.0225887	0.131159	0.00666023	0.100402	0.0217231	0.345171	0.0651804	0.015399	0.325862	0.682906	1.07584	1.91539	4	1.331088
52000	-84.21843	-123.93	39.71152	10	0.8949362	0.00173725	0.0412846	0.00802978	0.0395583	0.0549925	0.00500746	0.012687	0.00895967	0.0241714	0.024715	0.0337334	0.0638113	0.215556	0.0975814	0.414996	0.066849	0.0500958	0.030621	0.000107774	0.0897578	0.0768908	0.115544	0.442724	0.980149	2.46158	5	1.361143
53000	-106.3284	-129.022	22.69359	10	2.303041	0.0227951	0.00752557	0.0204981	0.131474	0.322274	0.0125192	0.087444	0.104114	0.0315862	0.00251885	0.125035	0.10243	0.00223963	0.196188	0.0277219	0.399231	0.0906969	0.320956	0.324193	0.0228567	0.0364328	0.326951	0.683801	1.07601	1.91324	5	2.390732
54000	-94.48875	-122.676	28.18724	2	1.5193	0.0144454	0.0507575	0.0247133	0.0384369	0.0441113	0.0980883	0.069776	0.0147886	0.0179421	0.00342891	0.0169461	0.0167826	0.0274134	0.133368	0.186773	0.00427221	0.237619	0.0161758	0.0160979	0.0893664	0.137737	0.228289	0.591738	1.05154	2.12844	4	1.25904
55000	-99.34625	-134.2094	34.86314	10	1.668478	0.0845838	0.043829	0.0317245	0.0554631	0.198749	0.0466268	0.0410232	0.038098	0.00602135	0.0355757	0.0725162	0.128685	0.0761757	0.0602545	0.00418273	0.156946	0.00383442	0.089984	0.183666	0.120864	0.0717262	0.250215	0.614392	1.05895	2.07644	5	1.55053
56000	-90.95064	-125.8576	34.907	10	1.919101	0.0568362	0.0196994	0.00616281	0.0818135	0.0143342	0.0691036	0.011456	0.0376571	0.0388882	0.0336424	0.0160744	0.0450861	0.0304657	0.18017	0.19462	0.16566	0.0228669	0.00746566	0.103774	0.199753	0.0759531	0.283423	0.646126	1.06783	2.00262	5	1.411483
57000	-114.2784	-129.1104	14.83198	1	1.522194	0.00815122	0.0261284	0.00421485	0.102857	0.0919673	0.144931	0.0888164	0.181437	0.0825363	0.013194	0.139399	0.0493893	0.067941	0.565166	0.0894806	0.0447617	0.026084	0.375134	0.0106444	0.00666024	0.148596	0.228731	0.592209	1.0517	2.12736	3	2.26749
58000	-103.2009	-127.724	24.52314	10	3.254523	0.0559184	0.0288123	0.0803744	0.111101	0.0733171	0.00179266	0.148346	0.0741142	0.0292693	0.0417457	0.0569976	0.0884521	0.0826092	0.285177	0.162996	0.0461193	0.228404	0.140601	0.0250047	0.129896	0.181812	0.408042	0.744713	1.08351	1.76373	5	2.07286
59000	-101.6731	-129.48	27.80692	10	1.921689	0.0174283	0.0340424	0.0772199	0.00850005	0.0796193	0.0417353	0.0807649	0.0340259	0.0184839	0.0480387	0.0276293	0.0853905	0.160541	0.00239517	0.0298684	0.076762	0.0852428	0.0296577	0.277792	0.0756185	0.0846696	0.283744	0.646419	1.0679	2.00194	5	1.375426
60000	-110.3083	-138.5135	28.20518	10	1.841693	0.0172478	0.00850688	0.0726474	0.064268	0.0944909	0.0122296	0.184176	0.0414994	0.0804903	0.0985991	0.0164396	0.207782	0.0949329	0.610501	0.103001	0.0419614	0.0607618	0.102274	0.0184233	0.31594	0.0347175	0.273616	0.63705	1.06547	2.02386	5	2.280891
61000	-93.45301	-127.3933	33.94027	10	1.194741	0.0275232	0.0338115	0.0248789	0.0455753	0.0889099	0.0695603	0.12828	0.0320912	0.0881836	0.00260771	0.0340767	0.0381741	0.0762722	0.172584	0.110877	0.0187019	0.0845166	0.1671	0.0255736	0.124215	0.106983	0.174099	0.528368	1.02603	2.27151	5	1.500495
62000	-100.0719	-135.2652	35.19332	10	0.3592065	0.0062935	0.130625	0.0223374	0.0824462	0.0674446	0.144915	0.016023	0.0165952	0.0356943	0.044954	0.00462339	0.0341707	0.0639816	0.314701	0.233411	0.0811647	0.0265695	0.0997694	0.173781	0.0397762	0.103086	0.0112958	0.150697	0.683076	3.15493	5	1.742362
63000	-93.87758	-129.0666	35.18902	10	1.567253	0.0206485	0.00266813	0.108297	0.0016198	0.00713014	0.00041075	0.0303116	0.00145858	0.0202444	0.0239455	0.0270148	0.0286234	0.0135036	0.010923	0.195433	0.340455	0.113028	0.16304	0.151794	0.00933846	0.113072	0.235527	0.599381	1.05414	2.11095	5	1.38296
64000	-94.18114	-122.5897	28.40856	10	2.876785	0.0625327	0.0761333	0.0147119	0.0376967	0.0595358	0.210366	0.00990609	0.0257664	0.0325344	0.0216503	0.0150727	0.037365	0.00807045	0.269359	0.174888	0.0801452	0.103439	0.0765837	0.124924	0.0603555	0.16334	0.379499	0.724469	1.08184	1.8142	5	1.664377
65000	-91.92345	-125.8009	33.87742	10	1.438963	0.00724988	0.0567906	0.00337656	0.133372	0.000871554	0.0892488	0.0379379	0.0410077	0.0346314	0.0144668	0.0369755	0.238505	0.337404	0.0202255	0.233729	0.139605	0.0204309	0.310184	0.0833312	0.0905574	0.0381042	0.215738	0.578071	1.04663	2.15956	5	1.968004
66000	-99.72339	-131.0852	31.36181	10	1.196935	0.011523	0.0116463	0.0591295	0.0324967	0.0750025	0.0307323	0.102641	0.0858173	0.0416682	0.00787334	0.0546762	0.0171194	0.0986436	0.0218502	0.11036	0.17891	0.0584015	0.394168	0.11494	0.021807	0.313689	0.174497	0.52888	1.02626	2.27036	5	1.843096
67000	-111.0468	-132.7445	21.69776	2	1.481117	0.00849751	0.00869086	0.00736961	0.0184436	0.319533	0.00863635	0.113419	0.183741	0.0246822	0.0140774	0.150371	0.0993511	0.00424563	0.145014	0.039998	0.0964508	0.465215	0.0200251	0.0787649	0.0184604	0.230047	0.222391	0.585383	1.04929	2.14293	4	2.055033
68000	-93.7503	-122.6511	28.90084	10	6.701798	0.0808882	0.0158809	0.0259606	0.114225	0.0358253	0.0891881	0.0209974	0.0677514	0.0967865	0.00252769	0.0231498	0.0312717	0.237854	0.336899	0.0845414	0.0742613	0.200308	0.0558024	0.143399	0.0436254	0.0105191	0.560368	0.835928	1.07965	1.52406	5	1.791663
69000	-95.87825	-123.0585	27.18026	10	1.505271	0.0243239	0.0930358	0.00923637	0.039199	0.029119	0.123854	0.0405422	0.00724117	0.06152	0.00133427	0.0258181	0.0401505	0.018162	0.167125	0.121683	0.161173	0.0335085	0.458849	0.177271	0.0472746	0.0439329	0.226136	0.589431	1.05073	2.1337	5	1.724354
70000	-103.6367	-128.286	24.64928	10	0.8898189	0.130861	0.0107632	0.00348887	0.0172252	0.127037	0.0555416	0.0412002	0.0274729	0.240519	0.00628489	0.0722401	0.0351885	0.0149156	0.413647	0.211452	0.133829	0.407376	0.0772859	0.016629	0.0753341	0.137222	0.11448	0.440931	0.979041	2.46555	5	2.255512
71000	-99.15818	-131.1589	32.00075	10	0.7822331	0.0523934	0.0444295	0.0315543	0.0109991	0.00966735	0.122814	0.0168633	0.253769	0.0365479	0.0318452	0.0931501	0.0831727	0.0224249	0.0063801	0.173773	0.143712	0.00894678	0.288658	0.0194553	0.0806553	0.0961633	0.0917729	0.399881	0.951908	2.55644	5	1.627374
72000	-102.8536	-123.9394	21.08581	2	3.731309	0.016879	0.0382769	0.00614725	0.0922952	0.0248626	0.0517909	0.0438568	0.0232507	0.0635823	0.00756979	0.0564844	0.0343895	0.00564821	0.0832945	0.176467	0.124971	0.0281322	0.0121076	0.414203	0.048479	0.11713	0.438964	0.765373	1.08434	1.71133	4	1.469818
73000	-90.58895	-126.2389	35.64999	10	0.8871799	0.0320152	0.0422473	0.0077823	0.00442209	0.0623762	0.241484	0.0452013	0.00850164	0.0340674	0.0129696	0.0403071	0.042304	0.0632427	0.13217	0.0931743	0.0985016	0.0900694	0.00455003	0.0513415	0.0475685	0.104987	0.113931	0.440002	0.978465	2.4676	5	1.259282
74000	-89.21216	-128.8827	39.67057	10	1.150137	0.00375173	0.0132986	0.00289968	0.00760892	0.0109668	0.0927386	0.0352749	0.0152268	0.0354679	0.0107482	0.177865	0.0227993	0.18062	0.106178	0.0291345	0.208927	0.00467624	0.0228427	0.0231405	0.091162	0.0170374	0.165901	0.517654	1.02102	2.29543	5	1.112365
