Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
15000	-51.20051	-100.6639	49.46334	10	1.994678	0.058539	0.0166386	0.0133178	0.00343013	0.0468887	0.00127544	0.164339	0.0114167	0.0681308	0.00147038	0.0407886	0.048055	0.0335817	0.0839632	0.0617913	0.225757	0.02989	0.273883	0.00419666	0.0288832	0.0427299	0.0406078	0.585227	0.351526	0.0974095	0.292639	0.654447	1.06986	1.98306	5	2.333736
16000	-53.51922	-107.075	53.55583	10	2.329059	0.0106367	0.0766672	0.00637687	0.0981297	0.0991156	0.00557889	0.151224	0.114481	0.00772939	0.0568943	0.0966289	0.0325336	0.0188685	0.0396655	0.0522418	0.220872	0.0682981	0.407786	0.0650382	0.0489494	0.138042	0.189382	0.111052	0.0446119	0.0647355	0.329627	0.68599	1.0764	1.90798	5	2.225538
17000	-60.01307	-102.5454	42.53233	10	3.24269	0.0487449	0.0027331	0.0296379	0.243437	0.166552	0.0101155	0.665537	0.112354	0.0330529	0.0466754	0.0217556	0.0313088	0.0386414	0.00797367	0.0426739	0.335744	0.0665239	0.0148832	0.10283	0.143731	0.225994	0.598593	0.0917529	0.00128916	0.0997052	0.407207	0.744138	1.08348	1.76518	5	3.18224
18000	-57.97792	-106.6504	48.67253	10	1.852785	0.0385437	0.0130021	0.0103748	0.177446	0.0425075	0.0127803	0.248104	0.0301653	0.114726	0.031036	0.0338482	0.0267513	0.0385411	0.000609002	0.525141	0.102997	0.149371	0.0513968	0.250458	0.0930872	0.0286715	0.561797	0.0236203	0.0475814	0.0909971	0.275045	0.638387	1.06583	2.02074	5	2.743554
19000	-53.53217	-106.1423	52.61016	10	0.3583448	0.159306	0.0130585	0.0217754	0.200404	0.233687	0.0227328	0.137385	0.0269394	0.0315855	0.0424805	0.011708	0.0340374	0.0312919	0.000392386	0.132226	0.0506245	0.0210737	0.552885	0.222722	0.0414713	0.00191889	0.268236	0.00743831	0.00901799	0.0433992	0.0111919	0.15003	0.681964	3.15681	5	2.317797
20000	-62.90247	-115.4845	52.58203	10	0.2138691	0.17951	0.0152333	0.0819704	0.110369	0.0440603	0.0475144	0.0474325	0.122303	0.0772701	0.00547927	0.0478171	0.000991773	0.00402362	0.113201	0.116677	0.230792	0.0418975	0.322482	0.0350517	0.005544	0.11922	0.260995	0.174977	0.236593	0.0426206	0.00083115	0.0421401	0.418877	3.53815	5	2.484026
21000	-54.47651	-98.79373	44.31722	10	3.089177	0.191697	0.00507336	0.0100669	0.0266344	0.0704927	0.0557709	0.225319	0.0732482	0.0520193	0.0433191	0.000822193	0.0295092	0.0168044	0.0280136	0.382635	0.138795	0.528712	0.0696545	0.0152696	0.173055	0.0511409	0.375025	0.0980349	0.123424	0.131032	0.396045	0.736349	1.08292	1.78468	5	2.915569
22000	-41.19586	-101.6951	60.49923	10	2.485911	0.00298373	0.0384942	0.105438	0.00670191	0.000118313	0.0405491	0.0693199	0.0193939	0.00851107	0.0273715	0.0403509	0.0113672	0.0232861	0.0436487	0.109402	0.0519684	0.0108887	0.174749	0.0512734	0.0173392	0.147435	0.280746	0.00421277	0.413182	0.0748783	0.345117	0.698402	1.07847	1.87802	5	1.773609
23000	-41.06935	-105.3345	64.2651	10	1.558339	0.18167	0.0099327	0.00340888	0.0935014	0.0402244	0.100249	0.107451	0.0283808	0.088977	0.0114166	0.060327	0.00267745	0.00673931	0.0306971	0.225032	0.0425392	0.0376443	0.0329554	0.370108	0.0231512	0.0508046	0.0545746	0.00715299	0.013276	0.176094	0.234196	0.597987	1.05367	2.11415	5	1.798986
24000	-43.77588	-103.2949	59.51907	10	0.568881	0.0211347	0.0239025	0.0456713	0.0286578	0.0204794	0.0100613	0.125847	0.041783	0.0299038	0.0940375	0.0124775	0.0499419	0.0162896	0.00247608	0.0366252	0.0907237	0.166899	0.0231689	0.324288	0.308216	0.0213506	0.00927481	0.025174	0.0570597	0.290589	0.04676	0.294525	0.864573	2.79414	5	1.876032
25000	-47.95855	-101.6682	53.70966	10	3.09272	0.0398397	0.0387649	0.00737433	0.00748093	0.0804963	0.0357008	0.0127887	0.00680568	0.0423581	0.0380384	0.00668722	0.0780541	0.118571	0.0197673	0.0396955	0.044777	0.0806948	0.198619	0.0632742	0.341313	0.0567696	0.288995	0.156912	0.00075427	0.699899	0.39631	0.736536	1.08294	1.78422	5	2.504429
26000	-44.88716	-102.6201	57.73292	10	0.5756138	0.133942	0.0352336	0.0214015	0.0910895	0.00046955	0.0322896	0.279278	0.0632453	0.047542	0.0480759	0.0135996	0.0355681	0.0385942	0.00069022	0.046656	0.194081	0.00969384	0.0652399	0.0546494	0.358268	0.0114517	0.0910167	0.202045	0.00235587	0.109859	0.0481206	0.298442	0.868349	2.78509	5	1.986336
27000	-56.72396	-110.292	53.56807	10	1.979659	0.0259548	0.0122299	0.0583338	0.074348	0.081527	0.0103551	0.0473005	0.0554738	0.0433893	0.0202745	0.0529489	0.0847584	0.0442171	0.0395731	0.0313337	0.477807	0.0317903	0.220853	0.106571	0.331673	0.135332	0.120963	0.181815	0.0728927	0.296842	0.290834	0.652833	1.06947	1.98686	5	2.658557
28000	-56.49382	-111.3842	54.89039	10	3.25611	0.00987801	0.00175559	0.0310572	0.147602	0.0453679	0.0274789	0.154734	0.0359668	0.0462108	0.00841057	0.0418972	0.170761	0.028772	0.107041	0.296496	0.0639311	0.125578	0.0975387	0.364008	0.264982	0.0271454	0.0145414	0.00810824	0.0269947	0.0632076	0.408153	0.74479	1.08352	1.76354	5	2.209465
29000	-49.53633	-101.1595	51.62316	10	2.452205	0.0552922	0.131923	0.0846109	0.0284521	0.0891322	0.0173865	0.127418	0.0031709	0.142086	0.00610757	0.00263754	0.0180947	0.0662751	0.0212325	0.0841271	0.376205	0.222697	0.0377225	0.0608015	0.240226	0.145213	0.459694	0.372979	0.0238706	0.0357943	0.341878	0.695843	1.07806	1.88422	5	2.85315
30000	-49.80838	-100.6463	50.83789	10	3.089711	0.0898595	0.0229043	0.00700712	0.0355678	0.185821	0.0278095	0.129315	0.0408728	0.0582164	0.0471387	0.065758	0.0161822	0.0224033	0.00439495	0.00415646	0.654709	0.181083	0.191715	0.0589912	0.000920432	0.0258473	0.17299	0.519319	0.0498293	0.00491383	0.396085	0.736377	1.08292	1.78461	5	2.617725
31000	-56.56154	-103.7563	47.19481	10	1.846418	0.0437917	0.0221801	0.0187539	0.128105	0.0128938	0.00132939	0.192312	0.0157369	0.00269992	0.0194943	0.0180566	0.0158438	0.000447515	0.0199532	0.301066	0.00586734	0.0046166	0.160703	0.50328	0.0305363	0.635562	0.227637	0.175198	0.282052	0.125889	0.274226	0.637621	1.06562	2.02253	5	2.964005
32000	-66.22499	-110.3478	44.12281	10	1.394672	0.0525648	0.0870846	0.0138637	0.162925	0.381111	0.00938762	0.0263684	0.0487463	0.00959256	0.138522	0.000822956	0.0478877	0.111551	0.0269396	0.415028	0.425225	0.0944094	0.00143789	0.17185	0.0792593	0.0336834	0.587799	0.0307435	0.0106637	0.247716	0.208583	0.570031	1.04359	2.1778	5	3.215181
33000	-50.72645	-103.5735	52.84702	10	1.736711	0.0143189	0.0657904	0.00759865	0.0421362	0.420324	0.0232399	0.248329	0.081338	0.108257	0.0152962	0.0270455	0.00719444	0.0541249	0.0332861	0.16621	0.0139399	0.0302107	0.0720375	0.452676	0.168088	0.0318787	0.0432978	0.118555	0.346284	0.295476	0.259684	0.623738	1.06175	2.05483	5	2.886933
34000	-55.88656	-103.4022	47.51567	10	2.018804	0.0518041	0.00264528	0.00697571	0.0205904	0.200149	0.147327	0.0126786	0.00582747	0.104911	0.0223239	0.0127844	0.0907187	0.068089	0.022409	0.384774	0.382191	0.34999	0.304369	0.134705	0.0611341	0.0403013	0.0246916	0.0217884	0.345477	0.0553826	0.295509	0.656998	1.07045	1.97704	5	2.874038
