Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
15000	-65.44711	-98.56533	33.11822	10	0.1023921	0.125931	0.0250043	0.0489667	0.0461826	0.127989	0.00126754	0.018203	0.151482	0.0252089	0.0679995	0.043775	0.00793557	0.0181293	0.223644	0.0329168	0.0867217	0.117853	0.0545093	0.0811813	0.130033	0.239543	0.235404	0.238538	7.27622e-07	0.00126707	0.100239	3.89849	5	2.148419
16000	-57.82057	-91.91742	34.09685	10	0.204888	0.181403	0.0119486	0.042647	0.0638571	0.0725686	0.00317513	0.0297708	0.0279146	0.137849	0.296621	0.00864728	0.029008	0.0101359	0.00151134	0.00844803	0.0658393	0.0955671	0.0722823	0.0618868	0.0344075	0.126297	0.165945	0.0422641	0.000626313	0.0366421	0.396294	3.56644	5	1.589994
17000	-70.91387	-94.77471	23.86085	1	0.07996	0.00114235	0.0640944	0.00340018	0.095829	0.147563	0.00939339	0.170398	0.0230093	0.0457246	0.198578	0.0407404	0.00106889	0.0697629	0.085765	0.0315712	0.0170792	0.0734861	0.127935	0.0643801	0.0115486	0.184385	0.0391349	0.16891	1.63645e-08	0.000190403	0.0456737	3.95414	3	1.6749
18000	-59.75504	-95.41635	35.66132	10	0.4658876	0.125364	0.01883	0.0629029	0.120669	0.142276	0.000361747	0.0154679	0.0201604	0.0733827	0.24093	0.0123723	0.0361691	0.021015	0.0832059	0.0381356	0.188899	0.0465326	0.0658499	0.141241	0.0669924	0.155169	0.221475	0.0249822	0.0272531	0.229064	0.793768	2.94992	5	1.922382
19000	-76.37592	-92.56599	16.19008	1	0.121306	0.0216417	0.189693	0.225436	0.127434	0.553278	0.00837313	0.0807819	0.0238735	0.0901385	0.140686	0.0527648	0.0109009	0.0207576	0.0251737	0.171123	0.0131173	0.0249864	0.0195165	0.202173	0.173524	0.198133	0.000959813	0.0633767	5.98973e-06	0.00362837	0.154818	3.84155	3	2.437843
20000	-74.78069	-96.22835	21.44766	2	0.246173	0.220881	0.0595487	0.202767	0.174742	0.114263	0.0067283	0.0743941	0.0622283	0.0507127	0.166629	0.0188903	0.0109679	0.144729	0.0688546	0.011869	0.0392582	0.109148	0.0549808	0.392798	0.050689	0.0376772	0.0505526	0.0292949	0.00193817	0.0639404	0.493345	3.44078	4	2.152604
21000	-73.02193	-94.12615	21.10422	1	0.6059507	0.17639	0.0533087	0.119317	0.061639	0.172802	0.0440713	0.00265746	0.0114572	0.0244254	0.127425	0.0631006	0.0146148	0.0917721	0.021243	0.184705	0.0539483	0.00390689	0.259821	0.0465992	0.129034	0.0853381	0.0510923	0.0992947	0.0543377	0.315564	0.884325	2.74577	3	1.897964
22000	-70.41507	-98.20068	27.78561	10	1.44128	0.0509015	0.0860409	0.0914192	0.0820478	0.152813	0.0829807	0.00425512	0.00228424	0.00970078	0.063892	0.175135	0.0309262	0.242786	0.00268385	0.0106798	0.0910479	0.219736	0.113098	0.281871	0.00863111	0.141196	0.22749	0.14772	0.216107	0.578481	1.04678	2.15863	5	2.319337
23000	-79.94178	-88.82767	8.885887	2	0.2454376	0.141987	0.00126379	0.159093	0.243806	0.171316	0.195011	0.108828	0.0164019	0.0522822	0.264597	0.0368227	0.0251672	0.0301911	0.0327591	0.298304	0.32828	0.375366	0.0162101	0.00543789	0.0300388	0.188781	0.461189	0.181357	0.0019059	0.0634154	0.491765	3.44291	4	3.36449
24000	-80.06388	-99.61736	19.55348	1	0.3155957	0.0328416	0.0239911	0.333709	0.496973	0.147359	0.0464318	0.00105544	0.0551301	0.184786	0.0446656	0.0404573	0.0227301	0.065578	0.0472583	0.0140969	0.00195817	0.152809	0.0676759	0.0589339	0.0706583	0.0237462	0.0519311	0.0972971	0.0066454	0.116669	0.621088	3.2556	3	2.082073
25000	-56.8118	-98.56048	41.74868	10	0.05300629	0.022155	0.00387375	0.0938197	0.00882253	0.132947	0.134193	0.0622793	0.073362	0.0228238	0.0813519	0.0403912	0.0304974	0.0316681	0.0505634	0.0340593	0.0602005	0.0789845	0.155954	0.00512765	0.0706142	0.0229905	0.0221011	0.0564401	2.43823e-12	2.32938e-06	0.00734214	3.99266	5	1.29522
26000	-95.94686	-111.1675	15.22068	2	0.1466019	0.101203	0.18648	0.0748937	0.231293	0.117934	0.000498138	0.0682196	0.000229413	0.0782406	0.0626724	0.0699909	0.257784	0.000202652	0.139573	0.355292	0.0286958	0.229337	0.0215673	0.126816	0.202986	0.0286336	0.0850312	0.153177	4.28654e-05	0.00967651	0.231554	3.75873	4	2.62075
27000	-80.15972	-91.09495	10.93523	2	0.116824	0.140915	0.0154364	0.0148544	0.220571	0.168565	0.00276062	0.0705793	0.0017031	0.0281611	0.135005	0.0775573	0.0169637	0.0283409	0.305257	0.0145889	0.391026	0.370334	0.116668	0.188098	0.143656	0.0268795	0.238589	0.418992	3.86632e-06	0.00291654	0.141486	3.85559	4	3.1355
