Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
479000	-465.8521	-524.2131	58.36103	10	0.9887205	0.121738	0.0458145	0.0973453	0.112245	0.0383542	0.0773421	0.0235834	0.0228415	0.160358	0.0799852	0.142141	0.119692	0.0149096	0.0704185	0.00931167	0.0602706	0.0943308	0.0249607	0.220487	0.0144678	0.00850616	0.0870684	0.0158059	0.00617758	0.0561183	0.0944089	0.0231489	0.0581798	0.414159	0.0047402	0.000917213	0.235642	0.0117694	0.076158	0.100375	0.0277834	0.112136	0.0483411	0.021246	0.0361482	0.0846272	0.2703	0.0338256	0.134698	0.473335	0.998106	2.39386	5	3.378179
480000	-472.3898	-525.7961	53.40632	10	0.442589	0.289692	0.091954	0.127224	0.15774	0.0711202	0.124525	0.022673	0.0169234	0.0808653	0.0258194	0.00360288	0.00268143	0.0183339	0.045346	0.023666	0.0936377	0.11381	0.0322832	0.157412	0.102274	0.106182	0.0173517	0.019804	0.0746942	0.00960222	0.0800045	0.0683407	0.122767	0.0200589	0.102891	0.406775	0.2561	0.136458	0.0554983	0.00602569	0.114907	0.00334997	0.00287387	0.0628705	0.0649103	0.0630424	0.0467256	0.000179158	0.0233072	0.212795	0.773541	2.99036	5	3.442997
481000	-481.0097	-531.8246	50.81481	10	2.064814	0.285067	0.0131813	0.0204583	0.00252591	0.123881	0.148458	0.00498996	0.0188807	0.0637501	0.105666	0.0500923	0.0229672	0.0479669	0.0588465	0.00360513	0.126487	0.0434828	0.0180942	0.108847	0.053151	0.0130993	0.110167	0.00655005	0.117052	0.118606	0.138689	0.0329872	0.00666558	0.190056	0.0512112	0.153366	0.109522	0.0121729	0.218794	0.106769	0.158286	0.102423	0.00257847	0.18691	0.0166984	0.0335887	0.0772527	0.0906749	0.300891	0.661734	1.07153	1.96585	5	3.374518
482000	-474.1705	-527.3378	53.16729	10	0.4470056	0.305408	0.0276759	0.153928	0.0487264	0.107907	0.118506	0.0894372	0.00271283	0.102303	0.0393775	0.111235	0.00749112	0.0249537	0.0572905	0.00631984	0.030002	0.0440055	0.0479303	0.155865	0.0198179	0.0205683	0.0316863	0.0161305	0.061709	0.0990422	0.0106727	0.0694591	0.174313	0.535755	0.0411832	0.137924	0.000788978	0.0559999	0.0274171	0.0135004	0.122914	0.0424674	0.0869156	0.110938	0.0745052	0.0157242	0.0778908	0.0838727	0.0240383	0.21592	0.77752	2.98252	5	3.41227
483000	-469.7914	-527.6137	57.82235	10	1.005067	0.153039	0.0189149	0.0322686	0.0632981	0.115818	0.0672024	0.0832468	0.0459294	0.111915	0.0243258	0.017402	0.0803173	0.0226324	0.123088	0.00925205	0.08615	0.0270901	0.0644883	0.0755997	0.127816	0.00991479	0.0146718	0.00323203	0.0408142	0.0279965	0.113378	0.0456024	0.104125	0.21982	0.169504	0.0599851	0.0472997	0.0458113	0.147495	0.215581	0.0694513	0.0692628	0.0985456	0.0131591	0.0623837	0.0079349	0.0380419	0.0436375	0.137964	0.47827	1.00083	2.38293	5	3.017441
484000	-465.6226	-523.966	58.34346	10	0.8152749	0.244548	0.000847276	0.144691	0.116209	0.0593268	0.00243161	0.0793872	0.0237041	0.0736327	0.00763278	0.0541265	0.0585238	0.00205815	0.0180834	0.00594364	0.0166137	0.00901548	0.142749	0.122343	0.110708	0.00876971	0.0251299	0.00716265	0.0758249	0.453554	0.0342771	0.146446	0.00582835	0.179717	0.0889259	0.358807	0.0574913	0.211219	0.154048	0.0434192	0.0127395	0.0256734	0.082055	0.168528	0.0392303	0.0371661	0.0462972	0.00754296	0.0988047	0.413212	0.961099	2.52688	5	3.562427
485000	-474.51	-520.8144	46.30439	10	1.041812	0.148997	0.0367854	0.0942344	0.0726592	0.00698687	0.339727	0.0910466	0.00444579	0.159555	0.0251112	0.0338492	0.108307	0.00621685	0.000639296	0.0585457	0.0133643	0.121034	0.0489129	0.199585	0.0355085	0.0318053	0.099716	0.00261341	0.0392133	0.223199	0.206332	0.341079	0.318933	0.0248457	0.000227783	0.383371	0.0143637	0.0173708	0.130572	0.0226	0.101555	0.0955472	0.0338795	0.0234773	0.0297543	0.0797198	0.229348	0.0769729	0.14522	0.488968	1.0066	2.35921	5	4.132007
486000	-464.3745	-519.9992	55.62472	10	0.9618233	0.213271	0.121357	0.128678	0.0069692	0.0503466	0.166627	0.153155	0.0437983	0.0100222	0.0612787	0.0715049	0.00482521	0.0223534	0.000228153	0.00954134	0.0905328	0.0396227	0.0356718	0.187753	0.14415	0.00264131	0.0482126	0.0102829	0.054337	0.0106374	0.0189036	0.26715	0.046848	0.13734	0.157077	0.0741235	0.0238432	0.0380499	0.108822	0.288615	0.37268	0.0538972	0.0128255	0.188925	0.00143772	0.00625884	0.0560334	0.085715	0.129275	0.464968	0.993375	2.41238	5	3.626343
487000	-472.0372	-523.3252	51.28793	10	0.9457842	0.113515	0.0103562	0.0101533	0.0533652	0.107693	0.142972	0.0311076	0.0629988	0.22848	0.0466306	0.00207294	0.043204	0.162578	0.0349279	0.0520137	0.307152	0.0579169	0.0092381	0.098452	0.0315454	0.00823971	0.105115	0.014274	0.0735978	0.106012	0.132922	0.488019	0.178378	0.133389	0.0753413	0.169394	0.00771123	0.0617557	0.111325	0.198083	0.230787	0.0232911	0.031534	0.025623	0.0309085	0.00365229	0.0404895	0.102891	0.126013	0.459827	0.990402	2.42376	5	3.959105
488000	-470.8881	-522.2863	51.3982	10	0.8880052	0.0925592	0.101769	0.00981087	0.00891232	0.105965	0.113693	0.021511	0.0201343	0.0330198	0.00799524	0.0558573	0.0310826	0.00481734	0.0508406	0.0757488	0.110314	0.0558306	0.137039	0.377396	0.0688987	0.00781963	0.113582	0.0126158	0.0715384	0.00923476	0.309567	0.333709	0.125218	0.217144	0.0444873	0.081888	0.171924	0.146256	0.0374036	0.00627842	0.0770119	0.0665125	0.0843817	0.0284587	0.0560973	0.0232939	0.0761275	0.49225	0.114102	0.440293	0.978645	2.46696	5	4.075996
489000	-472.9472	-523.4289	50.48171	10	1.038333	0.149621	0.017501	0.110891	0.07359	0.094961	0.0548319	0.0115128	0.046874	0.0483851	0.0616249	0.160524	0.00670008	0.00572035	0.0847914	0.0961435	0.0766633	0.0404605	0.107728	0.104306	0.105723	0.0259812	0.0153965	0.0342052	0.00904104	0.0430615	0.0451396	0.0706124	0.274312	0.0454179	0.0676497	0.308014	0.0248575	0.0444943	0.0356868	0.169234	0.205396	0.0951143	0.12568	0.373298	0.052269	0.012752	0.0447926	0.0687418	0.144538	0.487978	1.00607	2.36141	5	3.6497
490000	-481.0753	-529.8646	48.78929	10	1.169637	0.263954	0.00122572	0.0594144	0.0523483	0.0667166	0.562995	0.0215063	0.0316403	0.0612436	0.0353546	0.0320565	0.135804	0.00420939	0.0844563	0.0123954	0.00823637	0.00359775	0.0698634	0.124261	0.0285022	0.00130407	0.0245628	0.0140935	0.371131	0.0836445	0.318966	0.154622	0.0219134	0.0305312	0.00659402	0.296448	0.115727	0.0312128	0.0834173	0.13059	0.08554	0.118927	0.0768216	0.0552865	0.0270357	0.102038	0.00801181	0.200582	0.169508	0.52241	1.02327	2.28481	5	4.018783
491000	-459.1813	-515.2861	56.1048	10	0.5936172	0.104155	0.0171002	0.013394	0.0872051	0.0161521	0.0982708	0.0199936	0.026967	0.161502	0.0387474	0.0843402	0.0387217	0.00865586	0.0240121	0.00628239	0.0853043	0.103444	0.0074502	0.0873384	0.0829431	0.0103116	0.0620304	0.0053612	0.124997	0.00906855	0.00154888	0.0408412	0.0779216	0.0393075	0.0956361	0.0286383	0.0142107	0.0606064	0.0262645	0.351735	0.0531133	0.0617931	0.0284088	0.0229144	0.124206	0.0840337	0.158329	0.0853828	0.0517943	0.308706	0.878027	2.76147	5	2.67864
492000	-467.2894	-521.0249	53.73555	10	1.019551	0.212954	0.0368521	0.0141657	0.153123	0.140837	0.0498868	0.152199	0.019405	0.0173772	0.0306954	0.073721	0.0240126	0.00993762	0.00205925	0.0011576	0.0136044	0.0137252	0.10218	0.257807	0.0380853	0.100224	0.0669588	0.00220178	0.0318297	0.0596079	0.00532107	0.200983	0.0029431	0.0378121	0.168856	0.059301	0.0177602	0.174037	0.143139	0.00712069	0.0420943	0.511458	0.195011	0.00408206	0.3696	0.0688815	0.104697	0.148662	0.140838	0.48255	1.00317	2.37345	5	3.886366
493000	-458.0231	-520.6167	62.59361	10	0.6255151	0.141268	0.00450796	0.068011	0.00810199	0.0266285	0.0796872	0.00940121	0.0154055	0.0349787	0.026434	0.069269	0.0579752	0.0341597	0.0149648	0.0242223	0.00639827	0.0184481	0.0734627	0.199052	0.0142215	0.0612781	0.0484608	0.00776897	0.211243	0.0032942	0.0795785	0.0715669	0.0108474	0.0239614	0.0100823	0.0547534	0.0588497	0.0363509	0.0657217	0.319761	0.0308686	0.236368	0.292686	0.0911863	0.0141727	0.0221098	0.0753524	0.0130805	0.0584095	0.326161	0.893798	2.72163	5	2.765941
494000	-470.7234	-523.0109	52.28746	10	0.7734061	0.213847	0.0778904	0.141299	0.0419959	0.110017	0.0632781	0.00957824	0.0108979	0.0627989	0.000362423	0.0760448	0.0305284	0.0347345	0.0920862	0.0271486	0.111491	0.202158	0.0298366	0.158646	0.0531541	0.0174782	0.0462889	0.022978	0.151806	0.032234	0.0771223	0.0122141	0.0769249	0.00408234	0.0809825	0.089737	0.0712168	0.00313625	0.00231187	0.00846862	0.106071	0.295517	0.197623	0.0291712	0.172758	0.380383	0.0444611	0.118488	0.0898886	0.396203	0.949305	2.5646	5	3.589246
495000	-482.3208	-532.0249	49.7041	10	0.6643294	0.178459	0.0362351	0.154289	0.0577297	0.0382974	0.223939	0.0257403	0.0502126	0.221777	0.0244279	0.0215284	0.0628557	0.0412797	0.00235299	0.0124351	0.117622	0.0917897	0.0518932	0.0321072	0.182735	0.032807	0.0237218	0.00237887	0.0921796	0.081989	0.115272	0.0475376	0.13269	0.0179941	0.0621773	0.0439771	0.044656	0.232042	0.116566	0.0757162	0.197216	0.156725	0.0543304	0.0321321	0.22367	0.169213	0.0166203	0.124913	0.0665914	0.346202	0.910897	2.67631	5	3.72423
496000	-494.3968	-525.025	30.62814	2	2.201015	0.160535	0.00924019	0.0471694	0.0573828	0.111275	0.275046	0.0832115	0.0728223	0.116593	0.0349432	0.112008	0.0765977	0.00756309	0.0692324	0.0275849	0.0630391	0.0233347	0.0178838	0.126862	0.0561749	0.0236779	0.0577799	0.0384917	0.0990514	0.370437	0.0650247	0.0575366	0.0256732	0.0547418	0.00737387	0.017159	0.0530616	0.148051	0.0321667	0.340585	0.481693	0.0868044	0.00102318	0.118163	0.108188	0.0283019	0.00506866	0.0249924	0.316144	0.674818	1.07429	1.93475	4	3.793545
497000	-488.1915	-527.6992	39.50771	10	1.449487	0.547805	0.052938	0.0926975	0.141848	0.0267306	0.217299	0.062756	0.0345986	0.0631732	0.000963459	0.0313372	0.185018	0.0211007	0.0436697	0.0105647	0.181136	0.0654805	0.00886024	0.243796	0.0272327	0.0534788	0.00355127	0.0104068	0.0287089	0.148481	0.0350171	0.0909658	0.189796	0.13242	0.366993	0.0994005	0.337699	0.0929893	0.196892	0.221924	0.0700244	0.127454	0.0128109	0.222342	0.221035	0.00684452	0.169591	0.039786	0.217413	0.579927	1.04731	2.15535	5	4.937618
498000	-457.2654	-519.9663	62.70089	10	0.9177632	0.101292	0.122986	0.019023	0.0379078	0.0385559	0.0627959	0.0166607	0.043322	0.00360559	0.0185214	0.0285836	0.0242862	0.00326137	0.0348784	0.0517518	0.0224448	0.0469925	0.0596115	0.127468	0.0366505	0.00577111	0.0147065	0.0121029	0.00889974	0.100212	0.0590363	0.111278	0.133999	0.0823397	0.41655	0.0578376	0.142454	0.0461934	0.372465	0.0219678	0.162061	0.12353	0.0666685	0.0637058	0.105875	0.0332738	0.0126532	0.0364724	0.120267	0.450557	0.984915	2.44426	5	3.090651
499000	-469.9615	-523.9035	53.94197	10	0.9765891	0.168806	0.0168931	0.122749	0.147732	0.192536	0.267483	0.00113139	0.0119151	0.0747033	0.0158494	0.0998266	0.125473	0.0430813	0.0174021	0.0303448	0.0148656	0.0688359	0.0162621	0.168043	0.0860019	0.0060319	0.0196281	0.00202576	0.0316323	0.00764472	0.167938	0.0132208	0.00954684	0.188831	0.00296246	0.169232	0.0719475	0.0656106	0.0102865	0.225329	0.219848	0.293746	0.0979206	0.00761786	0.0464785	0.119059	0.0140065	0.00167868	0.132259	0.4696	0.99601	2.40213	5	3.482156
500000	-472.6819	-521.9232	49.24131	10	0.8571576	0.184281	0.0381048	0.115936	0.0926253	0.0392592	0.0724478	0.0142432	0.0594367	0.0425948	0.0759663	0.0114552	0.0153585	0.00846916	0.0374224	0.0477661	0.0531972	0.0136006	0.0770993	0.183717	0.12046	0.00391489	0.039251	0.00647725	0.0160201	0.101452	0.0761826	0.0812775	0.0174058	0.050245	0.0408369	0.195957	0.0450645	0.361865	0.53652	0.0369596	0.0570377	0.0704661	0.0192233	0.110594	0.238201	0.1188	0.00581986	0.00768623	0.10765	0.429167	0.971616	2.49157	5	3.540697
501000	-483.215	-520.1821	36.96712	2	2.320522	0.0981252	0.114497	0.0266514	0.0134509	0.0896057	0.0768317	0.0854062	0.0119712	0.0319443	0.0542006	0.135591	0.0564965	0.0219357	0.000699825	0.0128713	0.00854637	0.0368086	0.0527369	0.0909987	0.0823479	0.0635659	0.0270725	0.0122612	0.105278	0.0983341	0.0307834	0.0254752	0.170958	0.214987	0.0491175	0.0314851	0.0607155	0.139526	0.257046	0.0430576	0.264378	0.0666547	0.193055	0.0746232	0.0152204	0.123177	0.0981148	0.0141933	0.328752	0.685276	1.07627	1.9097	4	3.280797
502000	-469.9801	-529.1863	59.20612	10	0.4758046	0.239698	0.00282183	0.140973	0.00452278	0.0498927	0.0307643	0.0347078	0.0721345	0.0960064	0.0442693	0.0151551	0.0546719	0.0294892	0.0300347	0.0462559	0.0406951	0.0341085	0.0326459	0.212316	0.0379663	0.00606778	0.0155186	0.0118747	0.068343	0.0964	0.0369951	0.0858439	0.0364761	0.0821727	0.0928848	0.0775493	0.0858893	0.0824995	0.00221679	0.111948	0.174451	0.0111078	0.113201	0.240057	0.0196612	0.0511313	0.0377461	0.432716	0.0289957	0.235827	0.801832	2.93335	5	3.22188
503000	-463.3951	-520.4559	57.06085	10	1.388115	0.214519	0.0118585	0.118273	0.142761	0.0321992	0.123523	0.0230958	0.0279497	0.0282689	0.0361109	0.00433006	0.0549379	0.04436	0.020755	0.00280059	0.0568593	0.100499	0.0112742	0.157053	0.0389239	0.0309428	0.077841	0.0180575	0.0164973	0.0147272	0.0234506	0.0373634	0.0400597	0.0985484	0.155199	0.0356647	0.104793	0.0184036	0.228527	0.646259	0.0379623	0.0261186	0.0666172	0.0185956	0.0471017	0.0188637	0.024589	0.030288	0.20751	0.568808	1.04311	2.18057	5	3.066823
504000	-476.4493	-523.0167	46.5674	10	1.911828	0.28293	0.0261139	0.0978028	0.0712014	0.0757995	0.0898049	0.00230797	0.00247324	0.0243778	0.0461556	0.00518534	0.033024	0.010625	0.0541811	0.020832	0.083031	0.0123562	0.0955417	0.0725187	0.158764	0.0502926	0.176297	0.0223296	0.258744	0.0740361	0.0125599	0.0816395	0.11908	0.111284	0.0169733	0.14444	0.0928853	0.103932	0.0315826	0.284977	0.0313497	0.104816	0.0587397	0.0802903	0.00924006	0.198095	0.205226	0.463483	0.282517	0.645298	1.06762	2.00457	5	3.997318
505000	-502.006	-534.4419	32.4359	2	1.749873	0.181717	0.0863705	0.0720641	0.0495458	0.0369384	0.180429	0.064803	0.0202727	0.171006	0.0503866	0.0529205	0.0623319	0.0395295	0.0293623	0.0169755	0.068977	0.042643	0.0521028	0.160758	0.0748389	0.0952433	0.0348515	0.0711056	0.193743	0.169942	0.036388	0.0988146	0.0743833	0.0573519	0.0132987	0.174886	0.0044313	0.0326532	0.00554767	0.0470552	0.120189	0.0846249	0.0211707	0.196638	0.119628	0.0639107	0.190786	0.0209625	0.261472	0.625475	1.06226	2.0508	4	3.441577
506000	-467.5437	-518.3865	50.84281	10	0.7807504	0.340355	0.00452647	0.0813674	0.0227957	0.0334333	0.221684	0.0532372	0.0188519	0.067753	0.0268708	0.0453548	0.0774992	0.0219781	0.0870227	0.0189543	0.0480003	0.0212478	0.115212	0.188954	0.0560397	0.0998222	0.0172213	0.0389265	0.18655	0.0778358	0.00555007	0.194879	0.262502	0.0279007	0.166931	0.025906	0.0145736	0.187348	0.0166417	0.025761	0.0503617	0.223446	0.0838053	0.108833	0.0686742	0.0795281	0.0339738	0.0655593	0.0914565	0.399267	0.951475	2.5578	5	3.613666
507000	-499.064	-537.6848	38.62082	10	0.9480195	0.0873986	0.115146	0.131679	0.113026	0.231816	0.0125634	0.0335684	0.00279374	0.0248669	0.0441044	0.200009	0.0995693	0.0612432	0.0161258	0.0314571	0.0593366	0.107293	0.0851279	0.2141	0.00808336	0.00855301	0.0892246	0.00150068	0.716768	0.0300322	0.074455	0.00486302	0.0578055	0.116451	0.0612801	0.0668478	0.135791	0.0667449	0.206456	0.11923	0.00263185	0.182666	0.225429	0.189592	0.101181	0.0112918	0.243676	0.00289599	0.126469	0.46055	0.990823	2.42216	5	4.394674
508000	-489.2976	-527.7777	38.4801	2	1.071892	0.238499	0.0582085	0.20273	0.11633	0.0299914	0.108516	0.00447051	0.015099	0.126474	0.0567969	0.022022	0.0464622	0.0392736	0.060354	0.0250696	0.0245314	0.00248576	0.0662811	0.127744	0.0568141	0.00680453	0.10614	0.0130285	0.195787	0.00157895	0.245818	0.0109297	0.0625151	0.153594	0.152911	0.0800282	0.00767277	0.0983742	0.0639989	0.0308051	0.0545276	0.0710981	0.0523612	0.0213746	0.10582	0.0168115	0.0274463	0.0217891	0.151071	0.497343	1.01096	2.34063	4	3.029367
509000	-472.2348	-523.9166	51.68174	10	0.9279068	0.162623	0.0709495	0.0599474	0.00515265	0.0207033	0.176274	0.0830334	0.00184436	0.0608802	0.109095	0.000349217	0.0417133	0.0369775	0.0218952	0.0296536	0.206148	0.0236822	0.0281842	0.132901	0.166142	0.0196545	0.0715493	0.143009	0.126234	0.2374	0.0235223	0.0477811	0.0527797	0.0446368	0.223528	0.148569	0.0402832	0.152931	0.0373482	0.0310468	0.0487234	0.0492443	0.0550628	0.117735	0.130453	0.0843726	0.258387	0.0312397	0.122354	0.453956	0.986946	2.43674	5	3.613638
510000	-475.6019	-531.4776	55.87569	10	6.276086	0.216844	0.00246749	0.110062	0.0383777	0.0464699	0.0330673	0.0794605	0.0132895	0.0261878	0.0273812	0.0361684	0.00525826	0.0185527	0.054363	0.192477	0.0539148	0.0192382	0.0745884	0.114246	0.014857	0.0151589	0.0787477	0.0553074	0.081838	0.0895077	0.171139	0.0380808	0.0364051	0.0366738	0.00806387	0.145024	0.0705687	0.0883349	0.214259	0.00189851	0.0348747	0.271364	0.00304511	0.00889617	0.35542	0.0846201	0.0250578	0.0595293	0.547759	0.829283	1.08063	1.54232	5	3.151086
511000	-466.8352	-519.3383	52.50311	10	1.224467	0.0905648	0.0330415	0.116595	0.14476	0.028876	0.113273	0.00352324	0.0202701	0.158994	0.0561246	0.0331822	0.0919879	0.00315302	0.0233796	0.000177457	0.137717	0.00393419	0.0194193	0.213957	0.0886821	5.83173e-05	0.145125	0.00477444	0.0221357	0.0357887	0.0880111	0.14504	0.238851	0.144064	0.14327	0.130601	0.0283148	0.0386889	0.0858198	0.00212988	0.0302894	0.0298097	0.289167	0.13396	0.0478944	0.0223916	0.103597	0.149244	0.179459	0.535191	1.02911	2.25624	5	3.440639
512000	-485.3694	-527.2364	41.86698	10	1.420486	0.167383	0.00274269	0.359418	0.090067	0.0272922	0.0266291	0.00691535	0.0139563	0.121481	0.0125323	0.00547684	0.120631	0.0170506	0.0207495	0.0436556	0.117683	0.00443494	0.0398075	0.230271	0.116234	0.0303545	0.106016	0.0179678	0.00476213	0.000309096	0.0282645	0.173599	0.361986	0.00332374	0.396606	0.0171807	0.075903	0.0758964	0.0574641	0.0233417	0.127719	0.252581	0.0438063	0.0515757	0.0182201	0.02878	0.147842	0.827242	0.212774	0.574763	1.04539	2.16707	5	4.415153
513000	-508.1311	-533.2618	25.13063	2	1.009278	0.269747	0.0185613	0.00996947	0.215153	0.023066	0.112626	0.0055495	0.0243665	0.151504	0.0367458	0.0852531	0.141842	0.00582211	0.0373544	0.021146	0.0735951	0.171737	4.18653e-05	0.181026	0.144271	0.0332702	0.2395	0.027268	0.390009	0.0734299	0.0507437	0.330353	0.431291	0.273905	0.00433262	0.156521	0.0269693	0.119585	0.00774816	0.0558697	0.00354501	0.0649068	0.0322475	0.200533	0.110819	0.0591457	0.0144626	0.0704196	0.138801	0.479523	1.00152	2.38016	4	4.506251
514000	-497.5854	-524.2925	26.70713	2	1.002858	0.0885742	0.0695713	0.0648114	0.0454502	0.109209	0.18112	0.0562752	0.00195794	0.0777422	0.0390103	0.0216646	0.0631172	0.0651364	0.0352744	0.0289718	0.00990218	0.0712564	0.0688499	0.285111	0.0904101	0.0151176	0.0257501	0.0273802	0.0232802	0.00590992	0.0753506	0.0890022	0.0781324	0.118413	0.123274	0.0397129	0.466239	0.0719624	0.105351	0.0011906	0.354212	0.0380001	0.103743	0.00152154	0.0292054	0.0493394	0.0948289	0.267657	0.137524	0.477609	1.00047	2.38439	4	3.677989
515000	-464.3114	-525.7778	61.46637	10	0.8068454	0.17945	0.0233476	0.0948522	0.055883	0.191012	0.110749	0.0415959	0.00217946	0.0963721	0.0438528	0.0458983	0.172305	0.0450273	0.0210828	0.0104794	0.0448779	0.0301129	0.230745	0.0568134	0.0167711	0.00782837	0.104216	0.0200352	0.0435566	0.0278662	0.0322704	0.0123161	0.0379517	0.110945	0.0973712	0.124223	0.177027	0.0182346	0.0139698	0.0999778	0.190189	0.0691836	0.23695	0.313144	0.010528	0.0392487	0.00530486	0.0118564	0.0970145	0.409875	0.958834	2.53428	5	3.317601
516000	-461.4326	-524.221	62.78846	10	0.4678638	0.209781	0.0429213	0.0668391	0.00862711	0.0500444	0.0888684	0.00836077	0.0127997	0.162663	0.0466393	0.00760915	0.0235197	0.0258423	0.024067	0.0179799	0.0200299	0.0325426	0.00920543	0.0923145	0.054942	0.00685272	0.0425653	0.0152461	0.0363647	0.0133559	0.036395	0.143634	0.0602061	0.0767974	0.0695347	0.188016	0.00604415	0.0754666	0.0971758	0.0235457	0.0537312	0.0648979	0.0466948	0.443161	0.0760188	0.0446456	0.0137135	0.0167392	0.0275975	0.230419	0.795399	2.94658	5	2.656398
517000	-473.3687	-522.9248	49.55618	10	0.7389796	0.177643	0.00889714	0.0357468	0.112238	0.079709	0.137891	0.0360723	0.0129346	0.0572835	0.110526	0.113852	0.0893993	0.0196333	0.16952	0.0666457	0.0788065	0.12217	0.022796	0.167133	0.118885	0.00597526	0.0925388	0.00149989	0.0116301	0.0324252	0.0889947	0.0834079	0.0268554	0.163301	0.0872926	0.00174003	0.203773	0.00847518	0.0592945	0.0129505	0.0430896	0.0209232	0.119286	0.101331	0.455176	0.0282674	0.137935	0.286432	0.0825262	0.381356	0.938499	2.59762	5	3.810377
518000	-485.4534	-533.443	47.98966	10	1.679788	0.136421	0.00905356	0.0542104	0.0226998	0.000161706	0.189669	0.15952	0.0467715	0.0368225	0.0220419	0.167582	0.0501364	0.0376733	0.018758	0.0541423	0.0910024	0.129834	0.0192447	0.247711	0.117372	0.00529573	0.0413479	0.0400153	0.39375	0.00642209	0.0157259	0.0393698	0.0826747	0.332178	0.0256908	0.117525	0.0421336	0.148528	0.0643315	0.234418	0.0807802	0.247539	0.0441454	0.074277	0.133896	0.0526899	0.0887365	0.11333	0.251808	0.615982	1.05944	2.07277	5	4.035627
519000	-464.8096	-522.6061	57.79653	10	0.5133409	0.154181	0.00757387	0.0294605	0.154925	0.0919008	0.0813256	0.0535552	0.0507163	0.0239678	0.0246915	0.0405261	0.0244947	0.0130068	0.0162587	0.0115971	0.0864006	0.000916333	0.0660499	0.243148	0.0910798	0.0184226	0.019242	0.00292239	0.292168	0.0750898	0.0136437	0.0536041	0.183171	0.114515	0.0676669	0.029077	0.00578614	0.251823	0.0601315	0.0666642	0.0625112	0.00582737	0.0870732	0.000990114	0.0135205	0.0133391	0.00267672	0.181393	0.0358863	0.260536	0.829738	2.87384	5	2.887036
520000	-468.6932	-518.9489	50.25577	10	0.7502949	0.2301	0.0482825	0.127259	0.210538	0.0181769	0.222729	0.026498	0.0112404	0.147614	0.0782511	0.0288616	0.0274539	0.00351273	0.0192584	0.000979898	0.077317	0.0331617	0.008461	0.203912	0.0558576	0.00560011	0.0616274	0.0073458	0.0354975	0.0110361	0.0470332	0.0819976	0.0426393	0.0155774	0.0804613	0.0915979	0.0721162	0.295009	0.206594	0.00997925	0.0371492	0.0793786	0.0111917	0.0462531	0.090193	0.00182651	0.0788759	0.0324371	0.0849476	0.386325	0.94217	2.58656	5	3.020883
521000	-484.6761	-530.6289	45.95279	10	0.4496092	0.195352	0.00454128	0.0677747	0.0826246	0.229451	0.381179	0.0864877	0.0349237	0.00380088	0.0323362	0.0404586	0.0350742	0.0107851	0.0387669	0.0431477	0.0596457	0.0282887	0.000151636	0.138481	0.0963409	0.0160222	0.0274112	0.0505679	0.0381275	0.260156	0.0366284	0.0191545	0.0213318	0.00174493	0.0658739	0.101281	0.0196095	0.251193	0.0379602	0.190611	0.0970364	0.205441	0.00525762	0.0141963	0.176896	0.0303886	0.0327821	0.321398	0.0244731	0.217753	0.779833	2.97794	5	3.630681
522000	-477.5309	-523.9646	46.43363	10	1.478819	0.258433	0.0965669	0.109582	0.0497565	0.00560625	0.126222	0.148382	0.023308	0.0641461	0.0539154	0.00660654	0.0158086	0.00895953	0.00497394	0.0367394	0.071286	0.096287	0.0167681	0.217791	0.0325132	0.00819013	0.0852047	0.00127232	0.0609722	0.0689342	0.135734	0.0148361	0.155416	0.250433	0.136319	0.0345071	0.311966	0.136158	0.0333139	0.312813	0.163201	0.32915	0.0813955	0.0492932	0.0166667	0.0937342	0.0422036	0.0190628	0.222032	0.584992	1.04915	2.14382	5	3.984428
523000	-490.969	-540.1322	49.16314	10	1.846935	0.175658	0.0127548	0.0359426	0.112922	0.160407	0.335813	0.0127977	0.0209918	0.0962551	0.0190695	0.00558239	0.0140699	0.141575	0.0124404	0.0189515	0.194805	0.179473	0.00465102	0.110968	0.100302	0.0471903	0.0699313	0.00559665	0.011522	0.304978	0.0317741	0.0996946	0.204379	0.145076	0.0192836	0.140588	0.027235	0.12516	0.0219624	0.103427	0.0708959	0.15291	0.0510279	0.00544856	0.11298	0.0309696	0.0423703	0.00644551	0.274292	0.637683	1.06564	2.02238	5	3.596275
