Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
894000	186.476	-490.056	676.532	0.05	0.08297351	0.0396401	0.490785	0.0273614	0.00218766	0.00167778	0.0396615	0.0228289	0.157571	0.0254286	0.00855967	0.0118459	0.216497	0.00332172	0.400782	0.0727119	0.176949	0.0278989	0.389237	0.0658383	3.0701e-08	0.000260727	0.0520389	3.9477	1	2.180785
895000	171.2717	-487.4362	658.7079	0.05	2.157944	0.419689	0.263243	0.0825666	0.0186043	0.0624118	0.025425	0.0933529	0.0345766	0.0495176	0.102547	0.0150742	0.0309181	0.331258	0.169749	0.144199	0.129629	0.227505	0.213109	0.165702	0.311427	0.670823	1.07348	1.94427	1	2.579075
896000	186.0538	-491.72	677.7738	0.05	0.02456139	0.136481	0.261413	0.0278334	0.015359	0.0266508	0.00984982	0.0406011	0.0719168	0.0318149	0.00226193	0.0162905	0.0462427	0.0103285	0.0433484	0.0330967	0.088187	0.346722	0.303359	0.0300393	1.7179e-25	6.19804e-13	1.37334e-05	3.99999	1	1.541796
897000	187.6703	-493.4408	681.1111	0.05	0.2562504	0.0901654	0.102466	0.0329323	0.0945673	0.0270478	0.00518976	0.0101299	0.00957139	0.143518	0.0240826	0.0231749	0.0461927	0.322392	0.0862288	0.101971	0.218141	0.463667	0.0750465	0.122202	0.00241595	0.0712395	0.514483	3.41186	1	1.998686
898000	187.8412	-492.743	680.5843	0.05	0.1792745	0.17	0.0498153	0.0285171	0.00365586	0.0522862	0.0581647	0.1183	0.00238828	0.0253826	0.00661366	0.0289946	0.207442	0.150489	0.0305816	0.0616565	0.162334	0.0742539	0.210026	0.145253	0.000239048	0.0227392	0.327452	3.64957	1	1.586155
899000	180.9313	-499.112	680.0433	0.05	0.2906367	0.358951	0.163428	0.0530797	0.00659524	8.87513e-05	0.149878	0.00815325	0.132037	0.0125064	0.0162603	0.0340467	0.219866	0.144044	0.0713816	0.280311	0.00833662	0.0497161	0.129599	0.119644	0.00456657	0.0972337	0.579738	3.31846	1	1.957923
900000	177.2244	-487.2753	664.4998	0.05	1.20366	0.246029	0.156959	0.109708	0.00175689	0.0925883	0.0165144	0.00428504	0.082129	0.0685019	0.0709594	0.0346669	0.245745	0.152989	0.217189	0.38691	0.381534	0.0222024	0.230827	0.21592	0.175716	0.530441	1.02697	2.26687	1	2.737415
901000	205.6937	-492.8041	698.4979	0.05	0.1346707	0.00970787	0.0162236	0.0392855	0.017072	0.0451865	0.0562549	0.0156985	0.0101388	0.0490092	0.0581241	0.00322166	0.172995	0.251249	0.193179	0.0640247	0.107939	0.0541962	0.200891	0.256565	1.85802e-05	0.00638054	0.195265	3.79834	1	1.620962
902000	167.9639	-489.1938	657.1577	0.05	3.611622	0.021118	0.499988	0.00421171	0.000814052	0.0367883	0.0969862	0.0504605	0.0629264	0.0710901	0.0607575	0.0205601	1.04525	0.075499	0.0243343	0.163858	0.210778	0.096382	0.0849331	0.30932	0.431665	0.760608	1.08423	1.7235	1	2.936059
903000	178.7925	-487.2142	666.0067	0.05	0.1674378	0.0334763	0.0367033	0.0413812	0.0397662	0.0406341	0.0233999	0.036615	0.0721099	0.0391801	0.0187781	0.0724225	0.458137	0.20898	0.134355	0.28222	0.127371	0.157848	0.0292272	0.163406	0.000138616	0.0173485	0.293583	3.68893	1	2.01601
904000	192.5701	-487.6333	680.2034	0.05	0.08588136	0.0148599	0.15653	0.0119273	0.016959	0.0122964	0.00976031	0.0301935	0.0475453	0.0128323	0.045849	0.00223837	0.0653773	0.0216603	0.157055	0.139013	0.488256	0.0215215	0.0620663	0.0348857	5.40294e-08	0.000345793	0.0585085	3.94115	1	1.350827
905000	172.937	-496.7978	669.7349	0.05	1.842048	0.178373	0.164154	0.0675239	0.000173919	0.0471637	0.0459035	0.0693456	0.0708357	0.0867614	0.0790912	0.0120249	0.686001	0.265313	0.173995	0.103648	0.160619	0.173781	0.0945229	0.191846	0.273662	0.637093	1.06548	2.02376	1	2.671077
906000	183.2527	-491.7149	674.9676	0.05	0.5262297	0.197425	0.102888	0.0329748	0.0247867	0.0626712	0.0160561	0.00118562	0.161493	0.10817	0.0652303	0.0203473	0.915104	0.299785	0.04567	0.0378961	0.620095	0.028915	0.179801	0.0178461	0.0383463	0.268695	0.838454	2.85451	1	2.938341
907000	192.123	-490.0164	682.1394	0.05	0.3984672	0.234492	0.0251612	0.0551657	0.0223332	0.0381688	0.0179987	0.0345836	0.106394	0.248607	0.0332343	0.0451226	0.263391	0.219161	0.0575059	0.0603952	0.43884	0.0790305	0.970278	0.185294	0.0164939	0.18061	0.729617	3.07328	1	3.135156
908000	211.2055	-487.4229	698.6284	0.05	0.3985467	0.048795	0.0352845	0.12728	0.00503188	0.0522431	0.00835682	0.0198932	0.0146867	0.186402	0.0233714	0.0254542	0.127121	0.25462	0.0571109	0.229112	0.0918384	0.251481	0.37798	0.394394	0.0165053	0.18067	0.729703	3.07312	1	2.330458
909000	207.5314	-494.5237	702.0551	0.05	0.7042747	0.18395	0.351455	0.0348613	0.0306508	0.0765149	0.0406244	0.0705845	0.093503	0.089008	0.0447857	0.0269024	0.0613976	0.102889	0.0943468	0.151033	0.0207459	0.564847	0.201039	0.294162	0.0751016	0.36554	0.926442	2.63292	1	2.5333
910000	212.0202	-490.7593	702.7796	0.05	0.4599733	0.101403	0.110948	0.0885313	0.00426445	0.0417557	0.0094654	0.00853813	0.0938346	0.0194313	0.031581	0.00643423	0.0289102	0.170057	0.285237	0.136504	0.285541	0.322499	0.0230603	0.114698	0.0262311	0.224984	0.788808	2.95998	1	1.882693
911000	198.8226	-492.7961	691.6187	0.05	0.09038611	0.141319	0.057523	0.023698	0.0258657	0.0278771	0.00847597	0.000943766	0.0579947	0.0473514	0.0213993	0.0175316	0.0945911	0.00657333	0.422983	0.303853	0.0720054	0.346808	0.0247369	0.0406428	1.20699e-07	0.000516631	0.0691126	3.93037	1	1.742174
912000	192.8061	-485.4145	678.2205	0.05	0.1979529	0.293785	0.0896423	0.0126477	0.0557313	0.0468483	0.0119553	0.0409396	0.0275358	0.0212178	0.0573028	0.0128991	0.0632282	0.0824902	0.206205	0.0177933	0.13707	0.206347	0.0886881	0.717108	0.000494591	0.0326029	0.378294	3.58861	1	2.189434
913000	202.9293	-487.8885	690.8178	0.05	0.09511503	0.0135012	0.223223	0.025547	0.0129103	0.0162687	0.0130002	0.0198294	0.0536964	0.0692061	0.0382297	0.0369457	0.171326	0.0386895	0.199049	0.0393437	0.0167725	0.394162	0.0101791	0.218928	2.5855e-07	0.000755816	0.0809234	3.91832	1	1.610807
914000	184.6205	-485.7934	670.4138	0.05	2.24704	0.231094	0.0212652	0.0740912	0.000636627	0.0250282	0.121481	0.0182102	0.0299077	0.105328	0.165179	0.0150034	0.150855	0.379094	0.40917	0.403142	0.00787469	0.339536	0.195536	0.253515	0.321082	0.678951	1.0751	1.92487	1	2.945948
915000	194.122	-484.3949	678.5168	0.05	0.4284874	0.0376848	0.0357354	0.0310543	0.0224735	0.0208609	0.0463914	0.040003	0.134351	0.0471041	0.0875491	0.0141686	0.789639	0.298872	0.0726274	0.313141	0.37902	0.251811	0.208111	0.0149432	0.0210295	0.202697	0.760354	3.01592	1	2.845542
916000	178.6182	-494.1664	672.7845	0.05	0.8866693	0.268967	0.0135841	0.222521	0.0322737	0.0314986	0.120162	0.0528809	0.0182099	0.204923	0.0476826	0.0772603	0.0446682	0.223794	0.242607	0.216462	0.408372	0.270886	0.160682	0.224048	0.113824	0.439821	0.978353	2.468	1	2.881484
917000	182.1692	-489.9795	672.1487	0.05	0.4126042	0.0830303	0.10761	0.053788	0.0259148	0.0385302	0.00190763	0.0478083	0.00549703	0.0304704	0.0329854	0.033814	0.102281	0.0239948	0.546052	0.197942	0.276268	0.00793451	0.156937	0.265017	0.018574	0.191107	0.744567	3.04575	1	2.037783
918000	173.8142	-488.4082	662.2223	0.05	0.02240598	0.10961	0.0802475	0.0560655	0.00430236	0.0288623	0.0146757	0.0264144	0.00885795	0.0274535	0.0132649	0.00958385	0.0807049	0.0341051	0.0462468	0.0603054	0.101125	0.261087	0.162244	0.0139246	7.53546e-28	4.10574e-14	4.45247e-06	4	1	1.13908
919000	138.0931	-489.9718	628.065	0.05	0.5082694	0.463637	0.0630967	0.00292104	0.0440421	0.0194944	0.101516	0.0390263	0.111707	0.127413	0.12221	0.0202376	0.166874	0.160211	0.0752798	0.0215493	0.30036	0.437925	0.565136	0.054238	0.0349305	0.25728	0.826193	2.8816	1	2.896874
920000	163.5901	-492.0552	655.6453	0.05	0.3258108	0.103512	0.113018	0.0273373	0.0374319	0.0324278	0.0261086	0.0760614	0.0783999	0.067203	0.0262947	0.0325378	0.0264794	0.503946	0.120085	0.0773992	0.0623563	0.105731	0.121602	0.0417838	0.00762093	0.124666	0.636708	3.23101	1	1.679715
921000	176.2693	-488.8061	665.0754	0.05	0.07962657	0.142513	0.0666378	0.00257083	0.0559765	0.0129107	0.0117127	0.0145505	0.00985095	0.0277396	0.022398	0.016144	0.0219988	0.0914341	0.119551	0.0617063	0.125461	0.0585745	0.25036	0.304524	1.52193e-08	0.000183625	0.0449917	3.95482	1	1.416613
922000	153.3112	-488.4895	641.8007	0.05	0.5915261	0.145228	0.137411	0.0122514	0.0603355	0.0504558	0.0808859	0.0488668	0.159783	0.0321853	0.00457328	0.012642	0.581317	0.0845864	0.613173	0.248792	0.228459	0.0128636	0.190449	0.145538	0.0513651	0.307529	0.876933	2.76417	1	2.849796
923000	154.0118	-495.5702	649.582	0.05	0.08048579	0.0754071	0.0802383	0.0205687	0.0159341	0.0592029	0.0405124	0.0167444	0.0270544	0.0307722	0.0213308	0.00598367	0.0245836	0.075662	0.117276	0.270258	0.0836281	0.0354877	0.0917813	0.0664392	1.83253e-08	0.000201478	0.0467583	3.95304	1	1.158865
924000	125.9919	-493.9108	619.9027	0.05	0.9645525	0.118814	0.0298512	0.00469272	0.0533008	0.135499	0.0542081	0.0221205	0.125239	0.063599	0.144324	0.0700995	0.456545	0.305697	0.0835346	0.537061	0.00105807	0.232612	0.326747	0.300164	0.129828	0.465832	0.993869	2.41047	1	3.065167
925000	168.8248	-482.6879	651.5127	0.05	0.02279041	0.1298	0.015074	0.0242652	0.000976914	0.030905	0.00878493	0.0112485	0.0309939	0.0469433	0.0253249	0.00845668	0.0452147	0.302787	0.259066	0.00478633	0.0541673	0.093721	0.00269988	0.0354332	2.13962e-27	6.91815e-14	5.5288e-06	3.99999	1	1.130649
926000	149.4823	-489.6627	639.145	0.05	0.9234477	0.145754	0.144772	0.014369	0.0907647	0.146518	0.0610586	0.0813318	0.0591818	0.0601714	0.0719246	0.00943641	0.0635648	0.134458	0.0331048	0.122883	0.163068	0.722142	0.189266	0.285056	0.121438	0.452468	0.986059	2.44004	1	2.598827
927000	167.6084	-491.7919	659.4003	0.05	0.5473527	0.313693	0.306746	0.0417998	0.0224806	0.0291705	0.133931	0.0997378	0.00944982	0.0105811	0.00172038	0.0148971	0.210962	0.430721	0.110805	0.208723	0.00616694	0.166467	0.0464445	0.23427	0.0424653	0.281709	0.851884	2.82394	1	2.398767
928000	167.9776	-491.7874	659.765	0.05	0.1276902	0.0117785	0.114205	0.0310025	0.00878213	0.0324646	0.0707617	0.0214874	0.040943	0.0479987	0.00166695	0.0459914	0.0388409	0.216446	0.0413207	0.159978	0.430459	0.17619	0.0570894	0.0642174	1.05955e-05	0.0048223	0.174052	3.82112	1	1.611623
929000	162.2819	-494.9467	657.2286	0.05	0.2557236	0.227455	0.0239251	0.0510878	0.0250686	0.0227262	0.0276845	0.0346512	0.0505355	0.0645487	0.0245437	0.0450401	0.182452	0.174461	0.0595789	0.0500455	0.0404767	0.0991068	0.13983	0.421269	0.00238931	0.0708535	0.513401	3.41336	1	1.764486
930000	169.5812	-490.1877	659.7689	0.05	0.0592238	0.0559042	0.328708	0.0350069	0.0237952	0.0235608	0.00684999	0.018199	0.0810348	0.0490862	0.0295834	0.0241482	0.00214908	0.0953289	0.0165781	0.269141	0.0788186	0.0376425	0.00913801	0.397547	3.79362e-11	9.18343e-06	0.0129741	3.98702	1	1.58222
931000	157.7507	-493.3388	651.0895	0.05	0.148923	0.0362204	0.124207	0.0294883	0.00137477	0.0914305	0.00529188	0.0866498	0.0199196	0.0235634	0.0268449	0.00738351	0.153557	0.0630045	0.00646427	0.208666	0.00583765	0.113272	0.0801703	0.492922	4.96548e-05	0.0104114	0.238575	3.75096	1	1.576267
932000	149.506	-491.8856	641.3917	0.05	0.1347086	0.0118494	0.0979941	0.0125174	0.0174021	0.0458669	0.0201746	0.00305801	0.0112875	0.0126035	0.053998	0.0113912	0.273651	0.0281057	0.105959	0.115283	0.24464	0.0396933	0.457684	0.810097	1.86341e-05	0.00638975	0.195381	3.79821	1	2.373256
933000	145.0533	-493.763	638.8163	0.05	0.02416632	0.288235	0.00311792	0.0146977	0.0310767	0.0347538	0.010753	0.0674926	0.0221579	0.000167164	0.043542	0.000923196	0.0920604	0.0645385	0.08521	0.0621473	0.0604083	0.16145	0.14059	0.185206	6.82807e-26	3.90768e-13	1.1341e-05	3.99999	1	1.368527
934000	143.7906	-494.2331	638.0236	0.05	0.4378625	0.228556	0.300253	0.0697116	0.0168718	0.116646	0.0422544	0.0463223	0.0225865	0.0730293	0.0359564	0.0419323	0.349865	0.460914	0.151122	0.0850276	0.0184644	0.247914	0.0378756	0.0687014	0.022534	0.209431	0.769205	2.99883	1	2.414004
935000	187.7806	-487.239	675.0196	0.05	0.1079172	0.106287	0.0458609	0.0121569	0.0137776	0.0213793	0.0363066	0.0461551	0.0191463	0.0275094	0.053346	0.00132846	0.0517051	0.187431	0.128421	0.0688012	0.0364611	0.0927826	0.26096	0.25951	1.45399e-06	0.00179018	0.11565	3.88256	1	1.469326
936000	175.0262	-488.688	663.7143	0.05	0.1732421	0.0380209	0.0683114	0.0126881	0.0338989	0.066435	0.0208089	0.0444583	0.049463	0.0653551	0.0326074	0.0354287	0.548035	0.0424878	0.0575549	0.107817	0.0791126	0.00605339	0.138267	0.133719	0.000182776	0.019903	0.310338	3.66958	1	1.580523
937000	168.2846	-487.1245	655.4091	0.05	0.624318	0.148812	0.0267009	0.0292778	0.00940917	0.0729174	0.0150867	0.0310024	0.0262068	0.0583037	0.0434351	0.0581261	0.0281175	0.240044	0.0301677	0.207625	0.202966	0.770439	0.194646	0.312652	0.0581592	0.325522	0.893236	2.72308	1	2.505936
938000	158.2834	-494.955	653.2385	0.05	0.5444077	0.292168	0.0862313	0.0293983	0.0241635	0.0754894	0.0361595	0.0526459	0.0265971	0.00951704	0.0388403	0.0848468	0.0124499	0.0930444	0.329233	0.445395	0.22861	0.38456	0.137906	0.25787	0.041885	0.279921	0.850072	2.82812	1	2.645126
939000	159.1343	-487.1772	646.3115	0.05	0.2287233	0.0530316	0.0868572	0.0212476	0.036679	0.0530999	0.0997126	0.00343283	0.0329839	0.0819093	0.0823392	0.00445715	0.137037	0.305882	0.0319599	0.511727	0.20273	0.251063	0.143363	0.555992	0.00126385	0.0518147	0.454419	3.4925	1	2.695504
940000	180.8446	-487.6144	668.459	0.05	0.3197152	0.438979	0.00973499	0.0266443	0.00519464	0.0927245	0.0406303	0.0214714	0.0629943	0.0401834	0.0246313	0.00923992	0.0947468	0.0987915	0.708427	0.38333	0.120592	0.0105368	0.0333264	0.0489724	0.0070302	0.119893	0.627473	3.2456	1	2.271151
941000	189.04	-490.7029	679.7429	0.05	0.01938702	0.149456	0.0718113	0.00543113	0.0264523	0.0203585	0.0163375	0.00115978	0.0240543	0.0134191	0.00436146	0.0117527	0.0728921	0.0322066	0.0515182	0.202735	0.134383	0.0902557	0.067163	0.0902087	4.93219e-32	3.32254e-16	6.03264e-07	4	1	1.085957
942000	178.8552	-491.0193	669.8746	0.05	0.03129496	0.192346	0.0614033	0.035139	0.0046634	0.0176969	0.0393683	0.000487479	0.0254599	0.0959654	0.058387	0.015832	0.0451564	0.0406501	0.0362065	0.0763089	0.0605516	0.0716549	0.252979	0.110558	3.22629e-20	2.68445e-10	0.000170523	3.99983	1	1.240815
943000	158.6197	-486.0496	644.6693	0.05	0.08727543	0.123749	0.108313	0.00140393	0.0355366	0.0374285	0.0349284	0.019165	0.028677	0.0286769	0.0384468	0.0363775	0.0141052	0.10301	0.00560297	0.131344	0.124137	0.799025	0.159708	0.0811872	6.99053e-08	0.000393281	0.0617175	3.93789	1	1.910823
944000	173.7471	-485.5494	659.2965	0.05	0.03148215	0.773061	0.165861	0.000332829	0.0236238	0.0350674	0.0029064	0.013309	0.0249558	0.0355178	0.0187942	0.00667676	0.0972856	0.00448278	0.419311	0.0287583	0.0260414	0.0604417	0.0475243	0.019293	4.1984e-20	3.06223e-10	0.000180098	3.99982	1	1.803244
945000	154.851	-494.9222	649.7732	0.05	1.030806	0.243573	0.341421	0.0468939	0.0330415	0.0287241	0.0655654	0.100034	0.215558	0.181983	0.0891734	0.0202641	0.163976	0.441671	0.0656427	0.111481	0.156814	0.0946774	0.283721	0.00590536	0.143059	0.48582	1.00492	2.3662	1	2.690119
946000	155.9911	-494.7715	650.7626	0.05	0.1431211	0.149639	0.0966793	0.0620473	0.00748404	0.0305154	0.0014912	0.0255717	0.0365383	0.0337957	0.0266995	0.0100823	0.0780318	0.116464	0.14074	0.385306	0.128707	0.159481	0.00233831	0.0593531	3.40764e-05	0.00863163	0.220991	3.77034	1	1.550965
947000	163.9979	-492.4037	656.4016	0.05	0.2740039	0.126854	0.0359288	0.0765574	0.108572	0.0983783	0.0256178	0.0323083	0.0255328	0.0677654	0.0198714	0.028865	0.259881	0.0704027	0.746932	0.20532	0.257047	0.334977	0.0806527	0.125188	0.00342391	0.084493	0.54945	3.36263	1	2.726652
948000	181.9356	-489.282	671.2176	0.05	0.1227877	0.0141977	0.101474	0.0188126	0.0142219	0.0872252	0.000706031	0.0659035	0.0109976	0.0309896	0.0380824	0.0170709	0.055773	0.0957334	0.0375739	0.173736	0.222848	0.0464678	0.306019	0.323315	6.87381e-06	0.00388629	0.15926	3.83685	1	1.661147
949000	154.6143	-487.5825	642.1968	0.05	1.134032	0.48169	0.0260808	0.158389	0.0270779	0.00237669	0.113076	0.0910784	0.0165184	0.0702396	0.0165763	0.0418527	0.135014	0.469028	0.241077	0.445155	0.562695	0.0684108	0.324231	0.356484	0.162895	0.513637	1.01909	2.30438	1	3.647049
950000	182.9323	-490.4587	673.3911	0.05	0.1791568	0.0698231	0.127898	0.0195522	0.00331406	0.0232755	0.00465756	0.0588719	0.0979938	0.0753132	0.0495375	0.0167491	0.0242003	0.240682	0.548444	0.0195945	0.28293	0.0258613	0.167191	0.104979	0.000237841	0.0226822	0.327121	3.64996	1	1.960869
951000	177.9018	-493.1255	671.0272	0.05	0.4859573	0.18687	0.000697245	0.0761833	0.0269574	0.0337451	0.103984	0.0176936	0.0842861	0.0959923	0.0965027	0.0127026	0.131339	0.390363	0.0884797	0.109497	0.192704	0.0168857	0.225067	0.202737	0.0308154	0.24265	0.809775	2.91676	1	2.092687
952000	176.9509	-486.064	663.0149	0.05	1.949855	0.173897	0.00394508	0.0279137	0.0242701	0.0560873	0.0570333	0.0292145	0.0197341	0.132694	0.149778	0.00641988	0.304113	0.179517	0.327179	0.305456	0.373886	0.478651	0.00768225	0.234763	0.287215	0.649573	1.06868	1.99453	1	2.892233
953000	183.9592	-488.9766	672.9358	0.05	0.07209218	0.242742	0.0628404	0.0474192	0.0145488	0.00671402	0.0411965	0.0601978	0.00622388	0.020483	0.0242773	0.00356745	0.0606583	0.109101	0.372533	0.170505	0.0604956	0.00246123	0.0619148	0.210096	2.47015e-09	7.4024e-05	0.0308555	3.96907	1	1.577975
954000	183.1962	-483.8616	667.0578	0.05	0.2541968	0.373024	0.270526	0.0239661	0.0548575	0.0287498	0.0237681	0.015979	0.0600487	0.0160273	0.0484284	0.0168576	0.0802387	0.160707	0.0131332	0.321424	0.212507	0.0567539	0.194681	0.594421	0.00231315	0.0697371	0.510253	3.4177	1	2.566099
955000	162.5192	-499.5854	662.1046	0.05	1.423256	0.10149	0.19858	0.0668493	0.0744411	0.058017	0.123904	0.185433	0.113416	0.122148	0.0534276	0.0197638	0.179739	0.375279	0.248111	0.148103	0.268639	0.0710602	0.0934333	0.0534849	0.21322	0.575263	1.04558	2.16594	1	2.555319
956000	188.2964	-493.9899	682.2863	0.05	0.4223006	0.0199941	0.299765	0.0370628	0.0108239	0.0559425	0.0319892	0.0166495	0.118356	0.078577	0.0396896	0.042203	0.224713	0.246355	0.0938687	0.225487	0.0728309	0.0448869	0.429619	0.252322	0.0200587	0.198209	0.754327	3.02741	1	2.341135
957000	210.4819	-487.6083	698.0902	0.05	0.1112079	0.00570096	0.0557007	0.0271505	0.0388685	0.0177183	0.0171409	0.0473696	0.00660476	0.124252	0.0491625	0.00584632	0.233724	0.192066	0.124865	0.088166	0.0780469	0.00434627	0.0328287	0.356654	2.12529e-06	0.00216362	0.125072	3.87276	1	1.506212
958000	211.3649	-487.4604	698.8253	0.05	0.002316245	0.101877	0.0757323	0.0411834	2.09695e-05	0.0132635	0.0385632	0.00917468	0.10801	0.0776657	0.0182953	0.00288209	0.135048	0.0162084	0.03771	0.351741	0.0413749	0.0170627	0.039482	0.113979	6.60482e-261	1.21767e-130	1.93225e-54	4	1	1.239275
959000	198.036	-488.4244	686.4603	0.05	0.3798811	0.250782	0.00822943	0.0467248	0.0582775	0.12458	0.00996591	0.199039	0.183458	0.000581216	0.0439161	0.0403138	0.282864	0.287408	0.356661	0.187379	0.589946	0.14796	0.0817918	0.26635	0.0139221	0.166574	0.708558	3.11095	1	3.166226
960000	204.506	-487.828	692.3341	0.05	0.09093297	0.141472	0.0797903	0.0208916	0.0258139	0.0385437	0.00979607	0.0238272	0.0751944	0.0266924	0.0215536	0.0250075	0.745746	0.139919	0.0167088	0.0762963	0.0564677	0.0856665	0.108871	0.0342655	1.3235e-07	0.000540965	0.0704447	3.92901	1	1.752524
961000	189.445	-485.7562	675.2012	0.05	2.492762	0.0458833	0.0334938	0.0784317	0.0384807	0.098278	0.0412053	0.0480749	0.134131	0.200277	0.123306	0.0265885	0.134044	0.644639	0.0401663	0.273003	0.35198	0.615113	0.120698	0.401518	0.345769	0.698915	1.07855	1.87677	1	3.44931
962000	208.5288	-487.5828	696.1116	0.05	0.1601382	0.062199	0.218601	0.00452059	0.0346137	0.0464466	0.0254158	0.00184229	0.0289611	0.10294	0.0493763	0.00349756	0.0273814	0.191331	0.0280546	0.353321	0.216907	0.0520799	0.140852	0.0394318	9.51416e-05	0.0143887	0.272149	3.71337	1	1.627771
963000	184.5984	-491.4818	676.0802	0.05	0.505797	0.2374	0.155651	0.0135279	0.00139943	0.0667922	0.0872313	0.0486232	0.0168712	0.100773	0.0695685	0.00193357	0.629914	0.199412	0.0444694	0.109443	0.0549903	0.0687658	0.561186	0.119189	0.0344672	0.255683	0.824441	2.88541	1	2.58714
964000	189.9026	-487.0282	676.9308	0.05	0.03689361	0.220156	0.018468	0.0374528	0.0276289	0.0217824	0.0261165	0.0173126	0.0304767	0.0253541	0.0248559	0.00761843	0.114027	0.011024	0.103503	0.181845	0.0854044	0.0123524	0.020174	0.100602	2.67741e-17	7.72953e-09	0.000687445	3.99931	1	1.086154
965000	181.7838	-487.2436	669.0274	0.05	0.3338044	0.093345	0.176735	0.0820101	0.0162061	0.0371169	0.0379143	0.0474072	0.0618318	0.10522	0.0171832	0.0301077	0.100295	0.0552676	0.283571	0.140146	0.00858803	0.0553169	0.15944	0.817245	0.00843379	0.130921	0.648441	3.2122	1	2.324945
966000	178.4506	-493.72	672.1706	0.05	0.1019212	0.14881	0.398904	0.0381187	0.0639301	0.0425603	0.0187595	0.0900241	0.158661	0.0153383	0.0331305	0.00418283	0.174002	0.053521	0.263859	0.0233308	0.126584	0.00993477	0.0221435	0.413502	6.83546e-07	0.00122815	0.0989524	3.89982	1	2.099296
967000	179.0388	-490.8818	669.9207	0.05	0.09442184	0.0339178	0.127618	0.0314382	0.0141356	0.0347239	0.0271403	0.0323693	0.0495429	0.0214204	0.0445619	0.000561578	0.032888	0.321137	0.076522	0.562326	0.053863	0.230277	0.111462	0.0967801	2.32339e-07	0.000716527	0.0791522	3.92013	1	1.902686
968000	165.7006	-491.2875	656.9881	0.05	0.6880685	0.212199	0.0872595	0.0431835	0.0272175	0.0188618	0.0989348	0.0102839	0.00752686	0.0490914	0.10838	0.0214868	0.261598	0.366038	0.170031	0.225721	0.275058	0.00854821	0.0959557	0.130177	0.0716417	0.357846	0.920365	2.65015	1	2.217552
969000	179.0557	-488.8697	667.9254	0.05	0.1691061	0.0210118	0.114397	0.0642529	0.0297609	0.0396572	0.00254412	0.017257	0.0727442	0.00819054	0.0432864	0.0102386	0.0802761	0.000398571	0.409246	0.143414	0.129662	0.302698	0.0792066	0.31842	0.000150376	0.0180648	0.298427	3.68336	1	1.886662
970000	168.3391	-493.3299	661.669	0.05	1.944965	0.108789	0.0233958	0.0239659	0.0389785	0.0513307	0.0231869	0.0605799	0.0489209	0.141517	0.012299	0.104965	0.122509	0.0531225	0.113113	0.329026	0.102091	0.448751	0.327776	0.38938	0.286615	0.649031	1.06855	1.9958	1	2.523697
971000	182.1439	-493.8011	675.945	0.05	0.06533978	0.19595	0.0785146	0.0417817	0.0110489	0.0181506	0.0267211	0.019991	0.00193069	0.0494689	0.0117269	0.0374961	0.154314	0.0937447	0.0471524	0.230271	0.0126877	0.0165821	0.142279	0.10628	3.38971e-10	2.74371e-05	0.0204355	3.97954	1	1.296091
972000	163.6991	-502.1262	665.8252	0.05	2.325371	0.315196	0.214624	0.0944544	0.0486169	0.0103533	0.0273917	0.0643335	0.129155	0.137558	0.237426	0.000749727	0.583542	0.228704	0.138782	0.0907423	0.253736	0.133564	0.282229	0.163577	0.329249	0.685682	1.07634	1.90872	1	3.154735
973000	159.6263	-496.0153	655.6416	0.05	0.8241571	0.409617	0.426712	0.064979	0.0422945	0.0360324	0.0965469	0.12925	0.079667	0.0218235	0.0367458	0.0483103	0.141058	0.129681	0.00187846	0.1877	0.449091	0.260695	0.509586	0.0598171	0.100688	0.416681	0.96343	2.5192	1	3.131484
974000	167.4291	-492.3735	659.8026	0.05	5.068131	0.294854	0.058736	0.106753	0.0867504	0.064665	0.0213788	0.0153398	0.117678	0.159729	0.00427651	0.0024895	0.146055	0.302034	0.146185	0.137905	0.435372	0.0611754	0.73364	0.030198	0.504883	0.805574	1.08318	1.60636	1	2.925215
975000	174.035	-489.0595	663.0945	0.05	0.07972094	0.076874	0.0343217	0.0100015	0.0133237	0.0615098	0.00223304	0.0326929	0.0420206	0.0208277	0.0442457	0.0089657	0.0609353	0.124347	0.195064	0.0860689	0.058633	0.104205	0.0469755	0.367936	1.5536e-08	0.000185524	0.0451842	3.95463	1	1.391181
976000	173.0066	-490.0481	663.0547	0.05	0.09012734	0.0363506	0.227947	0.00721462	0.0184622	0.0411335	0.0201366	0.0376454	0.0108214	0.0366206	0.0232204	0.0114467	0.02847	0.374173	0.0420715	0.0870148	0.050575	0.0144278	0.0867964	0.247913	1.15504e-07	0.000505402	0.0684856	3.93101	1	1.40244
