Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
746000	-744.1835	-784.4219	40.23839	10	1.314378	0.188422	0.0423825	0.044568	0.11989	0.031483	0.0193302	0.00684563	0.0546164	0.0884709	0.138503	0.126277	0.173697	0.0861028	0.00136696	0.00037003	0.0219427	0.00720877	0.0465232	0.0816582	0.0549531	0.0458589	0.0604801	0.0636629	0.0293938	0.00359656	0.0284572	0.0639031	0.0663636	0.0244296	0.0762151	0.174827	0.09716	0.17107	0.131938	0.126577	0.172756	0.0289123	0.534232	0.315738	0.0423988	0.154366	0.129835	0.0454207	0.0852836	0.142875	0.150348	0.0105347	0.0128666	0.0951389	0.176829	0.0604942	0.18764	0.0883262	0.0940032	0.0199985	0.193923	0.0856481	0.195172	0.554431	1.03737	2.21303	5	5.326111
747000	-759.0111	-784.8407	25.82964	10	0.9256606	0.155053	0.181972	0.0222219	0.0439504	0.0316173	0.0421359	0.100549	0.00619795	0.0892879	0.0228444	0.273464	0.114495	0.0610199	0.0174959	0.018585	0.0082095	0.0207365	0.0326102	0.0444156	0.0689214	0.00534428	0.0867536	0.155011	0.125903	0.0161524	0.0188644	0.0678318	0.0658093	0.0168709	0.15449	0.201351	0.244761	0.0985458	0.2463	0.0410973	0.0801857	0.0243585	0.0836737	0.558894	0.0626254	0.146967	0.143373	0.00808585	0.48414	0.346398	0.18453	0.0289277	0.335103	0.0626652	0.000810142	0.0186751	0.0348206	0.0356286	0.119313	0.0147328	0.334316	0.0356553	0.121893	0.453207	0.9865	2.4384	5	6.044748
748000	-780.1207	-800.7453	20.62456	10	0.8862672	0.17429	0.0645593	0.0138453	0.0825066	0.0515315	0.0245686	0.186889	0.00286846	0.057206	0.143452	0.267892	0.33778	0.0207622	0.00870733	0.0182585	0.00365441	0.121351	0.0564063	0.0654482	0.00998549	0.00190682	0.0826769	0.00974115	0.0693565	0.410571	0.0537471	0.0515761	0.00309351	0.135236	0.218268	0.161109	0.0177651	0.42465	0.165794	0.346723	0.1445	0.041373	0.124152	0.24041	0.121428	0.156428	0.0396851	0.173874	0.296248	0.211846	0.225509	0.0798558	0.0738205	0.0765883	0.07603	0.232742	0.20087	0.103139	0.122985	0.0975975	0.228794	0.15341	0.113741	0.439679	0.978264	2.46832	5	7.08546
749000	-745.2993	-786.3093	41.01	10	0.9332986	0.241208	0.0496517	0.00287061	0.01471	0.00629082	0.012336	0.0985906	0.0128371	0.0873364	0.134006	0.19225	0.114879	0.0594297	0.000977145	0.0113913	0.00500397	0.0312663	0.0289755	0.0184854	0.0977076	0.0173063	0.0656801	0.0419833	0.0469174	0.0902703	0.0271777	0.0943854	0.0382097	0.00981235	0.148574	0.0431638	0.141361	0.109076	0.102851	0.214338	0.0238465	0.12852	0.0290263	0.181084	0.0984915	0.189596	0.00893358	0.12462	0.00335124	0.0142063	0.000566408	0.0627182	0.0836561	0.0416062	0.145069	0.0145777	0.0562838	0.646987	0.0510947	0.0700985	0.198802	0.0190165	0.12346	0.455742	0.988004	2.43279	5	4.603461
750000	-757.7323	-780.6665	22.93413	10	0.7462732	0.434905	0.0654173	0.00876523	0.0361953	0.0599126	0.0475014	0.0323082	0.0474972	0.178163	0.0948596	0.429023	0.0284037	0.185417	0.0014806	0.00141693	0.0319921	0.0196795	0.0287208	0.0128942	0.00729827	0.0604287	0.0789249	0.101056	0.0708427	0.034243	0.0196242	0.0154281	0.119218	0.0266135	0.146801	0.391615	0.00675692	0.0998937	0.171201	0.152489	0.0400562	0.543823	0.110439	0.244081	0.0120856	0.211845	0.0483709	0.26465	0.238755	0.0512991	0.275803	0.0991289	0.135792	0.0311439	0.0292665	0.170132	0.0197284	0.387626	0.274359	0.0187256	0.0846158	0.00786541	0.0840871	0.384569	0.940879	2.59046	5	6.546578
751000	-743.8063	-781.7343	37.928	10	1.151125	0.160659	0.0845989	0.048673	0.0596942	0.0506483	0.0569458	0.0868132	0.0214941	0.0369767	0.0610277	0.452915	0.295709	0.0104912	0.032291	0.00394189	0.00954634	0.0247428	0.0560742	0.0784083	0.043947	0.0117927	0.0523219	0.0928106	0.0528096	0.0278599	0.00369057	0.0446771	0.0407074	0.108535	0.164124	0.200166	0.0712321	0.0530009	0.214241	0.133745	0.00584959	0.032532	0.0221106	0.0148713	0.0240866	0.108582	0.190959	0.0465886	0.0139935	0.0283812	0.0996792	0.262378	0.144606	0.102198	0.0119623	0.0898126	0.275867	0.436775	0.274139	0.172188	0.0135207	0.120892	0.166084	0.517898	1.02113	2.29488	5	5.439283
752000	-761.294	-788.1663	26.87232	10	0.8638406	0.145024	0.0160227	0.0520577	0.081287	0.013461	0.0168666	0.0642325	0.00354365	0.0686704	0.0834388	0.376569	0.0778609	0.151315	0.00260414	0.0236504	2.03811e-05	0.00397218	0.0812465	0.0915314	0.0275967	0.0313049	0.165323	0.0276803	0.253261	0.132869	0.155128	0.00111849	0.0737842	0.0884664	0.0787246	0.174459	0.187503	0.182938	0.0424941	0.0283868	0.0390778	0.128584	0.409692	0.0316118	0.00654048	0.13406	0.101723	0.163489	0.165183	0.0248203	0.00646657	0.317002	0.0335383	0.0667341	0.301271	0.158353	0.0224809	0.663703	0.0806663	0.0575405	0.147276	0.221045	0.109053	0.431621	0.973187	2.48614	5	6.285271
753000	-775.8531	-794.9235	19.07035	10	0.9676114	0.19736	0.0123832	0.0252202	0.00959366	0.0739736	0.0367178	0.12699	0.0973223	0.0349564	0.339785	0.224042	0.222197	0.15331	0.0115239	7.50128e-05	0.0805477	0.00394984	0.0494374	0.0497325	0.037938	0.00633859	0.0689659	0.194076	0.169667	0.0430527	0.000875999	0.0868442	0.068295	0.0347104	0.204823	0.0565589	0.07233	0.680951	0.0423513	0.0614295	0.136019	0.335369	0.0694559	0.0121451	0.208631	0.0979234	0.0918655	0.558482	0.068698	0.0778211	0.00966145	0.265086	0.155668	0.00254321	0.120956	0.155408	0.0739421	0.143526	0.0863489	0.414942	0.0675055	0.0405953	0.130447	0.466795	0.994419	2.40834	5	6.770915
754000	-774.2523	-793.427	19.17474	2	0.833789	0.100942	0.00557354	0.0298393	0.0290854	0.0270371	0.160115	0.0800609	0.00865737	0.0383554	0.0647102	0.308501	0.414814	0.106141	0.00211452	0.002459	0.0139577	0.0272643	0.00349882	0.0734999	0.0583037	0.0414707	0.0323849	0.0309182	0.0161662	0.087352	0.0941797	0.0567917	0.0328491	0.00639867	0.0672062	0.147014	0.244529	0.111218	0.351415	0.0459117	0.0612424	0.0988563	0.601201	0.110327	0.0909022	0.198511	0.118118	0.369509	0.15755	0.00773408	0.0856138	0.0645886	0.0563497	0.072755	0.0231436	0.207975	0.0118568	0.0964863	0.0201911	0.0488349	0.0436051	0.0519313	0.102726	0.42039	0.965895	2.51099	4	5.518017
755000	-742.954	-786.6724	43.71836	10	0.7554113	0.140938	0.0901554	0.0496339	0.0977125	0.0113397	0.0201322	0.00481752	0.00824694	0.11501	0.0515702	0.142053	0.293477	0.0989788	0.000929157	0.00627844	0.0414622	0.0113254	0.0563053	0.0186005	0.0209454	0.00907373	0.0474685	0.0158395	0.102511	0.0624859	0.0179125	0.176872	0.192794	0.0249496	0.140234	0.105281	0.492503	0.0774386	0.0313962	0.126593	0.0277237	0.0581668	0.173651	0.165866	0.23838	0.217604	0.0762024	0.141173	0.0923739	0.049312	0.0424173	0.129146	0.0666391	0.0698346	0.0678638	0.0322748	0.177827	0.0128177	0.0204142	0.0746067	0.0142148	0.12066	0.0860422	0.388543	0.943791	2.58162	5	4.972432
756000	-769.0883	-796.1146	27.02631	10	1.159258	0.239895	0.0360702	0.0205739	0.104374	0.0159057	0.0996757	0.138875	0.0306954	0.0838782	0.0834701	0.502352	0.0429668	0.374851	0.0314164	0.0138521	0.0563423	0.0399343	0.0441812	0.0222525	0.0290355	0.0770299	0.0640773	0.0279318	0.0459261	0.145514	0.15325	0.0842959	0.076348	0.129111	0.0504041	0.290217	0.20183	0.169545	0.09174	0.139478	0.0481507	0.0417452	0.207011	0.12086	0.0854713	0.0230555	0.0787203	0.498579	0.332964	0.197349	0.0967543	0.0469909	0.24451	0.0770665	0.173601	0.10568	0.178852	0.196054	0.0361557	0.085726	0.0700902	0.042513	0.167592	0.519893	1.02208	2.29043	5	6.745198
757000	-753.2662	-795.361	42.09477	10	0.5568172	0.136916	0.0688126	0.00780158	0.0459083	0.0671104	0.0555597	0.0608513	0.0322625	0.205613	0.14602	0.18043	0.0256393	0.035945	0.00320609	0.000218964	0.0463844	0.170891	0.0132974	0.0638673	0.00641684	0.00581623	0.0792905	0.0936586	0.0101611	0.0427644	0.0058355	0.180293	0.0357694	0.0978309	0.215488	0.281356	0.147278	0.0638596	0.159031	0.0627903	0.0306034	0.038172	0.0491587	0.0697632	0.0424613	0.211141	0.0120759	0.0688543	0.0336316	0.250298	0.000390638	0.0531605	0.24269	0.145383	0.0135677	0.268032	0.280826	0.241033	0.0673705	0.160176	0.0539088	0.188706	0.0443423	0.287399	0.857581	2.81068	5	5.375778
758000	-745.5626	-785.0399	39.4773	10	0.5709087	0.262677	0.00452251	0.0162448	0.0689054	0.0481853	0.00967179	0.00724605	0.0116612	0.171545	0.0258051	0.317413	0.228693	0.0730188	0.00532722	0.000448699	0.0192307	0.0335085	0.0413672	0.0596113	0.00387465	0.0200466	0.0898301	0.0287867	0.1183	0.0254459	0.0508395	0.0999549	0.0446082	0.102301	0.279515	0.0789167	0.0592089	0.0980362	0.00840076	0.256523	0.0731118	0.0644342	0.0477637	0.131401	0.108395	0.288459	0.0118107	0.200743	0.112086	0.13093	0.216263	0.183636	0.0810902	0.0766166	0.0719621	0.0417555	0.0615995	0.135701	0.0216325	0.0349831	0.08415	0.533189	0.0471689	0.295709	0.865719	2.7914	5	5.481385
759000	-758.2147	-796.5842	38.36956	10	0.7876732	0.159666	0.150953	0.0412836	0.0659486	0.0455287	0.0358859	0.130834	0.00824944	0.11327	0.0483961	0.313354	0.102555	0.19037	0.00205494	0.0252627	0.0337164	0.16928	0.00803368	0.0813166	0.0516785	0.0237343	0.0290859	0.0251166	0.0355779	0.0442664	0.0245098	0.0398399	0.102056	0.0822937	0.0678612	0.00403991	0.0836371	0.196028	0.073323	0.22486	0.114834	0.0214064	0.206757	0.089061	0.210855	0.0994296	0.0207304	0.169915	0.0293867	0.176168	0.767077	0.0228153	0.0120519	0.0512215	0.0569032	0.130789	0.0605956	0.0443357	0.0460179	0.146143	0.0194796	0.117151	0.0929331	0.402123	0.95348	2.55146	5	5.446991
760000	-765.2031	-789.4655	24.26243	2	0.5012749	0.206801	0.000788308	0.0339627	0.107233	0.0642951	0.0698745	0.05101	0.000277682	0.0910414	0.0784284	0.169283	0.0879212	0.0327521	0.00813179	0.0109916	0.00463344	0.0107241	0.00918294	0.0439403	0.0859224	0.0319113	0.060249	0.0216521	0.123677	0.193631	0.0410821	0.0784366	0.0159881	0.0241498	0.370362	0.0351419	0.0868311	0.146789	0.059505	0.0995204	0.230693	0.351654	0.300854	0.114849	0.0190516	0.0479188	0.0279044	0.210855	0.0218625	0.0452046	0.0364902	0.0995917	0.249019	0.0523364	0.0420346	0.0921402	0.441227	0.0370327	0.0469737	0.0987664	0.0102088	0.0484271	0.0336243	0.252747	0.821194	2.89243	4	5.181216
761000	-754.6027	-790.5722	35.96943	10	0.7628895	0.221036	0.0197588	0.0296349	0.00681415	0.0688502	0.10849	0.0761994	0.00615311	0.218891	0.168466	0.185099	0.0732463	0.14096	0.047771	0.00426913	0.00994376	0.00019847	0.0941479	0.0367083	0.0441662	0.0199054	0.00519769	0.0441225	0.0273612	0.0529334	0.0370016	0.0771386	0.0182523	0.131945	0.258303	0.322585	0.0186278	0.0585324	0.247833	0.194913	0.0414091	0.0142328	0.240378	0.117791	0.0177205	0.0309376	0.170557	0.272005	0.0693496	0.0417471	0.178576	0.263271	0.282144	0.033173	0.0454324	0.0261009	0.11484	0.0049994	0.105983	0.428615	0.0560701	0.316538	0.0876413	0.391753	0.946117	2.57449	5	5.947325
762000	-756.1377	-789.4136	33.27584	10	0.5961242	0.245423	0.0567614	0.0235393	0.0460368	0.0571811	0.093748	0.123064	0.00725753	0.0159539	0.0992573	0.146122	0.789741	0.187831	0.0156366	0.0164204	0.0778122	0.00459629	0.0547752	0.0238889	0.0497392	0.00945235	0.0774873	0.0277239	0.0646506	0.0145451	0.0090902	0.20457	0.0667323	0.0886776	0.156557	0.0915854	0.133624	0.167649	0.103206	0.017582	0.0345977	0.227474	0.00297541	0.0189666	0.0544035	0.0347405	0.0816915	0.256348	0.027458	0.0338991	0.222394	0.0992496	0.0655986	0.0252165	0.0754242	0.191577	0.121548	0.209903	0.0385239	0.19373	0.172605	0.0962618	0.0523097	0.310111	0.879329	2.75825	5	5.652503
763000	-747.7765	-788.9848	41.20836	10	0.462926	0.134692	0.0183877	0.0843927	0.0317635	0.0565329	0.0558701	0.0232353	0.019286	0.129682	0.0519996	0.331199	0.21148	0.0584163	0.0104851	0.000423324	0.0242405	0.0141769	0.0580499	0.0462815	0.0600137	0.0492127	0.0789013	0.0816193	0.0414533	0.0876127	0.037351	0.0335049	0.0707587	0.109386	0.0452421	0.0865594	0.318001	0.0269193	0.527661	0.065246	0.114323	0.15888	0.563108	0.0660117	0.189825	0.0495698	0.221082	0.110509	0.0570029	0.135493	0.00436048	0.143491	0.0404968	0.228959	0.0403555	0.0396947	0.0399316	0.036646	0.0458272	0.130339	0.079656	0.112985	0.0267397	0.227025	0.791298	2.95494	5	5.688583
764000	-757.7474	-793.5623	35.81488	10	0.6550776	0.181573	0.0338168	0.0290271	0.173677	0.0442078	0.0413847	0.101988	0.0044344	0.173107	0.058036	0.224842	0.177613	0.00330349	0.00963245	0.00101275	0.00518265	0.0273659	0.0628625	0.031687	0.0108158	0.0534812	0.0287386	0.0934664	0.155089	0.0636275	0.00798833	0.106855	0.159515	0.0857714	0.114284	0.108111	0.0323813	0.0818683	0.118129	0.0809323	0.0282412	0.047373	0.0941594	0.243688	0.12366	0.0127772	0.0550885	0.00774476	0.155991	0.27369	0.0762621	0.104082	0.0441366	0.178901	0.171871	0.0224541	0.147371	0.114542	0.0433365	0.000283656	0.491731	0.222305	0.0646312	0.34154	0.907012	2.68682	5	5.345496
765000	-756.5084	-791.7936	35.28522	10	0.4032595	0.0571387	0.0622067	0.0213977	0.018939	0.067534	0.0354143	0.0439029	0.0144244	0.029452	0.000928193	0.17597	0.112868	0.0886531	0.000578337	0.000236266	0.0992145	0.0455948	0.0226079	0.0354347	0.0443875	0.106973	0.240612	0.142652	0.200267	9.46342e-05	0.0535577	0.0471641	0.0469451	0.088256	0.465645	0.0330303	0.109688	0.0837787	0.0828831	0.12867	0.0484876	0.234153	0.320828	0.0513964	0.0415748	0.0498718	0.0809394	0.15654	0.245519	0.126647	0.242884	0.65004	0.125497	0.0679976	0.0259156	0.28048	0.0808491	0.00482584	0.0105348	0.00507973	0.0629841	0.0922743	0.0171874	0.184187	0.734784	3.06384	5	5.812418
766000	-759.2781	-813.543	54.26495	10	0.5127601	0.128243	0.0935666	0.0451885	0.0457678	0.0338436	0.083988	0.128987	0.014172	0.0380726	0.0688471	0.224751	0.147002	0.0102735	0.00480438	0.0128846	0.0167761	0.0738828	0.0579347	0.00195828	0.0781084	0.0704033	0.00170773	0.0185332	0.103137	0.0246917	0.0306531	0.0548413	0.0303649	0.0116303	0.121798	0.0868348	0.375525	0.0714817	0.00211958	0.0766065	0.264462	0.104355	0.14699	0.11603	0.0415738	0.0216239	0.00548077	0.0632738	0.118738	0.17371	0.0767407	0.0507414	0.0618128	0.0466167	0.0209078	0.026689	0.0737905	0.00230111	0.0631769	0.224302	0.00725178	0.00020746	0.0357765	0.260164	0.829335	2.87472	5	4.100154
767000	-746.92	-795.9619	49.04196	10	0.6985479	0.282976	0.00956236	0.048844	0.034456	0.0356387	0.0228486	0.0438209	0.0438083	0.118421	0.00789335	0.265902	0.365504	0.030113	0.00175755	0.00117504	0.00951985	0.0300011	0.0209989	0.0527931	0.0458762	0.0226764	0.0833883	0.0405376	0.162795	0.176424	0.00985019	0.0592608	0.0108496	0.0374717	0.106472	0.0606963	0.166648	0.0125576	0.0435725	0.039767	0.0144129	0.0218469	0.152672	0.072453	0.090503	0.383371	0.0524609	0.0473273	0.0685893	0.00236584	0.036617	0.0107869	0.0407317	0.0174487	0.0434682	0.18719	0.0304265	0.0275635	0.140741	0.0523704	0.0912469	0.0139074	0.0738781	0.362844	0.924329	2.63895	5	4.10338
768000	-771.0059	-799.9063	28.9004	10	1.196358	0.209353	0.0336501	0.0377077	0.0420716	0.00689548	0.0841148	0.153097	0.00215656	0.0990065	0.00292012	0.244423	0.195211	0.0753688	0.00608811	0.0262224	0.0201664	0.0523002	0.0992521	0.0429411	0.077975	0.00293197	0.105079	0.165545	0.121065	0.271823	0.022766	0.147768	0.0639199	0.174312	0.132684	0.0205591	0.0338235	0.0947978	0.0929373	0.0848663	0.131061	0.0531155	0.149675	0.0308907	0.0567131	0.132215	0.0556128	0.0106751	0.00673681	0.134726	0.358295	0.781675	0.123031	0.048752	0.035332	0.00924719	0.460644	0.029517	0.048373	0.358082	0.0377437	0.210878	0.174392	0.528745	1.0262	2.27066	5	6.308789
769000	-752.2041	-786.8093	34.6052	10	2.568979	0.258982	0.0814637	0.0689856	0.015136	0.0195142	0.00992828	0.0211887	0.00225343	0.0354548	0.104334	0.350365	0.218957	0.0552892	0.0143093	0.0120273	0.01739	0.0105692	0.0432703	0.00220817	0.0994293	0.0213925	0.0442824	0.0834453	0.126226	0.0449808	0.0267135	0.096727	0.12963	0.0833759	0.101987	0.0776438	0.198441	0.083838	0.149987	0.0383014	0.0535669	0.160381	0.185134	0.0342809	0.0252851	0.149781	0.0351224	0.14755	0.00445369	0.298776	0.118248	0.00313036	0.0476582	0.0183749	0.0313504	0.0328443	0.373177	0.0764161	0.120031	0.030407	0.238593	0.0714753	0.3529	0.704476	1.07937	1.86325	5	5.004064
770000	-736.8626	-791.5135	54.6509	10	0.6463299	0.218245	0.00692588	0.0392285	0.0353864	0.106427	0.0447931	0.00374693	0.000251795	0.0598907	0.00696562	0.152291	0.152378	0.0271624	0.0241429	0.000610625	0.0120253	0.0376247	0.0177889	0.0101767	0.0349046	0.031619	0.102058	0.0694526	0.0109055	0.00680549	0.0695635	0.0858725	0.0130705	0.0732746	0.0817221	0.182636	0.111193	0.235046	0.0566124	0.0331567	0.00861966	0.0269437	0.15411	0.012203	0.117882	0.150229	0.0706973	0.0279409	0.199605	0.218499	0.401433	0.0188386	0.04279	0.0286518	0.182733	0.0344662	0.0453358	0.172515	0.0118947	0.00910622	0.0934081	0.00243144	0.0627829	0.337067	0.903232	2.69692	5	4.184287
771000	-755.5894	-785.7058	30.11646	10	0.9990013	0.148617	0.0133332	0.019173	0.0605091	0.102328	0.0191972	0.0374027	0.0364026	0.156631	0.0424844	0.11942	0.363056	0.0850667	0.00461335	0.0317001	0.0417039	0.150185	0.0487657	0.0629161	0.0221165	0.0646453	0.0158577	0.0494959	0.0157135	0.057025	0.047202	0.00314189	0.0667139	0.0422296	0.154507	0.397589	0.149499	0.130736	0.00710868	0.319135	0.00974844	0.00200989	0.0198649	0.288994	0.300074	0.0223203	0.13965	0.0653064	0.378732	0.142199	0.0338457	0.489331	0.0474647	0.0307032	0.0540641	0.00436613	0.214004	0.320726	0.0767356	0.256583	0.0806376	0.0597144	0.136754	0.476451	0.999834	2.38696	5	6.123297
772000	-746.5165	-788.848	42.33149	10	0.3784828	0.21381	0.0855289	0.00629184	0.112694	0.0150627	0.0108931	0.0461048	0.035015	0.0269371	0.00424321	0.0316344	0.00207989	0.0894171	0.00775811	0.0154387	0.00964	0.0254625	0.0179932	0.0479848	0.00263172	0.0153888	0.0378653	0.0292326	0.135436	0.201165	0.00700397	0.00506138	0.0505027	0.0563261	0.12637	0.154392	0.116082	0.0132991	0.0185016	0.243804	0.00384441	0.0379266	0.0531299	0.0594568	0.612938	0.0603406	0.0207016	0.338342	0.0302637	0.0409968	0.0341262	0.291561	0.306808	0.162111	0.041266	0.0263308	0.128256	0.103672	0.0885956	0.196793	0.254693	0.0779455	0.0137365	0.165509	0.706905	3.11385	5	4.987151
773000	-749.0909	-794.0554	44.96446	10	1.645507	0.106646	0.0586465	0.0166674	0.0459231	0.0979657	0.0758407	0.0274249	0.0230602	0.0381826	0.022827	0.217147	0.0218217	0.0491696	0.00234561	0.00197231	0.0465997	0.0313539	0.0251816	0.127208	0.0678875	0.0015123	0.0565459	0.139426	0.132345	0.0316146	0.00765904	0.0432	0.0403235	0.144097	0.0680953	0.0131141	0.320392	0.0482659	0.261891	0.164674	0.107783	0.00780411	0.242048	0.0475459	0.0770946	0.0180872	0.0156377	0.165311	0.098467	0.216892	0.0958547	0.329244	0.164065	0.211653	0.112774	0.154772	0.00100144	0.192216	0.0164793	0.0117301	0.0427901	0.0807527	0.24695	0.611111	1.05794	2.084	5	4.98703
774000	-753.1464	-786.4525	33.30613	10	0.7624338	0.251168	0.0134886	0.0117972	0.096446	0.0614076	0.0253415	0.0781145	0.0239649	0.0453097	0.0249804	0.36472	0.33869	0.0696264	0.00158797	0.01832	0.0167852	0.0926807	0.0206226	0.0576783	0.00147914	0.0765873	0.102121	0.124977	0.203666	0.304302	0.016567	0.0622267	0.0617643	0.0307982	0.0559167	0.0508044	0.0688697	0.037527	0.0306704	0.294416	0.00747831	0.730283	0.141243	0.132509	0.0802533	0.0232069	0.0521501	0.0110288	0.190859	0.165806	0.042394	0.0932497	0.290706	0.127566	0.113527	0.149633	0.0531068	0.0200707	0.00996097	0.0986344	0.174787	0.0629256	0.0875439	0.391558	0.945976	2.57492	5	5.906801
775000	-756.4361	-798.6725	42.23638	10	1.389727	0.236615	0.108347	0.0299215	0.0325896	0.0317306	0.0531384	0.151151	0.0679975	0.152804	0.0592383	0.16172	0.0495739	0.0826429	0.0249662	0.0302726	0.0344213	0.00323119	0.0578523	0.0552988	0.0952924	0.0512388	0.0186854	0.0467189	0.0265249	0.171682	0.0475312	0.1278	0.0417511	0.109443	0.0900561	0.0996457	0.349068	0.0264262	0.0221772	0.00650546	0.0201768	0.0171393	0.0260919	0.0106478	0.0565728	0.0390453	0.0412877	0.198746	0.0174573	0.258459	0.132019	0.0885742	0.020569	0.111737	0.275067	0.249554	0.130153	0.0628977	0.052015	0.120413	0.144667	0.00523168	0.207774	0.569109	1.04323	2.17989	5	4.832579
776000	-743.3366	-785.5238	42.18723	10	1.605926	0.191118	0.0726094	0.0343816	0.0534794	0.0177684	0.0696951	0.142448	0.0224793	0.127156	0.0188484	0.245795	0.124202	0.0204715	0.00125224	0.00582739	0.00890646	0.0113795	0.0393206	0.00682695	0.0331721	0.0574848	0.0885801	0.116407	0.115977	0.00328304	0.0269333	0.164954	0.0989876	0.0717152	0.137677	0.0265307	0.0365091	0.0588952	0.211189	0.119593	0.0999692	0.0653685	0.302978	0.125722	0.126236	0.0380552	0.0224072	0.0309322	0.0667431	0.0644088	0.256761	0.511229	0.175737	0.0187963	0.0474776	0.13524	0.112916	0.208582	0.0176046	0.00219636	0.0878834	0.0343302	0.241232	0.605288	1.05608	2.0974	5	5.133426
777000	-767.396	-806.4669	39.07092	10	1.067691	0.282073	0.0362408	0.0102166	0.0266348	0.0363049	0.0617522	0.194483	0.00821561	0.00899795	0.0541243	0.0235185	0.234979	0.0553568	0.0348588	0.00851645	0.00223556	0.0562817	0.153877	0.00376215	0.116181	0.0284347	0.0306769	0.0398218	0.0116398	0.00335252	0.0972915	0.109047	0.0735724	0.184767	0.152915	0.126637	0.104833	0.155948	0.0234317	0.0395823	0.05377	0.0307231	0.0249129	0.0213091	0.0708824	0.10255	0.112234	0.0497346	0.123394	0.0183732	0.186702	0.021953	0.175395	0.0505106	0.23809	0.194143	0.212683	0.0127627	0.0194526	0.156981	0.239663	0.327077	0.150259	0.496193	1.01037	2.34318	5	5.033855
778000	-752.6873	-795.1658	42.4785	10	1.06116	0.0497659	0.026991	0.0723508	0.0508953	0.0183856	0.0432338	0.0596676	0.0269642	0.119315	0.00433321	0.0195844	0.0984184	0.12105	0.0166194	0.0157468	0.060319	0.0223845	0.032369	0.0361914	0.0351721	0.0207152	0.146228	0.0219311	0.106346	0.135471	0.00451394	0.167252	0.0327001	0.0258842	0.471492	0.273647	0.0466954	0.108929	0.2861	0.0458182	0.107479	0.0120719	0.110944	0.0428506	0.065363	0.00129388	0.0863245	0.366375	0.0838311	0.0994456	0.287319	0.0306209	0.0130886	0.137033	0.0536161	0.107612	0.11424	0.115781	0.251155	0.00172074	0.159791	0.0389074	0.148993	0.494393	1.00944	2.34718	5	5.110344
779000	-752.5396	-789.6341	37.0945	10	0.5734933	0.220285	0.0516078	0.083805	0.077931	0.0541642	0.00215595	0.0868525	0.0553716	0.180924	0.0501229	0.319649	0.203747	0.055264	0.0236898	0.010088	0.00581941	0.0135848	0.032387	0.0290326	0.0216928	0.00313199	0.107061	0.0224363	0.196128	6.3295e-05	0.0347894	0.0536845	0.107023	0.117082	0.0826763	0.13918	0.156794	0.400211	0.0984237	0.0518737	0.034072	0.16564	0.0101253	0.0972225	0.00878111	0.011741	0.0289254	0.0106184	0.0617765	0.114304	0.139231	0.146213	0.0593817	0.0833941	0.103878	0.310125	0.159437	0.0586885	0.0850855	0.00945609	0.00050347	0.442027	0.0476912	0.297213	0.867169	2.78793	5	5.28936
780000	-772.7318	-794.4422	21.71038	10	0.537595	0.251068	0.0369176	0.0232124	0.0555493	0.0156393	0.0666864	0.0193352	0.0110814	0.192264	0.134737	0.323784	0.0422204	0.0351978	0.00465598	0.0136482	0.0100781	0.0116353	0.10512	0.0682667	0.0312312	0.0292871	0.012578	0.0169756	0.0601571	0.0642057	0.0970863	0.0898156	0.0659571	0.25035	0.0221933	0.190695	0.278054	0.211973	0.0814187	0.169972	0.325362	0.0862784	0.522079	0.0654465	0.31612	0.0498531	0.0378664	0.100884	0.127789	0.136877	0.395991	0.0506761	0.0298121	0.109517	0.226822	0.0391695	0.0217015	0.213065	0.234382	0.0150608	0.0824551	0.19898	0.0405498	0.275752	0.845807	2.83789	5	6.479233
781000	-771.6698	-790.6514	18.9816	2	0.9299882	0.103322	0.0802794	0.106411	0.05781	0.188919	0.026508	0.0521655	0.00609359	0.00567557	0.119792	0.371358	0.128973	0.0820266	0.0133844	0.0010251	0.00229851	0.0261698	0.0567069	0.0565133	0.0400417	0.0495829	0.0673378	0.000547574	0.059475	0.0945042	0.0516614	0.0369699	0.0160156	0.0164609	0.183465	0.0877878	0.117251	0.419049	0.0324382	0.000105796	0.0343146	0.0765706	0.169041	0.0239079	0.215675	0.0523436	0.0576929	0.244828	0.175917	0.0208357	0.101679	0.0579164	0.10203	0.205525	0.137097	0.146005	0.0138512	0.0447595	0.0198906	0.0328379	0.0318244	0.120342	0.122782	0.454647	0.987356	2.43522	4	4.843008
