Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
30000	-259.4757	-289.5185	30.04272	10	1.658196	0.148591	0.0314028	0.00177615	0.0360223	0.0411319	0.00636105	0.008866	0.0274722	0.089507	0.0886314	0.26916	0.0319089	0.0258302	0.1614	0.139849	0.201869	0.246057	0.248759	0.612932	1.0585	2.07981	5	1.555836
31000	-261.9284	-296.9313	35.00291	10	0.304674	0.117549	0.0227897	0.0303302	0.0291995	0.00534421	0.0754456	0.0116821	0.0278417	0.0153609	0.0700951	0.192311	0.0960638	0.0229012	0.0335983	0.322028	0.116393	0.183157	0.00568211	0.108136	0.603569	3.28261	5	1.372089
32000	-270.3837	-293.4981	23.11442	10	0.780489	0.181625	0.00961932	0.0643323	0.0631867	0.0955357	0.0808444	0.085092	0.0137337	0.282956	0.0780475	0.205252	0.403871	0.0686855	0.572735	0.152779	0.0983979	0.00404441	0.0914007	0.399158	0.951398	2.55804	5	2.460737
33000	-256.9232	-290.6422	33.71897	10	1.649673	0.119734	0.0788683	0.00643357	0.00911577	0.0373736	0.0408553	0.0180608	0.0048295	0.105744	0.067598	0.0519484	0.206708	0.180092	0.180456	0.0109342	0.185389	0.130594	0.247545	0.611711	1.05812	2.08262	5	1.434735
34000	-272.8599	-289.4794	16.61953	10	0.9918598	0.154023	0.024572	0.0115316	0.0137238	0.0365043	0.117376	0.0108876	0.00730984	0.201632	0.0634367	0.179256	0.0321028	0.235761	0.20972	0.310512	0.025098	0.258616	0.135327	0.474291	0.998638	2.39174	5	1.892062
35000	-272.9663	-291.192	18.22566	10	2.759423	0.163127	0.00635408	0.0201128	0.0168479	0.0361294	0.0577771	0.0546602	0.000702742	0.0802982	0.221555	0.546244	0.10967	0.157968	0.139862	0.162097	0.251388	0.346912	0.36975	0.717273	1.08104	1.83194	5	2.371704
36000	-273.9769	-296.7763	22.79939	2	1.335956	0.0973013	0.017422	0.0818036	0.0180649	0.0680768	0.0806317	0.0126935	0.000645775	0.0723827	0.0420331	0.108418	0.211278	0.026051	0.214064	0.0307998	0.0943715	0.229864	0.198833	0.558761	1.03914	2.20327	4	1.405902
37000	-262.4886	-294.6286	32.14004	10	0.4718701	0.122094	0.0191408	0.0531469	0.0178812	0.0646874	0.148719	0.0754844	0.00237691	0.138434	0.0111111	0.136918	0.0263288	0.242037	0.0885116	0.0217459	0.0909072	0.102041	0.0283001	0.233156	0.79867	2.93987	5	1.361565
38000	-258.3886	-292.6763	34.2877	10	1.33017	0.0975062	0.0207385	0.00444616	0.0251142	0.111632	0.144173	0.0120823	0.00772734	0.153104	0.0379829	0.0934249	0.247972	0.210862	0.105891	0.0170808	0.0174369	0.157025	0.197855	0.55761	1.03867	2.20587	5	1.4642
39000	-263.3193	-290.4137	27.09438	10	1.161284	0.214004	0.0212868	0.0184071	0.0182187	0.020121	0.0716078	0.00219328	0.0580161	0.233783	0.0991521	0.231484	0.132174	0.392273	0.0601331	0.170067	0.207407	0.216013	0.167967	0.520387	1.02232	2.28933	5	2.166341
40000	-253.2682	-292.549	39.28077	10	0.02143429	0.0259902	0.0336869	0.0102288	0.01604	0.00530521	0.0251241	0.0111943	0.00827301	0.0678397	0.00589785	0.0590213	0.21564	0.00125148	0.0513367	0.250041	0.0248749	0.0151297	4.56082e-29	1.01017e-14	2.48821e-06	4	5	0.8268753
41000	-272.5469	-299.0683	26.52141	10	0.9937881	0.229427	0.0140328	0.0153618	0.00375847	0.0332722	0.000802549	0.0139541	0.0117427	0.161061	0.108476	0.113697	0.163114	0.168465	0.0100679	0.113305	0.228824	0.0205556	0.135713	0.474877	0.998963	2.39045	5	1.409917
