Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
438000	-19.51038	-39.14211	19.63173	1	0.9545133	0.0888964	0.00963146	0.000400905	0.0765791	0.050149	0.000570585	0.0120223	0.0675385	0.0551306	0.182239	0.135325	0.215178	0.0614509	0.077314	0.129109	0.116442	0.284375	0.000823852	0.103912	0.127791	0.462639	0.992034	2.41754	3	1.667088
439000	-23.12429	-45.0556	21.93132	10	1.523175	0.0595578	0.0587808	0.0739233	0.00920193	0.196573	0.0120549	0.0737295	0.106661	0.0134705	0.034803	0.16135	0.432643	0.0468276	0.315953	0.232333	0.153394	0.011144	0.0809286	0.0172328	0.22888	0.592369	1.05175	2.127	5	2.090562
440000	-24.34148	-46.49047	22.14899	10	2.229289	0.173907	0.0987983	0.000165189	0.085436	0.0839809	0.0292605	0.173619	0.0431523	0.0319834	0.184414	0.136634	0.26209	0.0224846	0.174247	0.0507031	0.0603576	0.06233	0.342806	0.579152	0.31919	0.677373	1.07479	1.92864	5	2.59552
441000	-15.17945	-43.07668	27.89723	10	1.310659	0.0823082	0.00255616	0.029606	0.081932	0.0245387	0.0501247	0.0308006	0.00252173	0.0609587	0.220373	0.138501	0.030583	0.116888	0.279153	0.613276	0.0140711	0.0942817	0.0787185	0.0065229	0.194537	0.553674	1.03705	2.21473	5	1.957715
442000	-18.06316	-41.57217	23.509	10	4.743598	0.0481544	0.0528544	0.0473559	0.0475706	0.448822	0.0292909	0.017246	0.0474391	0.0941678	0.00661211	0.20552	0.83448	0.0821762	0.178608	0.0421757	0.0550391	0.0307117	0.149016	0.0456616	0.491067	0.797546	1.08372	1.62767	5	2.462901
443000	-4.906265	-41.21489	36.30863	10	0.5800422	0.0429704	0.0485711	0.00173729	0.0052705	0.0469627	0.00556231	0.0227602	0.0242434	0.00184097	0.061933	0.0170906	0.024891	0.0263585	0.264212	0.206749	0.0451967	0.0817085	0.208284	0.0266148	0.0490196	0.300995	0.870785	2.7792	5	1.162957
444000	-21.8318	-47.71682	25.88502	10	0.8961669	0.00544792	0.0431756	0.00477039	0.0621275	0.437545	0.259146	0.0319086	0.0142843	0.0590232	0.0477863	0.273955	0.101129	0.13165	0.512255	0.0421238	0.0308664	0.126929	0.113817	0.093153	0.115799	0.443153	0.980413	2.46064	5	2.391092
445000	-11.24673	-44.41193	33.1652	10	1.511384	0.015617	0.163839	0.0157236	0.0417512	0.18269	0.0556798	0.0343372	0.0795526	0.00179722	0.247701	0.0936508	0.125889	0.0128959	0.0425324	0.0429571	0.121476	0.191941	0.372818	0.0557832	0.227076	0.59044	1.05108	2.1314	5	1.898632
446000	-19.61507	-44.7154	25.10033	10	2.422802	0.165401	0.0494607	0.0090744	0.0304026	0.042473	0.135047	0.0380282	0.00501778	0.0660054	0.115841	0.0720766	0.396617	0.187195	0.13768	0.0432341	0.0170118	0.00991357	0.263863	0.110424	0.339013	0.693563	1.0777	1.88973	5	1.894766
447000	-15.66987	-43.55076	27.88089	10	3.788486	0.244838	0.0331591	0.0533114	0.0429692	0.00124877	0.0446909	0.00901051	0.0431506	0.0961979	0.0435653	0.0849733	0.354178	0.0249931	0.187555	0.0539689	0.105495	0.0445169	0.00783491	0.0722297	0.442351	0.767562	1.08437	1.70572	5	1.547886
448000	-20.6766	-45.18085	24.50425	10	0.1572647	0.0288443	0.0541109	0.000756053	0.17783	0.104864	0.356639	0.0213661	0.0558931	0.11601	0.310657	0.267711	0.0413377	0.133872	0.0416549	0.125663	0.03001	0.154454	0.234614	0.00522409	8.1257e-05	0.0133029	0.263613	3.723	5	2.261512
449000	-11.80022	-43.60805	31.80783	10	0.3968197	0.0599997	0.0527531	0.000609792	0.0612564	0.140664	0.106763	0.0274489	0.0180999	0.120642	0.105803	0.0451168	0.120155	0.0615455	0.241539	0.010878	0.359817	0.0161472	0.207137	0.00750294	0.0162583	0.179376	0.727816	3.07655	5	1.763878
450000	-9.04418	-44.64461	35.60042	10	0.07121462	0.121542	0.0454339	0.00683458	0.178721	0.0276291	0.044632	0.0132617	0.00181766	0.0150284	0.0089719	0.154776	0.0431024	0.0599137	0.0136147	0.0374082	0.00391857	0.0557514	0.207537	0.13936	1.94928e-09	6.57628e-05	0.0293762	3.97056	5	1.179255
451000	-11.77689	-43.54017	31.76328	10	0.356463	0.0675492	0.0719482	0.0764299	0.0223275	0.0781492	0.045783	0.0499954	0.0192131	0.0112505	0.104396	0.228883	0.109193	0.118237	0.143771	0.0231861	0.329772	0.0615382	0.0148348	0.0976948	0.0109668	0.148572	0.679519	3.16094	5	1.674152
452000	-13.63326	-43.13145	29.49819	10	1.237727	0.0379264	0.0842686	0.00161257	0.00141981	0.119719	0.0574272	0.0765497	0.0727459	0.0197412	0.13487	0.0875671	0.186899	0.00187804	0.0658938	0.346723	0.00159861	0.224541	0.00199645	0.278066	0.181823	0.538157	1.03043	2.24959	5	1.801443
453000	-29.68523	-48.18088	18.49565	2	0.6454832	0.0571814	0.0364402	0.00861463	0.0398348	0.148711	0.0150499	0.0476234	0.0192585	0.0153243	0.295407	0.0879972	0.0758735	0.44472	0.200499	0.0973376	0.103563	0.0483888	0.116519	0.266919	0.0626043	0.336631	0.902861	2.6979	4	2.125263
454000	-25.2148	-48.58382	23.36902	10	0.2394093	0.113168	0.157424	0.0659066	0.192636	0.0339294	0.1265	0.11954	0.23171	0.186305	0.0422426	0.110351	0.0702668	0.138921	0.0143919	0.387939	0.0108629	0.172373	0.07109	0.174493	0.00165438	0.0591554	0.478613	3.46058	5	2.420051
455000	-17.84064	-45.46864	27.628	10	0.3849247	0.0522957	0.0475483	0.259291	0.0598128	0.0497405	0.00469096	0.0255218	0.00701487	0.185898	0.093548	0.0235107	0.0987941	0.224997	0.0102583	0.0920035	0.182569	0.271998	0.0174891	0.304555	0.014601	0.170408	0.714438	3.10055	5	2.011536
456000	-12.65462	-40.18935	27.53472	10	1.302684	0.20541	0.066042	0.0100456	0.041744	0.0097626	0.161613	0.0266225	0.130154	0.00656782	0.0472309	0.202531	0.184919	0.0077053	0.203365	0.0409141	0.0253924	0.0224399	0.161422	0.0840461	0.193171	0.55204	1.03638	2.21841	5	1.637927
457000	-32.01263	-43.81503	11.8024	1	0.3584774	0.107953	0.101453	0.0428108	0.120726	0.253567	0.204059	0.0379562	0.0197454	0.172612	0.00680108	0.168281	0.0515233	0.625306	0.106568	0.169624	0.0119689	0.0983544	0.202261	0.0080547	0.0112079	0.150132	0.682135	3.15652	3	2.509624
458000	-6.670673	-39.18844	32.51777	10	0.9170669	0.0415723	0.0156951	0.0151106	0.04257	0.0781056	0.0469333	0.0309491	0.0727718	0.00133175	0.0537254	0.0434655	0.215016	0.188414	0.0167992	0.488659	0.0321042	0.0620996	0.0496913	0.0587893	0.120124	0.450322	0.984774	2.44478	5	1.553803
459000	-12.90708	-40.8296	27.92252	10	1.178122	0.117845	0.208563	0.0107039	0.135793	0.146254	0.0264447	0.0541761	0.0853036	0.0859127	0.0373785	0.0280487	0.102551	0.00642959	0.126881	0.134231	0.140282	0.234433	0.102076	0.0515485	0.171066	0.524445	1.02422	2.28027	5	1.834855
460000	-12.15199	-42.85182	30.69982	10	2.82082	0.0559914	0.0506875	0.093215	0.173149	0.033256	0.107918	0.0535191	0.0362724	0.00945923	0.201631	0.0121354	0.0379165	0.193645	0.106593	0.0310618	0.0454584	0.0628915	0.0855706	0.119791	0.374907	0.721099	1.08148	1.82252	5	1.510161
461000	-40.1158	-49.867	9.751207	1	0.6371864	0.0712285	0.0425404	0.0676066	0.0476821	0.133613	0.017733	0.0414482	0.111369	0.403792	0.7151	0.212402	0.0689142	0.00572883	0.065442	0.0747444	0.126066	0.255608	0.08485	0.141005	0.0608572	0.332322	0.899166	2.70765	3	2.686873
462000	-26.99937	-44.39693	17.39756	2	2.18494	0.226174	0.0786941	0.000883492	0.0225393	0.137861	0.110199	0.0153978	0.0438889	0.130677	0.153669	0.0769346	0.152567	0.109519	0.232595	0.0571801	0.100093	0.0593097	0.0740025	0.146995	0.314395	0.673341	1.074	1.93827	4	1.929178
463000	-28.55197	-40.72013	12.16816	1	3.572202	0.124366	0.0121068	0.0146419	0.0651035	0.14734	0.146122	0.0229275	0.108417	0.00636517	0.0978391	0.0183958	0.258046	0.0214797	0.0862477	0.0408954	0.182844	0.660007	0.110437	0.0280951	0.429197	0.758982	1.08418	1.72764	3	2.151676
464000	-20.24732	-44.91168	24.66436	10	2.897907	0.157606	0.0812076	0.187369	0.0142956	0.104814	0.00129725	0.0959899	0.136078	0.0839539	0.0186052	0.126936	0.105807	0.199789	0.10363	0.169897	0.062733	0.051264	0.0103723	0.297082	0.381206	0.725714	1.08196	1.81112	5	2.008727
465000	-11.85493	-45.28281	33.42787	10	1.01971	0.0144829	0.0668022	0.0958679	0.219198	0.109469	0.0251393	0.0103648	0.0920141	0.0734716	0.0320239	0.113778	0.00305202	0.118701	0.0274122	0.0807768	0.0160617	0.0182842	0.321193	0.123157	0.14087	0.482597	1.00319	2.37334	5	1.56125
466000	-6.584359	-40.88523	34.30088	10	2.381267	0.0514581	0.0219386	0.154198	0.0146702	0.00681145	0.0587666	0.0390992	0.0653753	0.0794541	0.00145383	0.019024	0.0241982	0.274083	0.0384073	0.202503	0.145518	0.0245603	0.229603	0.0877276	0.334903	0.690267	1.07714	1.89769	5	1.538851
467000	-20.21047	-41.36819	21.15771	2	0.7048441	0.0652812	6.35715e-06	0.117843	0.0188287	0.0663117	0.0950695	0.0109642	0.0585694	0.0234864	0.0183799	0.123099	0.106623	0.104011	0.279658	0.160869	0.00251366	0.134263	0.0997831	0.022655	0.0752233	0.365807	0.92665	2.63232	4	1.508215
468000	-19.27076	-42.04352	22.77276	1	0.8312384	0.0148737	0.0187222	0.0492109	0.143698	0.0624204	0.00221812	0.173847	0.0319575	0.00592015	0.0822499	0.0151478	0.0350694	0.181273	0.0444983	0.00436805	0.0997512	0.163529	0.103896	0.132661	0.102186	0.419413	0.965248	2.51315	3	1.365312
469000	-15.96807	-41.22151	25.25344	10	0.5281937	0.384687	0.00962521	0.0262663	0.000452162	0.0417146	0.013012	0.00890936	0.0156909	0.0341508	0.0153745	0.167618	0.295631	0.0325565	0.396363	0.0350324	0.233022	0.174778	0.291862	0.0362681	0.0387249	0.269923	0.839746	2.85161	5	2.213015
470000	-18.95941	-45.43092	26.47151	10	1.39542	0.00725956	0.182903	0.00797832	0.4835	0.186778	0.0307779	0.0797645	0.00496377	0.0329055	0.0171641	0.0947993	0.205261	0.0200538	0.0723249	0.0152765	0.151728	0.0441451	0.126741	0.258996	0.208706	0.57017	1.04364	2.17748	5	2.023323
471000	-25.72509	-46.48981	20.76472	2	0.2291409	0.00049512	0.316597	0.241033	0.025701	0.0846823	0.0630536	0.0211515	0.0255838	0.0174831	0.0546252	0.00441616	0.306549	0.196886	0.0714016	0.0551965	0.176283	0.208372	0.137309	0.024889	0.00127783	0.0520961	0.455386	3.49124	4	2.031708
472000	-25.56282	-46.83518	21.27236	2	0.5848696	0.160787	0.105963	0.0745529	0.0102704	0.0110564	0.026688	0.132002	0.033858	0.00363704	0.168707	0.0994932	0.103948	0.0601321	0.0887315	0.364011	0.027192	0.116917	0.065778	0.187267	0.0500031	0.303757	0.873399	2.77284	4	1.840991
473000	-35.20088	-45.33261	10.13173	2	1.443907	0.0148291	0.0563575	0.117879	0.383669	0.0468528	0.0104751	0.0608272	0.0340589	0.24163	0.278414	0.20525	0.101829	0.0650939	0.213753	0.19537	0.0451291	0.0743582	0.453001	0.220554	0.216526	0.578945	1.04695	2.15758	4	2.819331
474000	-0.8103789	-38.2362	37.42582	10	0.7523629	0.0544782	0.0186617	0.0219815	0.0383792	0.0541507	0.12292	0.0288314	0.0542584	0.080662	0.00480942	0.00523519	0.196298	0.046134	0.0272241	0.0278364	0.105692	0.00200605	0.247061	0.0863587	0.0853901	0.387224	0.942828	2.58456	5	1.222978
475000	-24.81569	-42.90992	18.09423	2	0.6335162	0.0575935	0.106074	0.0837939	0.00646961	0.0381307	0.115792	0.0155886	0.00254729	0.0827233	0.0219066	0.194566	0.276586	0.178643	0.118085	0.0991502	0.1401	0.0273389	0.0857564	0.188421	0.0600862	0.330397	0.8975	2.71202	4	1.839266
476000	-9.388628	-40.63108	31.24245	10	0.9200238	0.119023	0.0597785	0.117012	0.147799	0.0509987	0.0485802	0.0167064	0.0133939	0.0376065	0.113254	0.0594169	0.14568	0.0947992	0.0680582	0.169398	0.306125	0.0704051	0.14978	0.0461362	0.120733	0.451319	0.985372	2.44258	5	1.83395
477000	-28.90082	-45.49036	16.58954	2	7.334353	0.143089	0.0198754	0.136242	0.0123251	0.118829	0.114226	0.0920877	0.000587288	0.0671853	0.0272504	0.061075	0.0325561	0.01811	0.0374727	0.0191529	0.211312	0.246878	0.00606152	0.0843967	0.577262	0.844612	1.07818	1.49995	4	1.448712
478000	-11.42093	-40.59399	29.17307	10	3.502442	0.0351911	0.047767	0.015691	0.107353	0.00467614	0.0341305	0.00662576	0.070953	0.0433176	0.162811	0.0219661	0.0376899	0.0527432	0.303658	0.119474	0.310924	0.110918	0.0565328	0.16936	0.424748	0.756031	1.08408	1.73514	5	1.711783
479000	-21.76274	-40.56388	18.80113	1	1.684723	0.211194	0.0221998	0.0320405	0.0369512	0.0434322	0.197191	0.0711907	0.0164494	0.00782686	0.0520552	0.0337977	0.00365617	0.109082	0.0514459	0.310035	0.167345	0.0542616	0.0961285	0.160844	0.2525	0.61667	1.05965	2.07118	3	1.677127
480000	-20.54429	-44.21854	23.67425	10	1.771276	0.0932978	0.282906	0.0618526	0.0472795	0.0187641	0.0688374	0.0313135	0.0421817	0.0536535	0.126716	0.366056	0.0488729	0.37022	0.105234	0.0570369	0.290125	0.0971901	0.194451	0.279511	0.264354	0.628257	1.06305	2.04434	5	2.635498
481000	-22.24133	-43.54313	21.3018	2	0.8270482	0.0628331	0.275114	0.0252975	0.0295821	0.0474937	0.144198	0.0580412	0.0214949	0.0596083	0.0196665	0.236093	0.403961	0.137073	0.091648	0.0469727	0.245085	0.010277	0.00787977	0.0148261	0.1013	0.4178	0.964177	2.51672	4	1.937145
482000	-14.24859	-42.10555	27.85695	10	1.89411	0.191641	0.00686574	0.12074	0.0657149	0.0223994	0.00606325	0.15107	0.0216627	0.085398	0.0205541	0.118783	0.227814	0.0359082	0.0585476	0.0456312	0.176818	0.0377733	0.605456	0.0363647	0.280298	0.64326	1.0671	2.00934	5	2.035205
483000	-17.16294	-44.54302	27.38008	10	0.7269301	0.00776762	0.174805	0.237618	0.158043	0.0302962	0.193562	0.0341809	0.0864003	0.158771	0.0260336	0.148768	0.0774278	0.126872	0.189046	0.177768	0.0656233	0.00681298	0.00582572	0.266485	0.0799473	0.375964	0.934453	2.60964	5	2.172106
484000	-32.37509	-52.14541	19.77031	2	0.2393414	0.0625445	0.293091	0.666151	0.000558058	0.0428582	0.0266896	0.0265193	0.06382	0.199702	0.0296147	0.0497553	0.0299404	0.00451866	0.00657829	0.0192949	0.0779395	0.0426575	0.297591	0.0845676	0.00165168	0.0591079	0.478463	3.46078	4	2.024392
485000	-11.77565	-40.87439	29.09874	10	3.219107	0.283239	0.0472906	0.0367497	0.111957	0.00746648	0.00470765	0.0495745	0.0883772	0.00689751	0.000168114	0.0592267	0.0569718	0.0274097	0.0487456	0.0576285	0.194267	0.108708	0.036808	0.142048	0.405533	0.742981	1.0834	1.76808	5	1.36824
486000	-5.552186	-40.62346	35.07127	10	0.3195604	0.0313525	0.0110698	0.0294036	0.0918288	0.00579657	0.0443406	0.0168925	0.0204269	0.121058	0.0258354	0.0600006	0.215064	0.0416692	0.193331	0.240724	0.026657	0.110749	0.118932	0.167953	0.00701553	0.119772	0.627236	3.24598	5	1.573084
487000	-3.344019	-40.85966	37.51564	10	0.4135176	0.0259764	0.00290409	0.0166164	0.0629561	0.0813431	0.0461248	0.0469171	0.0170579	0.00119889	0.218279	0.0582412	0.0414196	0.0451661	0.0974257	0.0454247	0.134776	0.185585	0.164919	0.160958	0.0187119	0.19178	0.745503	3.04401	5	1.453289
488000	-22.39644	-42.56114	20.1647	2	0.4818918	0.0649769	0.00246436	0.0383247	0.0192256	0.0400578	0.0027713	0.090364	0.266838	0.165697	0.0592653	0.259887	0.0165661	0.017031	0.0693223	0.0541752	0.147342	0.0526737	0.497405	0.00180664	0.0300826	0.23993	0.806632	2.92336	4	1.866194
489000	-12.16982	-37.58304	25.41322	10	2.023853	0.0308634	0.0150115	0.0512304	0.0105456	0.00339725	0.102441	0.0513549	0.0266663	0.193958	0.0127362	0.0291343	0.158978	0.10926	0.0553295	0.0360997	0.122655	0.0599542	0.544356	0.386917	0.296105	0.657526	1.07058	1.97579	5	2.000887
490000	-16.38413	-45.00877	28.62464	10	1.736673	0.013284	0.1238	0.19279	0.443819	0.106038	0.144783	0.0941736	0.010967	0.00687681	0.131597	0.0904846	0.222173	0.0253961	0.0767258	0.00407307	0.124659	0.148767	0.0426334	0.0749444	0.259679	0.623733	1.06175	2.05484	5	2.077985
491000	-18.76824	-46.43161	27.66337	2	0.3638185	0.0339987	0.0473414	0.0532551	0.0226344	0.0630055	0.0153082	0.0771256	0.00757014	0.000198603	0.0105904	0.363819	0.0164651	0.0975695	0.00729792	0.0014402	0.0348434	0.0201112	0.0220118	0.333091	0.0118593	0.154259	0.68896	3.14492	4	1.227677
492000	-22.49458	-48.3832	25.88862	10	1.133292	0.0469131	0.109974	0.00158427	0.0912556	0.164244	0.0607447	0.0413164	0.130209	0.0466322	0.344701	0.109161	0.02778	0.033682	0.091983	0.0254334	0.218543	0.0372721	0.0855577	0.033917	0.162756	0.513451	1.019	2.3048	5	1.700905
493000	-14.48138	-41.06921	26.58784	2	2.397487	0.0975528	0.0400762	0.117043	0.0015688	0.0215331	0.130435	0.0035558	0.0264231	0.150937	0.0311483	0.0492796	0.153452	0.054701	0.0434914	0.0562946	0.0493348	0.0357386	0.0993212	0.120625	0.336517	0.691565	1.07736	1.89455	4	1.282511
494000	-17.17397	-45.28933	28.11536	10	0.5468789	0.319588	0.0197754	0.173668	0.0463769	0.152511	0.03517	0.0181799	0.0334623	0.0412004	0.0296178	0.0806992	0.452261	0.0137531	0.00322317	0.13109	0.0444412	0.174561	0.122546	0.0103191	0.0423718	0.281422	0.851594	2.82461	5	1.902443
495000	-5.162024	-40.72765	35.56562	10	0.7459515	0.133841	0.0418131	0.0218647	0.0585417	0.245769	0.0502917	0.00690329	0.00111526	0.207578	0.0675473	0.0871919	0.0672595	0.00243564	0.0656495	0.110555	0.231197	0.0758462	0.0399958	0.116666	0.0840183	0.384428	0.940775	2.59078	5	1.632063
496000	-36.07075	-49.78752	13.71677	2	0.7599193	0.0757246	0.0071792	0.307048	0.0289516	0.12983	0.143021	0.120598	0.251486	0.00561043	0.175236	0.070032	0.140902	0.030402	0.00447713	0.145794	0.0525096	0.043779	0.250597	0.388569	0.0870063	0.390482	0.945199	2.57731	4	2.371745
497000	-8.503934	-45.01208	36.50815	10	0.3862163	0.110941	0.0918582	0.0233114	0.0248407	0.010594	0.121336	0.00337844	0.0143794	0.0491985	0.0449823	0.0965311	0.0272251	0.0139062	0.0205714	0.022683	0.00145328	0.0397692	0.056951	0.211399	0.0147771	0.171387	0.715923	3.09791	5	0.9853099
498000	-20.9349	-41.68011	20.74522	2	1.85477	0.182324	0.00349153	0.0357696	0.0536214	0.0147037	0.0427533	0.214862	0.000681709	0.0407716	0.0197646	0.0900195	0.0997202	0.104324	0.266271	0.0924759	0.181525	0.118629	0.166605	0.0373126	0.2753	0.638625	1.06589	2.02018	4	1.765626
499000	-12.66582	-41.17274	28.50692	10	0.1878507	0.00881074	0.00559949	0.0766255	0.00754629	0.00537186	0.0237424	0.0274646	0.0234502	0.0920086	0.324751	0.111225	0.0692775	0.39424	0.106903	0.0321764	0.0511274	0.648306	0.0265391	0.0741741	0.000339847	0.0270737	0.351213	3.62137	5	2.109339
500000	-28.20003	-43.05666	14.85662	1	1.53361	0.0635693	0.063681	0.0348026	0.032623	0.00554913	0.0955779	0.0185776	0.183783	0.104018	0.0208422	0.062057	0.234163	0.0225126	0.100564	0.470167	0.305885	0.173084	0.0229392	0.0722935	0.230468	0.594057	1.05234	2.12314	3	2.086689
501000	-30.7292	-49.8106	19.08139	2	2.642842	0.020707	0.132008	0.00717537	0.00659358	0.103319	0.0932578	0.0384256	0.134452	0.0269032	0.150433	0.129872	0.175908	0.0339431	0.0466762	0.41224	0.112246	0.147669	0.113257	0.0844638	0.359594	0.709616	1.08008	1.85071	4	1.969549
502000	-20.0592	-43.24687	23.18767	10	1.892612	0.0850467	0.00375135	0.0396465	0.0754111	0.0272035	0.165912	0.0518869	0.0269885	0.276287	0.151856	0.0191227	0.325422	0.274459	0.170332	0.0762764	0.249684	0.102619	0.0173872	0.0892837	0.28011	0.643086	1.06705	2.00975	5	2.228575
503000	-14.94859	-45.1685	30.21991	10	1.071847	0.0275505	0.228661	0.0880787	0.0456952	0.0080842	0.0170571	0.282494	0.0315103	0.0427259	0.0767798	0.0893279	0.0186542	0.155208	0.287071	0.0466942	0.0073295	0.066524	0.0529375	0.298848	0.151062	0.497331	1.01095	2.34065	5	1.871231
504000	-15.86554	-43.38609	27.52055	10	0.4185554	0.0987317	0.0751634	0.0228031	0.102037	0.205864	0.0914447	0.0605303	0.015751	0.0608071	0.0237302	0.0445761	0.174471	0.399515	0.00723216	0.253312	0.0426922	0.0244116	0.0179019	0.184318	0.0194798	0.195476	0.750603	3.03444	5	1.905293
505000	-6.739063	-43.37917	36.64011	10	0.7529768	0.0794247	0.028003	0.0111523	0.00699116	0.0682156	0.0709965	0.0508468	0.119573	0.0183041	0.0773822	0.00424069	0.0348332	0.0310462	0.0924597	0.00109658	0.128847	0.171865	0.0540284	0.215989	0.0855214	0.38749	0.943022	2.58397	5	1.265296
506000	-25.99843	-47.38135	21.38291	2	0.7903988	0.0633171	0.0511955	0.00753714	0.00972709	0.0996418	0.0603157	0.067334	0.00934361	0.12252	0.028392	0.254024	0.0408978	0.0948086	0.0835856	0.00844729	0.014201	0.0186346	0.333392	0.159777	0.0935141	0.40324	0.954259	2.54899	4	1.527091
507000	-12.14042	-45.20281	33.06239	10	1.585954	0.063757	0.102741	0.00712603	0.0430448	0.0641179	0.0319066	0.118158	0.055432	0.0232928	0.118194	0.0965305	0.0396567	0.188454	0.216452	0.0281237	0.0881638	0.337261	0.0215097	0.200487	0.2383	0.602265	1.05509	2.10434	5	1.844407
508000	-19.9099	-39.48726	19.57737	10	1.015892	0.0437289	0.00550717	0.0477235	0.329324	0.00129596	0.0490149	0.0335304	0.0147925	0.206538	0.0157069	0.121903	0.056824	0.129197	0.40532	0.0210865	0.230814	0.67272	0.250728	0.0276484	0.140114	0.481477	1.00258	2.37582	5	2.663404
509000	-17.94003	-43.0403	25.10027	10	0.4291596	0.26973	0.200625	0.13165	0.165992	0.00295206	0.0518905	0.0140352	0.101216	0.0247056	0.0281012	0.159637	0.00468995	0.097356	0.0320927	0.0698376	0.11731	0.231046	0.156169	0.561337	0.0211361	0.203183	0.761	3.01468	5	2.420372
510000	-33.60601	-51.41692	17.81091	1	0.4037161	0.0580494	0.0191191	0.0941387	0.03822	0.151959	0.296314	0.00486256	0.0412549	0.27227	0.205872	0.072914	0.000233578	0.0772712	0.097785	0.160249	0.00659228	0.0152188	0.206236	0.0856905	0.0172541	0.184527	0.735271	3.06295	3	1.90425
511000	-11.76261	-44.63689	32.87428	10	0.483421	0.0514576	0.073094	0.0486615	0.245989	0.00817096	0.0405253	0.0377421	0.0630747	0.358134	0.0495943	0.0154608	0.0612354	0.349127	0.0228379	0.0984817	0.0554767	0.214058	0.00974051	0.178018	0.0303576	0.240955	0.80782	2.92087	5	1.980878
512000	-11.08946	-43.85565	32.76619	10	0.4509783	0.109778	0.0284402	0.0287605	0.158459	0.0699268	0.0614412	0.103783	0.0728306	0.00272719	0.214758	0.27544	0.0167039	0.0322266	0.218869	0.0150153	0.0789515	0.139757	0.045107	0.0332248	0.0247029	0.218714	0.78104	2.97554	5	1.7062
513000	-15.3479	-46.19683	30.84893	10	0.9218659	0.157724	0.0929345	0.0794652	0.329738	0.012945	0.370594	0.0391801	0.031716	0.0537203	0.050859	0.0202581	0.142134	0.0138832	0.0250419	0.132575	0.16113	0.0311471	0.108836	0.128564	0.121112	0.451938	0.985743	2.44121	5	1.982445
514000	-16.60554	-44.65665	28.05112	10	1.493501	0.0823251	0.00614633	0.0235352	0.142518	0.248336	0.245493	0.0834842	0.0167356	0.0239267	0.0134723	0.0124114	0.0401661	0.0905156	0.16829	0.266679	0.075829	0.143844	0.00421439	0.267875	0.224317	0.587471	1.05004	2.13817	5	1.955797
515000	-1.140825	-39.65219	38.51137	10	2.12004	0.0588317	0.0377317	0.104099	0.0622412	0.0166824	0.0274987	0.0111573	0.00541109	0.0180137	0.0435524	0.00291916	0.00522233	0.0281206	0.036183	0.0866049	0.0280668	0.00323926	0.115365	0.105936	0.307195	0.6672	1.07272	1.95288	5	0.7968773
516000	-28.99506	-45.31783	16.32277	1	0.2449801	0.00181351	0.0514195	0.0942436	0.0946561	0.0637829	0.075431	0.105116	0.151859	0.136045	0.0593708	0.133811	0.00833087	0.130361	0.00534487	0.00536286	0.486183	0.164069	0.262618	0.0391186	0.001886	0.0630894	0.490779	3.44425	3	2.068937
517000	-9.661638	-36.95676	27.29512	10	2.603279	0.0302634	0.0548795	0.0339478	0.213779	0.0911176	0.000205995	0.0121744	0.00248075	0.0546476	0.0704991	0.0146473	0.148884	0.130494	0.0387112	0.203985	0.29324	0.0824524	0.102055	0.022716	0.356035	0.706892	1.07971	1.85736	5	1.601182
518000	-2.980101	-42.42609	39.44599	10	0.313565	0.173071	0.00899405	0.0312826	0.0322321	0.0610871	0.0710486	0.00951737	0.0216403	0.105145	0.0460509	0.0119183	0.0714686	0.016392	0.154466	0.0868505	0.113904	0.0164105	0.0600808	0.0511929	0.00646002	0.115081	0.617896	3.26056	5	1.142753
519000	-23.043	-46.29469	23.2517	2	0.5800685	0.040792	0.0609483	0.296121	0.0430306	0.188821	0.0217985	0.0389482	0.0128718	0.00353589	0.0350296	0.0182634	0.148171	0.3524	0.053522	0.0191275	0.0511126	0.0898876	0.119858	0.068525	0.0490249	0.30101	0.870799	2.77917	4	1.662765
520000	-27.25102	-47.98909	20.73807	1	0.6493236	0.311021	0.000759929	0.0129208	0.00677023	0.00937214	0.155184	0.0511334	0.128931	0.0980227	0.134962	0.0389145	0.0630993	0.331966	0.0320008	0.0125073	0.0226623	0.106431	0.0154945	0.0548207	0.0634148	0.338605	0.904538	2.69344	3	1.586973
521000	-17.16755	-41.79089	24.62335	2	0.3044997	0.0619715	0.00801111	0.00588717	0.0997531	0.0810988	0.00261794	0.0786201	0.0469839	0.166587	0.0373271	0.0359356	0.0875329	0.0108317	0.0156309	0.0789935	0.293862	0.129489	0.0792363	0.0643069	0.00566741	0.108	0.603283	3.28305	4	1.384676
522000	-7.126309	-41.88732	34.76101	10	2.059002	0.0626114	0.0141452	0.0164318	0.0562669	0.112556	0.0677305	0.0012412	0.0731941	0.0203742	0.0140474	0.238801	0.0223171	0.0768863	0.0755698	0.14524	0.0365329	0.0195224	0.0416479	0.232375	0.300218	0.661145	1.0714	1.96724	5	1.327491
