Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
25000	-136.5392	-172.1402	35.601	10	0.8157485	0.0173908	0.00290673	0.0506483	0.0445574	0.0107666	0.0820435	0.00454663	0.0557694	0.104232	0.0305105	0.0659284	0.0181051	0.0669002	0.0609368	0.172968	0.044787	0.0743069	0.0771853	0.226151	0.122968	0.135207	0.0455849	0.175855	0.185586	0.199741	0.0989052	0.413398	0.961225	2.52647	5	2.075582
26000	-159.4381	-178.7805	19.34237	10	4.761138	0.086582	0.0597756	0.113702	0.0248434	0.0332243	0.0811737	0.0974486	0.0155972	0.0439841	0.0233511	0.0387658	0.0599983	0.0620847	0.0049705	0.0173891	0.212329	0.585997	0.225178	0.0930021	0.0959439	0.0575143	0.0261317	0.0683231	0.515481	0.196343	0.491844	0.798003	1.08369	1.62646	5	2.839135
27000	-155.2463	-175.9054	20.65905	10	1.862516	0.0128251	0.0180811	0.00494478	0.0428576	0.12556	0.0949535	0.0227238	0.118211	0.0124027	0.279209	0.0656981	0.0166905	0.0675964	0.0738674	0.304344	0.225431	0.63622	0.126835	0.0813839	0.0110645	0.182454	0.285585	0.0479951	0.232651	0.0828282	0.276292	0.639549	1.06614	2.01802	5	3.172412
28000	-162.4571	-186.1075	23.65041	10	1.285577	0.127635	0.0146026	0.00695961	0.0295622	0.145022	0.024123	0.232517	0.0785842	0.0646449	0.0871963	0.138202	0.0466882	0.0397976	0.0215514	0.19431	0.0624137	0.227845	0.0269609	0.0563889	0.125382	0.530124	0.18618	0.195086	0.0683992	0.239204	0.19022	0.548484	1.03489	2.22641	5	2.96938
29000	-161.1386	-181.9167	20.77817	2	4.006216	0.00346859	0.0224291	0.0101945	0.000216424	0.0626707	0.132049	0.106845	0.0552725	0.0360879	0.0288751	0.0604052	0.0178482	0.078517	0.0236839	0.271643	0.0933278	0.311551	0.056194	0.018919	0.128498	0.136072	0.00111356	0.05383	0.422865	0.0044679	0.454703	0.775424	1.0844	1.68547	4	2.137044
30000	-151.5974	-176.7794	25.18196	10	0.4660874	0.00815259	0.0398336	0.0208832	0.00243534	0.0959867	0.0237722	0.0762861	0.0545463	0.0420254	0.200668	0.116028	0.0185467	0.072558	0.0445621	0.0492642	0.104304	0.22323	0.145364	0.0689443	0.125459	0.394304	0.240895	0.00133935	0.0168722	0.116962	0.0272878	0.229201	0.793933	2.94958	5	2.303221
31000	-145.0471	-178.9492	33.90206	10	0.8410943	0.00442602	0.0135597	0.0351093	0.0161776	0.0771337	0.0373035	0.0392705	0.033215	0.116052	0.0896672	0.000635849	0.0423271	0.134001	0.114842	0.188805	0.105985	0.310521	0.139297	0.255981	0.136554	0.0561409	0.119741	0.0575974	0.220439	0.090106	0.104268	0.423167	0.967722	2.50484	5	2.434887
32000	-146.7497	-171.523	24.77327	10	2.124131	0.00270201	0.000635615	0.00645273	0.0405891	0.0599243	0.160261	0.0153029	0.00337605	0.213946	0.186562	0.0550487	0.0102251	0.089882	0.000825835	0.147851	0.07018	0.00671997	0.292761	0.291514	0.478246	0.258904	0.292754	0.0873958	0.0386247	0.224335	0.307655	0.667596	1.07281	1.95194	5	3.035019
33000	-150.1244	-174.0832	23.95882	10	3.878128	0.159115	0.0514958	0.0786388	0.0284338	0.0455618	0.147895	0.0536395	0.0275919	0.187884	0.102655	0.00881579	0.0217351	0.0711256	0.0204994	0.23711	0.0384779	0.0622085	0.0103311	0.26837	0.016005	0.305554	0.250436	0.25298	0.113245	0.136276	0.447539	0.770886	1.0844	1.69717	5	2.696079
34000	-147.874	-176.7462	28.8722	10	0.3554685	0.106357	0.0186307	0.0672356	0.0228389	0.0209968	0.0942817	0.106353	0.0234071	0.0223593	0.00361962	0.0494527	0.0242804	0.0616678	0.0875634	0.256029	0.0175896	0.207212	0.167264	0.0487581	0.154254	0.167309	0.141006	0.243411	0.169354	0.0164433	0.0108487	0.147801	0.67822	3.16313	5	2.297673
35000	-152.0011	-173.5545	21.55347	10	2.023622	0.121462	0.0175445	0.0768963	0.0655459	0.00483771	0.0541984	0.120775	0.0667385	0.0738165	0.203961	0.0385113	0.018202	0.145458	0.0302661	0.403271	0.232555	0.187731	0.00188629	0.0452974	0.337055	0.0895082	0.235211	0.0704978	0.167786	0.0213024	0.296078	0.657502	1.07057	1.97585	5	2.830312
36000	-147.1116	-177.0646	29.95303	10	1.633501	0.0316857	0.00243208	0.00855299	0.0258986	0.137303	0.052675	0.140495	0.0215947	0.107009	0.0456678	0.0397646	0.0907051	0.0563601	0.0355717	0.170114	0.0577654	0.07462	0.0905662	0.211252	0.0463909	0.0721567	0.206967	0.105826	0.323467	0.2906	0.245228	0.609368	1.05739	2.08802	5	2.44544
