Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
15000	-330.1172	-377.278	47.16081	10	0.5664226	0.00347208	0.0784958	0.000570808	0.0713772	0.061681	0.093352	0.186149	0.0097551	0.034053	0.0116802	0.188001	0.0274122	0.0168846	0.0607555	0.340127	0.0436399	0.175132	0.116202	0.085549	0.435265	0.0977311	0.372496	0.470442	0.206526	0.0342808	0.0462651	0.293084	0.863172	2.79748	5	3.22103
16000	-341.252	-381.3556	40.10359	10	1.077623	0.085117	0.0461171	0.15488	0.000335241	0.0311515	0.0163741	0.0636798	0.0529464	0.026634	0.0888482	0.375959	0.0999346	0.0076361	0.220216	0.216797	0.0364089	0.244855	0.363448	0.136592	0.44499	0.166378	0.0917251	0.197981	0.00837134	0.232637	0.152177	0.498901	1.01176	2.33716	5	3.410012
17000	-332.9813	-372.16	39.17868	10	0.4127777	0.154416	0.0955097	0.000892415	0.0673423	0.0889672	3.2675e-05	0.267958	0.0442089	0.0337326	0.213963	0.0671088	0.0393085	0.0121006	0.210436	0.204514	0.274037	0.31599	0.557564	0.0257717	0.459416	0.00826428	0.210606	0.136131	0.0458142	0.274668	0.0186002	0.191235	0.744745	3.04542	5	3.808753
18000	-332.8542	-380.5567	47.7025	10	0.490157	0.0265147	0.0178679	0.0558431	0.0411068	0.104705	0.042859	0.15239	0.0378683	0.0325599	0.068782	0.237731	0.015392	0.0581283	0.00557931	0.577737	0.163568	0.107451	0.536945	0.0807924	0.0603839	0.0464687	0.273321	0.0553278	0.124795	0.416048	0.0315782	0.245442	0.812972	2.91001	5	3.340166
19000	-316.0531	-376.1788	60.12565	10	0.185363	0.0159713	0.0420873	0.0222574	0.106631	0.0761844	0.00814066	0.011207	0.0871907	0.00723784	0.0702106	0.0630614	0.00310633	0.00259588	0.121471	0.0596484	0.114597	0.0598872	0.167491	0.0939369	0.0232479	0.0293962	0.0460546	0.100787	0.403255	0.143186	0.000307908	0.0257811	0.344392	3.62952	5	1.87884
20000	-327.5194	-375.5003	47.98093	10	0.6353296	0.0635279	0.0531618	0.0508689	0.0119559	0.0257195	0.0117419	0.021956	0.0881056	0.0613521	0.0338733	0.110404	0.11106	0.0691329	0.105898	0.0537286	0.272154	0.19425	0.386931	0.011911	0.19334	0.168003	0.152816	0.159659	0.20806	0.244619	0.060467	0.33135	0.898326	2.70986	5	2.864231
21000	-340.7293	-379.6176	38.88828	10	0.2377322	0.00813955	0.154284	0.288401	0.0325829	0.0277502	0.0470982	0.203014	0.085918	0.0224463	0.0451653	0.00242814	0.233784	0.00305685	0.0426468	0.497596	0.0323456	0.0926548	0.202999	0.330637	0.117749	0.554915	0.010341	0.0478334	0.126662	0.240023	0.00158847	0.0579847	0.474891	3.46554	5	3.45047
22000	-321.9464	-378.5928	56.64645	10	0.3978049	0.0118414	0.0298367	0.101005	0.00764108	0.0158459	0.0236753	0.0776543	0.0425652	0.040923	0.0431361	0.0406064	0.0273676	0.0403084	0.0846124	0.35537	0.162837	0.0335201	0.221575	0.0891249	0.150495	0.116237	0.185994	0.0312217	0.110663	0.035979	0.016399	0.180114	0.728894	3.07459	5	2.080034
23000	-325.1756	-373.4976	48.32196	10	0.1799235	0.0437843	0.123037	0.00219357	0.0219297	0.0718776	0.0274636	0.372135	0.0074437	0.0260212	0.0515062	0.0188872	0.0526177	0.0448979	0.0415457	0.516716	0.159082	0.104112	0.0769489	0.10258	0.0403575	0.0568181	0.460878	0.14268	0.396892	0.106622	0.000245787	0.0230551	0.329274	3.64743	5	3.069025
24000	-322.8275	-375.5226	52.69518	10	0.3383869	0.157	0.129163	0.132278	0.131991	0.0413432	0.0259176	0.0405006	0.0458042	0.000878664	0.0145679	0.0253204	0.134705	0.0170146	0.103078	0.0175995	0.324081	0.204506	0.149598	0.00136985	0.0386796	0.0578887	0.275518	0.110031	0.392629	0.305888	0.00891905	0.134503	0.65498	3.2016	5	2.877351
25000	-331.3041	-379.987	48.68293	10	0.5210171	0.0395503	0.0546123	0.105195	0.128812	0.0726919	0.0382069	0.0362633	0.0131195	0.105922	0.0116827	0.0538753	0.153339	0.0181899	0.123972	0.0540689	0.018332	0.0990593	0.560922	0.1781	0.221367	0.0827493	0.03588	0.221463	0.10375	0.151918	0.0373462	0.265415	0.834978	2.86226	5	2.683041
26000	-325.911	-377.5754	51.66439	10	0.3375902	0.145824	0.00391154	0.0795001	0.0720697	0.050829	0.00690038	0.00125771	0.0442043	0.0349865	0.183073	0.0654521	0.10951	0.00289958	0.133757	0.0478337	0.198214	0.0828539	0.362176	0.09253	0.136244	0.211546	0.113901	0.16831	0.199197	0.131746	0.00883368	0.13388	0.653853	3.20343	5	2.678726
27000	-329.9731	-373.9852	44.01204	10	0.4736069	0.0546014	0.0245979	0.00551209	0.179177	0.0367001	0.00603213	0.178433	0.0467607	0.0525177	0.0446092	0.139005	0.0957177	0.0374272	0.0776968	0.0348076	0.590701	0.157196	0.170543	0.254449	0.059983	0.365915	0.28258	0.0306672	0.242473	0.0546752	0.0286065	0.234337	0.800072	2.93699	5	3.222779
28000	-323.0027	-375.2727	52.26998	10	0.1771948	0.126862	0.00239138	0.0611654	0.0430675	0.0304427	0.0012625	0.0274209	0.0486597	0.000184144	0.137987	0.0991236	0.103548	0.011145	0.117923	0.0662993	0.00477776	0.0148073	0.248806	0.0392627	0.269906	0.248317	0.0349503	0.352676	0.0935669	0.151195	0.000218372	0.021741	0.321588	3.65645	5	2.335746
29000	-337.8281	-379.7198	41.89176	10	1.566004	0.064618	0.0776346	0.195858	0.0830603	0.0229475	0.0193108	0.255063	0.107963	0.0484284	0.00275951	0.171961	0.02129	0.0617282	0.103812	0.304564	0.372174	0.0252204	0.0140817	0.302289	0.335063	0.0848502	0.122087	0.114195	0.389606	0.141093	0.235341	0.599186	1.05407	2.1114	5	3.441657
30000	-323.5922	-376.8914	53.29922	10	0.3752583	0.0578939	0.0432033	0.0309403	0.0959351	0.0164582	0.0111508	0.0761251	0.0596771	0.0251932	0.0633608	0.273084	0.0659217	0.00522471	0.123945	0.0145477	0.229866	0.191026	0.439878	0.00476347	0.216033	0.0549368	0.129078	0.100123	0.278931	0.0693873	0.0133128	0.163046	0.703056	3.12058	5	2.676683
31000	-316.7351	-375.6416	58.90647	10	0.1626955	0.10663	0.0032818	0.00126426	0.0353715	0.0221448	0.0101261	0.0641774	0.0110178	0.133279	0.0465287	0.298194	0.00613517	0.000879389	0.0529847	0.0401188	0.0717676	0.109703	0.125916	0.151494	0.024398	0.352242	0.000823659	0.0763039	0.244303	0.0585456	0.000108969	0.0153929	0.279701	3.7048	5	2.047631
32000	-336.1978	-381.3681	45.17029	10	0.6931828	0.0549784	0.170853	0.0226282	0.0309287	0.158041	0.129541	0.0455145	0.0196354	0.0443194	0.0202463	0.0907104	0.084682	0.0618177	0.0913836	0.0993774	0.0275803	0.2047	0.144224	0.291528	0.495995	0.11492	0.0555354	0.123895	0.365386	0.167505	0.0727327	0.360296	0.922316	2.64466	5	3.115926
33000	-327.8571	-378.9573	51.10025	10	0.7846849	0.0804214	0.0156018	0.000564357	0.0424339	0.0516333	0.0508716	0.048457	0.00742961	0.0506227	0.00290116	0.178598	0.0321708	0.0393668	0.103814	0.0287081	0.175961	0.19849	0.0478165	0.179738	0.034626	0.18637	0.315446	0.267841	0.0603224	0.00922734	0.0922959	0.400894	0.952619	2.55419	5	2.209433
34000	-328.0129	-375.6479	47.63504	10	0.3019295	0.0531815	0.0284977	0.0450974	0.043052	0.0145477	0.0354256	0.18282	0.0540658	0.0305575	0.0657027	0.0199303	0.218526	0.110853	0.0216906	0.193637	0.219933	0.0987492	0.249412	0.00323357	0.21513	0.204901	0.0129244	0.511676	0.134647	0.00927372	0.00545313	0.105997	0.599029	3.28952	5	2.777465
35000	-333.9842	-377.3687	43.38447	10	0.7258588	0.168988	0.10048	0.0668835	0.131311	0.0529986	0.0196057	0.158802	0.161023	0.0346281	0.000192206	0.0559252	0.0254484	0.00532458	0.132571	0.179691	0.103228	0.0977962	0.245447	0.489152	0.216869	0.0742637	0.127068	0.203556	0.0447585	0.305052	0.079718	0.37548	0.934086	2.61072	5	3.201063
36000	-330.9768	-377.2353	46.25851	10	0.5471637	0.167672	0.0166473	0.0641281	0.0234997	0.0450576	0.0122567	0.000721765	0.0221745	0.0109561	0.087224	0.22104	0.0439878	0.0603422	0.146732	0.130165	0.0631907	0.230174	0.119135	0.326411	0.237656	0.311765	0.217033	0.120831	0.0749393	0.218056	0.042428	0.281595	0.851769	2.82421	5	2.971795
