Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
36000	-143.7477	-201.1091	57.3614	10	1.641428	0.139511	0.0663144	0.0307808	0.0804905	0.0655454	0.363754	0.181625	0.0305153	0.023339	0.0868342	0.0503278	0.0148216	0.0346475	0.0455172	0.0192865	0.017348	0.0968014	0.0702882	0.130162	0.0102786	2.20676e-05	0.0785632	0.0842453	0.175776	0.236234	0.302619	0.18831	0.00738498	0.10101	0.00715592	0.0891497	0.0343496	0.00698054	0.246367	0.610521	1.05775	2.08536	5	2.869989
37000	-153.6333	-201.3188	47.68554	10	1.692163	0.14835	0.105894	0.0928016	0.0435392	0.130704	0.0615403	0.128208	0.0349518	0.147207	0.0827971	0.0556358	0.0315635	0.0373563	0.0203391	0.0573161	0.123658	0.0251549	0.0654699	0.14347	0.0506298	0.119413	0.0367239	0.0669362	0.0272018	0.0899577	0.072639	0.0817561	0.258083	0.17839	0.0415468	0.00731679	0.166742	0.120777	0.25354	0.617702	1.05996	2.06879	5	2.854068
38000	-135.9486	-192.5192	56.57059	10	1.418421	0.0790247	0.0141743	0.00722925	0.0180673	0.0272729	0.410743	0.0132148	0.036251	0.0977037	0.01116	0.0715447	0.0503075	0.017063	0.00168478	0.018337	0.0370708	0.0086085	0.0311038	0.0910692	0.126616	0.0188076	0.0156807	0.278816	0.00467127	0.0530739	0.0938078	0.0503555	0.0407655	0.209162	0.00287456	0.0974639	0.315543	0.0645364	0.212441	0.574389	1.04525	2.16792	5	2.413805
39000	-151.7605	-207.2588	55.4983	10	1.091221	0.134165	0.00654661	0.0115898	0.0165833	0.0796475	0.400186	0.184337	0.0660524	0.166287	0.00504378	0.0111598	0.0607627	0.0599984	0.0848034	0.000403335	0.0287804	0.104036	0.143726	0.121199	0.0126848	0.0546944	0.0192443	0.136667	0.0384537	0.0325872	0.124113	0.158233	0.0307137	0.211804	0.159832	0.0054866	0.16317	0.0643403	0.154787	0.502552	1.01361	2.32905	5	2.897331
40000	-165.6788	-195.8176	30.13874	2	1.182804	0.3858	0.0139637	0.0904866	0.00404552	0.0575153	0.103382	0.111255	0.312588	0.138715	0.00882706	0.00406675	0.0132728	0.0230324	0.0574987	0.00515742	0.00289405	0.01485	0.0458696	0.00345412	0.0576067	0.00773295	0.0512668	0.0231796	0.0721437	0.0634725	0.0484344	0.383298	0.227271	0.171915	0.0473142	0.28233	0.267784	0.215693	0.171923	0.525558	1.02473	2.27779	4	3.316116
41000	-167.0774	-207.7582	40.68081	2	1.076504	0.197625	0.0364155	0.0321847	0.000144073	0.0532616	0.320849	0.0253202	0.0613895	0.0479561	0.0295495	0.0212797	0.00182422	0.0117743	0.0438962	0.0502062	0.0582202	0.0357896	0.0399962	0.09684	0.0379964	0.123632	0.0160694	0.0583176	0.0387639	0.0992636	0.0901913	0.0410068	0.0491874	0.147327	0.0931204	0.00502961	0.000712807	0.207782	0.151961	0.498598	1.0116	2.33784	4	2.172923
42000	-143.4466	-198.3654	54.91878	10	1.829235	0.026367	0.17365	0.231378	0.0348232	0.0506422	0.234924	0.0118671	0.205788	0.0454458	0.101873	0.0090386	0.0216441	0.0764254	0.00780518	0.00604586	0.0303994	0.0283905	0.0848648	0.0735192	0.0249846	0.0124398	0.132482	0.263612	0.135531	0.00680219	0.015491	0.113159	0.0435442	0.229831	0.160188	0.0715404	0.104397	0.169829	0.272002	0.635533	1.06506	2.0274	5	2.938723
43000	-138.1189	-193.7647	55.64571	10	1.46459	0.179846	0.0122468	0.04261	0.116363	0.0179061	0.568306	0.160263	0.0405145	0.11255	0.0163531	0.00615534	0.00776899	0.00781546	0.010107	0.162081	0.209671	0.0284376	0.0443163	0.137711	0.0776595	0.0290904	0.281682	0.0150641	0.164772	0.0667794	0.0664766	0.23311	0.0542801	0.0105767	0.175308	0.0703478	0.0109117	0.0902761	0.2198	0.582554	1.04827	2.14937	5	3.227357
44000	-140.5653	-199.1955	58.6302	10	0.3421499	0.0542685	0.00892947	0.00408448	0.104943	0.0776719	0.234445	0.0978177	0.0381542	0.0563754	0.0121945	0.022397	0.0146966	0.0582354	0.00359836	0.0267942	0.123637	0.0656567	0.00354789	0.0184144	0.0366766	0.0545504	0.18332	0.0300561	0.186572	0.002709	0.0445806	0.07847	0.278457	0.269958	0.0811939	0.0366948	0.0294152	0.0320978	0.00932791	0.13744	0.660252	3.19298	5	2.370612
45000	-178.1274	-203.176	25.04855	1	1.675021	0.0999483	0.0917271	0.00742218	0.0137819	0.114158	0.111318	0.0248007	0.0731521	0.315559	0.000355478	0.0909574	0.00736775	0.103778	0.0128044	0.114526	0.13776	0.202465	0.0424462	0.075994	0.100252	0.343236	0.236414	0.0630123	0.193188	0.141638	0.10023	0.0580399	0.0467033	0.0263578	0.0718133	0.172281	0.104188	0.00901526	0.251138	0.615314	1.05924	2.07431	3	3.306692
