Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
21000	-202.5754	-227.0314	24.45601	1	0.9931093	0.0553435	0.0262196	0.0377323	0.00134713	0.0232644	0.0874613	0.125254	0.107347	0.134234	0.00878431	0.00642726	0.000259085	0.0971086	0.0227927	0.0284074	0.0553926	0.0108434	0.0247966	0.0311846	0.0224829	0.0879191	0.0417256	0.115177	0.529317	0.149626	0.0755949	0.0179717	0.00610272	0.173948	0.0612462	0.00323073	0.0379112	0.0139991	0.135577	0.474671	0.998849	2.3909	3	2.220452
22000	-208.1515	-233.1699	25.01838	2	2.676073	0.0641183	0.0120192	0.08251	0.085478	0.100251	0.028199	0.148007	0.000663406	0.0114891	0.0449484	0.0172718	0.038107	0.0991648	0.0586845	0.0249289	0.131198	0.00120555	0.0102342	0.0471638	0.0181355	0.0990142	0.0697462	0.170388	0.00490064	0.34419	0.169305	0.0740963	0.00073953	0.110709	0.192509	0.0944593	0.0575613	0.013628	0.362539	0.711854	1.08037	1.84524	4	2.425023
23000	-189.4626	-222.9486	33.48598	10	2.809832	0.0583925	0.017732	0.0616925	0.00718406	0.0603241	0.0765351	0.187016	0.0745968	0.0469223	0.00979139	0.0054838	0.00651001	0.172745	0.070725	0.00289415	0.154028	0.0184043	0.166784	0.0428052	0.0217878	0.105504	0.0751153	0.0391598	0.0216847	0.392542	0.0847179	0.0561846	0.0479871	0.0318659	0.0101277	0.128632	0.169857	0.0298262	0.373993	0.720424	1.0814	1.82418	5	2.455557
24000	-213.6552	-231.1322	17.477	2	0.8719009	0.0816754	0.0163229	0.00336817	0.0713032	0.0614315	0.052601	0.155886	0.0559735	0.0312108	0.0288671	0.0325353	0.0806655	0.00849562	0.040017	0.046529	0.0680523	0.0329751	0.150244	0.0871798	0.122734	0.284444	0.18195	0.0985399	0.0570317	0.423331	0.011446	0.0391917	0.0733689	0.315412	0.00973793	0.0164791	0.237225	0.348456	0.110741	0.434548	0.975046	2.47966	4	3.32468
25000	-204.4183	-226.0267	21.60839	1	1.191367	0.150062	0.0263268	0.0784475	0.0320512	0.0111614	0.0675398	0.187539	0.00670693	0.023484	0.0759428	0.00329822	0.0271834	0.101363	0.0671106	0.0210455	0.0450788	0.0163935	0.00424038	0.133027	0.0273	0.115644	0.307414	0.12887	0.0830452	0.100639	0.0159971	0.0307853	0.351092	0.0045777	0.0388203	0.0237108	0.0778392	0.101649	0.173485	0.527578	1.02567	2.27327	3	2.485388
26000	-203.1473	-227.3315	24.18424	2	1.135001	0.0534093	0.00833481	0.118959	0.0164602	0.0576985	0.0982276	0.0663609	0.00551044	0.114174	0.0528232	0.00648851	0.0306645	0.0814101	0.0603914	0.015662	0.125372	0.0146128	0.151055	0.0616066	0.0174024	0.0655913	0.0705497	0.125697	0.000308682	0.122143	0.0067605	0.579086	0.0309799	0.0897932	0.0418442	0.0663535	0.0481108	0.00603446	0.163076	0.513881	1.01921	2.30384	4	2.409876
27000	-186.6388	-226.6285	39.9897	10	2.607682	0.0620733	0.000273061	0.087043	0.00139459	0.0259275	0.08682	0.106665	0.0246363	0.0808238	0.0270746	0.014397	0.0157789	0.0688094	0.0253979	0.0108088	0.0146446	0.0122262	0.0421657	0.096096	0.22364	0.0596136	0.431618	0.0030807	0.0111433	0.00492951	0.00322753	0.00256466	0.0437122	0.0471972	0.00943739	0.0826777	0.121496	0.105512	0.356434	0.707199	1.07975	1.85662	5	1.952905
28000	-189.7389	-217.1215	27.38263	2	2.393735	0.0932922	0.00613662	0.111928	0.0621202	0.00929485	0.112672	0.0392781	0.0520913	0.0059756	0.0505328	0.022534	0.00872169	0.0760449	0.0811875	0.00520952	0.0966471	0.00141903	0.0400561	0.0343811	0.0410821	0.0429242	0.38506	0.0728455	0.0720823	0.144082	0.00128524	0.0930862	0.00410873	0.0407224	0.0227137	0.0563276	0.0813289	0.241375	0.336145	0.691266	1.07731	1.89528	4	2.208546
29000	-207.2599	-237.372	30.11207	10	1.985397	0.099498	0.0840332	0.136726	0.0883407	0.0389781	0.0716105	0.088993	0.1361	0.104402	0.174494	0.0382968	0.00831541	0.00633661	0.005577	0.0428789	0.262243	0.000669055	0.102737	0.108508	0.00854737	0.310268	0.131133	0.0686758	0.128734	0.0921285	0.0176904	0.0279499	0.0132004	0.0090511	0.013087	0.302919	0.0520999	0.0523211	0.291525	0.653452	1.06962	1.9854	5	2.826541
30000	-198.4244	-230.815	32.39061	10	1.613348	0.0989332	0.0150042	0.0648842	0.000982132	0.0822004	0.0437816	0.205824	0.049723	0.00376593	0.0211834	0.0406576	0.0100713	0.0373088	0.00260604	0.012227	0.126704	0.0305729	0.0303648	0.0258205	0.0185043	0.0147557	0.0845609	0.04868	0.0427137	0.316249	0.0282523	0.0815303	0.0573475	0.100884	0.0676656	0.178933	0.266347	0.0413048	0.242313	0.606397	1.05644	2.09485	5	2.250344
