Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
48000	-204.4725	-250.5827	46.11018	10	0.02016959	0.296674	0.233972	0.0530549	0.0461071	0.00586514	0.000785598	0.268295	0.30373	0.00378854	0.0797835	0.0520356	0.0752219	0.136847	0.0703297	0.391169	0.072502	0.0169105	7.90486e-31	1.33005e-15	1.07273e-06	4	5	2.107071
49000	-200.1057	-256.2091	56.10346	10	0.05065063	0.0616744	0.466525	0.0276679	0.0430721	0.000100757	0.0226687	0.20597	0.106524	0.0292084	0.0380222	0.0022669	0.0546545	0.0100615	0.00846232	0.0245702	0.479966	0.0242094	7.2276e-13	1.26849e-06	0.00570547	3.99429	5	1.605624
50000	-203.9227	-254.7404	50.81773	10	0.02652487	0.602232	0.230672	0.041983	0.0410248	0.0718254	0.00534532	0.0654288	0.00975797	0.0298406	0.0995802	0.00783343	0.0181094	0.0698265	0.141418	0.201214	0.079865	0.301741	1.12038e-23	5.00453e-12	3.26722e-05	3.99997	5	2.017697
51000	-196.3238	-251.1292	54.80539	10	0.005050473	0.201399	0.166662	0.0482987	0.139126	0.0265893	0.0023576	0.111444	0.45096	0.427224	0.0439301	0.0490017	0.00732125	0.00431923	0.470119	0.0116338	0.0172285	0.0021487	3.46964e-120	2.79021e-60	3.07625e-25	4	5	2.179762
52000	-197.4593	-251.6295	54.1702	10	0.01013359	0.702736	0.343259	0.0821017	0.107609	0.0155515	0.0137961	0.0643507	0.0193642	0.0185262	0.0617649	0.141845	0.00239103	0.0685724	0.0375866	0.041799	0.0680949	0.151834	2.16881e-60	2.20501e-30	7.87939e-13	4	5	1.941183
53000	-195.48	-250.1693	54.68928	10	0.01454789	0.405651	0.155803	0.0804073	0.0307151	0.0077997	0.0152702	0.157867	0.293421	0.127109	0.00822474	0.0582556	0.0899234	0.0630008	0.0167009	0.246652	0.0049026	0.000371635	2.30941e-42	2.27449e-21	4.33735e-09	4	5	1.762076
54000	-193.4641	-249.7623	56.29824	10	0.0500731	0.46875	0.516074	0.0271927	0.0332336	0.0364511	0.00970919	0.129563	0.111238	0.00329268	0.0446301	0.0703672	0.00290522	0.0555273	0.0184311	0.00610771	0.0465135	0.213568	5.2716e-13	1.08338e-06	0.00534399	3.99465	5	1.793555
55000	-195.5559	-254.6816	59.1257	10	0.001897668	0.272134	0.335004	0.0371884	0.034787	0.0244131	0.00179072	0.313208	0.0315475	0.197566	0.00599215	0.000550597	0.107566	0.0121697	0.0545294	0.0711882	0.0585394	0.00719387	3.06287e-318	2.62229e-159	2.44491e-66	4	5	1.565368
56000	-197.1429	-254.5388	57.39598	10	0.05529674	0.406753	0.0889603	0.021882	0.00958026	0.00304456	0.0438068	0.143913	0.249321	0.0974533	0.116927	0.0194336	0.0233767	0.0239547	0.0470191	0.0315961	0.0394946	0.146466	7.20078e-12	4.00231e-06	0.00919126	3.9908	5	1.512982
57000	-201.1829	-253.3344	52.15152	10	0.07133031	0.286335	0.261863	0.0399433	0.0269673	0.00422401	0.0114187	0.114802	0.0891647	0.464203	0.0601612	0.020109	0.0277499	0.00626185	0.037729	0.481427	0.0565634	0.0316712	2.01177e-09	6.68079e-05	0.0295691	3.97036	5	2.020593
