Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
411000	-314.8407	-365.2399	50.39914	10	0.6610382	0.253254	0.0100701	0.00354143	0.00789732	0.196295	0.0197245	0.0524342	0.00822547	0.0462534	0.02595	0.00161816	0.00500149	0.0802637	0.00386057	0.0499877	0.0232852	0.083322	0.0018377	0.0869993	0.0491752	0.104906	0.170491	0.0523669	0.0940259	0.0569139	0.505778	0.155042	0.147854	0.0834971	0.171055	0.280118	0.0883613	0.0366671	0.031472	0.0168413	0.0330615	0.148613	0.0531683	0.193425	0.100084	0.0993943	0.0277172	0.0403246	0.0682305	0.344138	0.0658935	0.344552	0.909528	2.68003	5	4.112542
412000	-331.8523	-372.343	40.49068	10	0.7679415	0.227018	0.0432298	0.0353651	0.00684205	0.122699	0.0574989	0.180206	0.0159198	0.10758	0.00985253	0.109215	0.0940493	0.0725472	0.0167246	0.106478	0.0163627	0.291618	0.0512492	0.0321466	0.162214	0.184805	0.0740657	0.0211794	0.209766	0.00618987	0.0733267	0.149884	0.334863	0.215353	0.262245	0.0564646	0.00162859	0.111634	0.0733176	0.12995	0.156578	0.0774298	0.154418	0.00123702	0.0107895	0.0388927	0.0419017	0.112476	0.160677	0.141219	0.0887211	0.393899	0.94766	2.56972	5	4.559104
413000	-338.3265	-371.921	33.59456	10	2.333273	0.760223	0.0487897	0.000793141	0.0528445	0.0431392	0.0280593	0.13546	0.054242	0.0664457	0.0717102	0.00911354	0.0223604	0.0891619	0.03893	0.124179	0.0245563	0.0900527	0.0398768	0.0556887	0.0580585	0.0290212	0.0733515	0.0111684	0.212554	0.0972142	0.0369074	0.246084	0.139938	0.243432	0.0624989	0.0205812	0.0801194	0.0635115	0.38062	0.0932567	0.207624	0.00313579	0.212523	0.0512626	0.264096	0.0966184	0.315148	0.0682602	0.118034	0.0190502	0.330057	0.686341	1.07646	1.90714	5	4.959694
414000	-332.6929	-368.738	36.04501	10	1.479823	0.317203	0.148792	0.0437778	0.0328004	0.148619	0.0400936	0.0512747	0.0209323	0.0846069	0.0307544	0.0522901	0.00837287	0.0158699	0.0559966	0.034006	0.115924	0.104456	0.0416174	0.0544334	0.192429	0.00624294	0.138884	0.0290244	0.0667454	0.0977129	0.175648	0.0296177	0.433132	0.236392	0.0677282	0.00392322	0.241623	0.00853609	0.112856	0.0908848	0.277482	0.0507542	0.102812	0.24234	0.156043	0.19937	0.0800497	0.0178144	0.0687672	0.313784	0.222189	0.585163	1.04921	2.14343	5	4.842416
415000	-333.7936	-367.5832	33.78958	10	4.709752	0.316129	0.0115482	0.00298497	0.00975379	0.169016	0.103349	0.118633	0.00175863	0.0137121	0.000121745	0.0254617	0.0288707	0.0321102	0.0123723	0.0370565	0.0136874	0.0272048	0.104187	0.0564519	0.140148	0.0597636	0.0912342	0.148732	0.165876	0.101798	0.0208994	0.165332	0.0172825	0.0364186	0.117353	0.0123008	0.0200117	0.251742	0.588513	0.14145	0.0483867	0.090834	0.0663219	0.273778	0.126842	0.193607	0.114508	0.0821045	0.412155	0.0601812	0.489557	0.796656	1.08377	1.63002	5	4.631981
416000	-323.2729	-369.2176	45.94472	10	1.48516	0.161487	0.112293	0.0330707	0.0367982	0.0836067	0.0938061	0.13747	0.02208	0.0413563	0.00909347	0.0093169	0.000432396	0.0396195	0.0594545	0.153288	0.00801628	0.154156	0.0310163	0.0389849	0.118745	0.0128354	0.209971	0.0936447	0.116784	0.0330498	0.0540992	0.0207142	0.0607884	0.133186	0.196374	0.180491	0.0219423	0.0213009	0.107471	0.0451673	0.0208349	0.0322554	0.0538095	0.379169	0.0265426	0.0910598	0.252324	0.0294866	0.434317	0.0785589	0.223021	0.586068	1.04954	2.14137	5	4.050267
417000	-320.0085	-364.32	44.31144	10	4.282531	0.349119	0.0821067	0.00180298	0.0725178	0.0314518	0.0716867	0.0846057	0.0485686	0.0843415	0.00603748	0.0207449	0.0513777	0.0248047	0.0140136	0.039692	0.0152883	0.0620486	0.0392511	0.1141	0.116459	0.0278373	0.107722	0.00729263	0.0895686	0.342823	0.00518085	0.000782269	0.195503	0.0131013	0.288212	0.169554	0.00820812	0.0455822	0.100963	0.218493	0.186643	0.0689865	0.0983988	0.00632703	0.150464	0.0950484	0.166691	0.0288498	0.0664323	0.0329948	0.46924	0.784446	1.08426	1.66205	5	3.851678
418000	-318.6044	-365.3251	46.72067	10	1.854001	0.194255	0.0589015	0.0170409	0.0168536	0.113892	0.0973693	0.0853412	0.0141582	0.0983695	0.0131867	0.00674437	0.0884996	0.115092	0.00729661	0.0912313	0.00757926	0.131174	0.0301671	0.102437	0.272084	0.0142806	0.0641867	0.0340714	0.244896	0.337281	0.0793421	0.083104	0.0378386	0.111178	0.217697	0.433398	0.0775788	0.203602	0.0100449	0.164618	0.0236722	0.0411421	0.0694889	0.051587	0.12357	0.0243721	0.142544	0.0154914	0.0905219	0.0103874	0.275201	0.638533	1.06587	2.0204	5	4.267566
419000	-360.6734	-375.231	14.55757	2	3.078248	0.53302	0.207968	0.00533104	0.077878	0.16431	0.0113183	0.29781	0.0134018	0.0586298	0.0310214	0.0111732	0.119278	0.047626	0.0116769	0.168202	0.0228093	0.20892	0.127723	0.0959074	0.0983845	0.0192044	0.177451	0.0466766	0.230078	0.12226	0.0160394	0.00174344	0.093543	0.172026	0.035665	0.0276751	0.497972	0.121577	0.103624	0.14562	0.00513673	0.00842645	0.124277	0.308586	0.00362518	0.199906	0.0856138	0.0995788	0.258606	0.310421	0.395226	0.73577	1.08288	1.78613	4	5.527719
420000	-332.152	-368.6076	36.45567	10	4.892478	0.363845	0.035827	0.00448167	0.00996998	0.146128	0.0630679	0.083334	0.0214809	0.0689549	0.0243686	0.0161926	0.0197499	0.202535	0.00469749	0.0763168	0.070142	0.12259	0.0171891	0.132969	0.0830176	0.0468046	0.255908	0.0326424	0.238795	0.00320841	0.0349667	0.228442	0.0772485	0.00448521	0.358975	0.0392714	0.164411	0.03784	0.112027	0.0311615	0.156078	0.31526	0.171209	0.00185168	0.00460527	0.0997512	0.291986	0.147619	0.05147	0.00214984	0.49755	0.801338	1.08348	1.61763	5	4.475026
421000	-318.1467	-365.6397	47.49294	10	2.55055	0.254487	0.0178039	0.0323601	0.0470693	0.129982	0.0750445	0.0551988	0.0396904	0.155772	0.067115	0.0334459	0.175048	0.066436	0.00961735	0.159862	0.00116404	0.0654417	0.000701741	0.207074	0.107657	0.0102761	0.144766	0.0190425	0.187304	0.0384132	0.113283	0.120667	0.235242	0.0854438	0.129775	0.193665	0.111285	0.104119	0.120207	0.0142382	0.158712	0.0269585	0.128099	0.340564	0.300808	0.107959	0.0419027	0.0507637	0.0032062	0.0677056	0.351197	0.703156	1.07918	1.86647	5	4.555376
422000	-343.3064	-373.1628	29.85637	10	1.979703	0.462939	0.0382993	0.0324388	0.00465553	0.232029	0.0877862	0.0265511	0.127704	0.169919	0.00141676	0.00413845	0.000820619	0.04317	0.0182085	0.195894	0.0129199	0.0835526	0.123774	0.0729201	0.0984556	0.19239	0.0386633	0.0692711	0.0315885	0.14254	0.042804	0.14605	0.459334	0.193723	0.143755	0.13421	0.0333424	0.590678	0.0292045	0.0609488	0.0354575	0.433225	0.026019	0.213543	0.0700875	0.198459	0.0737731	0.374372	0.255249	0.017379	0.29084	0.652838	1.06947	1.98685	5	5.843657
423000	-325.596	-369.9948	44.39876	10	0.8417871	0.526053	0.0160042	0.0220325	0.013733	0.215349	0.0357201	0.251595	0.0275349	0.0763439	0.00708709	0.0173096	0.00207058	0.0675963	0.00195033	0.212606	0.00446906	0.228034	0.0606207	0.0378877	0.095325	0.0273254	0.166293	0.101755	0.160375	0.449608	0.0148043	0.0502588	0.068082	0.2005	0.0559308	0.0540891	0.0623213	0.00402993	0.0210845	0.456869	0.0830119	0.364373	0.00925387	0.119131	0.122262	0.107803	0.0520393	0.25186	0.0891396	0.0414647	0.104414	0.423429	0.967893	2.50426	5	5.052987
424000	-321.2555	-368.1585	46.90301	10	1.41361	0.399352	0.17059	0.008457	0.031832	0.0812896	0.0263911	0.0630808	0.0545262	0.150916	0.00267324	0.00985683	0.165865	0.00241186	0.0543	0.0463195	0.00201874	0.0727087	0.0235629	0.027081	0.165406	0.0639659	0.0804155	0.00421983	0.440747	0.0755618	0.092553	0.019252	0.0581946	0.027766	0.00373231	0.109609	0.00868603	0.245485	0.164271	0.092455	0.20099	0.104853	0.0492638	0.0523401	0.233867	0.440546	0.0481518	0.00857069	0.435402	0.0640899	0.211663	0.573515	1.04492	2.1699	5	4.68363
425000	-332.7861	-375.3123	42.52615	10	0.4861143	0.468606	0.0418815	0.0193179	0.00699731	0.0390151	0.0972951	0.0472687	0.0236785	0.0593088	0.00799114	0.0184957	0.00800673	0.0227088	0.0298641	0.173658	0.0158286	0.202435	0.0968518	0.0362558	0.0539422	0.0528352	0.136766	0.0635263	0.097546	0.0165026	0.327631	0.243211	0.00409012	0.243877	0.0238305	0.137032	0.0758092	0.134866	0.0256461	0.129031	0.234668	0.308765	0.0248121	0.189247	0.124461	0.00808732	0.103069	0.134561	0.0637044	0.115881	0.0308438	0.242754	0.809896	2.91651	5	4.488863
426000	-330.9644	-375.009	44.0446	10	2.255318	0.552753	0.00861899	0.0811787	0.0349367	0.133971	0.0645676	0.160411	0.023439	0.0517837	0.000537834	0.0084175	0.0864685	0.0424729	0.0829456	0.0654345	0.0213299	0.205203	0.0165396	0.00538549	0.165875	0.0107404	0.0918917	0.126363	0.020081	0.0882202	0.0178749	0.1215	0.183333	0.15445	0.0275938	0.0559537	0.00274012	0.0266944	0.11418	0.0465115	0.191748	0.0219162	0.113631	0.190462	0.304154	0.196348	0.0193214	0.0921934	0.0618125	0.024068	0.321959	0.67968	1.07524	1.92312	5	4.116052
427000	-319.2461	-364.5254	45.27931	10	1.65303	0.343522	0.00766435	0.00545927	0.0127376	0.151067	0.0515196	0.0896565	0.0505786	0.0808206	0.0597294	0.0133204	0.0397261	0.0287799	0.000727623	0.0781473	0.00171503	0.16908	0.0226302	0.0267054	0.0669078	0.0207946	0.181223	0.0207453	0.352411	0.154085	0.240932	0.0435424	0.0040404	0.0466459	0.0508063	0.0137674	0.16336	0.0294206	0.844077	0.0420715	0.00739875	0.0217232	0.142272	0.02632	0.119106	0.112566	0.0211916	0.0262601	0.0656299	0.311728	0.248024	0.612193	1.05827	2.08151	5	4.362613
428000	-326.446	-366.7087	40.26273	10	0.8858547	0.339797	0.0173954	0.00827769	0.0269467	0.303802	0.0212885	0.36044	0.0544714	0.105346	0.0203543	0.00404096	0.031668	0.0193437	0.0684787	0.0377112	0.0466968	0.223969	0.190345	0.0231467	0.0519983	0.0347448	0.0709553	0.0207267	0.336245	0.531783	0.0964799	0.00718514	0.0239608	0.799779	0.0575345	0.0511696	0.014154	0.052175	0.0899697	0.150333	0.0136559	0.152401	0.0168581	0.313761	0.0407256	0.0776033	0.0791944	0.141608	0.158556	0.212829	0.113655	0.439534	0.978174	2.46864	5	5.499908
429000	-324.1054	-363.9238	39.81841	10	1.841973	0.479396	0.187687	0.00309904	0.0743347	0.0242055	0.0719398	0.0440516	0.0239348	0.118027	0.0120217	0.0094285	0.117031	0.0111863	0.0313709	0.204419	0.0391807	0.140694	0.114843	0.079848	0.0271312	0.188406	0.0702569	0.0263158	0.166583	0.00477321	0.122835	0.0784159	0.206901	0.12319	0.398268	0.0349842	0.0865992	0.0728699	0.0734581	0.0563324	0.123652	0.0701448	0.0404384	0.0257447	0.106723	0.141544	0.0671332	0.0459372	0.124918	0.0918612	0.273652	0.637084	1.06548	2.02378	5	4.362116
430000	-329.0398	-373.0658	44.02603	10	1.322779	0.330683	0.0714573	0.00608668	0.0135885	0.325009	0.137676	0.251885	0.00823341	0.0207802	0.0173579	0.0267012	0.0209862	0.149835	0.000869263	0.0791388	0.00810714	0.0340063	0.00260414	0.0922226	0.234461	0.0118116	0.0865759	0.0425679	0.10309	0.00219718	0.154362	0.131227	0.260876	0.1514	0.12184	0.221838	0.0361377	0.374674	0.087089	0.0471795	0.0772403	0.0234619	0.00247511	0.115003	0.212618	0.209752	0.383842	0.0345859	0.0604938	0.0174661	0.196602	0.556129	1.03807	2.2092	5	4.801494
431000	-312.0173	-366.3188	54.30152	10	1.278514	0.298243	0.0175633	0.0469273	0.0545045	0.208476	0.0553685	0.155523	0.0915012	0.049184	0.00357451	0.01613	0.0168034	0.0324249	0.00913247	0.0549254	0.0313065	0.0872367	0.0356325	0.030514	0.145051	0.0833591	0.112563	0.110367	0.172108	0.140031	0.0123992	0.00854416	0.304892	0.0144851	0.0405533	0.0291255	0.0734426	0.0333159	0.0580035	0.147816	0.0589864	0.0919766	0.102839	0.162202	0.208076	0.0280528	0.0799092	0.0685857	0.110629	0.102547	0.188994	0.546996	1.03425	2.22976	5	3.79483
432000	-318.8482	-368.8408	49.99253	10	0.5937395	0.284131	0.00343447	0.029484	0.0115644	0.167168	0.0526445	0.080277	0.0592567	0.0564738	0.0289646	0.0126285	0.0233188	0.0374556	0.0208054	0.0900133	0.0191265	0.206296	0.0721403	0.011287	0.0837348	0.047818	0.147734	0.0122065	0.0757555	0.0814478	0.14029	0.0740821	0.0163128	0.0945206	0.0792392	0.0597006	0.185848	0.113308	0.0667682	0.234065	0.00645108	0.0601277	0.0708348	0.0801078	0.038047	0.00687737	0.0294789	0.119367	0.0697125	0.463058	0.0518194	0.308774	0.878091	2.76132	5	3.723363
433000	-346.6892	-371.3377	24.64851	2	0.9099754	0.264449	0.0219798	0.059544	0.0234988	0.174143	0.151137	0.110421	0.131993	0.0275628	0.040258	0.0276675	0.00471497	0.0381062	0.0795468	0.00704461	0.0246115	0.0831928	0.066068	0.0455687	0.027695	0.0138319	0.205139	0.0940678	0.220338	0.11059	0.0221023	0.181777	0.198684	0.211333	0.0135262	0.0078155	0.181753	0.0754533	0.0399993	0.10984	0.119773	0.432283	0.080463	0.272774	0.236395	0.075541	0.0159391	0.0751873	0.103598	0.17968	0.11866	0.447914	0.98332	2.45011	4	4.687085
434000	-323.5953	-368.636	45.04076	10	1.133865	0.418005	0.0603699	0.0821192	0.0041802	0.102608	0.0696893	0.0866139	0.0223234	0.0743384	0.00641841	0.0646425	0.0243511	0.0693896	0.00379405	0.0564787	2.83091e-05	0.0541316	0.0242134	0.00151999	0.0702419	0.0517733	0.0128987	0.0315507	0.0489974	0.013098	0.11977	0.0676217	0.0600527	0.118137	0.0554237	0.118744	0.13447	0.193126	0.122159	0.242749	0.197903	0.082724	0.0819701	0.0482759	0.023031	0.192919	0.0987099	0.12457	0.00312356	0.110295	0.162863	0.513595	1.01907	2.30447	5	3.64955
435000	-330.3472	-370.4862	40.13899	10	0.6555595	0.469984	0.109104	0.000546497	0.0318824	0.136951	0.0126775	0.0183904	0.145644	0.00522614	0.00108583	0.0190328	0.00924862	0.0391923	0.0150791	0.158879	0.0102593	0.268418	0.0481207	0.0404393	0.163296	0.0731731	0.108486	0.109264	0.227871	0.150514	0.0197579	0.0338908	0.242261	0.118957	0.044175	0.0502451	0.109527	0.349717	0.0651024	0.0513689	0.0752745	0.00290084	0.0278654	0.058054	0.00797747	0.231053	0.0542986	0.162974	0.169806	0.335135	0.0647332	0.341785	0.907217	2.68626	5	4.583106
436000	-323.6989	-365.3883	41.68942	10	0.9425452	0.25417	0.0748497	0.0110907	0.0343256	0.11274	0.0293118	0.118044	0.0145567	0.125952	0.0226071	0.00387403	0.0114883	0.0251398	0.041453	0.137477	0.0129957	0.0928247	0.0654686	0.0374203	0.177757	0.0741533	0.11961	0.102365	0.16916	0.0950291	0.131427	0.188718	0.131261	0.259773	0.0314019	0.0228579	0.131042	0.0243406	0.151662	0.0569271	0.160248	0.0393072	0.340621	0.0275436	0.114117	0.0119577	0.00041725	0.226542	0.128342	0.0636388	0.125352	0.458774	0.989787	2.42609	5	4.206009
437000	-341.2578	-370.2595	29.00168	2	1.878894	0.486574	0.0898389	0.0189856	0.0548461	0.0376302	0.0278823	0.143377	0.0591875	0.0575727	0.0524554	0.0127199	0.0362619	0.175121	0.0149999	0.0310888	0.0460957	0.198954	0.0802289	0.0248306	0.0162718	0.0413838	0.144349	0.0738702	0.169211	0.402189	0.0993135	0.0155861	0.00554314	0.0229958	0.0688686	0.0269354	0.0556103	0.0757038	0.0679711	0.192132	0.308364	0.02673	0.036535	0.173402	0.0912057	0.128259	0.0624164	0.0922715	0.232002	0.0237525	0.278377	0.641485	1.06664	2.0135	4	4.301523
438000	-342.973	-358.9049	15.93195	2	0.9945298	0.579609	0.0183237	0.02301	0.0402857	0.130349	0.0160813	0.0549547	0.039904	0.0420132	0.00459487	0.00884427	0.0318147	0.000442603	0.00856797	0.0716344	0.128519	0.165325	0.028428	0.0183741	0.221762	0.0141754	0.114047	0.0105815	0.0904632	0.0339683	0.0196309	0.0438602	0.0780252	0.0588948	0.0295413	0.108903	0.0681335	1.24003	0.0427257	0.199354	0.333626	0.119663	0.0253259	0.0390863	0.149946	0.193298	0.120758	0.0524372	0.308821	0.169513	0.135861	0.475101	0.999088	2.38995	4	5.297648
439000	-349.5614	-378.0356	28.4742	2	1.41153	0.354479	0.0139101	0.0739354	0.0390145	0.0823568	0.0833357	0.0843766	0.0117452	0.0857119	0.0195293	0.00672649	0.0369358	0.0746167	0.00349969	0.0217688	0.0337004	0.00983259	0.0933871	0.0390738	0.256146	0.0906911	0.18763	0.0516485	0.0421813	0.336004	0.138309	0.0428601	0.0323748	0.315685	0.0743774	0.0945568	0.038957	0.0639449	0.111664	0.0734213	0.0439312	0.00817595	0.238637	0.104934	0.206235	0.0444748	0.00957709	0.0733532	0.0379485	0.242277	0.211327	0.573136	1.04477	2.17076	4	4.127931
440000	-329.9482	-365.2804	35.33222	10	1.94089	0.390167	0.00693669	0.0358545	0.10476	0.148127	0.0415283	0.11023	0.0109449	0.132113	0.00703975	0.0479163	0.0796997	0.113978	0.0128542	0.0824745	0.0320455	0.382761	0.0772591	0.093055	0.112422	0.0140625	0.0588624	0.142987	0.260346	0.365204	0.434608	0.128154	0.208622	0.040535	0.284918	0.0552663	0.0780503	0.0100724	0.0159833	0.00150092	0.0231151	0.0583488	0.144116	0.194036	0.0167619	0.02503	0.286339	0.0600207	0.111485	0.244434	0.286115	0.648577	1.06844	1.99687	5	5.285025
441000	-335.9532	-367.993	32.03987	10	3.372801	0.371712	0.116022	0.0421939	0.0463045	0.163961	0.141978	0.0826441	0.0642077	0.0457687	0.00648415	0.0593124	0.0284234	0.00320198	0.00755645	0.13472	0.00877222	0.0086619	0.0153724	0.0324161	0.108887	0.0264848	0.136031	0.0190242	0.12845	0.19747	0.0503033	0.0689563	0.0107596	0.075915	0.0962331	0.225877	0.207271	0.177161	0.350061	0.0639011	0.0407914	0.359003	0.100686	0.157962	0.181497	0.134809	0.254213	0.0277778	0.0378083	0.0348042	0.416193	0.750282	1.08383	1.7497	5	4.651851
442000	-335.8033	-370.6037	34.80036	10	2.392982	0.263442	0.262463	0.028889	0.0113469	0.0817352	0.0729601	0.27661	0.0867307	0.226439	0.0216388	0.043929	0.0948173	0.027729	0.00682852	0.107251	0.0312189	0.0380742	0.00467573	0.0783749	0.0570937	0.0114958	0.23458	0.0267993	0.222085	0.107049	0.0613333	0.310318	0.137559	0.215068	0.194114	0.281313	0.0598108	0.00955341	0.205509	0.0423358	0.368574	0.325362	0.179965	0.0589811	0.0585832	0.0285228	0.176808	0.00157673	0.0467168	0.022558	0.33607	0.691206	1.0773	1.89542	5	5.208817
443000	-333.1135	-373.5673	40.45378	10	0.889437	0.445893	0.00275489	0.0411149	0.0343852	0.155485	0.0304352	0.144719	0.00779809	0.053901	0.00637385	0.0164307	0.0781377	0.0951889	0.00391936	0.171712	0.0207971	0.0456152	0.0503677	0.0312257	0.0605534	0.11646	0.0520588	0.0122189	0.157661	0.0815174	0.218677	0.471372	0.153964	0.718243	0.0274779	0.086309	0.109165	0.0513758	0.0494173	0.0375673	0.0694361	0.244029	0.107011	0.0573407	0.328148	0.0947598	0.0928152	0.290021	0.0256685	0.0462364	0.1144	0.440797	0.978958	2.46584	5	5.195757
444000	-306.6969	-362.2054	55.50843	10	3.60392	0.389419	0.000350183	0.102117	0.0226495	0.0714749	0.0358974	0.0428085	0.0693901	0.0681257	0.0386162	0.0746838	0.0123761	0.0178338	0.0732965	0.0360962	0.00496746	0.126956	0.0284049	0.0624273	0.15259	0.0274397	0.195404	0.0370205	0.164071	0.147638	0.253301	0.0273958	0.0091751	0.0618812	0.0384546	0.0375773	0.114768	0.0075667	0.0831705	0.0514745	0.0595807	0.0255366	0.0402535	0.14906	0.20899	0.0241982	0.209334	0.0951034	0.0108182	0.00967101	0.431185	0.760293	1.08422	1.7243	5	3.519363
445000	-327.4751	-364.8034	37.32823	10	2.474983	0.357619	0.0607355	0.0675794	0.0774637	0.123211	0.0804271	0.138627	0.148053	0.0464202	0.0156903	0.00847774	0.028045	0.00733517	0.0696762	0.122437	0.023665	0.130499	0.065229	0.11388	0.117433	0.026469	0.305417	0.000256668	0.339225	0.0166999	0.0252496	0.0824519	0.0182214	0.0931636	0.039863	0.354017	0.184746	0.00777877	0.277976	0.0276953	0.104462	0.46967	0.00591445	0.192069	0.00138054	0.0217367	0.0266982	0.513224	0.0707791	0.190782	0.344072	0.697578	1.07834	1.88001	5	5.198451
446000	-319.8752	-368.5201	48.64492	10	1.110956	0.12716	0.0188501	0.00810413	0.0337176	0.0971857	0.052386	0.142408	0.039361	0.061575	0.0218688	0.00388868	0.00805007	0.00224118	0.0117333	0.0940523	0.0100152	0.0347994	0.0433508	0.0139006	0.101337	0.00712545	0.44802	0.00077813	0.19758	0.0168264	0.0832141	0.0176851	0.0601352	0.28366	0.0296744	0.0540692	0.193708	0.187279	0.0524577	0.209166	0.0778087	0.399473	0.00497392	0.165614	0.0138877	0.0517757	0.160605	0.109046	0.0289668	0.131932	0.158546	0.507738	1.0162	2.31752	5	3.911448
447000	-333.6981	-371.0387	37.34054	10	2.114561	0.321719	0.141626	0.0111725	0.00934608	0.156329	0.0869754	0.122607	0.202091	0.0990466	0.0127194	0.0246227	0.173298	0.0148571	0.0375932	0.110548	0.0010893	0.0581399	0.0326099	0.0585439	0.252437	0.058722	0.0958224	0.156175	0.298231	0.0215807	0.0218965	0.0079831	0.092343	0.313867	0.104244	0.0805948	0.0757725	0.00759021	0.260326	0.00375363	0.3033	0.103634	0.0197029	0.0568788	0.000692641	0.155792	0.506449	0.0716985	0.221595	0.0368377	0.306577	0.666668	1.07261	1.95415	5	5.002854
448000	-336.5747	-363.1212	26.54642	2	2.128467	0.394125	0.0216489	0.0198589	0.0227538	0.283417	0.0362897	0.0355529	0.06798	0.0677011	0.014497	0.000303561	0.0513132	0.0406113	0.00166749	0.0943438	0.0862269	0.214536	0.0739984	0.116092	0.00915962	0.0185214	0.188969	0.031265	0.0556902	0.141463	0.0481417	0.413393	0.053132	0.125813	0.101895	0.0521156	0.0818354	0.100694	0.0789831	0.0488823	0.0882057	0.0521898	0.0318818	0.144657	0.160075	0.00232041	0.189004	0.0844311	0.033279	0.197902	0.308142	0.668014	1.0729	1.95095	4	4.176817
449000	-356.4761	-374.6492	18.17311	2	0.8454569	0.19295	0.00865092	0.0271958	0.0283008	0.101997	0.000488758	0.146511	0.0157856	0.0533794	0.031897	0.0207163	0.0247934	0.148214	0.0208127	0.124398	0.078733	0.28002	0.0825265	0.0153766	0.187611	0.0543178	0.259318	0.0325937	0.333275	0.0651007	0.0445297	0.125275	0.0509718	0.0458841	0.286523	0.00156508	0.00958567	0.0949857	0.0202013	0.337589	0.402336	0.0291639	0.024562	0.202012	0.352459	0.284993	0.228546	0.154844	0.0344555	0.0636328	0.105188	0.424811	0.968796	2.5012	4	5.129075
450000	-319.2745	-363.3171	44.04263	10	0.8576514	0.292374	0.0554069	0.00770886	0.0026622	0.0824957	0.0430326	0.0819494	0.133098	0.00235365	0.0328261	0.0100985	0.031737	0.0676096	0.0783574	0.21918	0.0319701	0.0770535	0.00396036	0.0129536	0.215629	0.0317581	0.129813	0.016073	0.0302191	0.0455069	0.146011	0.0404213	0.249264	0.26662	0.0433732	0.0180211	0.0875512	0.100969	0.413107	0.177207	0.10306	0.106947	0.295655	0.116164	0.100282	0.0401826	0.138697	0.00304015	0.0811179	0.0823367	0.107754	0.429349	0.971733	2.49116	5	4.345853
451000	-325.0503	-368.1546	43.10433	10	2.798461	0.210014	0.123905	0.024514	0.00762971	0.0209382	0.0755382	0.0365922	0.104973	0.0336654	0.0124619	0.000539275	0.0708838	0.0230346	0.025198	0.0498484	0.108788	0.167313	0.0178338	0.0728057	0.26924	0.0268743	0.035924	0.0508563	0.175276	0.141349	0.0288596	0.00920546	0.0543001	0.0747609	0.027193	0.00248977	0.13545	0.0363068	0.470253	0.0207845	0.0372518	0.354996	0.146091	0.23133	0.0239795	0.0608437	0.0222221	0.0511297	0.300403	0.104753	0.373044	0.719721	1.08132	1.82591	5	4.078597
452000	-339.6068	-370.6019	30.99508	2	1.960017	0.280073	0.143012	0.0210404	0.00627466	0.0394785	0.0935083	0.0884081	0.0071373	0.118254	0.0146106	0.00042747	0.138172	0.018028	0.00625104	0.0258692	0.00728329	0.157831	0.115869	0.0548279	0.0845944	0.0201321	0.052525	0.119926	0.140365	0.0688991	0.00845035	0.0596433	0.0248032	0.202906	0.0517598	0.181368	0.126961	0.109004	0.179836	0.0123937	0.0960976	0.122064	0.0282427	0.0962192	0.00626685	0.190988	0.0665882	0.201292	0.0357683	0.0189904	0.288455	0.650693	1.06896	1.9919	4	3.642437
453000	-328.1507	-362.7985	34.64784	10	0.9624736	0.352719	0.0692304	0.00123405	0.000229205	0.0870999	0.059949	0.122435	0.0100801	0.0906667	0.007213	0.0125109	0.00734783	0.0432093	0.0354211	0.0279129	0.00597094	0.0705421	0.0753033	0.0515535	0.113535	0.0394546	0.0648765	0.0990772	0.1553	0.158959	0.2065	0.00745124	0.281332	0.00847665	0.0254688	0.164336	0.16104	0.0188235	0.182318	0.0270653	0.0130044	0.089556	0.507938	0.0673556	0.0589271	0.113031	0.593796	0.20211	0.262367	0.00151382	0.129407	0.465174	0.993493	2.41193	5	4.75424
454000	-312.9714	-369.6152	56.64371	10	0.7860991	0.05432	0.00585384	0.0116238	0.0175884	0.12321	0.015789	0.034007	0.00545445	0.0958805	0.00517985	0.00435063	0.031861	0.0176731	0.026257	0.0919161	0.00145603	0.0410846	0.0119951	0.0410414	0.240343	0.0308205	0.147118	0.030393	0.0891823	0.0625634	0.15221	0.0394615	0.187608	0.0556967	0.0577381	0.133183	0.00417672	0.133928	0.132038	0.0518804	0.134404	0.00349063	0.318475	0.155066	0.0443826	0.285128	0.0312329	0.0173808	0.263908	0.015452	0.0925975	0.401477	0.953027	2.5529	5	3.453802
