Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
680000	-193.4538	-233.208	39.75417	10	1.843245	0.183507	0.0870558	0.0119998	0.00607648	0.00587604	0.023904	0.0163566	0.0110917	0.00592237	0.000644184	0.00516091	0.0311931	0.00260979	0.00485663	0.0216048	0.00364361	0.0288193	0.00586698	0.0144569	0.003762	0.534746	0.00149821	0.258342	0.0801177	0.0281128	0.0295127	0.0213685	0.273816	0.637238	1.06552	2.02342	5	1.428107
681000	-195.2079	-230.9817	35.77382	10	3.34497	0.321203	0.0500308	0.00230053	0.0440553	0.0133703	0.00530836	0.0112696	0.0203988	0.00133726	0.000921226	0.00515548	0.0119657	0.00417594	0.0069408	0.010752	0.0467879	0.01792	0.0187971	0.0313573	0.022456	0.710635	0.00720695	0.0394131	0.000331278	0.0152223	0.116698	0.223309	0.414306	0.749001	1.08376	1.75293	5	1.759319
682000	-191.6133	-235.355	43.74165	10	1.237547	0.125847	0.0440144	0.0081264	0.00727026	0.00164828	0.0390911	0.0214186	0.0128261	0.00297701	0.0189922	0.00280379	0.00337849	0.00212133	0.00190142	0.015886	0.0145631	0.0507059	0.285952	0.0174768	0.00942797	0.0209373	0.477737	0.0373917	0.00184052	0.00327977	0.0697974	0.125273	0.181791	0.538117	1.03041	2.24968	5	1.422685
683000	-202.5359	-240.9174	38.38153	10	3.47733	0.357318	0.00316071	0.0105739	0.0103619	0.0122294	0.0246956	0.0209538	0.0306865	0.0033535	0.015733	0.0223277	0.00711518	0.000813461	0.0340296	0.0238508	0.039567	0.00758686	0.00294225	0.29144	0.00783373	0.0247067	0.00697305	0.055536	0.0123079	0.242772	0.0233476	0.160623	0.423121	0.754945	1.08404	1.7379	5	1.452839
684000	-200.5783	-238.5815	38.00322	10	2.404862	0.0814311	0.0717519	0.00158324	0.0206474	0.00958897	0.0035513	0.0188453	0.0481664	0.0111077	0.00196288	0.0109322	0.00301361	0.00576306	0.00247993	0.0340952	0.256014	0.0199326	0.543793	0.0946059	0.0713649	0.0117526	0.0588969	0.0106126	0.0999622	0.00576849	0.252243	0.0167007	0.337247	0.692151	1.07746	1.89314	5	1.766566
685000	-205.048	-242.2115	37.16355	10	2.2577	0.390541	0.00728805	0.0135419	0.00577188	0.000258822	0.0635549	0.0125744	0.0186531	0.0141785	0.00858945	0.0336364	0.0066869	0.0144015	0.0173922	0.0125304	0.0263037	0.0168421	0.193536	0.134134	0.0381425	0.492198	0.072007	0.033095	0.0326527	0.0393843	0.177638	0.128393	0.322211	0.679889	1.07528	1.92262	5	2.003926
686000	-194.3623	-234.7485	40.38615	10	0.9503003	0.40289	0.117337	0.00526025	0.00338866	0.00821783	0.0934961	0.0189764	0.0322382	0.00350613	0.00341108	0.00429525	0.00550966	0.00244559	0.00778789	0.00629968	0.0212582	0.0274585	0.0522493	0.0302977	0.0155948	0.395649	0.0465646	0.186578	0.0148427	0.0648668	0.000418482	0.00106289	0.126934	0.461286	0.991251	2.42053	5	1.571901
687000	-200.2528	-239.667	39.41417	10	1.742433	0.0891493	0.100761	0.00893953	0.00113973	0.00891798	0.0560441	0.0147796	0.0262932	0.0231937	0.00979133	0.00314478	0.00624431	0.0160814	0.00311356	0.0194771	0.0929394	0.0110487	0.022555	0.0563062	0.0320621	0.38821	0.0922808	0.0273267	0.00493196	0.277655	0.0224641	0.0122965	0.260463	0.624496	1.06197	2.05307	5	1.427148
688000	-209.7749	-231.9382	22.16326	1	1.02806	0.501697	0.0542391	0.00387287	0.00649022	0.0198459	0.0189873	0.0233532	0.0167334	0.00414935	0.0163443	0.0103513	0.0044771	0.000150044	0.00282392	0.0298769	0.107489	0.00919506	0.112028	0.00383473	0.0184226	0.0177692	0.000543317	0.779033	0.008639	0.217169	0.0598233	0.00554262	0.142518	0.485026	1.0045	2.36796	3	2.052881
689000	-213.4041	-246.6142	33.2101	10	3.979983	0.253072	0.128071	0.0182003	0.0402282	0.0127187	0.0151142	0.0177575	0.00363403	0.00617833	0.00343523	0.00818974	0.0125011	0.0263073	0.00224628	0.0328821	0.0844425	0.0326084	0.211628	0.164097	0.010191	0.0743948	0.0286646	0.460844	0.00450695	0.00837659	0.0106391	0.0647295	0.453259	0.774514	1.0844	1.68782	5	1.735658
690000	-188.0256	-229.656	41.6304	10	1.845822	0.387018	0.0242169	0.0138831	0.00497969	0.00655393	0.000387263	0.00510722	0.0336493	0.000664131	0.00022953	0.003604	0.00275077	0.0162554	0.00158333	0.00913737	0.0152451	0.00812292	0.0150476	0.0653484	0.0568546	0.0193155	0.406827	0.286154	0.00100897	0.0325862	0.00225767	0.00886321	0.274149	0.637549	1.06561	2.0227	5	1.427651
691000	-199.1381	-236.1546	37.01659	10	1.868527	0.435115	0.147453	0.00773695	0.00492974	0.00386762	0.0495292	0.00989198	0.0250238	0.00622563	0.0101946	0.0241942	0.0143095	0.0018939	0.0171237	0.0315888	0.489436	0.00848476	0.0325625	0.0167152	0.0298507	0.0383415	0.326446	0.00039544	0.00451193	0.00655954	0.0835544	0.00885823	0.277059	0.640263	1.06632	2.01636	5	1.834794
692000	-204.9658	-232.03	27.06425	2	2.771034	0.318632	0.00714567	0.0189066	0.0117109	0.000133142	0.00579467	0.00326701	0.00086793	0.00710768	0.0131613	0.00441565	0.00341473	0.0024543	0.013501	0.0171605	0.0149112	0.0067731	0.0172448	0.0483299	0.0127391	0.0481417	0.709717	0.0846412	0.0511136	0.01532	0.0224655	0.234296	0.370735	0.718007	1.08113	1.83013	4	1.693366
693000	-209.2359	-239.1813	29.94539	2	1.17412	0.234269	0.0248234	0.00331805	0.0043416	0.011594	0.0203779	0.0145233	0.014061	0.000993842	0.00950859	0.011232	0.00287964	0.00764523	0.0105346	0.0153489	0.0339472	0.0178868	0.86069	0.0824472	0.0104676	0.0182712	0.110418	0.0393261	0.0301818	0.00839058	0.0310313	0.0531599	0.170332	0.523488	1.02377	2.28241	4	1.681669
694000	-189.8532	-231.3118	41.45867	10	1.301051	0.187819	0.185781	0.00322842	0.00520166	0.0385328	0.0117983	0.00800415	0.0124291	0.00337722	0.00282132	0.0168003	0.00499396	0.00534529	0.0105127	0.0104822	0.0299208	0.0336394	0.0629534	0.0175447	0.0302298	0.227261	0.662414	0.0117828	0.032317	0.0238875	0.0034842	0.00655456	0.19289	0.551704	1.03624	2.21917	5	1.649117
695000	-193.1835	-234.0203	40.83682	10	2.753249	0.403647	0.0447683	0.000536898	0.0104049	0.00482623	0.0657905	0.00833882	0.00402799	0.00786535	0.0149517	0.0122749	0.00110597	0.0225226	0.00831872	0.00916517	0.151558	0.0276809	0.0900842	0.0623417	0.0196336	0.0303938	0.242423	0.00712172	0.0126934	0.0361058	0.0255149	0.0821815	0.369224	0.716881	1.08099	1.8329	5	1.406278
696000	-206.6613	-244.0926	37.43121	10	0.8071188	0.246775	0.070321	0.0004273	0.00299112	0.00162712	0.0243847	0.0220046	0.0350887	0.018618	0.00761223	0.00901599	0.0170285	0.0160482	0.00859385	0.019187	0.0337975	0.00392448	0.0539483	0.0213755	0.0321217	0.0977689	0.100962	0.0457972	0.715305	0.179113	0.0343569	0.00703348	0.0970727	0.409984	0.958908	2.53403	5	1.825226
697000	-184.4353	-228.9759	44.54054	10	1.373267	0.405759	0.0362639	0.00385333	0.00720104	0.0146841	0.0183032	0.0166199	0.00553249	0.0110248	0.00347829	0.00818675	0.000822355	0.00846757	0.00229443	0.0118128	0.0342911	0.0493865	0.0550974	0.0275382	0.022558	0.00199836	0.00626117	0.103368	0.290784	0.025836	0.0142656	0.155545	0.205064	0.566006	1.04202	2.18691	5	1.341233
698000	-201.7944	-227.601	25.80653	1	1.764063	0.233164	0.0990846	0.00434176	0.00548086	0.0130247	0.00809302	0.00511594	0.00690981	0.001104	0.00308825	0.0200974	0.00255778	0.00153779	0.00961335	0.0168865	0.256161	0.0400987	0.00475681	0.0231596	0.0110062	0.0304721	0.00298435	0.741658	0.0228828	0.00808619	0.0165382	0.0270508	0.263387	0.627325	1.06279	2.0465	3	1.614954
699000	-206.5442	-232.9418	26.39762	2	0.8845299	0.57251	0.130897	0.0010362	0.00118374	0.0142889	0.0418026	0.0116319	0.012636	0.00182533	0.0251172	0.0277446	1.82279e-05	0.00911097	0.00753865	0.0232336	0.0533773	0.00385324	0.176324	0.0110039	0.0227391	0.109715	0.0215023	0.00994001	0.0634663	0.49282	0.0483018	0.0901293	0.113379	0.439065	0.977882	2.46968	4	1.983748
700000	-211.4549	-232.4094	20.95449	1	2.2145	0.372444	0.517674	0.00476499	0.00405516	0.00210079	0.0555247	0.0113662	0.00237987	0.00451328	0.00492195	0.00528761	0.00497873	0.00534601	0.000595175	0.00364948	0.289044	0.0444657	0.0085799	0.53096	0.00898177	0.0574527	0.0306931	0.000770075	0.0322914	0.0240999	0.0220214	0.00615158	0.317602	0.676043	1.07453	1.93182	3	2.055114
701000	-195.2736	-233.4317	38.15813	10	1.443874	0.103428	0.0265464	0.00314118	0.00387321	0.0103281	0.0109156	0.00732967	0.0101353	0.000342947	0.0024585	0.0104987	0.00230059	0.0184033	0.00931636	0.00941058	0.00374132	0.0158855	0.0143157	0.447257	0.0131564	0.0305306	0.0230153	0.0150327	0.00971733	0.561116	0.0193659	0.0702901	0.216521	0.57894	1.04695	2.15759	5	1.451852
702000	-197.87	-237.4329	39.56289	10	2.108091	0.284288	0.0710075	0.00960765	0.0145591	0.0172302	0.00884821	0.010495	0.0367539	0.000860358	0.00394425	0.0124175	0.0351263	0.02418	0.00326676	0.0215828	0.0113382	0.0504842	0.0214924	3.55758e-06	0.00471092	0.0328737	0.0255772	0.0381294	0.836448	0.247283	0.00748897	0.111417	0.305845	0.666037	1.07247	1.95565	5	1.941414
703000	-193.3719	-230.7961	37.42413	10	3.743611	0.636663	0.012148	0.0150507	0.00347208	0.00231367	0.0190173	0.00492975	0.0279689	5.71352e-05	0.000903429	0.0387332	0.00122693	0.00401964	0.00226137	0.0123401	0.00438582	0.131308	0.0261724	0.180527	0.00185241	0.140084	0.038927	0.010731	0.00457976	0.0306489	0.0352433	0.00351506	0.439698	0.765849	1.08435	1.71011	5	1.389081
704000	-214.6512	-241.0832	26.43196	10	5.740057	0.547655	0.0629304	0.00526623	0.00306198	0.0128277	0.0196813	0.0273646	0.00643333	0.0403095	0.0136034	0.00394799	0.00606094	0.00468097	0.00625394	0.0158952	0.286324	0.145882	0.0769442	0.167833	0.0132485	0.0480618	0.0185824	0.0584064	0.00287597	0.303472	0.00241803	0.00334898	0.530185	0.819779	1.08183	1.5682	5	1.90337
705000	-201.3864	-236.3561	34.96974	10	1.8854	0.920333	0.348004	0.0191477	0.00261293	0.000512776	0.00125664	0.0267886	0.0407425	0.00312616	0.00294531	0.00166094	0.0013906	0.00299403	0.000100029	0.0724957	0.0174701	0.0172308	0.00670003	0.00245599	0.00961757	0.0191107	0.010818	0.0499515	0.0546351	0.217766	0.0220032	0.00348012	0.2792	0.642246	1.06684	2.01172	5	1.87535
706000	-201.4695	-229.835	28.3655	2	1.753218	0.826356	0.0219337	0.00298952	0.00202868	0.0125488	0.000575995	0.0215464	0.00341869	0.00431693	0.00661355	0.00441765	0.00855763	0.00661873	0.00668494	0.0271853	0.0161195	0.0101952	0.0219825	0.147768	0.0286086	0.00997722	0.00878275	0.0322888	0.477102	0.0047757	0.0164607	0.0739864	0.261925	0.625913	1.06238	2.04978	4	1.80384
707000	-203.1109	-236.1906	33.07972	10	4.715768	0.303719	0.048586	0.00383997	0.00351961	0.023697	0.0046408	0.0147021	0.00766091	0.00295262	0.0126792	0.0208647	0.00687149	0.019404	0.00063666	0.00132062	0.020555	0.0205113	0.00635928	0.489917	0.0661097	0.278649	0.0135175	0.00589237	0.0389407	0.0409024	0.00630659	0.0307448	0.489827	0.796815	1.08376	1.6296	5	1.493501
708000	-200.748	-238.2419	37.49391	10	1.929935	0.0330118	0.0281642	0.0112919	0.0199413	0.00226084	0.0321361	0.0126838	0.00734223	0.00671503	0.0161806	0.0273229	0.0134102	0.00908638	0.00181042	0.0159837	0.0123605	0.0136977	0.00424506	0.0190151	0.123664	0.00559151	0.0693606	0.00469777	0.251147	0.509857	0.0108622	0.0392897	0.284765	0.64735	1.06813	1.99975	5	1.30113
709000	-191.5675	-231.3374	39.76986	10	3.349674	0.459277	0.0188063	0.00397931	0.0125173	0.00313223	0.0137238	0.0111673	0.000487033	0.0210399	0.00171486	0.0350358	0.00276852	0.00177936	0.00563345	0.00766795	0.0149084	0.0222036	0.0311624	0.0115803	0.070336	0.369662	0.0462624	0.104517	0.0104117	0.0262691	0.0455344	0.00264141	0.414626	0.749219	1.08377	1.75238	5	1.35422
710000	-191.8414	-229.1188	37.27738	10	2.097827	0.555903	0.0121808	0.00321703	0.00889769	0.00747143	0.0175895	0.00239131	0.0143854	0.00314003	0.00905419	0.00775443	0.00038551	0.0146914	0.00130962	0.00168138	0.0177151	0.00457388	0.00348859	0.0157832	0.0294178	0.379273	0.0905095	0.0152298	0.000811028	0.305003	0.0450174	0.065549	0.304679	0.665029	1.07226	1.95804	5	1.632425
711000	-201.7117	-237.5042	35.79255	10	3.742837	0.302222	0.197135	0.0144751	0.00263345	0.0032247	0.00271271	0.00264752	0.00120414	0.00530197	0.0204273	0.0268992	0.0152404	0.0199577	0.00519285	0.0383003	0.00998133	0.0441669	0.00334112	0.336298	0.0503488	0.277528	0.0453657	0.104676	0.00433209	0.0433068	0.0428183	0.0143705	0.439652	0.765819	1.08435	1.71018	5	1.634108
712000	-196.2607	-231.0748	34.81413	10	2.169918	0.0668592	0.0724827	0.00748375	0.0165513	0.00208039	0.00914975	0.00908708	0.0227913	0.00559386	0.0148372	0.0164819	0.00134934	0.0124875	0.00360459	0.03541	0.244061	0.0797302	0.0168627	1.12498	0.0518287	0.14742	0.00637306	0.017537	0.0236361	0.0138011	0.0182209	0.0140678	0.312748	0.671946	1.07371	1.94159	5	2.054774
713000	-194.5135	-229.0413	34.52777	10	4.2811	0.464752	0.0513188	0.00596843	0.0241685	0.00023194	0.000140659	0.0149851	0.0130288	0.00986513	0.0189818	0.0122929	0.00269869	0.0114862	0.00375368	0.00102354	0.729703	0.016654	0.031729	0.0654287	0.0786858	0.0614317	0.139907	0.00352011	0.019625	0.0363516	0.0509138	0.00183771	0.469168	0.784401	1.08426	1.66217	5	1.870484
714000	-194.9179	-231.5258	36.60798	10	3.879005	0.194691	0.0271024	0.00605246	0.000239118	0.0110864	0.0256699	0.00968285	0.00900921	0.000314746	0.00457763	0.0352363	0.00100249	0.000754589	0.00170405	0.00422515	0.628467	0.0517656	0.0365746	0.0488917	0.00106335	0.00655046	0.0154698	0.0297114	0.00138	0.0817321	0.239397	0.0283839	0.447589	0.770918	1.0844	1.69709	5	1.500735
715000	-201.3325	-233.4019	32.06937	10	6.767304	0.274698	0.0900224	0.0033786	0.0039687	0.0174103	0.00038463	0.0188542	0.0170711	0.0157685	0.0433879	0.0118409	0.000340331	0.00570435	0.00491083	0.0246858	0.125042	0.170713	0.415197	0.0195897	0.00549918	0.0188467	0.0115477	0.00239935	0.0382354	0.0283921	0.0445592	0.0807221	0.562214	0.836889	1.0795	1.5214	5	1.493169
716000	-194.3837	-230.4785	36.09475	10	2.009673	0.341829	0.0269459	0.00529473	0.000597821	0.0198455	0.0394174	0.00489728	0.0045538	0.00809371	0.00431281	0.0202868	0.00519074	0.0134267	0.00648086	0.026486	0.0197004	0.00258417	0.885175	0.0668178	0.253374	0.0105663	0.0398401	0.00515127	0.00865401	0.0332315	0.118937	0.00984813	0.294427	0.656038	1.07023	1.97931	5	1.98154
717000	-197.2824	-235.9323	38.64991	10	1.319872	0.574345	0.0670073	0.0120946	0.0124252	0.00298538	0.0307672	0.019334	0.00833974	0.0293766	0.00797585	0.0167103	0.000898603	0.00110955	0.000597198	0.00445425	0.242375	0.0114121	0.00538034	0.0698354	0.0102047	0.00649127	0.209421	0.0297747	0.0832022	0.000421999	0.0273555	0.0111835	0.196108	0.555543	1.03783	2.21052	5	1.495479
718000	-203.2038	-231.4989	28.29509	2	2.91977	0.421678	0.035057	0.00125727	0.00888606	0.00463565	0.036027	0.0111155	0.0177681	0.0015119	0.0120584	0.0146314	0.0119329	0.0182752	0.00547669	0.0301446	0.0366825	0.0119402	0.00607668	0.247885	0.0830725	0.0153447	0.024564	0.0123636	0.550783	0.0216555	0.000918808	0.0237742	0.382958	0.726987	1.08209	1.80796	4	1.665516
719000	-208.1875	-238.7173	30.52978	10	1.164473	0.761681	0.100401	0.00214404	0.0020688	0.0028969	0.0170722	0.025262	0.000870198	0.00542587	0.0267499	0.020533	0.0147441	0.00386901	0.00984946	0.00789269	0.00373517	0.0464907	0.209338	0.0805405	0.00188125	0.0417759	0.0653216	0.0635453	0.416411	0.00531207	0.0143894	0.00924408	0.168556	0.521162	1.02268	2.2876	5	1.959445
720000	-201.2956	-236.8452	35.54963	10	2.839708	0.424318	0.0377647	0.00472094	0.00539568	0.0223937	0.0188123	0.0476705	0.00751092	0.00352272	0.0154754	0.00464254	0.00819939	0.019349	0.00611587	0.0305721	0.0294383	0.0458777	0.0238169	0.0522196	0.00191385	0.00337302	0.13046	0.00427982	0.362918	0.396407	0.0191803	0.0213103	0.376468	0.722248	1.0816	1.81968	5	1.747657
721000	-214.8302	-244.4492	29.61898	2	0.5814176	0.351566	0.107321	0.0434703	0.0114801	0.0019491	0.000535924	0.00773433	0.0108529	0.00276277	0.00224837	0.00154025	0.00473113	0.0110862	0.00208361	0.0548975	0.236205	0.0635915	0.00502011	0.0145224	0.00509985	0.039389	0.111618	0.029647	0.0917172	0.38186	0.0100513	0.00900339	0.0492994	0.301784	0.871534	2.77738	4	1.611985
722000	-206.1878	-242.7352	36.54744	10	1.290568	0.180659	0.172247	0.0196783	0.0190629	0.00321737	0.0127635	0.0125574	0.0122341	0.019047	0.0226307	0.0134487	0.0114032	0.0129884	0.000572131	5.15155e-05	0.0521524	0.00692487	0.122027	0.0899895	0.0141358	0.0198614	0.52487	0.0126205	0.0256005	0.199189	0.0209998	0.222005	0.191083	0.549529	1.03533	2.22406	5	1.822937
723000	-205.853	-241.791	35.93798	10	1.849071	0.849411	0.197081	0.0288776	0.0125377	0.00462128	0.0131541	0.01283	0.0189336	0.00562676	0.00341865	0.0223766	0.000233536	0.0114044	0.00182643	0.0236505	0.0217698	0.00144676	0.0441626	0.0434037	0.140184	0.0636756	0.020592	0.0924232	0.0571462	0.0833757	0.000564621	0.038916	0.274567	0.637941	1.06571	2.02178	5	1.813643
724000	-193.7146	-233.2918	39.57724	10	2.161504	0.491702	0.0461998	0.000132094	0.00119599	0.00994843	0.052631	0.0270841	0.0021482	0.000474848	0.00299318	0.0051244	0.00370189	0.00196078	0.00516778	0.00276571	0.632603	0.0458149	0.00704624	0.044056	0.00709017	0.116694	0.0460814	0.00375706	0.0168731	0.00918547	0.0350221	0.00477466	0.31182	0.671158	1.07355	1.94347	5	1.622228
725000	-201.4191	-239.0152	37.59604	10	2.133589	0.486156	0.0504614	0.00981657	0.00941146	0.0101693	0.00913555	0.00329392	0.0432429	0.00434156	0.000950802	0.00353283	0.0111616	0.0250395	0.0221739	0.0358277	0.0364478	0.0291513	0.0244058	0.113425	0.00511686	0.441302	0.0280871	0.0555093	0.00411643	0.287132	0.0131354	0.0254152	0.308716	0.668507	1.073	1.94978	5	1.78796
726000	-203.0865	-235.2719	32.1854	10	1.114903	0.278254	0.261352	0.00663069	0.00568904	0.000308607	0.00347346	0.0204025	0.0106406	0.00283943	0.0341931	0.0173936	0.00371867	0.0024319	0.00382633	0.0227228	0.0201481	0.0118805	0.831379	0.0883031	0.0668607	0.00401126	0.192696	0.0262984	0.0505911	0.00607027	0.0889294	0.000357942	0.159293	0.508759	1.01671	2.31524	5	2.061403
727000	-202.098	-233.1022	31.00415	2	0.8777906	0.38525	0.0465712	0.00877515	0.00339496	0.011417	0.0102564	0.0162153	0.00914134	0.00112488	0.0266625	0.00329832	0.0103305	0.00737848	0.00876219	0.00368446	0.00803801	0.0922972	0.222244	0.00704187	0.0310611	0.0312802	0.0349343	0.0158577	0.0164033	0.0085401	0.578003	0.00437037	0.111973	0.436665	0.97638	2.47498	4	1.602334
728000	-206.2593	-243.7616	37.50227	10	1.474864	0.434129	0.265428	0.0125545	0.00406598	0.00118078	0.0220613	0.000918477	0.0105283	0.0315349	0.0327115	0.00656984	0.00111453	0.00958012	0.0312982	0.00855935	0.0086649	0.030352	0.0316115	0.0809072	0.0165051	0.177312	0.10211	0.0742417	0.0228446	0.474652	0.0986563	0.0586508	0.221413	0.584318	1.04891	2.14536	5	2.048743
729000	-204.2615	-241.3444	37.08285	10	4.549081	0.552132	0.00522137	0.000559695	0.017057	0.0250253	0.00061849	0.00188559	0.00618696	0.000110048	0.0209323	0.0358938	0.0141528	0.00612412	0.00240747	0.0261905	0.0118109	0.0217869	0.00379424	0.0202518	0.0694922	0.027361	0.0105233	0.0250113	0.0222149	0.168852	0.0179544	0.18309	0.482198	0.792286	1.08399	1.64153	5	1.29664
730000	-202.4975	-237.7123	35.21483	10	4.247694	0.080137	0.115445	0.00337559	0.00467744	0.00853317	0.00318139	0.0139001	0.00951471	0.0280841	0.0155176	0.00422658	0.00261985	0.00342702	0.00701844	0.0114366	0.010474	0.017359	0.0494558	0.086459	0.0363814	0.00266698	0.0547651	0.00593666	0.283045	0.627096	0.000460288	0.0148319	0.467472	0.783361	1.08429	1.66488	5	1.500025
731000	-198.3814	-235.2055	36.82412	10	2.325577	0.485601	0.00614106	0.0105722	0.00329319	0.000839226	0.0109453	0.0222962	0.00203307	0.0043428	0.0199459	0.0715843	0.000932116	0.0105047	0.00274357	0.0169302	0.010886	0.0109092	0.0156507	0.00691823	0.110662	0.291257	0.0691084	0.0253754	0.0109135	0.0142157	0.0257304	0.353723	0.32927	0.685699	1.07635	1.90868	5	1.614055
732000	-209.8171	-242.5322	32.71514	10	6.288789	0.363971	0.0399584	0.0220245	0.00609361	0.0139652	0.010164	0.0148091	0.0244726	0.0209069	0.00601229	0.00973514	0.00855884	0.00244562	0.0113177	0.0224752	0.0539744	0.00379642	0.046013	0.000600128	0.00899963	0.143892	0.0609627	0.0861234	0.00858623	0.00172278	0.430316	0.356206	0.548152	0.829492	1.0806	1.54175	5	1.778104
733000	-189.4916	-232.421	42.92938	10	1.696829	0.355553	0.00253717	0.000626244	0.00181101	0.00207072	0.0127649	0.000949018	0.0291686	0.0105746	0.0146499	0.00512298	0.00470479	0.00143973	0.00963067	0.00659894	0.00728454	0.0241345	0.030584	0.0138642	0.0167453	0.00665582	0.0142981	0.062063	0.280757	0.33251	0.0116587	0.0456932	0.254191	0.618346	1.06016	2.06731	5	1.304451
734000	-198.1571	-235.4087	37.25155	10	0.8756205	0.500912	0.0381538	0.0112756	0.00576504	0.0148086	0.0796152	0.0102795	0.001549	0.00310877	0.00594188	0.00864764	0.0216517	0.00104839	0.000294848	0.00756	0.000621832	0.0066751	0.105422	0.0123249	0.00319926	0.0201119	0.0465874	0.234466	0.0732535	0.733497	0.0354453	0.0586425	0.111519	0.435887	0.975891	2.4767	5	2.040859
735000	-199.8777	-227.8505	27.97281	10	5.501303	0.137332	0.00666259	0.0079267	0.00662312	0.00711062	0.0103716	0.0287848	0.0168132	0.00372466	0.00431075	0.0201853	0.0126284	0.0010768	0.00109335	0.0096069	0.0201794	0.0201261	0.0453088	0.0219025	0.0208442	0.298526	0.0119061	0.031961	0.784285	0.0107857	0.0538944	0.00413134	0.521654	0.81506	1.08234	1.58095	5	1.598101
736000	-202.7788	-235.9142	33.13538	10	1.474508	0.777041	0.0329548	0.00655752	0.015113	0.00172691	0.0312952	0.00800486	0.013395	0.0164599	0.00270749	0.0376135	0.0073661	0.00274256	0.0148227	0.0205779	0.0788314	0.450583	0.105274	0.0111005	0.00612714	0.00339375	0.225564	0.0343401	0.0490898	0.00596626	0.0106201	0.0718696	0.221358	0.584258	1.04889	2.1455	5	2.041138
737000	-220.0677	-251.6298	31.56204	2	2.643217	0.176068	0.054368	0.0297061	0.000774325	0.00103324	0.0220768	0.00843896	0.0150973	0.00255314	0.00882879	0.013099	0.0180935	0.00802002	0.0290736	0.00349392	0.124945	0.135819	0.0283239	0.028621	0.0418753	0.00346677	0.0469249	0.0376818	0.0110852	0.0328328	0.51041	0.00247816	0.359628	0.709642	1.08008	1.85065	4	1.395187
738000	-207.7795	-241.01	33.23053	10	0.6546439	0.975981	0.255986	6.36017e-05	0.0134914	0.00913486	0.0138131	0.00836033	0.0133777	0.00295507	0.00402918	0.00665459	0.00225303	0.0119361	0.00443733	0.0294286	0.0555941	0.00497006	0.00612019	0.274331	0.0356449	0.0796729	0.0433502	0.0946582	0.0253065	0.00956278	0.0202423	0.0640659	0.0645394	0.34132	0.906827	2.68731	5	2.065421
739000	-187.5564	-225.0802	37.52381	10	1.352389	0.596339	0.259264	0.011213	0.00165479	0.00281638	0.0239318	0.00860494	0.00083881	0.000747316	0.00938248	0.0037504	0.00169414	0.0043525	0.00149078	0.0156243	0.0202535	0.160176	0.000593082	0.0257556	0.0134176	0.00653437	0.0602874	0.0405942	0.0321485	0.185701	0.411823	0.0378517	0.201593	0.561989	1.04043	2.19599	5	1.936841
740000	-201.5249	-239.3484	37.82349	10	1.434733	0.505418	0.0240748	0.00360219	0.0032997	0.00683069	0.0380434	0.00880485	0.0136709	0.00285896	0.0186215	0.0172761	0.0119873	0.000913822	0.00113664	0.0162744	0.039266	0.223821	0.022802	0.0412638	0.0380103	0.421672	0.0159707	0.0471582	0.0265102	0.109603	0.0974973	0.0190595	0.215062	0.577319	1.04635	2.16127	5	1.775447
741000	-203.3738	-237.0095	33.63568	10	1.186841	0.284549	0.227632	0.0103972	0.00245246	0.0144311	0.0311426	0.013895	0.000339919	0.0222868	0.018405	0.0322916	0.0146629	0.00591005	8.65745e-05	0.00493382	0.00845139	0.0316904	0.296293	0.0453436	0.0038901	0.723626	0.0742909	0.0203239	0.0107695	0.079484	0.00744596	0.00437421	0.17266	0.526513	1.02517	2.27565	5	1.989399
742000	-208.2129	-239.9611	31.74815	10	1.818893	0.470202	0.0209828	0.0134729	0.00358689	0.00877042	0.105158	0.00209842	0.0350492	0.00582378	0.00516316	0.0134598	0.0020983	0.00393999	0.0169642	0.0349995	0.0218815	0.0119935	0.0464016	0.00799995	0.00930691	0.419624	0.0083037	0.00224198	0.00691843	0.815897	0.0856314	0.015436	0.270654	0.634261	1.06472	2.03037	5	2.193405
743000	-197.0206	-237.8432	40.82259	10	1.445911	0.198439	0.0685283	0.00779851	0.00115806	0.0175501	0.016543	0.0221002	0.00189249	0.0109839	0.0147951	0.0182329	0.0119216	0.00586318	0.00572225	0.0356067	0.0747298	0.00567317	0.00501837	0.0166648	0.0171343	0.241195	0.00874365	0.35274	0.0118368	0.13345	0.0111941	0.0513562	0.216845	0.579299	1.04708	2.15678	5	1.366871
744000	-199.7787	-234.7852	35.00655	10	1.854329	0.268209	0.00833841	0.0304844	0.00517994	0.0367462	0.0174868	0.0205843	0.0195397	0.0059834	0.0304776	0.00369329	0.0045123	0.00376226	0.000507711	0.00209471	0.0491009	0.00854666	0.0462195	0.0314162	0.0376733	0.00663866	0.0278078	0.994512	0.298361	0.000246856	0.0293233	0.03638	0.275243	0.638572	1.06588	2.02031	5	2.023826
