Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
26000	-496.0777	-570.9327	74.85502	10	1.506562	0.273337	0.131913	0.150273	0.031148	0.0823573	0.0311029	0.172981	0.173046	0.178133	0.0262709	0.0393617	0.00106447	0.00990699	0.00952942	0.0817801	0.137539	0.0896447	0.00322206	0.00644111	0.0326371	0.126229	0.13034	0.162166	0.30101	0.0845239	0.380775	0.110105	0.166114	0.0310266	0.0285123	0.0179166	0.144534	0.355601	0.226334	0.589645	1.0508	2.13322	5	3.700539
27000	-495.4647	-582.7447	87.28006	10	0.7976443	0.300203	0.0307157	0.0821944	0.0454234	0.111897	0.122406	0.16461	0.0563298	0.000719771	0.0890388	0.0641324	0.0206234	0.00183078	0.0689991	0.139815	0.0881086	0.0832928	0.0140607	0.0453932	0.406997	0.0110749	0.105991	0.127148	0.0720293	0.0198833	0.201647	0.348375	0.0507891	0.0731677	0.0903472	0.118299	0.0215616	0.137841	0.0950574	0.406184	0.9563	2.54246	5	3.314945
28000	-503.7598	-578.828	75.06819	10	1.778307	0.184384	0.0200194	0.104962	0.0239269	0.0949591	0.230167	0.184982	0.215812	0.127319	0.0566285	0.074125	0.025692	0.00487252	0.0235644	0.0650373	0.139955	0.0641005	0.0406069	0.280721	0.199972	0.0137885	0.191444	0.0670501	0.207149	0.0126004	0.374633	0.0540555	0.0303035	0.0318934	0.0331113	0.194874	0.103395	0.0856821	0.265294	0.629159	1.06331	2.04224	5	3.561787
29000	-502.5711	-581.2746	78.70348	10	2.273779	0.326266	0.00170611	0.0777311	0.054667	0.106458	0.130362	0.145891	0.160759	0.128526	0.0368951	0.0919617	0.0404871	0.00403811	0.0446576	0.0274169	0.036739	0.0740336	0.0545711	0.150596	0.141448	0.147275	0.0293789	0.0186511	0.179564	0.0476625	0.367539	0.233742	0.22149	0.170041	0.349729	0.0856651	0.0421772	0.0664961	0.323903	0.68129	1.07554	1.91926	5	3.794621
30000	-499.2247	-571.7014	72.47667	10	4.837572	0.526504	0.0449068	0.174937	0.0361917	0.00636195	0.130503	0.184053	0.247672	0.190151	0.00831045	0.0934979	0.0503852	0.00719746	0.0244965	0.135587	0.0854108	0.0534894	0.0441524	0.100947	0.415084	0.139407	0.0585785	0.216924	0.117937	0.00344516	0.294907	0.18778	0.00184258	0.164771	0.0533808	0.0591371	0.200768	0.0155758	0.495188	0.799962	1.08357	1.62128	5	4.074293
31000	-496.0112	-577.4228	81.41158	10	2.231736	0.237608	0.111449	0.123634	0.0321263	0.0834891	0.0118877	0.102469	0.124624	0.148446	0.00227141	0.0416623	0.0110764	0.00601457	0.0616175	0.079661	0.11489	0.107057	0.0426911	0.213013	0.0943811	0.0156336	0.0349261	0.00834998	0.0386519	0.0115962	0.743752	0.18018	0.0559465	0.157151	0.151456	0.0665011	0.265005	0.0473755	0.319452	0.677592	1.07484	1.92812	5	3.526593
32000	-489.3325	-583.2986	93.96612	10	1.544303	0.0839265	0.0510573	0.101621	0.042955	0.0420533	0.0705647	0.190895	0.034218	0.0521816	0.0092411	0.0270933	0.0227092	0.00477205	0.106745	0.0775091	0.030893	0.170764	0.0987732	0.0767338	0.0717331	0.016295	0.0956111	0.0300115	0.0392685	0.129523	0.300362	0.00924982	0.0298906	0.206246	0.0879227	0.182563	0.0470418	0.0713877	0.232086	0.595768	1.05292	2.11922	5	2.611814
33000	-499.7076	-583.2198	83.51227	10	2.422266	0.347811	0.0240675	0.182888	0.0873517	0.153692	0.0741437	0.110412	0.157975	0.0920904	0.168097	0.0845641	0.0492911	0.0385057	0.0882663	0.12141	0.193253	0.0960504	0.162149	0.0241223	0.171882	0.110853	0.365245	0.0056422	0.326296	0.00809895	0.261371	0.111585	0.043921	0.0730358	0.069133	0.0585961	0.0243572	0.0185282	0.338961	0.693521	1.07769	1.88983	5	3.904685
34000	-483.4106	-575.2337	91.82311	10	1.477153	0.0850273	0.000561096	0.0940441	0.00959209	0.019965	0.0231521	0.0983958	0.215477	0.181755	0.175273	0.0229045	0.0201663	0.000638531	0.00274416	0.0789826	0.116567	0.0995534	0.0453645	0.127091	0.113258	0.0568777	0.0672864	0.197538	0.0337858	0.148001	0.239875	0.000293818	0.0703961	0.0362761	0.0367868	0.0314943	0.0155058	0.108462	0.221771	0.584709	1.04905	2.14447	5	2.573093
35000	-515.0846	-584.3793	69.29468	10	5.023365	0.155784	0.0876365	0.0853343	0.00186505	0.11439	0.0215447	0.1347	0.224115	0.024685	0.153214	0.0572021	0.0272133	0.0165052	0.0152437	0.0736387	0.0590651	0.0343975	0.0586451	0.0950508	0.134672	0.038999	0.234569	0.0960967	0.137199	0.0272788	0.192321	0.0757999	0.0590591	0.235913	0.139284	0.145671	0.466095	0.00887076	0.503045	0.804518	1.08326	1.60918	5	3.43206
