Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
775000	-325.3618	-375.6541	50.29227	10	0.5144865	0.0113097	0.104312	0.00160658	0.0127583	0.261296	0.00681128	0.115109	0.0264096	0.0911249	0.00868802	0.0997906	0.155455	0.00191383	0.0644642	0.128137	0.0414193	0.00536787	0.0143783	0.00226325	0.0739543	0.0736095	0.488749	0.0310609	0.122344	0.0387945	0.122973	0.205376	0.0897463	0.105497	0.0689319	0.121301	0.104293	0.123277	0.0730131	0.610308	0.00636558	0.0221468	0.0361031	0.261268	0.830529	2.8721	5	3.634354
776000	-321.3984	-369.8455	48.44704	10	1.566644	0.114619	0.0337004	0.0290639	0.00563224	0.100131	0.00431025	0.223351	0.00442572	0.096779	0.0481464	0.126612	0.0455137	0.00146254	0.0878127	0.280131	0.0321463	0.00315787	0.00336186	0.012167	0.0243561	0.118298	0.040093	0.205318	0.160905	0.0239529	0.141311	0.10442	0.17764	0.0537963	0.26196	0.00149121	0.0124821	0.0109549	0.055965	0.606935	0.164382	0.280342	0.235436	0.599286	1.05411	2.11117	5	3.697128
777000	-355.7889	-381.4579	25.66893	2	0.7768886	0.0956042	0.0663415	0.118297	0.00919554	0.0690921	0.013793	0.291889	0.0591817	0.00799102	0.171749	0.167388	0.119829	0.00706066	0.0114476	0.258556	0.0701289	0.0221151	0.00890156	0.00217245	0.0116139	0.105186	0.175451	0.174369	0.0395742	0.0153379	0.335267	0.161379	0.202501	0.0709835	0.212032	0.00973956	0.023172	0.0348904	0.110543	0.287828	0.00859057	0.0966047	0.0906322	0.39766	0.950339	2.56137	4	3.645797
778000	-324.6109	-377.8199	53.20902	10	1.001415	0.0546624	0.0969763	0.0701164	0.00164981	0.259516	0.0376076	0.104407	0.0320191	0.0640813	0.137574	0.072486	0.165162	0.00270019	0.0821384	0.30275	0.00944803	0.00160578	0.00498728	0.0480828	0.0317673	0.00191355	0.0402822	0.0521553	0.0977564	0.0120236	0.158126	0.16841	0.140824	0.00380837	0.225046	0.169253	0.140666	0.0155915	0.239518	0.320914	0.0529724	0.0282331	0.137236	0.477177	1.00023	2.38535	5	3.447231
779000	-324.094	-377.4636	53.36961	10	1.071469	0.0719877	0.00717759	0.0274348	0.00281491	0.161105	0.00232341	0.320409	0.0221761	0.0777321	0.124222	0.0983507	0.0206879	0.000427868	0.0427363	0.361696	0.222836	0.00108819	0.0159336	0.0168625	0.0257883	0.0228949	0.029311	0.194311	0.0238726	0.0158782	0.286772	0.189717	0.0655265	0.00806992	0.311091	0.0426182	0.0748383	0.0364655	0.0301531	0.338176	0.0419449	0.0211569	0.150989	0.497228	1.0109	2.34088	5	3.356587
780000	-324.9508	-375.3703	50.41945	10	0.8893191	0.0605332	0.0249689	0.113664	0.0023456	0.0196772	0.00281866	0.117425	0.0135505	0.0812305	0.00951917	0.143258	0.21713	0.0233515	0.053507	0.389183	0.097925	0.043044	0.101892	0.00272968	0.0177637	0.0226703	0.0231161	0.0934677	0.0810177	0.253943	0.104432	0.11319	0.190315	0.18995	0.0179341	0.0670355	0.0348306	0.0628599	0.0262103	0.588489	0.0051248	0.236752	0.114376	0.440756	0.978933	2.46594	5	3.646855
781000	-336.9081	-382.3127	45.40452	10	2.213948	0.179251	0.176046	0.03147	0.0702115	0.0347783	0.0612741	0.148654	0.066833	0.0516016	0.178126	0.140706	0.0692825	0.0184113	0.0148975	0.323226	0.198835	0.00404363	0.0443053	0.0155748	0.0987992	0.0276283	0.049782	0.0118598	0.29583	0.114591	0.0281445	0.0804357	0.284691	0.0574547	0.0224091	0.289214	0.0684294	0.0764424	0.00992081	0.755902	0.0884213	0.143512	0.317543	0.675993	1.07452	1.93194	5	4.330995
782000	-349.7521	-377.1661	27.41394	1	1.418488	0.095184	0.0299151	0.0640841	0.0406379	0.0410291	0.003053	0.0705188	0.000544075	0.0629822	0.0256442	0.240504	0.108848	0.00294013	0.136881	0.332979	0.105409	0.0661916	0.00935946	0.0099275	0.0302503	0.167454	0.260775	0.10209	0.0153624	0.0309073	0.000532223	0.102628	0.159803	0.0749047	0.136755	0.199452	0.0199118	0.0560046	0.109421	0.311817	0.0176359	0.0814547	0.212451	0.574401	1.04525	2.16789	3	3.323791
783000	-352.684	-380.7966	28.11266	2	1.281285	0.0474985	0.110748	0.00220476	0.00307339	0.0105123	0.00343518	0.27322	0.0316068	0.0969564	0.0641025	0.0959768	0.084525	0.00285232	0.108229	0.19529	0.207961	0.00450434	0.0253244	0.0227269	0.0157376	0.0498835	0.0389575	0.230392	0.0647063	0.307421	0.135342	0.0171056	0.155324	0.0956512	0.0217753	0.198451	0.0269078	0.0370927	0.0365069	0.470512	0.0263735	0.0556183	0.189475	0.547581	1.0345	2.22844	4	3.374506
784000	-341.323	-385.6993	44.37637	10	0.9388581	0.15176	0.109851	0.0316627	0.00286438	0.0325235	0.0443301	0.0260466	0.0957804	0.0423286	0.110648	0.0869481	0.156264	0.0255367	0.0783257	0.181771	0.207439	0.0118799	0.0265521	0.0425967	0.207364	0.033879	0.0982993	0.105486	0.0363488	0.0984114	0.432568	0.0259846	0.287449	0.0084926	0.0770424	0.0147641	0.220923	0.0290229	0.157509	0.320616	0.0225099	0.0423267	0.124599	0.45757	0.989081	2.42875	5	3.684105
785000	-327.7259	-372.4156	44.6897	10	0.8535545	0.118239	0.0142476	0.0159493	0.0125511	0.107665	0.0657265	0.204574	0.130114	0.123827	0.0264012	0.146108	0.0513675	0.022342	0.0404855	0.260051	0.0128336	0.0303914	0.0016875	0.000637552	0.0176291	0.0119573	0.028642	0.0775865	0.0798089	0.0768313	0.207431	0.13551	0.366234	0.186562	0.0721606	0.131605	0.14268	0.0391425	0.0503272	0.563129	0.261237	0.0920932	0.106893	0.427834	0.970757	2.49452	5	3.925765
786000	-332.4504	-378.417	45.96662	10	1.775575	0.0576222	0.024035	0.131258	0.0335858	0.186156	0.00588467	0.215967	0.0688721	0.0947807	0.209487	0.125644	0.157601	0.011405	0.0991712	0.221238	0.00085668	0.00214734	0.0527588	0.0246184	0.0087919	0.14325	0.00249179	0.151899	0.0328602	0.0816558	0.0539183	0.0353245	0.236811	0.109639	0.00378076	0.276335	0.0148719	0.0944813	0.0821321	0.51067	0.140713	0.157785	0.264929	0.628809	1.06321	2.04305	5	3.8605
787000	-341.8866	-376.9464	35.05984	10	2.661703	0.14348	0.0666338	0.180762	0.0090763	0.0712499	0.0279031	0.120834	0.155155	0.0141015	0.11268	0.0936714	0.00857288	0.00983906	0.0699052	0.452485	0.0470482	0.00881058	0.0426398	0.0029097	0.0104762	0.103018	0.142544	0.227471	0.0325335	0.0957162	0.0179579	0.132374	0.355725	0.391363	0.0265602	0.392768	0.237882	0.0277601	0.0519088	0.447355	0.122892	0.119881	0.36127	0.710892	1.08025	1.84759	5	4.573944
788000	-323.32	-379.516	56.19601	10	0.5009071	0.0884498	0.00947419	0.032319	0.0369759	0.0143577	0.0531056	0.0366372	0.143523	0.0514706	0.137539	0.18478	0.0831772	0.00372526	0.0311137	0.385143	0.0899955	0.0134447	0.0167446	0.0123762	0.00832746	0.00620984	4.17336e-05	0.181419	0.0125136	0.0258217	0.147361	0.0903811	0.021328	0.143188	0.212445	0.0354616	0.0378346	0.0607498	0.106806	0.301328	0.106983	0.300149	0.033556	0.252508	0.820927	2.89301	5	3.222701
789000	-327.6697	-368.7889	41.11914	10	1.239149	0.12566	0.0492471	0.0226561	0.031662	0.0540705	0.0520312	0.142708	0.0606226	0.0106734	0.0908219	0.263277	0.0532272	0.0154891	0.060549	0.17575	0.0867163	0.0323965	0.00445722	0.0340894	0.0992262	0.0104386	0.0035013	0.281751	0.0838806	0.44425	0.0852741	0.159565	0.0115346	0.0942944	0.0188294	0.267094	0.0868291	0.118626	0.113407	0.431587	0.0360987	0.137076	0.182076	0.538472	1.03057	2.24889	5	3.849369
790000	-359.8371	-387.8209	27.98378	2	3.858443	0.104421	0.0667263	0.00106587	0.0248163	0.0901089	0.0480062	0.21112	0.0491914	0.0243686	0.105791	0.106204	0.180041	0.0142387	0.0793154	0.0829589	0.10621	0.0265685	0.0226855	0.00285472	0.0867042	0.0129223	0.150473	0.0106487	0.02255	0.182566	0.107995	0.0428689	0.0579935	0.00676147	0.228495	0.347737	0.14081	0.0717493	0.130897	0.30762	0.0115751	0.330959	0.446413	0.770167	1.0844	1.69902	4	3.598019
791000	-350.0079	-375.8136	25.80574	2	1.708996	0.0353283	0.081771	0.200842	0.00483858	0.00272146	0.0200992	0.18823	0.0792902	0.0766412	0.0119355	0.128969	0.051646	0.00650754	0.0739111	0.402158	0.153683	0.0184762	0.0128915	0.140443	0.000519507	0.253432	0.104187	0.175067	0.359074	0.0127521	0.132541	0.0255277	0.00547139	0.136607	0.0347442	0.0947787	0.206568	0.157734	0.0118406	0.46388	0.0841928	0.0321267	0.255879	0.620012	1.06066	2.06345	4	3.981428
792000	-345.2446	-376.4773	31.23278	1	0.8617947	0.179118	0.0746312	0.0222047	0.00844694	0.0841811	0.0261621	0.113783	0.0288903	0.0312944	0.0548135	0.125849	0.0298327	0.0114483	0.0337517	0.19827	0.087712	0.0750839	0.00552007	0.0144159	0.000311546	0.0285924	0.0415429	0.0585734	0.256142	0.174152	0.00431799	0.0419523	0.176809	0.133306	0.0114859	0.0729276	0.139288	0.0185463	0.0591348	0.468118	0.0568491	0.0501177	0.108624	0.430872	0.972709	2.48779	3	2.997575
793000	-357.0702	-384.4837	27.41349	2	1.385848	0.00448707	0.0404381	0.0109542	0.00350073	0.0807984	0.0939039	0.149206	0.021726	0.0830873	0.0592804	0.211531	0.0734835	0.0203065	0.205589	0.353034	0.14496	0.019165	0.0998042	0.0140463	0.0507671	0.00652683	0.0186347	0.0458963	0.0589643	0.209925	0.112633	0.0478065	0.205728	0.101393	0.030939	0.224426	0.137053	0.0658629	0.21396	0.226464	0.0405004	0.292858	0.207137	0.568383	1.04295	2.18153	4	3.779641
794000	-353.6124	-386.7582	33.14583	2	1.254821	0.0584987	0.0689912	0.0252781	0.00367312	0.00549175	0.016298	0.127202	0.0026194	0.0871988	0.139018	0.247155	0.019191	0.0373595	0.186166	0.178781	0.0530954	0.0188965	0.00329447	0.0188772	0.102797	0.0699983	0.230403	0.00876003	0.278873	0.242078	0.0415309	0.0201518	0.0145926	0.280888	0.00109738	0.0424092	0.0253469	0.0600364	0.0839395	0.18376	0.1219	0.00561896	0.184847	0.541913	1.03207	2.24117	4	3.111268
795000	-327.6519	-376.1546	48.50269	10	1.357031	0.00361394	0.0943131	0.0599196	0.00433542	0.0615516	0.145988	0.0338248	0.0367285	0.041199	0.127643	0.138936	0.0628241	0.00665568	0.0234216	0.303461	0.018738	0.00326714	0.0223462	0.00811544	0.119991	0.0308626	0.244319	0.0497265	0.189145	0.0420055	0.0281287	0.0278628	0.22834	0.0272878	0.171968	0.372299	0.0524911	0.0488086	0.0363112	0.000630645	0.0917347	0.034735	0.202368	0.56289	1.04079	2.19395	5	2.993529
796000	-323.5804	-373.0503	49.46997	10	1.801931	0.026367	0.0570354	0.0349261	0.0279002	0.112022	0.00101857	0.103787	0.0592731	0.0718802	0.0341416	0.0965345	0.0334913	0.0155067	0.0582996	0.317119	0.059423	0.00724161	0.0414849	0.0292695	0.0162746	0.00729475	0.0327108	0.0899136	0.0187113	0.0785065	0.103208	0.0276006	0.0305207	0.148384	0.291174	0.418883	0.0243803	0.00792144	0.0382667	0.0496826	0.108423	0.175115	0.268427	0.632151	1.06414	2.03528	5	2.853694
797000	-338.0123	-384.9696	46.95729	10	1.324338	0.0778847	0.0715193	0.106484	0.0235859	0.0442252	0.0983636	0.077013	0.00678726	0.09371	0.0594277	0.111744	0.110868	0.034728	0.151605	0.277224	0.0303638	0.019116	0.0239126	0.00772291	0.376759	0.113474	0.326528	0.04133	0.0278326	0.0337792	0.323104	0.041923	0.0724388	0.172726	0.0976188	0.326593	0.0517739	0.050243	0.0142196	0.112046	0.0199785	0.0584326	0.196867	0.556442	1.03819	2.2085	5	3.687085
798000	-332.2383	-381.1402	48.90189	10	0.8145786	0.00538635	0.0742118	0.0319707	0.0810552	0.0286243	0.0951659	0.142447	0.0918984	0.0578766	0.130606	0.194544	0.149785	0.00668203	0.0126187	0.285287	0.0205782	0.0660159	0.0598134	0.0115654	0.00115353	0.221687	0.100434	0.0112702	0.0398607	0.0141821	0.0689098	0.0468235	0.0903572	0.200257	0.0198654	0.492398	0.0169907	0.0494046	0.065146	0.178889	0.0153759	0.385702	0.098657	0.412938	0.960914	2.52749	5	3.564839
799000	-327.2613	-370.8079	43.54655	10	0.5926856	0.150487	0.0199673	0.147713	0.0464309	0.0377401	0.0231486	0.221902	0.0789675	0.0561954	0.202224	0.0963465	0.0868494	0.00199257	0.0181767	0.365809	0.0542845	0.0253389	0.0237782	0.0200279	0.0329876	0.121783	0.438303	0.128151	0.265553	0.0331915	0.160371	0.0510568	0.242387	0.0313411	0.0799755	0.036482	0.0337899	0.302163	0.00262469	0.0354635	0.0332206	0.400361	0.051603	0.308182	0.877541	2.76267	5	4.106585
800000	-332.1341	-383.4235	51.28943	10	0.7457275	0.0799175	0.164363	0.186993	0.0272708	0.0244438	0.0211773	0.244454	0.00885635	0.0758566	0.214875	0.066677	0.0784048	0.026562	0.00976505	0.266109	0.042128	0.00514345	0.0367869	0.00863773	0.0101051	0.0126519	0.0879317	0.00263463	0.0621802	0.072271	0.216584	0.0706662	0.363412	0.219271	0.000516707	0.121682	0.373829	0.360106	0.022209	0.0637775	0.0462254	0.0376638	0.0839703	0.38433	0.940703	2.591	5	3.732139
801000	-326.1434	-385.0212	58.8778	10	0.3959493	0.0172777	0.0396783	0.107182	0.00604997	0.0105068	0.0879506	0.156288	0.123282	0.0148681	0.0759377	0.0478657	0.0995529	0.00823904	0.0925313	0.383156	0.0461496	0.00383225	0.012384	0.0176754	0.0486785	0.16093	0.218384	0.0640688	0.00989541	0.0120249	0.0205664	0.0499877	0.123227	0.117634	0.022605	0.0633505	0.353253	0.123384	0.00630355	0.00466714	0.125512	0.0202909	0.0161344	0.178724	0.72686	3.07828	5	2.895169
802000	-320.9571	-376.8306	55.87351	10	0.6610845	0.12233	0.0796987	0.00927188	0.0150956	0.120501	0.000747953	0.230386	0.139326	0.0171615	0.066098	0.217546	0.0121949	0.00456586	0.0533364	0.304249	0.0306195	0.0627635	0.00847535	0.0066495	0.0275231	0.0368119	0.045445	0.0758325	0.0244505	0.0331559	0.059061	0.0620854	0.00303374	0.132627	0.0503501	0.0228194	0.233138	0.190878	0.147086	0.0817915	0.0596684	0.174546	0.0659033	0.344575	0.909547	2.67997	5	2.961318
803000	-338.6134	-377.5469	38.93353	10	0.8912395	0.124554	0.063235	0.0292904	0.00156949	0.16856	0.105176	0.276988	0.0230695	0.0960018	0.196855	0.209678	0.0839922	0.0115235	0.0260585	0.240845	0.0280514	0.0286709	0.0550155	0.0222441	0.0143751	0.132474	0.0578095	0.100019	0.0297118	0.0681982	0.212401	0.0167599	0.339034	0.0295128	0.176486	0.15522	0.294908	0.305786	0.132733	0.0729179	0.0834538	0.0496008	0.114775	0.44143	0.97935	2.46444	5	4.062779
804000	-330.6613	-374.9024	44.24106	10	1.490575	0.0599306	0.0684085	0.198178	0.0777313	0.00927581	0.010672	0.145906	0.051116	0.00298591	0.0636139	0.0707599	0.389868	0.0682334	0.0945314	0.203008	0.157957	0.000150196	0.0103033	0.00515535	0.0879364	0.0621326	0.114197	0.0136223	0.0209515	0.111733	0.0860355	0.0208391	0.0257186	0.065733	0.394835	0.175175	0.348085	0.382545	0.109616	0.159487	0.0434495	0.14665	0.223863	0.58698	1.04986	2.13929	5	4.056527
805000	-334.3139	-383.0075	48.69365	10	0.6093723	0.089554	0.0933757	0.125715	0.0188595	0.0241156	0.00997016	0.0963827	0.0161273	0.122739	0.00824018	0.481466	0.0939354	0.0489293	0.113473	0.159456	0.0607577	0.0945194	0.00184999	0.00385382	0.0161024	0.0618306	0.00836465	0.0339514	0.0235759	0.105719	0.16409	0.179422	0.211646	0.0852267	0.307423	0.0663347	0.471153	0.296158	0.0635062	0.0965256	0.0919266	0.0622947	0.0550467	0.317442	0.886026	2.74149	5	4.008571
806000	-328.3984	-377.5396	49.14124	10	1.382143	0.0536074	0.0417635	0.0102438	0.00898325	0.109077	0.060294	0.140246	0.00228037	0.00764072	0.0466279	0.281004	0.224837	0.000982238	0.0215311	0.328153	0.0363882	0.00828382	0.0185601	0.0547692	0.0255549	0.13693	0.0594314	0.0100413	0.0528626	0.151479	0.0226092	0.0617816	0.174569	0.173003	0.143141	0.169636	0.276407	0.111903	0.258208	0.159174	0.15628	0.196776	0.206528	0.567686	1.04268	2.18311	5	3.79506
807000	-332.6121	-372.9008	40.28869	10	2.633183	0.0168034	0.188266	0.0666376	0.00183469	0.166205	0.00988306	0.0754201	0.0181406	0.112888	0.0116328	0.194826	0.0727588	0.035522	0.0126003	0.345459	0.137827	0.00402274	0.0213617	0.00729	0.115593	0.00969797	0.0886475	0.0401494	0.0228529	0.00585863	0.157816	0.101758	0.222491	0.146836	0.291894	0.0835284	0.396765	0.10125	0.0694376	0.209222	0.0408806	0.524629	0.358731	0.708957	1.07999	1.85232	5	4.128686
808000	-317.7104	-375.2956	57.58527	10	0.871751	0.0016774	0.114273	0.0102444	0.00122442	0.0413926	0.00655588	0.129417	0.00134687	0.085309	0.0666365	0.0507528	0.131079	0.0172337	0.0469935	0.151195	0.0633849	0.0627731	0.00289359	0.00862323	0.00650406	0.116319	0.0101894	0.116317	0.0744263	0.034297	0.00926821	0.0130563	0.0255943	0.00376669	0.233619	0.323221	0.0136114	0.0862308	0.33912	0.0783535	0.00746176	0.277614	0.11071	0.434494	0.975012	2.47978	5	2.761975
809000	-330.3581	-379.1769	48.81884	10	0.6846307	0.112696	0.0776366	0.0032607	0.0115556	0.00180901	0.0802086	0.0797821	0.0159026	0.0432832	0.0113886	0.0464254	0.163509	0.00376987	0.0467509	0.0393012	0.0710426	0.0102203	0.0543	0.0332715	0.0865007	0.00244671	0.0523565	0.0147316	0.426735	0.289112	0.041402	0.61045	0.017874	0.334223	0.0128186	0.0595724	0.0778847	0.143304	0.0108513	0.0424247	0.103799	0.00810837	0.0709088	0.356187	0.919037	2.65387	5	3.240709
810000	-333.8058	-387.564	53.75817	10	1.078181	0.0554989	0.00260966	0.0415151	0.117396	0.0591265	0.0488646	0.137943	0.00834937	0.0795062	0.08416	0.137445	0.0818647	0.000176285	0.0407071	0.189218	0.0265138	0.0125848	0.0434721	0.0161792	0.0231404	0.120754	0.0258304	0.135068	0.308164	0.0632771	0.1026	0.286347	0.179978	0.0553488	0.0335003	0.0439712	0.156825	0.241905	0.0284551	0.103497	0.0297741	0.0357355	0.152284	0.499052	1.01184	2.33683	5	3.157302
811000	-328.9182	-373.6418	44.7236	10	1.413761	0.123963	0.0535462	0.0244484	0.0397093	0.0814437	0.0277194	0.139904	0.00416212	0.0410427	0.0949698	0.313907	0.0540879	0.0821178	0.00143321	0.305809	0.120297	0.0123042	0.016572	0.0288812	0.021808	0.107263	0.449475	0.026861	0.232213	0.408245	0.0111537	0.56236	0.0249675	0.176252	0.115472	0.0434659	0.0069797	0.15069	0.0502658	0.0194684	0.123305	0.00420799	0.211688	0.573543	1.04493	2.16984	5	4.100771
812000	-327.7504	-375.9	48.14952	10	1.658933	0.158671	0.103847	0.0112903	0.00776524	0.0266829	0.0548138	0.148202	0.122363	0.0473064	0.160505	0.325264	0.0815115	0.0238376	0.00718481	0.238742	0.125838	0.00355443	0.014276	0.00925327	0.166913	0.0556217	0.0766149	0.054171	0.0626772	0.488308	0.0154275	0.29496	0.0290122	0.0672188	0.0269762	0.0138659	0.0259208	0.12336	0.179111	0.0653858	0.185179	0.00402346	0.248863	0.613037	1.05854	2.07956	5	3.605654
813000	-328.3069	-381.9371	53.63012	10	0.7183661	0.0710472	0.0987112	0.0161514	0.00279199	0.176101	0.0510133	0.121313	0.126764	0.0483088	0.216481	0.0953118	0.101393	0.00958262	0.0408702	0.224828	0.0293546	0.0293303	0.0175172	0.00707633	0.0859195	0.00747213	0.0816376	0.0638894	0.21231	0.19945	0.122673	0.389141	0.000446123	0.00974897	0.0247229	0.0920958	0.0201909	0.13589	0.0937074	0.0349599	0.026611	0.0676436	0.0781148	0.372068	0.931489	2.61833	5	3.152456
814000	-322.1145	-378.8272	56.71267	10	0.533915	0.0197072	0.0551669	0.061794	0.00260646	0.0506691	0.0314933	0.223827	0.0626415	0.033836	0.118605	0.0820243	0.0850473	0.0154988	0.0294722	0.222027	0.0776309	0.0262539	0.0642491	0.00177665	0.015011	0.226327	0.148752	0.00426449	0.134112	0.364669	0.0748401	0.339458	0.0784489	0.0107224	0.0673527	0.108066	0.107154	0.0654085	0.0735741	0.00235436	0.0469614	0.0223634	0.039833	0.273481	0.843459	2.84323	5	3.154165
815000	-342.9271	-380.8572	37.93007	10	0.5927689	0.0668273	0.0593634	0.163624	0.0483001	0.0735914	0.0173511	0.267312	0.0592336	0.0330814	0.152145	0.104612	0.102465	0.000408941	0.0793099	0.230911	0.150228	0.00491531	0.0222526	0.01681	0.0160501	0.108277	0.100728	0.43617	0.306026	0.0327274	0.625489	0.351403	0.263523	0.0602162	0.118837	0.0114089	0.057226	0.243555	0.0998089	0.0994011	0.104298	0.0257587	0.0516201	0.308229	0.877585	2.76257	5	4.713644
816000	-328.2328	-383.1045	54.87166	10	0.6899154	0.0796443	0.0239949	0.122279	0.0766945	0.136266	0.0187216	0.0655212	0.0660515	0.0153989	0.160386	0.0691835	0.136882	0.0106915	0.0403332	0.150946	0.012903	0.0408642	0.0121984	0.00567139	0.0481865	0.0653986	0.0139245	0.0175961	0.0931956	0.137977	0.369798	0.363999	0.0145813	0.0259415	0.023404	0.190131	0.0129461	0.113652	0.122245	0.106703	0.0364603	0.0343323	0.0720356	0.358733	0.921073	2.64816	5	3.035103
817000	-334.4629	-374.7381	40.27524	10	0.6543047	0.0812819	0.0674128	0.0161574	0.00927927	0.0167542	0.00316273	0.0332728	0.075917	0.0110615	0.0506576	0.245587	0.0745108	0.0087483	0.0301851	0.299841	0.0393403	0.00284852	0.00219436	0.00594677	0.0486698	0.43264	0.0483573	0.0516173	0.372412	0.147291	0.109503	0.423838	0.146714	0.039833	0.130144	0.220486	0.0638787	0.0904171	0.125077	0.0633861	0.162573	0.0222734	0.0644677	0.341148	0.906682	2.6877	5	3.77327
818000	-327.5224	-374.3009	46.77849	10	0.7531506	0.115042	0.109645	0.0607471	0.027987	0.0134988	0.0276334	0.250776	0.0876224	0.0892495	0.14344	0.19758	0.0361248	0.00171815	0.135468	0.145598	0.3608	0.00591195	0.0276673	0.000692954	0.0279756	0.0462487	0.0178589	0.0375149	0.0594883	0.350553	0.127258	0.341684	0.0347829	0.022645	0.0315833	0.277513	0.0806708	0.177542	0.149513	0.0770566	0.090883	0.0314135	0.0855586	0.387565	0.943077	2.5838	5	3.819386
819000	-327.3066	-379.8812	52.57457	10	2.86454	0.0250802	0.0765955	0.00562405	0.0119833	0.225615	0.000738093	0.217052	0.0246075	0.1034	0.104559	0.266248	0.0669673	0.0188811	0.00946046	0.143655	0.197914	0.0276966	0.011674	0.0191547	0.10183	0.287908	0.103146	0.0786941	0.0567573	0.194535	0.0101381	0.443678	0.127197	0.0427668	0.0197964	0.169225	0.0621771	0.166594	0.0348402	0.0352226	0.00708166	0.0941306	0.378503	0.723741	1.08176	1.816	5	3.592623
820000	-322.2202	-374.7213	52.5011	10	1.008708	0.0373172	0.050324	0.0285233	0.0111854	0.077191	0.10233	0.111604	0.0672313	0.0141879	0.0585271	0.0548642	0.168747	0.00641294	0.0471763	0.276475	0.0192178	0.0075998	0.00760651	0.0215913	0.0393081	0.31509	0.285675	0.196715	0.0653713	0.0607953	0.0272294	0.435858	0.00813916	0.25718	0.0869026	0.0647384	0.00859178	0.156111	0.0249984	0.0962735	0.0266982	0.0348727	0.138688	0.479354	1.00143	2.38053	5	3.35866
821000	-358.6908	-384.0615	25.37067	2	1.384017	0.0844099	0.0766602	0.0662884	0.0404314	0.0360353	0.0115354	0.00646251	0.223113	0.0204778	0.0165916	0.0982698	0.0992596	0.0314791	0.0207264	0.774663	0.0988762	0.0342093	0.0410199	0.002123	0.0429836	0.116027	0.199763	0.0707915	0.20353	0.131699	0.0121242	0.662466	0.200294	0.0385542	0.0376714	0.0432971	0.0432191	0.116324	0.284754	0.121439	0.140635	0.0224325	0.206837	0.568039	1.04282	2.18231	4	4.270637
822000	-323.8439	-378.6964	54.85251	10	0.8206384	0.0748116	0.0336434	0.0736367	0.00229692	0.0750924	0.010807	0.178996	0.126603	0.0416043	0.1658	0.248636	0.00107039	0.00950662	0.00995266	0.165715	0.077988	0.123996	0.00725588	0.00372352	0.0224475	0.22117	0.00797566	0.0651229	0.0153504	0.163217	0.0207526	0.337934	0.10402	0.0180036	0.0391429	0.162154	0.0879435	0.264322	0.0646194	0.0440242	0.083904	0.0871252	0.0999422	0.415312	0.962513	2.52223	5	3.240363
823000	-337.3995	-389.5015	52.10197	10	1.464269	0.0186911	0.0318937	0.0236262	0.0606671	0.0842257	0.0495642	0.165913	0.134977	0.0477266	0.0830445	0.123982	0.0391859	0.0249083	0.0819396	0.180331	0.080601	0.14747	0.00960013	0.0147659	0.0920363	0.177636	0.11802	0.112613	0.340826	0.0381514	0.128263	0.289949	0.0764931	0.0850807	0.0852571	0.0544927	0.0474687	0.136472	0.164554	0.0412991	0.00588822	0.0233442	0.21975	0.582499	1.04825	2.1495	5	3.420957
824000	-319.7967	-377.1705	57.37385	10	1.204278	0.0919207	0.0476272	0.0904679	0.010774	0.056636	0.0167359	0.296144	0.015696	0.0116194	0.0775347	0.255218	0.10714	0.0526905	0.0959148	0.250954	0.026259	0.0227958	0.00171875	0.00804	0.0820984	0.00263196	0.0872354	0.0730594	0.180571	0.0585939	0.0517564	0.0998362	0.0443053	0.135075	0.058439	0.067668	0.0278382	0.0982317	0.174659	0.0794344	0.0494288	0.0206698	0.175827	0.530583	1.02704	2.26655	5	2.92742
825000	-333.2934	-380.8624	47.56901	10	1.36503	0.167081	0.184076	0.0273082	0.0333522	0.113942	0.0598336	0.27447	0.0417361	0.0140499	0.143716	0.238836	0.0165172	0.0632769	0.068936	0.211545	0.14605	0.123007	0.040695	0.00998868	0.000284373	0.159386	0.126763	0.053502	0.155678	0.0532744	0.145667	0.449265	0.0158453	0.0331295	0.226474	0.141808	0.120558	0.123052	0.0772996	0.0251163	0.048514	0.0860998	0.203699	0.564432	1.0414	2.19046	5	4.020133
826000	-326.5559	-378.9908	52.4349	10	1.476377	0.0773538	0.00326771	0.0848494	0.0260892	0.0148112	0.0271364	0.0928758	0.0529626	0.0563106	0.0750041	0.104569	0.142198	0.0119123	0.0659602	0.136295	0.117494	0.0145671	0.012261	0.00147944	0.0588078	0.0338373	0.0671746	0.0217896	0.244272	0.102134	0.248654	0.489655	0.0318701	0.0706981	0.0593127	0.0478175	0.0799387	0.0351085	0.169348	0.210862	0.019765	0.0183023	0.22165	0.584577	1.049	2.14477	5	3.126745
