Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
674000	-471.2751	-502.8447	31.56968	10	2.434725	0.00586916	0.157896	0.0022115	0.0217435	0.373869	0.0357695	0.115631	0.029026	0.0595796	0.134395	0.038749	0.0104191	0.000632939	0.12772	0.0129106	0.0560184	0.120956	0.103158	0.112124	0.0425401	0.174538	0.204536	0.0825603	0.0590051	0.00527447	0.0796754	0.0616768	0.340179	0.694493	1.07785	1.88748	5	2.228484
675000	-458.587	-491.6037	33.01675	10	1.405442	0.00866267	0.162834	0.0353229	0.00798056	0.130762	0.0885849	0.000511703	0.0336096	0.0560237	0.0441443	0.00385244	0.0154876	0.000326469	0.0107301	0.0205231	0.149702	0.0620039	0.0654767	0.144924	0.19664	0.390739	0.0286875	0.242564	0.126188	0.0410793	0.0562467	0.00904341	0.210339	0.572021	1.04435	2.17329	5	2.13265
676000	-470.5503	-500.135	29.58468	10	2.980394	0.0110291	0.127037	0.0102523	0.0827333	0.314191	0.0264819	0.0608874	0.0312108	0.0445572	0.011314	0.088854	0.0462869	0.17068	0.0176553	0.0267668	0.00630508	0.076765	0.110487	0.0850378	0.0705964	0.0142251	0.175715	0.147785	0.11066	0.636711	0.154459	0.0717428	0.387739	0.730437	1.08242	1.79941	5	2.730427
677000	-458.9708	-491.8914	32.92055	10	1.881304	0.000265664	0.136969	0.00176763	0.0766322	0.439268	0.0174192	0.0331325	0.0576134	0.0396969	0.0869324	0.00909536	0.0457671	0.128747	0.0217108	0.0293577	0.152549	0.388791	0.0896069	0.113051	0.133883	0.0142832	0.0808367	0.0440531	0.024991	0.0570649	0.0425117	0.143726	0.278682	0.641768	1.06671	2.01284	5	2.409723
678000	-454.8924	-492.8555	37.96311	10	0.9447966	0.0161123	0.072613	0.00961592	0.0383159	0.177206	0.0387527	0.0194371	0.0325902	0.0524652	0.110521	0.0186889	0.0121885	0.126404	0.064139	0.00865506	0.0502177	0.226611	0.0447147	0.0872464	0.141817	0.119549	0.153891	0.191118	0.0231395	0.0519139	0.0102444	0.0418965	0.125812	0.459506	0.990215	2.42447	5	1.940064
679000	-484.1003	-505.9828	21.8825	10	0.355317	0.04004	0.112911	0.0542128	0.055291	0.269932	0.0746188	0.222735	0.0356028	0.0443062	0.0658176	0.11419	0.0272589	0.0280045	0.0153572	0.0416196	0.110603	0.718507	0.287718	0.209443	0.0178397	0.0892044	0.137819	0.0780858	0.0515093	0.0835259	0.0661211	0.231419	0.0108307	0.147684	0.678021	3.16346	5	3.283693
680000	-459.3062	-499.6363	40.33008	10	0.8171229	0.000293273	0.0887256	0.0039097	0.0302396	0.281892	0.0705323	0.0430296	0.0361891	0.014097	0.00658095	0.0116168	0.00426111	0.0193575	0.0367267	0.06024	0.0802485	0.202226	0.00770486	0.13572	0.0129218	0.0511114	0.113832	0.00024466	0.0371242	0.136301	0.0452151	0.130526	0.0991968	0.413938	0.961589	2.52528	5	1.660866
681000	-469.2397	-496.7643	27.52461	2	0.6925242	0.000680068	0.108024	0.00792996	0.00607904	0.167188	0.113146	0.0231078	0.0758412	0.0101293	0.0508867	0.021214	0.0334536	0.0249244	0.0218907	0.00546878	0.0545224	0.296997	0.0918458	0.12718	0.155501	0.0801488	0.0622884	0.101309	0.165105	0.0716144	0.0121425	0.0276271	0.0725922	0.359981	0.922066	2.64536	4	1.916245
682000	-472.1359	-503.483	31.34712	10	2.192297	0.00131843	0.130954	0.111425	0.0799789	0.191456	0.0861472	0.0281383	0.00441618	0.123098	0.089095	0.00584708	0.0541875	0.301274	0.0500171	0.0322872	0.125302	0.162625	0.0296555	0.0935367	0.151548	0.0158635	0.00687808	0.00135558	0.064279	0.400961	0.0113843	0.177193	0.315197	0.674019	1.07413	1.93665	5	2.53022
683000	-476.8935	-505.2603	28.36682	10	2.83835	0.00574066	0.0697308	0.000785954	0.0429665	0.320038	0.038023	0.0554509	0.0373446	0.0907294	0.113765	0.067769	0.0315247	0.0764792	0.104956	0.0250305	0.208306	0.0169396	0.112017	0.0997715	0.237112	0.108825	0.107651	0.0270415	0.120115	0.198539	0.0823773	0.0158192	0.376356	0.722166	1.08159	1.81989	5	2.414847
684000	-457.5952	-495.4274	37.83218	10	0.607939	0.00187952	0.143559	0.000978229	0.0309295	0.188474	0.0730916	0.0725468	0.0127271	0.0430294	0.0988776	0.0176902	0.0166198	0.00699177	0.0295528	0.0173738	0.0134419	0.0735886	0.045604	0.0793039	0.048297	0.0497341	0.227259	0.0164001	0.205657	0.196834	0.0502098	0.066788	0.0547495	0.316656	0.885316	2.74328	5	1.827439
685000	-461.7722	-498.3297	36.55747	10	1.502415	0.00618916	0.130194	0.0162801	0.0328454	0.186022	0.0172685	0.00480551	0.0566168	0.0881193	0.0484163	0.0259339	0.0996061	0.00740243	0.0107736	0.0063673	0.0613255	0.0509034	0.0678832	0.0947494	0.240023	0.0863036	0.0722935	0.00941869	0.283297	0.239639	0.129855	0.0170401	0.225695	0.588958	1.05056	2.13478	5	2.089572
686000	-470.3585	-497.9387	27.58021	10	1.931868	0.0255108	0.163872	0.0144625	0.0920406	0.364825	0.0774659	0.0261818	0.0373751	0.0848156	0.110985	0.045121	0.0341279	0.0147973	0.0348228	0.052607	0.00381637	0.0793121	0.200948	0.117311	0.0872135	0.302743	0.0057721	0.22972	0.0179043	0.36207	0.0542281	0.0860055	0.285004	0.647567	1.06819	1.99924	5	2.726055
687000	-462.4938	-496.3686	33.87478	10	1.589935	0.00483981	0.154776	0.00883509	0.0127212	0.162978	0.0438623	0.0511355	0.0234034	0.0350822	0.0805939	0.071344	0.0385643	0.173836	0.0300555	0.0362588	0.0876926	0.0195605	0.0894591	0.144266	0.151377	0.0358016	0.0442119	0.195312	0.0872103	0.261594	0.0348998	0.0805725	0.238887	0.602872	1.05529	2.10295	5	2.160243
688000	-488.5467	-501.4393	12.89251	2	2.648685	0.0505994	0.119955	0.0261947	0.168653	0.507411	0.00423912	0.139069	0.0304786	0.136022	0.0252899	0.0746575	0.0301265	0.0851475	0.0195597	0.0307414	0.0111141	0.160508	0.153167	0.210373	0.349632	0.0423615	0.0836592	0.0202741	0.00236133	0.0417012	0.443795	0.120002	0.360115	0.710013	1.08013	1.84974	4	3.087093
689000	-458.5141	-492.5168	34.00268	10	1.525155	0.0186037	0.166273	0.00209808	0.0184967	0.118138	0.0298584	0.0706557	0.0356084	0.0584531	0.0680089	0.018684	0.0663623	0.0321743	0.0647786	0.0352845	0.0790031	0.11922	0.00389668	0.0960717	0.0347359	0.0311444	0.0945644	0.0882529	0.113494	0.148917	0.396678	0.0222647	0.229182	0.592691	1.05187	2.12626	5	2.03172
690000	-470.9794	-501.6875	30.70817	10	2.460011	0.0105158	0.166656	0.000421263	0.0244557	0.191838	0.0659538	0.090946	0.0225116	0.0557626	0.0552024	0.0230503	0.0134072	0.0499649	0.0485337	0.0225723	0.128304	0.0808166	0.101157	0.135825	0.0378722	0.0834938	0.0773957	0.0257823	0.0456635	0.0171521	0.183586	0.0924964	0.342632	0.69644	1.07816	1.88277	5	1.851336
691000	-458.4107	-495.6423	37.23157	10	0.5914484	0.000241205	0.203286	0.00626642	0.0137731	0.214742	0.0665765	0.0140591	0.0313458	0.0439734	0.00890167	0.038222	0.000464709	0.0230629	0.000350177	0.0837815	0.0217423	0.122412	0.0367328	0.171302	0.0988218	0.196751	0.0267088	0.0632252	0.0694547	0.061429	0.276939	0.0374357	0.0513492	0.307485	0.876893	2.76427	5	1.932001
692000	-466.3771	-495.9468	29.56967	10	3.003263	0.0175732	0.258949	0.00355133	0.0222548	0.109095	0.0610838	0.102581	0.0287806	0.0751397	0.0495655	0.0406957	0.0422126	0.145406	0.0896128	0.0505421	0.141133	0.195656	0.0188038	0.115379	0.0178533	0.089241	0.198651	0.015789	0.0297893	0.116732	0.426392	0.140134	0.389514	0.731708	1.08253	1.79625	5	2.602598
693000	-471.9853	-500.4321	28.44688	10	1.7906	0.0251095	0.128424	0.00946958	0.00485481	0.146423	0.0496253	0.00128982	0.0636647	0.0339405	0.034442	0.0698847	0.121336	0.00785762	0.0425317	0.00932199	0.0933601	0.181656	0.0596784	0.0614601	0.0901504	0.171621	0.0110474	0.0744385	0.0499951	0.0975292	0.371485	0.102231	0.266929	0.630724	1.06374	2.0386	5	2.112827
694000	-467.009	-500.5276	33.5186	10	1.519349	0.0126827	0.147075	0.013279	0.000708381	0.178716	0.000920518	0.0794234	0.093672	0.0554858	0.0573854	0.00527423	0.122814	0.00391998	0.0281421	0.0691878	0.0736784	0.128243	0.0897525	0.106398	0.194868	0.21895	0.00500507	0.172379	0.00968889	0.12527	0.364688	0.0525643	0.228296	0.591746	1.05154	2.12842	5	2.41017
695000	-468.2713	-496.3362	28.06491	10	1.339104	0.00808349	0.223882	0.00295568	0.0597832	0.135706	0.0465341	0.122782	0.0517193	0.0645253	0.0804953	0.0230646	0.0296761	0.0164557	0.0127468	0.0734872	0.050971	0.0399596	0.18265	0.109962	0.00763872	0.227869	0.0171359	0.0203849	0.157241	0.253889	0.432923	0.155155	0.199364	0.559383	1.03939	2.20187	5	2.607675
696000	-465.0433	-503.8736	38.83031	10	1.323676	0.0379632	0.078128	0.00657725	0.0982044	0.120846	0.147247	0.00327038	0.0393367	0.0274224	0.0184263	0.0172816	0.000901338	0.121765	0.0457332	0.0737763	0.0926726	0.0332808	0.0294491	0.209408	0.141186	0.0855904	0.143593	0.166898	0.0908216	0.0441583	0.0735929	0.0115885	0.196755	0.556309	1.03814	2.2088	5	1.959118
697000	-469.901	-502.2686	32.36759	10	1.350525	0.00510091	0.208867	0.0495183	0.0333569	0.280736	0.0558774	0.00763324	0.0619952	0.0250865	0.11895	0.127324	0.0304352	0.0918631	0.0517954	0.10028	0.128346	0.0331393	0.0375319	0.144569	0.0954482	0.0584009	0.157974	0.333203	0.0369805	0.0174657	0.0576764	0.030316	0.201281	0.561625	1.04029	2.19681	5	2.379869
698000	-462.9748	-495.3514	32.37659	10	3.589279	0.0258241	0.130438	0.00217522	0.0660066	0.211477	0.0161208	0.0864942	0.0225318	0.0676674	0.0631422	0.019657	0.0286039	0.108933	0.0283761	0.0384948	0.231562	0.158777	0.0740325	0.0806746	0.0300135	0.0895476	0.217417	0.048299	0.126765	0.0647502	0.0362192	0.0914758	0.43027	0.75969	1.0842	1.72584	5	2.165475
699000	-470.4759	-504.5117	34.03581	10	0.9020512	0.00578052	0.11663	0.00204968	0.00518669	0.212375	0.100497	0.00156887	0.0323599	0.00746382	0.0268791	0.0619665	0.0877021	0.0737223	0.0183677	0.0568483	0.0634022	0.0779353	0.107416	0.066964	0.0516474	0.00373625	0.37026	0.122668	0.0162313	0.00196893	0.0436609	0.348423	0.11702	0.445193	0.981664	2.45612	5	2.083711
700000	-470.9306	-499.5836	28.65296	10	2.363387	0.00675227	0.228994	0.00135605	0.00514287	0.385896	0.0322035	0.0620575	0.0389564	0.103044	0.0175248	0.0228327	0.0124813	0.154687	0.0587967	0.0528743	0.0861515	0.158851	0.103765	0.084359	0.275521	0.0832241	0.165446	0.00313436	0.0148779	0.0757983	0.00784793	0.342527	0.33311	0.688819	1.0769	1.90117	5	2.585102
701000	-465.3291	-499.1527	33.82359	10	2.769861	0.0252025	0.120121	0.0110342	0.0393114	0.330643	0.0619676	0.102321	0.0211018	0.016694	0.106052	0.0144847	0.0234242	0.011242	0.0160112	0.054392	0.123072	0.0267737	0.0408274	0.110355	0.0694519	0.205254	0.0256948	0.0182708	0.0366757	0.168228	0.0604691	0.151731	0.370635	0.717933	1.08112	1.83031	5	1.990804
702000	-484.0448	-506.2396	22.19482	1	0.6353165	0.00519174	0.0924588	0.00726363	0.0549756	0.127916	0.101806	0.0381713	0.0201277	0.10382	0.0761036	0.027091	0.0244014	0.0568677	0.00753648	0.0172648	0.0404404	0.0758047	0.0872371	0.0764856	0.101776	0.170024	0.05299	0.0269027	0.187916	0.146371	0.0563696	0.305687	0.0604642	0.331343	0.89832	2.70987	3	2.089
703000	-461.4829	-501.7397	40.25679	10	0.3563701	0.00889262	0.118304	0.00533203	0.0302735	0.143299	0.0786255	0.0136928	0.0619507	0.0751534	0.0318652	0.00561446	0.0560893	0.0496991	0.045912	0.0406714	0.0804501	0.0247714	0.06649	0.144508	0.0601685	0.134754	0.0983204	0.0608934	0.0247199	0.0482753	0.0149637	0.244903	0.0109557	0.1485	0.679398	3.16115	5	1.768594
704000	-455.5023	-489.5884	34.08615	10	2.438222	0.00122021	0.0862239	0.00645416	0.0473458	0.152194	0.0647969	0.0140021	0.0357273	0.0265454	0.0814733	0.0180217	0.00554279	0.0792785	0.00872518	0.0565501	0.0715555	0.162553	0.0820388	0.118476	0.174954	0.192389	0.0609835	0.0897427	0.0178937	0.00781887	0.00878711	0.459966	0.34052	0.694764	1.07789	1.88682	5	2.131259
705000	-472.0259	-498.049	26.02309	10	1.181568	0.000519273	0.120066	0.0209929	0.0237114	0.21185	0.0875024	0.00781537	0.0728961	0.0824858	0.0816676	0.0898003	0.00677203	0.0412526	0.00484126	0.11305	0.0297932	0.135119	0.19058	0.273251	0.0768892	0.0738839	0.136128	0.155777	0.00370837	0.0610516	0.200462	0.325745	0.171697	0.525264	1.0246	2.27844	5	2.627611
706000	-458.901	-490.2919	31.39088	10	2.449199	0.0140356	0.0977189	0.0248136	0.0083318	0.193991	0.048317	0.00609455	0.0308444	0.101286	0.0477382	0.066273	0.0152678	0.381985	0.0321703	0.0272896	0.132995	0.176296	0.00588927	0.115882	0.0493127	0.0506458	0.0942643	0.0558739	0.137453	0.0731409	0.00238421	0.339016	0.341587	0.695612	1.07803	1.88477	5	2.32931
707000	-480.0785	-506.7787	26.70019	10	2.846232	0.027326	0.0883838	0.0184739	0.0303631	0.293974	0.101018	0.0820674	0.0638347	0.0886197	0.165467	0.028239	0.038731	0.0652814	0.0537883	0.0414324	0.0278138	0.0377768	0.0571093	0.127317	0.0355284	0.0538934	0.203358	0.122586	0.0609399	0.0940275	0.206485	0.393325	0.377005	0.722642	1.08164	1.81871	5	2.60716
708000	-473.9125	-501.2468	27.33432	10	3.194715	0.0266513	0.129958	0.00201123	0.105507	0.162048	0.0529776	0.0113967	0.0432425	0.0751891	0.0486559	0.0886359	0.0253051	0.018677	0.0397786	0.0272953	0.0500324	0.0783677	0.0463425	0.0876076	0.0235234	0.0611412	0.0199545	0.2474	0.041145	0.406249	0.00188395	0.410451	0.403786	0.741769	1.08332	1.77112	5	2.331428
709000	-457.7722	-491.6774	33.90515	10	3.71542	0.0130889	0.112359	0.00207851	0.035136	0.275957	0.0637128	0.00249103	0.0109607	0.0700384	0.0467687	0.0417337	0.0457915	0.0190504	0.0156081	0.036666	0.0495841	0.0373113	0.0255228	0.0932694	0.289999	0.021197	0.0240092	0.0742175	0.0828262	0.00151072	0.0952481	0.304976	0.438011	0.764755	1.08433	1.71291	5	1.891112
710000	-467.4381	-497.8224	30.38428	10	1.250522	0.000461698	0.0905918	0.0333536	0.0197897	0.393657	0.0542853	0.000272754	0.0242094	0.0252763	0.107055	0.0587854	0.027889	0.0430232	0.0215412	0.0240172	0.192085	0.0125487	0.0844603	0.25458	0.0899008	0.0825282	0.0835751	0.0929651	0.170419	0.119391	0.0100246	0.347481	0.184089	0.540975	1.03166	2.24327	5	2.464167
711000	-465.8672	-500.267	34.39974	10	1.59064	0.00705238	0.0788625	0.00642812	0.114836	0.166463	0.0012318	0.0147722	0.0166577	0.0809151	0.0793972	0.00518928	0.0518431	0.0577349	0.0143815	0.0469	0.112895	0.014986	0.187243	0.0704593	0.0604974	0.0057225	0.118894	0.0349329	0.108832	0.013065	0.075744	0.342158	0.238991	0.60298	1.05533	2.1027	5	1.888094
712000	-485.1071	-503.3284	18.22132	2	2.210288	0.00200646	0.134072	0.013616	0.044714	0.220189	0.0423544	0.00513971	0.066091	0.0661953	0.0345789	0.0121597	0.105187	0.0131884	0.126768	0.040096	0.215554	0.00161194	0.0221446	0.263053	0.0443099	0.0546706	0.12845	0.375448	0.0382923	0.204651	0.0629742	0.314186	0.317148	0.675661	1.07446	1.93273	4	2.651701
713000	-467.8402	-496.2705	28.43025	10	1.099968	0.0018823	0.134874	0.0334781	0.0469329	0.229173	0.0383075	0.0111967	0.0461546	0.123789	0.145763	0.01746	0.0455579	0.0158206	0.0317957	0.0110524	0.232038	0.125063	0.0536094	0.195654	0.0246167	0.0295842	0.0717879	0.114541	0.120699	0.0849646	0.066555	0.263759	0.156457	0.504867	1.01477	2.3239	5	2.316112
714000	-472.5197	-495.1854	22.66569	2	0.8213537	0.00139499	0.136668	0.00414706	0.0193316	0.254271	0.0428177	0.0153523	0.0253367	0.0376694	0.0276392	0.0213862	0.0566364	0.059952	0.0242518	0.0146297	0.034904	0.0539511	0.160105	0.109204	0.0269087	0.0792527	0.0252683	0.108572	0.00225529	0.065727	0.308998	0.424419	0.100094	0.415591	0.9627	2.52161	4	2.141051
715000	-462.4774	-496.349	33.87152	10	2.477312	0.0181157	0.133516	0.0141327	0.0175205	0.225691	0.0782896	0.0433256	0.0662115	0.0587656	0.0675932	0.0860333	0.0140663	0.0678557	0.00101753	0.00185381	0.0919059	0.0398584	0.0349826	0.156974	0.109354	0.0955259	0.18514	0.0144806	0.064631	0.0161511	0.2969	0.206554	0.344295	0.697754	1.07837	1.87959	5	2.206445
716000	-474.9969	-494.5384	19.54149	2	2.190585	0.00853711	0.154645	0.0203537	0.0246018	0.23831	0.0575856	0.0501647	0.0903313	0.0591491	0.0377324	0.0206523	0.0060223	0.139022	0.00725548	0.0117516	0.0525919	0.0156458	0.0362797	0.189657	0.170495	0.220269	0.07987	0.0841168	0.040215	0.0996831	0.152854	0.373501	0.315011	0.673862	1.0741	1.93703	4	2.441293
717000	-461.497	-495.6629	34.16589	10	0.9189718	0.00354994	0.10733	0.0438488	0.0193015	0.116486	0.0360271	0.0114555	0.0489222	0.131986	0.0209359	0.0628847	0.0582647	0.0324658	0.0203476	0.0396035	0.161808	0.0444801	0.0825821	0.124946	0.0236591	0.0674792	0.157351	6.7705e-05	0.201987	0.0325328	0.280731	0.141145	0.120516	0.450965	0.98516	2.44336	5	2.072177
718000	-471.6561	-498.5067	26.85064	10	4.217621	0.00757507	0.18633	0.000523649	0.0279981	0.418245	0.0896254	0.0442547	0.0280415	0.0627042	0.0646439	0.0271533	0.0205139	0.0503989	0.0465661	0.0179139	0.0204283	0.159838	0.0469139	0.158753	0.0150989	0.114314	0.0925557	0.067694	0.094081	0.0942934	0.34057	0.131197	0.465932	0.782414	1.08431	1.66735	5	2.428225
719000	-463.3767	-498.9154	35.53874	10	2.05424	1.49489e-05	0.147751	0.0181981	0.0391189	0.230864	0.0357036	0.0966302	0.017198	0.0475244	0.0158565	0.0236954	6.47056e-05	0.0419257	0.0261917	0.0324567	0.110204	0.054314	0.0266976	0.0799598	0.0523923	0.0526423	0.109756	0.18489	0.059834	0.0684275	0.243522	0.0440816	0.299664	0.66066	1.07129	1.96839	5	1.859914
720000	-467.6258	-502.657	35.03126	10	1.371807	0.0182357	0.176204	0.010211	0.0639524	0.0796938	0.0293115	0.0832782	0.0445798	0.0283336	0.0755004	0.0193645	0.00990221	0.0724709	0.0690555	0.0699291	0.016695	0.0374049	0.167225	0.0782643	0.0590129	0.0474874	0.169514	0.200914	0.022709	0.100977	0.446952	0.124341	0.204823	0.565728	1.04191	2.18754	5	2.321519
721000	-462.8061	-497.184	34.37788	10	0.9996651	0.0109638	0.145632	0.0405748	0.00834418	0.178498	0.0154344	0.011265	0.0631127	0.0268701	0.0850088	0.0392395	0.0936504	0.0438211	0.021073	0.0147272	0.0794197	0.149669	0.0137333	0.210121	0.0428089	0.0490114	0.0242215	0.0447698	0.0997147	0.279305	0.151079	0.102794	0.136887	0.476651	0.999945	2.38652	5	2.044862
722000	-469.1532	-500.7805	31.62737	10	2.00606	0.0272172	0.141676	0.035465	0.0830022	0.240974	0.108722	0.0149051	0.00691874	0.0711314	0.0793132	0.0989525	0.0533453	0.0664802	0.0156779	0.0145758	0.111181	0.233259	0.0594813	0.0837929	0.034723	0.0167312	0.0878769	0.0846943	0.0262505	0.327243	0.0668484	0.0797807	0.293997	0.655657	1.07014	1.98021	5	2.27022
723000	-451.4747	-488.4904	37.01571	10	1.860182	0.00190446	0.129898	0.00416083	0.0236434	0.373059	0.0476953	0.00636314	0.0766911	0.0585078	0.0679671	0.0212084	0.0271214	0.0292749	0.0348244	0.0403922	0.0922893	0.0409179	0.0740331	0.164223	0.00361372	0.278238	0.0626096	0.0452491	0.196895	0.104878	0.0361777	0.107545	0.275993	0.639271	1.06606	2.01867	5	2.14938
724000	-460.5074	-492.2808	31.77337	10	1.305468	0.00760092	0.0864272	0.00264692	0.0297619	0.159874	0.0651728	0.0583051	0.0351468	0.0531919	0.0305882	0.00893139	0.0196352	0.0103409	0.0789959	0.0089091	0.124178	0.102919	0.17774	0.0616041	0.0769293	0.284536	0.0216195	0.0674278	0.00373383	0.0951482	0.203462	0.0899179	0.193648	0.552612	1.03661	2.21712	5	1.964744
725000	-461.8111	-492.5087	30.6976	10	1.953261	0.0225803	0.136941	0.00133104	0.00700944	0.244278	0.0562046	0.0802384	0.0385819	0.0377672	0.0939417	0.0215269	0.0240869	0.175835	0.0612323	0.0379469	0.0850564	0.0966304	0.0508202	0.116299	0.0614392	0.361554	0.12653	0.122078	0.130061	0.0104541	0.0160806	0.215324	0.287631	0.64995	1.06877	1.99364	5	2.43183
726000	-473.1482	-506.5743	33.42616	10	3.607663	0.0206684	0.14651	0.0234412	0.0158542	0.124459	0.0225852	0.0198385	0.0657663	0.153718	0.100272	0.0976455	0.0302224	0.0450355	0.0331848	0.00839177	0.0123983	0.110598	0.0444277	0.20364	0.0130353	0.151973	0.0493427	0.104459	0.0040259	0.0980673	0.014864	0.109836	0.431418	0.760446	1.08422	1.72391	5	1.824259
727000	-457.8033	-495.827	38.0237	10	2.554711	0.000807686	0.110704	0.010111	0.0475513	0.12076	0.0174133	0.0844101	0.0473015	0.0223564	0.0465013	0.000558349	0.021776	0.0773119	0.0415203	0.0470686	0.0266489	0.148195	0.0337613	0.0896727	0.0259382	0.181277	0.158106	0.094482	0.163988	0.0896906	0.0242762	0.0225209	0.351583	0.703455	1.07922	1.86574	5	1.754708
728000	-460.9007	-491.8559	30.95513	10	2.292464	0.0115033	0.179213	0.0425021	0.00803976	0.195271	0.0504681	0.0245898	0.0283932	0.0555586	0.0204688	0.026176	0.033218	0.0517015	0.0350907	0.0416369	0.0693678	0.170798	0.0535387	0.125369	0.126603	0.304476	0.0977802	0.00742027	0.121802	0.16241	0.254003	0.0807422	0.325854	0.682899	1.07584	1.91541	5	2.37814
729000	-465.4586	-497.5943	32.13575	10	0.7084607	0.00680137	0.131853	0.0100758	0.00998443	0.332609	0.0351307	0.10551	0.0757197	0.0815344	0.0417896	0.0293659	0.0313385	0.0157537	0.0574315	0.0119358	0.19409	0.0495931	0.0280405	0.122458	0.0207178	0.356059	0.0279239	0.103918	0.208591	0.192316	0.051534	0.0774911	0.0759963	0.367495	0.927964	2.62854	5	2.409564
730000	-467.873	-497.8916	30.01861	10	3.058677	0.0141503	0.123576	0.0263485	0.0130986	0.185544	0.0943034	0.0899268	0.00869153	0.0854622	0.0725208	0.0301939	0.0518524	0.163188	0.0706784	0.0251567	0.109765	0.0820484	0.0263958	0.0662595	0.00164422	0.0195186	0.0432466	0.0212564	0.394276	0.0646302	0.172581	0.0237358	0.393751	0.734726	1.08279	1.78873	5	2.080049
731000	-468.0935	-492.6433	24.54979	10	3.451601	0.0154754	0.135706	0.00113175	0.0105337	0.223397	0.0763743	0.055011	0.0335099	0.0593918	0.0410695	0.0079305	0.0196383	0.0624538	0.0819305	0.0584809	0.102608	0.144979	0.213564	0.134008	0.147431	0.0369967	0.0941883	0.0456431	0.346957	0.272258	0.0738561	0.143906	0.421439	0.753818	1.08399	1.74075	5	2.63843
732000	-469.1018	-501.4919	32.39014	10	1.430609	0.019776	0.0833533	0.0563105	0.0458164	0.209282	0.0810923	0.169051	0.0369965	0.0840101	0.131385	0.0460758	0.0164784	0.0477843	0.0185342	0.0332698	0.140574	0.0621691	0.0667839	0.182899	0.105139	0.211982	0.0219626	0.0170252	0.0682069	0.239707	0.151054	0.0964032	0.214401	0.576583	1.04607	2.16294	5	2.443121
733000	-465.761	-495.9472	30.18613	10	1.298944	0.0101065	0.170786	0.0239071	0.00540019	0.169945	0.0763777	0.00395928	0.039656	0.0650876	0.061634	0.164972	0.0567821	0.127999	0.00983701	0.0681643	0.0376242	0.141147	0.0217141	0.0776057	0.00659686	0.330741	0.0874086	0.148142	0.116746	0.197204	0.095534	0.0196462	0.192528	0.551269	1.03606	2.22015	5	2.334724
734000	-465.239	-499.0943	33.85527	10	2.083039	0.00742905	0.173143	0.0423737	0.00687206	0.303056	0.0493003	0.0731111	0.0097418	0.0297098	0.0370269	0.00359807	0.0293245	0.0379323	0.111136	0.0545047	0.156985	0.0367332	0.00950976	0.150561	0.107879	0.282653	0.178464	0.0262654	0.0411337	0.120848	0.0283223	0.123809	0.30299	0.663563	1.07194	1.96151	5	2.231423
735000	-467.7305	-501.2971	33.5666	10	0.7318718	0.000859882	0.0628262	0.00437655	0.000847688	0.209422	0.00987195	0.00439204	0.00129416	0.0871048	0.117004	0.0371303	0.0012076	0.0773833	0.0392803	0.0198639	0.129494	0.0762388	0.208386	0.092132	0.187285	0.149993	0.247247	0.0245566	0.0671041	0.00959883	0.236447	0.0520021	0.0810049	0.378188	0.93613	2.60468	5	2.15335
736000	-483.6212	-505.3498	21.72853	2	1.563002	0.0386458	0.118586	0.00730781	0.0205955	0.139144	0.103553	0.116866	0.00704903	0.0438704	0.0611615	0.018783	0.0294829	0.0332771	0.0711122	0.0439156	0.218819	0.194746	0.0631903	0.109744	0.136946	0.0716843	0.0118712	0.0799326	0.150797	0.052048	0.312867	0.0990551	0.234893	0.598718	1.05392	2.11247	4	2.355052
737000	-473.4663	-504.7929	31.32666	10	0.6228962	0.0152619	0.197325	0.0159095	0.0614487	0.251668	0.0536472	0.0266572	0.0329835	0.100604	0.0181637	0.00497343	0.00840085	0.191273	0.175037	0.0468838	0.0982264	0.154508	0.111811	0.0449294	0.0305638	0.045734	0.0942021	0.0433821	0.126709	0.0149012	0.356683	0.0578993	0.0578621	0.324762	0.892565	2.72481	5	2.379786
738000	-468.0184	-493.0198	25.00141	10	3.219818	0.0181159	0.200621	0.0127274	0.0995902	0.464332	0.0156393	0.0628933	0.0516082	0.0420927	0.0575964	0.0390942	0.0349333	0.0636562	0.0167753	0.0255567	0.157002	0.119434	0.0938324	0.196283	0.0506017	0.0483609	0.255038	0.112178	0.0129767	0.20644	0.373983	0.0805147	0.405584	0.743016	1.08341	1.768	5	2.911876
739000	-486.1862	-502.3623	16.17613	2	1.229858	0.0674867	0.155632	0.00146237	0.00432052	0.552584	0.0235572	0.112554	0.0434339	0.0197562	0.0390644	0.0275368	0.0690013	0.0538812	0.00439827	0.127433	0.2005	0.0537096	0.231004	0.18327	0.0461634	0.0535557	0.0733076	0.0247655	0.102747	0.0787967	0.376739	0.0442858	0.180422	0.536402	1.02965	2.25352	4	2.770945
