Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
842000	-1193.422	-1215.642	22.22086	10	3.398068	0.0234234	0.27032	0.0282671	0.0741495	0.0167197	0.222168	0.0352195	0.000853761	0.0516644	0.00554185	0.0417532	0.145754	0.0528201	0.0721883	0.0312723	0.00727135	0.0617573	0.142204	0.00307502	0.0355069	0.0681992	0.0290333	0.11806	0.0120969	0.213577	0.186037	0.0747317	0.0150016	0.246416	0.089522	0.329368	0.190564	0.242373	0.00731756	0.0881129	0.0454934	0.017307	0.329723	0.287615	0.00372906	0.0036228	0.0097888	0.0711987	0.0819245	0.28829	0.0846715	0.0843388	0.0389078	0.0109808	0.417891	0.751431	1.08388	1.7468	5	4.589932
843000	-1180.61	-1210.125	29.51506	10	1.721229	0.121044	0.132712	0.0187	0.0781439	0.00728763	0.180094	0.013729	0.0132958	0.0109611	0.0357751	0.0450591	0.0575655	0.0164717	0.0404991	0.051093	0.00604795	0.0293575	0.151169	0.00918762	0.0242779	0.131857	0.0638418	0.124924	0.00838773	0.00615345	0.0188398	0.0986983	0.0434971	0.230235	0.0043743	0.000812084	0.131002	0.183579	0.028901	0.0171828	0.00652547	0.0774285	0.103872	0.441312	0.0337293	0.0405932	0.0667179	0.00726372	0.00836828	0.122041	0.126939	0.176019	0.108461	0.0145892	0.257565	0.621668	1.06115	2.05962	5	3.468616
844000	-1201.092	-1223.384	22.29195	10	5.722011	0.100019	0.194779	0.011138	0.0931983	0.00900578	0.172634	0.0486707	0.02265	0.0362991	0.126262	0.0078777	0.0607955	0.240096	0.0806267	0.0766027	0.0431349	0.0687163	0.0391545	0.000265497	0.00209002	0.0783534	0.0241587	0.139884	0.0329144	0.0313861	0.0786096	0.063102	0.0546751	0.205779	0.00682501	0.169763	0.132342	0.07174	0.0811996	0.0223757	0.195492	0.0877149	0.0129417	0.0226878	0.1875	0.0193978	0.0286739	0.0427748	0.229113	0.0162252	0.181571	0.0045238	0.177806	0.0100303	0.529557	0.819434	1.08187	1.56914	5	3.843576
845000	-1189.214	-1217.277	28.06371	10	3.560373	0.0272118	0.170519	0.020081	0.0479974	0.00773288	0.00342312	0.046082	0.020903	0.143708	0.0193925	0.0342313	0.0105218	0.0332363	0.017954	0.0895528	0.0287796	0.0183493	0.0862639	0.00553734	0.0288744	0.0344849	0.0103319	0.0570847	0.0178591	0.107344	0.0733431	0.0914597	0.237757	0.229493	0.0237297	0.178809	0.0341808	0.00379472	0.0889078	0.0484652	0.118561	0.00452003	0.00287615	0.124507	0.259619	0.0472798	0.0792898	0.235998	0.0859891	0.0814365	0.0025238	0.0811277	0.0128027	0.479432	0.42845	0.758488	1.08417	1.7289	5	3.713357
846000	-1214.509	-1234.542	20.03228	10	0.9308484	0.0952281	0.145485	0.00838522	0.0906264	0.0182566	0.0633203	0.0141412	0.00444167	0.163268	0.0207448	0.043354	0.0619868	0.0467061	0.216831	0.0799984	0.173311	0.127026	0.0725312	0.048593	0.107952	0.00907506	0.0314339	0.12979	0.06304	0.215158	0.0724603	0.0740202	0.521926	0.00523837	0.0345587	0.0337532	0.0849964	0.0477612	0.123206	0.0231721	0.147521	0.0182993	0.165462	0.0668235	0.178412	0.179539	0.206518	0.0459324	0.182213	0.000323563	0.0134421	0.0903195	0.0285663	0.237334	0.122958	0.454932	0.987525	2.43458	5	4.632483
847000	-1202.443	-1224.327	21.8844	10	2.836568	0.0804389	0.136647	0.0211851	0.0919307	0.0133088	0.0483735	0.0262968	0.00664366	0.284781	0.0670127	0.0394897	0.167734	0.0586828	0.0790459	0.0149722	0.0659806	0.216478	0.0638727	0.014175	0.0264872	0.116902	0.0243846	0.16375	0.0616997	0.208644	0.0773668	0.0353204	0.00583711	0.111657	0.49628	0.147565	0.0396254	0.14412	0.0128457	0.025391	0.00681812	0.0696091	0.182655	0.0230983	0.118227	0.00288819	0.1029	0.0111424	0.0224464	0.0723346	0.0842718	0.00543763	0.045865	0.294128	0.37621	0.722058	1.08158	1.82015	5	4.236748
848000	-1200.542	-1221.217	20.67458	10	2.221177	0.0782309	0.108834	0.0350118	0.0742347	0.0244975	0.0180589	0.013986	0.0183644	0.0833993	0.0859812	0.0490109	0.0332556	0.136259	0.0979457	0.109605	0.00148591	0.164177	0.0976333	0.0249744	0.0263121	0.0278662	0.09841	0.124869	0.0812834	0.0933317	0.518281	0.0302723	0.0151086	0.100012	0.135447	0.115406	0.0432267	0.0917731	0.00244507	0.246002	0.0238853	0.210703	0.00919886	0.179677	0.129587	0.0141495	0.239453	0.0226243	0.150608	0.203258	0.0550262	0.0477597	0.0461559	0.294363	0.31832	0.676645	1.07465	1.93038	5	4.63144
849000	-1198.699	-1225.459	26.76015	10	3.093134	0.140154	0.196273	0.0137764	0.075208	0.0460876	0.108827	0.0262263	0.0262583	0.244886	0.116804	0.000509759	0.020651	0.0692905	0.12741	0.117782	0.00447151	0.0281584	0.0156963	0.00417374	0.0117394	0.0694271	0.0907982	0.196981	0.0544192	0.176765	0.237401	0.0707806	0.0173411	0.0720237	0.0248901	0.0113275	0.0118823	0.0667251	0.00523855	0.0414878	0.00115103	0.109966	0.351714	0.059428	0.176607	0.0502099	0.00254396	0.0019585	0.00202544	0.108164	0.058256	0.281843	0.134519	0.133147	0.396341	0.736558	1.08294	1.78416	5	4.013406
850000	-1198.153	-1226.861	28.70745	10	1.130958	0.0225433	0.184645	0.00623861	0.05575	0.0131746	0.19107	0.0338847	0.00044086	0.00242604	0.122233	0.09696	0.00486979	0.173677	0.00812047	0.0736326	0.118697	0.0569177	0.0973836	0.0270423	0.0498716	0.103272	0.0125653	0.289151	0.00357302	0.0683727	0.00455385	0.0105776	0.108582	0.0776875	0.0472991	0.00589186	0.342496	0.317409	0.131407	0.00608091	0.0898002	0.193076	0.0136265	0.00195274	0.264918	0.0330576	0.0197999	0.0504037	0.0634727	0.029078	0.450948	0.0230852	0.0248052	0.0404682	0.162318	0.512861	1.01871	2.30611	5	4.166989
851000	-1183.756	-1209.334	25.57789	10	2.828106	0.120372	0.162234	0.0054162	0.151583	0.0102808	0.0692542	0.00394587	0.0224043	0.167228	0.0793587	0.033412	0.0617016	0.0758666	0.00927009	0.0290645	0.00951334	0.093927	0.161183	0.0133504	0.00250135	0.126872	0.0408709	0.105101	0.0300795	0.190151	0.0582776	0.0467056	0.0333505	0.274349	0.162504	0.0255244	0.0538451	0.213681	0.0214528	0.015946	0.095322	0.17883	0.205372	0.0276636	0.00912266	0.0947466	0.0233216	0.114139	0.0555851	0.225021	0.275184	0.00723906	0.00203385	0.0442589	0.375511	0.721544	1.08152	1.82142	5	4.03842
852000	-1184.454	-1211.923	27.46885	10	1.78465	0.0704561	0.133454	0.010855	0.0863328	0.0107719	0.0516989	0.0110804	0.0459716	0.00900488	0.0300129	0.0188754	0.0887081	0.0713402	0.133685	0.0489044	0.194477	0.0138292	0.0475816	0.00763552	0.0637412	0.0505367	0.0318111	0.129548	0.00673816	0.00475614	0.0445622	0.0127854	0.414569	0.24763	0.280341	0.0890324	0.00323497	0.24488	0.113547	0.00373312	0.124395	0.0707649	0.0969294	0.0175945	0.0908751	0.00730477	0.0455953	0.0925114	0.0118952	0.0767787	0.0543063	0.049113	0.252191	0.0156269	0.266139	0.629969	1.06353	2.04036	5	3.832003
853000	-1198.645	-1221.024	22.37864	10	2.623712	0.0591325	0.117385	0.0709693	0.126192	0.0342498	0.11347	0.00809249	0.0123473	0.0580865	0.0429873	0.0245442	0.0323525	0.35986	0.0725883	0.0573808	0.027156	0.0037347	0.100153	0.024157	0.0208464	0.015614	0.0344688	0.0590427	0.0602207	0.122338	0.0895401	0.227019	0.0696258	0.0235841	0.101881	0.0395445	0.0287087	0.437705	0.100663	0.161884	0.0331888	0.0866397	0.467709	0.0749237	0.116353	0.0456233	0.0325327	0.225963	0.0435303	0.0992291	0.0318873	0.00180214	0.19196	0.0540689	0.35788	0.708307	1.0799	1.85391	5	4.442935
854000	-1184.208	-1209.19	24.98181	10	3.246311	0.0680284	0.132005	0.0703394	0.15391	0.00442382	0.0360013	0.0216479	0.01	0.0520564	0.0693737	0.0823233	0.0753864	0.0850257	0.143131	0.022793	0.0302369	0.0354432	0.143181	0.00716681	0.00199229	0.0374317	0.0713687	0.131018	0.00892327	0.196676	0.00259418	0.238766	0.124485	0.0698062	0.0737776	0.15941	0.0344988	0.264124	0.0470711	0.015249	0.0125416	0.0762901	0.240341	0.0782157	0.0136998	0.135882	0.193544	0.0519881	0.0380636	0.136985	0.179801	0.0302897	0.0313535	0.137546	0.407463	0.744314	1.08349	1.76473	5	4.076208
855000	-1197.149	-1221.449	24.29974	10	2.489075	0.0662741	0.110703	0.0932237	0.0689862	0.0086568	0.153335	0.00980152	0.00497596	0.00718799	0.000367924	0.149786	0.0196784	0.0984749	0.045104	0.00656529	0.036462	0.0523075	0.142294	0.000177875	0.0265074	0.0798315	0.0544121	0.117147	0.0696658	0.0542937	0.110293	0.317095	0.0781873	0.165588	0.0116366	0.0423935	0.0276959	0.0455344	0.0103322	0.249774	0.0397999	0.214096	0.0152074	0.357732	0.0742804	0.0854826	0.299861	0.221789	0.0673874	0.0915108	0.118796	0.0166144	0.0978106	0.0177373	0.345418	0.698639	1.0785	1.87744	5	4.252855
856000	-1196.592	-1222.444	25.85186	10	2.913966	0.101125	0.082073	0.0726097	0.0888334	0.0120747	0.0752045	0.0256578	0.0322017	0.128822	0.148188	0.236717	0.0791747	0.0220327	0.00974403	0.0734325	0.0137158	0.0602996	0.00101754	0.0163944	0.0249194	0.0688928	0.018946	0.0871475	0.0349078	0.11588	0.0951583	0.0796926	0.0912793	0.0663974	0.0577853	0.0658444	0.0123308	0.041801	0.027243	0.277869	0.00925704	0.24215	0.00423299	0.0244045	0.0429649	0.00918036	0.642292	0.109379	0.0534737	0.0380092	0.0500081	0.0181962	0.0840978	0.203428	0.382495	0.72665	1.08206	1.8088	5	3.976487
857000	-1201.376	-1224.785	23.40919	10	2.021067	0.056259	0.160504	0.00293551	0.0946812	0.00678764	0.232788	0.00948707	0.010624	0.188487	0.0333913	0.0353772	0.044204	0.0382268	0.000871783	0.0142929	0.0419493	0.0856921	0.323861	0.00413015	0.00168861	0.0139563	0.0316046	0.4105	0.0131539	0.0288843	0.0492303	0.0924631	0.154266	0.0120984	0.397177	0.0425827	0.0191614	0.0234116	0.135131	0.114274	0.0447182	0.203233	0.112607	0.0257493	0.16823	0.0193797	0.0502586	0.0915245	0.157567	0.0645688	0.0488675	0.0240661	0.00414688	0.348545	0.295777	0.657235	1.07051	1.97648	5	4.287595
858000	-1192.298	-1213.061	20.76288	10	2.182727	0.101011	0.108265	0.00230573	0.0424999	0.0016412	0.297941	0.00409237	0.0573643	0.168038	0.0334474	0.03744	0.00119457	0.149294	0.141197	0.049152	0.0208291	0.00740351	0.0120264	0.00257112	0.0567175	0.035305	0.0870122	0.0121624	0.0172639	0.0338916	0.0402652	0.0840077	0.155464	0.0837555	0.0514326	0.233647	0.224286	0.0260769	0.0337793	0.0137633	0.0090784	0.174209	0.0567811	0.00239614	0.0140268	0.0721631	0.350446	0.00511592	0.282161	0.137104	0.151573	0.0172462	0.118712	0.322674	0.314153	0.673137	1.07395	1.93876	5	4.140232
859000	-1199.763	-1222.009	22.24592	10	2.755098	0.089671	0.185663	0.0532928	0.0548568	0.0308826	0.453653	0.0281793	0.0327282	0.0984994	0.0870134	0.175748	0.0220178	0.199312	0.0144223	0.00619661	0.0200968	0.0114666	0.11791	0.0110273	0.0514969	0.0624588	0.0221792	0.171467	0.0975178	0.0119235	0.0212325	0.121927	0.0341777	0.00832796	0.0595357	0.147689	0.154322	0.0748662	0.0316041	0.403387	0.016003	0.219325	0.0313177	0.235983	0.00390709	0.0728541	0.0440528	0.0464187	0.000127677	0.211678	0.115873	0.18421	0.00670278	0.186036	0.369381	0.716999	1.08101	1.83261	5	4.541239
860000	-1193.767	-1212.711	18.94358	10	5.006661	0.0553121	0.132987	0.0358379	0.064308	0.0180169	0.0487417	0.0033176	0.0125864	0.00629134	0.0168634	0.082813	0.0158555	0.120457	0.0554546	0.0207028	0.0938342	0.0752318	0.293184	0.00264908	0.0266707	0.0944136	0.0347068	0.203565	0.024454	0.0780993	0.0957546	0.053643	0.112734	0.0902664	0.0163782	0.319237	0.0361984	0.0890276	0.00167035	0.418324	0.0529486	0.180743	0.0257113	0.122258	0.00336274	0.0286157	0.0536831	0.0344495	0.191939	0.0939858	0.0448801	0.356167	0.163131	0.0885776	0.502354	0.80412	1.08329	1.61024	5	4.29004
861000	-1192.535	-1222.546	30.01072	10	2.237777	0.0542641	0.0927522	0.0342854	0.220306	0.0220382	0.0930288	0.00748013	0.0591153	0.12224	0.0279537	0.0121503	0.0618678	0.0302293	0.00954276	0.0387834	0.0169611	0.0795233	0.140399	0.0108577	0.0415915	0.0258475	0.0584081	0.210055	0.0942962	0.00229749	0.0471368	0.0010702	0.418803	0.0335856	0.0496164	0.0141491	0.0482563	0.0439742	0.00316077	0.128705	0.00698161	0.242123	0.0394731	0.0433164	0.012641	0.103881	0.0706634	0.0171885	0.0715884	0.0268462	0.0631316	0.2418	0.505871	0.0781744	0.320097	0.67813	1.07494	1.92683	5	3.878411
862000	-1189.641	-1213.962	24.32111	10	3.531557	0.0935161	0.108404	0.0571633	0.0972135	0.00569848	0.114231	0.0169081	0.0146821	0.0361051	0.00385881	0.0649169	0.0368505	0.266813	0.0857818	0.0328495	0.112196	0.0713192	0.0995811	0.0155289	0.0633382	0.0934253	0.0031853	0.118965	0.0376643	0.0136572	0.119919	0.00203872	0.25109	0.204054	0.151638	0.0340696	0.00896571	0.233492	0.00266429	0.0831554	0.0887598	0.134738	0.0031094	0.333098	0.0657165	0.0351701	0.103732	0.0145196	0.0191575	0.038883	0.111398	0.0318005	0.127821	0.0966829	0.426618	0.757274	1.08412	1.73198	5	3.959527
863000	-1189.107	-1217.565	28.45847	10	2.157498	0.0334466	0.112658	0.00707358	0.0302867	0.00283004	0.0509297	0.0187318	0.00436091	0.0489571	0.00299034	0.0334346	0.0342166	0.0724478	0.294492	0.0186039	0.0013901	0.428966	0.116412	0.0101643	0.0266114	0.0133277	0.00275069	0.1469	0.03007	0.015889	0.000443679	0.0615282	0.0394807	0.123706	0.0662276	0.0385392	0.00288604	0.00955955	0.111428	0.0193511	0.298838	0.148262	0.134548	0.0773616	0.0534834	0.0288537	0.191479	0.101538	0.0910874	0.0190183	0.103189	0.251674	0.0579112	0.0260769	0.311377	0.670781	1.07347	1.94437	5	3.61441
864000	-1193.786	-1218.796	25.01088	10	1.107782	0.0246225	0.198352	0.00315484	0.124192	0.0286764	0.168068	0.0233885	0.00102569	0.0274102	0.0444915	0.186983	0.0973077	0.0156178	0.083476	0.103795	0.0372815	0.0782502	0.0925793	0.00983234	0.00889876	0.0811709	0.0216116	0.192828	0.0121618	0.0768734	0.0225528	0.0085655	0.149105	0.0969126	0.326478	0.250522	0.0761342	0.00186844	0.133939	0.00322932	0.00882143	0.250691	0.121314	0.000838095	0.00564019	0.0114108	0.00357481	0.0181695	0.0350441	0.165149	0.317074	0.0401344	0.0364434	0.330318	0.157944	0.506912	1.01579	2.31935	5	4.155979
865000	-1190.296	-1211.293	20.99736	10	1.84409	0.0353166	0.265368	0.0167176	0.100836	0.00499016	0.128961	0.00534622	0.0219358	0.199826	0.0594025	0.117125	0.0492537	0.139755	0.0218221	0.0192543	0.0128746	0.218161	0.140678	0.00288421	0.0555856	0.0325914	0.0334895	0.0628586	0.056817	0.0369544	0.0435853	0.154242	0.0574591	0.0664775	0.236612	0.0822845	0.0115031	0.517363	0.0302359	0.0549747	0.0853515	0.246693	0.110009	0.0215355	0.168241	0.0791268	0.0308753	0.0215236	0.0198911	0.0494537	0.209701	0.260364	0.0910889	0.0571354	0.273926	0.63734	1.06555	2.02319	5	4.54453
866000	-1190.361	-1215.569	25.20868	10	2.484032	0.0718967	0.100202	0.0224805	0.181835	0.0202543	0.0309745	0.00624444	0.0309206	0.0729781	0.0938032	0.0327704	0.0561468	0.109807	0.0534343	0.000582948	0.0112556	0.00247308	0.09217	0.0308662	0.0384977	0.0613809	0.0980731	0.272247	0.0132712	0.061555	0.0113318	0.0311185	0.0522926	0.0678511	0.27789	0.0402152	0.0703017	0.240436	0.00199759	0.0230779	0.0961243	0.197724	0.0164356	0.0776872	0.154648	0.000131028	0.156908	0.0283627	0.0534287	0.0295841	0.262182	0.00623364	0.229153	0.071418	0.344937	0.69826	1.07844	1.87836	5	3.762653
867000	-1197.12	-1221.377	24.25688	10	4.449139	0.0480458	0.116215	0.0619657	0.056555	0.025248	0.148555	0.0279354	0.00898996	0.17204	0.0583811	0.0985105	0.0123919	0.102256	0.155803	0.0412435	0.0498956	0.0486039	0.0938005	0.0443517	0.0426867	0.155631	0.0411558	0.121545	0.0150772	0.110866	0.0563202	0.066684	0.167069	0.0923155	0.0927895	0.0129198	0.0190682	0.0381027	0.260128	0.0915723	0.324676	0.132434	0.0920406	0.0532945	0.0147414	0.00330776	0.0085696	0.0127398	0.0258158	0.0416547	0.0217611	0.0105341	0.258056	0.044229	0.477454	0.789437	1.0841	1.64901	5	3.798572
868000	-1188.148	-1225.345	37.19662	10	0.9723984	0.031949	0.167566	0.0327855	0.0495416	0.00391491	0.144844	0.0150476	0.00107707	0.0208561	0.0249711	0.0288046	0.0118215	0.0427221	0.0896312	0.0304284	0.0114517	0.078319	0.112366	0.000120955	0.0181934	0.0195303	0.0408348	0.196576	0.0128157	0.0274037	0.00931657	0.00688311	0.114377	0.0484075	0.108161	0.0417098	0.00346125	0.0575918	0.0920556	0.301458	0.0171559	0.200564	0.020534	0.144944	0.00865379	0.0882806	0.0420801	0.0255238	0.0281298	0.00726966	0.0190534	0.0399901	0.0269019	0.152505	0.131414	0.468295	0.995272	2.40502	5	2.81858
869000	-1190.383	-1214.385	24.002	10	7.761485	0.0553909	0.279347	0.0168034	0.0952862	0.024116	0.0601172	0.0095475	0.00204337	0.213984	0.00214829	0.00992958	0.0326006	0.0166583	0.153836	0.0267137	0.0154377	0.234627	0.0377513	0.0472846	0.0210025	0.027992	0.0104396	0.0480044	0.00119753	0.127947	0.0244775	0.0155394	0.0147114	0.211328	0.00878121	0.131012	0.0135842	0.061516	0.00614142	0.0488187	0.0269649	0.252614	0.0370274	0.00474721	0.213588	0.196779	0.0788144	0.0267466	0.152869	0.0905044	0.102607	0.085267	0.120191	0.173769	0.587606	0.849809	1.07719	1.4854	5	3.668605
870000	-1188.222	-1213.897	25.67477	10	1.770003	0.0447026	0.176493	0.00102126	0.119064	0.00439589	0.089343	0.00306046	0.0468883	0.0230393	0.104212	0.0641278	0.0277315	0.0980328	0.0094321	0.0225195	0.0208768	0.0709372	0.102702	0.0110573	0.0328419	0.0982512	0.0230596	0.233441	0.0244413	0.128382	0.147312	0.0855029	0.0176633	0.164387	0.00209288	0.0354645	0.0272405	0.00247525	0.110859	0.0851215	0.0249757	0.239512	0.0344722	0.0086982	0.0910785	0.252699	0.0804143	0.0790624	0.181869	0.226861	0.149637	0.329833	0.164076	0.0397981	0.264184	0.628093	1.063	2.04472	5	4.16116
871000	-1191.001	-1215.513	24.51226	10	2.992724	0.0410879	0.141915	0.0246079	0.0673041	0.0183772	0.11333	0.0317001	0.0346127	0.000449512	0.0427906	0.0222755	0.12642	0.123789	0.0527107	0.0150929	0.0352686	0.197061	0.0622813	0.00474746	0.0048696	0.0826598	0.0455371	0.191155	0.0448946	0.155256	0.0131069	0.138	0.00102126	0.0708629	0.0185398	0.0674017	0.00221828	0.101332	0.144211	0.0226128	0.0792473	0.186051	0.154409	0.0422284	0.455771	0.258	0.0447928	0.054824	0.0170007	0.208655	0.078722	0.322478	0.0493573	0.0516305	0.388698	0.731124	1.08248	1.7977	5	4.262669
872000	-1190.059	-1215.869	25.81055	10	1.624575	0.0345489	0.13202	0.0279698	0.0536975	0.0113738	0.114293	0.000809337	0.00100791	0.290607	0.0181248	0.0940779	0.0040659	0.0990843	0.00800236	0.0587974	0.006089	0.113265	0.0747451	0.0280413	0.0372215	0.0229695	0.0198036	0.0367395	0.0434527	0.127784	0.0282989	0.138856	0.109504	0.0860451	0.0577661	0.0295667	0.0118446	0.0377924	0.247416	0.0106455	0.0279962	0.188065	0.0502709	0.016995	0.0120558	0.0430767	0.193465	0.0162748	0.0514996	0.304241	0.402626	0.276274	0.0948047	0.0513314	0.243941	0.608059	1.05697	2.09103	5	3.945303
873000	-1183.627	-1211.812	28.18503	10	2.492491	0.0826937	0.146962	0.0469061	0.109814	0.0178342	0.0509839	0.0148149	0.0101495	0.0536529	0.0248178	0.0290715	0.0508684	0.0459634	0.0852451	0.00726644	0.0686511	0.227378	0.0992047	0.0051032	0.0188978	0.0872702	0.0651418	0.146399	0.0165967	0.143418	0.0570881	0.0339725	0.240984	0.0162491	0.0703673	0.133297	0.159699	0.0119819	0.062359	0.0576886	0.0314768	0.0337371	0.00198513	0.0368217	0.16304	0.0158083	0.255407	0.0407209	0.0943878	0.174174	0.335255	0.0143977	0.0315814	0.187691	0.345744	0.698895	1.07854	1.87682	5	3.915275
874000	-1200.099	-1223.579	23.48079	10	1.165952	0.113479	0.110907	0.0563037	0.109004	0.0341654	0.0387798	0.005827	0.00304577	0.0820799	0.110057	0.0136688	0.0570506	0.0555306	0.00654572	0.00789121	0.0573904	0.00251342	0.13239	0.0165028	0.0290692	0.0245973	0.0475707	0.146764	0.00382763	0.175498	0.0189097	0.213694	0.129094	0.425021	0.0476677	0.0106067	0.00387932	0.040017	0.120873	0.0797413	0.189264	0.221743	0.0348478	0.15815	0.0158269	0.222162	0.0634631	0.0248539	0.0209244	0.36098	0.020643	0.0273751	0.106466	0.0129636	0.168829	0.52152	1.02285	2.2868	5	4.009626
875000	-1191.211	-1214.684	23.47357	10	3.137211	0.04834	0.201527	0.0265791	0.0566269	0.00747889	0.106788	0.0169912	0.00394933	0.0374864	0.00821232	0.00562516	0.0232585	0.280579	0.161159	0.0619662	0.0604488	0.0175576	0.164793	0.00523447	0.00861977	0.117831	0.076533	0.082676	0.0305503	0.0285143	0.114163	0.0278943	0.265784	0.0286205	0.022325	0.00498199	0.0567105	0.00917514	0.089031	0.166367	0.156636	0.390976	0.066776	0.0615264	0.0421462	0.00277849	0.0461076	0.0360052	0.0403891	0.208815	0.321646	0.0197331	0.0763317	0.0492077	0.399606	0.738853	1.08311	1.77843	5	3.943453
876000	-1191.411	-1219.225	27.8144	10	2.327192	0.0839277	0.145583	0.00493573	0.176989	0.00695298	0.221753	0.0168059	0.0182106	0.127466	0.0576734	0.230335	0.0132378	0.0596512	0.0648493	0.0144053	0.0028902	0.00462678	0.0758558	0.0161395	0.0235121	0.084552	0.00944056	0.0146961	0.0501074	0.016145	0.00739576	0.154593	0.0583848	0.000716076	0.0521068	0.00736438	0.0222501	0.00403758	0.0138879	0.0794235	0.205163	0.440375	0.290416	0.0596222	0.0925912	0.115261	0.104748	0.126598	0.0810267	0.195657	0.0104211	0.307385	0.0586782	0.0196993	0.329436	0.685834	1.07637	1.90836	5	4.048544
877000	-1183.511	-1214.31	30.79938	10	1.285256	0.0866979	0.148303	0.111427	0.0666334	0.008038	0.208203	0.0108103	0.0359061	0.0762567	0.0869821	0.0285996	0.0502651	0.0314312	0.0442715	0.0200707	0.0172878	0.178019	0.111951	0.00362227	0.0475111	0.0541627	0.0243987	0.121238	0.0357301	0.15942	0.149773	0.0104813	0.00768391	0.121824	0.0106508	0.0244777	0.0519267	0.0200726	0.0477012	0.0108576	0.027938	0.0880989	0.407334	0.0290943	0.117052	0.0645618	0.0190488	0.142271	0.091697	0.186401	0.083425	0.188654	0.0430215	0.0699688	0.190164	0.548417	1.03486	2.22656	5	3.781253
878000	-1190.966	-1214.902	23.93595	10	2.400803	0.079101	0.160199	0.0890278	0.0864086	0.0268894	0.169012	0.0227435	0.00244742	0.0105158	0.208418	0.0163525	0.0305083	0.0780156	0.176736	0.0801053	0.0693646	0.10274	0.0912425	0.00286711	0.0486919	0.0129133	0.00132435	0.00431769	0.0845884	0.00218264	0.00361863	0.0388487	0.278614	0.191831	0.0589107	0.0247093	0.111919	0.00431347	0.0111853	0.421816	0.0625691	0.201855	0.0884292	0.0577639	0.325334	0.000790587	0.0972267	0.0343158	0.0624996	0.150659	0.0698862	0.028211	0.0749218	0.192042	0.336846	0.691829	1.07741	1.89392	5	4.248982
879000	-1184.618	-1212.503	27.88444	10	1.226327	0.046649	0.147543	0.0151761	0.032485	0.029022	0.047793	0.00247542	0.00336926	0.116034	0.0940914	0.0109057	0.0319934	0.238629	0.00679821	0.071046	0.0847931	0.0418367	0.138615	0.00829521	0.0102317	0.00384513	0.0157713	0.340156	0.00370198	0.187484	0.0539729	0.0637123	0.0937838	0.0468463	0.096089	0.0372829	0.120085	0.136049	0.12157	0.115858	0.0125027	0.0368668	0.00954463	0.0277044	0.380459	0.0211815	0.184133	0.0336861	0.00618556	0.307247	0.0338516	0.213279	0.0360861	0.0334159	0.179792	0.53561	1.0293	2.2553	5	3.950132
880000	-1184.89	-1208.525	23.63518	10	3.033697	0.0749735	0.175309	0.0249752	0.0819937	0.00895816	0.0584123	0.00450123	0.00250324	0.0739692	0.0293129	0.0246153	0.044722	0.23335	0.0354293	0.082026	0.0673057	0.0384539	0.0662738	0.0040606	0.0162525	0.17875	0.0731034	0.0697457	0.0219334	0.0509176	0.0821704	0.0987707	0.0836185	0.019538	0.108829	0.0130184	0.334661	0.248308	0.0746003	0.0886053	0.0501102	0.0127445	0.07044	0.0254398	0.0794321	0.141621	0.270603	0.207642	0.0314307	0.269549	0.0297423	0.0399811	0.0921721	0.23149	0.391852	0.733377	1.08268	1.79209	5	4.246364
881000	-1187.695	-1222.043	34.34726	10	1.511349	0.0992795	0.0932913	0.0184951	0.0981226	0.0332756	0.0483959	0.0193443	0.0118425	0.00619231	0.0266056	0.092617	0.0309064	0.0567613	0.0232078	0.074649	0.0417572	0.0556807	0.196112	0.00206078	0.0285316	0.106336	0.0213205	0.116631	0.0119182	0.0553551	0.0426594	0.0959505	0.179186	0.0111535	0.231564	0.0381438	0.0556569	0.0747724	0.0513346	0.168848	0.0279817	0.0780485	0.202798	0.0285288	0.183857	0.00632493	0.115704	0.00732191	0.0050084	0.128584	0.109257	0.0114495	0.0032353	0.256614	0.22707	0.590435	1.05108	2.13141	5	3.48267
882000	-1190.294	-1212.238	21.94381	10	1.84468	0.077429	0.116897	0.00722442	0.0512527	0.0490119	0.000473196	0.0429703	0.0238647	0.361533	0.0903517	0.160199	0.00751855	0.0402798	0.216813	0.00409134	0.0585977	0.0715796	0.0375416	0.00228536	0.0262738	0.0820348	0.0378732	0.154462	0.0241054	0.0564818	0.0226228	0.146604	0.18263	0.0323867	0.270323	0.0357125	0.312248	0.019703	0.0787057	0.510133	0.0251587	0.0408502	0.0674874	0.0458433	0.0407591	0.0341953	0.0472381	0.19508	0.00670915	0.269447	0.00899016	0.191328	0.0783828	0.103058	0.274002	0.637411	1.06557	2.02302	5	4.566741
