Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
640000	1326.467	-191.7599	1518.227	0.05	1.436321	0.0789354	0.0816622	0.155886	0.0632281	0.00337203	0.00907394	0.0725674	0.026042	0.0180485	0.00731942	0.00613751	0.0551669	0.0413693	0.0367283	0.0564593	0.0056275	0.0945177	0.000275346	0.0145498	0.0756819	0.231907	0.216336	0.171995	0.636785	0.0117833	0.00261915	0.195405	0.102692	0.129927	0.161608	0.330925	0.142536	0.0256222	0.0814322	0.00899178	0.215316	0.577602	1.04645	2.16063	1	3.353213
641000	1304.477	-196.2145	1500.692	0.05	0.9012132	0.116885	0.0352935	0.0823219	0.216127	0.0310986	0.0290439	0.0142126	0.0345424	0.0361208	0.0829983	0.0990664	0.0993062	0.0671193	0.0176323	0.000300689	0.0379564	0.0478596	0.00430373	0.00392997	0.189847	0.0520754	0.127344	0.0100605	0.482281	0.118249	0.350314	0.00277831	0.479167	0.0408897	0.0469561	0.0133654	0.119404	0.152421	0.47645	0.0772898	0.116846	0.444904	0.981487	2.45676	1	3.795012
642000	1302.059	-200.6656	1502.725	0.05	2.253503	0.332443	0.0871394	0.099751	0.0277519	0.0277889	0.128409	0.0336463	0.00473417	0.0556954	0.136512	0.00629149	0.0520358	0.15024	0.088812	0.0173223	0.03845	0.0455511	0.0661159	0.00856117	0.0867697	0.0482951	0.336033	0.151574	0.0126291	0.0341013	0.0425353	0.305497	0.128963	0.101702	0.0862631	0.888885	0.0785404	0.25899	0.00385668	0.0704473	0.321767	0.67952	1.07521	1.9235	1	4.042334
643000	1313.966	-192.1303	1506.096	0.05	2.040425	0.446924	0.397779	0.17935	0.125609	0.0118289	0.0649291	0.108471	0.00851248	0.0219728	0.00708111	0.0133915	0.122489	0.0993985	0.0145501	0.0317549	0.00213352	0.0174002	0.00324439	0.00398807	0.118846	0.0972753	0.149517	0.131988	0.280228	0.0485645	0.129314	0.182566	0.115446	0.271832	0.0756722	0.111449	0.0275131	0.11706	0.109836	0.0411303	0.298053	0.659245	1.07097	1.97173	1	3.689047
644000	1266.902	-216.0074	1482.909	0.05	2.292086	0.120881	0.0460815	0.0389759	0.0714427	0.113556	0.0835749	0.15298	0.0908648	0.197006	0.0205811	0.0193608	0.0380665	0.0843763	0.0532267	0.00840449	0.0965547	0.0583456	0.144178	0.108438	0.135314	0.165556	0.363793	0.122414	0.00265985	0.0723399	0.112558	0.275405	0.340269	0.420831	0.31563	0.291995	0.0154883	0.132421	0.014095	0.289347	0.325815	0.682867	1.07583	1.91548	1	4.617011
645000	1336.738	-190.4967	1527.235	0.05	1.558176	0.273343	0.137929	0.0730811	0.154544	0.0294769	0.0233057	0.0544508	0.0406942	0.0405269	0.0013829	0.0245644	0.0174787	0.287094	0.0463838	0.0593327	0.00604358	0.0247652	0.00280513	0.0193845	0.171506	0.258441	0.132056	0.190968	0.0287278	0.0437665	0.124062	0.0350674	0.0127841	0.425081	0.0926968	0.458128	0.0776803	0.0171951	0.345273	0.049963	0.234171	0.597962	1.05366	2.1142	1	3.779981
646000	1324.104	-193.5906	1517.695	0.05	2.018841	0.219317	0.20982	0.113117	0.142895	0.00696381	0.0315411	0.0855714	0.00217847	0.0125862	0.00723829	0.0285268	0.0596116	0.101694	0.0197802	0.022857	0.103539	0.0629447	0.0188928	0.00637335	0.00915718	0.264242	0.0329923	0.0873799	0.0598337	0.386856	0.354262	0.101881	0.0190924	0.0424903	0.0269185	0.215023	0.114589	0.0879502	0.284836	0.108667	0.295514	0.657002	1.07045	1.97703	1	3.451618
647000	1331.315	-189.3802	1520.695	0.05	1.420298	0.0921492	0.0334849	0.00925973	0.0681035	0.0638797	0.116284	0.182098	0.00747112	0.0180917	0.00785429	0.0265891	0.081071	0.0287262	0.0366739	0.0125543	0.0244641	0.109327	0.00976429	0.0241722	0.245008	0.306163	0.106411	0.0191479	0.0447361	0.11703	0.38903	0.303983	0.336055	0.143101	0.158668	0.127456	0.0200114	0.203956	0.0665418	0.00120521	0.212743	0.574729	1.04538	2.16715	1	3.540523
648000	1314.005	-193.7807	1507.786	0.05	1.364903	0.0495078	0.294381	0.0199192	0.153659	0.0550417	0.0773106	0.214454	0.0193282	0.0896771	0.0567165	0.0172445	0.0692403	0.171193	0.00816183	0.0164507	0.0226079	0.0266769	0.0049944	0.00129969	0.294416	0.126826	0.161132	0.23893	0.0412854	0.00608693	0.00676455	0.0880169	0.261135	0.153744	0.103574	0.00648891	0.103204	0.0718175	0.121031	0.240818	0.203678	0.564408	1.04139	2.19052	1	3.393134
649000	1322.73	-198.0006	1520.73	0.05	0.532067	0.0725842	0.0867315	0.00383193	0.00234194	0.0567102	0.059521	0.322744	0.149683	0.00335182	0.00697194	0.00334283	0.00203199	0.00062657	0.0173154	0.0388324	0.012273	0.00115272	0.0113209	0.0261199	0.311926	0.218595	0.153575	0.0135162	0.0678798	0.124451	0.140833	0.0640398	0.00735803	0.0952377	0.026512	0.0338013	0.235313	0.0282063	0.125375	0.000107564	0.0394742	0.272335	0.842268	2.84592	1	2.524213
650000	1317.201	-191.3464	1508.547	0.05	2.952235	0.071202	0.0134462	0.062386	0.189403	0.0767751	0.2101	0.0484411	0.0184179	0.064696	0.0256699	0.0595801	0.0621672	0.14748	0.00294935	0.00706892	0.00600808	0.0921843	0.0327504	0.0838896	0.330112	0.0692018	0.0271359	0.00795477	0.0528975	0.123176	0.561767	0.107666	0.573245	0.0325293	0.0946196	0.144853	0.0345741	0.00542835	0.432205	0.0990808	0.385533	0.728849	1.08227	1.80335	1	3.971062
651000	1297.683	-184.0429	1481.726	0.05	0.5248652	0.0670045	0.115191	0.0501585	0.013238	0.0895368	0.210884	0.0480735	0.00683899	0.00260808	0.0712371	0.0055374	0.0418044	0.121341	0.000653416	0.0291993	0.000247285	0.0481274	0.00687139	0.00935511	0.130057	0.285541	0.399891	0.157896	0.0498667	0.114861	0.216464	0.344672	0.131927	0.0131978	0.0525239	0.165216	0.0784931	0.0797906	0.148918	0.088111	0.0380838	0.267839	0.83755	2.85653	1	3.395333
652000	1312.151	-200.9712	1513.122	0.05	1.942933	0.108289	0.00409457	0.0836863	0.0232982	0.0220067	0.0558978	0.191991	0.00779669	0.0208059	0.0398238	0.0207415	0.0306666	0.199347	0.0256177	0.0329944	0.0251517	0.0461018	0.120353	0.0179335	0.00532774	0.505216	0.0685555	0.201935	0.0226172	0.0512102	0.160893	0.0254815	0.443973	0.000817078	0.110305	0.324162	0.150087	0.0708335	0.278706	0.280029	0.286366	0.648805	1.06849	1.99634	1	3.776745
653000	1309.624	-196.8769	1506.501	0.05	1.389755	0.0504024	0.0516482	0.0199109	0.0489635	0.352743	0.0703987	0.130629	0.0367527	0.102955	0.0335729	0.0250737	0.064069	0.0293442	0.0282263	0.0636707	0.0210056	0.0195326	0.0029915	0.0266182	0.0682289	0.0328713	0.00492049	0.14461	0.25465	0.446004	0.064269	0.218552	0.0495983	0.00180098	0.0959896	0.116684	0.205303	0.0157288	0.0219601	0.0816788	0.207779	0.569115	1.04323	2.17987	1	3.001358
654000	1314.479	-187.8709	1502.35	0.05	1.692973	0.188959	0.226389	0.293489	0.0151222	0.157426	0.0191136	0.0702234	0.0497418	0.0161158	0.00688866	0.0118776	0.0112636	0.0369355	0.0112891	0.0146389	0.00258467	0.0523979	0.0229982	0.00987016	0.00659836	0.0171634	0.0313418	0.0759599	0.382883	0.100686	0.274454	0.39437	0.0115523	0.0475434	0.131926	0.013234	0.0332569	0.21656	0.00719591	0.167926	0.253653	0.617814	1.06	2.06854	1	3.129976
655000	1311.543	-199.7372	1511.281	0.05	1.609523	0.0209281	0.0845799	0.0211215	0.0495732	0.0561919	0.0281974	0.158787	0.01662	0.0101029	0.121133	0.031958	0.0645622	0.182293	0.00218353	0.0629364	0.0174964	0.0319967	0.00105781	0.0180275	0.0935601	0.160913	0.0193287	0.220571	0.273873	0.10709	0.061971	0.137382	0.219931	0.169287	0.0238143	0.042503	0.232021	0.0806646	0.0797642	0.11944	0.241756	0.605826	1.05625	2.09616	1	3.02186
656000	1300.872	-196.9607	1497.833	0.05	6.975453	0.143014	0.0436828	0.0179178	0.0347265	0.0686559	0.0144358	0.033595	0.00839881	0.0831367	0.02542	0.00883843	0.0626924	0.0457045	0.0280001	0.083373	0.0354065	0.138844	0.00896088	0.0056343	0.111121	0.437992	0.0664824	0.190658	0.453341	0.194002	0.0175602	0.136917	0.120283	0.00359602	0.0735379	0.0339265	0.0520769	0.00631198	0.406485	0.0838305	0.567926	0.839844	1.07901	1.51322	1	3.278559
657000	1314.205	-187.0072	1501.212	0.05	2.331182	0.0694635	0.113129	0.0741764	0.046568	0.0358603	0.00439687	0.113578	0.00927154	0.0181603	0.0246579	0.0122568	0.0120448	0.144797	0.171513	0.058987	0.00388546	0.00784495	0.0115477	0.0193262	0.00637953	0.480275	0.193276	0.271976	0.0733121	0.197304	0.476835	0.00689918	0.0283129	0.146251	0.171084	0.103614	0.0516217	0.121182	0.0286671	0.0533191	0.329844	0.686167	1.07643	1.90756	1	3.361775
658000	1309.35	-200.4631	1509.813	0.05	0.9767538	0.164254	0.125733	0.110816	0.0103349	0.0858468	0.0196278	0.0663393	0.0156794	0.262166	0.00202661	0.02561	0.0103893	0.0398013	0.0375705	0.0264371	0.0763841	0.126346	0.0446831	0.011025	0.062389	0.0320258	0.209564	0.0517106	0.0168729	0.0785356	0.155668	0.0700854	0.189343	0.0280447	0.0206766	0.177345	0.119358	0.107734	0.301612	0.313553	0.132293	0.469651	0.996039	2.40202	1	3.195588
659000	1317.537	-191.8286	1509.366	0.05	2.42751	0.0561715	0.00466251	0.26669	0.157016	0.0738634	0.102965	0.350587	0.0449855	0.0420641	0.018788	0.0375433	0.0767485	0.00514133	0.0416025	0.0202333	0.0197223	0.0445006	0.0310796	0.0555936	0.114191	0.0223271	0.0282048	0.0976064	0.182907	0.106422	0.522491	0.00943024	0.0149716	0.0225316	0.0523439	0.130609	0.0640309	0.192737	0.0699491	0.216389	0.339474	0.693931	1.07776	1.88884	1	3.297098
660000	1317.813	-200.7804	1518.594	0.05	1.59012	0.0285055	0.019801	0.153001	0.0116009	0.0294231	0.125319	0.138857	0.0157904	0.0610935	0.109988	0.02677	0.00232721	0.0626293	0.00203019	0.00368526	0.00949019	0.0653812	0.00183127	0.0471641	0.270721	0.095299	0.0459477	0.0872735	0.0375427	0.0192297	0.313252	0.299752	0.0608575	0.22874	0.300896	0.280212	0.0751222	0.0907216	0.0720773	0.0312669	0.238914	0.602901	1.0553	2.10288	1	3.223599
661000	1316.906	-193.3652	1510.271	0.05	2.337809	0.141317	0.130832	0.124153	0.0911488	0.028377	0.0426833	0.0617044	0.0198901	0.0446543	0.019989	0.0288818	0.00724381	0.0200475	0.0724153	0.0409808	0.159688	0.00550392	0.0342374	0.0456539	0.0383582	0.167005	0.0986725	0.150277	0.0886669	0.0882254	0.0142505	0.451167	0.0427625	0.0513941	0.0344799	0.0498563	0.0552319	0.0635278	0.202896	0.0540063	0.33052	0.686718	1.07653	1.90623	1	2.770179
662000	1306.014	-205.5874	1511.601	0.05	1.907626	0.131109	0.0909189	0.0926936	0.085313	0.116631	0.00730507	0.0747571	0.0218837	0.0385883	0.00950045	0.0372002	0.000896769	0.071729	0.0110763	0.0378276	0.0277016	0.0898095	0.0236967	0.0578459	0.0480061	0.0132808	0.365839	0.0451481	0.088935	0.345452	0.096021	0.131681	0.135769	0.0692179	0.176385	0.168175	0.0506048	0.0279294	0.198736	0.148633	0.281993	0.644817	1.0675	2.00569	1	3.136298
663000	1297.581	-187.5084	1485.089	0.05	1.596315	0.0779992	0.125115	0.0334728	0.0775436	0.0908846	0.0925417	0.0151611	0.00878101	0.0446179	0.0353729	0.0201981	0.00979503	0.00471753	0.00967682	0.0471814	0.0534202	0.0226878	0.0467244	0.00102981	0.0157004	0.35092	0.0263069	0.0864852	0.0977395	0.0237187	0.0695431	0.0723576	0.224162	0.0870134	0.0487281	0.371764	0.283123	0.326991	0.0151263	0.133875	0.239825	0.603841	1.05561	2.10072	1	3.050476
664000	1299.839	-187.2636	1487.102	0.05	0.8720635	0.0201288	0.0639391	0.0126861	0.0627383	0.0906926	0.037711	0.0360067	0.0258805	0.00165711	0.0457663	0.00299427	0.0837593	0.0565463	0.137677	0.078164	0.0296166	0.0522942	0.000577405	0.00518402	0.00661672	0.108415	0.25816	0.431405	0.134654	0.0365527	0.0195843	0.0373638	0.128901	0.0588982	0.133675	0.253126	0.0321523	0.330265	0.124022	0.381506	0.110775	0.434607	0.975084	2.47953	1	3.319317
665000	1285.693	-188.1408	1473.833	0.05	4.964965	0.144285	0.0960804	0.0160698	0.0382119	0.0759871	0.0252816	0.0446507	0.0210986	0.0205391	0.078383	0.019562	0.0556577	0.010698	0.0992351	0.00229209	0.0863036	0.00317537	0.0233434	0.0192347	0.249822	0.00576777	0.0742712	0.113261	0.145836	0.345965	0.468339	0.0453601	0.126358	0.0418779	0.012935	0.0153164	0.274643	0.0956658	0.0198188	0.129619	0.500616	0.803116	1.08336	1.61291	1	3.044945
666000	1275.376	-194.3508	1469.727	0.05	3.603798	0.102008	0.0847393	0.0352978	0.0640782	0.000321796	0.0615474	0.226848	0.0500737	0.0369802	0.0132061	0.00344467	0.0404576	0.00427041	0.145341	0.110775	0.063907	0.00577119	0.00413295	0.00432802	0.144138	0.00845812	0.317448	0.0713076	0.0617782	0.116321	0.123306	0.0171408	0.151746	0.174601	0.110175	0.14645	0.0739713	0.0697388	0.0454114	0.00984339	0.431177	0.760288	1.08422	1.72431	1	2.699362
667000	1247.46	-187.4852	1434.946	0.05	2.645031	0.368126	0.0204294	0.218795	0.0816577	0.0199029	0.161686	0.318913	0.0194078	0.0221826	0.0550853	0.022605	0.00396277	0.07083	0.0724027	0.0160056	0.0298306	0.0367127	0.0193531	0.0123805	0.0464359	0.110851	0.0742027	0.0800591	0.0729912	0.0851719	0.482378	0.377313	0.0257702	0.0518588	0.0624462	0.272535	0.182302	0.123665	0.0471649	0.489502	0.359789	0.709765	1.0801	1.85035	1	4.154913
668000	1260.792	-192.9026	1453.694	0.05	1.780286	0.230435	0.115856	0.0280175	0.00757287	0.12003	0.0841528	0.0734466	0.0204941	0.00452398	0.0492898	0.00408823	0.00631363	0.125306	0.0268613	0.0229427	0.0167275	0.0962095	0.00695911	0.0263697	0.072173	0.272095	0.12748	0.0819033	0.158098	0.105903	0.0185808	0.270483	0.331883	0.231299	0.233487	0.253902	0.0450058	0.0990569	0.0519884	0.0378421	0.265558	0.629412	1.06338	2.04165	1	3.456776
669000	1245.067	-199.2305	1444.298	0.05	1.682507	0.193249	0.111292	0.00543454	0.0254307	0.111717	0.0567461	0.173924	0.00722664	0.00380757	0.0313702	0.0293773	0.0110064	0.170035	0.0114304	0.00342404	0.00202807	0.0401273	0.0192427	0.0127043	0.0748578	0.664747	0.0821957	0.00728301	0.0447959	0.158349	0.170994	0.121515	0.00598185	0.352877	0.0142805	0.0775401	0.0118241	0.0238923	0.0962538	0.115775	0.25219	0.616362	1.05956	2.07189	1	3.042736
670000	1247.974	-201.7906	1449.765	0.05	0.6237301	0.0769204	0.0399223	0.0281758	0.0579915	0.0213323	0.229308	0.522009	0.0133135	0.0195019	0.000536169	0.00728658	0.00704252	0.130945	0.000934918	0.0114433	0.00438765	0.028817	0.0507928	0.0152797	0.0373512	0.0723776	0.319557	0.0848106	0.0218854	0.303244	0.0824314	0.144339	0.125093	0.112177	0.0376016	0.0788281	0.211762	0.21348	0.154507	0.152413	0.0580363	0.325208	0.892959	2.7238	1	3.417797
671000	1281.338	-191.6852	1473.023	0.05	1.395613	0.382603	0.0175937	0.0912601	0.0302814	0.0664466	0.0299988	0.0834628	0.0251022	0.0740426	0.0118886	0.0108694	0.0127938	0.134021	0.00309413	0.0264335	0.0166015	0.0291151	0.00644375	0.0152061	0.0180266	0.0450182	0.24223	0.0117603	0.0645532	0.108862	0.477504	0.0957418	0.0290578	0.22666	0.166636	0.00510949	0.227782	0.0583316	0.0883262	0.00593198	0.208737	0.570206	1.04365	2.1774	1	2.93879
672000	1235.652	-212.9482	1448.6	0.05	1.807275	0.280126	0.145889	0.0428919	0.0230686	0.0728223	0.0161797	0.0595043	0.0136803	0.0284733	0.0915258	0.00799285	0.131397	0.00848899	0.0920742	0.00934068	0.000216381	0.0978252	0.0415743	0.018126	0.162847	0.0418627	0.375799	0.0440115	0.127763	0.0853101	0.119831	0.0397132	0.0316372	0.0968512	0.016277	0.0406862	0.134696	0.11171	0.0256027	0.0615475	0.269131	0.632819	1.06432	2.03373	1	2.697341
673000	1257.17	-197.7681	1454.938	0.05	1.078888	0.256959	0.0124204	0.311743	0.0324149	0.0226266	0.00173975	0.194317	0.00220133	0.0401122	0.0168785	0.0873543	0.0442902	0.0334506	0.0713738	0.0211447	0.00700155	0.00785875	0.0150864	0.0102826	9.70649e-05	0.522973	0.0381602	0.164836	0.0774909	0.022666	0.400546	0.208099	0.12043	0.0717676	0.0379407	0.115199	0.119311	0.0664262	0.00280636	0.117717	0.15242	0.499244	1.01193	2.3364	1	3.275721
674000	1273.137	-193.4092	1466.546	0.05	0.7873992	0.059275	0.293074	0.0269213	0.154841	0.00717512	0.241292	0.189115	0.00597613	0.00725288	0.00702924	0.080009	0.0182518	0.0194345	0.128006	0.0356375	0.0128071	0.0186665	0.00561458	0.0124228	0.135921	0.0119401	0.42506	0.161951	0.144309	0.165691	0.0625514	0.0283165	0.362127	0.198664	0.161539	0.17621	0.0888025	0.111013	0.112058	0.134134	0.0928747	0.402011	0.953401	2.55171	1	3.803089
675000	1257.943	-190.1814	1448.124	0.05	2.243676	0.251589	0.139948	0.185445	0.00591933	0.0123854	0.0490443	0.051571	0.00229804	0.0182008	0.0159282	0.0029017	0.07437	0.213133	0.0853856	0.0302758	0.0293432	0.0751376	0.000359303	0.0116681	0.189008	0.115313	0.102007	0.0246374	0.205814	0.176434	0.34254	0.0633506	0.10756	0.35872	0.0395196	0.121563	0.198823	0.2842	0.413597	0.0326916	0.320725	0.678653	1.07504	1.92558	1	4.030681
676000	1272.279	-181.5151	1453.795	0.05	2.901394	0.168079	0.247361	0.195933	0.121722	0.0691179	0.0328577	0.0737438	0.00268152	0.0485694	0.000113617	0.00126135	0.00344666	0.0931983	0.00474381	0.00217425	0.140809	0.0403666	0.00316709	0.0175589	0.101288	0.0623572	0.0598776	0.0375755	0.114142	0.426589	0.00556439	0.0205229	0.0427633	0.648752	0.0411219	0.298715	0.273026	0.0586646	0.30782	0.0341632	0.381487	0.725918	1.08198	1.81061	1	3.799848
677000	1258.317	-189.8739	1448.191	0.05	5.026559	0.111353	0.516005	0.0956343	0.139784	0.00625567	0.0356309	0.018985	0.00582818	0.0526507	0.00448005	0.0479876	0.0926543	0.0192828	0.0465866	0.00653594	0.0849193	0.188015	0.0429462	0.00291404	0.0610446	0.12583	0.0281653	0.0186078	0.0983308	0.763136	0.110277	0.0132145	0.00228057	0.353439	0.191903	0.0846579	0.0642668	0.298918	0.205948	0.0488077	0.503177	0.804594	1.08326	1.60897	1	3.987276
678000	1274.499	-189.8943	1464.393	0.05	2.794399	0.117495	0.0863427	0.00683103	0.157568	0.0390819	0.0512973	0.00457147	0.00723272	0.00699785	0.0595801	0.030065	0.0313009	0.024265	0.0317522	0.00540203	0.0357089	0.0125804	0.0194384	0.0355181	0.0756489	0.0324647	0.00973646	0.0721088	0.0936714	0.0887052	0.478503	0.320162	0.263973	0.00989689	0.0802639	0.0508453	0.119504	0.0999149	0.0174667	0.4972	0.372703	0.719469	1.08129	1.82653	1	3.073095
679000	1265.106	-199.1943	1464.3	0.05	1.15346	0.169524	0.0718627	0.106645	0.0140718	0.0166082	0.135845	0.0878766	0.0447014	0.0226413	0.0060389	0.0314138	0.15398	0.0066173	0.0526151	0.0173476	0.0357226	0.00240013	0.00244787	0.010646	0.0085335	0.0114131	0.0207093	0.0127478	0.0173456	0.0763793	0.0283075	0.0101238	0.184136	0.0654032	0.0157023	0.0116804	0.413456	0.152796	0.279212	0.107285	0.166518	0.518473	1.02141	2.2936	1	2.404235
680000	1295.841	-185.05	1480.891	0.05	0.7112383	0.0776243	0.247628	0.0168581	0.00519308	0.0581656	0.0595074	0.0576907	0.00828341	0.00932101	0.00424557	0.0275195	0.022648	0.0151251	0.0106209	0.0944114	0.00608535	0.0443866	0.0144303	0.00376138	0.151018	0.0308963	0.160145	0.0655263	0.0222839	0.0512517	0.0700706	0.251762	0.097207	0.293507	0.113073	0.0689625	0.00232031	0.193248	0.236136	0.0402245	0.0765902	0.368785	0.928963	2.62566	1	2.631137
681000	1289.58	-201.9228	1491.503	0.05	1.150412	0.156866	0.105256	0.014009	0.174427	0.0197503	0.0849272	0.171447	0.0572054	0.0162584	0.0787264	0.00210546	0.0582606	0.00710945	0.0929895	0.00844486	0.0163485	0.049936	0.0392962	0.00445765	0.127122	0.0998628	0.169066	0.0859854	0.0555521	0.0980752	0.0558749	0.0933582	0.116342	0.294135	0.122389	0.0282156	0.0233423	0.0394639	0.0315728	0.26664	0.165952	0.517722	1.02105	2.29528	1	2.864818
682000	1295.101	-195.2244	1490.326	0.05	0.6868871	0.145619	0.14649	0.0459889	0.131365	0.0371264	0.183818	0.100898	0.00572345	0.0534072	0.00201003	0.0128794	0.01834	0.0322469	0.0100768	0.080569	0.0259296	0.0190201	0.0285034	0.00957178	0.0235377	0.366548	0.122813	0.0406478	0.200305	0.11523	0.0861138	0.0592905	0.361307	0.215307	0.0637593	0.00760365	0.311121	0.00626337	0.0142333	0.25122	0.0713898	0.357277	0.919911	2.65142	1	3.334883
683000	1262.488	-188.8065	1451.295	0.05	1.880562	0.226668	0.00752737	0.122996	0.187676	0.0480933	0.106772	0.116779	0.0104253	0.00406593	0.015822	0.000156132	0.0529955	0.199744	0.00812829	0.0111828	0.0232485	0.00222887	0.0939969	0.00686826	0.268276	0.0161989	0.169727	0.230923	0.193984	0.422207	0.0569657	0.130378	0.00936689	0.000121984	0.348668	0.0423386	0.129342	0.125823	0.111435	0.399281	0.278588	0.641681	1.06669	2.01304	1	3.900409
684000	1296.586	-187.5492	1484.135	0.05	1.835766	0.0724911	0.0416589	0.229498	0.0579461	0.00286763	0.143962	0.00394983	0.0110225	0.0068339	0.0551241	0.00057295	0.055253	0.00533991	0.0336794	0.0271496	0.0222717	0.00170997	0.0248654	0.0244419	0.0235487	0.211461	0.00663808	0.223034	0.0577006	0.236325	0.0546374	0.0310461	0.0378702	0.0476964	0.175847	0.049617	0.0113549	0.22284	0.0471866	0.0260268	0.272849	0.63633	1.06528	2.02554	1	2.283468
685000	1283.158	-188.6646	1471.822	0.05	1.438384	0.0739842	0.277062	0.0108009	0.0678741	0.0164312	0.049758	0.516916	0.0158159	0.0334679	0.0159116	0.00641951	0.0229468	0.0462994	0.0113003	0.0507272	0.0335702	0.00493359	0.00352975	0.0065332	0.0231686	0.320335	0.231179	0.0127164	0.096913	0.0157882	0.191416	0.154898	0.0867444	0.0108831	0.00488074	0.431649	0.0123263	0.198632	0.0429433	0.000559305	0.215645	0.577968	1.04659	2.1598	1	3.099315
686000	1277.404	-194.4643	1471.868	0.05	1.267815	0.202913	0.26204	0.117527	0.0826077	0.0515373	0.170232	0.0757209	0.0607442	0.11445	0.130632	0.00756321	0.0289658	0.0167322	0.037269	0.0171084	0.0235488	0.0246705	0.0137896	0.167383	0.0874848	0.00441208	0.066364	0.0220827	0.0544201	0.186481	0.107085	0.137155	0.0734907	0.003867	0.239797	0.205353	0.172826	0.111075	0.0407028	0.326547	0.187128	0.544718	1.03328	2.23487	1	3.444578
687000	1246.516	-204.4984	1451.014	0.05	1.499644	0.0183524	0.138057	0.625637	0.0726612	0.0550886	0.0410632	0.00447199	0.0230213	0.0491655	0.107051	0.000759676	0.0389232	0.0118309	0.0336761	0.0135722	0.0264777	0.00397332	0.0174942	0.041471	0.0979944	0.0626815	0.204862	0.0266694	0.032871	0.251198	0.146787	0.117778	0.340919	0.113212	0.104944	0.375319	0.0925506	0.10907	0.0240453	0.00865257	0.225268	0.588497	1.0504	2.13583	1	3.432301
688000	1266.775	-194.2951	1461.071	0.05	1.527	0.148616	0.0618315	0.132974	0.0530903	0.0449494	0.0793709	0.0560748	0.0119198	0.0375805	0.00699537	0.0500782	0.232876	0.0103999	0.0022544	0.0136972	0.00734168	0.00273598	0.00302136	0.0201411	0.0621168	0.0136155	0.398668	0.0153454	0.0686766	0.171279	0.151296	0.315651	0.033469	0.0439101	0.0247462	0.0798262	0.60764	0.116067	0.201658	0.279555	0.229463	0.59299	1.05197	2.12558	1	3.559467
689000	1271.853	-193.0931	1464.946	0.05	1.805042	0.234307	0.188758	0.0602289	0.115246	0.136	0.0181485	0.265856	0.0446239	0.00726016	0.0551013	0.0358233	0.00672334	0.00318288	0.0985497	0.0560274	0.0291991	0.0342927	0.00706598	0.00183756	0.312404	0.221	0.0456454	0.00815752	0.0987814	0.0566035	0.155083	0.203642	0.0688217	0.0233779	0.0185237	0.0387776	0.00984825	0.229688	0.044505	0.3971	0.268837	0.63254	1.06425	2.03438	1	3.330191
690000	1275.372	-193.6585	1469.031	0.05	0.3565138	0.0293304	0.0395533	0.240298	0.0377133	0.0753871	0.134172	0.0292233	0.0109765	0.0015011	0.0078819	0.00194658	0.0290106	0.0184966	0.0128622	0.00404313	0.0270377	0.0828507	0.00842586	0.018347	0.0426012	0.167768	0.335228	0.0649639	0.20204	0.0391521	0.128049	0.108673	0.0089606	0.00192293	0.170772	0.0598254	0.0273653	0.437214	0.00973768	0.0163509	0.0109728	0.148612	0.679586	3.16083	1	2.629681
691000	1254.431	-193.7268	1448.158	0.05	1.709996	0.00387261	0.235782	0.0590616	0.02455	0.0146196	0.147995	0.0548613	0.0173619	0.052093	0.0150768	0.0129344	0.00963077	0.0368273	0.0158476	0.0549839	0.0841073	0.0158781	0.11084	0.00738249	0.00307071	0.144564	0.288787	0.110167	0.153515	0.160697	0.0754235	0.302495	0.00213439	0.0857218	0.169374	0.210942	0.10902	0.0494133	0.0134393	0.0617004	0.256017	0.620148	1.0607	2.06314	1	2.91417
692000	1232.396	-190.6701	1423.066	0.05	1.81444	0.0898087	0.338591	0.0823432	0.0280566	0.0253837	0.0130275	0.023675	0.00491896	0.00421781	0.0221803	0.0318072	0.00236373	0.0358442	0.0863956	0.00569087	0.0385993	0.0135817	0.0486378	0.0377335	0.166476	0.0453651	0.0237113	0.144627	0.0544716	0.0482998	0.212173	0.0881499	0.0313517	0.299064	0.197473	0.316461	0.100571	0.169709	0.00363768	0.16005	0.270071	0.63371	1.06457	2.03165	1	2.994448
693000	1253.983	-196.1062	1450.09	0.05	1.094833	0.111111	0.109735	0.00923929	0.12123	0.00187005	0.0191053	0.177446	0.0550996	0.0294438	0.0105207	8.0117e-06	0.0335807	0.112979	0.026238	0.00613421	0.0593207	0.00533835	0.00131325	0.0115509	0.198446	0.0861795	0.124977	0.14258	0.409506	0.160583	0.181803	0.0560369	0.040307	0.000598994	0.20788	0.150112	0.265858	0.10953	0.00335762	0.183114	0.155478	0.503511	1.01409	2.32692	1	3.222132
